@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute target {1,2,3}

@data
0.703296,0.778064,0.834262,0.862013,0.860032,0.828903,0.770515,0.692521,0.609101,0.525236,0.439777,0.364372,0.30808,0.263718,0.232092,0.222927,0.239972,0.278543,0.334642,0.403301,0.4796,0.570657,0.683514,0.8116,0.939975,1.049295,1.131642,1.187576,1.215311,1.213847,1.184369,1.126267,1.040766,0.929177,0.778964,0.624628,0.471565,0.327032,0.182975,0.03131,-0.124702,-0.276148,-0.41579,-0.54082,-0.653225,-0.752209,-0.836979,-0.907565,-0.962518,-1.003485,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,-1.032195,3
0.719555,0.796266,0.854611,0.887399,0.892728,0.86865,0.816585,0.742044,0.655946,0.567401,0.478679,0.398322,0.336753,0.287932,0.247468,0.228233,0.235658,0.271647,0.32637,0.393569,0.466684,0.549775,0.64868,0.765224,0.895426,1.009565,1.097831,1.157064,1.18739,1.189899,1.163395,1.107365,1.02466,0.918236,0.767797,0.611497,0.457359,0.310864,0.169366,0.028011,-0.118545,-0.271724,-0.412957,-0.540196,-0.652809,-0.751232,-0.836335,-0.906342,-0.960995,-1.001939,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,-1.031138,3
0.699795,0.775013,0.831391,0.860925,0.8595,0.830068,0.774996,0.700283,0.616336,0.533647,0.453815,0.378216,0.320812,0.278692,0.246587,0.235667,0.253428,0.294692,0.351709,0.417485,0.490931,0.579184,0.686734,0.812636,0.941011,1.052196,1.135251,1.190192,1.216581,1.214855,1.184711,1.126949,1.039769,0.925587,0.771089,0.614928,0.463551,0.31929,0.176307,0.027635,-0.128415,-0.281263,-0.422431,-0.547965,-0.659948,-0.757518,-0.841539,-0.910739,-0.966264,-1.006599,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,-1.034993,3
0.726998,0.800831,0.855246,0.882006,0.879298,0.845982,0.784927,0.707394,0.622464,0.535835,0.45244,0.381014,0.327459,0.282106,0.253721,0.246481,0.26574,0.305433,0.360177,0.421992,0.492885,0.581923,0.678912,0.796311,0.920996,1.032998,1.116294,1.171002,1.196964,1.194732,1.164229,1.105083,1.01788,0.906461,0.754475,0.600493,0.453367,0.312689,0.168699,0.031413,-0.115125,-0.266178,-0.412275,-0.542476,-0.657839,-0.758839,-0.845486,-0.917349,-0.974439,-1.016967,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,-1.047497,3
0.737628,0.824291,0.892375,0.934782,0.95006,0.940614,0.90575,0.844814,0.761293,0.665963,0.566498,0.466888,0.386362,0.323808,0.271011,0.234546,0.221575,0.235645,0.27128,0.327119,0.397347,0.475874,0.564253,0.669033,0.785631,0.90256,1.001642,1.077718,1.12673,1.145743,1.134978,1.093974,1.025817,0.933548,0.797085,0.649707,0.495409,0.341351,0.193116,0.047413,-0.104532,-0.25732,-0.402796,-0.531799,-0.647803,-0.74944,-0.83695,-0.909312,-0.965555,-1.007671,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,-1.037796,3
0.702761,0.798801,0.877185,0.930426,0.956556,0.954231,0.921531,0.860199,0.776525,0.683998,0.592288,0.498936,0.413356,0.34724,0.296102,0.255904,0.239617,0.252465,0.289121,0.344193,0.409208,0.484004,0.575146,0.684524,0.806483,0.922626,1.019189,1.090406,1.13217,1.145572,1.129357,1.082917,1.007253,0.907158,0.766819,0.614908,0.458595,0.306137,0.159481,0.011647,-0.138936,-0.288932,-0.425605,-0.548258,-0.657502,-0.752336,-0.832986,-0.89851,-0.948486,-0.984084,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,-1.009475,3
0.740897,0.820967,0.881659,0.915207,0.924348,0.902592,0.850722,0.776583,0.688003,0.594287,0.497338,0.404733,0.329931,0.26757,0.217657,0.189873,0.185648,0.207201,0.253436,0.319688,0.400252,0.488118,0.590547,0.70566,0.831853,0.949868,1.044231,1.111923,1.153335,1.166202,1.150994,1.106374,1.034859,0.937803,0.799737,0.650951,0.495998,0.342702,0.193582,0.045564,-0.100974,-0.251766,-0.39442,-0.523282,-0.638174,-0.739593,-0.82653,-0.898465,-0.954432,-0.99593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,-1.024593,3
0.717002,0.787756,0.840816,0.86625,0.862703,0.830154,0.771262,0.694613,0.607923,0.523262,0.441834,0.370757,0.318979,0.279109,0.25094,0.247503,0.268525,0.311854,0.372331,0.43581,0.509403,0.596501,0.702597,0.828434,0.950873,1.058341,1.137385,1.188064,1.210534,1.203764,1.169725,1.107725,1.016649,0.900471,0.746195,0.589347,0.443712,0.303465,0.163935,0.018618,-0.136368,-0.286334,-0.425997,-0.550869,-0.662474,-0.760212,-0.844091,-0.913615,-0.968978,-1.010505,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,-1.040547,3
0.753724,0.835028,0.895868,0.929896,0.933872,0.907794,0.854956,0.779576,0.689317,0.597568,0.505947,0.417503,0.347235,0.296653,0.254745,0.227995,0.229785,0.256212,0.305335,0.367352,0.437325,0.519969,0.619945,0.739499,0.864456,0.976183,1.063072,1.123696,1.156765,1.160832,1.136519,1.083168,1.001878,0.895014,0.747285,0.592103,0.439235,0.294057,0.151998,0.007058,-0.146055,-0.296831,-0.433988,-0.556771,-0.666445,-0.762241,-0.844166,-0.911796,-0.964705,-1.003093,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,-1.030095,3
0.687304,0.753915,0.799996,0.819472,0.813065,0.781188,0.725792,0.651706,0.571096,0.490189,0.410968,0.347774,0.302662,0.267791,0.24917,0.255705,0.288092,0.337821,0.403794,0.474621,0.553178,0.643299,0.748262,0.868885,0.992499,1.097905,1.174913,1.223356,1.242522,1.23267,1.19487,1.12941,1.036464,0.92061,0.763933,0.603083,0.452689,0.308951,0.167943,0.024809,-0.126418,-0.279312,-0.420083,-0.546579,-0.659875,-0.759563,-0.84499,-0.916099,-0.973401,-1.016393,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,-1.048758,3
0.704889,0.776004,0.826118,0.848326,0.841913,0.806394,0.743001,0.662161,0.573006,0.484935,0.397326,0.322814,0.264685,0.217026,0.190049,0.190496,0.214863,0.264933,0.332049,0.408263,0.491779,0.588483,0.705705,0.838052,0.965519,1.072691,1.152477,1.204623,1.227736,1.222102,1.186871,1.124965,1.034562,0.916827,0.761775,0.603872,0.45112,0.306254,0.161347,0.009098,-0.147029,-0.294333,-0.427614,-0.54803,-0.656256,-0.751631,-0.833279,-0.899268,-0.951925,-0.989473,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,-1.015074,3
0.714197,0.787443,0.842685,0.870446,0.868754,0.840028,0.78281,0.707324,0.623352,0.534397,0.447544,0.371596,0.314309,0.267389,0.234441,0.222582,0.240887,0.279338,0.337463,0.405507,0.481483,0.568544,0.669702,0.792202,0.921431,1.033244,1.118628,1.176397,1.205759,1.206562,1.17812,1.12294,1.03982,0.931173,0.779542,0.621779,0.466953,0.320554,0.178139,0.03504,-0.116822,-0.270887,-0.41294,-0.540029,-0.653578,-0.753265,-0.838568,-0.908942,-0.965434,-1.007736,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,3
0.680797,0.754054,0.807781,0.833131,0.832806,0.802111,0.743891,0.669388,0.589651,0.508834,0.428727,0.357267,0.302465,0.257616,0.228305,0.222746,0.243394,0.283949,0.343968,0.416724,0.498289,0.5921,0.705139,0.836436,0.965748,1.074228,1.156278,1.20992,1.234956,1.23039,1.197108,1.136427,1.049298,0.936266,0.787011,0.631229,0.476523,0.32931,0.18507,0.036238,-0.1196,-0.271417,-0.41142,-0.538219,-0.651207,-0.75039,-0.834535,-0.903762,-0.958593,-0.998997,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,-1.026891,3
0.774946,0.868184,0.942913,0.991879,1.011648,1.000869,0.957587,0.884875,0.789265,0.684247,0.576958,0.482305,0.410649,0.348578,0.289053,0.246122,0.229988,0.239499,0.268466,0.314918,0.371547,0.435189,0.513597,0.61232,0.732706,0.853459,0.956117,1.033177,1.082593,1.102794,1.094656,1.057655,0.992901,0.900978,0.765108,0.618472,0.466894,0.318624,0.177649,0.037353,-0.107382,-0.259983,-0.404691,-0.534672,-0.650352,-0.752548,-0.840435,-0.913266,-0.970576,-1.01313,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,-1.043187,3
0.769526,0.863679,0.937567,0.986255,1.004785,0.992846,0.950827,0.882556,0.79137,0.691023,0.585502,0.484967,0.404779,0.347058,0.297433,0.256683,0.237957,0.244863,0.27396,0.321273,0.37701,0.443552,0.530384,0.62795,0.744044,0.861305,0.961942,1.038084,1.087208,1.107889,1.099632,1.062439,0.995921,0.903009,0.765108,0.617111,0.464849,0.318363,0.176456,0.029558,-0.113479,-0.263833,-0.407755,-0.537445,-0.652926,-0.754205,-0.840596,-0.91284,-0.970294,-1.013045,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,-1.043154,3
0.735875,0.814184,0.872105,0.904573,0.911731,0.897588,0.855106,0.787634,0.70311,0.614487,0.526283,0.436611,0.362336,0.305759,0.258891,0.229995,0.226267,0.250984,0.298166,0.362138,0.438817,0.526873,0.624513,0.740144,0.863155,0.975565,1.064639,1.12635,1.161835,1.168874,1.147262,1.097102,1.021561,0.921507,0.776882,0.622944,0.467381,0.31401,0.165712,0.017011,-0.1369,-0.288414,-0.427897,-0.552454,-0.663403,-0.760108,-0.842789,-0.910706,-0.962891,-1.003877,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,-1.033918,3
0.74372,0.82255,0.881992,0.914873,0.919208,0.89441,0.842092,0.768192,0.679893,0.587438,0.493193,0.409748,0.345031,0.291898,0.246998,0.226325,0.229907,0.262992,0.315823,0.380919,0.454023,0.539063,0.640676,0.76076,0.885552,0.993682,1.078515,1.136084,1.165653,1.166847,1.140596,1.086872,1.00517,0.899004,0.750001,0.594816,0.441507,0.294619,0.150322,0.00363,-0.149251,-0.29928,-0.434782,-0.557373,-0.665999,-0.761314,-0.842587,-0.909306,-0.962333,-1.001838,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,-1.029797,3
0.740916,0.822088,0.883543,0.919543,0.92883,0.908662,0.861184,0.788759,0.703221,0.612179,0.518836,0.429542,0.354067,0.292745,0.245017,0.218202,0.219811,0.247807,0.298347,0.365023,0.438806,0.527303,0.63338,0.751565,0.875101,0.983747,1.069142,1.1263,1.15576,1.156948,1.129938,1.076452,0.997532,0.89467,0.75048,0.59659,0.440332,0.29112,0.142215,-0.010441,-0.162977,-0.312107,-0.446814,-0.566512,-0.671975,-0.7637,-0.841333,-0.905033,-0.954641,-0.991643,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,-1.019533,3
0.734083,0.81395,0.874735,0.908031,0.910167,0.884518,0.829375,0.75234,0.663803,0.573215,0.482447,0.401388,0.33808,0.286595,0.24748,0.231363,0.239908,0.272373,0.325046,0.390522,0.464473,0.55312,0.660984,0.784548,0.911039,1.019036,1.102275,1.157284,1.18267,1.178244,1.145329,1.08598,0.998771,0.88901,0.740654,0.584662,0.429601,0.281455,0.134546,-0.018544,-0.173955,-0.323667,-0.457319,-0.577719,-0.684205,-0.775979,-0.852426,-0.914306,-0.963017,-0.998236,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,-1.024168,3
0.731262,0.812097,0.873686,0.909895,0.917697,0.894801,0.842686,0.766966,0.678778,0.586658,0.494823,0.412258,0.344797,0.285947,0.236585,0.212691,0.212439,0.238725,0.285425,0.350224,0.42348,0.506016,0.60338,0.722704,0.85106,0.968396,1.061566,1.127618,1.16583,1.175944,1.157599,1.110137,1.034936,0.934967,0.792316,0.63988,0.483867,0.33372,0.189496,0.045601,-0.106687,-0.259528,-0.40225,-0.530791,-0.645874,-0.746795,-0.833826,-0.905767,-0.96163,-1.003039,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,-1.033074,3
0.739722,0.819901,0.881671,0.916615,0.923394,0.901618,0.851152,0.775987,0.690381,0.599902,0.507647,0.421475,0.354065,0.297344,0.248628,0.226845,0.231295,0.263288,0.311973,0.373548,0.444749,0.523022,0.621419,0.73267,0.857577,0.972678,1.064947,1.128726,1.163975,1.170252,1.148184,1.097845,1.019491,0.915744,0.768607,0.614695,0.460833,0.311415,0.168435,0.019775,-0.129196,-0.281293,-0.423639,-0.551406,-0.663891,-0.761684,-0.845389,-0.914104,-0.968526,-1.0092,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,-1.038534,3
0.70492,0.778892,0.83485,0.862766,0.861928,0.835526,0.780634,0.706726,0.624931,0.5429,0.459883,0.383828,0.328498,0.284253,0.252881,0.244844,0.262877,0.302979,0.359871,0.424644,0.498539,0.58657,0.696063,0.820861,0.946061,1.053984,1.13388,1.186323,1.210436,1.20582,1.172621,1.111259,1.023067,0.909191,0.75737,0.602169,0.453331,0.310558,0.168464,0.018636,-0.135031,-0.285544,-0.424472,-0.548498,-0.659948,-0.757578,-0.841155,-0.910232,-0.964553,-1.005456,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,-1.034812,3
0.717512,0.790376,0.843742,0.872778,0.872551,0.844767,0.790494,0.716736,0.634197,0.551078,0.469258,0.397121,0.337539,0.287286,0.252022,0.240667,0.256159,0.295222,0.352822,0.418617,0.494491,0.585652,0.697894,0.821949,0.943395,1.04774,1.125572,1.176919,1.200347,1.195635,1.162458,1.101272,1.013672,0.900307,0.750252,0.595062,0.445754,0.301409,0.156655,0.004388,-0.148963,-0.296928,-0.433495,-0.555805,-0.665166,-0.761162,-0.842743,-0.910315,-0.964157,-1.004535,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,-1.033475,3
0.741538,0.816445,0.872893,0.903305,0.904699,0.876898,0.822661,0.747569,0.662144,0.572808,0.483683,0.402724,0.338667,0.285219,0.24532,0.224979,0.229734,0.259935,0.310321,0.374124,0.450491,0.537478,0.638174,0.757367,0.882102,0.992492,1.080219,1.141384,1.173676,1.177871,1.155029,1.103382,1.025278,0.924917,0.779718,0.627525,0.475468,0.325411,0.179516,0.033705,-0.119309,-0.271926,-0.413887,-0.542028,-0.656165,-0.755914,-0.841341,-0.913233,-0.969855,-1.012487,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,-1.044147,3
0.747327,0.82946,0.892812,0.928931,0.935315,0.911544,0.859097,0.782303,0.691369,0.597932,0.503339,0.414601,0.34583,0.295643,0.254125,0.226268,0.226174,0.252212,0.297759,0.356395,0.422708,0.500165,0.598672,0.716102,0.843736,0.959967,1.051921,1.117639,1.155472,1.163914,1.144397,1.096422,1.020278,0.917013,0.771007,0.618158,0.465804,0.3208,0.179542,0.032474,-0.120775,-0.274082,-0.415886,-0.542122,-0.655262,-0.75482,-0.839894,-0.910671,-0.966646,-1.008464,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,-1.037907,3
0.691139,0.75932,0.808315,0.831171,0.827709,0.796579,0.742285,0.67111,0.59083,0.509653,0.426573,0.35589,0.301968,0.256593,0.226632,0.217469,0.238372,0.284061,0.347298,0.42008,0.500687,0.593032,0.699209,0.822709,0.952273,1.063688,1.145368,1.200851,1.228529,1.227454,1.199696,1.144128,1.060964,0.953403,0.800337,0.642506,0.489638,0.344394,0.199889,0.054104,-0.098634,-0.255474,-0.401343,-0.530227,-0.646342,-0.748216,-0.834957,-0.907982,-0.965853,-1.008706,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,-1.040832,3
0.666044,0.728088,0.768712,0.785843,0.778108,0.742317,0.682913,0.610996,0.536096,0.465768,0.397206,0.34088,0.301458,0.27679,0.265491,0.282274,0.319266,0.375992,0.437591,0.5081,0.589838,0.682435,0.793634,0.920209,1.042447,1.139782,1.208047,1.247869,1.26043,1.245283,1.201159,1.129477,1.029522,0.910186,0.74978,0.597163,0.451632,0.309711,0.17087,0.025719,-0.127841,-0.28064,-0.419928,-0.544674,-0.65719,-0.75747,-0.844036,-0.915611,-0.972372,-1.015947,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,3
0.728409,0.812675,0.881687,0.926591,0.942783,0.930845,0.890789,0.826906,0.743449,0.65204,0.560598,0.468293,0.390265,0.330434,0.280534,0.24804,0.243866,0.262896,0.30382,0.359367,0.424505,0.500678,0.59424,0.702585,0.823863,0.937543,1.03138,1.099686,1.141416,1.154382,1.137712,1.093032,1.021461,0.924239,0.781169,0.627506,0.472643,0.322772,0.17694,0.027976,-0.122897,-0.276962,-0.41802,-0.544728,-0.656833,-0.754948,-0.838842,-0.908051,-0.963928,-1.006651,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,3
0.77024,0.856828,0.925188,0.967573,0.981815,0.965778,0.919603,0.846033,0.75327,0.653949,0.551768,0.457425,0.37842,0.307414,0.251971,0.219507,0.210085,0.224325,0.26347,0.318197,0.381689,0.463033,0.559104,0.671154,0.792494,0.905928,0.999577,1.068454,1.10977,1.121934,1.105937,1.064002,0.994583,0.89959,0.761404,0.611606,0.458716,0.310756,0.160852,0.011487,-0.13998,-0.289345,-0.426471,-0.550304,-0.660455,-0.756924,-0.838997,-0.906452,-0.96046,-1.000659,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,-1.029361,3
0.78296,0.870727,0.939984,0.984715,0.999492,0.984951,0.940873,0.868452,0.772795,0.666497,0.556739,0.459499,0.382372,0.314053,0.254667,0.21641,0.200275,0.212893,0.249009,0.300227,0.360472,0.43357,0.523639,0.629526,0.751036,0.86936,0.968825,1.043702,1.090919,1.109472,1.099136,1.06039,0.994447,0.902423,0.765194,0.616213,0.465708,0.319747,0.176792,0.030039,-0.118163,-0.270568,-0.412838,-0.539818,-0.653019,-0.752225,-0.836673,-0.906415,-0.961312,-1.002322,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,-1.032338,3
0.677948,0.744669,0.793055,0.815536,0.808604,0.773607,0.71321,0.638834,0.560543,0.48449,0.405186,0.336072,0.284197,0.244527,0.224462,0.228712,0.256214,0.307564,0.376519,0.453198,0.539566,0.638797,0.755853,0.8876,1.011629,1.109416,1.182104,1.227894,1.245536,1.234216,1.194899,1.128215,1.036832,0.920085,0.764288,0.605169,0.453328,0.307175,0.162397,0.012663,-0.142321,-0.291487,-0.425614,-0.548969,-0.658471,-0.754468,-0.836318,-0.904095,-0.957543,-0.997447,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,-1.025744,3
0.714303,0.787557,0.839745,0.864056,0.857712,0.820909,0.759964,0.681979,0.599237,0.514621,0.431857,0.364062,0.309425,0.263795,0.232209,0.226395,0.250582,0.295271,0.354175,0.421078,0.496497,0.585678,0.693778,0.822471,0.951093,1.057973,1.137582,1.189822,1.2141,1.209627,1.177343,1.115947,1.02728,0.911575,0.756938,0.601524,0.453248,0.311806,0.171796,0.026901,-0.129066,-0.28193,-0.422292,-0.547219,-0.659073,-0.757999,-0.841569,-0.910851,-0.965363,-1.00603,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,-1.035542,3
0.709937,0.776389,0.822872,0.843209,0.83531,0.799886,0.740823,0.666769,0.583629,0.493986,0.40524,0.325895,0.264987,0.215509,0.182307,0.175194,0.194668,0.241232,0.3091,0.387617,0.474548,0.573532,0.687208,0.818891,0.946166,1.053738,1.137587,1.194346,1.223163,1.222376,1.192957,1.136227,1.051933,0.94209,0.790464,0.632291,0.478158,0.331062,0.18652,0.039507,-0.117678,-0.270644,-0.410262,-0.535902,-0.647953,-0.745902,-0.82917,-0.897852,-0.952122,-0.99253,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,-1.020958,3
0.690557,0.758641,0.806839,0.829308,0.82312,0.791684,0.7372,0.668068,0.593858,0.519884,0.447161,0.382084,0.334588,0.29819,0.278325,0.28262,0.309289,0.353904,0.41354,0.478533,0.552437,0.640737,0.750736,0.875217,0.993498,1.093547,1.166355,1.211923,1.23041,1.221357,1.183384,1.117154,1.022983,0.907151,0.753216,0.597834,0.451407,0.311503,0.171719,0.023219,-0.132494,-0.282822,-0.423478,-0.550181,-0.664238,-0.764089,-0.85038,-0.922135,-0.978973,-1.021874,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,-1.053811,3
0.748883,0.826472,0.886265,0.919826,0.92628,0.906223,0.858773,0.789145,0.705928,0.619642,0.532142,0.445574,0.374883,0.320743,0.27831,0.249328,0.248761,0.275361,0.323824,0.386551,0.460304,0.539324,0.633223,0.745265,0.864263,0.970994,1.056668,1.117114,1.152107,1.158256,1.135562,1.084696,1.008397,0.907121,0.760082,0.606036,0.451385,0.301353,0.158824,0.01554,-0.133963,-0.283208,-0.421087,-0.54685,-0.658821,-0.758123,-0.842933,-0.913454,-0.970042,-1.013401,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,-1.045984,3
0.723572,0.797653,0.856918,0.891401,0.899955,0.881933,0.836932,0.767925,0.686206,0.598304,0.508536,0.421412,0.34953,0.295765,0.249661,0.227056,0.230221,0.261554,0.313521,0.376136,0.446212,0.528317,0.630938,0.752188,0.878637,0.991215,1.079419,1.140106,1.173716,1.178558,1.155894,1.105507,1.028084,0.925202,0.776942,0.621645,0.469147,0.324132,0.181584,0.033086,-0.122923,-0.276025,-0.416666,-0.54235,-0.652924,-0.750275,-0.832841,-0.902406,-0.957464,-1.00058,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,3
0.71127,0.788768,0.846995,0.880601,0.88497,0.859711,0.807062,0.735082,0.651612,0.565888,0.479741,0.398203,0.335623,0.286459,0.24777,0.233182,0.247648,0.28215,0.334343,0.396116,0.468934,0.555823,0.65762,0.779381,0.905098,1.016647,1.102235,1.161394,1.193409,1.196838,1.17233,1.11904,1.036802,0.928769,0.778547,0.62354,0.473243,0.32674,0.1817,0.03622,-0.117682,-0.271753,-0.414292,-0.54101,-0.653601,-0.753745,-0.83962,-0.911042,-0.966941,-1.008454,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,-1.038739,3
0.76468,0.852104,0.920209,0.962418,0.974292,0.956473,0.908956,0.834786,0.742879,0.646614,0.546812,0.455483,0.38227,0.321006,0.268549,0.2384,0.232552,0.252442,0.293355,0.347429,0.413343,0.488282,0.581357,0.692492,0.814989,0.928085,1.018726,1.084993,1.123136,1.132117,1.11218,1.063368,0.986721,0.884469,0.742967,0.592628,0.441986,0.293185,0.150188,0.003314,-0.147097,-0.297435,-0.43501,-0.557648,-0.667016,-0.763108,-0.844746,-0.912381,-0.965277,-1.004481,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,-1.031776,3
