@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute target {1,2,3,4}

@data
-1.532013,-2.208462,-2.286484,-2.28989,-2.289424,-2.350284,-2.305992,-2.30571,-2.300996,-2.320973,-2.289578,-2.340061,-2.301168,-2.307288,-2.366175,-2.245109,-2.38614,-2.333684,-2.304092,-2.308856,-2.330428,-2.340729,-2.294645,-2.25904,-2.205273,-2.082889,-1.88926,-1.484077,-1.084736,-0.536904,0.113041,0.495864,0.864517,0.976199,1.047062,1.211834,1.190275,1.285089,1.230215,1.252067,1.241332,1.257889,1.309391,1.278306,1.344984,1.351976,1.289444,1.272256,1.262148,1.273902,1.211474,1.250157,1.224882,1.32595,1.21386,1.255706,1.286026,1.230532,1.372738,1.915502,1.888474,1.269962,0.670986,0.641585,1.101404,1.273042,1.253199,1.26386,1.243024,1.340293,1.277243,1.220851,1.250236,1.193539,1.253564,1.246003,1.253153,1.23979,1.281939,1.238107,1.248868,1.239399,1.157218,3
-1.523075,-2.18803,-2.227424,-2.195578,-2.259897,-2.223124,-2.254979,-2.243585,-2.268466,-2.285077,-2.26474,-2.232689,-2.211537,-2.290003,-2.24513,-2.213567,-2.317964,-2.278662,-2.306199,-2.196107,-2.28576,-2.274805,-2.311949,-2.210407,-2.219117,-2.189193,-2.130175,-1.795789,-1.45375,-1.011438,-0.363513,0.315398,1.050356,1.117092,1.212756,1.234043,1.272505,1.227993,1.28717,1.236852,1.290403,1.248756,1.263276,1.240245,1.306447,1.249974,1.234353,1.28343,1.277239,1.238349,1.267666,1.236477,1.289847,1.227418,1.27978,1.462409,1.956864,1.661464,0.978151,0.550696,1.190815,1.257218,1.267921,1.324366,1.258455,1.326133,1.260977,1.243076,1.216465,1.296867,1.289573,1.328903,1.246305,1.24318,1.267346,1.258399,1.247983,1.229325,1.263453,1.296827,1.267145,1.176606,1.216981,3
-1.625219,-2.181621,-2.240846,-2.257293,-2.342228,-2.299037,-2.20355,-2.30618,-2.214188,-2.33093,-2.309169,-2.34121,-2.365428,-2.318199,-2.271462,-2.253003,-2.314293,-2.310437,-2.263728,-2.295101,-2.317669,-2.317379,-2.194934,-2.270261,-2.244054,-2.116032,-1.950358,-1.687138,-1.229458,-0.761415,-0.136219,0.470436,0.746232,0.998854,1.19012,1.263225,1.288328,1.244122,1.262089,1.268024,1.281998,1.248632,1.307813,1.268228,1.228198,1.338154,1.27161,1.277053,1.298675,1.307311,1.27359,1.295572,1.283898,1.256734,1.290747,1.256182,1.245385,1.293719,1.347001,1.245087,1.320027,1.269505,1.209287,1.356278,1.297076,1.254554,1.284451,1.276547,1.199808,1.253839,1.323019,1.247416,1.235363,1.300908,1.233202,1.255492,1.287256,1.258635,1.196248,1.204061,1.24299,1.225433,1.189629,4
1.020111,1.008111,1.032208,1.073686,1.033013,0.948695,1.057033,1.07766,1.039479,1.036895,1.007057,1.010713,1.061838,1.066098,1.073856,1.046155,1.026178,1.096258,1.01271,1.045062,1.045217,1.075265,1.060138,1.06991,1.024952,1.069195,1.116648,6.088158,2.630551,-2.894999,-2.939642,-2.939224,-2.975082,-2.869481,-2.853518,-2.839538,-2.777316,-2.7271,-2.668769,-2.532127,-2.490966,-2.422268,-2.164643,-2.16157,-2.038359,-1.964199,-1.804148,-1.562192,-1.481044,-1.390997,-1.087175,-1.000779,-0.796892,-0.679174,-0.511627,-0.344551,-0.177246,-0.016886,0.047829,0.112758,0.280776,0.368434,0.457515,0.50831,0.659052,0.648553,0.731386,0.748979,0.723919,0.872074,0.861257,0.778591,0.918724,0.959935,0.891965,0.841969,0.945574,0.951943,0.950861,0.922829,1.001033,0.942021,1.032375,1
1.091781,1.304604,1.176729,1.187036,1.202291,1.099833,1.146291,1.133156,1.187054,1.142426,1.172144,1.175337,1.207617,1.148835,1.201995,1.210092,1.194701,1.260362,1.199684,1.127788,1.146224,1.12306,1.261702,1.200978,1.184976,1.239367,1.227061,1.238089,1.215154,1.229535,1.282697,1.335868,1.314035,-3.22162,-3.555671,-3.465013,-3.433919,-3.32408,-3.40927,-3.222715,-3.211963,-3.028222,-2.961928,-2.802011,-2.744704,-2.648967,-2.49525,-2.331936,-2.202974,-2.056616,-1.791454,-1.685069,-1.331735,-1.191661,-1.047886,-0.781973,-0.601834,-0.404423,-0.247955,-0.069808,0.066453,0.185611,0.303662,0.4261,0.496641,0.649392,0.709406,0.89874,0.967379,0.984259,1.018616,0.947801,0.975914,1.086592,1.063462,1.073677,1.045023,1.069318,1.148218,1.138479,1.167713,1.16216,1.117537,2
1.033511,0.987288,1.03277,0.947263,0.971152,1.019631,1.039033,1.083852,0.956011,0.954204,1.018547,1.045201,0.997851,0.962952,1.059202,1.013951,1.053423,1.014557,0.992522,0.934481,1.005336,1.053435,5.476693,4.491609,-3.146402,-3.119438,-3.054741,-3.035704,-3.074745,-2.970299,-2.915925,-2.895541,-2.767743,-2.766306,-2.678835,-2.612312,-2.483888,-2.303557,-2.142012,-1.982945,-1.80674,-1.732525,-1.513393,-1.435409,-1.194352,-1.009649,-0.890596,-0.762006,-0.443222,-0.37454,-0.244902,0.003455,-0.001945,0.080632,0.251637,0.385326,0.403217,0.483276,0.558292,0.607684,0.583318,0.690789,0.776918,0.738907,0.801334,0.856855,0.840561,0.868362,0.874304,0.886819,0.881407,0.944226,0.927268,0.950717,0.999314,1.010221,0.917767,0.949771,1.005632,0.943439,1.021768,0.989903,0.982077,1
-2.040958,-2.711962,-2.604483,-2.789913,-2.758988,-2.807187,-2.740609,-2.773662,-2.789276,-2.79399,-2.782999,-2.782056,-2.750284,-2.843422,-2.725259,-2.692302,-2.728071,-2.687418,-2.732948,-2.443867,-2.255077,-1.788964,-1.524687,-0.799049,-0.22609,0.323586,0.657705,0.771218,0.9133,1.047498,1.102792,1.033379,1.106192,1.158475,1.028707,1.094224,1.035785,1.082732,1.008221,1.123894,1.074745,1.084444,1.077826,1.089025,1.098476,1.11094,1.052587,1.063024,1.076981,1.054896,1.13526,1.101851,1.076338,1.028687,1.155662,1.037267,1.103236,1.14002,1.016897,1.159348,0.984191,1.081889,1.12578,1.1193,1.005418,1.079048,1.007413,1.079646,1.082591,1.06729,1.126354,1.103712,1.074549,1.061458,1.10536,1.078667,1.074066,1.049749,1.037412,1.005124,1.031399,1.031984,0.935905,4
-1.866905,-2.518419,-2.57298,-2.631446,-2.587263,-2.613754,-2.659759,-2.692888,-2.694626,-2.583157,-2.641792,-2.682759,-2.620499,-2.599901,-2.625209,-2.607568,-2.603787,-2.60227,-2.560858,-2.505437,-2.36769,-2.336523,-1.980008,-1.750731,-1.192906,-0.598182,-0.180309,0.362403,0.525519,0.869681,0.982221,1.074983,1.14325,1.04509,1.117564,1.120654,1.194643,1.172424,1.161646,1.150285,1.147204,1.073867,1.18777,1.132418,1.153816,1.205208,1.078978,1.200737,1.151069,1.143273,1.172333,1.115577,1.13475,1.135633,1.159575,1.149085,1.126119,1.174628,1.161982,1.076377,1.213406,1.09849,1.166925,1.079373,1.179162,1.10294,1.133809,1.218631,1.141089,1.178171,1.160445,1.157284,1.061535,1.144607,1.094676,1.137241,1.181707,1.137533,1.167297,1.076402,1.150018,1.072427,1.023698,4
-1.922544,-2.562899,-2.654039,-2.676417,-2.724649,-2.734804,-2.71686,-2.747824,-2.740567,-2.718044,-2.705894,-2.719835,-2.680418,-2.735646,-2.73244,-2.682838,-2.721905,-2.675353,-2.600802,-2.529087,-2.431513,-2.137443,-1.702918,-1.189928,-0.636828,-0.098044,0.327536,0.685659,0.955936,1.04922,0.967524,1.011159,1.131154,1.102087,1.172081,1.085764,1.080118,1.109254,1.133641,1.048345,1.029034,1.047958,1.078746,1.159869,1.13666,1.198928,1.165985,1.078748,1.067876,1.187578,1.116717,1.10615,1.162992,1.123529,1.117976,1.10925,1.13692,1.164807,1.089276,1.079281,1.041573,1.147047,1.083416,1.029831,1.146692,1.13594,1.112634,1.046351,1.125578,1.096753,1.136645,1.036319,1.173629,1.130127,1.076535,1.164409,1.050766,1.099532,1.050161,1.048029,1.043436,1.058004,0.928373,4
1.13531,1.024573,1.092281,1.143193,1.094986,1.03911,1.089866,1.118422,1.130471,1.049969,1.065954,1.101621,1.146714,1.086354,1.063294,1.14543,1.069016,1.06131,1.150778,1.072696,1.132984,1.130602,1.112862,1.151037,1.109418,1.250438,1.149758,1.119865,1.235929,1.186269,1.200965,1.297142,3.895836,6.245099,-2.527241,-3.144121,-3.034112,-2.938566,-2.960359,-2.901474,-2.852759,-2.774192,-2.722994,-2.609102,-2.55796,-2.462928,-2.375759,-2.284455,-2.195429,-2.06787,-2.013492,-1.898952,-1.838178,-1.739039,-1.528784,-1.40499,-1.186223,-1.016614,-0.845736,-0.727989,-0.485574,-0.434085,-0.211861,-0.144859,-0.025545,0.120452,0.104796,0.29289,0.432592,0.476971,0.494617,0.52932,0.723615,0.714078,0.751433,0.819318,0.878151,0.804295,0.927887,0.939052,0.946771,0.871732,0.983719,1
-2.495155,-3.204403,-3.258533,-3.181111,-3.358853,-3.281079,-3.26295,-3.346187,-3.325632,-3.368951,-3.341917,-3.34307,-3.154677,-3.158021,-2.939971,-2.646021,-2.178808,-1.498813,-0.853661,-0.180315,0.29857,0.520917,0.708035,0.784334,0.777962,0.899495,0.929229,0.907679,0.928676,0.893162,0.891911,0.920612,0.914648,1.040611,0.95829,0.946052,0.822997,0.862067,0.960953,0.929056,0.911256,0.940612,0.957802,0.985455,0.892849,0.917448,0.941549,0.975503,1.566007,1.706621,1.015986,0.549965,-0.034958,0.382173,0.927814,0.872687,0.952054,0.923768,0.88696,0.89795,0.882856,0.917323,0.865448,0.933408,0.903161,0.895542,0.894788,0.863185,0.880441,0.865289,0.870896,0.886762,0.866008,0.889662,0.988413,0.917885,0.906816,0.839018,0.881007,0.893364,0.858681,0.820107,0.793314,3
0.966519,1.007188,1.026152,0.965118,1.022395,0.971674,1.000438,1.034457,0.965396,1.036645,1.049037,0.970749,1.032988,1.000039,1.030471,1.032816,1.025371,1.036603,1.005856,1.092467,0.991931,1.089055,1.066059,1.029078,1.032081,1.054797,1.091463,1.215217,5.245976,4.814071,-3.152199,-3.170996,-2.984589,-3.054775,-2.961107,-3.001507,-2.916907,-2.80984,-2.751453,-2.756634,-2.627373,-2.4393,-2.407421,-2.308382,-2.177152,-2.059249,-1.974099,-1.701227,-1.692251,-1.486336,-1.252683,-1.083432,-0.962207,-0.745438,-0.630319,-0.495246,-0.270406,-0.169076,-0.047964,0.129854,0.220285,0.217011,0.32445,0.401915,0.519131,0.67929,0.650062,0.720629,0.728787,0.812629,0.854691,0.825519,0.914268,0.864454,0.845292,0.940208,0.966577,0.898595,0.891058,0.965189,0.986439,0.870556,0.960574,1
1.259797,1.190561,1.227793,1.19515,1.253602,1.160291,1.157436,1.150135,1.140898,1.247236,1.168928,1.228717,1.124526,1.173299,1.161905,1.23526,1.124092,1.168023,1.11687,1.180931,1.245449,1.220049,1.225541,1.196397,1.29005,1.148351,1.233097,1.211537,1.238683,1.237788,-1.877423,-3.37229,-3.372657,-3.389292,-3.316889,-3.21666,-3.174215,-3.114669,-3.112424,-2.977644,-2.954445,-2.871031,-2.681887,-2.621936,-2.361997,-2.36936,-2.127202,-1.985405,-1.690962,-1.547754,-1.237672,-1.004257,-0.828963,-0.749702,-0.510259,-0.253268,-0.118003,0.109076,0.233468,0.364575,0.408429,0.575239,0.648361,0.745801,0.821007,0.815372,0.959577,0.920954,0.977967,1.036634,0.973852,1.059746,1.123828,1.072191,1.079867,1.072091,1.038017,1.07776,1.114902,1.076585,1.164796,1.28389,1.171883,2
-1.392423,-1.975112,-2.054541,-2.015909,-2.072575,-2.045136,-1.984557,-2.075173,-2.062883,-2.046316,-2.065814,-2.077732,-2.075742,-2.049088,-1.965951,-2.055372,-2.051739,-2.029315,-2.044667,-1.972558,-2.030708,-2.077519,-2.004329,-2.025597,-2.026332,-1.992737,-2.041527,-1.994306,-1.955228,-1.871686,-1.784856,-1.580044,-1.353112,-0.890673,-0.317129,0.177801,0.661423,1.060282,1.185503,1.293627,1.366455,1.407569,1.416933,1.462889,1.422941,1.507459,1.466269,1.438329,1.45966,1.430148,1.389513,1.521264,1.517868,1.46712,1.439636,1.445301,1.476794,1.406529,1.440486,1.458185,1.46082,1.419045,1.397259,1.441659,1.469757,1.457801,1.37277,1.46564,1.439458,1.43595,1.498144,1.446336,1.420065,1.43998,1.463873,1.394094,1.400089,1.381647,1.370962,1.379191,1.447809,1.372992,1.363065,4
1.112535,1.185951,1.068706,1.087204,1.185245,1.096618,1.190743,1.056477,1.147353,1.071022,1.168354,1.14974,1.170595,1.159071,1.069105,1.099452,1.099498,1.146684,1.236035,1.139549,1.13756,1.164933,1.181726,1.226909,1.172783,1.224841,1.273254,1.335507,3.367402,6.266133,-2.494246,-2.962888,-2.983739,-2.861378,-2.911891,-2.805508,-2.737688,-2.730284,-2.628874,-2.602657,-2.528519,-2.456004,-2.38608,-2.365593,-2.309095,-2.174788,-2.077415,-1.923238,-1.775488,-1.681101,-1.475112,-1.391799,-1.101313,-0.99565,-0.936277,-0.790511,-0.56388,-0.372546,-0.386055,-0.251585,-0.061942,-0.044805,0.188239,0.178134,0.345595,0.518333,0.490543,0.62128,0.714806,0.570033,0.774007,0.735301,0.786696,0.889074,0.872923,0.945368,0.948437,0.914954,1.088043,1.031988,1.066495,1.028693,1.068022,1
1.193964,1.27039,1.243485,1.205351,1.27113,1.312033,1.332492,1.329242,1.177336,1.250939,1.346347,1.194718,1.261449,1.257297,1.253742,1.192909,1.291932,1.258185,1.276517,1.339455,1.352325,1.369822,1.291846,0.484141,-3.298533,-3.305579,-3.181961,-3.275901,-3.211489,-3.133747,-3.014997,-3.064859,-2.957766,-2.896245,-2.82218,-2.758024,-2.632806,-2.531226,-2.335486,-2.252489,-2.07091,-1.932925,-1.719696,-1.536249,-1.402181,-1.156205,-0.893571,-0.692162,-0.623703,-0.36385,-0.22955,-0.055754,0.089262,0.233417,0.228733,0.359204,0.529549,0.614276,0.748811,0.839083,0.872985,0.859917,0.998069,1.021871,0.993899,1.062088,1.036857,1.068041,1.107796,1.100598,1.149054,1.250774,1.16828,1.1194,1.18043,1.174555,1.225414,1.273042,1.259048,1.244325,1.279074,1.248658,1.256488,2
