@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute target {1,2}

@data
1.319802,-0.605017,2.572751,-0.605017,-0.605017,2.236816,-0.605017,-0.605017,1.982594,-0.605017,1.891801,-0.605017,1.819166,-0.605017,3.453447,-0.605017,1.728373,-0.605017,-0.605017,2.127864,-0.605017,1.864563,-0.605017,1.782849,-0.605017,1.773769,-0.605017,1.991674,-0.605017,1.810087,-0.605017,2.17326,-0.605017,-0.605017,2.127864,-0.605017,2.209578,-0.605017,1.746531,-0.605017,2.136943,-0.605017,2.309451,-0.605017,1.937198,-0.605017,1.791928,-0.605017,-0.605017,2.509196,-0.605017,-0.605017,1
1.549349,-0.456585,3.886261,-0.456585,-0.456585,2.341692,-0.456585,3.184185,-0.456585,-0.456585,3.715757,-0.456585,2.582404,-0.456585,-0.456585,2.592434,-0.456585,2.331663,-0.456585,2.72282,-0.456585,2.542286,-0.456585,-0.456585,2.431959,-0.456585,2.592434,-0.456585,3.63552,-0.456585,-0.456585,3.234333,-0.456585,2.452019,-0.456585,-0.456585,3.043769,-0.456585,-0.456585,2.813087,-0.456585,2.371781,-0.456585,2.692731,-0.456585,2.923413,-0.456585,2.321633,-0.456585,3.103947,-0.456585,-0.456585,1
-0.439429,2.885251,-0.439429,-0.439429,2.790859,-0.439429,-0.439429,2.717444,-0.439429,2.497197,-0.439429,-0.439429,3.09501,-0.439429,2.434269,-0.439429,-0.439429,2.644028,-0.439429,2.937691,-0.439429,2.560125,-0.439429,3.829166,-0.439429,-0.439429,2.885251,-0.439429,2.612564,-0.439429,-0.439429,2.853787,-0.439429,3.231353,-0.439429,3.304769,-0.439429,-0.439429,2.486709,-0.439429,2.570613,-0.439429,-0.439429,2.623052,-0.439429,-0.439429,3.776727,-0.439429,3.483064,-0.439429,2.381829,-0.439429,1
-0.549037,-0.549037,2.159037,-0.549037,2.38471,-0.549037,2.213198,-0.549037,-0.549037,2.64649,-0.549037,-0.549037,2.556221,-0.549037,-0.549037,2.231252,-0.549037,-0.549037,2.592329,-0.549037,-0.549037,2.673571,-0.549037,-0.549037,2.64649,-0.549037,3.531128,-0.549037,2.222225,-0.549037,2.799948,-0.549037,-0.549037,2.41179,-0.549037,2.15001,-0.549037,-0.549037,2.312495,-0.549037,-0.549037,2.538167,-0.549037,-0.549037,2.484006,-0.549037,2.068768,-0.549037,2.601356,-0.549037,-0.549037,2.682598,2
-0.655554,-0.655554,2.476208,-0.655554,2.069485,-0.655554,2.012544,-0.655554,2.256578,-0.655554,-0.655554,2.110158,-0.655554,2.093889,-0.655554,1.971872,-0.655554,2.6633,-0.655554,-0.655554,2.549418,-0.655554,-0.655554,2.240309,-0.655554,-0.655554,2.110158,-0.655554,-0.655554,2.110158,-0.655554,-0.655554,2.565687,-0.655554,-0.655554,2.272847,-0.655554,2.00441,-0.655554,2.191502,-0.655554,2.020679,-0.655554,1.971872,-0.655554,2.248443,-0.655554,-0.655554,2.581956,-0.655554,1.980007,-0.655554,1
-0.291019,-0.291019,5.157316,-0.291019,3.031792,-0.291019,4.847904,-0.291019,-0.291019,5.103505,-0.291019,-0.291019,3.36811,-0.291019,4.52504,-0.291019,3.42192,-0.291019,-0.291019,4.592303,-0.291019,-0.291019,5.143863,-0.291019,3.960027,-0.291019,-0.291019,3.300846,-0.291019,-0.291019,3.946575,-0.291019,3.01834,-0.291019,3.327751,-0.291019,3.085603,-0.291019,3.690974,-0.291019,3.260488,-0.291019,-0.291019,3.583352,-0.291019,3.031792,-0.291019,3.166319,-0.291019,3.650616,-0.291019,-0.291019,1
-0.363327,-0.363327,2.666831,-0.363327,2.619485,-0.363327,3.11662,-0.363327,3.010091,-0.363327,4.300275,-0.363327,-0.363327,3.104783,-0.363327,4.312112,-0.363327,3.258659,-0.363327,-0.363327,3.377024,-0.363327,-0.363327,3.033764,-0.363327,-0.363327,2.927235,-0.363327,-0.363327,2.797033,-0.363327,-0.363327,4.52517,-0.363327,-0.363327,2.749687,-0.363327,2.77336,-0.363327,3.696611,-0.363327,-0.363327,2.607648,-0.363327,3.992525,-0.363327,-0.363327,2.868053,-0.363327,3.223149,-0.363327,-0.363327,1
-0.267646,-0.267646,3.549401,-0.267646,3.185179,-0.267646,3.840779,-0.267646,3.855348,-0.267646,-0.267646,4.467241,-0.267646,-0.267646,4.525516,-0.267646,-0.267646,3.345437,-0.267646,3.403712,-0.267646,3.95733,-0.267646,3.607677,-0.267646,3.185179,-0.267646,3.345437,-0.267646,-0.267646,4.802325,-0.267646,-0.267646,4.991721,-0.267646,3.199748,-0.267646,4.190432,-0.267646,-0.267646,3.418281,-0.267646,-0.267646,6.943951,-0.267646,-0.267646,4.248708,-0.267646,-0.267646,4.336121,-0.267646,-0.267646,1
-0.443195,-0.443195,2.640017,-0.443195,-0.443195,2.554372,-0.443195,3.121769,-0.443195,2.436611,-0.443195,2.404494,-0.443195,2.693545,-0.443195,-0.443195,2.77919,-0.443195,2.618606,-0.443195,2.800601,-0.443195,2.736367,-0.443195,3.389409,-0.443195,2.393788,-0.443195,2.682839,-0.443195,2.6079,-0.443195,-0.443195,2.886245,-0.443195,2.447316,-0.443195,2.6079,-0.443195,-0.443195,2.961185,-0.443195,-0.443195,3.335881,-0.443195,-0.443195,2.789895,-0.443195,2.747073,-0.443195,2.415199,-0.443195,1
-0.304169,3.100902,-0.304169,3.250725,-0.304169,-0.304169,3.659333,-0.304169,3.46865,-0.304169,-0.304169,4.136043,-0.304169,-0.304169,4.149664,-0.304169,-0.304169,3.850017,-0.304169,-0.304169,3.918119,-0.304169,3.169003,-0.304169,4.44931,-0.304169,-0.304169,3.386928,-0.304169,3.386928,-0.304169,2.99194,-0.304169,3.48227,-0.304169,-0.304169,5.470831,-0.304169,-0.304169,3.523131,-0.304169,3.523131,-0.304169,3.904499,-0.304169,4.231385,-0.304169,3.169003,-0.304169,-0.304169,3.346067,-0.304169,1
-0.563808,-0.563808,2.658284,-0.563808,2.221862,-0.563808,3.382558,-0.563808,-0.563808,2.667569,-0.563808,1.952581,-0.563808,2.10115,-0.563808,2.212577,-0.563808,2.008294,-0.563808,-0.563808,2.565428,-0.563808,-0.563808,2.286861,-0.563808,2.249719,-0.563808,2.026865,-0.563808,2.212577,-0.563808,2.602571,-0.563808,1.943295,-0.563808,2.342575,-0.563808,-0.563808,2.259005,-0.563808,2.546857,-0.563808,-0.563808,2.593285,-0.563808,2.583999,-0.563808,2.045437,-0.563808,2.064008,-0.563808,-0.563808,1
-0.353391,2.522482,-0.353391,-0.353391,2.693085,-0.353391,-0.353391,3.436425,-0.353391,2.449367,-0.353391,2.546854,-0.353391,4.301624,-0.353391,2.437181,-0.353391,2.985547,-0.353391,2.485924,-0.353391,3.472983,-0.353391,2.717457,-0.353391,3.716701,-0.353391,3.692329,-0.353391,2.522482,-0.353391,4.252881,-0.353391,2.522482,-0.353391,3.765444,-0.353391,-0.353391,2.741829,-0.353391,-0.353391,3.265822,-0.353391,2.814944,-0.353391,2.546854,-0.353391,3.399867,-0.353391,2.55904,-0.353391,2.997733,1
-0.423043,-0.423043,3.392356,-0.423043,2.979021,-0.423043,-0.423043,3.042611,-0.423043,-0.423043,3.137996,-0.423043,3.381757,-0.423043,-0.423043,4.325009,3.7421,-0.423043,-0.423043,3.169791,-0.423043,2.512694,-0.423043,-0.423043,3.000217,-0.423043,-0.423043,2.894234,-0.423043,-0.423043,2.544489,-0.423043,3.222782,-0.423043,-0.423043,2.957824,-0.423043,-0.423043,3.392356,-0.423043,2.406711,-0.423043,2.459703,-0.423043,2.883636,-0.423043,2.438506,-0.423043,3.010816,-0.423043,2.512694,-0.423043,1
-0.578181,-0.578181,2.437919,-0.578181,1.924916,-0.578181,-0.578181,1.960296,-0.578181,2.207952,-0.578181,1.995675,-0.578181,-0.578181,1.942606,-0.578181,2.455608,-0.578181,1.863002,-0.578181,2.172573,-0.578181,2.101814,-0.578181,-0.578181,2.269866,-0.578181,1.898382,-0.578181,2.154883,-0.578181,-0.578181,2.163728,-0.578181,1.907227,-0.578181,2.402539,-0.578181,-0.578181,2.358315,-0.578181,-0.578181,2.216797,-0.578181,3.490458,-0.578181,2.101814,-0.578181,2.031055,-0.578181,2.101814,-0.578181,2
-0.375841,3.006454,-0.375841,3.410147,-0.375841,-0.375841,3.006454,-0.375841,2.886437,-0.375841,-0.375841,2.919169,-0.375841,-0.375841,4.577584,-0.375841,2.722777,-0.375841,3.442879,-0.375841,3.126471,-0.375841,-0.375841,3.901125,-0.375841,-0.375841,3.093739,-0.375841,-0.375841,3.235577,-0.375841,3.4647,-0.375841,2.76642,-0.375841,2.875526,-0.375841,-0.375841,3.246488,-0.375841,-0.375841,2.962811,-0.375841,3.246488,-0.375841,-0.375841,2.962811,-0.375841,3.759287,-0.375841,2.722777,-0.375841,1
-0.603942,-0.603942,2.949284,-0.603942,1.914023,-0.603942,2.317599,-0.603942,-0.603942,3.133525,-0.603942,-0.603942,2.045624,-0.603942,1.992984,-0.603942,-0.603942,3.405501,-0.603942,2.335146,-0.603942,1.93157,-0.603942,2.34392,-0.603942,-0.603942,2.677309,-0.603942,-0.603942,2.501841,-0.603942,1.992984,-0.603942,-0.603942,2.001757,-0.603942,1.887703,-0.603942,1.95789,-0.603942,3.291447,-0.603942,1.940343,-0.603942,1.940343,-0.603942,-0.603942,2.607121,-0.603942,2.019304,-0.603942,-0.603942,2
-0.374891,-0.374891,2.780353,-0.374891,2.52301,-0.374891,2.545388,-0.374891,3.731401,-0.374891,2.500633,-0.374891,3.171961,-0.374891,-0.374891,2.623709,-0.374891,2.825108,-0.374891,2.601332,-0.374891,3.899233,-0.374891,-0.374891,2.959374,-0.374891,-0.374891,3.171961,-0.374891,2.959374,-0.374891,-0.374891,2.757975,-0.374891,-0.374891,4.369163,-0.374891,2.511821,-0.374891,4.413918,-0.374891,-0.374891,2.702031,-0.374891,2.80273,-0.374891,4.794338,-0.374891,-0.374891,2.99294,-0.374891,-0.374891,1
-0.324783,3.339127,-0.324783,4.652132,-0.324783,-0.324783,3.326622,-0.324783,-0.324783,3.42666,-0.324783,-0.324783,3.751785,-0.324783,-0.324783,3.401651,-0.324783,-0.324783,3.439165,-0.324783,3.189069,-0.324783,3.7893,-0.324783,-0.324783,3.914348,-0.324783,-0.324783,3.289107,-0.324783,-0.324783,3.726776,-0.324783,-0.324783,4.489569,-0.324783,-0.324783,4.051901,-0.324783,-0.324783,3.851824,-0.324783,-0.324783,3.376641,-0.324783,-0.324783,4.151939,-0.324783,-0.324783,3.314117,-0.324783,-0.324783,2
-0.580564,2.000742,-0.580564,2.027913,-0.580564,2.03697,-0.580564,2.154714,-0.580564,2.046028,-0.580564,2.2,-0.580564,2.344916,-0.580564,3.214408,-0.580564,-0.580564,2.190943,-0.580564,-0.580564,2.353973,-0.580564,-0.580564,2.127543,-0.580564,2.209058,-0.580564,2.254344,-0.580564,2.272458,-0.580564,2.109428,-0.580564,-0.580564,2.68909,-0.580564,-0.580564,3.314037,-0.580564,-0.580564,2.643804,-0.580564,-0.580564,2.245286,-0.580564,2.145657,-0.580564,2.272458,-0.580564,2.018856,-0.580564,1
1.305118,-0.687324,2.396413,-0.687324,-0.687324,2.264135,-0.687324,-0.687324,1.792894,-0.687324,1.892103,-0.687324,1.933439,-0.687324,1.809429,-0.687324,1.784626,-0.687324,2.88419,-0.687324,1.925172,-0.687324,1.635813,-0.687324,2.206263,-0.687324,-0.687324,2.875922,-0.687324,1.71022,-0.687324,1.553139,-0.687324,1.726755,-0.687324,2.718842,-0.687324,1.611011,-0.687324,1.743289,-0.687324,2.131857,-0.687324,2.272403,-0.687324,2.007846,-0.687324,1.594476,-0.687324,-0.687324,1.602744,-0.687324,2
-0.294051,3.180722,-0.294051,-0.294051,4.158914,-0.294051,3.983716,-0.294051,-0.294051,3.341321,-0.294051,3.706318,-0.294051,3.224522,-0.294051,-0.294051,3.37052,-0.294051,-0.294051,3.750117,-0.294051,-0.294051,4.626111,-0.294051,-0.294051,3.808517,-0.294051,3.268321,-0.294051,3.078523,-0.294051,3.720918,-0.294051,-0.294051,3.545719,-0.294051,-0.294051,3.42892,-0.294051,4.158914,-0.294051,3.45812,-0.294051,3.852317,-0.294051,-0.294051,3.516519,-0.294051,-0.294051,5.531303,-0.294051,-0.294051,1
-0.480226,2.186476,-0.480226,2.784523,-0.480226,2.755111,-0.480226,-0.480226,2.941388,-0.480226,-0.480226,3.147273,-0.480226,2.2453,-0.480226,2.882563,-0.480226,2.764915,-0.480226,-0.480226,2.549226,-0.480226,2.706091,-0.480226,-0.480226,2.60805,-0.480226,-0.480226,2.65707,-0.480226,2.284516,-0.480226,3.059036,-0.480226,-0.480226,2.304124,-0.480226,2.911976,-0.480226,-0.480226,2.92178,-0.480226,-0.480226,3.088449,-0.480226,-0.480226,2.480597,-0.480226,2.745307,-0.480226,2.166868,-0.480226,1
-0.422221,-0.422221,3.05507,-0.422221,-0.422221,3.347553,-0.422221,-0.422221,2.838417,-0.422221,2.502604,-0.422221,2.632596,-0.422221,2.675927,-0.422221,2.480938,-0.422221,2.654261,-0.422221,2.632596,-0.422221,-0.422221,3.401716,-0.422221,-0.422221,3.033405,-0.422221,2.849249,-0.422221,2.805919,-0.422221,-0.422221,2.686759,-0.422221,3.510043,-0.422221,-0.422221,3.553374,-0.422221,-0.422221,3.206728,-0.422221,2.632596,-0.422221,-0.422221,2.860082,-0.422221,3.585872,-0.422221,2.535102,-0.422221,1
4.151189,-0.246208,-0.246208,5.05453,-0.246208,3.793261,-0.246208,4.270498,-0.246208,-0.246208,3.639864,-0.246208,-0.246208,3.91257,-0.246208,3.639864,-0.246208,4.679558,-0.246208,-0.246208,3.895526,-0.246208,-0.246208,4.134145,-0.246208,-0.246208,4.679558,-0.246208,-0.246208,5.020442,-0.246208,3.70804,-0.246208,5.514723,-0.246208,-0.246208,3.776217,-0.246208,3.963703,-0.246208,-0.246208,3.605775,-0.246208,3.622819,-0.246208,3.776217,-0.246208,4.1171,-0.246208,-0.246208,5.497679,-0.246208,1
-0.324055,-0.324055,3.272434,-0.324055,-0.324055,3.192807,-0.324055,3.325518,-0.324055,3.206078,-0.324055,3.431688,-0.324055,3.11318,-0.324055,-0.324055,3.697112,-0.324055,3.45823,-0.324055,-0.324055,3.431688,-0.324055,-0.324055,4.320857,-0.324055,4.320857,-0.324055,3.325518,-0.324055,4.320857,-0.324055,3.033553,-0.324055,3.829823,-0.324055,3.869637,-0.324055,3.126451,-0.324055,2.967197,-0.324055,3.843094,-0.324055,-0.324055,3.259163,-0.324055,2.967197,-0.324055,3.484773,-0.324055,-0.324055,1
-0.293072,3.100468,-0.293072,3.003112,-0.293072,3.364719,-0.293072,-0.293072,3.893221,-0.293072,5.270108,-0.293072,3.740233,-0.293072,3.183915,-0.293072,4.046208,-0.293072,-0.293072,3.281271,-0.293072,3.003112,-0.293072,3.934944,-0.293072,-0.293072,3.601154,-0.293072,-0.293072,4.71379,-0.293072,-0.293072,5.061488,-0.293072,-0.293072,4.185288,-0.293072,3.225639,-0.293072,4.338275,-0.293072,3.058744,-0.293072,-0.293072,3.183915,-0.293072,3.08656,-0.293072,-0.293072,3.517706,-0.293072,-0.293072,1
-0.485579,2.487235,-0.485579,2.358413,-0.485579,2.89352,-0.485579,2.289048,-0.485579,-0.485579,3.081798,-0.485579,2.289048,-0.485579,2.923248,-0.485579,2.378232,-0.485579,-0.485579,2.655695,-0.485579,2.279138,-0.485579,2.546692,-0.485579,2.57642,-0.485579,2.467417,-0.485579,2.338595,-0.485579,-0.485579,3.646633,-0.485579,2.308866,-0.485579,2.89352,-0.485579,-0.485579,3.339442,-0.485579,2.318776,-0.485579,3.36917,-0.485579,2.368323,-0.485579,2.348504,-0.485579,-0.485579,2.298957,-0.485579,1
-0.262473,3.471807,-0.262473,4.209047,-0.262473,3.247429,-0.262473,3.968642,-0.262473,-0.262473,4.818071,-0.262473,5.106556,-0.262473,-0.262473,3.423726,-0.262473,-0.262473,3.343591,-0.262473,4.2411,-0.262473,4.048777,-0.262473,4.834098,-0.262473,-0.262473,3.583995,-0.262473,3.583995,-0.262473,3.8244,-0.262473,-0.262473,3.66413,-0.262473,4.160966,-0.262473,-0.262473,3.359618,-0.262473,-0.262473,5.683526,-0.262473,-0.262473,3.680157,-0.262473,-0.262473,3.776319,-0.262473,3.311537,-0.262473,1
-0.359165,-0.359165,4.535185,-0.359165,2.94874,-0.359165,-0.359165,3.803845,-0.359165,2.70121,-0.359165,3.455052,-0.359165,2.768718,-0.359165,-0.359165,4.130135,-0.359165,-0.359165,3.961365,-0.359165,2.746216,-0.359165,3.162517,-0.359165,2.847478,-0.359165,-0.359165,3.477555,-0.359165,2.734964,-0.359165,3.331287,-0.359165,2.689959,-0.359165,3.60132,-0.359165,-0.359165,3.004997,-0.359165,-0.359165,4.028873,-0.359165,-0.359165,2.94874,-0.359165,-0.359165,3.35379,-0.359165,2.791221,-0.359165,1
-0.368354,2.608994,-0.368354,3.490289,-0.368354,3.311648,-0.368354,-0.368354,3.037732,-0.368354,3.561745,-0.368354,-0.368354,3.895208,-0.368354,2.69236,-0.368354,4.371584,-0.368354,3.228282,-0.368354,-0.368354,2.966276,-0.368354,-0.368354,3.264011,-0.368354,3.121098,-0.368354,2.990095,-0.368354,3.156826,-0.368354,-0.368354,3.037732,-0.368354,2.728088,-0.368354,2.608994,-0.368354,3.27592,-0.368354,-0.368354,3.966665,-0.368354,2.704269,-0.368354,2.704269,-0.368354,2.668541,-0.368354,-0.368354,2
-0.549171,2.068372,-0.549171,2.278874,-0.549171,2.022611,-0.549171,2.187351,-0.549171,2.471071,-0.549171,-0.549171,2.67242,-0.549171,2.095829,-0.549171,2.42531,-0.549171,-0.549171,2.562593,-0.549171,2.095829,-0.549171,2.828009,-0.549171,2.233112,-0.549171,-0.549171,2.434462,-0.549171,-0.549171,2.782247,-0.549171,-0.549171,2.489375,-0.549171,-0.549171,2.269722,-0.549171,2.004306,-0.549171,2.150742,-0.549171,-0.549171,2.22396,-0.549171,2.635811,-0.549171,2.086677,-0.549171,2.169047,-0.549171,2
-0.408749,-0.408749,3.180029,-0.408749,2.642261,-0.408749,3.662923,-0.408749,2.894683,-0.408749,-0.408749,3.443426,-0.408749,-0.408749,3.410501,-0.408749,-0.408749,4.178741,-0.408749,2.620312,-0.408749,3.245878,-0.408749,-0.408749,3.026381,-0.408749,-0.408749,2.686161,-0.408749,3.344652,-0.408749,-0.408749,2.675186,-0.408749,2.642261,-0.408749,2.532513,-0.408749,2.894683,-0.408749,2.576412,-0.408749,-0.408749,2.609337,-0.408749,3.761697,-0.408749,2.521538,-0.408749,2.795909,-0.408749,-0.408749,1
-0.362978,3.205369,-0.362978,-0.362978,4.204971,-0.362978,-0.362978,3.798156,-0.362978,-0.362978,3.879519,-0.362978,-0.362978,3.798156,-0.362978,2.949657,-0.362978,3.065889,-0.362978,-0.362978,4.111985,-0.362978,2.879917,-0.362978,-0.362978,2.914787,-0.362978,3.182122,-0.362978,-0.362978,3.391341,-0.362978,-0.362978,2.810177,-0.362978,3.182122,-0.362978,2.775308,-0.362978,3.681923,-0.362978,2.763684,-0.362978,3.216992,-0.362978,-0.362978,3.647054,-0.362978,3.321602,-0.362978,2.752061,-0.362978,1
-0.477811,2.32711,-0.477811,2.988269,-0.477811,2.317092,-0.477811,2.267004,-0.477811,2.307074,-0.477811,2.32711,-0.477811,2.567531,-0.477811,2.807953,-0.477811,2.377197,-0.477811,2.607601,-0.477811,-0.477811,3.589324,-0.477811,2.477373,-0.477811,2.928164,-0.477811,2.707777,-0.477811,-0.477811,2.958217,-0.477811,-0.477811,2.347145,-0.477811,2.707777,-0.477811,2.617619,-0.477811,2.277022,-0.477811,2.767883,-0.477811,-0.477811,2.858041,-0.477811,2.417268,-0.477811,2.36718,-0.477811,-0.477811,1
-0.406828,-0.406828,2.778332,-0.406828,3.127237,-0.406828,-0.406828,2.857117,-0.406828,2.474448,-0.406828,3.960106,-0.406828,3.014687,-0.406828,2.429428,-0.406828,2.699547,-0.406828,-0.406828,2.755822,-0.406828,3.689986,-0.406828,-0.406828,2.496958,-0.406828,2.992177,-0.406828,2.733312,-0.406828,2.699547,-0.406828,-0.406828,2.620763,-0.406828,-0.406828,3.161002,-0.406828,-0.406828,2.902137,-0.406828,4.230225,-0.406828,2.463193,-0.406828,2.586998,-0.406828,-0.406828,3.273552,-0.406828,-0.406828,1
-0.368444,-0.368444,3.790024,-0.368444,2.701719,-0.368444,3.171409,-0.368444,2.621529,-0.368444,-0.368444,3.434893,-0.368444,2.484059,-0.368444,5.130356,-0.368444,3.285967,-0.368444,2.713175,-0.368444,3.366158,-0.368444,3.60673,-0.368444,2.472603,-0.368444,4.042052,-0.368444,2.64444,-0.368444,2.64444,-0.368444,-0.368444,3.366158,-0.368444,-0.368444,2.930836,-0.368444,-0.368444,3.137041,-0.368444,-0.368444,2.793366,-0.368444,3.503628,-0.368444,-0.368444,3.045394,-0.368444,2.449691,-0.368444,1
-0.225373,-0.225373,5.431513,-0.225373,3.680958,-0.225373,-0.225373,5.577392,-0.225373,-0.225373,4.21585,-0.225373,-0.225373,6.290581,-0.225373,-0.225373,3.389199,-0.225373,4.426565,-0.225373,4.053761,-0.225373,3.567496,-0.225373,-0.225373,3.924091,-0.225373,3.405408,-0.225373,-0.225373,4.604862,-0.225373,3.275737,-0.225373,3.51887,-0.225373,-0.225373,4.183432,-0.225373,4.458982,-0.225373,4.507609,-0.225373,3.713376,-0.225373,-0.225373,6.03124,-0.225373,-0.225373,6.45267,-0.225373,-0.225373,1
-0.474263,-0.474263,2.714092,-0.474263,2.337884,-0.474263,3.344238,-0.474263,2.356695,-0.474263,2.996247,-0.474263,-0.474263,2.921005,-0.474263,2.554203,-0.474263,2.3661,-0.474263,2.591824,-0.474263,-0.474263,2.65766,-0.474263,2.488367,-0.474263,2.403721,-0.474263,2.601229,-0.474263,2.826954,-0.474263,2.356695,-0.474263,2.535393,-0.474263,-0.474263,3.758066,-0.474263,2.441341,-0.474263,-0.474263,2.422531,-0.474263,3.654609,-0.474263,2.375505,-0.474263,2.732902,-0.474263,2.394315,-0.474263,1
-0.51572,-0.51572,2.227644,-0.51572,2.527096,-0.51572,2.208325,-0.51572,2.256623,-0.51572,-0.51572,3.010083,-0.51572,2.179346,-0.51572,2.131047,-0.51572,2.75893,-0.51572,2.198665,-0.51572,-0.51572,2.536756,-0.51572,-0.51572,2.343561,-0.51572,2.208325,-0.51572,2.169686,-0.51572,2.420839,-0.51572,-0.51572,2.208325,-0.51572,3.010083,-0.51572,2.217984,-0.51572,2.343561,-0.51572,-0.51572,2.652672,-0.51572,2.082748,-0.51572,3.608986,-0.51572,2.140707,-0.51572,3.744222,2
-0.512234,-0.512234,2.231659,-0.512234,2.550492,-0.512234,2.434553,-0.512234,2.183351,-0.512234,2.811355,-0.512234,-0.512234,2.415229,-0.512234,-0.512234,3.555298,-0.512234,2.231659,-0.512234,2.308952,-0.512234,2.241321,-0.512234,2.212336,-0.512234,2.415229,-0.512234,2.830678,-0.512234,-0.512234,2.270305,-0.512234,2.212336,-0.512234,2.308952,-0.512234,2.135043,-0.512234,2.5988,-0.512234,-0.512234,2.35726,-0.512234,2.164028,-0.512234,2.560153,-0.512234,2.164028,-0.512234,2.221997,-0.512234,1
-0.394475,-0.394475,3.204043,-0.394475,4.032724,-0.394475,-0.394475,3.011063,-0.394475,-0.394475,2.908897,-0.394475,-0.394475,2.999711,-0.394475,3.158636,-0.394475,-0.394475,3.328913,-0.394475,2.693213,-0.394475,3.05647,-0.394475,3.794337,-0.394475,-0.394475,3.158636,-0.394475,2.636454,-0.394475,2.73862,-0.394475,-0.394475,2.749972,-0.394475,2.954304,-0.394475,2.86349,-0.394475,2.727268,-0.394475,-0.394475,2.761323,-0.394475,3.669467,-0.394475,-0.394475,2.784027,-0.394475,2.772675,-0.394475,1
-0.281707,3.632904,-0.281707,3.563985,-0.281707,3.825878,-0.281707,3.219389,-0.281707,4.211825,-0.281707,-0.281707,3.371011,-0.281707,-0.281707,4.073987,-0.281707,-0.281707,4.501286,-0.281707,-0.281707,4.680476,-0.281707,-0.281707,3.302092,-0.281707,5.011288,-0.281707,-0.281707,4.404799,-0.281707,-0.281707,3.343443,-0.281707,-0.281707,4.33588,-0.281707,3.495066,-0.281707,-0.281707,3.701823,-0.281707,-0.281707,3.646688,-0.281707,-0.281707,3.881013,-0.281707,-0.281707,3.881013,-0.281707,-0.281707,1
-0.545412,-0.545412,2.444524,-0.545412,2.177729,-0.545412,-0.545412,2.278927,-0.545412,2.370925,-0.545412,2.196129,-0.545412,-0.545412,2.113331,-0.545412,2.232928,-0.545412,2.16853,-0.545412,3.502501,-0.545412,2.030533,-0.545412,2.518122,-0.545412,-0.545412,2.196129,-0.545412,2.343326,-0.545412,2.536522,-0.545412,2.251328,-0.545412,2.987312,-0.545412,2.113331,-0.545412,2.472123,-0.545412,-0.545412,2.205329,-0.545412,-0.545412,2.932113,-0.545412,-0.545412,2.886114,-0.545412,2.085731,-0.545412,2
3.191253,-0.250534,4.338515,-0.250534,4.385663,-0.250534,-0.250534,4.85714,-0.250534,-0.250534,3.537003,-0.250534,4.369947,-0.250534,4.071344,-0.250534,-0.250534,4.448526,-0.250534,3.584151,-0.250534,-0.250534,4.731413,-0.250534,-0.250534,3.39556,-0.250534,4.024197,-0.250534,-0.250534,3.505571,-0.250534,4.699981,-0.250534,3.191253,-0.250534,3.647015,-0.250534,-0.250534,3.898469,-0.250534,3.301264,-0.250534,5.092879,-0.250534,-0.250534,4.762845,-0.250534,-0.250534,5.155743,-0.250534,-0.250534,1
-0.455903,2.473253,-0.455903,2.651095,-0.455903,2.640634,-0.455903,2.400024,-0.455903,-0.455903,2.504637,-0.455903,-0.455903,3.393845,-0.455903,2.420947,-0.455903,2.515098,-0.455903,-0.455903,2.60925,-0.455903,-0.455903,3.540303,-0.455903,-0.455903,3.174159,-0.455903,2.44187,-0.455903,2.60925,-0.455903,-0.455903,3.048623,-0.455903,-0.455903,2.975394,-0.455903,2.902166,-0.455903,-0.455903,2.567405,-0.455903,-0.455903,2.787091,-0.455903,3.707683,-0.455903,-0.455903,2.536021,-0.455903,-0.455903,1
