@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute target {1,2,3,4,5}

@data
-0.121236,-0.11647,-0.099795,-0.06838,-0.027141,0.012314,0.044535,0.067326,0.084492,0.100061,0.109225,0.115116,0.12054,0.126326,0.13323,0.141972,0.155154,0.171138,0.186296,0.203606,0.222693,0.240713,0.255803,0.268115,0.27937,0.292802,0.297043,1
0.085486,0.108114,0.140998,0.174664,0.206752,0.234723,0.255086,0.265273,0.274412,0.280382,0.28364,0.28798,0.292367,0.302032,0.314988,0.326842,0.333211,0.332804,0.324616,0.313212,0.300926,0.290655,0.284497,0.279786,0.268907,0.251368,0.22671,1
0.00871,-0.003769,-0.00621,0.007656,0.031476,0.064205,0.093729,0.111819,0.122953,0.131992,0.133211,0.128617,0.124377,0.120429,0.11609,0.11216,0.108854,0.106323,0.107011,0.111936,0.118021,0.130246,0.142368,0.155916,0.169675,0.180641,0.197134,1
-0.046916,-0.055335,-0.053937,-0.036726,-0.010149,0.024256,0.054944,0.074405,0.087887,0.098758,0.102508,0.101383,0.101246,0.101886,0.102563,0.102419,0.100936,0.100153,0.101348,0.10845,0.120442,0.133322,0.153116,0.176702,0.199879,0.214335,0.226818,1
0.192161,0.197271,0.206329,0.217185,0.234764,0.255294,0.278737,0.303899,0.328089,0.350352,0.369404,0.384321,0.393899,0.399592,0.403442,0.404685,0.403216,0.396685,0.381511,0.358363,0.327991,0.291512,0.24982,0.210595,0.180507,0.152711,0.141664,2
0.271417,0.274953,0.281483,0.287414,0.296574,0.307592,0.318629,0.33084,0.343808,0.35646,0.368648,0.380415,0.390563,0.396886,0.397764,0.391989,0.379759,0.362979,0.341497,0.313199,0.279666,0.243266,0.205467,0.173968,0.151035,0.131511,0.124486,2
0.155173,0.160063,0.168903,0.181608,0.19962,0.219286,0.241925,0.268044,0.292876,0.314467,0.331905,0.343841,0.351117,0.358054,0.367026,0.374346,0.376824,0.372553,0.362224,0.345579,0.321927,0.289525,0.250131,0.206823,0.171407,0.144594,0.127453,2
0.240733,0.238264,0.243579,0.253862,0.267569,0.284072,0.304329,0.325159,0.345605,0.363198,0.375064,0.381022,0.380891,0.378075,0.37597,0.373038,0.366731,0.354372,0.334907,0.311992,0.284713,0.25264,0.215247,0.170577,0.130883,0.094288,0.075712,2
0.207446,0.203469,0.203515,0.209812,0.221322,0.234876,0.250581,0.268773,0.2884,0.308137,0.32604,0.339324,0.347088,0.351624,0.353556,0.351954,0.347861,0.340029,0.327188,0.311243,0.290211,0.263129,0.232727,0.195463,0.157183,0.107342,0.071031,2
-0.219786,-0.200885,-0.175647,-0.14614,-0.113045,-0.078275,-0.042929,-0.008775,0.022875,0.053031,0.083923,0.116153,0.147154,0.174596,0.198647,0.220863,0.239094,0.250641,0.258017,0.26241,0.264188,0.263273,0.2567,0.243902,0.22578,0.20469,0.182223,2
0.090445,0.102117,0.121047,0.14584,0.177502,0.212342,0.247486,0.279401,0.305046,0.323932,0.338466,0.349643,0.35937,0.368658,0.375816,0.380083,0.381247,0.378412,0.370153,0.355532,0.334957,0.308246,0.2753,0.239589,0.210251,0.18718,0.176881,2
0.116871,0.121944,0.13844,0.164286,0.195157,0.226523,0.257729,0.288225,0.317167,0.341177,0.358312,0.369836,0.377523,0.383028,0.387756,0.390823,0.388579,0.382335,0.372,0.357594,0.338739,0.312634,0.281817,0.245715,0.213776,0.188833,0.177632,2
0.270883,0.268751,0.265341,0.263238,0.265805,0.271866,0.281252,0.29154,0.304049,0.318401,0.332542,0.343598,0.350314,0.352115,0.348998,0.34362,0.335642,0.324199,0.30697,0.283171,0.25385,0.219592,0.182864,0.140901,0.101899,0.064474,0.042212,2
0.130569,0.15943,0.192757,0.226136,0.258234,0.288001,0.312348,0.32892,0.340478,0.350065,0.358951,0.365019,0.365897,0.364585,0.360942,0.357529,0.355362,0.352898,0.35053,0.342959,0.329857,0.312114,0.286605,0.250842,0.211688,0.179302,0.156399,2
0.061366,0.07545,0.093335,0.115171,0.14141,0.169022,0.197583,0.228935,0.262345,0.292778,0.318341,0.3394,0.356363,0.369716,0.380549,0.387889,0.38811,0.381584,0.369479,0.350555,0.325506,0.299463,0.279072,0.267718,0.265103,0.266219,0.269551,2
-0.174874,-0.158699,-0.134793,-0.104607,-0.068984,-0.03262,0.002401,0.034461,0.064176,0.09342,0.122944,0.152099,0.179472,0.204859,0.226755,0.245883,0.261992,0.270433,0.271402,0.268819,0.264514,0.259079,0.248862,0.232413,0.21079,0.187318,0.164041,2
0.10503,0.122219,0.14423,0.167923,0.196511,0.226444,0.25758,0.287517,0.316068,0.340069,0.356467,0.368196,0.379136,0.387918,0.394204,0.399457,0.40398,0.406497,0.405204,0.398834,0.38667,0.365986,0.339684,0.309421,0.282132,0.261149,0.252094,2
0.136551,0.137511,0.150974,0.167207,0.192109,0.219498,0.251561,0.282541,0.310119,0.330453,0.342683,0.351689,0.358105,0.36416,0.371246,0.37381,0.370084,0.362397,0.349485,0.33187,0.307909,0.277251,0.240675,0.198521,0.168208,0.136942,0.128505,2
-0.21802,-0.197771,-0.170519,-0.138563,-0.102445,-0.065313,-0.028217,0.008118,0.042966,0.075934,0.110277,0.143351,0.172308,0.195928,0.217889,0.237788,0.250496,0.256952,0.26019,0.261278,0.259687,0.252872,0.240803,0.225413,0.209284,0.195837,0.185201,2
-0.014372,0.005622,0.035914,0.069113,0.103732,0.13681,0.171671,0.205887,0.236647,0.26095,0.279741,0.296044,0.312733,0.330144,0.344609,0.354167,0.359035,0.358953,0.354655,0.347011,0.334505,0.315497,0.294471,0.275337,0.265887,0.264617,0.272247,2
0.150335,0.148997,0.15401,0.167577,0.190027,0.215728,0.242231,0.269124,0.295664,0.32069,0.342287,0.360303,0.376247,0.388824,0.396336,0.398647,0.393619,0.379995,0.357949,0.328535,0.292934,0.255961,0.222566,0.194488,0.178617,0.167886,0.163534,2
0.17342,0.184139,0.202965,0.22359,0.249933,0.279232,0.30835,0.335539,0.359022,0.377944,0.391147,0.399428,0.406678,0.413067,0.415725,0.413674,0.405615,0.391255,0.371563,0.346742,0.316619,0.282402,0.245358,0.211819,0.187892,0.168818,0.162293,2
0.063375,0.073293,0.091185,0.116416,0.144465,0.173777,0.205885,0.23953,0.27128,0.299497,0.322608,0.339602,0.35242,0.36531,0.379824,0.393087,0.401772,0.404324,0.400189,0.389772,0.372779,0.348107,0.317338,0.284693,0.257176,0.237591,0.228511,2
0.155403,0.168367,0.186168,0.205568,0.229123,0.255357,0.283435,0.31091,0.336302,0.358724,0.375762,0.388124,0.397573,0.405486,0.412528,0.416442,0.414928,0.406844,0.392222,0.372357,0.347626,0.317661,0.281728,0.245852,0.216038,0.189522,0.176296,2
0.160797,0.16308,0.17483,0.192269,0.21279,0.235612,0.261075,0.287521,0.31448,0.337368,0.353442,0.364457,0.371161,0.376144,0.38258,0.388514,0.388161,0.381381,0.370461,0.354262,0.330258,0.300959,0.265393,0.222973,0.185029,0.147176,0.126866,2
0.214911,0.217129,0.2266,0.243704,0.267046,0.290683,0.313622,0.335465,0.355945,0.373808,0.389465,0.402027,0.408245,0.409914,0.406855,0.397398,0.381855,0.358377,0.32702,0.29038,0.252284,0.220303,0.196568,0.180243,0.171493,0.161522,0.155927,2
0.178967,0.176166,0.178378,0.186436,0.200284,0.218409,0.241981,0.269382,0.296976,0.321884,0.34221,0.35655,0.36443,0.369004,0.374099,0.378809,0.379629,0.374604,0.363551,0.345971,0.321364,0.29288,0.257625,0.217136,0.180195,0.143553,0.125136,2
0.190294,0.201736,0.216288,0.231363,0.249565,0.270837,0.29488,0.320704,0.346132,0.369898,0.388661,0.399083,0.40429,0.409267,0.413741,0.415264,0.41247,0.403599,0.389269,0.370667,0.345468,0.313569,0.276362,0.238558,0.205771,0.176645,0.158692,2
0.212545,0.217103,0.229261,0.247302,0.271231,0.297132,0.321577,0.344462,0.366139,0.385086,0.400673,0.412383,0.418002,0.418546,0.416103,0.408073,0.391925,0.36945,0.342919,0.3118,0.276778,0.241658,0.209716,0.185359,0.169481,0.158176,0.155311,2
0.142495,0.159257,0.180357,0.201604,0.226973,0.253767,0.281486,0.307264,0.331158,0.35324,0.372251,0.386712,0.397037,0.402855,0.401887,0.396253,0.38911,0.381374,0.372018,0.357,0.336177,0.311393,0.284932,0.251372,0.217902,0.185546,0.167277,2
0.244835,0.250728,0.259904,0.271989,0.287288,0.303093,0.318384,0.331522,0.342443,0.352133,0.358873,0.360011,0.3566,0.351633,0.346717,0.340422,0.328929,0.31277,0.290808,0.261458,0.227745,0.193929,0.160971,0.12691,0.091086,0.054344,0.018757,2
0.25347,0.262486,0.276743,0.292172,0.31222,0.333286,0.354271,0.372874,0.387702,0.398313,0.404213,0.405743,0.403667,0.398583,0.388846,0.371643,0.346893,0.317582,0.284225,0.246802,0.208669,0.174276,0.147427,0.130284,0.122223,0.115509,0.113969,2
0.152387,0.180511,0.211675,0.238563,0.267175,0.293021,0.319192,0.340481,0.35603,0.367997,0.376532,0.383372,0.388863,0.393268,0.394627,0.391929,0.3875,0.37984,0.366191,0.347232,0.321665,0.289759,0.252985,0.215003,0.185268,0.16145,0.15148,2
0.114619,0.141939,0.174739,0.207336,0.240266,0.27078,0.296031,0.314167,0.327488,0.338939,0.348689,0.356336,0.35954,0.358599,0.356511,0.354716,0.35346,0.351681,0.347374,0.339242,0.32635,0.307413,0.281595,0.244629,0.205661,0.169788,0.145121,2
0.147351,0.159898,0.175598,0.190872,0.208457,0.225611,0.24493,0.267386,0.290907,0.31386,0.334955,0.35364,0.368303,0.378872,0.386966,0.393874,0.398952,0.399205,0.394018,0.384023,0.367291,0.346449,0.317975,0.281546,0.243889,0.19701,0.16592,2
0.163344,0.165196,0.177184,0.197515,0.223844,0.25269,0.28287,0.309734,0.333126,0.350676,0.361505,0.368601,0.373722,0.378136,0.380457,0.376501,0.365747,0.350657,0.330124,0.305435,0.2759,0.240016,0.204087,0.171348,0.148929,0.134472,0.133175,2
0.258847,0.252609,0.245311,0.240253,0.239711,0.244263,0.254207,0.264261,0.277046,0.293462,0.308817,0.32073,0.326534,0.326802,0.322577,0.315119,0.307342,0.296367,0.277901,0.253712,0.225887,0.19447,0.161249,0.122152,0.083284,0.03984,0.011389,2
0.240712,0.247075,0.260076,0.276185,0.298961,0.323016,0.345106,0.364297,0.378316,0.387363,0.391776,0.392523,0.390623,0.384993,0.373913,0.355879,0.330855,0.300923,0.268322,0.233147,0.196117,0.161081,0.132037,0.112547,0.102445,0.097686,0.100762,2
0.168097,0.182703,0.204865,0.230507,0.261699,0.29167,0.318487,0.34163,0.36033,0.372475,0.380921,0.389439,0.397077,0.400063,0.395508,0.383788,0.366386,0.344938,0.317442,0.283944,0.246956,0.211397,0.184761,0.165874,0.156732,0.149583,0.14673,2
0.262774,0.256795,0.252829,0.253178,0.258478,0.266186,0.276137,0.288726,0.303329,0.318706,0.332652,0.342901,0.348628,0.348898,0.34412,0.337309,0.329053,0.316675,0.298477,0.275682,0.246973,0.214109,0.178958,0.138197,0.097506,0.053133,0.026161,2
0.143054,0.153773,0.171079,0.190499,0.215453,0.240804,0.266808,0.294068,0.320138,0.345131,0.369486,0.3918,0.408703,0.419294,0.424319,0.423385,0.417067,0.404453,0.384103,0.356198,0.323602,0.292569,0.2659,0.247306,0.23579,0.222178,0.219322,2
0.102496,0.106116,0.119821,0.141816,0.169261,0.201768,0.235157,0.267295,0.295309,0.317462,0.335062,0.348253,0.358366,0.364257,0.365128,0.363653,0.361232,0.356213,0.348464,0.334816,0.316009,0.291577,0.261693,0.225601,0.193306,0.169596,0.155582,2
-0.313902,-0.298788,-0.276052,-0.248685,-0.218136,-0.186088,-0.153657,-0.121302,-0.09084,-0.063457,-0.037057,-0.008672,0.019705,0.048137,0.076379,0.104935,0.13447,0.163419,0.188771,0.209761,0.227344,0.241231,0.246814,0.2464,0.24205,0.233797,0.223252,2
0.166204,0.174375,0.186328,0.202196,0.221403,0.241864,0.266378,0.2919,0.316648,0.339116,0.355739,0.367322,0.375974,0.383738,0.389115,0.390532,0.387056,0.377457,0.362155,0.341441,0.313926,0.277766,0.237461,0.197848,0.167761,0.144578,0.127908,2
0.195544,0.203641,0.217232,0.235758,0.258329,0.281767,0.304646,0.326541,0.347007,0.363377,0.374918,0.38206,0.388271,0.392107,0.389148,0.382278,0.374386,0.365797,0.356763,0.342614,0.32328,0.29882,0.26991,0.231882,0.190989,0.146097,0.11243,2
0.097531,0.099541,0.115329,0.142866,0.178221,0.214904,0.248487,0.279035,0.305764,0.326539,0.341034,0.351081,0.359302,0.363242,0.362549,0.361187,0.358982,0.353951,0.346603,0.333584,0.315531,0.293502,0.266303,0.235596,0.208774,0.191445,0.189157,2
0.257253,0.259411,0.263295,0.271216,0.28406,0.299318,0.316039,0.334708,0.354692,0.373385,0.387986,0.39713,0.401858,0.403288,0.401173,0.396308,0.388401,0.375187,0.355913,0.331299,0.302443,0.270263,0.23325,0.195107,0.162799,0.13667,0.124174,2
0.17262,0.172566,0.181775,0.197446,0.215955,0.236543,0.261272,0.287797,0.314392,0.337818,0.35448,0.365368,0.371702,0.376322,0.383569,0.389773,0.389,0.38205,0.369605,0.352961,0.330321,0.300842,0.263898,0.220393,0.181663,0.143772,0.122959,2
0.139489,0.140145,0.149886,0.168689,0.193505,0.221621,0.251226,0.279221,0.305873,0.328653,0.346335,0.357238,0.364997,0.370836,0.371434,0.369301,0.366502,0.360659,0.351508,0.336562,0.316773,0.292128,0.25971,0.221056,0.184577,0.157214,0.140635,2
0.12172,0.132484,0.156672,0.188159,0.22117,0.252429,0.282929,0.312189,0.33796,0.35647,0.368425,0.375281,0.380929,0.384158,0.384361,0.384635,0.383313,0.378689,0.369528,0.355646,0.337055,0.311055,0.280251,0.245827,0.217069,0.196203,0.185477,2
0.175562,0.185216,0.199102,0.212873,0.230435,0.250266,0.272959,0.296634,0.317812,0.336081,0.35091,0.3621,0.370365,0.378695,0.388631,0.397339,0.402143,0.39969,0.388917,0.371947,0.348565,0.318244,0.279187,0.237235,0.199254,0.162262,0.143854,2
0.102222,0.120194,0.145637,0.172907,0.204995,0.238607,0.272648,0.304478,0.33129,0.353909,0.370835,0.382028,0.393615,0.405228,0.412748,0.415951,0.413367,0.405317,0.393056,0.375809,0.353731,0.327159,0.297775,0.27152,0.251899,0.237082,0.233224,2
-0.153743,-0.125912,-0.091406,-0.054402,-0.017156,0.020339,0.056364,0.09118,0.122522,0.150457,0.179125,0.208054,0.233826,0.255546,0.27318,0.289011,0.301207,0.306822,0.30708,0.30339,0.296799,0.289188,0.278231,0.262507,0.243489,0.223089,0.20358,2
0.139785,0.150164,0.170342,0.194264,0.222788,0.253513,0.282675,0.308379,0.329046,0.345352,0.357535,0.366106,0.372381,0.374588,0.37083,0.36654,0.362102,0.355957,0.347018,0.333166,0.315576,0.290826,0.260015,0.221205,0.182949,0.150254,0.129409,2
0.251294,0.24475,0.241103,0.240697,0.246762,0.258448,0.271906,0.288557,0.306116,0.323535,0.336796,0.344396,0.346275,0.344706,0.34103,0.331151,0.316804,0.300215,0.281412,0.258532,0.229875,0.198303,0.162706,0.120897,0.078144,0.044225,0.018866,2
0.174598,0.162249,0.153576,0.154932,0.169234,0.192619,0.220664,0.247846,0.270758,0.29177,0.309554,0.32286,0.333258,0.338305,0.338879,0.335235,0.323951,0.305024,0.280838,0.252812,0.220001,0.185002,0.153548,0.128097,0.114652,0.108727,0.110876,2
0.200731,0.211643,0.225142,0.2367,0.251323,0.266658,0.283636,0.303407,0.323756,0.344237,0.363431,0.379027,0.389843,0.396247,0.399881,0.401917,0.401955,0.39798,0.389321,0.374307,0.353725,0.330069,0.297895,0.261012,0.221645,0.17221,0.142955,2
0.16308,0.163045,0.170151,0.180308,0.198059,0.224219,0.253835,0.282722,0.308025,0.326984,0.340133,0.347468,0.351078,0.35674,0.361548,0.359518,0.350277,0.334283,0.312274,0.285299,0.253474,0.21743,0.179577,0.147671,0.129101,0.121224,0.126771,2
0.091702,0.100123,0.114522,0.135305,0.161129,0.190864,0.223198,0.255087,0.28515,0.31348,0.338404,0.359381,0.377365,0.39281,0.405318,0.413212,0.415905,0.412932,0.402844,0.385822,0.362638,0.334701,0.305544,0.279946,0.261084,0.24934,0.245242,2
-0.146115,-0.137443,-0.12048,-0.094972,-0.063215,-0.027887,0.009226,0.048126,0.086897,0.124649,0.158956,0.189821,0.219155,0.244535,0.263793,0.280118,0.291979,0.297208,0.297463,0.293127,0.287387,0.279353,0.266854,0.247978,0.225149,0.199003,0.172348,2
0.112176,0.122498,0.142629,0.168858,0.201311,0.235006,0.267618,0.29741,0.323506,0.346191,0.36333,0.373632,0.381571,0.391211,0.399569,0.402276,0.398018,0.387268,0.372103,0.352466,0.326307,0.296302,0.263092,0.230203,0.205651,0.18799,0.184492,2
0.13291,0.13449,0.145827,0.164231,0.189208,0.21902,0.250602,0.281482,0.309946,0.334477,0.354334,0.369448,0.380612,0.390027,0.397855,0.401954,0.400852,0.391698,0.373662,0.351159,0.326721,0.298693,0.266079,0.234777,0.210741,0.193538,0.190841,2
0.219816,0.217481,0.221199,0.229373,0.243933,0.262514,0.284803,0.309252,0.332294,0.352778,0.370541,0.384741,0.393041,0.394215,0.38984,0.381035,0.366549,0.344569,0.316765,0.284768,0.248747,0.213786,0.183764,0.161299,0.147851,0.138186,0.138439,2
0.135704,0.144153,0.162179,0.186845,0.216283,0.247215,0.279039,0.308763,0.336365,0.358253,0.372633,0.382334,0.389515,0.395833,0.399727,0.399228,0.394774,0.386592,0.373476,0.35533,0.333182,0.304397,0.271873,0.236085,0.207176,0.185344,0.173368,2
0.182122,0.178971,0.183632,0.195937,0.213544,0.233883,0.257611,0.282932,0.306741,0.328917,0.347738,0.36072,0.371202,0.381056,0.387253,0.389901,0.388145,0.377676,0.35876,0.333639,0.301208,0.263006,0.220792,0.181024,0.152001,0.128581,0.119293,2
0.11769,0.128877,0.149761,0.178389,0.213912,0.249548,0.28075,0.305819,0.325155,0.340014,0.351236,0.359996,0.364215,0.362596,0.359615,0.358763,0.358998,0.357539,0.351588,0.339823,0.323048,0.301194,0.272589,0.237199,0.204498,0.179286,0.165442,2
0.152348,0.156488,0.170758,0.190059,0.214014,0.240321,0.268601,0.29657,0.322118,0.344369,0.361242,0.37145,0.377479,0.384268,0.392542,0.396647,0.393873,0.384972,0.36889,0.347511,0.319994,0.286231,0.248239,0.209825,0.180229,0.157166,0.149634,2
0.226646,0.221372,0.220915,0.225548,0.235776,0.247104,0.261067,0.276379,0.293564,0.310933,0.324129,0.332765,0.335736,0.335961,0.334341,0.32992,0.319814,0.305187,0.287998,0.266758,0.241677,0.210715,0.178464,0.139627,0.098117,0.050799,0.015885,2
0.205719,0.189687,0.18701,0.180655,0.181906,0.18102,0.175688,0.173062,0.176145,0.186224,0.202377,0.219895,0.234371,0.246987,0.257274,0.257569,0.243178,0.22092,0.201366,0.18636,0.170159,0.149655,0.121188,0.096168,0.078346,0.045977,0.038736,2
0.126509,0.153727,0.186304,0.215321,0.247645,0.277534,0.305715,0.332687,0.354994,0.371582,0.381995,0.390833,0.401372,0.410673,0.414252,0.410988,0.403444,0.391189,0.374214,0.353694,0.32807,0.298965,0.267763,0.238686,0.217706,0.201829,0.197594,2
0.149421,0.152566,0.166547,0.18489,0.213228,0.244635,0.276145,0.304899,0.328395,0.347202,0.360605,0.370558,0.378392,0.384343,0.386802,0.381577,0.367903,0.347118,0.322226,0.293148,0.257239,0.220977,0.188946,0.165999,0.155392,0.146284,0.151574,2
0.216009,0.222656,0.234073,0.24947,0.268159,0.289179,0.311611,0.334833,0.357113,0.376851,0.393739,0.407164,0.41653,0.4214,0.422018,0.419176,0.411394,0.396419,0.37442,0.345865,0.311038,0.272886,0.235086,0.202548,0.178187,0.158936,0.147108,2
0.056542,0.067537,0.087097,0.11296,0.146153,0.181837,0.21895,0.253238,0.285424,0.313236,0.333211,0.34733,0.359751,0.372398,0.382049,0.385704,0.384643,0.378623,0.367344,0.353065,0.33394,0.309455,0.283919,0.25928,0.24339,0.235167,0.237374,2
0.185642,0.185627,0.195628,0.211638,0.234686,0.260915,0.28658,0.311318,0.333559,0.352161,0.364217,0.367863,0.368067,0.369213,0.369027,0.363397,0.350566,0.330995,0.306233,0.277534,0.245723,0.210583,0.174453,0.145313,0.128541,0.121008,0.124255,2
0.154084,0.16499,0.178285,0.192109,0.209893,0.226374,0.246097,0.268473,0.291247,0.312571,0.330642,0.343859,0.352803,0.360062,0.3676,0.374953,0.379281,0.379379,0.373508,0.361844,0.344216,0.320224,0.290015,0.247865,0.205666,0.159492,0.129288,2
0.072483,0.084376,0.100348,0.120492,0.148022,0.179865,0.212413,0.243798,0.269725,0.290517,0.308449,0.324101,0.336789,0.34609,0.351086,0.351819,0.35009,0.347531,0.343591,0.337005,0.324708,0.30768,0.284381,0.253002,0.213915,0.174716,0.140953,2
0.304782,0.293746,0.285104,0.280467,0.281284,0.285405,0.289865,0.296639,0.305639,0.315033,0.323049,0.328309,0.330683,0.328863,0.322851,0.312465,0.297226,0.276972,0.24955,0.215579,0.176335,0.133741,0.091966,0.057282,0.033795,0.015038,0.007107,2
0.146591,0.143585,0.151074,0.16712,0.189546,0.215871,0.243499,0.270756,0.297118,0.321556,0.343119,0.361989,0.377428,0.387749,0.393009,0.394593,0.391067,0.378706,0.358057,0.331989,0.301641,0.268642,0.235048,0.206585,0.187675,0.176749,0.179018,2
0.036646,0.034171,0.041235,0.061414,0.094788,0.132963,0.170637,0.203065,0.229793,0.250893,0.266446,0.280339,0.291807,0.299298,0.303179,0.308147,0.316597,0.325918,0.332267,0.332637,0.326932,0.316927,0.299054,0.27358,0.246604,0.228059,0.219403,2
0.18971,0.198279,0.209318,0.220608,0.237882,0.257475,0.277651,0.298153,0.319596,0.341697,0.362273,0.380523,0.395441,0.405757,0.412284,0.415662,0.415364,0.410594,0.399198,0.380798,0.354769,0.322882,0.285038,0.243101,0.205766,0.17035,0.151231,2
0.140088,0.145303,0.15567,0.169673,0.189841,0.213684,0.239163,0.264784,0.289974,0.3148,0.339615,0.364906,0.387375,0.404014,0.414941,0.419819,0.418563,0.41078,0.395377,0.371133,0.339333,0.305563,0.273612,0.248515,0.231568,0.216284,0.21132,2
0.18712,0.197219,0.210857,0.226861,0.248478,0.272382,0.298111,0.322981,0.344249,0.361664,0.374445,0.384235,0.392657,0.400855,0.408186,0.410793,0.406564,0.394703,0.376568,0.354287,0.327219,0.295359,0.257341,0.218481,0.186244,0.157662,0.143782,2
-0.144687,-0.137722,-0.126676,-0.10924,-0.087096,-0.062001,-0.033138,-0.000681,0.033195,0.065537,0.097054,0.128069,0.158302,0.184345,0.204201,0.221492,0.23519,0.241822,0.2445,0.243892,0.242265,0.235433,0.218665,0.195332,0.166858,0.136974,0.109222,2
0.104074,0.125524,0.155704,0.190774,0.227273,0.260617,0.290522,0.315062,0.332076,0.344438,0.355254,0.362187,0.365169,0.363617,0.359489,0.356564,0.353842,0.349716,0.342103,0.327271,0.308385,0.285334,0.257649,0.223301,0.191021,0.1645,0.149302,2
0.169444,0.173283,0.186303,0.20385,0.227447,0.253196,0.278451,0.303452,0.327113,0.348598,0.367936,0.38488,0.398525,0.408606,0.415232,0.417968,0.415644,0.406801,0.391349,0.368524,0.339266,0.306041,0.268701,0.233564,0.204975,0.180247,0.173523,2
0.132259,0.149908,0.17586,0.20461,0.234607,0.263283,0.289898,0.311682,0.327034,0.33833,0.348962,0.358249,0.362286,0.363032,0.361938,0.359345,0.358387,0.357583,0.353832,0.345144,0.332385,0.312727,0.288805,0.255199,0.216992,0.176357,0.144057,2
0.179406,0.190542,0.204898,0.218968,0.23659,0.255399,0.276108,0.2992,0.3216,0.342478,0.360802,0.375466,0.387027,0.396186,0.403645,0.409311,0.411344,0.407645,0.397678,0.381103,0.359591,0.333296,0.298727,0.261273,0.223571,0.183675,0.163412,2
0.268413,0.269928,0.27548,0.28262,0.293269,0.305599,0.318435,0.331631,0.344236,0.357214,0.370853,0.383054,0.392901,0.399947,0.401591,0.395774,0.382986,0.364756,0.341557,0.311945,0.277007,0.239528,0.202369,0.173793,0.154072,0.135506,0.127959,2
0.115495,0.121238,0.138951,0.162867,0.193862,0.227046,0.261155,0.292944,0.321283,0.345069,0.361511,0.3716,0.380628,0.391017,0.397816,0.396666,0.387811,0.372661,0.353155,0.3322,0.305537,0.272078,0.238984,0.210529,0.193119,0.179763,0.177566,2
0.149617,0.145513,0.146374,0.154738,0.1703,0.192855,0.219837,0.24817,0.274849,0.298994,0.32182,0.34231,0.358551,0.369848,0.376014,0.376572,0.370656,0.357961,0.338184,0.311281,0.279791,0.248438,0.221681,0.20337,0.19416,0.190375,0.191101,2
0.184496,0.181034,0.188701,0.206802,0.231869,0.26257,0.291726,0.316593,0.337375,0.354359,0.365302,0.370301,0.373892,0.375521,0.372405,0.365864,0.359508,0.353118,0.343414,0.32907,0.30967,0.284833,0.257857,0.224522,0.186817,0.146552,0.1147,2
0.00347,0.015023,0.033876,0.058374,0.088522,0.121657,0.155735,0.189907,0.223432,0.255518,0.284986,0.311665,0.335757,0.356546,0.373675,0.387647,0.3976,0.400898,0.396781,0.386532,0.370534,0.349599,0.326395,0.305642,0.291699,0.285248,0.286288,2
0.217966,0.21074,0.20749,0.210687,0.221662,0.235648,0.253607,0.274829,0.295476,0.311673,0.32307,0.329527,0.334691,0.338624,0.335974,0.328885,0.318486,0.306118,0.289801,0.273259,0.253994,0.230386,0.20197,0.169124,0.130958,0.087094,0.041154,2
0.248082,0.233058,0.224615,0.225627,0.232377,0.248005,0.268508,0.288941,0.307085,0.319859,0.3279,0.332123,0.331002,0.325357,0.316738,0.302114,0.27876,0.248536,0.214423,0.179821,0.145814,0.112301,0.083281,0.062167,0.050994,0.05018,0.051943,2
0.163862,0.17343,0.188657,0.210095,0.233739,0.260259,0.286866,0.313252,0.338411,0.358153,0.371924,0.380638,0.38568,0.390798,0.397019,0.400276,0.398202,0.392056,0.381721,0.365113,0.341675,0.31195,0.275493,0.235441,0.197652,0.16525,0.14218,2
-0.328104,-0.314331,-0.29556,-0.270709,-0.240018,-0.203964,-0.16642,-0.131495,-0.098799,-0.068754,-0.03906,-0.007927,0.023096,0.052619,0.081804,0.111205,0.13842,0.16144,0.182175,0.199185,0.209391,0.215527,0.218273,0.219689,0.220301,0.216739,0.202794,2
0.269359,0.270455,0.277084,0.286696,0.300885,0.315892,0.331543,0.348577,0.364167,0.377042,0.387996,0.396738,0.400997,0.399716,0.394161,0.385131,0.371531,0.350985,0.322575,0.286247,0.244181,0.201966,0.163599,0.134257,0.113522,0.094169,0.086065,2
0.109128,0.12435,0.151116,0.184141,0.219195,0.252197,0.284048,0.312417,0.336433,0.35388,0.366227,0.375557,0.381942,0.386745,0.388847,0.38728,0.38403,0.378526,0.36758,0.350432,0.329028,0.299636,0.264746,0.231129,0.207931,0.19171,0.183415,2
0.123275,0.131674,0.150181,0.174848,0.205012,0.235916,0.267683,0.297032,0.323093,0.344251,0.359957,0.370263,0.377714,0.386479,0.394185,0.396572,0.392013,0.381247,0.365059,0.343564,0.315112,0.279549,0.242566,0.210074,0.189883,0.175506,0.172634,2
