@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2,3}

@data
-1.573186,-0.962227,0.26207,1.388795,2.584288,3.007455,2.943898,2.521102,1.449323,0.387769,-0.8578,-1.616306,-1.425914,-0.304319,0.850493,2.140637,3.134401,3.104565,2.905481,3.299187,3.095688,1.914943,0.836346,-0.349213,-1.296271,-1.28226,-1.725482,-2.199546,-2.619758,-2.28489,-1.827973,-1.528262,-1.144018,-1.338477,-1.902136,-2.424376,-2.579772,-2.166465,-1.416755,-1.001036,2
-1.70477,-1.004578,0.244342,1.280804,2.406851,3.072448,3.013766,2.750659,1.51339,0.481681,-0.73719,-1.573994,-1.474677,-0.444372,0.722231,1.908002,3.043051,3.029999,2.923351,3.342611,3.105667,1.982828,0.820958,-0.403696,-1.37959,-1.061875,-1.492008,-2.209325,-2.672791,-2.382703,-1.94322,-1.390665,-1.104037,-1.258455,-1.824942,-2.494921,-2.751899,-2.137223,-1.356294,-0.839413,2
-1.866567,-1.025559,0.231769,1.595638,2.858848,3.104247,3.102104,2.393908,1.292263,0.101903,-1.138121,-1.909731,-1.481089,-0.356468,0.669497,1.767491,2.814627,3.156282,3.032473,3.396752,3.116299,1.995404,0.788076,-0.441425,-1.502054,-1.008867,-1.549467,-2.27189,-2.623779,-2.312603,-1.629478,-1.043762,-0.949296,-1.195557,-1.687506,-2.346167,-2.67045,-2.136905,-1.409915,-0.860924,2
-1.760975,-0.940499,0.251423,1.449981,2.786272,3.043221,3.076575,2.588625,1.369431,0.232957,-0.950358,-1.738113,-1.396056,-0.273615,0.90285,2.047969,3.102581,3.297754,2.969827,3.384484,2.862111,1.718625,0.608085,-0.643904,-1.551507,-1.245601,-1.696662,-2.13963,-2.453026,-2.284944,-1.819414,-1.341971,-1.229434,-1.555189,-2.060141,-2.54918,-2.353086,-1.75503,-1.076273,-0.878164,2
-1.39098,-0.58975,0.483889,1.399466,2.405704,2.876229,2.762819,1.985173,1.087523,0.218275,-0.838013,-1.348364,-0.964201,-0.044538,1.074008,2.296331,3.420181,3.142577,2.883386,3.383262,3.218263,2.15491,0.973641,-0.198522,-1.126721,-1.512331,-1.864835,-2.127345,-2.246094,-2.255824,-1.98315,-1.819036,-1.963859,-1.752056,-1.782248,-2.185272,-2.332182,-2.209944,-1.793495,-1.436877,1
-1.503021,-0.892701,0.219225,1.271265,2.278773,2.963503,3.002189,2.331338,1.451492,0.459375,-0.703765,-1.525213,-1.225902,-0.16507,0.945873,2.12068,3.112521,3.154346,2.975315,3.287991,3.162732,2.123614,0.966743,-0.229298,-1.223875,-1.329278,-1.578583,-2.125857,-2.564984,-2.454101,-1.927466,-1.607039,-1.428579,-1.334419,-1.607657,-2.045593,-2.528554,-2.417732,-1.968988,-1.439298,1
-1.64385,-0.950284,0.237113,1.313128,2.648027,3.187777,3.13389,3.25145,2.355307,1.306928,0.143262,-0.959797,-1.606089,-1.197356,-0.086089,1.093269,2.325634,2.979328,2.92619,3.130291,2.886691,1.893618,0.713954,-0.416401,-1.334896,-1.145471,-1.536465,-2.071422,-2.634068,-2.444311,-1.881085,-1.385066,-1.139065,-1.22781,-1.714675,-2.270184,-2.744525,-2.402288,-1.69984,-1.03482,2
-1.661886,-0.976936,0.229085,1.390507,2.548403,3.240431,3.198804,2.862471,1.639988,0.494088,-0.697141,-1.518125,-1.517449,-0.620915,0.493623,1.692735,2.859554,3.031542,3.0284,3.400475,3.01246,1.84892,0.737978,-0.419113,-1.366517,-1.269061,-1.665415,-2.315848,-2.49774,-2.08065,-1.794688,-1.446257,-1.223521,-1.414307,-1.872887,-2.443276,-2.586277,-2.018102,-1.341055,-0.962298,2
-1.652834,-1.019204,0.09718,1.406909,2.738072,2.828506,2.851412,2.998973,1.963426,0.642562,-0.610521,-1.599442,-1.617253,-0.658189,0.505097,1.616389,2.807744,3.0754,2.711689,3.165811,3.331394,2.225135,0.89666,-0.407917,-1.432932,-1.250238,-1.689708,-2.302146,-2.397776,-2.320688,-2.00013,-1.450688,-1.285671,-1.506907,-2.101954,-2.642082,-2.371103,-1.735427,-1.01271,-0.79684,2
-1.519756,-0.832265,0.342749,1.570001,2.693084,3.185206,3.045326,2.419927,1.31254,0.347765,-0.498604,-1.434925,-1.381493,-0.477363,0.676662,1.740609,2.770742,3.33058,3.070965,3.256746,3.103353,2.009812,0.831176,-0.386942,-1.229823,-1.24479,-1.60606,-2.119701,-2.488131,-2.253961,-1.821154,-1.5872,-1.283488,-1.432281,-1.899559,-2.385173,-2.657684,-2.278419,-1.623648,-1.264823,1
-1.376144,-0.705298,0.474994,1.531596,2.457274,2.959059,2.710204,2.034777,1.020545,-0.088984,-1.159661,-1.438021,-0.945165,0.081996,1.180283,2.408764,3.194344,3.031517,2.990821,3.218834,3.266985,2.164157,1.007766,-0.17132,-1.112787,-1.423479,-1.695028,-2.158393,-2.479067,-2.365341,-2.103386,-1.676661,-1.341166,-1.578161,-2.026546,-2.481372,-2.516989,-2.110345,-1.560585,-1.220013,1
-1.633527,-0.965059,0.235381,1.395657,2.424358,3.023567,2.923375,2.252454,1.087132,-0.05387,-1.201113,-1.618382,-1.143629,-0.097424,1.079782,2.186272,3.201415,3.300667,2.896435,3.258137,3.336945,2.123979,0.927981,-0.288691,-1.320347,-1.54937,-1.831191,-2.146214,-2.410674,-2.199402,-1.931267,-1.564438,-1.201087,-1.50743,-2.030919,-2.49112,-2.370359,-1.798103,-1.143977,-1.155943,2
-1.44414,-0.821938,0.343319,1.446694,2.518724,3.029243,2.967268,2.28871,1.182396,0.300915,-0.801615,-1.378914,-1.218741,-0.241966,0.867023,2.066288,3.078726,3.05891,3.055476,3.465429,3.140156,2.02068,0.917334,-0.254788,-1.204461,-1.305238,-1.647979,-2.217045,-2.469543,-2.262038,-2.000698,-1.74805,-1.419066,-1.5004,-1.854339,-2.312386,-2.542745,-2.229283,-1.671571,-1.200346,1
-1.779568,-0.944512,0.309114,1.548279,2.744889,3.249348,3.221339,2.553801,1.520356,0.332634,-0.955185,-1.877587,-1.558878,-0.565134,0.443387,1.491904,2.513205,3.041298,3.038716,3.392244,3.202969,2.064994,0.888262,-0.349117,-1.396084,-0.922608,-1.40781,-2.093619,-2.636858,-2.385622,-1.728417,-1.334938,-1.224924,-1.468119,-1.909543,-2.355485,-2.584544,-2.025925,-1.315149,-0.737114,2
-1.540998,-0.847133,0.392131,1.443421,2.449246,3.062653,3.052126,2.479238,1.420104,0.215564,-0.897021,-1.596962,-1.26227,-0.238089,0.897379,1.944609,3.010107,3.128652,3.111242,3.462563,3.0407,1.93362,0.76903,-0.424383,-1.401037,-1.236608,-1.609023,-2.168752,-2.403214,-2.260259,-1.880606,-1.69595,-1.349124,-1.249602,-1.651465,-2.154324,-2.587361,-2.384043,-1.79595,-1.178208,1
-1.582219,-0.826899,0.393292,1.597626,2.785593,3.099788,3.060042,2.451907,1.292567,0.143322,-0.979019,-1.655657,-1.437952,-0.377344,0.777241,1.93168,3.020098,3.052218,2.904549,3.289486,3.061355,1.95843,0.873506,-0.335152,-1.336478,-1.301027,-1.838915,-2.503617,-2.542069,-2.111913,-1.707284,-1.325496,-1.058121,-1.49483,-2.01788,-2.58591,-2.572185,-1.931289,-1.209467,-0.961977,2
-1.758477,-0.973615,0.262146,1.343192,2.616193,3.27331,3.085038,2.550465,1.317939,0.174704,-1.093435,-1.865474,-1.442223,-0.373601,0.704946,1.831021,2.825707,3.171328,3.103473,3.53206,3.066909,1.915733,0.749405,-0.492773,-1.431441,-1.022202,-1.446128,-2.007127,-2.556025,-2.426858,-1.865116,-1.382357,-1.205961,-1.403249,-1.791494,-2.351151,-2.511542,-1.975251,-1.333255,-0.814814,3
-1.671334,-0.939381,0.145923,1.370981,2.752045,3.13499,3.064935,2.540917,1.496344,0.397002,-0.873203,-1.710048,-1.49258,-0.388763,0.720129,1.854179,2.84771,3.099241,2.956162,3.374501,3.126771,1.997999,0.839079,-0.34059,-1.348647,-1.106446,-1.407005,-2.002668,-2.539871,-2.478607,-1.952892,-1.715196,-1.346654,-1.115428,-1.43677,-1.862293,-2.492258,-2.499208,-1.860809,-1.138255,2
-1.527951,-0.951403,0.212232,1.362282,2.435727,3.002075,2.863717,2.102014,1.16339,0.006946,-0.996851,-1.373073,-0.95316,0.15273,1.249184,2.560387,3.239343,2.852315,3.083506,3.382987,3.104442,1.977599,0.856773,-0.317228,-1.224519,-1.230282,-1.581265,-2.167134,-2.538991,-2.364757,-1.892657,-1.697007,-1.442172,-1.250954,-1.567191,-2.052513,-2.600873,-2.540771,-1.96636,-1.370533,1
-1.498422,-0.840598,0.264711,1.452248,2.498719,3.016657,2.949756,2.239196,1.319501,0.228308,-0.865072,-1.490494,-0.999866,-0.042253,1.004832,2.232988,3.186562,3.123083,3.067091,3.530031,3.026591,1.901921,0.836115,-0.349211,-1.261262,-1.698179,-1.673307,-2.006991,-2.20598,-2.150516,-1.924578,-1.882592,-1.600758,-1.67469,-1.922606,-2.231967,-2.230458,-2.050177,-1.689857,-1.588477,1
-1.358478,-0.749552,0.174333,1.333409,2.365044,3.053379,3.000837,2.412802,1.417773,0.253727,-0.836982,-1.397827,-1.205145,-0.305631,0.841818,1.982048,3.072335,2.979181,3.025054,3.39685,3.21391,2.097866,0.983431,-0.219997,-1.085108,-1.217727,-1.551114,-2.072845,-2.584295,-2.460469,-1.980537,-1.726857,-1.514049,-1.369029,-1.655757,-2.150704,-2.6128,-2.418787,-1.875011,-1.255098,1
-1.574915,-0.874875,0.267013,1.327257,2.426265,3.040117,2.969589,2.377161,1.324047,0.239349,-0.962692,-1.675798,-1.280975,-0.225367,0.846645,1.962491,2.980638,3.321565,3.019637,3.475891,3.24813,2.067935,0.846243,-0.410445,-1.404262,-1.350509,-1.763788,-2.145931,-2.237081,-2.304191,-1.924179,-1.606727,-1.274348,-1.393174,-1.850173,-2.430856,-2.512446,-2.022461,-1.428599,-1.086181,2
-1.692887,-0.900192,0.406613,1.482008,2.510745,3.115348,3.082294,2.446636,1.30579,0.220542,-0.874235,-1.616655,-1.426437,-0.336975,0.904625,2.140124,3.176924,3.229136,3.039003,3.376482,2.883932,1.786687,0.699301,-0.429505,-1.364908,-1.35705,-1.756279,-2.1623,-2.496938,-2.261473,-1.764629,-1.5253,-1.171027,-1.313409,-1.780891,-2.302433,-2.577158,-2.130345,-1.48499,-1.080173,1
-1.349067,-0.701271,0.36132,1.442574,2.427491,3.040176,3.0234,2.40397,1.442212,0.581762,-0.544032,-1.315869,-1.307392,-0.516064,0.578017,1.750667,2.862545,3.195639,3.074947,3.319056,3.178325,2.099278,0.975787,-0.16603,-1.07674,-1.232801,-1.530085,-2.005583,-2.426602,-2.446316,-2.082637,-1.865063,-1.619416,-1.794052,-2.247261,-2.548269,-2.35172,-1.988821,-1.540336,-1.101742,1
-1.625319,-0.914455,0.274241,1.372486,2.511291,3.15901,3.209628,2.694178,1.613316,0.591323,-0.662603,-1.529742,-1.480038,-0.542984,0.632449,1.76358,2.75895,3.288485,3.08447,3.321772,3.004926,1.88241,0.677424,-0.466238,-1.41662,-1.268068,-1.624325,-2.124217,-2.474809,-2.422415,-1.888632,-1.496804,-1.202075,-1.232695,-1.646473,-2.152619,-2.531712,-2.262976,-1.700615,-1.173507,2
-1.727485,-0.935191,0.297008,1.368942,2.629492,3.174083,3.145565,2.980047,1.846305,0.677433,-0.534218,-1.467003,-1.693834,-0.888135,0.274463,1.419916,2.547402,3.189876,3.027619,3.258417,3.010961,1.913759,0.795085,-0.405221,-1.399543,-1.189194,-1.690796,-2.430036,-2.691481,-2.209385,-1.548374,-1.201202,-1.042258,-1.423878,-1.998128,-2.637733,-2.524486,-1.921194,-1.165709,-0.831889,2
-1.706827,-0.948298,0.262873,1.500938,2.696245,3.18029,3.08166,2.52926,1.290455,0.155501,-1.020754,-1.66546,-1.262034,-0.154027,0.937528,2.186245,3.125063,3.123915,3.054496,3.41208,2.7576,1.745482,0.640501,-0.46989,-1.420533,-1.294264,-1.669785,-2.197543,-2.418996,-2.212574,-1.906518,-1.563617,-1.28438,-1.425446,-1.856075,-2.377206,-2.506652,-1.992284,-1.31245,-1.014518,2
-1.604027,-0.966199,0.210882,1.416684,2.696691,3.204966,3.167927,2.8015,1.68343,0.473978,-0.674037,-1.581369,-1.507547,-0.772653,0.407851,1.486387,2.743319,3.021014,3.06122,3.317521,3.077052,2.067912,0.835034,-0.37242,-1.369477,-1.173242,-1.513507,-2.141396,-2.592426,-2.2685,-1.814539,-1.55454,-1.232814,-1.236575,-1.733598,-2.307907,-2.669497,-2.207725,-1.435622,-0.943751,2
-1.641187,-0.906409,0.244721,1.347267,2.623217,3.172582,3.14548,2.691405,1.441815,0.301692,-0.796868,-1.680175,-1.520456,-0.461606,0.639476,1.906152,2.802086,3.128165,3.165209,3.349153,2.9976,1.814582,0.857634,-0.424614,-1.376289,-1.097552,-1.369441,-1.920758,-2.514111,-2.524546,-1.923828,-1.492195,-1.072173,-1.193247,-1.571757,-2.139932,-2.626027,-2.369279,-1.804174,-1.20161,2
-1.760902,-1.069101,0.107621,1.323937,2.599077,3.142106,3.10091,2.929748,1.888531,0.865334,-0.433301,-1.445059,-1.793481,-0.944802,0.228755,1.425889,2.672991,3.077823,2.904859,3.326798,3.209125,2.007811,0.786618,-0.434509,-1.429224,-1.109807,-1.590097,-2.254378,-2.556043,-2.164201,-1.479486,-1.109193,-1.108271,-1.339791,-1.873304,-2.510204,-2.686668,-2.078327,-1.445562,-0.982223,3
-1.771889,-1.063011,0.117337,1.318541,2.486588,3.132284,3.029566,2.830962,1.734286,0.589152,-0.715201,-1.708728,-1.73317,-0.719435,0.435787,1.734492,2.742573,2.995298,2.880635,3.109517,3.2052,2.106483,0.964438,-0.285716,-1.33832,-0.929036,-1.585909,-2.503629,-2.844578,-2.273074,-1.535025,-0.805799,-0.830964,-1.050276,-1.596264,-2.31868,-2.864278,-2.421089,-1.611461,-0.907605,3
-1.710994,-0.940795,0.327034,1.505689,2.668519,3.134601,3.033267,2.995376,1.829381,0.655814,-0.561016,-1.444846,-1.705242,-0.879463,0.248843,1.428536,2.714199,3.068683,2.851031,3.189481,3.114382,2.026563,0.795274,-0.393168,-1.394794,-1.029967,-1.487911,-2.19106,-2.712197,-2.472345,-1.738483,-1.138764,-0.999499,-1.202195,-1.769294,-2.426467,-2.760171,-2.228948,-1.495095,-0.90396,3
-1.177204,-0.543689,0.557086,1.63236,2.417035,2.99089,3.006825,2.400972,1.533139,0.514411,-0.549722,-1.271533,-1.079946,-0.312245,0.823829,1.895637,2.94707,2.949161,2.912783,3.030236,3.083113,2.232235,1.094842,-0.123926,-1.001693,-1.483803,-1.754983,-2.161299,-2.449277,-2.47755,-2.223868,-1.915382,-1.506615,-1.547184,-1.920178,-2.290834,-2.547573,-2.296393,-1.874751,-1.511977,1
-1.617528,-0.903943,0.230955,1.602031,2.801389,2.962859,3.031253,2.63875,1.312183,0.264437,-0.891291,-1.606631,-1.557817,-0.486655,0.674238,1.958475,2.999639,3.116946,2.88786,3.156,3.099853,1.974002,0.780751,-0.453984,-1.322675,-1.161752,-1.66909,-2.452004,-2.718454,-2.184566,-1.538198,-1.077336,-1.064321,-1.575722,-2.151612,-2.848842,-2.560795,-1.871663,-1.00843,-0.768313,2
-1.760605,-0.945749,0.310311,1.538874,2.882014,3.176159,3.032744,3.024466,1.892132,0.759991,-0.475026,-1.454246,-1.748166,-1.083053,0.061688,1.249437,2.476246,3.16192,2.942891,3.121019,3.127729,2.068916,0.834924,-0.38465,-1.424486,-1.131876,-1.506942,-2.091737,-2.573792,-2.413292,-1.738348,-1.232515,-1.222336,-1.387601,-1.833638,-2.394187,-2.585521,-2.078348,-1.313894,-0.881453,2
-1.788923,-0.962543,0.137491,1.386102,2.655225,3.086483,2.965996,2.663143,1.407414,0.259107,-0.936707,-1.69923,-1.464303,-0.338348,0.81986,2.009266,3.031384,3.018701,3.033207,3.214263,3.123341,2.036146,0.867136,-0.40209,-1.44922,-1.145891,-1.428057,-2.044591,-2.498405,-2.477603,-1.921873,-1.489086,-1.15963,-1.311152,-1.884401,-2.489418,-2.45694,-2.100524,-1.395211,-0.870119,3
-1.743877,-1.106521,0.167403,1.416067,2.755024,3.053486,3.035196,2.454943,1.214381,0.098307,-1.146934,-1.761016,-1.3741,-0.243164,0.861591,2.063298,3.107487,3.06271,2.936119,3.47894,3.051386,1.829439,0.706852,-0.494613,-1.372155,-0.938027,-1.477018,-2.148266,-2.496248,-2.586102,-1.905387,-1.292933,-1.121679,-1.462347,-2.028639,-2.678769,-2.499175,-1.799837,-1.056568,-0.559255,2
-1.823631,-1.036321,0.265499,1.483376,2.859596,3.194715,3.167422,3.095022,2.044548,0.941827,-0.265234,-1.382271,-1.868027,-1.046502,0.133311,1.272871,2.445718,2.893646,2.984066,3.210592,2.963706,1.921795,0.74574,-0.433446,-1.467592,-1.041648,-1.499959,-2.205534,-2.703367,-2.264187,-1.697798,-1.182275,-1.053277,-1.228144,-1.606938,-2.213929,-2.65561,-2.286209,-1.607759,-1.053793,2
-1.676723,-1.059327,0.235447,1.354975,2.494535,3.210042,3.170424,2.869506,1.684727,0.509121,-0.633031,-1.531899,-1.488202,-0.489416,0.625394,1.79228,2.852637,3.19926,3.037624,3.261142,2.923527,1.818997,0.7593,-0.405443,-1.342162,-1.218355,-1.552367,-2.254034,-2.533732,-2.248105,-1.718697,-1.371706,-1.274385,-1.548263,-2.020358,-2.505556,-2.42318,-2.015756,-1.445319,-1.042922,2
-1.739117,-0.92803,0.339997,1.443854,2.654718,3.329271,3.172006,3.02693,1.938708,0.855833,-0.373727,-1.478183,-1.785197,-0.889452,0.193407,1.264342,2.476233,3.050051,2.996207,3.163379,2.978262,1.929394,0.726998,-0.450903,-1.461871,-0.948815,-1.36827,-2.087691,-2.694272,-2.461323,-1.79286,-1.246111,-0.955135,-1.204773,-1.661701,-2.163452,-2.705451,-2.398829,-1.72061,-1.023818,2
-1.657129,-0.936572,0.290291,1.518906,2.619463,3.145676,3.082685,2.416226,1.080501,-0.012534,-1.111185,-1.66332,-1.200243,-0.12673,1.010859,2.190486,3.138969,3.139218,3.134391,3.510941,2.840841,1.653597,0.583102,-0.621148,-1.408347,-1.283106,-1.756675,-2.307318,-2.582786,-2.12348,-1.606599,-1.204054,-1.170891,-1.767264,-2.316309,-2.651254,-2.271626,-1.717923,-0.985019,-0.874637,2
-1.685288,-0.893156,0.33484,1.397303,2.588365,3.193157,3.156247,2.562572,1.436333,0.355602,-0.804358,-1.595191,-1.435405,-0.362873,0.740892,1.961078,2.908265,3.106544,3.035855,3.317967,3.027476,1.852945,0.719105,-0.465782,-1.37013,-1.160951,-1.545819,-2.09903,-2.579803,-2.381243,-1.837943,-1.447594,-1.228259,-1.591224,-2.095253,-2.60207,-2.47433,-1.908579,-1.291796,-0.838468,2
-1.474154,-0.758083,0.38747,1.51603,2.458949,2.991459,2.931551,2.459078,1.301473,0.238914,-0.751317,-1.532057,-1.283252,-0.283007,0.857923,2.007446,3.038595,3.22697,2.967325,3.446224,3.093211,2.025435,0.912966,-0.261506,-1.253281,-1.37978,-1.742782,-2.183659,-2.267771,-2.301832,-1.961093,-1.677683,-1.380403,-1.449317,-1.855245,-2.333605,-2.54076,-2.203848,-1.610804,-1.375779,2
-1.793783,-1.029113,0.155637,1.309197,2.463637,3.317002,3.215945,3.066715,2.013552,0.924231,-0.445385,-1.516411,-1.876101,-1.120192,0.038218,1.213204,2.373366,2.973077,3.08097,3.226604,3.252641,2.153198,0.800068,-0.516724,-1.55054,-1.089994,-1.466721,-2.022109,-2.515779,-2.430297,-1.88123,-1.310436,-1.06568,-1.208234,-1.532283,-2.164606,-2.54139,-2.133486,-1.402766,-0.964004,3
-1.483402,-0.801645,0.329036,1.427404,2.413914,3.071991,3.138237,2.54667,1.608561,0.610644,-0.528569,-1.384061,-1.361042,-0.447583,0.654349,1.857014,2.960191,3.18828,3.062361,3.432441,2.995026,1.826924,0.711815,-0.387485,-1.205098,-1.310106,-1.600798,-2.16682,-2.448346,-2.324948,-1.981521,-1.756994,-1.430974,-1.508573,-1.857873,-2.367515,-2.483494,-2.187174,-1.641715,-1.169125,1
-1.282328,-0.728834,0.448836,1.496653,2.342062,2.88054,2.881451,2.051982,1.254981,0.35709,-0.723061,-1.319429,-1.160302,-0.247341,0.946792,2.130854,3.168024,3.067109,3.029044,3.332146,3.232672,2.200222,1.011305,-0.129933,-1.003329,-1.513096,-1.860817,-2.233645,-2.503254,-2.234726,-1.897248,-1.8863,-1.544628,-1.395426,-1.731381,-2.293833,-2.584431,-2.339561,-1.841522,-1.377338,1
-1.703138,-0.891808,0.256587,1.450101,2.755175,3.170787,3.103139,2.976983,1.884863,0.794146,-0.528534,-1.462396,-1.649459,-0.755558,0.343518,1.536638,2.668115,2.959869,2.880603,3.084921,2.99316,2.008212,0.80517,-0.356377,-1.412706,-0.978056,-1.521495,-2.119446,-2.755426,-2.525952,-1.86674,-1.264712,-0.925099,-1.212772,-1.662499,-2.313675,-2.769853,-2.322048,-1.620685,-1.053552,3
-1.40224,-0.749964,0.392442,1.434647,2.359166,3.025625,2.899788,2.164953,1.210159,0.069195,-1.090117,-1.512486,-1.144875,-0.138791,0.95128,2.026727,3.029402,3.18601,3.031903,3.428701,3.336573,2.196227,1.016729,-0.258768,-1.151757,-1.471446,-1.708827,-2.156559,-2.35991,-2.259063,-1.94939,-1.742268,-1.475699,-1.387826,-1.732851,-2.162502,-2.507145,-2.297731,-1.750246,-1.349067,1
-1.459582,-0.82892,0.21447,1.285374,2.207543,2.920905,2.929744,2.489924,1.365977,0.363117,-0.801321,-1.469645,-1.209822,-0.039736,1.060353,2.283829,3.159299,3.127427,2.924341,3.407481,3.234629,1.954445,0.798313,-0.404463,-1.193923,-1.5246,-1.836912,-2.340149,-2.504814,-2.226361,-1.837405,-1.539736,-1.266455,-1.478143,-1.918243,-2.454714,-2.485273,-2.111842,-1.518423,-1.276692,2
-1.20386,-0.74959,0.138081,1.288995,2.29554,2.970553,2.85805,2.211504,1.29009,0.126926,-0.947006,-1.26169,-0.895042,0.032941,1.139526,2.263524,3.221823,3.121223,2.941409,3.323338,3.250325,2.13167,0.919119,-0.239289,-0.976094,-1.500722,-1.866749,-2.227855,-2.396483,-2.246333,-1.995368,-1.87089,-1.501877,-1.580561,-1.937858,-2.349398,-2.512802,-2.222799,-1.692638,-1.349733,1
-1.342205,-0.668282,0.330825,1.334051,2.26778,3.060573,3.111944,2.490316,1.530704,0.549508,-0.600147,-1.261646,-1.210673,-0.353362,0.790348,1.958816,3.039785,3.213049,3.129502,3.443644,3.005921,1.847075,0.690216,-0.421895,-1.258702,-1.401799,-1.724337,-2.17505,-2.346733,-2.324118,-1.963929,-1.704468,-1.472768,-1.490855,-1.908195,-2.287619,-2.502648,-2.232565,-1.772627,-1.369433,1
-1.528667,-0.806775,0.351009,1.469367,2.626235,3.134164,3.041534,2.334864,1.21436,0.065378,-0.988584,-1.486914,-1.075981,-0.056991,1.008247,2.198826,3.089079,3.151224,3.048991,3.422936,2.98554,1.830101,0.715125,-0.465388,-1.390866,-1.383848,-1.681027,-2.147723,-2.256499,-2.202815,-2.06615,-1.755053,-1.338702,-1.421744,-1.784228,-2.245059,-2.530817,-2.208367,-1.654943,-1.209836,2
-1.570871,-0.995494,0.109325,1.126127,2.166305,2.959726,2.967165,2.197001,1.223742,0.146394,-0.99445,-1.557234,-1.203856,-0.082505,1.074619,2.224445,3.316808,3.270918,2.968066,3.487842,3.176102,2.032421,0.918006,-0.252116,-1.235579,-1.07114,-1.32272,-1.877452,-2.46006,-2.562815,-2.015733,-1.610584,-1.316329,-1.375776,-1.799641,-2.294439,-2.644266,-2.313423,-1.700583,-1.107946,1
-1.830024,-0.986745,0.26965,1.456094,2.760788,2.975067,3.060816,2.53606,1.262315,0.146571,-1.139574,-1.903136,-1.427223,-0.253167,0.914211,2.127892,3.089458,3.074153,2.868619,3.27952,3.060959,1.901789,0.779392,-0.41843,-1.437614,-1.114339,-1.581014,-2.271761,-2.540771,-2.279641,-1.76335,-1.272305,-1.135769,-1.567035,-2.161816,-2.643803,-2.483832,-1.74193,-0.943199,-0.666876,2
-1.257125,-0.611388,0.489322,1.536274,2.50108,2.893285,2.800012,2.231372,1.306952,0.363254,-0.68937,-1.391375,-1.117583,-0.06759,1.019371,2.197488,3.038315,2.870997,3.156989,3.436833,3.159367,1.994988,0.809835,-0.358627,-1.182368,-1.3072,-1.724301,-2.262913,-2.563571,-2.426238,-2.061883,-1.631625,-1.594374,-1.461338,-1.640141,-2.077327,-2.544103,-2.442947,-1.951336,-1.441011,1
-1.14531,-0.511315,0.600967,1.5746,2.686584,3.004284,2.993883,2.558284,1.570066,0.633962,-0.441809,-1.069118,-0.901098,-0.03952,0.851134,1.854346,2.625308,3.237466,2.835912,2.969199,2.93519,1.993532,1.008464,0.035801,-0.898727,-2.036233,-2.067144,-2.067015,-2.065004,-2.066799,-2.065477,-2.066382,-2.065796,-2.066152,-2.065955,-2.066049,-2.066017,-2.066017,-2.066028,-2.066019,3
-1.030007,-0.456572,0.585599,1.581933,2.417627,2.834518,2.909379,2.414111,1.40181,0.394766,-0.498141,-1.048262,-0.805287,0.146314,1.054437,2.014806,2.818795,3.232217,2.866149,3.030614,2.980372,2.052025,1.122286,0.13285,-0.811364,-2.06073,-2.089778,-2.095371,-2.087646,-2.094706,-2.088648,-2.093755,-2.089487,-2.093022,-2.090131,-2.092448,-2.090652,-2.091967,-2.091105,-2.091532,3
-1.104862,-0.470321,0.518174,1.521806,2.577201,3.009787,2.995072,2.798201,1.756926,0.838792,-0.193054,-0.995661,-1.057958,-0.245046,0.631794,1.654869,2.668382,3.220435,2.826467,3.06964,2.895036,1.914849,0.944844,0.010737,-0.905425,-2.025849,-2.065567,-2.058855,-2.062264,-2.059461,-2.062084,-2.059596,-2.061917,-2.059804,-2.061673,-2.060078,-2.061377,-2.06039,-2.061053,-2.06072,2
-0.994725,-0.366943,0.60801,1.591584,2.590531,3.095871,2.923884,2.846162,1.932673,1.014025,0.019052,-0.787124,-1.058316,-0.328785,0.578563,1.568408,2.42075,3.031982,2.752845,2.904783,2.829196,1.997868,1.099908,0.139773,-0.813952,-2.074034,-2.109306,-2.110674,-2.106394,-2.110519,-2.106999,-2.109905,-2.107539,-2.109447,-2.107926,-2.109117,-2.108212,-2.108864,-2.108441,-2.108649,2
-1.114663,-0.456292,0.653898,1.654929,2.562171,2.934609,2.904225,2.591438,1.732581,0.830294,-0.202223,-1.047006,-1.023501,-0.101654,0.83314,1.824791,2.796913,3.161229,2.789455,3.099376,2.83215,1.883641,0.91325,0.00461,-0.934097,-2.042175,-2.082124,-2.07461,-2.078727,-2.075363,-2.078416,-2.075605,-2.078166,-2.075877,-2.077872,-2.076188,-2.077548,-2.076521,-2.077209,-2.076864,3
