@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute target {1,2}

@data
0.223335,0.222445,0.222736,0.222585,0.222681,0.22264,0.222676,0.222688,0.222668,0.222759,0.222657,0.222868,0.222576,0.22318,0.221326,0.196489,0.172099,0.14743,0.122844,0.098379,0.073552,0.049388,0.024138,0.000657,-0.02604,-0.043149,-0.040548,-0.041879,-0.040975,-0.041716,1
-0.063414,-0.070022,-0.07663,-0.083238,-0.083238,-0.083238,-0.083238,-0.083238,-0.083474,-0.08371,-0.083946,-0.084182,-0.084418,-0.084654,-0.08489,-0.085126,-0.085362,-0.085598,-0.085834,-0.099286,-0.092914,-0.086306,-0.079462,-0.072618,-0.065774,-0.058931,-0.052087,-0.045243,-0.038399,-0.031555,2
0.157685,0.174296,0.190878,0.20746,0.224041,0.240653,0.257264,0.273876,0.290487,0.307099,0.307158,0.307188,0.307218,0.307248,0.307278,0.307307,0.307337,0.307367,0.307397,0.307427,0.289115,0.271042,0.25294,0.234837,0.216705,0.198572,0.18044,0.162307,0.144145,0.126013,2
-0.067259,-0.07658,-0.085668,-0.094989,-0.10431,-0.113398,-0.122486,-0.131574,-0.131808,-0.132041,-0.132274,-0.132507,-0.132973,-0.133206,-0.133439,-0.133672,-0.133905,-0.134138,-0.134371,-0.134604,-0.134837,-0.13507,-0.141595,-0.132274,-0.122952,-0.113631,-0.10431,-0.094989,-0.085435,-0.076114,2
0.255901,0.272599,0.272881,0.272881,0.272881,0.272881,0.272864,0.272864,0.272864,0.272864,0.272864,0.272831,0.272781,0.272715,0.272649,0.272549,0.27245,0.272333,0.272184,0.257627,0.241029,0.226688,0.214039,0.202686,0.192495,0.182967,0.17407,0.165572,0.157389,0.149505,2
-0.073776,-0.080902,-0.088136,-0.095262,-0.09537,-0.09537,-0.09537,-0.095478,-0.095478,-0.095586,-0.095694,-0.095802,-0.09591,-0.09591,-0.09591,-0.09591,-0.096018,-0.096126,-0.096234,-0.096234,-0.096234,-0.096234,-0.181314,-0.179694,-0.17246,-0.165118,-0.157776,-0.150435,-0.143093,-0.135751,2
0.248076,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.249949,0.226583,0.203216,0.17985,0.156484,0.133118,0.109751,0.086385,0.063019,0.039652,2
-0.167423,-0.183289,-0.199154,-0.21502,-0.231038,-0.246904,-0.247056,-0.247209,-0.247209,-0.247056,-0.247056,-0.247056,-0.247209,-0.247362,-0.247514,-0.247667,-0.247667,-0.247667,-0.247667,-0.247819,-0.247819,-0.247972,-0.248124,-0.244921,-0.236225,-0.229665,-0.225241,-0.221275,-0.217613,-0.214257,2
0.178389,0.191666,0.204931,0.218196,0.231461,0.244738,0.258003,0.271268,0.284533,0.284743,0.284743,0.284743,0.284743,0.284743,0.284743,0.284743,0.284743,0.284743,0.284743,0.260831,0.236919,0.213007,0.189095,0.165183,0.141271,0.117359,0.093447,0.069535,0.045623,0.02171,2
-0.1056,-0.121204,-0.136808,-0.152412,-0.167842,-0.183446,-0.198877,-0.214307,-0.229738,-0.245168,-0.260599,-0.276029,-0.276029,-0.276029,-0.276203,-0.276376,-0.276376,-0.276549,-0.276549,-0.276549,-0.276723,-0.276723,-0.272042,-0.26372,-0.256264,-0.249156,-0.242394,-0.236153,-0.230258,-0.224883,2
-0.166129,-0.17898,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.19229,-0.223499,-0.211107,-0.197797,-0.184488,-0.170719,-0.157409,-0.143641,-0.129872,-0.116562,-0.103253,-0.089943,2
0.189214,0.205503,0.221793,0.238083,0.254373,0.270663,0.286952,0.286982,0.286982,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.287011,0.269048,0.251232,0.233416,0.2156,0.197784,0.179968,0.162152,0.144307,0.126461,2
0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.233088,0.217849,0.195854,0.174917,0.155687,0.138333,0.121665,0.106333,0.0918,0.077767,0.064347,2
0.246306,0.246306,0.246306,0.246306,0.246306,0.246287,0.246267,0.246267,0.246287,0.246326,0.246384,0.246481,0.246597,0.246733,0.246889,0.247063,0.247258,0.247471,0.247704,0.247937,0.24819,0.248481,0.231256,0.211818,0.195311,0.181213,0.169134,0.158124,0.148045,0.138549,2
0.247459,0.251775,0.256056,0.260395,0.264825,0.26929,0.273708,0.278127,0.282546,0.286964,0.291383,0.28878,0.287604,0.274667,0.258146,0.237137,0.216128,0.194092,0.171473,0.148592,0.125676,0.102212,0.079263,0.056347,0.033363,0.010413,-0.012537,-0.035487,-0.058437,-0.081386,2
-0.009109,-0.009151,-0.009256,-0.009338,-0.009241,-0.00975,-0.009047,-0.010499,-0.008388,-0.011925,-0.006629,-0.015544,0.00147,-0.080193,-0.128205,-0.116525,-0.120692,-0.114085,-0.114368,-0.110241,-0.108861,-0.105778,-0.103665,-0.100965,-0.100714,-0.100898,-0.100956,-0.10092,-0.100859,-0.101083,1
0.199068,0.215938,0.232808,0.24973,0.266618,0.26913,0.26913,0.26913,0.26913,0.26913,0.26913,0.269112,0.269112,0.269112,0.269112,0.269095,0.269095,0.269095,0.269095,0.269095,0.269095,0.266618,0.249905,0.231778,0.216705,0.203534,0.192037,0.181465,0.171573,0.162379,2
-0.112664,-0.124875,-0.137538,-0.150653,-0.163769,-0.176432,-0.189096,-0.189096,-0.189096,-0.189096,-0.189096,-0.189096,-0.189548,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.227538,-0.214422,-0.200854,-0.187739,-0.174623,-0.161508,-0.148392,2
0.290979,0.291009,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.291038,0.274094,0.256118,0.23826,0.220402,0.202485,0.184568,0.166651,0.148734,0.130818,0.112901,0.094954,0.077037,0.05912,0.058295,0.058266,0.058266,2
-0.12323,-0.139365,-0.15568,-0.171996,-0.188311,-0.204627,-0.220942,-0.237258,-0.253573,-0.27007,-0.286567,-0.303064,-0.30397,-0.30397,-0.303789,-0.303608,-0.303427,-0.303245,-0.303245,-0.290918,-0.28131,-0.270795,-0.260644,-0.251217,-0.242153,-0.233451,-0.225112,-0.216954,-0.208978,-0.201182,2
0.201601,0.218657,0.235712,0.252768,0.269823,0.272242,0.272242,0.272242,0.272242,0.272242,0.272242,0.272242,0.272242,0.272242,0.272225,0.272225,0.272208,0.272208,0.272208,0.27219,0.272173,0.269005,0.253725,0.236722,0.222312,0.209625,0.198504,0.188253,0.178646,0.169666,2
-0.045262,-0.052322,-0.059381,-0.06644,-0.0735,-0.080559,-0.087618,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.094677,-0.101737,-0.094677,-0.087095,-0.079513,-0.071931,-0.064349,-0.056766,2
0.220699,0.233478,0.246258,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.259038,0.235071,0.211105,0.187138,0.163172,0.139205,0.115239,0.091272,0.067306,0.043339,2
0.224779,0.241143,0.257479,0.273814,0.29015,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.290915,0.272961,0.255095,0.237199,0.219304,0.201409,0.183514,0.165618,0.147723,0.129798,0.111873,0.093978,2
-0.068067,-0.076545,-0.085023,-0.093501,-0.10198,-0.110458,-0.118936,-0.119178,-0.11942,-0.119663,-0.119905,-0.120147,-0.120389,-0.120631,-0.120631,-0.120631,-0.120631,-0.120874,-0.121116,-0.121116,-0.121116,-0.130321,-0.121843,-0.112638,-0.103433,-0.094228,-0.085023,-0.075819,-0.066856,-0.057651,2
0.186645,0.202251,0.21811,0.23412,0.250164,0.266208,0.282287,0.298332,0.30532,0.310125,0.314676,0.3118,0.310737,0.297396,0.280578,0.260294,0.239006,0.217244,0.195066,0.172565,0.149578,0.126477,0.103421,0.079845,0.05664,0.033434,0.010262,-0.012909,-0.036115,-0.059286,2
0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.260885,0.243233,0.225726,0.20819,0.190655,0.17309,0.155525,0.13796,0.120395,0.102831,2
-0.148037,-0.164249,-0.180307,-0.196366,-0.212424,-0.22833,-0.244236,-0.244236,-0.244389,-0.244236,-0.244389,-0.244389,-0.244389,-0.244236,-0.244236,-0.244236,-0.244236,-0.244389,-0.244542,-0.244695,-0.244848,-0.245001,-0.245153,-0.245306,-0.241636,-0.232918,-0.227107,-0.222518,-0.218542,-0.215024,2
0.069158,0.086364,0.103571,0.120777,0.137949,0.155085,0.172221,0.18934,0.206424,0.223543,0.240662,0.257816,0.274952,0.292106,0.294574,0.294592,0.294592,0.294609,0.294609,0.294609,0.294592,0.294592,0.294592,0.282391,0.26606,0.249834,0.235638,0.223421,0.212341,0.202101,2
0.181493,0.197734,0.213975,0.230216,0.246456,0.262697,0.278909,0.278909,0.278909,0.278909,0.278909,0.27888,0.278851,0.278851,0.278851,0.278851,0.278851,0.278851,0.27888,0.27888,0.278909,0.278909,0.278909,0.278909,0.26258,0.244791,0.22709,0.209359,0.191629,0.173898,2
-0.119751,-0.135576,-0.151402,-0.167068,-0.182733,-0.198399,-0.214065,-0.22989,-0.245556,-0.261222,-0.261382,-0.261222,-0.261222,-0.261382,-0.261382,-0.261222,-0.261062,-0.260902,-0.260902,-0.260742,-0.260582,-0.256906,-0.248593,-0.241879,-0.237404,-0.233567,-0.22989,-0.226533,-0.223336,-0.220139,2
0.276211,0.276211,0.276182,0.276152,0.276122,0.276093,0.276063,0.276034,0.276004,0.275975,0.275945,0.275915,0.275886,0.275856,0.275827,0.275797,0.275768,0.275738,0.257881,0.240082,0.222313,0.204544,0.186775,0.169007,0.151267,0.133528,0.115789,0.09802,0.080251,0.062482,2
0.275804,0.275833,0.275833,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.275862,0.257987,0.240315,0.222644,0.204943,0.187242,0.169542,0.151841,0.13414,0.11644,0.09871,0.081009,0.063279,2
0.255673,0.2718,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.271859,0.254055,0.236398,0.2188,0.201143,0.183486,0.165829,0.148142,0.130485,0.112799,0.095113,2
0.260899,0.265444,0.269941,0.27457,0.279198,0.283863,0.288527,0.293191,0.297856,0.293704,0.293979,0.282228,0.264943,0.24483,0.222499,0.19864,0.174782,0.150506,0.126457,0.102491,0.078561,0.054667,0.030773,0.006878,-0.01698,-0.040839,-0.064769,-0.088699,-0.112629,-0.136594,2
0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.267918,0.250376,0.232746,0.215146,0.197545,0.179945,0.162315,0.144714,0.127114,0.109484,0.091883,0.074283,2
0.170371,0.186589,0.202807,0.218996,0.235214,0.251432,0.26765,0.283868,0.284626,0.284655,0.284685,0.284685,0.284714,0.284714,0.284714,0.284714,0.284714,0.284655,0.284597,0.28451,0.284393,0.284218,0.284014,0.267504,0.249419,0.231422,0.213395,0.19534,0.177255,0.159112,2
0.113228,0.129811,0.146394,0.162976,0.179559,0.196142,0.212754,0.229337,0.24592,0.262502,0.279085,0.295668,0.31225,0.31228,0.31228,0.31228,0.31228,0.31228,0.31225,0.31225,0.31225,0.31222,0.293812,0.275493,0.257144,0.238796,0.220417,0.202008,0.18357,0.165101,2
-0.2217,-0.238344,-0.254988,-0.255305,-0.255305,-0.255463,-0.25578,-0.25578,-0.25578,-0.255939,-0.256097,-0.256256,-0.256414,-0.256573,-0.256731,-0.256731,-0.256731,-0.256731,-0.256731,-0.25689,-0.243575,-0.234698,-0.228041,-0.222017,-0.216628,-0.211556,-0.206642,-0.201886,-0.19729,-0.192851,2
0.1655,0.181741,0.197981,0.214222,0.230462,0.246703,0.262943,0.279184,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.279213,0.261278,0.243548,0.225789,0.208,0.190211,0.17251,0.15478,0.13705,2
0.229457,0.231914,0.236837,0.241033,0.245916,0.250149,0.255209,0.258958,0.257952,0.252069,0.235132,0.215127,0.193338,0.171635,0.149103,0.126369,0.103075,0.079619,0.055449,0.031774,0.008317,-0.015243,-0.038555,-0.062269,-0.085377,-0.109452,-0.131949,-0.157184,-0.173824,-0.168984,1
0.178444,0.195052,0.21166,0.228298,0.244906,0.261544,0.278183,0.294851,0.311519,0.311579,0.311609,0.311639,0.311639,0.311639,0.311639,0.311669,0.311699,0.311699,0.311699,0.293322,0.275065,0.256868,0.238641,0.220414,0.202187,0.18396,0.165733,0.147506,0.129249,0.111022,2
-0.042391,-0.049238,-0.056338,-0.063693,-0.071047,-0.078148,-0.085248,-0.092349,-0.092095,-0.091842,-0.091588,-0.091588,-0.091588,-0.091335,-0.091335,-0.091335,-0.091335,-0.091588,-0.091842,-0.091842,-0.091842,-0.092095,-0.092349,-0.103,-0.095899,-0.088799,-0.081444,-0.074344,-0.067243,-0.059889,2
-0.142511,-0.158717,-0.175078,-0.191128,-0.207334,-0.223384,-0.239434,-0.239278,-0.239122,-0.239122,-0.238966,-0.23881,-0.23881,-0.23881,-0.23881,-0.238966,-0.239278,-0.239745,-0.240369,-0.241148,-0.242083,-0.243173,-0.24442,-0.242083,-0.235226,-0.231175,-0.22837,-0.2265,-0.225098,-0.224007,2
0.180864,0.196175,0.212077,0.228082,0.2441,0.260117,0.276204,0.292291,0.308343,0.313497,0.31813,0.315396,0.3144,0.301244,0.284195,0.263406,0.242432,0.220902,0.199036,0.176845,0.154284,0.131272,0.108074,0.084876,0.061156,0.037854,0.014621,-0.008577,-0.031809,-0.055007,2
0.185571,0.202453,0.219334,0.236215,0.253097,0.269961,0.269995,0.269995,0.270012,0.270012,0.270012,0.270029,0.270029,0.270029,0.270029,0.270045,0.270079,0.270147,0.270214,0.270315,0.270433,0.256554,0.240583,0.225995,0.213533,0.202402,0.192486,0.183278,0.174626,0.166531,2
0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.264687,0.247316,0.229682,0.212136,0.194531,0.176926,0.159321,0.141687,0.124082,0.106448,0.088843,2
0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.264648,0.246863,0.229224,0.211643,0.194063,0.176483,0.158902,0.141322,0.123741,0.106161,0.088551,0.070912,2
0.200485,0.216348,0.232434,0.248601,0.264768,0.28097,0.297137,0.302783,0.307541,0.312111,0.309271,0.308265,0.295033,0.278012,0.256959,0.235263,0.2129,0.190233,0.167228,0.143848,0.120469,0.09661,0.073125,0.049675,0.026225,0.00274,-0.020744,-0.044194,-0.067679,-0.091094,2
0.181319,0.197509,0.2137,0.22989,0.246081,0.262271,0.278462,0.27922,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.279249,0.261571,0.243834,0.226156,0.20842,0.190683,0.172946,2
0.241773,0.245642,0.249876,0.254213,0.258596,0.262944,0.267326,0.271675,0.276057,0.28044,0.284822,0.282003,0.280645,0.267749,0.251097,0.229984,0.208437,0.186011,0.163037,0.140097,0.116427,0.093488,0.070582,0.047643,0.024703,0.001729,-0.02121,-0.044184,-0.067158,-0.090166,2
-0.03593,-0.052109,-0.06847,-0.084649,-0.10101,-0.117189,-0.133368,-0.149547,-0.165544,-0.181723,-0.198084,-0.214263,-0.230442,-0.246621,-0.2628,-0.279161,-0.29534,-0.311701,-0.311882,-0.312064,-0.300066,-0.291886,-0.283705,-0.275707,-0.268072,-0.2608,-0.253892,-0.247166,-0.240804,-0.234623,2
0.233373,0.232443,0.232747,0.23259,0.23269,0.232665,0.232719,0.232712,0.232743,0.23274,0.232757,0.232755,0.232773,0.232764,0.232792,0.232757,0.232864,0.232414,0.215526,0.19786,0.180376,0.16281,0.145283,0.127725,0.110139,0.092614,0.074923,0.057942,0.057697,0.057465,1
-0.087126,-0.095006,-0.102886,-0.102886,-0.102886,-0.102765,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.102644,-0.177566,-0.175626,-0.167382,-0.159017,-0.150652,-0.142287,-0.134043,-0.125799,2
0.24658,0.25056,0.254916,0.259378,0.263887,0.268396,0.27294,0.277484,0.282028,0.286572,0.291116,0.288403,0.287006,0.272916,0.255703,0.234287,0.211437,0.18806,0.164459,0.140894,0.116612,0.093047,0.069482,0.045916,0.022386,-0.001214,-0.02485,-0.048521,-0.072122,-0.095758,2
-0.124703,-0.140429,-0.156155,-0.171723,-0.187449,-0.203018,-0.218743,-0.234469,-0.234626,-0.234469,-0.234626,-0.234626,-0.234469,-0.234626,-0.234626,-0.234626,-0.234784,-0.235098,-0.235727,-0.236356,-0.2373,-0.238243,-0.239501,-0.240917,-0.234312,-0.229594,-0.227078,-0.225348,-0.223933,-0.222989,2
0.172691,0.188977,0.205262,0.221548,0.237833,0.254119,0.270404,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.286689,0.270287,0.252299,0.234488,0.216647,0.198777,0.180908,0.163038,2
0.181028,0.197243,0.213459,0.229674,0.245889,0.262105,0.27832,0.279051,0.27908,0.279109,0.279138,0.279138,0.279168,0.279197,0.279226,0.279255,0.279284,0.279284,0.279314,0.279343,0.279372,0.279401,0.279431,0.26155,0.243815,0.22608,0.208346,0.190611,0.172876,0.155141,2
0.228628,0.241553,0.254466,0.26738,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.267586,0.244101,0.220616,0.19713,0.173645,0.15016,0.126674,0.103189,0.079703,0.056218,0.032733,0.009247,2
0.171021,0.187731,0.204424,0.221116,0.237791,0.254466,0.27114,0.273672,0.273672,0.273672,0.273654,0.273654,0.273672,0.273672,0.273672,0.273672,0.273689,0.273707,0.273707,0.273707,0.273707,0.273707,0.273707,0.272326,0.253386,0.233897,0.217965,0.204088,0.191714,0.180704,2
0.221796,0.220912,0.221202,0.221052,0.221147,0.221116,0.221131,0.221183,0.221094,0.221282,0.221012,0.221463,0.220738,0.222225,0.201335,0.175207,0.151051,0.125724,0.101234,0.076049,0.051545,0.026235,0.002059,-0.024104,-0.027645,-0.02655,-0.027082,-0.026803,-0.02687,-0.027007,1
0.245322,0.260707,0.266103,0.270615,0.27507,0.279479,0.283933,0.288422,0.292911,0.297355,0.301752,0.298859,0.297653,0.284128,0.266953,0.246172,0.224277,0.201453,0.178296,0.154725,0.130442,0.106849,0.083244,0.059558,0.035792,0.01198,-0.011877,-0.035746,-0.059662,-0.083657,2
0.218282,0.221072,0.225929,0.230455,0.235019,0.239893,0.244077,0.249625,0.252045,0.250587,0.24175,0.222961,0.202134,0.178381,0.154822,0.130524,0.106068,0.082107,0.058236,0.034253,0.010537,-0.013682,-0.037122,-0.061788,-0.084404,-0.110828,-0.121716,-0.116693,-0.113461,-0.108857,1
0.186839,0.202165,0.218046,0.233997,0.250028,0.266094,0.282161,0.298227,0.30534,0.310048,0.314605,0.311829,0.3108,0.297625,0.280935,0.261028,0.239826,0.218035,0.195826,0.173294,0.150427,0.127155,0.103882,0.08009,0.056852,0.033649,0.010446,-0.012757,-0.03596,-0.059093,2
0.119358,0.132647,0.145923,0.159187,0.172463,0.185728,0.198992,0.212257,0.225521,0.238785,0.252038,0.26529,0.278543,0.291795,0.291795,0.291783,0.291783,0.291783,0.291783,0.291783,0.291783,0.291783,0.291771,0.284086,0.259711,0.235323,0.210924,0.186513,0.16209,0.137655,2
-0.039397,-0.04617,-0.052943,-0.060218,-0.066991,-0.074016,-0.08104,-0.088064,-0.088315,-0.088064,-0.088064,-0.088064,-0.088315,-0.088566,-0.088816,-0.088816,-0.088816,-0.088816,-0.088816,-0.089067,-0.089067,-0.089067,-0.114153,-0.107129,-0.100105,-0.093583,-0.08706,-0.079785,-0.07251,-0.065737,2
0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.253203,0.247758,0.224547,0.201335,0.178124,0.154913,0.131702,0.108491,0.085279,0.062068,0.038857,0.015646,-0.007531,-0.030459,2
0.230585,0.246787,0.263018,0.27922,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.279309,0.261451,0.243712,0.226002,0.208292,0.190524,0.172755,0.154986,0.137247,0.119448,0.101709,2
-0.22136,-0.237842,-0.254324,-0.254638,-0.254638,-0.254638,-0.254638,-0.254481,-0.254324,-0.254167,-0.254324,-0.254324,-0.254324,-0.254481,-0.254481,-0.254481,-0.254481,-0.254481,-0.254481,-0.254638,-0.254638,-0.242237,-0.233133,-0.226697,-0.220889,-0.215553,-0.21053,-0.205664,-0.200954,-0.196402,2
-0.218192,-0.217318,-0.217609,-0.217451,-0.217562,-0.217483,-0.217632,-0.217685,-0.217683,-0.217946,-0.218039,-0.218217,-0.218208,-0.218683,-0.217592,-0.204803,-0.197766,-0.19265,-0.188275,-0.184315,-0.180394,-0.176741,-0.173156,-0.169747,-0.166125,-0.163767,-0.164256,-0.164227,-0.164585,-0.164325,1
0.214572,0.230164,0.246165,0.26227,0.278049,0.282989,0.287626,0.292146,0.296666,0.301185,0.305705,0.302972,0.301804,0.28835,0.271263,0.250334,0.228354,0.205509,0.181999,0.158488,0.134266,0.11086,0.087455,0.06398,0.04054,0.017099,-0.006376,-0.029886,-0.053361,-0.076872,2
0.256672,0.256672,0.256672,0.256672,0.256642,0.256672,0.256672,0.256701,0.25676,0.256849,0.256937,0.257084,0.257261,0.257468,0.257704,0.257969,0.258264,0.258589,0.258913,0.259297,0.241953,0.22464,0.207385,0.19016,0.172964,0.155798,0.138662,0.121555,0.104477,0.087458,2
0.167321,0.184132,0.200925,0.217718,0.234493,0.251286,0.268079,0.268115,0.268115,0.268115,0.268115,0.268132,0.26815,0.268167,0.268185,0.268202,0.268202,0.268202,0.268202,0.26822,0.26822,0.26822,0.268238,0.268255,0.265512,0.249053,0.231908,0.216979,0.204248,0.192766,2
0.24558,0.26254,0.279464,0.296424,0.313347,0.31074,0.309448,0.295656,0.278038,0.256363,0.23325,0.209784,0.185964,0.161718,0.137277,0.112836,0.088201,0.063723,0.039355,0.014987,-0.009417,-0.033785,-0.058189,-0.082594,-0.107034,-0.131475,-0.15588,-0.180321,-0.204725,-0.228191,2
0.156237,0.173199,0.19016,0.207122,0.224066,0.24101,0.257972,0.274934,0.274952,0.274952,0.274952,0.274934,0.274934,0.274952,0.274952,0.274952,0.27497,0.27497,0.274987,0.275005,0.275005,0.275023,0.275023,0.275041,0.271915,0.256587,0.24014,0.225718,0.212966,0.201758,2
0.087796,0.104306,0.120815,0.137325,0.153835,0.170374,0.186914,0.203453,0.219992,0.236532,0.253071,0.269611,0.28612,0.30266,0.303402,0.303402,0.303402,0.303402,0.303402,0.303402,0.303402,0.303402,0.303402,0.285437,0.267384,0.249389,0.231365,0.213341,0.195317,0.177293,2
0.258441,0.258441,0.258441,0.258441,0.258441,0.258423,0.258441,0.258441,0.258441,0.258441,0.258441,0.258441,0.25846,0.258478,0.258496,0.258514,0.258532,0.258551,0.258569,0.258587,0.244765,0.228212,0.212332,0.198674,0.186418,0.175455,0.165403,0.155897,0.14681,0.138141,2
0.181608,0.197821,0.214033,0.230245,0.246458,0.26267,0.278882,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.27894,0.262553,0.244734,0.227032,0.209301,0.191569,0.173838,2
0.145408,0.158629,0.171851,0.185072,0.198305,0.211527,0.224749,0.23797,0.251192,0.264425,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.277646,0.253644,0.229641,0.205638,0.181635,0.157632,0.133629,0.109626,2
0.18756,0.200835,0.214122,0.227397,0.240672,0.253936,0.267211,0.280498,0.28072,0.28072,0.28072,0.28072,0.28072,0.28072,0.28072,0.28072,0.28072,0.28072,0.28072,0.27393,0.249979,0.226027,0.202076,0.178124,0.154172,0.130221,0.106269,0.082318,0.058366,0.034414,2
0.222884,0.225559,0.230471,0.235074,0.23973,0.244707,0.249018,0.254602,0.257158,0.255499,0.247721,0.229152,0.20808,0.184135,0.159959,0.134806,0.110386,0.086035,0.061659,0.037391,0.012941,-0.011191,-0.035797,-0.059611,-0.084917,-0.104857,-0.103817,-0.099964,-0.095266,-0.09127,1
0.247959,0.252714,0.25709,0.261465,0.265886,0.270308,0.274763,0.279185,0.283641,0.288096,0.292552,0.289858,0.288707,0.275397,0.258402,0.237067,0.215467,0.192762,0.169619,0.14651,0.122665,0.099557,0.076448,0.053306,0.030128,0.006951,-0.016227,-0.039404,-0.062547,-0.085655,2
0.233384,0.232454,0.232759,0.232601,0.232701,0.232652,0.2327,0.232685,0.232704,0.232711,0.232724,0.23276,0.232735,0.232839,0.232217,0.216126,0.195994,0.17759,0.160149,0.143543,0.127427,0.111579,0.09624,0.080749,0.066747,0.065482,0.065604,0.065506,0.065666,0.065372,1
0.222663,0.23954,0.256417,0.256453,0.256453,0.256453,0.256453,0.256453,0.256435,0.256435,0.256417,0.256417,0.256453,0.256505,0.256576,0.256664,0.256769,0.256893,0.257033,0.257174,0.25735,0.257544,0.254886,0.238291,0.221115,0.206332,0.193467,0.18231,0.172103,0.162775,2
