@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2}

@data
-11.784509,-10.799344,1.32304,-7.657176,-13.097848,6.443354,10.39666,9.442757,8.967122,9.868071,8.647547,11.319408,1.181511,-12.901238,-11.349353,2
10.792626,10.360472,6.36089,7.96105,12.806863,0.351499,-11.697137,-9.514787,-11.168054,-10.36083,-10.863607,-8.743458,-7.738249,9.130836,12.321886,2
11.115626,9.142026,5.862367,9.927119,11.432826,-5.635139,-11.179513,-10.550046,-10.624772,-11.42777,-9.376085,-10.196412,-1.239319,12.127849,10.621241,2
9.911226,11.95475,-3.684012,-1.755746,15.374291,-2.141093,-9.364695,-9.182303,-8.357061,-9.721753,-7.971659,-10.629426,4.19082,11.340299,10.036364,2
11.496522,9.723901,4.267143,11.001551,9.644667,-8.913354,-10.138707,-10.814599,-10.295701,-11.485585,-9.365077,-10.866435,6.357825,11.455688,7.932157,2
11.209959,8.578736,5.41253,11.465401,9.039829,-8.849143,-11.002988,-10.778884,-11.27966,-11.243301,-10.294876,-8.734643,9.020925,10.07901,7.377104,2
10.446347,10.170356,6.113769,7.307417,12.38342,-3.828608,-11.556685,-10.775622,-10.863633,-11.762249,-9.72935,-11.474044,1.917465,11.682198,9.969219,2
-11.93297,-8.512063,3.066107,-10.738326,-9.950502,8.527664,9.920142,9.475941,8.692621,9.767797,8.953237,11.637141,-4.540747,-12.829027,-11.537015,2
-11.931322,-8.72104,2.859749,-11.248554,-8.377729,9.906287,9.316336,9.679183,8.654984,9.743655,9.179692,11.31216,-6.557534,-12.503692,-11.312176,2
-12.075457,-13.121242,6.748618,-0.035246,-16.747123,-1.28175,8.899494,7.604303,8.328216,7.624139,8.515175,7.193287,9.166534,-7.952299,-12.866648,2
10.423199,9.427049,5.736463,8.380653,11.937231,-4.126371,-11.515509,-10.306548,-10.729702,-11.33681,-9.407564,-10.512093,-1.718606,11.612639,12.13597,2
-13.270797,-11.085499,1.116706,-10.343739,-14.372795,1.430184,10.997426,7.132371,9.580958,7.097889,9.710963,7.260546,11.181997,-2.595148,-13.841059,2
-12.205176,-7.196571,11.616374,-11.375785,-6.310065,9.532788,7.822573,8.819095,8.17925,8.633367,8.335081,7.751237,-10.004169,-11.978724,-11.619276,2
-15.599098,9.624686,21.73164,-10.21426,-1.084344,5.255774,3.474001,4.29277,4.092652,3.843475,4.713828,1.039812,-10.744735,-10.052016,-10.374184,2
10.770087,9.032213,3.843286,10.086618,9.216818,-8.780348,-10.748076,-10.879002,-10.888353,-11.410463,-9.649779,-9.863261,7.429508,11.334675,10.506076,2
8.796953,9.353743,-7.158652,3.708403,13.048168,-2.564516,-8.262645,-6.90799,-7.267579,-8.012839,-7.219445,-9.524433,3.42917,9.909193,8.672471,2
-10.181845,-11.661036,15.181842,5.670834,-15.551783,3.911741,6.300843,8.200555,6.692433,8.727154,4.884686,6.204748,-6.794272,-11.200154,-10.385744,2
11.816062,10.679627,4.450192,10.093993,12.089558,-5.958553,-10.574584,-9.668599,-10.446992,-10.087857,-10.100734,-7.72148,-6.773212,10.268132,11.934446,2
-16.452815,8.438351,22.330925,-8.332879,-4.47617,5.753986,1.9283,4.617546,2.393552,4.451818,2.244379,5.096918,-5.163627,-11.930919,-10.899365,2
-11.165947,-13.315817,11.952947,7.811909,-17.144256,0.139995,6.361668,7.320631,6.642775,7.672828,6.746992,5.258691,3.824668,-10.284682,-11.822401,2
11.015408,7.727429,3.929203,12.621879,3.808496,-10.770586,-10.004731,-10.839846,-10.747194,-10.818484,-10.128237,-7.619154,10.134507,10.863967,10.827343,2
10.708817,9.106055,1.807344,8.824337,10.659837,-7.017939,-11.371124,-10.559785,-11.381438,-10.970582,-10.463476,-9.375228,8.629347,10.94587,10.457965,2
-13.00886,-5.214522,10.22363,-12.845818,-9.465368,7.184693,8.272661,8.21396,7.797019,8.698848,7.075683,10.046336,-1.614066,-13.545129,-11.819067,2
8.485132,10.652142,-7.658015,7.509571,5.714071,-9.119255,-8.662276,-8.85903,-8.872706,-8.240856,-10.07338,2.506631,9.843844,8.045308,8.728818,2
-11.417061,-13.926862,11.093382,7.782091,-17.449266,-0.687936,6.159259,6.723169,6.752844,6.889105,7.349653,4.372862,5.80645,-6.878172,-12.569516,2
-15.87263,8.732156,22.444794,-8.043853,-4.275926,5.790522,2.335523,4.587808,2.91707,4.36539,3.074163,4.191906,-8.539232,-11.080575,-10.627115,2
-11.526661,-9.809019,18.274383,-3.053895,-12.184769,7.082256,5.556466,8.108707,6.159965,8.5489,4.63654,6.519681,-4.707244,-12.417393,-11.187914,2
-17.773769,6.21021,21.470798,5.127563,-13.840028,3.572172,1.200189,2.510117,1.903685,2.05066,2.450961,1.427497,3.512359,-6.675703,-13.146712,2
3.557129,4.731798,-1.779017,-1.169766,8.437202,10.615428,-6.507626,-3.156986,-4.720885,-3.572204,-4.558244,-4.419655,-4.430927,3.215187,3.758569,2
-11.878414,-8.837094,3.30905,-10.505137,-8.559978,10.10011,9.524569,9.664267,8.870085,9.687569,9.649362,10.564349,-7.996365,-12.228601,-11.363774,2
11.836236,10.766859,4.904616,10.325804,12.770228,-3.835733,-11.049255,-8.924902,-11.071805,-9.431329,-10.820673,-6.878554,-8.629036,7.672537,12.365008,2
-14.780884,9.885264,21.959784,-9.438337,-0.335174,5.851387,4.082231,4.897825,4.48303,4.51399,4.784697,-6.9517,-10.124039,-9.246604,-9.58147,2
-10.783209,1.612693,14.388486,-13.188713,8.381089,6.580028,8.720725,7.394837,7.867684,8.810252,0.415681,-11.217136,-8.745115,-10.295288,-9.942015,1
-12.058563,-5.431189,19.95439,-7.422962,-10.572979,5.901503,6.377581,7.396178,6.681227,7.997505,4.791728,5.905909,-6.090327,-12.3096,-11.1204,2
-11.878411,0.870508,1.042986,-15.24705,0.979681,9.966769,9.99204,8.954458,10.373846,8.775691,12.320968,-1.691907,-12.627587,-10.540503,-11.291487,2
-12.046488,-4.349565,21.019611,-9.06915,-7.155794,6.804965,5.822744,7.042056,6.431397,7.469877,5.171968,4.417871,-8.748866,-11.725436,-11.085187,2
-12.277496,-12.487518,15.632699,-0.110643,-15.717854,4.236284,6.018558,6.790785,6.588735,6.847117,6.878688,4.184138,5.111466,-8.746775,-12.948184,2
9.853545,9.39437,-6.164762,3.095879,15.735996,-3.468446,-8.737574,-7.807433,-8.281017,-8.558782,-7.50458,-9.206702,5.573001,9.719384,6.357122,2
10.316281,9.403597,5.316779,8.150291,11.666893,-4.561583,-11.952945,-10.669746,-11.262467,-11.639972,-10.056731,-10.791458,5.299054,11.020917,9.761088,2
-16.381563,8.98826,21.878422,-10.065534,-1.861784,5.30266,2.813028,4.438542,3.162803,4.303644,3.084267,4.484112,-7.985892,-11.405062,-10.755904,2
-16.147842,8.609929,22.196016,-8.515698,-3.424395,5.694856,2.268436,4.576852,2.682344,4.324433,2.716333,4.64509,-7.504594,-11.415121,-10.70664,2
-12.053822,-9.918954,2.250167,-9.763402,-11.178489,8.064798,9.648405,9.561127,8.718611,9.965876,8.492833,11.677752,-0.864171,-13.167706,-11.433027,2
-12.197603,-12.747635,-0.486232,-5.093321,-15.060173,3.024335,10.8146,8.374019,9.203764,8.28249,9.335604,8.891137,9.576843,-9.338423,-12.579404,2
-12.105941,-10.336195,17.799135,-3.841641,-13.125748,6.04768,5.709854,7.441889,6.206847,7.805508,5.677947,5.441147,1.305435,-12.092864,-11.933053,2
-11.699427,-9.262671,2.39567,-8.404498,-13.299051,2.331554,11.298412,9.094885,9.593855,9.774035,9.212134,11.371674,1.543818,-12.665406,-11.284984,2
0.608181,6.322444,7.953822,-4.708121,5.195638,0.878039,-2.39318,-3.176673,-2.196939,-3.283314,-2.589229,-3.222724,-2.175177,1.262369,1.524865,2
7.438014,8.883704,-3.28172,-0.421001,12.074548,8.397285,-7.945543,-5.91921,-6.608979,-6.683881,-7.081576,-7.191721,-6.266996,6.686978,7.920099,2
1.087797,10.552164,1.036751,2.216605,3.73853,-7.103522,-2.778625,-5.878203,-3.367555,-5.770843,-2.006429,2.076511,2.127414,1.987036,2.082368,1
-11.840836,-9.590831,2.342794,-8.910669,-12.481672,5.964786,10.489251,9.363572,9.156017,9.826416,8.69112,11.780046,-0.609943,-12.972589,-11.207462,2
-11.069817,-2.06085,0.469876,-13.088728,8.219334,11.005788,10.593229,11.031748,10.028646,12.275058,2.717934,-11.866178,-9.056935,-10.004909,-9.194194,1
-13.242641,-13.443383,7.910253,-1.567901,-17.184719,1.563782,8.305875,6.793625,7.918206,6.673494,8.222242,6.011803,9.604742,-3.220549,-14.344828,2
-13.422917,-11.496868,0.950123,-11.204181,-12.824816,5.864882,9.875511,7.509832,9.161217,7.438047,9.655262,7.099044,10.39427,-4.89014,-14.109267,2
5.995546,9.164272,-4.836921,7.939553,-3.153768,-5.377601,-5.963534,-5.326163,-5.706857,-5.746913,-4.298078,4.603494,4.031652,4.434564,4.240754,2
-12.568856,-15.033429,10.002107,6.905652,-18.815028,-2.567295,5.570451,6.602493,5.901847,6.907391,6.406719,5.723908,3.827129,3.308418,-12.171507,2
-11.488483,-6.811165,3.603646,-12.04552,-7.027922,9.829704,10.751617,9.219723,10.494741,8.955205,12.289514,4.962556,-11.764837,-10.375951,-10.592827,2
-18.100527,6.349585,22.673071,-0.724495,-11.9615,4.681596,0.622785,2.964073,1.625932,2.246428,2.322441,1.586325,3.484235,-4.395371,-13.374577,2
7.741147,9.853042,-2.159932,-0.961081,13.707628,0.412881,-7.953501,-7.226052,-6.80003,-7.642485,-6.611258,-8.330605,-0.871483,8.952247,7.889484,2
-11.554259,-7.469259,19.896386,-6.976327,-8.623154,7.561144,5.906565,7.798205,6.599878,7.994494,4.899635,5.195294,-8.54067,-11.652663,-11.035268,2
-12.837141,19.554785,11.488917,-8.312652,6.97649,3.237438,5.510335,4.178946,4.704489,5.242986,0.582651,-11.039043,-9.273952,-10.196973,-9.817279,1
-8.681611,8.088962,-10.533954,0.732639,12.399545,9.181635,11.308032,9.377556,11.558738,6.639817,-10.021837,-9.92568,-10.075675,-9.986709,-10.061457,1
12.085235,12.462765,6.517234,7.096377,14.382809,2.775396,-11.091464,-8.670295,-11.114661,-9.113125,-11.378326,-7.510527,-9.493023,0.695285,12.35632,2
-12.054438,-13.167653,6.633035,2.123916,-16.283803,4.709464,7.906166,8.475947,7.446851,8.689532,7.164687,9.263415,3.866567,-12.556584,-12.217105,2
-16.629171,7.396345,22.737196,-3.23983,-8.899106,5.879011,1.042286,4.353252,1.778067,3.981913,1.846513,4.363603,-1.369199,-11.88145,-11.359429,2
-10.711297,-0.811709,16.226915,-13.069133,6.758562,7.118176,8.250335,7.607152,7.566075,8.865527,1.45662,-11.118287,-8.751268,-9.940737,-9.446929,1
-10.434875,-4.217967,9.184976,-11.878598,6.85583,10.131906,9.552581,10.120166,9.130835,11.143534,3.755559,-11.199709,-9.747972,-11.127398,-11.268868,1
-11.297208,-9.515404,18.671492,-3.291819,-11.801457,7.087796,5.676793,8.036998,6.177434,8.381849,4.611462,6.36107,-6.071962,-12.049105,-10.977938,2
-12.12533,-7.608699,12.528085,-9.708997,-6.781055,9.745079,7.701468,8.846262,8.24045,8.430295,8.70835,6.522625,-11.131483,-11.673695,-11.693358,2
-15.642217,8.627831,22.600211,-7.920233,-3.732022,5.885158,2.645576,4.50473,3.384763,4.120851,3.86341,2.677073,-10.103166,-10.423467,-10.488499,2
-11.176776,-14.025238,8.712975,11.270228,-17.240553,-0.010142,6.177617,7.143107,6.602743,7.313147,6.888575,4.81407,4.817365,-9.165259,-12.121858,2
-15.219551,8.377967,22.975037,-5.193956,-5.54574,6.249376,2.505094,4.609354,3.432073,3.921672,4.374127,0.602622,-10.932455,-9.838829,-10.316791,2
-12.099511,-11.164927,1.143975,-8.002137,-13.307549,5.968982,10.226667,8.950262,8.913456,9.212981,8.845216,10.515441,4.961824,-12.30822,-11.856462,2
11.066697,10.840071,6.709304,8.207388,12.967269,-1.47832,-11.718964,-9.450039,-10.928754,-10.244496,-10.727976,-8.410004,-7.737224,9.65008,11.254969,2
-15.984362,8.808036,22.398177,-8.025177,-4.060311,5.795607,2.335859,4.62048,2.864228,4.32292,2.996232,4.150014,-8.530025,-11.072087,-10.619592,2
-11.187964,-7.949112,19.985437,-4.112067,-9.786005,7.599277,6.339356,7.943433,7.275794,7.508532,5.320845,3.442093,-10.567626,-10.873067,-10.938924,2
-13.714849,-8.807843,11.426535,-10.806518,-10.052088,8.132081,6.839404,7.845958,7.056507,7.809367,7.001464,8.120306,5.052871,-12.635124,-13.268071,2
-12.220512,-5.661377,20.064303,-7.936429,-9.478322,6.749617,6.016369,7.576851,6.444843,7.932489,4.416782,5.973679,-6.086862,-12.48461,-11.306819,2
-18.431653,6.902736,23.18232,-7.232772,-8.522659,4.549018,0.992292,3.032381,1.864349,2.374428,2.436219,1.769741,3.48357,-2.957883,-13.442088,2
-11.793238,-7.095122,3.522231,-12.549639,-5.861418,10.295684,9.761851,9.417016,9.4829,9.373819,10.819585,7.848847,-10.612742,-11.335951,-11.273824,2
-16.210488,8.553381,22.38425,-8.238301,-4.54656,5.758258,2.127445,4.59387,2.556507,4.506144,2.43396,4.957369,-6.387378,-11.693816,-10.794642,2
-13.245971,-8.048854,11.16541,-9.203511,-13.333812,4.653579,8.467423,7.412815,7.906473,7.743691,7.604474,8.213083,5.542417,-12.185469,-12.691747,2
-8.431325,0.269385,-9.069988,9.128192,10.40653,9.520664,11.185457,11.834778,13.274739,2.926347,-11.614235,-9.150731,-10.464871,-9.7175,-10.09744,1
-12.034431,-8.799975,10.943722,-7.954241,-11.799027,7.329476,8.26281,8.803522,7.922961,9.172623,7.408879,10.184852,-5.211366,-12.826598,-11.403204,2
9.475412,9.131922,-6.145745,9.307374,11.374474,-5.068494,-6.575677,-5.272629,-6.494542,-5.504732,-6.945224,-6.345762,-7.120602,6.900987,9.283239,2
11.21175,10.721128,3.494629,7.250841,13.413551,-0.370909,-11.026869,-9.478645,-10.863331,-10.286918,-10.514528,-8.742938,-7.645635,9.583891,13.253983,2
10.570099,9.808262,6.003964,8.483553,12.214019,-4.195293,-11.678533,-10.471143,-10.776684,-11.486701,-9.410464,-11.008997,0.16501,11.751108,10.031798,2
-11.711865,-6.912624,12.17054,-11.377581,-3.822961,9.98626,8.409813,8.77813,9.146991,8.011484,10.369404,1.627268,-12.604704,-10.668961,-11.401194,2
13.312885,13.423958,5.676011,7.494293,16.224019,1.630437,-9.831798,-8.334349,-9.513239,-9.288487,-9.387004,-8.902825,-6.420227,-7.259113,11.17544,2
9.765669,9.695164,-6.849238,5.415789,11.74018,-6.854804,-7.192097,-8.077184,-6.880229,-8.972913,-7.086593,-9.864362,-1.333763,11.570392,14.923989,2
11.002477,11.100358,7.146702,7.587195,13.169369,1.512462,-11.822646,-9.36035,-11.167406,-9.948608,-11.062728,-8.6001,-9.172765,8.279814,11.336228,2
3.999873,4.99489,-0.3258,-2.581777,9.133703,11.167578,-6.322235,-2.608995,-4.872221,-3.348215,-4.704491,-3.527881,-5.495063,-0.007833,4.498467,2
-11.706786,-8.548054,4.012989,-10.928247,-8.206251,9.852945,9.841115,9.521612,9.204954,9.484484,10.290335,9.44863,-9.312299,-11.713354,-11.242073,2
-11.192152,-3.25516,17.972436,-13.252962,-2.664891,7.450462,8.49263,7.580022,9.406864,6.314229,7.276894,-3.083231,-11.373379,-9.629252,-10.04251,2
-17.22472,6.295231,21.974879,3.104903,-12.236266,4.833061,1.015328,3.444723,1.785103,3.010459,2.097981,2.740475,1.807651,-10.503068,-12.145738,2
0.931328,4.760974,9.067721,-4.704217,5.517926,4.303099,-3.1406,-2.63207,-2.623341,-2.771164,-2.885207,-2.775698,-3.190507,-1.549163,1.69092,2
-16.752149,6.611417,21.895384,3.215034,-12.085354,5.146852,1.03288,3.79991,1.669917,3.472215,1.82119,3.698048,-0.283694,-11.647553,-11.594097,2
-11.135262,1.67713,21.221477,-12.065645,-1.563297,7.069878,7.382545,7.250776,8.045435,5.748394,4.754214,-8.34308,-10.252626,-9.824635,-9.965304,2
-11.296017,-11.276594,16.12393,1.39359,-15.997866,-0.358266,6.714401,7.146809,6.92074,7.90071,6.713378,5.546661,2.899076,-10.979106,-11.451448,2
8.369434,7.942377,-5.441984,1.592032,13.828499,4.114,-9.280137,-6.527862,-7.513993,-7.376177,-6.854021,-8.695527,-1.498183,9.327887,8.013655,2
-11.299702,6.421087,10.254217,-12.316628,10.860771,5.536668,9.558898,6.876873,8.485725,8.303969,-3.297082,-11.302391,-8.616378,-10.039789,-9.426239,1
-10.131049,-3.219551,8.45296,-10.927902,10.779639,9.756418,11.633686,9.817039,11.728514,8.132129,-8.491883,-9.580458,-9.200635,-9.406277,-9.342629,1
-13.479561,-14.756308,5.89489,0.841356,-17.532508,3.307686,7.60804,6.948544,7.457899,6.676657,7.861159,5.983595,9.199251,-1.421465,-14.589239,2
10.206192,8.887808,2.651632,11.765518,1.643712,-11.598674,-10.650938,-11.262129,-12.08965,-10.205336,-12.067659,1.062474,11.788915,9.505112,10.363023,2
-11.118187,-12.588972,14.032077,4.546331,-16.452909,3.10313,5.992521,7.662747,6.376313,8.191528,5.956963,5.906355,1.431416,-11.630065,-11.409249,2
11.411677,10.513688,6.375102,9.852502,11.844813,-5.659341,-10.832425,-9.883616,-10.548115,-10.412474,-9.926401,-8.882653,-6.13431,10.88706,11.394495,2
-11.48607,-12.044662,-0.278181,-4.17654,-14.625801,3.714312,10.566434,9.518606,9.21229,9.891933,8.96027,11.2978,3.290786,-12.475004,-11.366175,2
-16.046423,9.075834,21.973883,-9.931237,-1.501624,5.309174,3.001902,4.332642,3.431923,4.100676,3.665484,3.513884,-9.40392,-10.885502,-10.636697,2
-16.281104,9.368496,21.516455,-10.564113,-1.912158,5.178389,2.769207,4.382394,3.058069,4.34593,2.992571,4.716248,-7.444479,-11.443076,-10.682831,2
-12.05521,-13.109998,6.575636,2.261216,-16.676977,2.731047,8.325772,8.153137,7.725255,8.380053,7.575927,8.702702,5.591996,-11.797717,-12.382838,2
-11.187785,10.734585,4.526404,-9.783079,11.913402,5.388274,10.034653,6.711048,9.016933,7.533662,-5.604148,-10.945859,-8.843283,-9.996725,-9.498081,1
-11.477321,-5.762599,5.783156,-11.119552,-8.212559,7.9956,10.698611,9.018619,10.672955,9.122968,12.074461,4.277466,-11.660357,-10.482047,-10.929402,2
11.22528,8.805441,6.668663,11.548778,8.97457,-9.042091,-10.30591,-11.054263,-10.065124,-11.613986,-8.560736,-10.205502,0.789221,12.243826,10.591832,2
-12.438288,-10.26757,1.69297,-9.50283,-13.28468,4.326647,10.911294,8.578382,9.35438,8.804953,9.254768,9.623825,6.592626,-11.686882,-11.959593,2
-11.370652,-8.390802,11.717538,-8.057365,-9.574931,8.6287,8.832121,8.845728,9.117601,8.465491,9.788579,5.367865,-11.366471,-10.855852,-11.147551,2
-18.234636,6.011332,22.169167,2.464457,-13.471727,4.117073,0.674031,2.651894,1.523706,2.046116,2.047888,1.467775,3.133711,-3.191264,-13.409523,2
8.524369,10.47791,-2.600105,-0.333334,14.466526,0.03005,-8.038396,-6.545756,-6.852654,-7.496354,-6.804295,-8.584627,-4.058171,9.097325,8.717511,2
-10.601972,-4.669733,-1.603711,-11.138253,9.46973,11.071008,10.962219,11.632846,10.523417,13.557907,0.044227,-11.765591,-8.735369,-9.790426,-8.956299,1
9.716851,2.280368,6.875216,6.623704,-13.814732,-11.270833,-11.482643,-10.743209,-10.491786,-11.387494,4.36325,10.930787,8.947076,9.924065,9.529381,1
-11.853103,-14.224726,10.146003,9.867475,-17.445536,-0.470932,6.270231,6.364459,6.638563,6.505259,7.256132,3.976896,5.747093,-5.720569,-13.057247,2
-12.588685,0.217401,18.92323,-13.390745,-4.388085,6.580508,6.767525,6.904338,7.333382,7.113681,5.232635,4.064628,-9.732349,-11.741255,-11.296209,2
-11.440063,-8.400672,3.924703,-11.342215,-6.125397,10.548412,9.87776,9.543212,9.6996,9.370914,11.516151,6.324335,-11.434072,-10.879263,-11.183406,2
-19.012597,5.662114,22.120459,2.436135,-14.19009,3.776155,0.226218,2.699833,0.88321,2.228088,1.200994,1.97411,1.468566,1.116953,-12.590149,2
10.102629,8.600043,3.472587,10.29877,6.935165,-9.796302,-10.369722,-11.072597,-10.833079,-11.067405,-9.937597,-8.910442,8.187122,11.330785,13.06004,2
-10.645907,-11.227078,1.667974,-3.091558,-13.700379,4.553659,11.160783,10.17198,10.014523,10.391346,9.983004,10.301985,-7.541768,-11.427767,-10.610796,2
-12.909539,-9.84801,10.836837,-6.71612,-14.038315,5.187921,8.117847,7.720087,7.662736,7.932385,7.454107,8.321477,5.385569,-12.123903,-12.983081,2
-13.254551,-13.203387,-0.713135,-7.760351,-15.626503,1.792789,10.408737,7.575258,9.118267,7.502349,9.290554,7.398826,10.068577,1.277135,-13.874567,2
-11.488057,-8.574437,4.556192,-10.081692,-9.526471,8.755212,10.119274,9.47827,9.485348,9.603438,10.408914,9.417436,-9.063286,-11.669023,-11.421119,2
12.333638,12.26062,7.266781,8.862493,14.392196,-0.116763,-10.73271,-8.292668,-10.332944,-8.84002,-10.489148,-7.648548,-8.475555,-3.003326,12.815953,2
-11.414234,-13.935513,11.113391,7.700267,-17.165724,2.811333,5.763599,7.197133,6.416908,7.359205,6.685052,4.702811,4.581535,-9.521921,-12.293843,2
-12.180137,-7.261022,12.126878,-8.911191,-10.098548,8.175834,8.168958,8.701104,8.112638,8.777026,7.970136,8.802702,-8.575074,-12.287835,-11.521472,2
13.073941,12.163151,3.754713,11.639532,11.94036,-6.25208,-9.619144,-8.743915,-10.081591,-8.852166,-10.612331,-6.312361,-9.279746,3.184915,13.996724,2
-11.866117,-10.771804,1.474442,-7.724613,-13.364667,5.026096,10.421197,9.273171,9.094895,9.59697,8.796723,11.157287,3.290407,-12.667002,-11.736985,2
-16.558628,8.224658,22.457268,-8.515595,-4.485046,5.605746,1.845601,4.476065,2.294072,4.375842,2.162296,5.052887,-3.847401,-12.07068,-11.017086,2
-11.206824,-7.072461,19.873901,-6.396708,-9.585581,6.95148,6.635476,7.728481,7.157297,7.75248,5.346754,4.322519,-9.417531,-11.113195,-10.97609,2
-12.209758,12.331745,7.889937,-16.62232,2.67919,5.972313,7.62382,6.061677,7.815052,6.050798,6.454977,-0.258109,-11.618221,-10.975273,-11.195829,2
-11.881012,-10.765927,1.77099,-7.402004,-13.752872,4.174371,10.590819,9.090395,9.153806,9.497683,8.909688,11.17733,3.349203,-12.649303,-11.263166,2
-11.721007,-11.378311,1.026053,-6.056842,-14.161342,3.832669,10.574063,9.365102,9.225168,9.766959,8.860225,11.318591,3.397128,-12.605387,-11.443069,2
-12.626833,-9.11472,1.826285,-11.291635,-11.591458,6.598925,10.047333,8.772603,9.048837,9.076924,8.844416,10.072011,5.020453,-12.414883,-12.268258,2
-11.752641,-10.659444,1.580704,-7.566332,-13.323986,5.013897,10.496465,9.4521,9.057107,9.916263,8.762626,11.704273,1.490641,-12.881031,-11.290645,2
-16.423421,8.599197,22.259946,-8.342738,-4.436679,5.719989,1.922594,4.586093,2.361615,4.446179,2.237151,5.070811,-5.187915,-11.916632,-10.896191,2
12.03249,12.426171,6.112095,6.746011,14.506628,2.8404,-11.105357,-8.706451,-11.034183,-9.215811,-11.491186,-7.169495,-9.420896,0.657766,12.821819,2
10.597234,8.619278,5.304245,9.66438,10.837786,-5.94552,-11.085291,-10.456983,-10.482317,-11.404779,-9.221946,-10.932821,0.172599,12.003369,12.330764,2
9.619576,7.41537,3.896687,11.139013,-5.2159,-12.52665,-10.71613,-12.578564,-10.718643,-13.705578,-5.035154,10.640842,8.808125,9.648588,9.328418,1
3.68717,4.953664,0.20624,-2.756867,10.26373,8.588595,-6.842601,-3.377042,-5.441197,-4.464073,-4.941295,-5.080486,-2.306505,4.031598,3.479069,2
-12.208731,-7.17286,11.586832,-11.39143,-6.504148,9.459245,7.897252,8.807065,8.198865,8.666471,8.357788,7.841019,-9.931477,-11.993304,-11.612588,2
-11.928873,-9.909846,1.852708,-9.375492,-11.72202,7.761738,10.009976,9.406796,8.80878,9.94449,8.534479,11.779035,-0.783974,-13.057278,-11.32052,2
-12.258998,-13.583186,14.214097,2.779745,-16.073484,5.273181,5.513931,7.058598,6.308906,7.012315,6.604358,4.127069,5.014478,-8.869679,-13.12133,2
-11.55558,-9.597491,17.587245,-2.77223,-14.241938,3.85456,6.706557,7.633332,6.732249,8.377833,5.692356,6.255034,-1.192492,-12.312834,-11.166598,2
11.121393,9.37919,5.227109,11.209564,8.1053,-9.793604,-10.023097,-10.967308,-10.005035,-11.4902,-8.800824,-10.779046,4.424979,11.914844,10.476733,2
-12.1325,-4.374592,-3.356362,-14.628073,-2.49513,10.305471,8.886991,9.912379,9.33407,10.334756,9.867248,10.358789,-8.284642,-12.276913,-11.451494,2
-11.800545,-8.569917,3.377349,-11.103233,-8.312986,9.80146,9.539246,9.5687,9.003118,9.663119,9.876465,10.400683,-8.10781,-12.078151,-11.257497,2
3.993483,7.651232,5.714468,-5.394802,9.707916,1.730851,-5.86433,-5.898208,-5.16753,-5.973979,-4.974306,-6.837833,1.373079,5.301338,4.638621,2
-13.083399,-11.412737,17.124601,-4.484937,-14.43338,4.709999,5.964442,6.284535,6.615144,6.361948,6.982975,3.472756,5.810489,-6.213067,-13.699369,2
10.936367,10.107783,6.275752,9.073038,12.199332,-4.228309,-11.377356,-10.300575,-10.820699,-11.256911,-9.744353,-9.987808,-3.032102,11.677446,10.478392,2
7.804408,1.963002,-5.41993,13.915322,-2.97562,-9.927953,-7.660159,-9.312795,-7.724574,-10.365665,-0.066597,8.449583,6.673207,7.481503,7.166272,1
-16.970397,6.605679,22.600335,-0.053664,-11.068097,5.48058,0.948843,3.915662,1.732908,3.475838,1.973169,3.426321,0.889892,-11.155021,-11.802048,2
-12.711295,-9.466238,10.539172,-8.598431,-12.444448,6.829251,7.906059,8.309093,7.546035,8.636785,7.049395,9.52828,2.151024,-13.163081,-12.111601,2
-12.642027,-5.638635,19.046112,-10.800846,-7.571699,7.011408,5.810313,7.461223,6.231446,7.947402,4.76114,6.096159,-3.135368,-12.964224,-11.612402,2
-12.27405,-12.191228,8.38401,-2.688156,-16.235937,0.385269,8.988591,7.545819,8.331658,7.686326,8.352708,7.537893,8.367118,-9.456193,-12.733827,2
-15.861805,8.550068,22.321225,-8.056007,-4.080176,5.842601,2.280253,4.681256,2.760911,4.444661,2.705919,4.722356,-7.327427,-11.513736,-11.470098,2
-12.919192,-9.332313,4.449185,-11.481424,-10.781375,7.237086,8.683139,8.066453,7.711439,8.102609,8.672731,11.37376,5.363942,-12.796599,-12.349441,2
-12.130856,-10.606305,9.943592,-5.379304,-14.058536,5.968164,8.156235,8.666651,7.642034,9.064903,7.069171,10.153157,0.387912,-13.167766,-11.709049,2
-11.570947,-8.978581,12.326955,-6.770572,-8.865754,9.604659,8.002173,8.968417,8.587444,8.443944,9.40524,5.14151,-11.766171,-11.080908,-11.447409,2
-12.452636,4.681022,4.027651,-16.141688,5.588971,8.271831,9.494389,7.802228,9.722963,7.374953,10.695806,-4.896584,-12.68929,-10.649478,-10.830136,2
-16.461701,9.2785,21.45717,-10.729051,-1.905204,5.169987,2.63359,4.384158,2.859719,4.340998,2.676357,5.061021,-6.214849,-11.764546,-10.786148,2
