@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute target {1,2}

@data
0.546573,0.549728,0.552475,0.554603,0.55606,0.556299,0.555171,0.552915,0.550261,0.547561,0.54476,0.541927,0.539241,0.536641,0.534228,0.53183,0.529289,0.526638,0.523333,0.519409,0.514969,0.509634,0.50303,0.49509,0.48551,0.474457,0.462823,0.450947,0.438568,0.425476,0.411581,0.396191,0.379836,0.362894,0.345042,0.325864,0.30545,0.284458,0.263211,0.24132,0.218163,0.193388,0.16713,0.140128,0.112996,0.086345,0.060375,0.034735,0.009369,-0.014989,-0.036541,-0.055297,-0.072696,-0.090452,-0.10846,-0.126024,-0.142478,-0.157542,-0.171293,-0.183778,-0.195506,-0.206942,-0.217888,-0.228216,-0.2382,-0.247893,-0.256695,-0.26444,-0.271003,-0.276581,-0.281087,-0.284321,-0.287009,-0.289869,-0.293432,-0.297695,-0.30261,-0.308384,-0.315036,-0.322604,-0.331002,-0.340364,-0.350584,-0.36157,-0.373268,-0.385363,-0.397732,-0.410291,-0.42285,-0.435391,-0.44776,-0.45985,-0.471669,2
0.542221,0.544872,0.547274,0.549007,0.549833,0.549415,0.547836,0.54531,0.542083,0.538586,0.534998,0.53139,0.527687,0.523986,0.520285,0.516648,0.51296,0.508792,0.503918,0.498428,0.492375,0.485356,0.477069,0.467578,0.456731,0.444519,0.431593,0.418403,0.404833,0.390568,0.374936,0.357646,0.339308,0.320244,0.299949,0.277979,0.254796,0.23109,0.207179,0.182922,0.157825,0.131486,0.103969,0.075982,0.048368,0.021655,-0.003975,-0.029247,-0.054316,-0.07776,-0.098343,-0.116293,-0.133023,-0.150048,-0.167714,-0.185261,-0.201818,-0.216889,-0.230511,-0.243135,-0.255038,-0.266322,-0.276978,-0.28714,-0.296733,-0.305658,-0.313743,-0.320933,-0.327065,-0.332009,-0.335642,-0.338221,-0.340316,-0.342399,-0.344892,-0.348109,-0.352007,-0.356659,-0.362046,-0.36834,-0.375499,-0.383458,-0.392177,-0.40153,-0.411421,-0.421813,-0.43257,-0.443543,-0.454581,-0.465521,-0.476274,-0.486811,-0.497102,2
0.525694,0.529968,0.53373,0.536783,0.538733,0.539213,0.538481,0.53687,0.534513,0.531851,0.52913,0.526484,0.523628,0.520885,0.518303,0.515831,0.513816,0.511282,0.508037,0.504336,0.500249,0.495298,0.489157,0.482043,0.473994,0.46493,0.454976,0.444645,0.433957,0.422923,0.410813,0.397046,0.382611,0.367948,0.352821,0.336536,0.319346,0.301872,0.284076,0.26549,0.245721,0.224534,0.202018,0.17891,0.155779,0.133276,0.11177,0.090363,0.068921,0.048779,0.030773,0.015023,0.000789,-0.014026,-0.029995,-0.046402,-0.061738,-0.075077,-0.086497,-0.096641,-0.105844,-0.11416,-0.121323,-0.127815,-0.133581,-0.1381,-0.140934,-0.142249,-0.14201,-0.140399,-0.137172,-0.132882,-0.128714,-0.1254,-0.123672,-0.124124,-0.126715,-0.131721,-0.139025,-0.14896,-0.161399,-0.176094,-0.192837,-0.211278,-0.230953,-0.25167,-0.27315,-0.294863,-0.316408,-0.337444,-0.357693,-0.377204,-0.395897,2
0.523056,0.527211,0.530498,0.532629,0.534177,0.534618,0.533754,0.531883,0.529686,0.527398,0.524889,0.52213,0.51946,0.516875,0.514546,0.512137,0.509384,0.506833,0.503689,0.499784,0.495383,0.49053,0.484932,0.478591,0.471305,0.462888,0.454131,0.445225,0.435808,0.42543,0.414188,0.40163,0.388399,0.374946,0.361108,0.346592,0.331525,0.316246,0.300842,0.28505,0.268431,0.250546,0.231348,0.211314,0.190954,0.170882,0.151,0.130859,0.110804,0.091669,0.074772,0.059913,0.045558,0.030345,0.014393,-0.001417,-0.01613,-0.029309,-0.040909,-0.051006,-0.059819,-0.06784,-0.074938,-0.080991,-0.086246,-0.090758,-0.093726,-0.094906,-0.094052,-0.091688,-0.088131,-0.083271,-0.078256,-0.074299,-0.072435,-0.072991,-0.07576,-0.08129,-0.089588,-0.100688,-0.114103,-0.129941,-0.147969,-0.167809,-0.189391,-0.212149,-0.235491,-0.259111,-0.282501,-0.30551,-0.327883,-0.349323,-0.369843,2
0.563351,0.565137,0.566577,0.56736,0.567594,0.566744,0.564675,0.561652,0.55816,0.554482,0.550666,0.546721,0.542767,0.538842,0.534985,0.531068,0.526777,0.522207,0.516972,0.511085,0.50469,0.497541,0.489312,0.480074,0.469639,0.457916,0.445697,0.433265,0.420345,0.406477,0.391449,0.374879,0.357258,0.338857,0.319178,0.29788,0.275229,0.252022,0.228671,0.204903,0.180277,0.154219,0.126691,0.098483,0.070266,0.04274,0.015827,-0.01099,-0.037435,-0.06273,-0.084966,-0.104344,-0.122352,-0.140367,-0.158682,-0.176539,-0.193116,-0.208188,-0.221894,-0.234459,-0.246089,-0.257075,-0.26725,-0.276501,-0.285162,-0.293413,-0.300742,-0.306988,-0.311972,-0.315831,-0.318594,-0.320116,-0.32112,-0.322383,-0.324483,-0.327548,-0.331473,-0.336471,-0.342556,-0.349737,-0.357786,-0.366801,-0.376754,-0.387531,-0.399091,-0.411189,-0.423605,-0.436253,-0.44891,-0.461491,-0.473853,-0.485853,-0.497515,2
0.545284,0.548204,0.550734,0.552581,0.55386,0.553976,0.55279,0.550532,0.547784,0.544935,0.542071,0.5392,0.536442,0.533876,0.5315,0.529101,0.526446,0.523676,0.520315,0.516266,0.511643,0.506152,0.499379,0.491364,0.48186,0.470804,0.459083,0.447048,0.434606,0.421484,0.407497,0.392158,0.37597,0.359218,0.341522,0.322544,0.302439,0.281763,0.260777,0.239108,0.216186,0.191645,0.165634,0.138857,0.111976,0.08575,0.059948,0.034142,0.008627,-0.015896,-0.037415,-0.056143,-0.073674,-0.091597,-0.109721,-0.127336,-0.143839,-0.15895,-0.172725,-0.185331,-0.19712,-0.208538,-0.219545,-0.229908,-0.239862,-0.249508,-0.258353,-0.266124,-0.272679,-0.278175,-0.282652,-0.28591,-0.288581,-0.291447,-0.29502,-0.299345,-0.304332,-0.310153,-0.316834,-0.324392,-0.332678,-0.341813,-0.351755,-0.362437,-0.373808,-0.385595,-0.397638,-0.40989,-0.422169,-0.434438,-0.446557,-0.458383,-0.469971,2
0.547618,0.549907,0.551915,0.553295,0.553874,0.553239,0.551412,0.548602,0.545158,0.541502,0.537803,0.534125,0.530376,0.526583,0.52278,0.519019,0.515173,0.510903,0.505941,0.500343,0.494057,0.486686,0.478011,0.467966,0.456549,0.444007,0.430781,0.417326,0.40354,0.38907,0.373262,0.355867,0.337387,0.31819,0.297859,0.275843,0.252625,0.228935,0.205042,0.180822,0.15581,0.129484,0.101979,0.074115,0.046615,0.019882,-0.005844,-0.031053,-0.056067,-0.079619,-0.100396,-0.118414,-0.135231,-0.152282,-0.169827,-0.187453,-0.204093,-0.219261,-0.232997,-0.245595,-0.257373,-0.268493,-0.278949,-0.288891,-0.298263,-0.306923,-0.314672,-0.321508,-0.327306,-0.331958,-0.335371,-0.337787,-0.339765,-0.341795,-0.344259,-0.347433,-0.351276,-0.355867,-0.361211,-0.367509,-0.374687,-0.382704,-0.391545,-0.401058,-0.411122,-0.421707,-0.432665,-0.443835,-0.455045,-0.466146,-0.477065,-0.487741,-0.49816,2
0.531214,0.534618,0.537507,0.539462,0.540324,0.539843,0.538222,0.535855,0.532982,0.529934,0.526923,0.524056,0.521121,0.518207,0.515399,0.512782,0.51033,0.507507,0.504103,0.500049,0.495174,0.489075,0.481598,0.472776,0.462885,0.452201,0.440874,0.429397,0.41781,0.406037,0.39336,0.37936,0.364891,0.35025,0.335034,0.318682,0.301493,0.283895,0.266053,0.247592,0.227833,0.206556,0.184001,0.160838,0.137871,0.115304,0.093577,0.072396,0.051263,0.031172,0.013502,-0.001685,-0.015873,-0.03043,-0.045754,-0.061263,-0.075848,-0.088796,-0.099877,-0.10963,-0.118225,-0.125885,-0.132765,-0.139058,-0.144436,-0.148462,-0.150888,-0.151794,-0.151104,-0.148896,-0.14517,-0.140667,-0.136482,-0.133424,-0.132166,-0.133262,-0.136366,-0.141635,-0.149008,-0.15889,-0.171082,-0.185389,-0.201738,-0.219689,-0.238833,-0.259111,-0.280079,-0.301253,-0.322249,-0.34269,-0.362427,-0.3814,-0.399535,2
0.533491,0.536407,0.539151,0.541342,0.542802,0.543151,0.542545,0.541127,0.539156,0.536916,0.534427,0.531696,0.528725,0.525622,0.522319,0.518831,0.514897,0.510235,0.504625,0.498448,0.491997,0.484805,0.47669,0.468088,0.458975,0.449162,0.439116,0.429105,0.418559,0.406605,0.39263,0.376703,0.359366,0.340696,0.320103,0.297219,0.272851,0.248161,0.223805,0.199801,0.17554,0.149996,0.122614,0.094057,0.065335,0.037287,0.010178,-0.016625,-0.043535,-0.069359,-0.092494,-0.112562,-0.130771,-0.148752,-0.167104,-0.185153,-0.201763,-0.216595,-0.229829,-0.241882,-0.253052,-0.263365,-0.272774,-0.28153,-0.289819,-0.297831,-0.305499,-0.312692,-0.318998,-0.324115,-0.327862,-0.330412,-0.332383,-0.334359,-0.336778,-0.339931,-0.343765,-0.348361,-0.353691,-0.359847,-0.366672,-0.374092,-0.382119,-0.390721,-0.399899,-0.409649,-0.419832,-0.43031,-0.440878,-0.451358,-0.461698,-0.471871,-0.481814,2
0.500677,0.506899,0.512468,0.517087,0.52071,0.523191,0.524458,0.524772,0.524467,0.523695,0.522595,0.521213,0.519604,0.517866,0.516001,0.514052,0.511942,0.50939,0.506133,0.502225,0.497811,0.492893,0.487344,0.481371,0.474851,0.46767,0.460239,0.452692,0.444591,0.43531,0.42458,0.41211,0.398931,0.385546,0.371854,0.357476,0.342537,0.327707,0.313342,0.299066,0.284242,0.268377,0.251315,0.233183,0.214259,0.195002,0.175799,0.15616,0.135784,0.11577,0.097952,0.082042,0.066291,0.04957,0.031944,0.014277,-0.002217,-0.01689,-0.029527,-0.040373,-0.049631,-0.057546,-0.064381,-0.070421,-0.075666,-0.080167,-0.083494,-0.085446,-0.085629,-0.084119,-0.081013,-0.076691,-0.072235,-0.068626,-0.066728,-0.067045,-0.069482,-0.074434,-0.08192,-0.09222,-0.104887,-0.119816,-0.136881,-0.155728,-0.17611,-0.197711,-0.220036,-0.242692,-0.265194,-0.287163,-0.308398,-0.328746,-0.34817,2
0.525881,0.530955,0.535646,0.539577,0.54253,0.544222,0.544701,0.544187,0.543071,0.541697,0.540131,0.538424,0.536582,0.53461,0.532566,0.530458,0.528145,0.525319,0.521804,0.517718,0.513079,0.507534,0.500991,0.493668,0.485366,0.47616,0.46665,0.457004,0.446838,0.435769,0.423253,0.408978,0.393777,0.378055,0.361572,0.343858,0.325258,0.306554,0.28796,0.269164,0.24975,0.229012,0.206696,0.183403,0.159796,0.136278,0.112996,0.089578,0.065906,0.043176,0.022847,0.005011,-0.012031,-0.029655,-0.047837,-0.066222,-0.083619,-0.099075,-0.112852,-0.125242,-0.136422,-0.146853,-0.156549,-0.165628,-0.17429,-0.182544,-0.190114,-0.196832,-0.202281,-0.206331,-0.208964,-0.210475,-0.211624,-0.213114,-0.215453,-0.218957,-0.223586,-0.229484,-0.236592,-0.245066,-0.254809,-0.265795,-0.277991,-0.291172,-0.305189,-0.31991,-0.335078,-0.350509,-0.365901,-0.381031,-0.395833,-0.410194,-0.424074,2
0.543913,0.547179,0.550208,0.552486,0.553799,0.553915,0.55293,0.551006,0.548373,0.545441,0.542313,0.539017,0.535584,0.532071,0.52848,0.524805,0.520928,0.516495,0.511179,0.505193,0.498743,0.491465,0.483109,0.473803,0.463437,0.451993,0.440006,0.427895,0.415391,0.401974,0.387129,0.370621,0.353012,0.334641,0.315079,0.293831,0.27133,0.248453,0.225658,0.202764,0.179203,0.154349,0.128007,0.100857,0.073871,0.047508,0.021825,-0.003784,-0.029343,-0.053634,-0.075173,-0.09386,-0.111296,-0.129042,-0.147505,-0.165952,-0.18323,-0.198789,-0.212765,-0.225608,-0.237539,-0.24874,-0.259168,-0.268915,-0.278128,-0.286823,-0.294785,-0.301849,-0.307751,-0.31238,-0.315659,-0.317797,-0.319431,-0.321117,-0.323299,-0.326265,-0.329991,-0.33459,-0.340073,-0.346638,-0.35416,-0.362577,-0.371874,-0.381912,-0.392603,-0.403895,-0.415617,-0.427583,-0.439618,-0.451516,-0.463175,-0.47456,-0.485625,2
0.538516,0.542535,0.54618,0.54909,0.551094,0.551794,0.551296,0.549698,0.547347,0.544747,0.542018,0.539112,0.535995,0.532838,0.529675,0.526484,0.523013,0.519013,0.514287,0.508896,0.502923,0.496121,0.488239,0.479333,0.469292,0.458026,0.446191,0.434189,0.421744,0.408456,0.393763,0.377411,0.360036,0.342034,0.323004,0.302438,0.280779,0.258835,0.23697,0.214885,0.191982,0.167694,0.142011,0.115728,0.089722,0.064461,0.039878,0.015463,-0.00873,-0.031771,-0.052385,-0.070488,-0.087477,-0.104763,-0.123019,-0.141265,-0.158415,-0.174053,-0.188107,-0.200896,-0.212762,-0.223872,-0.234272,-0.244068,-0.253208,-0.261654,-0.269306,-0.276018,-0.28149,-0.285575,-0.288232,-0.289703,-0.290646,-0.291738,-0.293454,-0.296152,-0.299803,-0.30452,-0.310305,-0.317343,-0.325481,-0.334625,-0.344789,-0.355846,-0.367645,-0.380126,-0.393062,-0.406248,-0.419447,-0.432449,-0.445186,-0.457592,-0.469644,2
0.517025,0.522628,0.527529,0.531472,0.534501,0.536241,0.536891,0.536658,0.535759,0.534434,0.532744,0.530716,0.528375,0.525868,0.523203,0.52029,0.517068,0.513306,0.508704,0.503456,0.497841,0.491718,0.484981,0.477962,0.470672,0.463206,0.455746,0.448309,0.440356,0.431259,0.420516,0.407966,0.394707,0.381036,0.366537,0.350762,0.334088,0.31728,0.300752,0.284329,0.267351,0.249154,0.229395,0.208387,0.18676,0.165175,0.143883,0.122111,0.099909,0.078344,0.058661,0.041237,0.024951,0.008432,-0.009004,-0.026524,-0.042719,-0.056921,-0.069223,-0.079908,-0.089168,-0.097303,-0.104138,-0.110039,-0.11524,-0.119758,-0.123164,-0.125403,-0.126097,-0.12526,-0.122966,-0.119554,-0.116089,-0.113495,-0.112508,-0.113617,-0.116653,-0.121895,-0.129343,-0.139146,-0.150999,-0.164839,-0.180555,-0.197868,-0.216547,-0.236332,-0.256789,-0.277543,-0.298157,-0.318295,-0.337756,-0.356432,-0.374288,2
0.493536,0.500315,0.506517,0.511563,0.515357,0.517848,0.519097,0.519396,0.519127,0.518559,0.517712,0.516622,0.5153,0.513759,0.512032,0.510058,0.507783,0.505036,0.501591,0.497505,0.492931,0.487878,0.482331,0.476594,0.470734,0.464712,0.458497,0.452132,0.445176,0.436958,0.426846,0.414631,0.401719,0.388847,0.375965,0.362744,0.349446,0.336617,0.324224,0.31177,0.298672,0.284487,0.269061,0.252644,0.235656,0.218306,0.200727,0.182503,0.163695,0.145371,0.128636,0.113518,0.098815,0.083,0.065816,0.04837,0.032049,0.017845,0.005893,-0.004328,-0.013082,-0.020878,-0.027532,-0.033199,-0.038089,-0.042071,-0.044616,-0.045589,-0.044613,-0.041846,-0.037524,-0.032066,-0.026695,-0.022389,-0.019911,-0.019852,-0.02215,-0.027063,-0.034551,-0.044978,-0.058066,-0.073682,-0.09169,-0.111698,-0.133336,-0.156277,-0.179975,-0.204002,-0.22789,-0.251223,-0.273702,-0.295201,-0.315657,2
0.555214,0.557764,0.55993,0.561318,0.561784,0.561007,0.559032,0.556106,0.552503,0.54853,0.544401,0.540205,0.53586,0.531408,0.526832,0.522211,0.517371,0.511948,0.505721,0.498899,0.491546,0.483269,0.47385,0.463329,0.451582,0.438638,0.424977,0.411039,0.39676,0.381767,0.365408,0.347422,0.328366,0.308588,0.287627,0.265017,0.241223,0.216996,0.192638,0.167906,0.142267,0.115292,0.087059,0.058386,0.0302,0.003022,-0.023037,-0.048301,-0.073066,-0.096539,-0.11739,-0.1356,-0.152627,-0.169924,-0.187647,-0.205462,-0.222256,-0.237463,-0.251176,-0.263745,-0.275456,-0.286505,-0.296751,-0.306258,-0.314999,-0.322803,-0.329432,-0.334912,-0.339128,-0.342055,-0.343594,-0.343954,-0.343795,-0.343758,-0.344433,-0.346142,-0.348794,-0.352557,-0.357434,-0.363593,-0.370862,-0.379175,-0.388513,-0.398695,-0.409604,-0.421143,-0.433097,-0.445297,-0.457539,-0.469618,-0.481433,-0.492896,-0.503953,2
0.542229,0.545794,0.548997,0.551486,0.553094,0.553443,0.55265,0.550995,0.548791,0.546309,0.543549,0.540595,0.537405,0.534071,0.530551,0.526863,0.52287,0.518215,0.512712,0.506594,0.50008,0.492829,0.484623,0.475791,0.466353,0.456169,0.445562,0.434837,0.423622,0.411246,0.397176,0.381326,0.364466,0.346786,0.327865,0.307333,0.285668,0.26375,0.242028,0.220351,0.198148,0.174664,0.149653,0.123718,0.09775,0.072558,0.04817,0.023795,-0.000696,-0.024118,-0.045053,-0.063308,-0.080426,-0.098132,-0.116469,-0.134652,-0.151626,-0.166824,-0.180207,-0.192179,-0.202952,-0.212661,-0.221258,-0.228908,-0.235741,-0.241807,-0.246782,-0.250573,-0.252858,-0.253667,-0.252941,-0.25092,-0.248533,-0.246633,-0.245918,-0.246763,-0.249062,-0.253097,-0.258859,-0.266497,-0.2757,-0.286395,-0.29854,-0.311897,-0.326306,-0.341613,-0.357516,-0.373733,-0.389937,-0.405869,-0.421363,-0.436351,-0.450744,2
0.538373,0.541546,0.544437,0.546715,0.548226,0.548609,0.547961,0.546506,0.544536,0.542319,0.539882,0.537201,0.534248,0.531132,0.527806,0.524224,0.520216,0.515551,0.509953,0.503684,0.497066,0.489755,0.481564,0.472823,0.463453,0.45334,0.442955,0.432458,0.421246,0.408463,0.393482,0.376293,0.357685,0.338046,0.316882,0.293862,0.269603,0.245164,0.22115,0.197376,0.173122,0.147644,0.120675,0.092758,0.064849,0.037675,0.011248,-0.015183,-0.041769,-0.067286,-0.09009,-0.110013,-0.128605,-0.147414,-0.166892,-0.186177,-0.204027,-0.219943,-0.234081,-0.246849,-0.258506,-0.269276,-0.279258,-0.288587,-0.297439,-0.306013,-0.314169,-0.321688,-0.328174,-0.333364,-0.337112,-0.339627,-0.341515,-0.343317,-0.345502,-0.348331,-0.351751,-0.355855,-0.360668,-0.366316,-0.3727,-0.379784,-0.387574,-0.396028,-0.405122,-0.414819,-0.424972,-0.435412,-0.445929,-0.456382,-0.466694,-0.476782,-0.486604,2
0.493147,0.499548,0.505373,0.510316,0.514234,0.516717,0.517927,0.518059,0.517447,0.516566,0.515424,0.513957,0.512263,0.510596,0.50903,0.507343,0.505346,0.502893,0.499778,0.496035,0.491782,0.486799,0.480997,0.474659,0.467873,0.460496,0.452779,0.444889,0.436554,0.427338,0.41673,0.404426,0.391588,0.378665,0.365364,0.351395,0.337149,0.323055,0.309271,0.295463,0.281099,0.265762,0.249184,0.231844,0.214149,0.195963,0.177553,0.158874,0.13957,0.12028,0.103209,0.088296,0.073817,0.058723,0.042715,0.026233,0.010488,-0.003461,-0.015312,-0.025393,-0.0341,-0.041714,-0.048223,-0.053841,-0.058719,-0.062742,-0.065475,-0.066853,-0.066356,-0.06409,-0.060215,-0.055153,-0.050141,-0.046144,-0.043905,-0.044056,-0.046457,-0.051463,-0.059071,-0.069596,-0.082621,-0.097998,-0.115621,-0.135106,-0.156193,-0.178565,-0.201665,-0.225071,-0.248299,-0.270961,-0.292857,-0.313861,-0.333869,2
0.533831,0.537863,0.541423,0.544095,0.545761,0.546148,0.545434,0.543743,0.541386,0.538626,0.535388,0.531783,0.527883,0.523767,0.51946,0.514959,0.510174,0.504903,0.49884,0.492176,0.485126,0.477536,0.469259,0.460652,0.451804,0.442543,0.433129,0.423699,0.413829,0.402742,0.389838,0.375141,0.359439,0.343054,0.325699,0.306883,0.286943,0.266745,0.246717,0.226811,0.206521,0.185224,0.162702,0.13933,0.115749,0.092563,0.070084,0.047489,0.024466,0.002382,-0.017264,-0.034495,-0.050571,-0.067105,-0.084628,-0.102081,-0.118338,-0.132789,-0.145381,-0.156592,-0.166577,-0.175337,-0.182565,-0.188699,-0.193894,-0.198136,-0.201024,-0.202478,-0.202214,-0.200383,-0.197052,-0.192578,-0.188047,-0.184306,-0.182118,-0.181964,-0.183685,-0.187615,-0.193713,-0.202214,-0.212816,-0.225393,-0.239798,-0.255767,-0.273111,-0.291575,-0.310682,-0.33008,-0.349369,-0.368202,-0.386389,-0.403857,-0.420542,2
0.541903,0.545228,0.548285,0.55066,0.552162,0.55239,0.55139,0.549352,0.546669,0.543711,0.540551,0.537261,0.533778,0.530257,0.526677,0.52296,0.518975,0.514445,0.509126,0.503162,0.496681,0.489293,0.480785,0.471341,0.460888,0.449352,0.437278,0.42509,0.412516,0.398989,0.383993,0.367411,0.349797,0.331409,0.311818,0.290522,0.268008,0.245159,0.222294,0.19932,0.175782,0.150969,0.124762,0.097729,0.070745,0.04453,0.019119,-0.006095,-0.031261,-0.0552,-0.076363,-0.094734,-0.111859,-0.129213,-0.14731,-0.165498,-0.182631,-0.198059,-0.211945,-0.224701,-0.236597,-0.247764,-0.258159,-0.268015,-0.27737,-0.286135,-0.294104,-0.30123,-0.307233,-0.311967,-0.315298,-0.317456,-0.319091,-0.320798,-0.322992,-0.325901,-0.329549,-0.334062,-0.33945,-0.345935,-0.353446,-0.361885,-0.37122,-0.381311,-0.392068,-0.403425,-0.41521,-0.427239,-0.439334,-0.451307,-0.463033,-0.474474,-0.4856,2
0.538411,0.542414,0.546022,0.54882,0.550644,0.551244,0.550657,0.549002,0.546632,0.544022,0.541213,0.538285,0.535268,0.532193,0.529034,0.525783,0.522381,0.518484,0.51379,0.508452,0.502512,0.495603,0.487615,0.478687,0.468658,0.457351,0.445369,0.433217,0.420695,0.407381,0.392622,0.376192,0.358743,0.340692,0.321675,0.30102,0.279246,0.257221,0.235209,0.212918,0.189855,0.16545,0.139609,0.113012,0.086596,0.060972,0.036111,0.011625,-0.012852,-0.036019,-0.05631,-0.074217,-0.091083,-0.108127,-0.125928,-0.143972,-0.161021,-0.176539,-0.190487,-0.203133,-0.21491,-0.225928,-0.236188,-0.245874,-0.254962,-0.263374,-0.27087,-0.277359,-0.282647,-0.286634,-0.28917,-0.290515,-0.291373,-0.292401,-0.29408,-0.296754,-0.300434,-0.305214,-0.311057,-0.318083,-0.32618,-0.335322,-0.3455,-0.356561,-0.368374,-0.380846,-0.393763,-0.406919,-0.4201,-0.433078,-0.445733,-0.458058,-0.470023,2
0.517554,0.523081,0.528281,0.532524,0.535626,0.53736,0.537924,0.537646,0.536781,0.535612,0.534118,0.532237,0.529992,0.527578,0.525035,0.522335,0.519319,0.515679,0.511239,0.506184,0.5007,0.494652,0.487981,0.481062,0.4739,0.466474,0.459022,0.45162,0.443748,0.434633,0.423902,0.41149,0.398306,0.384644,0.370163,0.354432,0.337827,0.321051,0.304527,0.288098,0.271201,0.253143,0.233407,0.212244,0.190514,0.168937,0.147447,0.125393,0.102861,0.0812,0.061797,0.044728,0.028314,0.011371,-0.005967,-0.023353,-0.039591,-0.054048,-0.066631,-0.0775,-0.086989,-0.095454,-0.102686,-0.108873,-0.11427,-0.118952,-0.122529,-0.124876,-0.125631,-0.124847,-0.122622,-0.1193,-0.115914,-0.113411,-0.112522,-0.113668,-0.116765,-0.122127,-0.129605,-0.139444,-0.151352,-0.165211,-0.180925,-0.198175,-0.216751,-0.236453,-0.256823,-0.277436,-0.297895,-0.317889,-0.337217,-0.35579,-0.373585,2
0.492887,0.499475,0.505369,0.510198,0.513917,0.516384,0.517716,0.518068,0.517716,0.517085,0.516283,0.515179,0.513749,0.512236,0.510618,0.508829,0.506802,0.50412,0.500677,0.49664,0.492199,0.487246,0.481722,0.475996,0.47024,0.464357,0.458326,0.452073,0.445166,0.436961,0.426758,0.414619,0.401782,0.388908,0.375976,0.362599,0.349104,0.336052,0.323486,0.310807,0.29752,0.283183,0.267483,0.250856,0.233757,0.216278,0.198715,0.18075,0.16218,0.144034,0.127461,0.112805,0.098625,0.083157,0.066464,0.049455,0.033536,0.019669,0.007899,-0.002247,-0.011073,-0.018742,-0.025323,-0.030999,-0.035795,-0.039657,-0.042097,-0.043051,-0.042101,-0.039345,-0.034979,-0.029599,-0.02437,-0.020212,-0.017943,-0.018111,-0.020581,-0.025656,-0.033361,-0.044054,-0.057371,-0.073192,-0.091402,-0.111566,-0.133414,-0.156649,-0.180639,-0.20487,-0.228893,-0.252366,-0.275023,-0.296684,-0.317287,2
0.558559,0.561034,0.563117,0.564407,0.564869,0.564177,0.562266,0.559282,0.555589,0.55157,0.547404,0.543157,0.53879,0.534324,0.529704,0.524998,0.520029,0.514517,0.508209,0.501303,0.493937,0.485647,0.476136,0.465565,0.453837,0.440875,0.427211,0.413336,0.3991,0.38412,0.367812,0.349902,0.330964,0.311294,0.290426,0.26795,0.244275,0.220156,0.195904,0.171259,0.145704,0.118795,0.090636,0.061975,0.033727,0.006553,-0.019545,-0.045099,-0.070397,-0.094344,-0.115416,-0.133753,-0.150853,-0.168341,-0.186385,-0.204362,-0.221231,-0.236547,-0.250408,-0.263151,-0.274983,-0.286031,-0.296267,-0.305815,-0.314596,-0.322498,-0.329216,-0.334748,-0.33895,-0.34184,-0.343341,-0.343646,-0.343478,-0.343463,-0.344131,-0.345858,-0.348574,-0.352404,-0.357334,-0.36355,-0.370882,-0.379257,-0.388643,-0.398873,-0.40985,-0.421478,-0.433519,-0.445813,-0.458135,-0.470291,-0.482178,-0.493689,-0.504803,2
