@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.973539,0.773589,0.578558,0.387036,0.20108,0.020947,-0.14915,-0.312315,-0.46535,-0.601364,-0.716451,-0.809875,-0.898676,-0.984572,-1.071317,-1.138383,-1.17917,-1.192536,-1.183389,-1.150067,-1.10689,-1.051775,-0.97471,-0.880477,-0.781732,-0.684839,-0.589697,-0.498365,-0.397091,-0.283656,-0.158375,-0.029318,0.087122,0.172408,0.235284,0.295212,0.352093,0.393681,0.404646,0.388165,0.357885,0.311339,0.247016,0.168582,0.081843,0.00091,-0.086823,-0.173957,-0.244639,-0.283086,-0.29717,-0.319448,-0.328976,-0.31012,-0.261434,-0.184247,-0.081725,0.040942,0.187047,0.354225,0.51348,0.646221,0.763017,0.855673,0.918186,0.950772,0.955427,0.944372,0.909455,0.844591,0.749816,0.62714,0.494236,0.355926,0.209587,0.05857,-0.070331,-0.171032,-0.242977,-0.300681,-0.341991,-0.356106,-0.343802,-0.310673,-0.26975,-0.220437,-0.162044,-0.096262,-0.042438,-0.005807,0.024148,0.03507,0.022721,-0.014694,-0.059421,-0.11273,-0.177678,-0.26354,-0.370012,-0.488328,-0.599847,-0.699412,-0.78771,-0.870088,-0.962663,-1.041848,-1.118163,-1.177009,-1.214141,-1.227749,-1.232427,-1.210871,-1.162921,-1.091226,-0.999451,-0.902054,-0.800876,-0.689249,-0.574273,-0.450443,-0.300033,-0.139874,0.029815,0.207798,0.392276,0.579052,0.765709,0.950481,1.127552,2
0.647544,0.553545,0.458785,0.363079,0.267715,0.167399,0.052284,-0.077698,-0.223187,-0.384114,-0.559693,-0.735988,-0.889856,-1.01874,-1.121923,-1.199593,-1.25163,-1.277455,-1.28017,-1.257207,-1.213117,-1.152658,-1.070289,-0.978095,-0.877806,-0.758129,-0.63088,-0.508562,-0.402348,-0.313174,-0.242915,-0.193084,-0.163618,-0.154745,-0.16338,-0.189172,-0.225069,-0.266523,-0.318943,-0.365847,-0.398416,-0.428904,-0.446791,-0.449846,-0.437112,-0.408155,-0.360846,-0.294342,-0.208916,-0.105957,0.004549,0.127773,0.263904,0.413237,0.575117,0.74476,0.915029,1.086168,1.254827,1.401096,1.523669,1.622801,1.698131,1.750255,1.779189,1.786518,1.784983,1.772747,1.737973,1.679948,1.598582,1.494044,1.365744,1.214143,1.043067,0.872302,0.702083,0.535649,0.377228,0.232016,0.10066,-0.0171,-0.123818,-0.221699,-0.302084,-0.363318,-0.406104,-0.432208,-0.44239,-0.438352,-0.42085,-0.400217,-0.368509,-0.326496,-0.290034,-0.259246,-0.241623,-0.237543,-0.250508,-0.281894,-0.332449,-0.403582,-0.49382,-0.601351,-0.715707,-0.826734,-0.93112,-1.017897,-1.093368,-1.159631,-1.204839,-1.233518,-1.237777,-1.216937,-1.169921,-1.096841,-0.998416,-0.873061,-0.72296,-0.555121,-0.390298,-0.236807,-0.09714,0.028871,0.14094,0.250146,0.359954,0.469659,0.57617,5
1.128903,0.951723,0.788449,0.62727,0.466602,0.308348,0.15311,0.000935,-0.147043,-0.289866,-0.426625,-0.556664,-0.67861,-0.791872,-0.894659,-0.983627,-1.061377,-1.141858,-1.219175,-1.280918,-1.32449,-1.350767,-1.358728,-1.348403,-1.320478,-1.274547,-1.211815,-1.132554,-1.038124,-0.928183,-0.805477,-0.672467,-0.531182,-0.388241,-0.246003,-0.111383,0.017511,0.139496,0.246514,0.335001,0.405065,0.456988,0.490477,0.505241,0.499578,0.478591,0.448744,0.418835,0.391458,0.370982,0.358421,0.33779,0.303696,0.256644,0.203485,0.148032,0.102263,0.072493,0.06088,0.056482,0.049188,0.039698,0.031038,0.015454,-0.001243,-0.015931,-0.028593,-0.017328,0.007097,0.035871,0.0659,0.095307,0.121602,0.147457,0.170859,0.20268,0.25415,0.313104,0.363228,0.405711,0.444213,0.465987,0.469374,0.450056,0.418595,0.384431,0.350014,0.316774,0.274908,0.215042,0.138158,0.04448,-0.06527,-0.184035,-0.302779,-0.423424,-0.554863,-0.686319,-0.815004,-0.930427,-1.031803,-1.118565,-1.189048,-1.242406,-1.277383,-1.294177,-1.29258,-1.272491,-1.233559,-1.176061,-1.102947,-1.027135,-0.954641,-0.880274,-0.792063,-0.695611,-0.589034,-0.473743,-0.351032,-0.222056,-0.087771,0.050785,0.193028,0.338199,0.485969,0.634998,0.787237,0.954492,1.138732,3
1.095066,0.886389,0.679249,0.474206,0.271741,0.072112,-0.116726,-0.293594,-0.456071,-0.603175,-0.732464,-0.845396,-0.942448,-1.021793,-1.080849,-1.116966,-1.129853,-1.118558,-1.082814,-1.022454,-0.941312,-0.845634,-0.738719,-0.628251,-0.522418,-0.429515,-0.350992,-0.288295,-0.242212,-0.213007,-0.200356,-0.205026,-0.226466,-0.247675,-0.265576,-0.28014,-0.2879,-0.283147,-0.270016,-0.246402,-0.208381,-0.156729,-0.097842,-0.031619,0.042268,0.12415,0.212776,0.298689,0.378163,0.431321,0.455521,0.45251,0.418877,0.370156,0.303251,0.224379,0.138234,0.039555,-0.045113,-0.131714,-0.203241,-0.264383,-0.310745,-0.333342,-0.329862,-0.298336,-0.249513,-0.188965,-0.112645,-0.035453,0.045797,0.128659,0.207247,0.288964,0.347956,0.398297,0.420526,0.41807,0.395823,0.354164,0.292452,0.212394,0.136,0.067287,0.006156,-0.047546,-0.093207,-0.132278,-0.169806,-0.205373,-0.232882,-0.255876,-0.274184,-0.288324,-0.30694,-0.32973,-0.35441,-0.381916,-0.423446,-0.47868,-0.547341,-0.62829,-0.720867,-0.821718,-0.921652,-1.012614,-1.091077,-1.148946,-1.18453,-1.19706,-1.186626,-1.154663,-1.101652,-1.029389,-0.941336,-0.837945,-0.720046,-0.588656,-0.443145,-0.284472,-0.113831,0.066693,0.251612,0.438289,0.626393,0.815381,1.005043,1.195623,1.376562,6
1.314568,1.1287,0.941926,0.755469,0.571495,0.388897,0.207727,0.028616,-0.14168,-0.29932,-0.441033,-0.557865,-0.660492,-0.760039,-0.857194,-0.941724,-1.002004,-1.037912,-1.048331,-1.033099,-0.992401,-0.92924,-0.846201,-0.751251,-0.653332,-0.556379,-0.474301,-0.417536,-0.375599,-0.345786,-0.330105,-0.333247,-0.357593,-0.401927,-0.447394,-0.4939,-0.538961,-0.583235,-0.618712,-0.638346,-0.639832,-0.623222,-0.579738,-0.513296,-0.436705,-0.355369,-0.270695,-0.183749,-0.09388,0.015108,0.126873,0.240659,0.342404,0.420735,0.468604,0.486538,0.474662,0.433174,0.375154,0.306218,0.231254,0.175147,0.130438,0.094891,0.082976,0.073091,0.065336,0.058201,0.057738,0.059718,0.067031,0.07655,0.104067,0.152595,0.20645,0.254321,0.298203,0.314653,0.310978,0.289117,0.241344,0.165896,0.061475,-0.06672,-0.196582,-0.305984,-0.396377,-0.463583,-0.522195,-0.575121,-0.617777,-0.643524,-0.652139,-0.641828,-0.617678,-0.581055,-0.548313,-0.513156,-0.476829,-0.442117,-0.426405,-0.429368,-0.44347,-0.466713,-0.512296,-0.573816,-0.648224,-0.724526,-0.792261,-0.849032,-0.890104,-0.914109,-0.911257,-0.882163,-0.827607,-0.751751,-0.666301,-0.571062,-0.461245,-0.339892,-0.194947,-0.033036,0.142758,0.325929,0.511997,0.700118,0.890347,1.082817,1.274159,7
0.573309,0.473053,0.376474,0.279919,0.182863,0.072074,-0.055835,-0.201085,-0.362858,-0.534034,-0.697985,-0.836486,-0.948287,-1.032602,-1.089979,-1.120874,-1.12565,-1.110266,-1.077813,-1.023176,-0.958889,-0.880137,-0.781391,-0.673741,-0.558684,-0.446268,-0.349952,-0.274667,-0.221373,-0.18888,-0.177933,-0.18768,-0.216102,-0.255606,-0.303728,-0.363008,-0.417094,-0.469079,-0.514612,-0.545185,-0.560912,-0.559012,-0.539318,-0.501008,-0.442107,-0.366041,-0.271933,-0.16817,-0.056795,0.07043,0.212675,0.369949,0.538341,0.71555,0.891437,1.067544,1.243976,1.406195,1.541266,1.650252,1.732515,1.78986,1.82271,1.838754,1.838403,1.820634,1.788584,1.731073,1.648181,1.540319,1.407675,1.250687,1.069873,0.879206,0.691374,0.510265,0.340531,0.185363,0.045018,-0.079841,-0.187971,-0.287908,-0.380074,-0.452544,-0.504049,-0.534662,-0.54563,-0.538414,-0.514869,-0.478438,-0.439426,-0.387287,-0.338899,-0.298814,-0.267866,-0.251302,-0.250656,-0.266807,-0.301565,-0.355401,-0.429174,-0.522858,-0.633371,-0.747061,-0.856711,-0.957895,-1.038777,-1.113983,-1.171256,-1.209248,-1.227907,-1.223164,-1.195808,-1.144855,-1.070196,-0.971791,-0.850452,-0.704411,-0.535673,-0.368359,-0.214809,-0.075656,0.047516,0.155792,0.249463,0.341384,0.435086,0.529529,0.621271,5
0.775946,0.552681,0.335272,0.124898,-0.07631,-0.265232,-0.42728,-0.560681,-0.663951,-0.736395,-0.777525,-0.78697,-0.780823,-0.758519,-0.704537,-0.620105,-0.505956,-0.363444,-0.201753,-0.024708,0.147732,0.308172,0.44191,0.547216,0.622632,0.667754,0.681876,0.664675,0.616164,0.535973,0.424042,0.280412,0.105321,-0.100681,-0.312031,-0.513799,-0.681195,-0.809909,-0.899942,-0.952355,-0.96611,-0.946116,-0.901196,-0.845268,-0.783958,-0.717983,-0.645907,-0.568982,-0.485997,-0.374594,-0.249904,-0.124921,-0.009996,0.068088,0.107124,0.108439,0.074092,0.022965,-0.023458,-0.062763,-0.107042,-0.139106,-0.152456,-0.137672,-0.096861,-0.0522,-0.024857,-0.027996,-0.059032,-0.07628,-0.065932,-0.02751,0.032796,0.088752,0.114669,0.119286,0.120003,0.100343,0.052018,-0.033755,-0.152095,-0.299335,-0.438838,-0.548062,-0.625975,-0.68713,-0.743053,-0.794289,-0.837928,-0.861952,-0.853071,-0.808537,-0.728445,-0.612486,-0.460762,-0.287405,-0.104223,0.076102,0.233167,0.358154,0.450983,0.511513,0.540121,0.536715,0.502444,0.437648,0.343425,0.229663,0.104602,-0.030587,-0.174214,-0.309345,-0.427943,-0.51995,-0.58128,-0.612806,-0.631659,-0.642274,-0.620624,-0.56682,-0.482132,-0.366923,-0.222311,-0.058895,0.115158,0.299073,0.491515,0.689786,0.891808,4
1.220324,1.024736,0.829731,0.636856,0.445627,0.256003,0.068268,-0.111775,-0.27964,-0.431603,-0.559894,-0.669441,-0.768414,-0.864977,-0.952778,-1.01767,-1.05751,-1.071401,-1.05876,-1.020024,-0.958073,-0.873048,-0.769671,-0.667167,-0.564488,-0.466133,-0.387458,-0.326604,-0.27534,-0.236815,-0.218897,-0.222595,-0.248112,-0.294695,-0.361894,-0.431523,-0.499212,-0.56141,-0.618537,-0.653473,-0.669308,-0.664557,-0.632359,-0.573814,-0.495069,-0.40773,-0.316563,-0.222731,-0.126256,-0.028122,0.072544,0.174992,0.276657,0.373857,0.451541,0.499701,0.516738,0.502166,0.456074,0.394805,0.318988,0.249708,0.193675,0.144192,0.115624,0.107872,0.115575,0.124379,0.135648,0.128162,0.116785,0.123115,0.150082,0.188068,0.229649,0.257956,0.277173,0.277811,0.257203,0.227428,0.170746,0.087249,-0.016405,-0.12616,-0.239989,-0.335728,-0.408736,-0.471633,-0.527844,-0.568104,-0.590585,-0.594869,-0.583407,-0.559956,-0.5299,-0.503402,-0.474873,-0.445387,-0.416846,-0.406547,-0.41391,-0.432561,-0.457327,-0.49968,-0.566224,-0.647187,-0.731501,-0.808527,-0.873899,-0.923289,-0.951803,-0.954139,-0.931172,-0.882915,-0.81154,-0.725632,-0.63338,-0.529244,-0.416132,-0.285024,-0.129828,0.039575,0.21848,0.400246,0.58422,0.769703,0.957449,1.146316,1.331229,7
1.118445,0.939319,0.77546,0.613735,0.452563,0.293811,0.138059,-0.014126,-0.162023,-0.305176,-0.441628,-0.571534,-0.692945,-0.804723,-0.906195,-0.992901,-1.068695,-1.146438,-1.221536,-1.280213,-1.319839,-1.340475,-1.342775,-1.326678,-1.292272,-1.239516,-1.169118,-1.081715,-0.978996,-0.861742,-0.731213,-0.592535,-0.450201,-0.30722,-0.171195,-0.042779,0.079766,0.188191,0.279264,0.352318,0.406784,0.443298,0.460217,0.455105,0.435732,0.415531,0.396578,0.379569,0.36859,0.359921,0.339648,0.308048,0.262804,0.210111,0.155383,0.109815,0.079215,0.067536,0.063149,0.060534,0.053121,0.03543,0.012977,-0.011147,-0.033811,-0.050067,-0.0396,-0.015431,0.009824,0.036135,0.060693,0.086193,0.112742,0.135966,0.167985,0.216888,0.279496,0.340562,0.386963,0.430671,0.457959,0.468423,0.457661,0.435384,0.412961,0.390899,0.370308,0.336428,0.285909,0.216567,0.12965,0.026522,-0.090627,-0.213602,-0.335226,-0.469397,-0.603648,-0.735802,-0.86057,-0.971639,-1.068164,-1.149485,-1.214699,-1.26179,-1.292421,-1.304029,-1.297049,-1.272087,-1.229125,-1.167711,-1.092608,-1.01582,-0.943728,-0.868688,-0.780798,-0.683318,-0.5763,-0.460789,-0.337889,-0.208836,-0.074693,0.064028,0.205894,0.350861,0.498356,0.646815,0.799919,0.968511,1.155089,3
1.133479,0.966696,0.809449,0.652574,0.497138,0.343479,0.191841,0.042957,-0.103006,-0.245369,-0.38277,-0.514793,-0.640822,-0.759348,-0.869927,-0.970977,-1.059319,-1.145345,-1.226096,-1.29178,-1.342251,-1.376682,-1.395226,-1.397245,-1.382891,-1.352029,-1.305127,-1.243433,-1.166408,-1.075877,-0.972368,-0.857045,-0.732724,-0.599547,-0.459987,-0.320208,-0.180908,-0.047682,0.079484,0.199075,0.308702,0.401945,0.477235,0.53559,0.574924,0.597158,0.602628,0.59115,0.566016,0.531683,0.486875,0.447959,0.414499,0.391111,0.377807,0.36181,0.336325,0.307064,0.274822,0.249198,0.230829,0.227068,0.226166,0.221224,0.212836,0.206965,0.209398,0.214827,0.222916,0.232672,0.240893,0.24363,0.247962,0.253476,0.271751,0.297033,0.322617,0.332573,0.346558,0.375847,0.407545,0.431661,0.439374,0.424154,0.385639,0.325258,0.245402,0.164075,0.083916,0.004668,-0.083629,-0.184585,-0.29163,-0.395748,-0.505514,-0.623282,-0.73978,-0.852199,-0.954436,-1.04454,-1.122594,-1.187543,-1.237549,-1.273579,-1.29491,-1.29993,-1.289679,-1.264143,-1.222711,-1.166704,-1.094974,-1.017923,-0.940043,-0.855842,-0.762405,-0.660784,-0.550087,-0.432167,-0.308113,-0.17834,-0.043841,0.094364,0.235803,0.379862,0.526322,0.674534,0.823577,0.981642,1.151991,3
1.029424,0.85208,0.681347,0.512123,0.343639,0.17801,0.015319,-0.14402,-0.29839,-0.446345,-0.586827,-0.717009,-0.835084,-0.940826,-1.03235,-1.108519,-1.167027,-1.205933,-1.235037,-1.259608,-1.277333,-1.290385,-1.297642,-1.293516,-1.279881,-1.261378,-1.233508,-1.19643,-1.150687,-1.097025,-1.036519,-0.97103,-0.901469,-0.829795,-0.752935,-0.660735,-0.55782,-0.442101,-0.315071,-0.193914,-0.083928,0.017728,0.10621,0.179556,0.236119,0.276421,0.29982,0.307542,0.299262,0.276002,0.238166,0.192661,0.151486,0.112699,0.076774,0.054752,0.051946,0.069325,0.099359,0.138586,0.187744,0.253333,0.338292,0.441519,0.560593,0.683213,0.798144,0.900104,0.979857,1.036868,1.070505,1.079989,1.066088,1.028503,0.973659,0.904243,0.820154,0.724307,0.617746,0.501841,0.37891,0.261921,0.161248,0.077069,0.010779,-0.037205,-0.067247,-0.089304,-0.107274,-0.121584,-0.133215,-0.143908,-0.152979,-0.16962,-0.19691,-0.235806,-0.286242,-0.346695,-0.4143,-0.487079,-0.561246,-0.635879,-0.710944,-0.789868,-0.86946,-0.944759,-1.006561,-1.052112,-1.080322,-1.089785,-1.080568,-1.052541,-1.008192,-0.948455,-0.875472,-0.792607,-0.704291,-0.611447,-0.513164,-0.39523,-0.257492,-0.104438,0.056087,0.223313,0.395161,0.569447,0.744925,0.921692,1.094742,1
1.134716,0.933937,0.735012,0.537442,0.341837,0.147919,-0.043502,-0.225603,-0.396245,-0.553293,-0.695562,-0.820422,-0.92734,-1.017213,-1.086443,-1.133531,-1.156429,-1.154811,-1.128083,-1.07561,-1.002675,-0.914436,-0.811437,-0.702529,-0.591011,-0.489607,-0.400045,-0.324434,-0.263725,-0.219957,-0.193169,-0.184045,-0.193343,-0.209296,-0.230816,-0.249516,-0.260747,-0.258079,-0.243125,-0.219437,-0.186557,-0.140871,-0.087738,-0.028219,0.038668,0.11298,0.193867,0.279891,0.360165,0.421951,0.461264,0.468599,0.446891,0.398249,0.338828,0.257469,0.172544,0.085077,-0.003548,-0.080292,-0.157122,-0.221538,-0.271456,-0.304333,-0.311336,-0.292837,-0.253044,-0.19753,-0.128237,-0.048505,0.027812,0.117262,0.200866,0.275085,0.342654,0.386187,0.414783,0.416716,0.399446,0.361665,0.302038,0.226771,0.151731,0.084728,0.024422,-0.027742,-0.072801,-0.111478,-0.14981,-0.184577,-0.212136,-0.232442,-0.246827,-0.257308,-0.273266,-0.295319,-0.318561,-0.34907,-0.39392,-0.45337,-0.525701,-0.611834,-0.708797,-0.814208,-0.919119,-1.01556,-1.099102,-1.163184,-1.205395,-1.224616,-1.221101,-1.194225,-1.146233,-1.076939,-0.989893,-0.887064,-0.769209,-0.635997,-0.489168,-0.329553,-0.15851,0.022135,0.205863,0.391035,0.577879,0.766146,0.955754,1.146176,1.328984,6
1.385054,1.191855,0.994081,0.797285,0.603523,0.413276,0.230385,0.052801,-0.105482,-0.255955,-0.387228,-0.508974,-0.615605,-0.707739,-0.79411,-0.862686,-0.906701,-0.926255,-0.919611,-0.886407,-0.831026,-0.758676,-0.680145,-0.595634,-0.519889,-0.451601,-0.402861,-0.365245,-0.342087,-0.332371,-0.341751,-0.370788,-0.412502,-0.452688,-0.491449,-0.529313,-0.569353,-0.600903,-0.61692,-0.615533,-0.595726,-0.550142,-0.485587,-0.414048,-0.338296,-0.259548,-0.177166,-0.073152,0.046098,0.167023,0.273699,0.350859,0.404755,0.429287,0.424377,0.390264,0.340971,0.280202,0.206115,0.144142,0.096389,0.052828,0.024089,-0.000893,-0.023139,-0.045121,-0.051501,-0.039709,-0.028824,-0.01387,0.007416,0.050577,0.10098,0.154954,0.208886,0.246869,0.262953,0.267218,0.248196,0.20416,0.129656,0.028624,-0.098885,-0.229028,-0.334462,-0.419568,-0.485811,-0.547258,-0.602601,-0.648992,-0.673965,-0.682249,-0.672508,-0.644339,-0.60551,-0.568264,-0.529964,-0.490775,-0.451036,-0.422604,-0.413483,-0.422818,-0.440945,-0.469282,-0.521939,-0.59141,-0.672603,-0.755469,-0.827714,-0.889606,-0.933435,-0.953974,-0.948268,-0.917547,-0.861937,-0.783945,-0.69838,-0.604068,-0.497808,-0.379872,-0.236296,-0.074578,0.100565,0.287731,0.477888,0.670147,0.864625,1.061391,1.259767,7
1.176741,0.983146,0.79078,0.59969,0.410027,0.221976,0.036137,-0.147901,-0.324157,-0.489734,-0.641736,-0.778857,-0.898455,-1.00048,-1.082886,-1.144806,-1.184679,-1.201484,-1.194072,-1.162309,-1.105594,-1.029327,-0.939334,-0.833464,-0.71985,-0.604921,-0.500265,-0.407076,-0.328046,-0.26518,-0.219286,-0.190934,-0.179656,-0.186412,-0.196996,-0.211115,-0.224901,-0.229012,-0.219897,-0.201729,-0.176133,-0.140379,-0.097861,-0.049341,0.005989,0.068602,0.138518,0.214527,0.288094,0.355194,0.399323,0.421143,0.418123,0.383437,0.339374,0.276769,0.200935,0.122633,0.039254,-0.030864,-0.106806,-0.173499,-0.225963,-0.262283,-0.275579,-0.263473,-0.227262,-0.176609,-0.11413,-0.036532,0.035524,0.114474,0.198329,0.267889,0.334576,0.376495,0.40897,0.41582,0.400062,0.359816,0.29641,0.226909,0.154682,0.088201,0.029136,-0.022898,-0.067267,-0.104969,-0.141988,-0.175567,-0.202582,-0.221525,-0.233166,-0.239791,-0.250863,-0.264315,-0.279652,-0.311249,-0.358679,-0.420656,-0.496806,-0.585637,-0.685876,-0.795362,-0.905652,-1.004,-1.087895,-1.154344,-1.20038,-1.222232,-1.219689,-1.194194,-1.146442,-1.077989,-0.992992,-0.890623,-0.771917,-0.637837,-0.48898,-0.327308,-0.1548,0.022258,0.201379,0.382383,0.565484,0.749878,0.935916,1.12334,1.304763,6
1.108778,0.930731,0.766371,0.60288,0.441034,0.281604,0.125162,-0.028063,-0.177043,-0.320901,-0.458754,-0.589359,-0.711288,-0.823086,-0.92452,-1.011509,-1.090741,-1.171469,-1.248199,-1.306845,-1.347219,-1.367983,-1.370145,-1.353304,-1.317854,-1.264016,-1.191737,-1.103721,-0.99926,-0.880456,-0.749201,-0.60999,-0.468285,-0.326135,-0.193262,-0.070545,0.050458,0.163549,0.262458,0.343204,0.404919,0.447715,0.47058,0.475772,0.457816,0.42521,0.393714,0.364888,0.343545,0.330312,0.327318,0.315775,0.285886,0.241714,0.190023,0.136501,0.09169,0.063688,0.053918,0.049519,0.043135,0.03546,0.019558,-0.002201,-0.023595,-0.043911,-0.057101,-0.044622,-0.020562,0.004537,0.030512,0.054765,0.082103,0.108705,0.133303,0.168443,0.224225,0.288913,0.34763,0.398298,0.439489,0.463365,0.469547,0.450596,0.422013,0.393827,0.366485,0.340571,0.300339,0.24244,0.166969,0.074161,-0.034534,-0.155021,-0.27871,-0.405746,-0.539364,-0.672161,-0.800944,-0.914864,-1.01542,-1.100919,-1.170369,-1.222961,-1.257066,-1.273236,-1.270911,-1.250517,-1.212509,-1.155596,-1.082477,-1.007835,-0.935217,-0.861658,-0.774943,-0.678653,-0.572183,-0.456852,-0.333776,-0.204229,-0.06922,0.070554,0.213861,0.360493,0.51009,0.66048,0.813321,0.98214,1.16539,3
0.698815,0.60912,0.514452,0.419184,0.324045,0.229646,0.126018,0.009177,-0.122939,-0.269998,-0.431492,-0.602429,-0.757042,-0.887935,-0.995123,-1.079462,-1.139968,-1.177664,-1.192417,-1.184708,-1.153237,-1.103812,-1.035428,-0.959568,-0.867062,-0.759336,-0.64479,-0.530089,-0.429932,-0.347926,-0.286576,-0.24562,-0.224602,-0.222685,-0.238605,-0.269934,-0.316933,-0.373627,-0.436259,-0.490745,-0.538352,-0.57944,-0.606433,-0.617582,-0.611242,-0.585653,-0.53926,-0.471847,-0.384098,-0.284767,-0.179077,-0.057655,0.079875,0.23313,0.397709,0.570433,0.7436,0.9182,1.094504,1.265535,1.413507,1.537961,1.638498,1.715211,1.767899,1.803997,1.82749,1.826502,1.802369,1.764684,1.707603,1.627514,1.523037,1.394092,1.241161,1.07071,0.900526,0.731634,0.56372,0.395326,0.235592,0.088199,-0.044656,-0.162805,-0.265955,-0.362091,-0.444096,-0.508126,-0.551177,-0.576356,-0.586265,-0.580109,-0.5603,-0.533359,-0.498451,-0.447389,-0.400062,-0.359932,-0.331722,-0.318474,-0.322136,-0.343906,-0.385799,-0.447345,-0.529822,-0.627402,-0.725029,-0.817979,-0.902766,-0.972834,-1.02787,-1.074612,-1.101929,-1.109886,-1.094825,-1.053153,-0.9854,-0.891533,-0.771657,-0.630623,-0.481819,-0.328647,-0.182337,-0.048532,0.072266,0.191331,0.31096,0.430795,0.548352,5
0.991659,0.82184,0.652955,0.482807,0.31563,0.155125,-0.002212,-0.159462,-0.315029,-0.465104,-0.607068,-0.727902,-0.824291,-0.901213,-0.979451,-1.064074,-1.149048,-1.219712,-1.264564,-1.282208,-1.277202,-1.252653,-1.208691,-1.158073,-1.08449,-0.988668,-0.887986,-0.789778,-0.692743,-0.601838,-0.501003,-0.388246,-0.263382,-0.130598,-0.008332,0.086921,0.158956,0.219809,0.27687,0.327144,0.349281,0.341843,0.319835,0.28295,0.227817,0.157434,0.075615,-0.009787,-0.096508,-0.178482,-0.245695,-0.283977,-0.29645,-0.310256,-0.312954,-0.289378,-0.237901,-0.158538,-0.053371,0.076507,0.230074,0.400499,0.568055,0.717069,0.844678,0.945361,1.01588,1.056629,1.069388,1.070285,1.042389,0.985064,0.898006,0.781614,0.642121,0.493134,0.335863,0.176719,0.034218,-0.078831,-0.16135,-0.221887,-0.272123,-0.29603,-0.288282,-0.265424,-0.234984,-0.197327,-0.150203,-0.094105,-0.037929,0.002206,0.030482,0.037324,0.023121,-0.003098,-0.052505,-0.117987,-0.190253,-0.281248,-0.394528,-0.506496,-0.605888,-0.694271,-0.789604,-0.888914,-0.978231,-1.052759,-1.115889,-1.155565,-1.168344,-1.168233,-1.143681,-1.095055,-1.022592,-0.937734,-0.84671,-0.746799,-0.639915,-0.527408,-0.393155,-0.238572,-0.074571,0.099797,0.282559,0.470758,0.659836,0.848787,1.030137,2
