@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute target {1,2,3,4,5}

@data
-0.08986,-1.176741,-2.564211,-2.719441,-2.248072,-1.579851,-0.743486,-0.472581,-0.356507,0.126649,0.377034,0.402003,0.488422,0.393952,0.407875,0.455178,0.417472,0.404696,0.337295,0.431149,0.390729,0.419455,0.394077,0.350893,0.299684,0.330462,0.212151,0.26551,0.188249,0.169346,0.16591,0.15805,0.12479,0.042138,-0.012159,-0.054017,-0.095021,-0.093853,-0.07101,-0.02285,-0.058457,0.084086,-0.027753,0.028113,0.03093,0.080077,0.175925,0.180543,0.307444,0.416069,0.487584,0.496479,0.540471,0.524307,0.522961,0.560283,0.53089,0.598774,0.583567,0.511703,0.606939,0.623668,0.587083,0.630313,0.618869,0.725825,0.697441,0.691735,0.585059,0.38036,0.435987,0.421521,0.365843,0.280133,0.187905,0.258092,0.305219,-0.002706,-0.76838,-1.547547,-2.124174,-2.86492,-2.457026,-0.662794,-0.001948,2
-0.313115,-0.976574,-1.382733,-1.708598,-1.880117,-1.730588,-1.315154,-0.629895,-0.214316,-0.177924,0.177354,0.307057,0.331683,0.350782,0.318048,0.326343,0.409864,0.361363,0.36896,0.381155,0.356472,0.363709,0.322422,0.356342,0.376877,0.321602,0.337092,0.341134,0.361236,0.346228,0.316741,0.330538,0.300423,0.295051,0.312691,0.320947,0.279551,0.298502,0.392757,0.37093,0.366962,0.363845,0.402095,0.371788,0.446595,0.419001,0.46478,0.474714,0.447292,0.421277,0.439709,0.450792,0.435059,0.476523,0.450593,0.411847,0.413933,0.447126,0.451039,0.406765,0.402981,0.356799,0.443337,0.337479,0.425291,0.448642,0.450322,0.446581,0.407296,0.30782,0.351761,0.433073,0.447519,0.308108,0.121709,-0.00189,0.047556,-0.121994,-0.632072,-1.38332,-2.201859,-3.099509,-3.158239,-2.131822,-1.272142,2
-0.268245,-1.507793,-2.630988,-2.875649,-2.537059,-1.997239,-1.070834,-0.757265,-0.437228,-0.081668,0.0863,0.021482,0.016034,-0.053415,0.14159,0.046853,0.110991,0.106668,0.121214,0.13916,0.070147,0.025896,0.054773,0.051042,0.0824,0.06274,0.052831,0.020849,-0.045675,-0.099923,-0.024358,-0.040922,-0.064571,-0.111271,-0.131906,-0.07353,-0.079734,-0.065272,0.047568,0.097889,0.084352,0.174094,0.239052,0.322113,0.401542,0.334799,0.513296,0.51683,0.43565,0.414177,0.496921,0.5145,0.594089,0.522595,0.558853,0.533919,0.568823,0.589768,0.663295,0.626012,0.641297,0.740752,0.704934,0.766103,0.812504,0.830564,0.894475,0.819976,0.838718,0.841823,0.748837,0.683014,0.670494,0.627352,0.531656,0.337303,0.433661,0.452723,0.051279,-0.536019,-1.198387,-1.924205,-2.397307,-1.523665,-0.354448,2
0.706833,-0.964112,-1.951722,-2.214444,-2.264696,-1.755671,-0.827796,-0.408463,-0.486833,0.195543,0.469373,0.458393,0.456216,0.524288,0.537454,0.518703,0.515556,0.398469,0.455364,0.498729,0.501964,0.440693,0.481118,0.435602,0.402999,0.333564,0.272113,0.326458,0.316436,0.297241,0.255329,0.116696,0.108827,0.050705,0.056072,-0.053236,-0.020231,-0.115325,-0.078914,-0.100424,-0.154929,-0.137758,-0.176196,-0.168788,-0.176339,-0.126767,-0.030052,0.042706,0.135112,0.182979,0.306601,0.390354,0.45372,0.463202,0.557979,0.610313,0.638825,0.589158,0.640764,0.678059,0.667699,0.723685,0.700294,0.773033,0.775134,0.747071,0.806705,0.714355,0.785999,0.732521,0.439997,0.370552,0.279895,0.011822,-0.088961,-0.316429,-0.364218,-0.466697,-0.778635,-1.420398,-2.114917,-2.651631,-2.80671,-1.320899,0.192921,2
-0.41057,-0.82365,-1.361797,-1.683044,-1.825317,-1.496029,-0.901034,-0.385287,-0.273968,-0.060539,0.19638,0.238185,0.227316,0.237315,0.24308,0.27211,0.268916,0.193458,0.281398,0.270208,0.247539,0.221495,0.27829,0.231894,0.217594,0.225791,0.221533,0.256104,0.213963,0.187558,0.204745,0.209587,0.205849,0.154236,0.199055,0.145741,0.140192,0.174437,0.227862,0.211948,0.221791,0.264268,0.250769,0.335446,0.320197,0.366923,0.348211,0.344034,0.413555,0.378159,0.356077,0.432439,0.334097,0.34513,0.338748,0.337389,0.358628,0.329138,0.310123,0.413546,0.392208,0.359298,0.375884,0.383224,0.413962,0.378536,0.407083,0.414855,0.447111,0.508427,0.446352,0.425224,0.210838,0.336853,0.481755,0.455303,0.371362,0.447653,0.488522,0.157409,-0.66644,-1.597198,-2.517576,-3.549163,-3.752692,2
-0.179476,-0.9631,-1.713292,-1.803179,-1.436059,-0.746904,-0.594361,-0.153209,0.058199,-0.029945,-0.084893,-0.064854,-0.004199,0.005551,0.031333,-0.035296,-0.034676,-0.097842,-0.09012,-0.080216,-0.123943,-0.09201,-0.07419,-0.069833,0.048243,-0.059938,-0.0508,0.044659,-0.034065,-0.028962,0.082023,0.021217,0.048873,0.076923,0.173127,0.151455,0.174815,0.167108,0.164782,0.252488,0.23233,0.219069,0.167744,0.114201,0.269987,0.410988,0.289361,0.297088,0.225523,0.254335,0.190523,0.395195,0.443701,0.403535,0.382652,0.411529,0.332619,0.377439,0.572887,0.568151,0.507391,0.500339,0.387199,0.404703,0.391212,0.467307,0.466587,0.47556,0.610983,0.624333,0.648243,0.938661,1.175235,1.242243,1.141236,0.934898,0.865911,0.592864,-0.092997,-0.318125,-0.633086,-1.347212,-2.273714,-3.512436,-3.611629,2
1.403097,0.81174,0.027622,-0.388589,-0.876961,-1.133078,-1.061315,-0.617044,-0.232277,-0.121737,-0.097691,0.343596,0.40972,0.503979,0.451306,0.413284,0.473716,0.434351,0.402101,0.470259,0.44508,0.420789,0.395335,0.426927,0.401224,0.383829,0.377506,0.383443,0.340582,0.324479,0.277813,0.280652,0.276362,0.24089,0.238775,0.180406,0.183306,0.133528,0.151823,0.133272,0.118048,0.102105,0.09827,0.071561,0.149768,0.081703,0.164754,0.20041,0.191556,0.224693,0.277924,0.309105,0.34885,0.353144,0.397243,0.422662,0.419498,0.492075,0.403184,0.482146,0.443832,0.470033,0.514707,0.452316,0.4887,0.457268,0.46585,0.485629,0.442553,0.305708,0.215513,0.252086,0.072911,-0.057206,-0.209424,-0.48647,-0.537528,-0.776935,-1.284455,-2.074856,-2.769473,-3.396545,-3.353913,-1.96101,-1.080091,2
0.801957,-0.741351,-1.748836,-2.173129,-2.20114,-2.123149,-1.602809,-0.903529,-0.553056,-0.485622,-0.001971,0.318739,0.324662,0.304908,0.357474,0.27188,0.392717,0.3164,0.361433,0.321879,0.261851,0.343604,0.259123,0.294265,0.265442,0.258989,0.231079,0.218348,0.170275,0.178963,0.161229,0.098237,0.178082,0.05087,0.035804,0.068423,0.017156,0.100347,0.003061,0.034281,0.045052,0.051817,0.078226,0.098522,0.159164,0.13642,0.228184,0.264119,0.314618,0.363275,0.406418,0.451096,0.521237,0.505048,0.522902,0.592649,0.590812,0.648987,0.613647,0.668917,0.660616,0.695971,0.723822,0.749996,0.691668,0.731337,0.757899,0.721318,0.658132,0.549075,0.530035,0.533726,0.470961,0.364151,0.182037,0.162846,0.358839,0.007775,-0.528554,-1.371184,-2.012332,-2.616829,-2.801645,-1.62705,-0.320608,2
1.152027,-0.724725,-2.722111,-3.053363,-2.472205,-1.508984,-1.121245,-0.803593,-0.142101,-0.109156,-0.143064,-0.070627,-0.054562,-0.102932,-0.085134,-0.090092,-0.101767,-0.104279,-0.101503,-0.188477,-0.211917,-0.201615,-0.185607,-0.28319,-0.286666,-0.277877,-0.342948,-0.341034,-0.368916,-0.358148,-0.283944,-0.347457,-0.183313,-0.193282,-0.064312,-0.016677,0.120004,0.16332,0.255839,0.267617,0.298343,0.299979,0.356002,0.3558,0.350782,0.448284,0.473502,0.453005,0.387416,0.486545,0.495054,0.568199,0.551726,0.582028,0.647685,0.676861,0.724843,0.767236,0.83843,0.836475,0.896438,0.864411,0.850408,0.855257,0.752891,0.724357,0.687329,0.738053,0.69483,0.720267,0.655737,0.666158,0.528449,0.32727,0.332959,0.218119,0.073697,0.152659,0.496957,0.690895,0.081482,-0.777215,-1.86647,-2.721292,-1.553826,2
-0.421475,-0.823037,-1.549577,-1.591337,-1.641796,-1.728814,-1.53721,-1.039763,-0.454207,-0.222403,-0.001412,0.354174,0.449356,0.360892,0.399057,0.413626,0.370559,0.411238,0.424024,0.375592,0.387052,0.371744,0.351431,0.391057,0.395061,0.354737,0.261325,0.320541,0.354561,0.348192,0.29361,0.363133,0.339457,0.348863,0.334923,0.262918,0.252866,0.320924,0.238268,0.237998,0.2394,0.21712,0.237254,0.276936,0.229027,0.311981,0.274633,0.331595,0.34431,0.349511,0.354707,0.40973,0.378698,0.413176,0.430231,0.400969,0.457638,0.425277,0.41247,0.471094,0.388956,0.452256,0.477508,0.39098,0.442923,0.427559,0.443834,0.443263,0.482112,0.416126,0.259281,0.231529,0.361665,0.380457,0.39308,0.289389,0.184045,0.180202,-0.050282,-0.526782,-1.193235,-2.173563,-3.119389,-3.118389,-2.505431,2
-0.071497,-0.765455,-1.567859,-1.933337,-2.014381,-1.933207,-1.735229,-1.210024,-0.636137,-0.474846,-0.321979,-0.006994,0.087823,0.07244,0.086012,0.092426,0.14134,0.147678,0.15334,0.134464,0.165789,0.187711,0.094095,0.098057,0.115137,0.203718,0.256164,0.262376,0.307038,0.288354,0.247964,0.274164,0.263257,0.21646,0.250782,0.233387,0.31872,0.359663,0.427722,0.367427,0.362022,0.389717,0.421066,0.494136,0.516341,0.488897,0.481245,0.533803,0.541692,0.51164,0.565754,0.547726,0.557611,0.529182,0.522641,0.538446,0.501541,0.472812,0.541862,0.474857,0.493164,0.500768,0.52093,0.505069,0.476225,0.466101,0.508921,0.447916,0.407383,0.451828,0.433463,0.50493,0.517467,0.416673,0.413716,0.623371,0.696852,0.44237,-0.264844,-1.144247,-2.090779,-2.989503,-2.843225,-1.597457,-1.072647,2
-0.589904,-1.120624,-1.862814,-2.167919,-1.992121,-1.437133,-0.832809,-0.512886,-0.37315,0.089217,0.344384,0.306822,0.355922,0.381469,0.37769,0.330872,0.394734,0.35146,0.409537,0.347094,0.401951,0.382503,0.36107,0.368917,0.266315,0.286846,0.267316,0.297092,0.245753,0.230477,0.231669,0.221548,0.182326,0.152278,0.148422,0.153102,0.145395,0.062755,0.083286,0.09869,0.08074,0.069605,0.049767,0.113203,0.065297,0.134461,0.147553,0.233196,0.262896,0.311277,0.340792,0.435932,0.444074,0.495993,0.539557,0.573805,0.594427,0.614413,0.602111,0.652212,0.679822,0.614968,0.664138,0.635307,0.596613,0.63374,0.655609,0.692323,0.617956,0.464265,0.303877,0.351132,0.31254,0.224385,0.17844,0.131995,0.283452,0.35005,0.001015,-0.819642,-1.611581,-2.322826,-3.131069,-2.722366,-1.933007,2
0.55782,-0.173495,-0.804049,-1.157997,-1.330809,-0.905953,-0.565539,-0.476913,-0.084094,-0.125882,-0.082707,-0.120744,-0.11003,-0.11827,-0.084301,-0.12065,-0.133258,-0.152108,-0.156529,-0.157348,-0.183956,-0.202688,-0.172656,-0.176884,-0.227106,-0.257433,-0.255088,-0.292559,-0.30518,-0.300468,-0.316573,-0.3221,-0.326282,-0.303883,-0.303237,-0.279274,-0.238932,-0.217113,-0.177976,-0.149942,-0.152092,-0.09169,-0.087155,-0.114166,-0.056965,-0.041219,-0.033012,-0.028132,-0.034424,-0.038383,-0.023978,-0.004833,-0.006096,0.022317,0.069592,0.057086,0.031107,0.104538,0.084799,0.119197,0.168328,0.168653,0.190778,0.208847,0.271082,0.291723,0.448183,0.573831,0.761612,0.865665,1.077499,1.276679,1.453033,1.733799,1.997489,2.299672,2.239387,1.776603,1.379264,0.434267,-0.172669,-0.430253,-1.797668,-2.705538,-2.974569,2
-1.235499,-2.296826,-2.750875,-2.395328,-1.478041,-0.809115,-0.467099,-0.053634,0.356334,0.277392,0.323528,0.44977,0.356194,0.348506,0.236308,0.30524,0.095604,0.242912,0.274808,0.176414,0.154028,0.220278,0.136071,0.079879,0.08281,0.009109,0.028089,0.078537,-0.115314,-0.188588,-0.143241,-0.138465,-0.267041,-0.315921,-0.344786,-0.215024,-0.36394,-0.223088,-0.083139,-0.278811,-0.17891,0.045309,0.132337,0.101774,0.382591,0.38225,0.273302,0.319749,0.608622,0.541246,0.535917,0.465914,0.55032,0.737231,0.507221,0.374729,0.673703,0.740703,0.497307,0.639576,0.661878,0.647129,0.701574,0.730529,0.687645,0.770275,0.677824,0.991846,0.955383,0.798782,0.910932,0.714381,0.474036,0.487115,0.296791,0.315775,0.017215,-0.007936,0.032486,-0.086741,-0.801169,-1.542817,-2.21915,-2.8322,-1.780513,2
-0.046271,-1.141727,-1.942697,-2.048337,-1.98795,-1.823122,-1.409392,-0.740512,-0.421575,-0.278287,-0.027071,0.279012,0.354793,0.294421,0.388532,0.332794,0.350258,0.336003,0.36031,0.298447,0.309765,0.337916,0.307538,0.316395,0.249545,0.278236,0.310943,0.260174,0.268875,0.321667,0.237891,0.221861,0.20065,0.180142,0.187892,0.158515,0.121538,0.193299,0.085905,0.154276,0.178688,0.202953,0.24125,0.25868,0.260822,0.327012,0.396553,0.437115,0.422115,0.457102,0.422673,0.541739,0.468049,0.511278,0.518837,0.571069,0.520189,0.533859,0.529635,0.542688,0.542404,0.503771,0.558778,0.571606,0.584311,0.530632,0.581434,0.626088,0.518795,0.368327,0.407688,0.447079,0.41014,0.357494,0.237843,0.214732,0.399639,0.272504,-0.21405,-0.940255,-1.701159,-2.476506,-3.158901,-2.359232,-1.456122,2
-0.925144,-2.018921,-2.25122,-2.107531,-1.374383,-0.659224,-0.531665,-0.009967,0.142239,0.161453,0.190613,0.2527,0.195858,0.184059,0.222007,0.213068,0.129979,0.216866,0.114907,0.069698,0.084946,0.070164,0.084249,0.00115,-0.009161,-0.056241,-0.12016,-0.075621,-0.110869,-0.172001,-0.121654,-0.037341,-0.044079,-0.038634,0.038241,0.068498,0.099238,0.153607,0.222003,0.228362,0.249569,0.315024,0.259537,0.331626,0.35697,0.397206,0.406007,0.403912,0.445729,0.390628,0.396861,0.448245,0.497504,0.462902,0.46378,0.559652,0.508472,0.556515,0.561857,0.563864,0.543149,0.672851,0.603715,0.628041,0.722112,0.600415,0.651456,0.613967,0.613123,0.562663,0.63205,0.568311,0.462383,0.342518,0.345685,0.433644,0.181329,0.072825,-0.00789,0.095149,-0.481904,-1.233701,-2.028568,-3.205134,-3.444138,2
-0.691253,-1.107213,-1.47818,-1.565374,-1.802515,-1.608728,-1.17637,-0.671115,-0.401025,-0.318849,-0.066834,0.188794,0.231221,0.193618,0.215679,0.228701,0.250065,0.269814,0.218176,0.240603,0.242645,0.239675,0.265526,0.244388,0.245473,0.245605,0.254656,0.201518,0.261221,0.241389,0.2713,0.237754,0.265201,0.251062,0.261148,0.203868,0.244648,0.266281,0.290221,0.270827,0.285805,0.267041,0.307265,0.276534,0.315271,0.310392,0.394359,0.431582,0.443284,0.424262,0.49719,0.511491,0.495944,0.521253,0.520418,0.556702,0.530199,0.579822,0.558862,0.548731,0.500725,0.557192,0.535182,0.476766,0.524969,0.514793,0.497064,0.512998,0.4672,0.407893,0.265892,0.301115,0.39539,0.436358,0.366643,0.310991,0.315284,0.355445,0.106759,-0.494619,-1.197282,-1.875417,-2.998905,-3.179594,-3.032868,2
0.090266,-0.233277,-0.74479,-1.044335,-1.308659,-1.530891,-1.461738,-1.22083,-0.821931,-0.273963,-0.173677,0.02228,0.237959,0.357138,0.267511,0.332443,0.374993,0.369995,0.373069,0.423562,0.377061,0.413031,0.378895,0.322142,0.319555,0.338413,0.36407,0.393035,0.39816,0.412523,0.357492,0.376186,0.440704,0.423187,0.397277,0.426403,0.437861,0.380023,0.401342,0.448313,0.480558,0.426641,0.490608,0.426951,0.497786,0.424974,0.458402,0.435391,0.482756,0.501146,0.521229,0.516429,0.505995,0.471028,0.415639,0.411932,0.460058,0.497907,0.472594,0.440856,0.394091,0.466345,0.412352,0.475632,0.471565,0.45554,0.459105,0.375287,0.291317,0.252645,0.380346,0.411033,0.233606,0.008045,-0.249393,-0.241333,-0.355224,-0.642461,-1.195032,-1.915604,-2.621831,-3.172598,-3.051861,-1.674972,-1.146279,2
-0.024893,-1.536972,-2.420402,-2.806488,-2.522221,-1.889793,-0.79407,-0.494493,-0.262155,0.381133,0.41317,0.296486,0.245215,0.327083,0.302398,0.394328,0.350966,0.196865,0.22515,0.294599,0.279564,0.251133,0.181075,0.212903,0.197123,0.188499,0.107727,0.142079,0.063499,-0.086523,0.068993,0.129983,-0.02,-0.053808,-0.04117,0.027408,-0.005341,0.023955,0.090238,0.145658,0.05432,0.183184,0.172136,0.301903,0.431137,0.167485,0.393076,0.457974,0.418562,0.407177,0.453671,0.570501,0.434177,0.412293,0.473789,0.461979,0.519454,0.556016,0.484247,0.505398,0.582842,0.485588,0.616629,0.550385,0.612802,0.651812,0.694452,0.612667,0.64306,0.551415,0.552935,0.682414,0.485845,0.406057,0.217397,0.258496,0.413844,0.400041,-0.145011,-0.988546,-1.555124,-2.491276,-2.662234,-1.502175,-0.511698,2
0.90034,-0.093907,-1.336916,-2.310612,-2.560704,-2.17218,-1.701376,-1.049177,-0.702143,-0.545496,-0.148574,0.180331,0.189202,0.204858,0.247925,0.264026,0.283478,0.266409,0.285576,0.21918,0.307023,0.270858,0.258077,0.245183,0.230417,0.237244,0.214868,0.247491,0.169184,0.211554,0.153245,0.110014,0.137473,0.040216,0.061697,0.044227,-0.001167,0.046573,0.015459,0.084356,0.045086,-0.011446,0.075645,0.083387,0.151347,0.234249,0.249715,0.346044,0.413856,0.519166,0.568905,0.635684,0.61476,0.592447,0.673992,0.679242,0.642293,0.674898,0.722234,0.694165,0.747846,0.715087,0.676875,0.745315,0.736257,0.722588,0.753819,0.675547,0.591222,0.481885,0.455612,0.337868,0.232711,0.064422,0.016908,0.222219,0.267705,-0.087489,-0.811847,-1.52655,-2.231216,-2.812805,-2.282065,-0.843992,0.042177,2
1.154416,-0.825078,-2.035161,-2.428589,-2.044011,-1.372306,-0.642028,-0.465531,0.039167,0.424247,0.371417,0.435849,0.448722,0.390123,0.36789,0.399786,0.314806,0.314677,0.35816,0.298375,0.216546,0.20367,0.259282,0.139966,0.157332,0.065975,0.04483,-0.008096,0.004268,-0.016196,-0.119074,-0.183337,-0.086001,-0.094523,-0.09564,-0.048016,-0.020868,0.068665,0.084959,0.115312,0.252869,0.27904,0.372719,0.41421,0.413353,0.530369,0.389062,0.431314,0.389303,0.416753,0.422774,0.473403,0.411727,0.462896,0.430891,0.454989,0.52514,0.513434,0.520528,0.46027,0.499409,0.582667,0.59416,0.576019,0.662615,0.618639,0.678096,0.608315,0.5839,0.489401,0.47181,0.448004,0.351413,0.054494,0.080727,-0.092417,-0.183156,-0.3163,-0.276275,-0.253189,-0.849455,-1.628055,-2.140168,-3.064868,-3.254812,2
-0.432903,-1.460937,-2.21241,-2.465786,-2.393466,-2.236345,-1.771213,-1.209329,-0.840382,-0.715315,-0.394838,-0.11878,-0.094858,-0.038619,-0.050362,-0.081026,-0.004989,-0.027312,-0.028727,0.013453,-0.034169,-0.00938,-0.085576,0.02059,0.035871,0.026052,0.019927,0.014027,0.055622,-0.022005,-0.010242,-0.038057,0.000738,0.002511,-0.018108,-0.018518,-0.030474,0.000822,0.004387,0.046126,0.093865,0.132612,0.20994,0.240059,0.310493,0.385632,0.4559,0.444002,0.44946,0.482786,0.563165,0.56221,0.564461,0.599857,0.578244,0.606605,0.745709,0.661686,0.732942,0.648607,0.707607,0.743461,0.750723,0.76534,0.823781,0.769178,0.784219,0.76021,0.789383,0.709084,0.681486,0.740076,0.764325,0.789549,0.775968,0.741255,0.917645,0.784491,0.442571,-0.246169,-0.954898,-1.787549,-2.205276,-1.511229,-0.399463,2
1.712868,0.591421,-0.651188,-1.203446,-1.571122,-1.067245,-0.581356,-0.421719,0.178391,0.342083,0.242763,0.247056,0.256847,0.227167,0.235974,0.153715,0.210331,0.180019,0.164919,0.13031,0.056277,0.119955,0.073602,0.039048,0.057153,0.007318,-0.070461,-0.069566,-0.082898,-0.071952,-0.096232,-0.052585,-0.077486,-0.118303,0.030448,0.037505,0.023337,0.152257,0.146464,0.168895,0.21362,0.257511,0.390255,0.274105,0.398163,0.415528,0.39375,0.358336,0.409229,0.375776,0.378732,0.365606,0.40852,0.403561,0.376967,0.387705,0.453005,0.473553,0.474091,0.506121,0.525361,0.535715,0.528066,0.512129,0.559678,0.516998,0.605433,0.518808,0.483452,0.444586,0.488689,0.448016,0.400012,0.444434,0.309675,0.121202,0.019589,-0.13948,-0.567338,-1.023756,-1.291305,-1.78648,-2.523288,-3.266833,-4.22806,2
1.827612,0.431814,-0.783778,-2.002452,-1.999522,-1.526007,-0.956686,-0.370283,-0.381395,0.046157,0.538796,0.601353,0.627078,0.624467,0.533701,0.53965,0.579161,0.541483,0.532689,0.539079,0.543106,0.47388,0.466387,0.417251,0.425842,0.383944,0.308015,0.311964,0.304859,0.239921,0.208223,0.137539,0.139553,0.097656,0.009419,-0.037859,-0.07185,-0.106851,-0.153394,-0.185957,-0.123739,-0.133734,-0.116411,-0.062146,-0.065964,0.014424,0.109673,0.025542,0.2152,0.280175,0.312634,0.435496,0.527404,0.523922,0.589421,0.537696,0.581865,0.578112,0.604311,0.638591,0.563543,0.64447,0.600563,0.608632,0.596938,0.614831,0.580817,0.535636,0.447149,0.296822,0.266621,0.055355,-0.108952,-0.179364,-0.43367,-0.547944,-0.679547,-1.165434,-1.869764,-2.478419,-2.663699,-2.634905,-2.086544,-0.843171,0.552999,2
-0.337026,-1.418299,-1.87565,-2.149781,-2.040229,-1.410647,-0.673589,-0.326518,-0.268643,0.173011,0.330336,0.38332,0.403771,0.417677,0.362974,0.414669,0.416872,0.398769,0.351314,0.421189,0.374343,0.427331,0.352867,0.34609,0.355579,0.347456,0.28472,0.302381,0.298249,0.247411,0.227072,0.178421,0.224287,0.129905,0.132273,0.102238,0.080383,0.056741,0.064693,0.0973,0.061327,0.153417,0.097384,0.155446,0.145589,0.189692,0.209783,0.285117,0.313342,0.347008,0.385146,0.397299,0.423942,0.376717,0.50387,0.438716,0.454963,0.420485,0.492265,0.48583,0.44273,0.500509,0.506955,0.493678,0.495366,0.486477,0.488286,0.549327,0.529992,0.48035,0.421273,0.404306,0.342045,0.373484,0.325099,0.206495,0.084579,0.268191,0.135777,-0.287672,-1.053217,-2.032266,-3.040594,-3.289614,-2.372157,2
-0.324147,-1.219493,-1.935531,-2.088184,-1.615392,-1.010621,-0.819831,-0.552733,-0.216253,-0.18562,-0.242564,-0.227945,-0.232305,-0.223055,-0.200342,-0.254111,-0.203178,-0.271404,-0.233011,-0.224701,-0.245611,-0.278109,-0.305641,-0.278466,-0.323566,-0.338086,-0.376548,-0.409752,-0.412891,-0.39602,-0.451328,-0.455334,-0.4545,-0.437152,-0.414016,-0.377829,-0.297898,-0.303705,-0.228894,-0.20145,-0.200313,-0.151002,-0.085324,-0.120459,-0.095417,-0.070629,-0.101788,-0.104968,-0.109002,-0.11482,-0.079325,-0.143198,-0.086572,-0.082023,-0.058405,-0.043947,0.021079,0.000677,-0.014239,0.017685,0.06687,0.07687,0.104189,0.139397,0.149473,0.188916,0.28151,0.398211,0.514799,0.741312,0.809338,1.011388,1.364222,1.473532,1.694206,2.009583,2.238358,2.48455,2.453635,1.874342,1.451659,0.505036,-0.023447,-0.180606,-0.938133,2
0.033144,-0.486319,-1.090262,-1.349004,-1.591769,-1.378119,-1.003007,-0.396556,-0.093731,-0.12969,0.13966,0.465465,0.488564,0.41769,0.370718,0.423294,0.429017,0.381842,0.390146,0.400346,0.4327,0.419721,0.405818,0.373494,0.324796,0.397157,0.373301,0.381931,0.373168,0.300366,0.319438,0.270978,0.298166,0.30486,0.36415,0.344551,0.317478,0.25332,0.267202,0.308393,0.305963,0.39021,0.3388,0.361663,0.413333,0.358581,0.438073,0.43379,0.432334,0.463016,0.437279,0.45593,0.513729,0.534609,0.475024,0.503165,0.473519,0.45461,0.393087,0.350016,0.391711,0.388514,0.431167,0.372348,0.360494,0.387867,0.393215,0.34662,0.180486,0.140351,0.320013,0.378967,0.207223,0.038491,-0.150593,-0.129448,-0.179356,-0.529817,-1.11334,-1.9228,-2.765989,-3.469038,-3.076559,-1.648826,-1.130852,2
-0.608043,-2.294499,-2.802451,-2.609854,-2.015032,-1.238652,-0.753729,-0.531111,0.036083,0.320206,0.272672,0.300182,0.239847,0.349204,0.286224,0.271367,0.284311,0.263609,0.268018,0.239152,0.249662,0.170123,0.239536,0.174065,0.24422,0.155944,0.081408,0.110674,0.095296,0.115014,0.004386,0.121045,-0.012552,-0.054065,-0.050543,-0.076198,-0.083445,-0.021492,-0.05786,-0.001202,0.035249,0.079213,0.070161,0.170158,0.229095,0.323053,0.354261,0.396769,0.406709,0.410681,0.519416,0.517173,0.576885,0.53181,0.541618,0.457906,0.601086,0.561538,0.578435,0.599659,0.642594,0.591332,0.630066,0.641315,0.733834,0.681183,0.714983,0.708026,0.756064,0.795531,0.667151,0.509821,0.439559,0.437766,0.329817,0.194175,0.006339,0.151074,0.085194,-0.276316,-1.199725,-1.978971,-2.886903,-2.101714,-0.914592,2
