@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute target {1,2,3,4,5,6}

@data
0.410677,0.39797,0.383526,0.367089,0.348693,0.327658,0.302662,0.275544,0.245224,0.211771,0.17422,0.133246,0.089813,0.045561,0.00028,-0.042842,-0.081505,-0.114338,-0.141777,-0.163081,-0.177332,-0.185402,-0.188158,1
0.399764,0.384397,0.370909,0.357698,0.342165,0.325085,0.306098,0.283314,0.256118,0.221494,0.181196,0.139773,0.096582,0.051566,0.005346,-0.042484,-0.086281,-0.124997,-0.158863,-0.184996,-0.204564,-0.217335,-0.223651,2
0.418197,0.406384,0.393809,0.379131,0.360974,0.338466,0.31154,0.279979,0.244217,0.204958,0.16327,0.121527,0.080327,0.037736,-0.006679,-0.049177,-0.088696,-0.124548,-0.156561,-0.184593,-0.207891,-0.226615,-0.241358,6
0.395408,0.382258,0.368419,0.353571,0.33685,0.318178,0.295967,0.271871,0.242032,0.207124,0.168758,0.128224,0.086074,0.04155,-0.005136,-0.050829,-0.091395,-0.12666,-0.156223,-0.178967,-0.194753,-0.204716,-0.20864,2
0.410969,0.399743,0.388264,0.374212,0.356356,0.334358,0.308017,0.277224,0.242866,0.205467,0.16407,0.122142,0.079664,0.036182,-0.007739,-0.049977,-0.089589,-0.125052,-0.156488,-0.183455,-0.20595,-0.224177,-0.238266,6
0.401768,0.388984,0.37161,0.355891,0.33899,0.320451,0.299834,0.276916,0.253539,0.226929,0.193179,0.153964,0.111863,0.066298,0.016357,-0.037751,-0.088578,-0.133473,-0.168884,-0.195674,-0.21416,-0.223237,-0.22215,2
0.398992,0.38369,0.370182,0.355824,0.33979,0.320938,0.300955,0.278684,0.25115,0.218232,0.181686,0.141171,0.09919,0.054988,0.011293,-0.03124,-0.070943,-0.104914,-0.133925,-0.15566,-0.170564,-0.17898,-0.181693,1
0.421717,0.408513,0.395466,0.380842,0.362479,0.339748,0.312778,0.280943,0.245174,0.206195,0.163557,0.121805,0.080303,0.038144,-0.006036,-0.050156,-0.091179,-0.128445,-0.162717,-0.192719,-0.218473,-0.240089,-0.257643,6
0.414478,0.402915,0.391188,0.376604,0.358683,0.336429,0.309403,0.278333,0.24309,0.204504,0.16192,0.119409,0.077183,0.034583,-0.009571,-0.054177,-0.096246,-0.134588,-0.168337,-0.19837,-0.224052,-0.24537,-0.262263,5
0.374151,0.3631,0.353735,0.343274,0.33179,0.317043,0.299565,0.27944,0.254464,0.223173,0.185266,0.143655,0.100057,0.054943,0.008913,-0.037545,-0.080479,-0.117057,-0.147143,-0.170152,-0.186022,-0.194479,-0.19584,1
0.368622,0.357181,0.347177,0.336391,0.323489,0.307723,0.289153,0.268167,0.241335,0.208881,0.171398,0.129967,0.086263,0.041643,-0.004536,-0.050617,-0.093549,-0.131527,-0.162282,-0.186092,-0.203556,-0.212932,-0.215568,2
0.33536,0.327883,0.322737,0.316533,0.307505,0.2961,0.282328,0.265113,0.242393,0.213294,0.177382,0.13857,0.096211,0.049162,-0.001818,-0.053938,-0.101059,-0.142769,-0.178233,-0.207139,-0.227405,-0.238752,-0.24088,2
0.369624,0.358815,0.348683,0.338313,0.326342,0.311722,0.294087,0.274192,0.250721,0.220083,0.1826,0.142588,0.099648,0.055085,0.007712,-0.041524,-0.08955,-0.134109,-0.170499,-0.199196,-0.220086,-0.233798,-0.239255,2
0.399544,0.386616,0.372524,0.356799,0.338005,0.316086,0.291577,0.266575,0.239241,0.20788,0.173248,0.135573,0.095087,0.053726,0.012598,-0.028285,-0.065189,-0.099056,-0.126655,-0.146422,-0.159372,-0.166046,-0.168741,5
0.409825,0.39841,0.386145,0.372187,0.354656,0.332691,0.306461,0.27603,0.241464,0.203654,0.16215,0.118557,0.075388,0.032331,-0.01148,-0.054573,-0.094574,-0.130734,-0.163411,-0.191867,-0.21606,-0.235894,-0.251109,6
0.405092,0.395653,0.38483,0.370386,0.351602,0.328553,0.3015,0.269826,0.234536,0.195461,0.153673,0.111291,0.067507,0.02426,-0.018182,-0.058683,-0.095751,-0.129071,-0.158199,-0.183877,-0.206503,-0.224966,-0.238863,6
0.399756,0.390828,0.381475,0.369073,0.352788,0.331704,0.305842,0.275339,0.239508,0.199861,0.15693,0.113218,0.069133,0.024199,-0.021633,-0.06557,-0.105684,-0.141614,-0.173615,-0.201534,-0.22523,-0.244473,-0.259193,6
0.371187,0.359058,0.348502,0.337432,0.324214,0.308296,0.291082,0.271836,0.248112,0.218099,0.183482,0.144288,0.103884,0.060039,0.015208,-0.028545,-0.070193,-0.106547,-0.137458,-0.162168,-0.179267,-0.189011,-0.192057,2
0.393505,0.378759,0.365163,0.349157,0.331697,0.312527,0.292659,0.272067,0.25021,0.221869,0.187734,0.149984,0.109582,0.067262,0.021899,-0.024411,-0.069094,-0.107855,-0.13871,-0.160667,-0.175099,-0.181722,-0.181867,3
0.393685,0.37939,0.365045,0.351014,0.336002,0.319149,0.299616,0.277511,0.251128,0.220277,0.183897,0.143517,0.100896,0.055628,0.009648,-0.036084,-0.077542,-0.113292,-0.143722,-0.168052,-0.18482,-0.19339,-0.196054,4
0.415512,0.403969,0.39196,0.377633,0.359169,0.336065,0.308218,0.276341,0.24138,0.202268,0.160209,0.118079,0.075348,0.031459,-0.013676,-0.056954,-0.097755,-0.135026,-0.168826,-0.198946,-0.224996,-0.246252,-0.26338,6
0.376451,0.363056,0.351333,0.338033,0.324259,0.309463,0.292912,0.274662,0.251945,0.223296,0.188423,0.149425,0.10668,0.060564,0.013598,-0.032481,-0.074237,-0.109676,-0.13705,-0.157274,-0.170466,-0.176946,-0.176707,1
0.349094,0.336251,0.325806,0.315516,0.302861,0.289461,0.273088,0.253865,0.23356,0.205017,0.172221,0.136701,0.097192,0.053766,0.005498,-0.042816,-0.089855,-0.130586,-0.164001,-0.189477,-0.205993,-0.214867,-0.215591,2
0.344228,0.33449,0.32687,0.321032,0.313889,0.304287,0.292314,0.275563,0.251933,0.219829,0.18012,0.137149,0.091296,0.044102,-0.005212,-0.05429,-0.098793,-0.138067,-0.170571,-0.193913,-0.208246,-0.215229,-0.214605,3
0.418067,0.405349,0.392536,0.377245,0.358162,0.334878,0.307249,0.275554,0.240351,0.201432,0.159282,0.116589,0.074694,0.031922,-0.011566,-0.054172,-0.093746,-0.129709,-0.161857,-0.189856,-0.214651,-0.235523,-0.252303,6
0.45456,0.435296,0.413387,0.390653,0.366208,0.341772,0.315839,0.28896,0.262823,0.234879,0.205467,0.172386,0.135862,0.097945,0.057169,0.015274,-0.024424,-0.05935,-0.09029,-0.117385,-0.137983,-0.152732,-0.163135,1
0.407895,0.397599,0.387264,0.373353,0.355734,0.333857,0.307858,0.277092,0.242121,0.204003,0.163209,0.119598,0.076664,0.03389,-0.010018,-0.053889,-0.094954,-0.131992,-0.165478,-0.194763,-0.219868,-0.241186,-0.258824,6
0.412195,0.400965,0.389991,0.376072,0.358114,0.335782,0.30859,0.277286,0.241459,0.202005,0.159345,0.116956,0.075057,0.031209,-0.01426,-0.057898,-0.098058,-0.134436,-0.166808,-0.19582,-0.220317,-0.240463,-0.256258,6
0.368438,0.355481,0.343395,0.331519,0.318093,0.302804,0.285409,0.265213,0.24208,0.210937,0.17335,0.133366,0.089826,0.043594,-0.005399,-0.0535,-0.096804,-0.135568,-0.166447,-0.190903,-0.207516,-0.215392,-0.216005,1
0.353007,0.337602,0.325663,0.313568,0.300735,0.285938,0.268262,0.247838,0.226237,0.197791,0.161494,0.121461,0.078937,0.03433,-0.014675,-0.067212,-0.117172,-0.160843,-0.196481,-0.223493,-0.240037,-0.247274,-0.244661,1
0.411329,0.400024,0.388905,0.374799,0.356787,0.334406,0.307678,0.276506,0.240547,0.20124,0.158053,0.114826,0.072461,0.029465,-0.014667,-0.058061,-0.098425,-0.134399,-0.16668,-0.194822,-0.219046,-0.238715,-0.253979,6
0.404643,0.395102,0.384786,0.371086,0.353802,0.33194,0.305784,0.275668,0.240985,0.203632,0.162254,0.118914,0.075666,0.032013,-0.013196,-0.056404,-0.09683,-0.133707,-0.166323,-0.194609,-0.218536,-0.238239,-0.253422,6
0.348735,0.340095,0.333331,0.325206,0.315317,0.302444,0.287131,0.268356,0.244325,0.212043,0.172265,0.130652,0.08751,0.040483,-0.00994,-0.060064,-0.104229,-0.144278,-0.177916,-0.205888,-0.225893,-0.237045,-0.239439,4
0.406241,0.395682,0.384203,0.370762,0.353422,0.331966,0.30619,0.276874,0.243386,0.206958,0.167063,0.123647,0.079539,0.035926,-0.008115,-0.052141,-0.095614,-0.135439,-0.171738,-0.204357,-0.232344,-0.255498,-0.2739,6
0.412114,0.401573,0.39035,0.377226,0.359875,0.338062,0.311672,0.280949,0.245936,0.206452,0.163922,0.120971,0.078491,0.036559,-0.007435,-0.051256,-0.093385,-0.131942,-0.166949,-0.198604,-0.227721,-0.252007,-0.27215,6
0.409008,0.397722,0.386814,0.373175,0.355727,0.333867,0.30745,0.276714,0.241768,0.203347,0.161172,0.116515,0.071911,0.028141,-0.016165,-0.060545,-0.102446,-0.140968,-0.175578,-0.206226,-0.23245,-0.254032,-0.271102,6
0.417291,0.405365,0.392893,0.378745,0.360183,0.337389,0.310331,0.2789,0.243713,0.20563,0.163623,0.119055,0.07658,0.034079,-0.010546,-0.056709,-0.101041,-0.140858,-0.176317,-0.207711,-0.234448,-0.256884,-0.274772,6
0.35243,0.341201,0.331509,0.322578,0.3131,0.302989,0.290105,0.274769,0.25012,0.219182,0.181147,0.141159,0.096682,0.049538,-0.001115,-0.052184,-0.100622,-0.141947,-0.176824,-0.204415,-0.223526,-0.233591,-0.234727,4
0.338553,0.329057,0.322521,0.315679,0.306991,0.294613,0.281045,0.263803,0.241953,0.2126,0.176793,0.138175,0.095908,0.048752,-0.001625,-0.052579,-0.098809,-0.138569,-0.170992,-0.197241,-0.216535,-0.226197,-0.226934,3
0.416386,0.404359,0.391806,0.376192,0.357588,0.334999,0.307987,0.276484,0.24158,0.202624,0.159583,0.115678,0.072885,0.029493,-0.014591,-0.058719,-0.09983,-0.137312,-0.171522,-0.201408,-0.226892,-0.247641,-0.263535,6
0.405786,0.396046,0.386263,0.373069,0.355869,0.333921,0.307287,0.276658,0.242374,0.203666,0.161655,0.118467,0.075118,0.031448,-0.013051,-0.055635,-0.095691,-0.131566,-0.163849,-0.193004,-0.217854,-0.238078,-0.253694,6
0.334652,0.326283,0.318536,0.310064,0.299856,0.288366,0.273766,0.257787,0.237556,0.208693,0.175176,0.138273,0.097735,0.052274,0.003124,-0.046511,-0.092796,-0.131338,-0.160877,-0.181612,-0.192098,-0.192671,-0.186374,3
0.421256,0.408129,0.394669,0.379142,0.361522,0.339603,0.313532,0.282612,0.247937,0.209821,0.167236,0.124695,0.082703,0.04033,-0.003745,-0.049117,-0.0929,-0.132754,-0.168245,-0.200176,-0.227851,-0.251153,-0.270254,6
0.410302,0.391225,0.373541,0.358412,0.342165,0.324421,0.305049,0.284086,0.257042,0.224046,0.188464,0.148152,0.104461,0.059484,0.012989,-0.032,-0.07473,-0.110572,-0.141268,-0.166939,-0.184983,-0.197347,-0.203615,1
0.381833,0.373858,0.361694,0.348116,0.332741,0.315864,0.296898,0.275706,0.251359,0.22132,0.183048,0.142733,0.100261,0.052635,0.000151,-0.053174,-0.101032,-0.142472,-0.176066,-0.200273,-0.215759,-0.222215,-0.220208,4
0.368336,0.355161,0.344095,0.332391,0.320166,0.306732,0.289667,0.270905,0.249367,0.22312,0.18997,0.153377,0.114001,0.070007,0.022255,-0.026999,-0.074308,-0.11593,-0.151766,-0.180607,-0.201524,-0.212118,-0.21433,4
0.401935,0.392629,0.382028,0.369617,0.352992,0.331995,0.306338,0.275951,0.241585,0.202987,0.160228,0.115409,0.072104,0.028426,-0.015822,-0.061534,-0.104987,-0.144303,-0.179374,-0.211255,-0.238646,-0.262076,-0.281314,6
0.408423,0.397755,0.386224,0.371713,0.353523,0.331165,0.304791,0.274192,0.240454,0.202547,0.161037,0.117421,0.073863,0.030378,-0.013543,-0.056663,-0.09711,-0.134601,-0.167374,-0.196922,-0.221433,-0.242214,-0.258306,6
0.419659,0.407511,0.395234,0.380026,0.360565,0.337177,0.309546,0.276737,0.241037,0.202663,0.160193,0.117045,0.074995,0.032043,-0.012629,-0.057287,-0.100297,-0.140246,-0.175517,-0.206367,-0.233217,-0.256023,-0.274864,6
0.425082,0.411634,0.397219,0.38119,0.361855,0.338404,0.310514,0.27797,0.241923,0.202971,0.160984,0.119095,0.077418,0.033957,-0.011405,-0.054908,-0.095214,-0.132891,-0.168244,-0.200172,-0.227917,-0.251579,-0.271264,6
0.415036,0.402849,0.39088,0.376052,0.357216,0.334009,0.306632,0.274947,0.239771,0.201369,0.15939,0.117161,0.074877,0.031779,-0.011678,-0.055107,-0.09555,-0.133212,-0.166956,-0.196316,-0.221302,-0.241657,-0.257545,6
0.396698,0.378808,0.362834,0.347493,0.33148,0.314448,0.295012,0.276032,0.25482,0.228329,0.195763,0.159001,0.119388,0.0759,0.030369,-0.016683,-0.063583,-0.104373,-0.138638,-0.166172,-0.185755,-0.197346,-0.201988,2
0.372895,0.361685,0.352514,0.343076,0.332248,0.317831,0.299831,0.278549,0.251416,0.217723,0.178129,0.135972,0.091038,0.044746,-0.000537,-0.044726,-0.08639,-0.121059,-0.150573,-0.173931,-0.189964,-0.199627,-0.202519,1
0.357143,0.345696,0.336092,0.326695,0.315539,0.302413,0.286415,0.268278,0.246008,0.21821,0.181904,0.142031,0.102027,0.059777,0.01431,-0.034809,-0.083555,-0.127251,-0.16501,-0.194472,-0.21533,-0.22722,-0.231037,2
0.402332,0.3925,0.381726,0.367978,0.350218,0.328258,0.301675,0.271068,0.23652,0.198873,0.157543,0.114852,0.071278,0.027155,-0.017967,-0.061531,-0.101785,-0.139225,-0.172206,-0.201151,-0.225663,-0.245959,-0.261776,6
0.38601,0.373049,0.361411,0.350586,0.339162,0.325885,0.308424,0.288068,0.262448,0.229546,0.192149,0.152097,0.108802,0.064568,0.017611,-0.028654,-0.070761,-0.107787,-0.138014,-0.16193,-0.177645,-0.186667,-0.190229,2
0.379592,0.365207,0.350792,0.336918,0.322153,0.306329,0.288285,0.26728,0.243547,0.216713,0.182342,0.145825,0.106545,0.064676,0.018724,-0.031825,-0.083423,-0.132717,-0.174394,-0.210519,-0.238208,-0.256924,-0.26629,3
0.406533,0.395826,0.384725,0.370587,0.352794,0.33041,0.303694,0.272445,0.237993,0.200062,0.158075,0.114531,0.071421,0.027957,-0.016644,-0.060498,-0.101605,-0.138143,-0.170478,-0.199144,-0.223081,-0.242542,-0.257756,6
0.372553,0.359863,0.348448,0.336115,0.322058,0.305724,0.289343,0.270467,0.245009,0.212557,0.176364,0.137461,0.095225,0.04901,0.001833,-0.045322,-0.088872,-0.127838,-0.160513,-0.185893,-0.205127,-0.216354,-0.219609,2
0.407858,0.393102,0.379475,0.363476,0.345242,0.324691,0.303523,0.279742,0.253397,0.221146,0.184423,0.143798,0.100204,0.055162,0.009392,-0.037656,-0.079908,-0.117183,-0.14805,-0.171596,-0.187965,-0.199563,-0.204923,3
0.414384,0.403102,0.391223,0.376821,0.358995,0.337593,0.311753,0.280937,0.246803,0.208661,0.167843,0.124495,0.081311,0.038026,-0.007213,-0.053461,-0.097144,-0.137965,-0.174516,-0.207174,-0.235341,-0.25919,-0.27881,6
0.331494,0.322864,0.316561,0.309138,0.300808,0.290007,0.276688,0.259744,0.239084,0.210295,0.176844,0.138186,0.096128,0.04967,-0.000616,-0.051105,-0.097546,-0.135685,-0.166121,-0.187419,-0.199879,-0.203178,-0.199265,3
0.323137,0.313006,0.305251,0.299571,0.293087,0.284951,0.275151,0.263083,0.249922,0.226858,0.195378,0.159929,0.122935,0.081872,0.034185,-0.015687,-0.065058,-0.110434,-0.151025,-0.185401,-0.210533,-0.225144,-0.230373,4
0.371796,0.360779,0.350383,0.34051,0.328254,0.314077,0.296881,0.276167,0.251241,0.222349,0.186482,0.149038,0.108898,0.064958,0.016449,-0.030246,-0.073714,-0.110245,-0.141143,-0.164908,-0.181263,-0.190877,-0.193759,2
0.374189,0.364481,0.35429,0.34184,0.327118,0.310057,0.28958,0.26522,0.236195,0.202052,0.164551,0.124408,0.081154,0.035509,-0.010076,-0.053489,-0.091818,-0.123022,-0.1492,-0.167887,-0.179561,-0.184857,-0.183935,2
0.350848,0.338702,0.330328,0.321567,0.311943,0.29931,0.284598,0.267781,0.245927,0.217201,0.179691,0.136305,0.09222,0.046093,-0.002109,-0.052563,-0.101403,-0.143715,-0.178045,-0.203864,-0.220959,-0.229337,-0.229206,1
0.380605,0.366314,0.352236,0.338153,0.323741,0.307324,0.289648,0.269776,0.24703,0.217371,0.182574,0.144905,0.105377,0.061991,0.018818,-0.024415,-0.065539,-0.10236,-0.132387,-0.156158,-0.172505,-0.182356,-0.187233,2
0.36478,0.353625,0.343233,0.333128,0.322178,0.308021,0.292089,0.273746,0.250917,0.219999,0.183546,0.144218,0.101947,0.057479,0.01064,-0.034774,-0.079385,-0.118206,-0.150566,-0.1757,-0.193301,-0.204628,-0.208024,2
0.364895,0.355163,0.345725,0.335301,0.323304,0.309265,0.293382,0.274658,0.249245,0.216429,0.177913,0.137029,0.093426,0.048991,0.002215,-0.044319,-0.089192,-0.126563,-0.158015,-0.182166,-0.198161,-0.206595,-0.207929,4
0.413881,0.403264,0.391094,0.376214,0.357105,0.33387,0.306804,0.275886,0.241182,0.20251,0.159852,0.117286,0.074818,0.032267,-0.010916,-0.054482,-0.095983,-0.132762,-0.165972,-0.194699,-0.218989,-0.239132,-0.255057,5
0.408925,0.393429,0.378397,0.362211,0.344341,0.32507,0.302551,0.277054,0.247145,0.211989,0.173033,0.130938,0.087538,0.044465,0.002514,-0.037555,-0.073587,-0.105707,-0.130585,-0.151373,-0.165153,-0.17266,-0.174657,1
0.405006,0.391633,0.378943,0.364213,0.348708,0.330292,0.308464,0.284423,0.258096,0.225297,0.18744,0.146839,0.103117,0.056982,0.009246,-0.036934,-0.079022,-0.116827,-0.149542,-0.174783,-0.193507,-0.205855,-0.213449,1
0.357138,0.346219,0.337759,0.328687,0.318694,0.305166,0.286732,0.264973,0.239756,0.209846,0.176697,0.140292,0.100303,0.057564,0.013819,-0.03091,-0.071086,-0.105158,-0.131189,-0.149034,-0.158281,-0.158915,-0.15439,1
0.412208,0.400653,0.388476,0.373883,0.35651,0.334891,0.308582,0.277827,0.243034,0.204743,0.163391,0.120976,0.078451,0.035166,-0.009641,-0.052969,-0.094358,-0.132939,-0.168062,-0.19906,-0.22553,-0.247352,-0.265135,6
0.404441,0.387949,0.375088,0.361708,0.346814,0.32923,0.30909,0.283271,0.252682,0.216509,0.177052,0.134086,0.090584,0.046007,0.001339,-0.041569,-0.079502,-0.114542,-0.143988,-0.168359,-0.184563,-0.195184,-0.201747,2
