@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute target {1,2}

@data
0.106647,0.106631,0.106616,0.1066,0.106585,0.106569,0.106554,0.106538,0.106523,0.106507,0.106492,0.106476,0.106461,0.106445,2
0.086462,0.086127,0.08693,0.087337,0.087993,0.088523,0.089174,0.089767,0.090469,0.091074,0.091903,0.092427,0.093476,0.093725,1
0.124058,0.124058,0.124084,0.124084,0.124111,0.124084,0.124084,0.124084,0.124031,0.123979,0.123899,0.123793,0.123661,0.123476,2
0.122232,0.122247,0.122247,0.122232,0.122232,0.122232,0.122218,0.122189,0.122145,0.122086,0.122014,0.121926,0.121838,0.121736,2
-0.039578,-0.039578,-0.039663,-0.039748,-0.039833,-0.039918,-0.040003,-0.040088,-0.040173,-0.040258,-0.040343,-0.040343,-0.040428,-0.040513,2
0.084487,0.096592,0.108708,0.120823,0.120823,0.120834,0.120834,0.120834,0.120823,0.120813,0.120813,0.120813,0.120802,0.120782,2
0.097227,0.097422,0.097633,0.097876,0.098136,0.098396,0.098672,0.098964,0.099273,0.099614,0.099955,0.100312,0.100701,0.101107,2
0.117614,0.121404,0.125404,0.129469,0.133576,0.137714,0.141853,0.145991,0.15013,0.154268,0.158407,0.155528,0.15448,0.142456,2
-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,-0.074742,2
0.102937,0.102927,0.102916,0.102906,0.102896,0.102896,0.102896,0.102896,0.102885,0.102885,0.102885,0.102885,0.102885,0.102885,2
0.091429,0.093627,0.097833,0.101711,0.105685,0.109891,0.113567,0.118301,0.120504,0.119057,0.112459,0.096646,0.078906,0.059048,1
0.092682,0.091858,0.09214,0.091994,0.092122,0.092041,0.092168,0.092032,0.09225,0.091932,0.09252,0.080367,0.0632,0.047221,1
-0.10892,-0.10892,-0.10892,-0.10892,-0.10892,-0.109074,-0.109229,-0.109229,-0.109383,-0.109692,-0.11,-0.110618,-0.111389,-0.112315,2
0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113652,0.113677,2
0.10579,0.109067,0.112908,0.116809,0.120783,0.124756,0.12876,0.132764,0.136768,0.140772,0.144776,0.142226,0.141376,0.129651,2
0.088258,0.087472,0.087728,0.087597,0.08768,0.087624,0.087665,0.08763,0.087665,0.087651,0.087677,0.08767,0.087687,0.087639,1
0.10391,0.102255,0.101634,0.100584,0.09972,0.098682,0.097711,0.096627,0.095587,0.094445,0.093352,0.092118,0.091006,0.089571,1
0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,0.103217,2
0.107789,0.107815,0.107815,0.107815,0.107815,0.107841,0.107867,0.107893,0.107919,0.107919,0.107919,0.107919,0.107919,0.107919,2
0.096584,0.099861,0.103594,0.107448,0.111344,0.115269,0.119195,0.123121,0.127047,0.130972,0.134898,0.132525,0.131419,0.119794,2
0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,0.108503,2
0.094186,0.09757,0.101273,0.105066,0.108898,0.112731,0.116594,0.120427,0.12426,0.128092,0.131955,0.129649,0.128561,0.116804,2
0.110588,0.110588,0.110588,0.110588,0.110588,0.110588,0.110603,0.110603,0.110603,0.110603,0.110603,0.110603,0.110618,0.110618,2
-0.102402,-0.102402,-0.102264,-0.102125,-0.101986,-0.101986,-0.101986,-0.101848,-0.101848,-0.101848,-0.101848,-0.101848,-0.101848,-0.101848,2
0.098767,0.102444,0.106284,0.110195,0.114106,0.118048,0.121959,0.125901,0.129843,0.133784,0.137726,0.135282,0.134171,0.122336,2
0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,0.100742,2
0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,0.122053,2
0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,0.106484,2
0.118897,0.122815,0.126829,0.130953,0.135151,0.13935,0.143582,0.147813,0.152044,0.156276,0.160507,0.157672,0.15646,0.145724,2
0.104103,0.104103,0.104086,0.104086,0.10407,0.104053,0.104037,0.104021,0.104004,0.103988,0.103971,0.103971,0.103971,0.103971,2
0.101194,0.104507,0.108283,0.112181,0.116121,0.12006,0.12403,0.128001,0.131971,0.13591,0.13988,0.137541,0.136454,0.124533,2
0.116993,0.116993,0.116993,0.116993,0.116993,0.11702,0.11702,0.11702,0.11702,0.11702,0.11702,0.11702,0.11702,0.11702,2
0.092333,0.091498,0.091777,0.091626,0.09175,0.091634,0.091779,0.091589,0.09187,0.091443,0.092177,0.079897,0.065636,0.055823,1
0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,0.107815,2
-0.083194,-0.083194,-0.083194,-0.083194,-0.083194,-0.083194,-0.083194,-0.083194,-0.083194,-0.083613,-0.084033,-0.084453,-0.084872,-0.085292,2
-0.116341,-0.116525,-0.116341,-0.116157,-0.115605,-0.11487,-0.114134,-0.113214,-0.111926,-0.110455,-0.108799,-0.10696,-0.104936,-0.102729,2
-0.095736,-0.095736,-0.095736,-0.095736,-0.095736,-0.095876,-0.096016,-0.096016,-0.096016,-0.096016,-0.096155,-0.096295,-0.096435,-0.096435,2
0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,0.103709,2
-0.06531,-0.079726,-0.094142,-0.108722,-0.123138,-0.123466,-0.12363,-0.123466,-0.123466,-0.123466,-0.123302,-0.123138,-0.123138,-0.122974,2
-0.131908,-0.130691,-0.128864,-0.127038,-0.124907,-0.122168,-0.119124,-0.115776,-0.112428,-0.108471,-0.104209,-0.099948,-0.095382,-0.090512,2
-0.101401,-0.101401,-0.101401,-0.101401,-0.101401,-0.101544,-0.101544,-0.101544,-0.101544,-0.101544,-0.101544,-0.101544,-0.101686,-0.101686,2
-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,-0.038447,2
0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,2
0.091796,0.091954,0.092121,0.0923,0.092488,0.092688,0.092897,0.093128,0.093369,0.09361,0.093862,0.094124,0.094407,0.09469,2
0.110178,0.113892,0.117801,0.12174,0.12572,0.129701,0.133712,0.137723,0.141734,0.145745,0.149756,0.14713,0.146186,0.136112,2
-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,-0.014336,2
0.107286,0.110576,0.114312,0.11821,0.12215,0.126089,0.130059,0.134028,0.137998,0.141968,0.145937,0.14344,0.142506,0.131074,2
0.091702,0.091702,0.091702,0.091692,0.091682,0.091682,0.091682,0.091671,0.091671,0.091671,0.091671,0.091671,0.091671,0.091671,2
0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,0.105377,2
-0.076374,-0.076374,-0.076374,-0.076541,-0.076708,-0.076708,-0.076708,-0.076708,-0.076708,-0.076708,-0.076708,-0.076708,-0.076708,-0.076708,2
0.088345,0.087559,0.087815,0.087683,0.087766,0.087711,0.087752,0.087754,0.087731,0.087816,0.087683,0.087919,0.087569,0.088089,1
0.086358,0.085589,0.08584,0.085711,0.085792,0.085738,0.085778,0.085744,0.085778,0.085757,0.08579,0.085762,0.085811,0.085705,1
0.127194,0.127194,0.127194,0.127221,0.127221,0.127221,0.127221,0.127221,0.127221,0.127221,0.127221,0.127221,0.127221,0.127221,2
-0.093868,-0.093868,-0.093733,-0.093597,-0.093462,-0.093462,-0.093462,-0.093326,-0.093326,-0.093326,-0.093326,-0.093326,-0.093326,-0.093326,2
0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,0.105899,2
-0.105075,-0.105075,-0.104932,-0.10479,-0.104647,-0.104647,-0.104647,-0.104647,-0.104647,-0.104647,-0.104505,-0.104363,-0.10422,-0.104078,2
0.10702,0.107036,0.107036,0.107036,0.107036,0.107036,0.107036,0.107036,0.107036,0.107051,0.107051,0.107066,0.107081,0.107081,2
0.098567,0.101866,0.105618,0.109504,0.113462,0.11742,0.121409,0.125398,0.129387,0.133376,0.137365,0.134922,0.133768,0.123244,2
0.099941,0.103574,0.107433,0.111396,0.115359,0.119353,0.123347,0.127341,0.131334,0.135328,0.139322,0.136876,0.135813,0.123687,2
0.113921,0.113895,0.113869,0.113843,0.113817,0.113791,0.113765,0.113739,0.113713,0.113687,0.113661,0.113635,0.113609,0.113583,2
0.088761,0.087971,0.088228,0.088096,0.088179,0.088137,0.088173,0.088172,0.088167,0.08821,0.088173,0.088257,0.088128,0.088398,1
0.09996,0.099943,0.099926,0.099909,0.099909,0.099892,0.099892,0.099875,0.099858,0.099858,0.099841,0.099824,0.099824,0.099824,2
-0.100745,-0.100884,-0.100884,-0.100884,-0.100884,-0.100884,-0.100884,-0.100884,-0.100884,-0.100884,-0.100884,-0.101023,-0.101161,-0.1013,2
0.110686,0.110701,0.110732,0.110777,0.110839,0.110915,0.111022,0.11113,0.111252,0.11139,0.111543,0.111712,0.111895,0.112094,2
0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,0.102241,2
0.118715,0.122495,0.126412,0.130434,0.134531,0.138627,0.142755,0.146883,0.151011,0.15514,0.159268,0.156438,0.155298,0.144962,2
-0.081335,-0.081335,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,-0.081728,2
0.084321,0.084011,0.084811,0.085224,0.085881,0.086413,0.087063,0.087656,0.088342,0.088991,0.089735,0.090377,0.091233,0.091748,1
-0.088796,-0.087855,-0.08802,-0.087647,-0.087469,-0.087276,-0.087203,-0.086933,-0.086687,-0.086573,-0.086434,-0.086186,-0.085919,-0.085871,1
0.113995,0.113995,0.113995,0.113995,0.113995,0.113995,0.113995,0.114006,0.114006,0.114006,0.114006,0.114006,0.114016,0.114016,2
0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,0.105078,2
0.10255,0.10255,0.102534,0.102518,0.102503,0.102487,0.102471,0.102471,0.102455,0.102439,0.102424,0.102424,0.102424,0.102424,2
0.091153,0.105543,0.120344,0.135241,0.140416,0.14477,0.149018,0.153232,0.157447,0.161662,0.165877,0.16316,0.162061,0.151411,2
-0.117566,-0.116261,-0.114956,-0.11339,-0.111824,-0.110128,-0.108301,-0.106343,-0.104256,-0.102037,-0.099688,-0.097209,-0.094599,-0.091859,2
0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,0.099408,2
0.118963,0.118911,0.118833,0.118729,0.118599,0.118443,0.118261,0.118053,0.117819,0.117559,0.117273,0.116961,0.116623,0.116259,2
0.122736,0.122736,0.122751,0.122751,0.122751,0.122751,0.122751,0.122751,0.122751,0.122736,0.122706,0.122677,0.122632,0.122573,2
0.105867,0.105709,0.105534,0.10536,0.10517,0.104964,0.104742,0.104504,0.104251,0.103982,0.103696,0.103395,0.103078,0.102746,2
-0.102073,-0.11573,-0.11573,-0.11573,-0.11573,-0.115882,-0.115882,-0.11573,-0.11573,-0.115579,-0.115275,-0.11482,-0.114365,-0.113606,2
0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,0.11026,2
0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,0.107711,2
-0.121276,-0.121276,-0.121276,-0.121116,-0.120956,-0.120956,-0.120796,-0.120637,-0.120477,-0.120317,-0.120158,-0.120158,-0.119998,-0.119838,2
0.110144,0.110082,0.110005,0.109927,0.109819,0.109711,0.109572,0.109418,0.109248,0.109063,0.108862,0.108646,0.10843,0.108199,2
0.103517,0.106833,0.110647,0.114626,0.118646,0.122667,0.126687,0.130739,0.134791,0.138842,0.142894,0.140407,0.139485,0.12762,2
0.101531,0.101439,0.101337,0.101224,0.1011,0.100967,0.100823,0.100669,0.100505,0.100331,0.100146,0.099951,0.099746,0.09953,2
0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,0.102907,2
0.106604,0.106635,0.106682,0.106744,0.106838,0.106932,0.107042,0.107167,0.107308,0.107464,0.107636,0.107839,0.108058,0.108293,2
0.10784,0.10784,0.107856,0.107856,0.107856,0.107856,0.107856,0.107856,0.107856,0.107856,0.107856,0.107871,0.107887,0.107902,2
0.113898,0.113867,0.113837,0.113776,0.1137,0.113609,0.113503,0.113381,0.113244,0.113092,0.112925,0.112743,0.11256,0.112347,2
0.107115,0.107115,0.107115,0.107115,0.107115,0.107115,0.10713,0.10713,0.10713,0.10713,0.10713,0.10713,0.10713,0.10713,2
0.102341,0.106053,0.10993,0.113879,0.117827,0.121776,0.125756,0.129735,0.133715,0.137694,0.141674,0.139206,0.138147,0.125869,2
-0.111789,-0.111789,-0.111634,-0.11148,-0.111326,-0.11148,-0.11148,-0.111634,-0.111789,-0.111789,-0.111789,-0.111789,-0.111789,-0.111789,2
-0.11336,-0.11283,-0.112035,-0.111107,-0.11018,-0.108987,-0.107662,-0.106337,-0.104747,-0.103157,-0.101302,-0.099447,-0.097459,-0.095339,2
-0.086764,-0.08611,-0.086363,-0.086231,-0.086322,-0.086422,-0.086622,-0.086642,-0.086636,-0.086696,-0.08681,-0.086716,-0.086848,-0.086671,1
-0.033213,-0.033426,-0.03364,-0.033854,-0.034067,-0.034281,-0.034281,-0.034495,-0.034709,-0.034922,-0.035136,-0.03535,-0.035564,-0.035777,2
0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,0.107819,2
0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107619,0.107634,0.107649,2
0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,0.116437,2
0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,0.105153,2
-0.099291,-0.099291,-0.099427,-0.099563,-0.099698,-0.099834,-0.099834,-0.09997,-0.100105,-0.100241,-0.100377,-0.100512,-0.100648,-0.100784,2
0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,0.107174,2
0.105377,0.105361,0.105361,0.105361,0.105361,0.105361,0.105361,0.105361,0.105345,0.105329,0.105313,0.105313,0.105313,0.105297,2
-0.043979,-0.043867,-0.043755,-0.043642,-0.04353,-0.043418,-0.043305,-0.043193,-0.043081,-0.042969,-0.042856,-0.042744,-0.042632,-0.04252,2
0.119898,0.119898,0.119898,0.119909,0.119909,0.119919,0.119919,0.119919,0.119919,0.119919,0.119919,0.119929,0.11994,0.11995,2
-0.098998,-0.099137,-0.099137,-0.099277,-0.099137,-0.099137,-0.099277,-0.099277,-0.099277,-0.099416,-0.099416,-0.099555,-0.099695,-0.099834,2
-0.066803,-0.066209,-0.066403,-0.066303,-0.066366,-0.066324,-0.066355,-0.066329,-0.066358,-0.066332,-0.066379,-0.066318,-0.066421,-0.066235,1
0.108227,0.111743,0.115587,0.119523,0.1235,0.127477,0.131484,0.135492,0.1395,0.143508,0.147515,0.145025,0.144174,0.134006,2
0.113801,0.113827,0.113853,0.113853,0.113853,0.113879,0.113905,0.113931,0.113957,0.113983,0.114009,0.114035,0.114061,0.114087,2
0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,0.109623,2
0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,0.11399,2
0.105942,0.108866,0.112195,0.115647,0.119098,0.122509,0.125879,0.129208,0.132528,0.135807,0.139045,0.135969,0.134223,0.121879,2
0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115138,0.115155,0.115155,2
0.110709,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,0.110735,2
0.104842,0.104842,0.104842,0.104842,0.104842,0.104842,0.104842,0.104868,0.104868,0.104868,0.104868,0.104868,0.104868,0.104868,2
0.099475,0.099896,0.100343,0.100816,0.101316,0.101842,0.102394,0.102973,0.103578,0.104209,0.104866,0.10555,0.10626,0.107023,2
0.101287,0.105024,0.108927,0.112902,0.116877,0.120853,0.124859,0.128865,0.132871,0.136878,0.140884,0.138358,0.137261,0.125035,2
0.109275,0.109275,0.109275,0.109275,0.109275,0.109275,0.109275,0.109275,0.109275,0.109275,0.109275,0.10929,0.109305,0.10932,2
0.116441,0.120202,0.124163,0.128186,0.132251,0.136348,0.140444,0.144541,0.148637,0.152734,0.15683,0.154117,0.153017,0.14256,2
0.105024,0.105071,0.105133,0.105211,0.10532,0.105429,0.105554,0.105694,0.10585,0.106022,0.106209,0.106411,0.10663,0.106864,2
0.107908,0.111209,0.114959,0.118871,0.122825,0.126778,0.130731,0.134715,0.138699,0.142683,0.146667,0.144191,0.143345,0.131771,2
0.105701,0.105628,0.105545,0.105462,0.105369,0.105266,0.105152,0.105028,0.104893,0.104748,0.104593,0.104427,0.104251,0.104064,2
-0.102034,-0.10217,-0.10217,-0.102307,-0.102307,-0.102307,-0.102307,-0.102307,-0.102443,-0.102443,-0.102443,-0.102443,-0.102443,-0.10258,2
0.093692,0.092858,0.09313,0.09299,0.093078,0.093029,0.093069,0.093056,0.093067,0.093077,0.09307,0.093096,0.093058,0.093148,1
-0.126853,-0.124558,-0.122109,-0.119508,-0.116754,-0.114,-0.111093,-0.108033,-0.104667,-0.101148,-0.097476,-0.093651,-0.089673,-0.085542,2
0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,0.106516,2
0.109215,0.109215,0.109215,0.109215,0.109215,0.109241,0.109267,0.109267,0.109292,0.109292,0.109292,0.109292,0.109292,0.109292,2
0.10214,0.102124,0.102124,0.102108,0.102108,0.102091,0.102091,0.102075,0.102059,0.102059,0.102059,0.102059,0.102059,0.102059,2
-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,-0.080759,2
-0.018933,-0.01898,-0.019027,-0.019074,-0.019121,-0.019168,-0.019215,-0.019262,-0.019309,-0.019356,-0.019403,-0.01945,-0.019497,-0.019544,2
0.092187,0.091366,0.091634,0.091496,0.091583,0.091535,0.091578,0.091557,0.091582,0.091589,0.091631,0.091623,0.091681,0.091659,1
0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,0.108007,2
-0.123453,-0.12211,-0.120633,-0.119021,-0.117276,-0.115261,-0.113247,-0.111098,-0.108815,-0.106398,-0.103847,-0.101161,-0.098341,-0.095387,2
0.097773,0.098086,0.098432,0.098777,0.099156,0.099551,0.099963,0.100391,0.100819,0.10128,0.101757,0.102251,0.089064,0.074658,2
-0.118668,-0.118507,-0.118507,-0.118668,-0.118668,-0.118668,-0.118507,-0.118346,-0.118185,-0.118185,-0.118025,-0.117864,-0.117703,-0.117542,2
-0.100962,-0.100962,-0.100823,-0.100684,-0.100545,-0.100545,-0.100406,-0.100268,-0.100129,-0.09999,-0.099851,-0.099851,-0.099713,-0.099713,2
0.112117,0.112117,0.112117,0.112117,0.112117,0.112117,0.112117,0.112117,0.112143,0.112143,0.112143,0.112143,0.112143,0.112143,2
-0.070912,-0.070912,-0.071305,-0.071697,-0.07209,-0.07209,-0.07209,-0.07209,-0.07209,-0.07209,-0.07209,-0.072482,-0.072482,-0.072874,2
0.102788,0.106535,0.110447,0.11443,0.118414,0.122428,0.126442,0.130456,0.13447,0.138484,0.136062,0.135014,0.123095,0.107757,2
0.09871,0.10216,0.105936,0.109803,0.113711,0.11762,0.121528,0.125467,0.129405,0.133344,0.137283,0.13484,0.133629,0.121416,2
0.117013,0.121259,0.125504,0.129782,0.13406,0.131074,0.129826,0.117708,0.102041,0.082866,0.062888,0.041596,0.019956,-0.001792,2
0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099593,0.099603,0.099603,2
0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,2
0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,0.102131,2
0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104624,0.104635,0.104635,2
0.101069,0.104799,0.108725,0.112681,0.116679,0.120677,0.124706,0.128735,0.132764,0.136793,0.140822,0.137298,0.136515,0.126458,2
0.113924,0.117679,0.121667,0.12576,0.129884,0.134009,0.138133,0.142258,0.146382,0.145644,0.144705,0.13134,0.113829,0.094462,2
0.105131,0.105177,0.105239,0.105302,0.105379,0.105472,0.105597,0.105721,0.105861,0.106016,0.106187,0.106389,0.106606,0.106839,2
-0.099198,-0.099334,-0.099334,-0.099334,-0.09947,-0.09947,-0.099606,-0.099606,-0.099606,-0.099606,-0.099606,-0.099606,-0.099742,-0.099878,2
0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,0.105885,2
0.093618,0.097007,0.100712,0.104506,0.10834,0.112173,0.116036,0.119899,0.123762,0.127625,0.131489,0.130896,0.130016,0.118674,2
0.10086,0.100937,0.101046,0.101154,0.101278,0.101417,0.101572,0.101743,0.101944,0.102145,0.102362,0.102594,0.102842,0.103121,2
0.109874,0.109735,0.109581,0.109411,0.109241,0.10904,0.108824,0.108608,0.108361,0.108098,0.10782,0.107527,0.107218,0.106894,2
0.108528,0.108482,0.108422,0.108346,0.108255,0.108149,0.108028,0.107906,0.107755,0.107588,0.107406,0.107209,0.106997,0.106769,2
0.109461,0.113146,0.117059,0.121075,0.125092,0.129139,0.133187,0.137234,0.141282,0.145329,0.149377,0.146799,0.14594,0.134419,2
0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,0.109171,2
0.108493,0.108493,0.108509,0.108509,0.108509,0.108509,0.108524,0.108524,0.108524,0.108524,0.108524,0.108524,0.108524,0.10854,2
-0.110523,-0.110372,-0.110523,-0.110523,-0.110523,-0.110372,-0.11022,-0.11022,-0.11022,-0.110069,-0.110069,-0.109917,-0.109917,-0.109766,2
0.100644,0.104145,0.107874,0.111694,0.115513,0.119372,0.123231,0.12709,0.130949,0.134808,0.138667,0.136121,0.134887,0.12515,2
0.086449,0.086144,0.086981,0.087419,0.088108,0.088669,0.08935,0.089975,0.090705,0.091373,0.092171,0.09284,0.09375,0.094292,1
0.106918,0.106825,0.106716,0.106592,0.106452,0.106297,0.106126,0.10594,0.105738,0.105521,0.105288,0.105055,0.104806,0.104527,2
0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105854,0.105864,0.105864,2
0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,0.120328,2
0.107634,0.107746,0.107858,0.107987,0.108147,0.108324,0.108517,0.108709,0.108918,0.109143,0.109384,0.109657,0.109945,0.110251,2
0.099278,0.099487,0.099713,0.099954,0.100212,0.100469,0.100759,0.101065,0.101387,0.101725,0.102079,0.10245,0.102836,0.103239,2
-0.109575,-0.109575,-0.109575,-0.109425,-0.109274,-0.109274,-0.109124,-0.108973,-0.108973,-0.108823,-0.108672,-0.108672,-0.108672,-0.108672,2
0.109535,0.109535,0.10955,0.10958,0.109626,0.109687,0.109764,0.109855,0.109978,0.1101,0.110237,0.110405,0.110589,0.110772,2
0.108084,0.112116,0.116149,0.120181,0.124213,0.121841,0.120893,0.109311,0.094502,0.076754,0.058078,0.038845,0.019251,-0.000642,2
0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,0.111908,2
0.105852,0.109359,0.113258,0.11722,0.121222,0.125256,0.12929,0.133323,0.137357,0.14139,0.145424,0.142659,0.141545,0.129826,2
-0.075008,-0.075008,-0.075176,-0.075345,-0.075513,-0.075681,-0.075849,-0.076018,-0.076186,-0.076354,-0.076523,-0.076691,-0.076859,-0.077028,2
-0.102238,-0.102238,-0.102238,-0.102238,-0.102099,-0.101959,-0.101959,-0.10182,-0.10182,-0.101681,-0.101681,-0.101681,-0.101541,-0.101402,2
0.095781,0.099053,0.102815,0.1067,0.110625,0.114551,0.118508,0.122464,0.12639,0.130346,0.134302,0.13191,0.130796,0.120194,2
0.077257,0.089602,0.101959,0.114305,0.126651,0.126843,0.126843,0.126854,0.126854,0.126854,0.126854,0.126854,0.126854,0.126854,2
-0.024761,-0.024761,-0.024761,-0.024874,-0.024987,-0.024987,-0.024987,-0.024987,-0.024987,-0.024987,-0.024987,-0.0251,-0.025213,-0.025326,2
-0.121418,-0.120338,-0.119258,-0.118023,-0.116635,-0.114937,-0.113085,-0.111079,-0.108919,-0.106604,-0.10429,-0.101666,-0.098889,-0.095957,2
0.103983,0.107288,0.111042,0.11496,0.118918,0.122877,0.126865,0.130854,0.134843,0.138832,0.142821,0.140342,0.139403,0.127753,2
0.100592,0.100607,0.100622,0.100622,0.100637,0.100637,0.100637,0.100637,0.100637,0.100637,0.100637,0.100637,0.100652,0.100667,2
-0.010339,-0.010466,-0.010594,-0.010848,-0.01123,-0.011738,-0.012374,-0.013138,-0.014028,-0.015046,-0.016191,-0.017463,-0.018862,-0.020389,2
-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,-0.081674,2
0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,0.104756,2
0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,0.106097,2
-0.09719,-0.097329,-0.097469,-0.097469,-0.097608,-0.097748,-0.097888,-0.098027,-0.098027,-0.098167,-0.098306,-0.098306,-0.098306,-0.098306,2
