@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute target {1,2}

@data
-0.799191,-0.798699,-0.797975,-0.796964,-0.795582,-0.793703,-0.791113,-0.787351,-0.784316,-0.77651,-0.761055,-0.736539,-0.671889,-0.263971,0.563787,0.36255,0.205426,0.063503,-0.014065,-0.069881,-0.111771,-0.149141,-0.188745,-0.779602,-0.812303,-0.822396,-0.827513,-0.831154,-0.834528,-0.841015,-0.847183,-0.85859,-0.883221,-0.993484,0.252724,0.595849,0.64882,0.67038,0.682166,0.689159,0.693415,0.692597,0.695626,0.686601,0.687757,0.683763,0.670441,0.665054,0.666781,0.659558,0.658118,0.652403,0.64387,0.635323,0.637865,0.637097,0.64417,0.640213,0.632356,0.631894,0.629891,0.627178,0.626718,0.626422,0.629314,0.629718,0.623371,0.626911,0.623067,0.633796,0.636377,0.638795,0.664197,0.708788,0.717238,0.710938,0.705819,0.689737,0.688688,0.686123,0.677742,0.664735,0.652604,0.629197,0.617745,0.582191,0.488001,-0.332508,-0.668556,-0.729835,-0.755112,-0.768757,-0.777232,-0.78297,-0.787082,-0.790148,-0.792498,-0.794331,-0.795778,-0.796921,-0.79782,-0.798512,-0.799025,-0.799373,-0.799567,-0.799606,-0.799485,2
0.014991,0.005947,-0.004427,-0.016481,-0.030696,-0.047743,-0.068602,-0.094753,-0.128547,-0.17396,-0.238289,-0.336532,-0.505202,-0.862529,-2.128985,8.20593,1.251608,0.569756,0.319712,0.187791,0.105811,0.047328,0.041969,-0.006157,-0.086766,0.322852,0.312531,0.302379,0.294763,0.289732,0.287319,0.28763,0.288486,0.291319,0.349374,0.396027,0.52484,1.488355,0.728514,-0.426604,-0.314959,-0.306603,-0.268376,-0.269471,-0.252743,-0.239265,-0.249894,-0.237547,-0.235417,-0.242037,-0.210037,-0.213387,-0.21407,-0.214541,-0.215261,-0.217488,-0.210109,-0.214048,-0.215172,-0.216023,-0.216818,-0.217607,-0.218393,-0.219096,-0.204944,-0.206889,-0.206755,-0.225581,-0.224956,-0.225344,-0.225514,-0.211138,-0.230916,-0.231004,-0.23173,-0.232461,-0.248769,-0.244546,-0.243073,-0.24354,-0.253971,-0.240787,-0.249143,-0.242348,-0.247603,-0.262604,-0.246833,-0.264487,-0.268596,-0.272549,-0.263732,-0.293116,-0.320657,0.148898,0.114388,0.101944,0.077062,0.071769,0.066905,0.062245,0.057588,0.052794,0.04775,0.042354,0.036504,0.030087,0.02297,2
-0.829083,-0.829599,-0.830168,-0.830807,-0.831534,-0.832376,-0.833366,-0.83455,-0.835996,-0.837801,-0.840113,-0.843169,-0.847353,-0.853292,-0.861735,-0.868642,-0.475109,1.571382,1.393251,1.349294,1.331272,1.322733,1.319214,1.319497,1.324311,1.300226,-1.1445,-0.909839,-0.866664,-0.851133,-0.843958,-0.840371,-0.838765,-0.83858,-0.839815,-0.843101,-0.850628,-0.871249,-0.977277,0.184372,0.421501,0.418131,0.425841,0.42536,0.432704,0.443258,0.449369,0.45392,0.456582,0.459838,0.461344,0.464158,0.465666,0.469894,0.471848,0.47298,0.478162,0.479936,0.481793,0.486303,0.489226,0.491364,0.490245,0.491047,0.491535,0.494419,0.494776,0.497502,0.499283,0.499273,0.49933,0.501747,0.498731,0.499041,0.496229,0.496497,0.495245,0.492079,0.463112,0.394628,0.35496,0.336113,0.331429,0.329374,0.327898,0.326406,0.326486,0.327161,0.327631,0.327996,0.328774,0.331987,0.343416,0.432057,-0.741338,-0.808536,-0.818657,-0.822233,-0.823989,-0.825045,-0.825781,-0.826355,-0.826846,-0.827294,-0.827725,-0.828158,-0.828607,2
-1.252863,-1.223411,-1.214121,-1.207306,-1.203471,-1.195205,-1.178369,-0.336671,-0.475151,0.48027,0.910475,1.060238,1.127808,1.175015,1.190407,1.24803,1.220709,1.215924,1.217619,1.223901,1.226653,1.231389,1.244454,1.281058,1.488553,-1.062688,-1.187075,-1.217896,-1.232529,-1.244452,-1.271729,-0.50673,-0.210837,0.073575,0.050793,0.094824,0.131944,0.176276,0.183502,0.180815,0.184469,0.184585,0.184655,0.189282,0.185464,0.189071,0.188841,0.189117,0.184824,0.185071,0.184626,0.187499,0.185615,0.189517,0.186827,0.186591,0.186522,0.186501,0.186501,0.186512,0.186532,0.186564,0.186619,0.186759,0.19079,0.186649,0.188875,0.189032,0.188985,0.18856,0.192312,0.192127,0.191843,0.189079,0.193292,0.189361,0.189101,0.189344,0.190823,0.190452,0.187954,0.191177,0.190101,0.189238,0.188215,0.186859,0.184752,0.183731,0.179615,0.169375,0.153486,0.117239,-0.685708,-0.772545,-0.789928,-0.796965,-0.80085,-0.803136,-0.804473,-0.805162,-0.805341,-0.805048,-0.804234,-0.802725,-0.800085,-0.795114,-0.783347,2
0.560622,0.675121,0.678895,0.653703,0.654957,0.681905,0.665099,0.716568,0.61673,0.531946,0.793351,-0.372563,-0.125728,-0.219159,-0.1954,-0.042957,0.02225,-0.140091,0.62554,0.585354,0.698828,0.712499,0.678082,0.709471,0.67224,0.707253,0.855895,0.686623,-0.128875,-0.936198,-0.835434,-0.740384,-0.783938,-0.791696,-0.795204,-0.789649,-0.800243,-0.81132,-0.812395,-0.807502,-0.802151,-0.821322,-0.827245,-0.827737,-0.818679,-0.806482,-0.806283,-0.788777,-0.791357,-0.791524,-0.776545,-0.76346,-0.763496,-0.76587,-0.765934,-0.76697,-0.767136,-0.761376,-0.789135,-0.794705,-0.774497,-0.771045,-0.769817,-0.773142,-0.775057,-0.777148,-0.779667,-0.78314,-0.787417,-0.808544,-0.80114,-0.778971,-0.918227,-1.091481,0.474704,0.775423,0.836314,0.731975,0.7155,0.730229,0.718943,0.712619,0.709487,0.706901,0.705218,0.703206,0.702136,0.700597,0.699698,0.6987,0.697779,0.697333,0.696308,0.696068,0.695101,0.694738,0.6941,0.693532,0.69329,0.692481,0.692372,0.691918,0.693756,0.68828,0.684239,0.706399,0.701938,1
-0.705833,-0.704214,-0.702346,-0.700097,-0.697806,-0.694566,-0.690601,-0.68545,-0.678415,-0.668151,-0.651672,-0.620817,-0.543196,-0.046686,0.609833,0.704242,0.737277,0.753037,0.762843,0.760316,0.723239,-0.760068,-0.756291,-0.737634,-0.730803,-0.726494,-0.722909,-0.719416,-0.715629,-0.711132,-0.705265,-0.696549,-0.685228,-0.6532,-0.560582,0.509765,0.595393,0.621838,0.637861,0.647593,0.652516,0.652049,0.653273,0.655392,0.658175,0.660667,0.662157,0.663428,0.664634,0.667025,0.67196,0.66866,0.668281,0.669051,0.671896,0.669132,0.670105,0.670784,0.671386,0.671944,0.672456,0.672852,0.676808,0.676927,0.674118,0.678432,0.679081,0.675797,0.677826,0.678058,0.678158,0.680487,0.681117,0.6822,0.68358,0.685353,0.687739,0.691176,0.696576,0.711104,0.736864,0.896734,-0.710893,-0.73409,-0.731614,-0.729023,-0.726948,-0.725285,-0.72391,-0.722734,-0.721697,-0.720758,-0.719888,-0.719065,-0.718272,-0.717498,-0.71673,-0.71596,-0.715177,-0.714374,-0.713542,-0.71267,-0.711748,-0.710763,-0.7097,-0.70854,-0.707261,2
-0.796711,-0.797084,-0.797506,-0.797985,-0.79853,-0.799155,-0.799874,-0.800706,-0.801664,-0.802744,-0.803859,-0.804553,-0.802359,-0.776149,1.517444,1.312778,1.278345,1.263556,1.252849,1.241379,1.224697,1.192258,1.095244,-0.14907,-0.724159,-0.729494,-0.739155,-0.745329,-0.749008,-0.750917,-0.751377,-0.750404,-0.747683,-0.742353,-0.732249,-0.710982,-0.650767,-0.133125,0.354394,0.386157,0.410635,0.425893,0.436866,0.446055,0.453036,0.45835,0.462599,0.467122,0.475008,0.47816,0.482881,0.484683,0.486542,0.492638,0.497147,0.500203,0.50275,0.505429,0.508184,0.511497,0.51424,0.516407,0.520695,0.520664,0.521964,0.523008,0.521514,0.521306,0.52066,0.521809,0.5201,0.520627,0.520425,0.518478,0.505991,0.473168,0.395365,0.35973,0.347563,0.341714,0.34036,0.339924,0.340232,0.339245,0.337224,0.335095,0.332491,0.330705,0.323186,0.295101,-0.892044,-0.81047,-0.799752,-0.796754,-0.795612,-0.795118,-0.794908,-0.794844,-0.794864,-0.794939,-0.795055,-0.795204,-0.795381,-0.795587,-0.79582,-0.796083,-0.796379,2
-0.867525,-0.867208,-0.866497,-0.865941,-0.864274,-0.865709,-0.864295,-0.86507,-0.861951,-0.861537,-0.859684,-0.85602,-0.850981,-0.841304,-0.819363,-0.742813,0.401396,0.675056,0.335302,0.148641,0.00396,-0.08541,-0.145196,-0.200395,-0.26709,-0.556986,-0.803149,-0.83634,-0.849571,-0.859146,-0.862372,-0.865933,-0.87129,-0.874936,-0.879414,-0.886011,-0.894936,-0.922064,-0.195873,0.447038,0.58078,0.642226,0.652388,0.665286,0.672641,0.673944,0.67461,0.666382,0.661442,0.656643,0.652332,0.645117,0.636166,0.634031,0.633993,0.629255,0.627857,0.626657,0.625577,0.62165,0.62569,0.622439,0.622406,0.618613,0.615244,0.611188,0.609863,0.612205,0.611393,0.609732,0.610882,0.614583,0.608124,0.608289,0.612622,0.615328,0.618127,0.622099,0.645812,0.668959,0.658373,0.66099,0.659058,0.654086,0.651464,0.645627,0.645556,0.643496,0.639977,0.64043,0.643292,0.646108,0.662773,0.782607,-0.757427,-0.842979,-0.85577,-0.861706,-0.86137,-0.863137,-0.861704,-0.859932,-0.85798,-0.8559,-0.8537,-0.851334,-0.848584,2
-0.822703,-0.820917,-0.819073,-0.817125,-0.815018,-0.812683,-0.810032,-0.806936,-0.803207,-0.798545,-0.792447,-0.783986,-0.771242,-0.74951,-0.703556,-0.54035,1.031833,1.151898,1.193222,1.215125,1.230484,1.244725,1.263554,1.304429,1.527076,-0.832534,-0.855971,-0.854328,-0.851032,-0.84786,-0.844925,-0.842089,-0.839111,-0.835576,-0.830558,-0.821294,-0.794909,-0.539893,0.255089,0.408951,0.40264,0.409354,0.416002,0.423555,0.429303,0.436475,0.440934,0.442843,0.450699,0.453361,0.456871,0.460518,0.464254,0.469128,0.473189,0.478306,0.476672,0.478483,0.480496,0.481934,0.483837,0.484948,0.489529,0.489543,0.490879,0.494191,0.497816,0.499693,0.501135,0.501702,0.502469,0.502305,0.50437,0.503314,0.505426,0.499735,0.467248,0.424325,0.380662,0.347318,0.338538,0.335358,0.337225,0.337871,0.34005,0.342508,0.3472,0.350715,0.355209,0.363732,0.377571,0.408824,0.496169,-1.07569,-0.92067,-0.880957,-0.863143,-0.852977,-0.846316,-0.841531,-0.837854,-0.834876,-0.832358,-0.830147,-0.828143,-0.82627,-0.824472,2
-0.848388,-0.854712,-0.856667,-0.857972,-0.859119,-0.860249,-0.861425,-0.862684,-0.86405,-0.865525,-0.867038,-0.868223,-0.867126,-0.847332,0.907619,0.718616,0.692464,0.676134,0.668792,0.656801,0.642444,0.608753,0.516846,-0.588932,-0.754708,-0.797976,-0.817652,-0.830113,-0.839571,-0.847905,-0.85632,-0.866023,-0.878863,-0.898708,-0.941934,-1.064823,0.910304,0.69805,0.648996,0.630306,0.618709,0.610351,0.60433,0.599539,0.598946,0.596064,0.593611,0.59134,0.59328,0.588946,0.587432,0.586172,0.585059,0.584057,0.583146,0.582312,0.581554,0.577632,0.577189,0.576289,0.579254,0.576041,0.579031,0.575119,0.577464,0.576658,0.576125,0.575647,0.575194,0.574755,0.574321,0.573875,0.573342,0.57099,0.570444,0.570019,0.569622,0.569234,0.568847,0.568454,0.568047,0.567618,0.567148,0.566611,0.565951,0.565053,0.56364,0.560908,0.553752,0.521515,-0.896586,-0.878542,-0.860653,-0.855325,-0.855144,-0.853337,-0.856781,-0.860376,-0.864137,-0.868016,-0.871987,-0.876038,-0.880173,-0.884408,-0.888795,-0.89347,-0.898954,2
-1.118347,-1.08653,-1.081217,-1.07886,-1.072984,-1.065657,-1.05081,-0.249784,-0.345027,0.571991,1.127006,1.231671,1.253108,1.272265,1.23495,1.24148,1.243059,1.244201,1.234634,1.223761,1.208508,1.170954,1.047084,-0.458349,-0.87958,-0.971793,-1.001976,-1.02679,-1.039012,-1.064927,-0.430262,0.098181,0.296856,0.313582,0.306489,0.306888,0.31011,0.307019,0.303168,0.303519,0.304699,0.304454,0.304266,0.304779,0.298878,0.303691,0.299996,0.303917,0.304102,0.299372,0.306962,0.303389,0.308587,0.300325,0.301185,0.292676,0.300108,0.301114,0.298692,0.303013,0.295129,0.298539,0.298892,0.298955,0.295206,0.299441,0.297931,0.28783,0.292373,0.296033,0.298588,0.293628,0.297984,0.2979,0.293557,0.296123,0.303391,0.299299,0.295288,0.304921,0.302807,0.303523,0.297295,-0.762226,-0.723502,-0.710684,-0.704077,-0.700683,-0.698642,-0.697273,-0.696277,-0.695503,-0.694866,-0.694313,-0.693808,-0.693324,-0.692838,-0.692326,-0.691764,-0.691121,-0.690352,-0.689392,-0.688128,-0.686354,-0.683626,-0.678782,-0.667553,2
-0.826971,-0.826045,-0.824894,-0.823453,-0.821622,-0.819253,-0.816114,-0.811819,-0.80568,-0.79636,-0.780872,-0.751031,-0.674316,-0.177013,0.494831,0.586817,0.618167,0.632617,0.639151,0.643777,0.639908,0.628998,0.604031,-0.73192,-0.808025,-0.831899,-0.843972,-0.852265,-0.859634,-0.867851,-0.879062,-0.897824,-0.939166,-1.10189,0.606392,0.640286,0.622198,0.612636,0.605575,0.597701,0.595588,0.592884,0.591215,0.59318,0.588463,0.587263,0.58639,0.587882,0.587157,0.586589,0.586338,0.582556,0.581786,0.584835,0.58224,0.581721,0.581359,0.581079,0.58112,0.579485,0.582996,0.580845,0.580301,0.580114,0.583242,0.579271,0.5792,0.579054,0.578886,0.578689,0.578394,0.575142,0.578756,0.578368,0.577902,0.580539,0.580374,0.580154,0.579888,0.5795,0.577514,0.580803,0.578063,0.579352,0.577087,0.583762,0.66533,-0.747159,-0.805478,-0.817988,-0.823149,-0.825819,-0.827388,-0.828383,-0.829038,-0.829474,-0.829755,-0.829921,-0.829993,-0.829984,-0.829902,-0.829747,-0.82952,-0.829215,-0.828823,-0.828331,-0.827722,2
0.885941,0.904527,0.894395,0.916236,0.91552,0.891713,0.912449,0.915677,0.897015,0.90927,0.886573,0.902714,0.877741,0.893721,0.861277,0.834324,0.257757,-0.004045,0.061362,0.11243,0.160099,0.194276,0.223905,0.259703,0.31763,0.600402,0.834069,0.845668,0.858373,0.863792,0.865828,0.865638,0.86352,0.875925,0.86373,0.829032,0.7588,0.438581,-0.312032,-0.426422,-0.546098,-0.582772,-0.588169,-0.59201,-0.594828,-0.5972,-0.600676,-0.612655,-0.61438,-0.615054,-0.613759,-0.634264,-0.634511,-0.634831,-0.635166,-0.635526,-0.63604,-0.658575,-0.637846,-0.629896,-0.654273,-0.653195,-0.653073,-0.65316,-0.653416,-0.654216,-0.668421,-0.668498,-0.668655,-0.668747,-0.668799,-0.668821,-0.668815,-0.668776,-0.668679,-0.668458,-0.667831,-0.66431,-0.625505,-0.604306,-0.592801,-0.576551,-0.521371,-0.521922,-0.522689,-0.536263,-0.535873,-0.534953,-0.531906,-0.550375,-0.529825,-0.551428,-0.547512,-0.542971,-0.535283,-0.51831,-0.458989,0.950764,0.879668,0.881904,0.906215,0.906101,0.907076,0.907914,0.908532,0.908921,0.909021,2
0.822823,0.771628,0.757287,0.768193,0.751948,0.743788,0.74768,0.736024,0.746183,0.736934,0.703413,0.684735,0.598272,0.180763,-0.027121,0.121692,0.192457,0.214066,0.235543,0.248344,0.264201,0.284522,0.285782,0.727951,0.766623,0.764118,0.775119,0.77038,0.771121,0.76768,0.757334,0.750926,0.734285,0.700682,0.633992,-0.46667,-0.590627,-0.638063,-0.682932,-0.68874,-0.69867,-0.720955,-0.733862,-0.734924,-0.752245,-0.754281,-0.757426,-0.767855,-0.770033,-0.792604,-0.779815,-0.786201,-0.777843,-0.798959,-0.799151,-0.799744,-0.800359,-0.80095,-0.801504,-0.80201,-0.802434,-0.802642,-0.8015,-0.817025,-0.800378,-0.819498,-0.822772,-0.802634,-0.790024,-0.767964,-0.766232,-0.760888,-0.76168,-0.773141,-0.774605,-0.770844,-0.769777,-0.773363,-0.779907,-0.792705,-0.825826,-1.004965,0.78453,0.799931,0.793177,0.78989,0.767101,0.773269,0.753617,0.733608,0.713652,0.693774,0.673958,0.654181,0.634423,0.614662,0.594881,0.575055,0.555161,0.535165,0.515021,0.494659,0.473964,0.452721,0.430474,0.406023,0.374966,2
0.747097,0.766208,0.753553,0.755702,0.757289,0.759164,0.761561,0.764797,0.769455,0.776803,0.790172,0.821756,0.967088,-0.149875,0.274905,0.371997,0.415866,0.440169,0.462947,0.467668,0.487918,0.489929,0.511882,0.718709,0.750441,0.743138,0.749676,0.750997,0.756619,0.758557,0.74859,0.771719,0.785255,0.855982,-0.060644,-0.595619,-0.63615,-0.65285,-0.667244,-0.700203,-0.710931,-0.728869,-0.736526,-0.737996,-0.742971,-0.747634,-0.748104,-0.748152,-0.748087,-0.747989,-0.747893,-0.747837,-0.747898,-0.748447,-0.758716,-0.759266,-0.759329,-0.759271,-0.759167,-0.759041,-0.758903,-0.758757,-0.758606,-0.758452,-0.758295,-0.758136,-0.757976,-0.757812,-0.757602,-0.776419,-0.758464,-0.76086,-0.721991,-0.682806,-0.662123,-0.662987,-0.662855,-0.662549,-0.662156,-0.661976,-0.649417,-0.648353,-0.647688,-0.647269,-0.647783,-0.653839,-0.732693,0.672935,0.714746,0.730598,0.750651,0.752927,0.754865,0.756273,0.757353,0.758228,0.758972,0.759631,0.760235,0.760805,0.761359,0.761908,0.762464,0.763038,0.763641,0.764281,0.764964,2
-0.801843,-0.801412,-0.800859,-0.804279,-0.802079,-0.802381,-0.803299,-0.805054,-0.808257,-0.814338,-0.827299,-0.862791,-1.054411,0.818687,0.804205,0.799104,0.801444,0.802808,0.813564,0.834179,0.885655,1.067079,-0.980601,-0.896203,-0.856345,-0.836557,-0.824513,-0.816059,-0.80936,-0.803371,-0.797239,-0.78987,-0.779054,-0.758118,-0.698599,0.292095,0.604983,0.578261,0.578818,0.589414,0.594673,0.596751,0.59634,0.597767,0.599065,0.600219,0.601251,0.602181,0.603024,0.603778,0.60053,0.607736,0.605324,0.609684,0.610134,0.610691,0.611263,0.611833,0.612389,0.612905,0.613197,0.612659,0.612767,0.613314,0.61395,0.614639,0.615379,0.616174,0.617036,0.617987,0.619075,0.620526,0.61834,0.621965,0.623716,0.625589,0.627754,0.630354,0.633587,0.637816,0.644994,0.649515,0.661433,0.68122,0.722615,0.861946,-1.088935,-0.919657,-0.872438,-0.850833,-0.838497,-0.830511,-0.824902,-0.820732,-0.817497,-0.814905,-0.812774,-0.810984,-0.809455,-0.808132,-0.806974,-0.805952,-0.805045,-0.804237,-0.803519,-0.802884,-0.802327,2
-0.810939,-0.80851,-0.804886,-0.803227,-0.797082,-0.787525,-0.76965,-0.725468,-0.531466,0.446206,0.333625,0.143265,-0.012632,-0.090155,-0.145393,-0.187071,-0.232641,-0.294696,-0.625477,-0.783818,-0.811124,-0.822519,-0.829136,-0.83392,-0.83795,-0.844039,-0.849132,-0.855991,-0.866671,-0.886799,-0.939908,0.411744,0.658204,0.66646,0.666355,0.676584,0.68283,0.691636,0.690868,0.689994,0.690974,0.689703,0.681479,0.675678,0.672674,0.66599,0.663343,0.660228,0.661748,0.660915,0.660114,0.658203,0.653737,0.652891,0.648605,0.650225,0.647899,0.64756,0.648071,0.650569,0.648217,0.650846,0.650642,0.650319,0.653693,0.650768,0.649674,0.65352,0.656644,0.676268,0.720861,0.719353,0.691215,0.673942,0.667856,0.659424,0.652656,0.646111,0.642352,0.635937,0.629449,0.622108,0.604533,0.564864,0.412487,-0.654786,-0.740604,-0.770554,-0.783141,-0.791781,-0.797319,-0.801181,-0.804012,-0.806158,-0.807821,-0.809128,-0.810159,-0.810966,-0.811585,-0.812038,-0.812335,-0.812481,-0.81247,-0.812286,-0.811902,-0.811272,-0.810307,2
0.810081,0.770593,0.751959,0.766771,0.752365,0.746571,0.758364,0.738441,0.735335,0.729149,0.719613,0.709246,0.646151,0.355363,0.144856,0.340032,0.384452,0.411419,0.422176,0.43822,0.436997,0.442279,0.461902,0.742546,0.754703,0.757482,0.775321,0.754567,0.753277,0.751402,0.75589,0.734313,0.728758,0.710328,0.628809,-0.428994,-0.529506,-0.6638,-0.682534,-0.710946,-0.723208,-0.727923,-0.739926,-0.743357,-0.745134,-0.746319,-0.746981,-0.74645,-0.766513,-0.751711,-0.768951,-0.767257,-0.76711,-0.767193,-0.767236,-0.766282,-0.781183,-0.78174,-0.782389,-0.795794,-0.795312,-0.783021,-0.781022,-0.796885,-0.797103,-0.798048,-0.795605,-0.795848,-0.810227,-0.814196,-0.780106,-0.740006,-0.704068,-0.674291,-0.672345,-0.671345,-0.670296,-0.668961,-0.667135,-0.664504,-0.660395,-0.652397,-0.653372,-0.624596,-0.571477,0.673162,0.728757,0.732519,0.715651,0.755586,0.759302,0.741346,0.723404,0.705097,0.686504,0.667685,0.64868,0.629507,0.610175,0.590679,0.570996,0.551084,0.530858,0.510152,0.488596,0.465207,0.43632,2
-0.814087,-0.814801,-0.815531,-0.816296,-0.817118,-0.818023,-0.819043,-0.820223,-0.821625,-0.823338,-0.825496,-0.828309,-0.832112,-0.837417,-0.844666,-0.848545,-0.425094,1.55282,1.381671,1.33975,1.322756,1.314889,1.311884,1.312607,1.317992,1.287032,-1.086695,-0.894024,-0.850015,-0.833533,-0.825088,-0.819761,-0.815668,-0.811696,-0.806568,-0.797275,-0.770553,-0.510959,0.248757,0.414632,0.412322,0.419758,0.429337,0.437821,0.444136,0.450614,0.457682,0.461574,0.46468,0.467774,0.471304,0.471891,0.47838,0.479834,0.480223,0.487185,0.489619,0.492365,0.49528,0.497553,0.50191,0.503787,0.506914,0.506477,0.50738,0.508967,0.510136,0.511636,0.50936,0.509123,0.508965,0.508994,0.505913,0.504364,0.501374,0.497476,0.462604,0.407548,0.354823,0.331362,0.322076,0.320459,0.318078,0.312119,0.312582,0.311703,0.309392,0.306147,0.302686,0.292902,0.277421,0.239488,-0.705281,-0.765025,-0.784063,-0.793167,-0.798478,-0.80197,-0.804459,-0.806343,-0.807837,-0.809068,-0.810117,-0.811038,-0.81187,-0.81264,-0.813373,2
0.772157,0.746054,0.765084,0.736659,0.75037,0.747488,0.736396,0.747363,0.738062,0.72949,0.688451,0.66167,0.619283,0.168311,0.197395,0.369065,0.423746,0.429198,0.453017,0.466198,0.481662,0.476048,0.498566,0.747789,0.756047,0.756419,0.776021,0.769618,0.770397,0.76368,0.746531,0.7324,0.73563,0.699529,0.642172,-0.42042,-0.588307,-0.622031,-0.62976,-0.659915,-0.681623,-0.683296,-0.684569,-0.71104,-0.71047,-0.711866,-0.715216,-0.72851,-0.730591,-0.731935,-0.733083,-0.734192,-0.735418,-0.737302,-0.752507,-0.754565,-0.756388,-0.760373,-0.741154,-0.753127,-0.755148,-0.756321,-0.75724,-0.758055,-0.758824,-0.759578,-0.760338,-0.761126,-0.761971,-0.762932,-0.764191,-0.766984,-0.741224,-0.706145,-0.629704,-0.637135,-0.639738,-0.641611,-0.643373,-0.64524,-0.647354,-0.649865,-0.652972,-0.656931,-0.661409,-0.65847,-0.675867,-0.721178,1.035374,0.845951,0.802199,0.809259,0.783156,0.775607,0.770751,0.767192,0.764393,0.762077,0.760084,0.758311,0.756688,0.755166,0.753709,0.752285,0.750876,0.749468,0.748072,2
0.694066,0.679417,0.686128,0.685804,0.673327,0.671016,0.668397,0.681122,0.672677,0.655641,0.662678,0.63293,0.602151,0.287262,0.05701,0.272544,0.307722,0.334215,0.345455,0.362512,0.362921,0.384785,0.385787,0.682204,0.715472,0.71832,0.720253,0.721374,0.709966,0.732781,0.737051,0.748728,0.756933,0.878367,-0.353455,-0.694071,-0.720087,-0.738487,-0.739154,-0.758774,-0.765128,-0.764933,-0.776393,-0.776477,-0.776206,-0.791868,-0.79003,-0.789635,-0.789952,-0.797467,-0.799689,-0.799733,-0.799411,-0.798808,-0.797381,-0.815807,-0.813675,-0.812914,-0.812711,-0.825496,-0.824349,-0.81145,-0.810172,-0.809253,-0.808311,-0.807199,-0.805695,-0.803356,-0.766235,-0.739849,-0.718674,-0.726629,-0.703806,-0.701905,-0.698394,-0.688534,-0.679503,-0.671862,-0.660268,-0.66289,-0.623041,-0.544718,-0.059277,0.530193,0.607058,0.63914,0.654261,0.66376,0.670176,0.674777,0.678224,0.680891,0.683004,0.684709,0.686103,0.687254,0.688207,0.688998,0.689652,0.690188,0.69062,0.69096,0.691217,0.691405,0.691546,0.691696,0.692057,2
