@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute target {1,2,3,4}

@data
0.802714,0.771735,0.763033,0.705178,0.718763,0.743771,0.708898,0.711439,0.719747,0.757048,0.769877,0.741722,0.76764,0.771247,0.768243,0.793069,0.737733,0.729677,0.771657,0.793813,0.826579,1.004123,4.372754,4.587307,-1.564906,-2.392542,-2.336355,-2.258444,-2.353501,-2.359156,-2.328855,-2.324852,-2.288766,-2.169918,-2.106992,-2.061936,-2.069138,-1.989011,-1.978121,-1.879096,-1.870575,-1.839958,-1.73659,-1.692717,-1.558941,-1.46504,-1.375514,-1.331654,-1.199417,-1.046114,-0.995575,-0.90242,-0.805391,-0.67554,-0.607204,-0.532572,-0.372043,-0.28884,-0.260589,-0.122541,-0.071099,0.052125,0.007207,0.157488,0.274809,0.241827,0.317904,0.331272,0.431458,0.379551,0.438382,0.450164,0.476525,0.556903,0.564083,0.618508,0.578185,0.647917,0.632562,0.588536,0.663068,0.685433,0.658671,0.680782,0.705384,0.733838,0.681783,0.698474,0.667359,0.696256,0.742515,0.716146,0.736012,0.737952,0.656709,0.758359,0.746089,0.768247,0.697112,0.78118,0.753784,0.719362,0.785936,0.759488,0.706492,0.785745,0.777641,0.723736,0.669599,0.735595,1
-2.213006,-2.499633,-2.572924,-2.623231,-2.574773,-2.589851,-2.643015,-2.589912,-2.639444,-2.57746,-2.603388,-2.641475,-2.545454,-2.565357,-2.533258,-2.566726,-2.426805,-2.421885,-2.180953,-2.015088,-1.663419,-1.398103,-0.918907,-0.603223,-0.164366,0.056442,0.095434,0.235172,0.461375,0.465114,0.567389,0.652816,0.652714,0.658554,0.628791,0.605771,0.610359,0.628525,0.655798,0.708822,0.723586,0.682199,0.657128,0.683022,0.714646,0.672395,0.648163,0.64047,0.662879,0.737736,0.659687,0.674449,0.680844,0.621766,0.691745,0.694297,0.657835,0.686,0.691891,0.679926,0.709746,0.681275,0.693379,0.656244,0.652564,0.791851,1.221239,1.382103,1.050241,0.615816,0.393554,-0.049982,0.169973,0.405138,0.61101,0.701181,0.694176,0.699262,0.72454,0.650792,0.678513,0.62415,0.686496,0.671254,0.650131,0.687177,0.695623,0.672925,0.707669,0.621587,0.661478,0.720129,0.66753,0.648038,0.718505,0.599422,0.606189,0.671724,0.700708,0.688381,0.711054,0.737016,0.688679,0.679476,0.661885,0.685793,0.635929,0.656261,0.68005,0.560046,3
-1.59315,-1.747807,-1.856113,-1.8543,-1.808405,-1.857832,-1.832686,-1.880704,-1.862724,-1.831352,-1.875446,-1.83027,-1.842609,-1.865943,-1.862663,-1.828802,-1.820039,-1.836016,-1.840861,-1.821616,-1.859035,-1.816355,-1.831249,-1.844941,-1.83656,-1.81368,-1.782916,-1.804052,-1.810109,-1.794599,-1.693876,-1.628582,-1.563048,-1.371813,-1.081693,-0.922763,-0.592334,-0.214489,0.079668,0.365268,0.533389,0.697462,0.79778,0.833156,0.845367,0.899884,0.936587,0.912073,0.902141,0.909057,0.931725,0.947192,0.924297,0.88784,0.973829,0.924864,0.901263,0.949216,0.936136,0.922788,0.908952,0.899107,0.950235,0.917461,0.903063,0.937641,0.929461,0.935236,0.942375,0.856174,0.959939,0.943087,0.94461,0.952031,0.94801,0.944074,0.871413,0.876749,0.909438,0.890782,0.93311,0.910093,0.887045,0.898428,0.879536,0.886276,0.926432,0.931193,0.920269,0.935418,0.910987,0.904178,0.92785,0.970934,0.910496,0.904882,0.89289,0.960593,0.940297,0.894735,0.906007,0.889772,0.923547,0.930818,0.919008,0.934172,0.922909,0.880653,0.897485,0.850599,4
0.728916,0.776768,0.738405,0.724292,0.819041,0.753262,0.751473,0.73075,0.712593,0.780915,0.706876,0.727874,0.813612,0.762946,0.810834,0.776652,0.745618,0.710065,0.754698,0.798107,0.837249,0.792792,0.736374,0.776188,0.817482,1.042404,4.444956,4.54209,-1.541823,-2.36077,-2.362536,-2.30098,-2.340362,-2.315564,-2.272896,-2.255712,-2.199478,-2.131894,-2.128976,-2.137144,-2.031537,-2.056235,-1.985456,-1.878735,-1.856041,-1.854209,-1.797946,-1.654558,-1.595462,-1.525431,-1.378717,-1.291898,-1.180035,-1.108986,-1.021043,-0.913024,-0.808746,-0.732925,-0.619755,-0.535486,-0.425534,-0.401962,-0.211377,-0.149805,-0.077257,-0.038751,0.030498,0.116616,0.169666,0.241289,0.327272,0.39536,0.389754,0.425848,0.458487,0.473486,0.549949,0.527759,0.527386,0.580616,0.549947,0.59014,0.617888,0.674978,0.613273,0.714325,0.603317,0.66992,0.621383,0.686572,0.666067,0.709277,0.720571,0.706271,0.758448,0.697427,0.680213,0.801625,0.718972,0.793545,0.760597,0.705674,0.7308,0.758794,0.717336,0.782869,0.752658,0.793184,0.800032,0.755724,1
0.775201,0.824466,0.764598,0.862045,0.777379,0.785905,0.721738,0.741566,0.795935,0.741963,0.798383,0.772013,0.808718,0.786257,0.825881,0.752045,0.773438,0.716964,0.748464,0.767372,0.82305,0.783336,0.761386,0.768723,0.778906,0.768432,0.740954,0.845537,0.877362,0.844263,0.795001,0.834696,2.811128,4.768882,2.575751,-0.832481,-2.320207,-2.337641,-2.302966,-2.196943,-2.289701,-2.155292,-2.20718,-2.147894,-2.171208,-2.148352,-2.065171,-1.963166,-2.079438,-1.949044,-1.949321,-1.851707,-1.779648,-1.659307,-1.662657,-1.597118,-1.51148,-1.425155,-1.310128,-1.292394,-1.20705,-1.088218,-1.023902,-0.888508,-0.825541,-0.710693,-0.671744,-0.538544,-0.377661,-0.3806,-0.330926,-0.142051,-0.076444,-0.063158,-0.00251,0.117301,0.087428,0.20718,0.206047,0.321617,0.308096,0.395801,0.406671,0.455166,0.510939,0.54389,0.58791,0.638783,0.640656,0.57944,0.643907,0.696652,0.641428,0.687754,0.64379,0.668875,0.725497,0.675008,0.701806,0.73682,0.719048,0.729895,0.801072,0.72716,0.766524,0.719873,0.732151,0.73711,0.707806,0.746309,1
-1.904774,-2.129349,-2.133386,-2.209189,-2.142608,-2.241045,-2.172972,-2.182996,-2.220135,-2.215686,-2.226322,-2.17889,-2.221792,-2.221279,-2.221299,-2.235942,-2.19679,-2.143109,-2.203241,-2.164949,-2.266401,-2.20845,-2.082464,-2.002262,-1.869885,-1.719942,-1.367133,-1.063439,-0.666455,-0.326864,-0.022133,0.310425,0.441009,0.523093,0.590672,0.722718,0.72723,0.756744,0.788434,0.796688,0.782773,0.753382,0.761683,0.78714,0.757166,0.768423,0.794922,0.745386,0.705194,0.736943,0.813897,0.749344,0.765265,0.75846,0.724516,0.771329,0.820881,0.765461,0.711733,0.808669,0.771032,0.752398,0.791887,0.777648,0.751457,0.798965,0.845814,1.130215,1.417533,1.100528,0.724775,0.402908,0.09302,0.391091,0.683762,0.749676,0.774398,0.776034,0.769691,0.742316,0.724881,0.789082,0.8289,0.793855,0.743315,0.755103,0.771839,0.712547,0.732141,0.857148,0.738713,0.829783,0.7492,0.821238,0.768278,0.788502,0.728494,0.741211,0.780496,0.743839,0.805517,0.716092,0.790012,0.810486,0.708654,0.765511,0.755275,0.767236,0.733889,0.725217,3
-1.361568,-1.627927,-1.618017,-1.632694,-1.667637,-1.608591,-1.627352,-1.633896,-1.63281,-1.653871,-1.647853,-1.63798,-1.689334,-1.667999,-1.628489,-1.652657,-1.64612,-1.67063,-1.659935,-1.608303,-1.660408,-1.591471,-1.645285,-1.646879,-1.6366,-1.640169,-1.679818,-1.599417,-1.631719,-1.647723,-1.555989,-1.634864,-1.590006,-1.625031,-1.585627,-1.583744,-1.492491,-1.416961,-1.268907,-1.078647,-0.857864,-0.481673,-0.231191,0.106295,0.450267,0.5811,0.723744,0.807283,0.92398,0.937706,1.043897,0.974015,1.023315,1.000656,1.039554,1.038328,1.003991,0.957967,1.011002,1.034751,1.059266,1.030767,1.026798,1.048052,1.014628,0.984516,1.03269,1.0317,1.001679,1.015025,1.022521,1.007229,1.044233,0.993216,1.044936,1.007,1.011036,1.026718,1.092478,1.06885,1.1268,1.493101,1.519692,1.215204,0.871484,0.55603,0.482242,0.792394,0.985298,1.034473,0.988593,1.026718,0.994639,0.979027,1.026049,0.976064,1.010985,0.995535,0.99148,0.988287,1.028741,1.024493,0.99798,1.027004,0.978927,1.025814,1.040362,0.999075,0.955105,1.00336,3
0.753074,0.799696,0.717336,0.792527,0.76109,0.765602,0.742405,0.7334,0.712895,0.729417,0.791114,0.838766,0.780928,0.78467,0.832415,0.849072,0.796892,0.786053,0.920481,3.999195,4.014547,-2.201674,-2.489693,-2.509224,-2.429647,-2.327303,-2.478303,-2.365935,-2.379915,-2.305753,-2.241184,-2.228555,-2.137608,-2.146709,-2.079548,-2.008619,-1.99432,-1.946074,-1.822232,-1.727141,-1.718113,-1.630127,-1.519672,-1.432768,-1.325341,-1.214162,-1.083133,-0.913421,-0.858377,-0.688891,-0.601657,-0.412373,-0.315303,-0.199757,-0.182999,-0.122818,-0.002762,0.145083,0.202622,0.237946,0.240804,0.254528,0.366503,0.410014,0.483244,0.511655,0.502655,0.512087,0.496919,0.519768,0.587275,0.639956,0.676964,0.594301,0.594107,0.693559,0.619919,0.674021,0.665394,0.702151,0.625458,0.677465,0.79014,0.68311,0.724687,0.680796,0.695592,0.751853,0.742364,0.707152,0.676681,0.691837,0.715437,0.748438,0.722041,0.776867,0.743804,0.725439,0.712214,0.706132,0.80528,0.748604,0.759412,0.713918,0.755888,0.754603,0.73856,0.773937,0.738192,0.722161,1
-1.655054,-1.826466,-1.868663,-1.870952,-1.927599,-1.881337,-1.875558,-1.874378,-1.890208,-1.877998,-1.963309,-1.943078,-1.905446,-1.901327,-1.935198,-1.872862,-1.852709,-1.9192,-1.887125,-1.890095,-1.904895,-1.894039,-1.962437,-1.859329,-1.857042,-1.856071,-1.807185,-1.834252,-1.768267,-1.71369,-1.639173,-1.53551,-1.390453,-1.093939,-0.741322,-0.446624,-0.109243,0.207377,0.46104,0.598815,0.661191,0.784506,0.796494,0.855727,0.845187,0.895059,0.897173,0.903442,0.936528,0.895014,0.884533,0.873231,0.937131,0.939492,0.910819,0.859249,0.910727,0.941786,0.890986,0.902183,0.858731,0.885452,0.85567,0.881385,0.839235,0.8499,0.892606,0.842792,0.845307,0.883269,0.83924,0.900221,0.943449,1.236892,1.523796,1.274433,0.860306,0.570469,0.330264,0.500087,0.877766,0.88273,0.868927,0.861592,0.892931,0.91009,0.869641,0.939318,0.930443,0.812304,0.886347,0.945835,0.939199,0.899503,0.950034,0.862444,0.892346,0.864295,0.889423,0.776278,0.842799,0.911165,0.900813,0.891403,0.917227,0.925555,0.797634,0.876667,0.937207,0.878925,3
0.831157,0.763362,0.761254,0.817443,0.758087,0.780184,0.802957,0.797335,0.797464,0.725812,0.751395,0.787109,0.726169,0.697842,0.776403,0.761959,0.745131,0.744441,0.744426,0.739402,0.82173,0.729124,0.850538,0.740416,0.775348,0.777737,0.793173,0.809686,0.821734,0.786307,0.815988,0.817586,0.835122,0.774684,0.818312,0.83355,0.820673,0.954234,4.441573,4.596167,-1.514482,-2.380378,-2.329604,-2.294427,-2.348379,-2.207136,-2.30621,-2.295155,-2.234739,-2.159755,-2.137744,-2.026033,-2.05769,-1.977383,-1.914287,-1.844142,-1.842329,-1.795853,-1.733842,-1.655626,-1.570789,-1.515044,-1.43375,-1.340939,-1.267584,-1.17361,-1.062113,-0.934373,-0.811771,-0.789266,-0.577999,-0.564083,-0.491434,-0.409185,-0.371803,-0.240802,-0.148492,-0.015788,0.007294,0.06509,0.170366,0.17099,0.211819,0.337188,0.349932,0.424471,0.413403,0.435665,0.410426,0.511851,0.476806,0.52255,0.64235,0.625246,0.679051,0.560702,0.66908,0.675569,0.669165,0.688163,0.681219,0.716797,0.755197,0.648209,0.738524,0.630336,0.736301,0.724927,0.773875,0.728441,1
-1.530975,-1.802553,-1.849729,-1.83275,-1.89076,-1.869891,-1.916633,-1.872752,-1.882469,-1.858785,-1.816,-1.860416,-1.833845,-1.806546,-1.863453,-1.833222,-1.862425,-1.889009,-1.789955,-1.84944,-1.857304,-1.884971,-1.863159,-1.879763,-1.876705,-1.816545,-1.817839,-1.830942,-1.809862,-1.72638,-1.759984,-1.607449,-1.466104,-1.269527,-0.966663,-0.740883,-0.343818,0.115443,0.332372,0.531941,0.650486,0.711453,0.777518,0.835832,0.876924,0.823081,0.804216,0.915568,0.914417,0.947558,0.914551,0.944987,0.86395,0.902981,0.855567,0.974016,0.898137,0.917779,0.92756,0.907042,0.9179,0.91986,0.94691,0.912801,0.834405,0.942183,0.878978,0.903257,0.905313,0.910638,0.878924,1.000673,1.268891,1.508097,1.291683,0.95926,0.586771,0.31751,0.540496,0.878226,0.931592,0.852978,0.886056,0.889089,0.862358,0.905915,0.873218,0.891575,0.890248,0.942759,0.871059,0.883529,0.854896,0.897697,0.880617,0.908285,0.919875,0.916054,0.924676,0.889773,0.85421,0.885736,0.896662,0.873008,0.914215,0.832293,0.893007,0.859512,0.875392,0.827065,3
-1.406176,-1.727254,-1.714859,-1.740235,-1.731371,-1.765592,-1.703534,-1.763068,-1.732754,-1.745023,-1.767782,-1.755716,-1.744476,-1.732127,-1.751025,-1.74106,-1.734401,-1.735019,-1.804415,-1.793336,-1.68598,-1.841793,-1.744182,-1.758338,-1.740924,-1.746729,-1.781828,-1.699421,-1.77472,-1.71039,-1.761458,-1.693364,-1.674244,-1.598099,-1.498755,-1.314261,-1.077793,-0.845148,-0.526868,-0.173088,0.164882,0.358145,0.568112,0.767203,0.786398,0.81107,0.935451,0.950595,0.914089,0.972097,0.927341,0.941563,0.929831,0.956191,1.006223,0.93653,0.989759,0.962131,0.991419,0.943779,0.980268,0.982525,0.953326,0.930008,0.996351,0.972884,0.945518,0.924439,0.926972,0.906104,0.976978,0.95949,0.927114,0.949462,0.986063,0.931578,0.922524,1.013822,1.345538,1.538041,1.198177,0.895593,0.559251,0.37325,0.696861,0.851002,0.964689,0.952902,0.964367,0.95,0.94567,0.982534,0.977412,0.953372,0.903713,0.945913,0.971644,0.90255,0.943449,0.928849,1.013199,0.977988,0.948956,0.988966,0.911734,0.962501,0.961566,0.922387,0.888401,0.917891,3
-1.434927,-1.728046,-1.641898,-1.725807,-1.671634,-1.720301,-1.708855,-1.717627,-1.709212,-1.7397,-1.736227,-1.670994,-1.724735,-1.699444,-1.711434,-1.70677,-1.643943,-1.726398,-1.677366,-1.720415,-1.667743,-1.773327,-1.733383,-1.695366,-1.728977,-1.639528,-1.70616,-1.696115,-1.741593,-1.773296,-1.68059,-1.687257,-1.666474,-1.681685,-1.639887,-1.473481,-1.336575,-1.119713,-0.907094,-0.544886,-0.18204,0.179217,0.674942,0.870437,0.865701,0.918378,0.921809,0.937811,0.952973,0.921575,1.018614,0.930007,0.928052,0.963492,0.959871,0.935748,0.959559,0.936608,0.994256,0.971837,0.959305,0.941016,0.960677,0.967387,0.922445,0.911271,0.954324,0.961353,0.963035,0.982865,0.915513,0.940903,0.957663,1.171265,1.472248,1.462579,1.032241,0.652377,0.433926,0.80376,0.91699,0.953032,0.973627,1.002418,0.93709,0.943212,0.99504,0.931676,1.011868,0.971002,0.941615,1.002082,0.968379,0.96212,1.028021,0.924773,0.953486,0.942206,0.953277,0.90637,0.971078,0.978584,0.93369,0.938742,0.96945,0.975376,0.980831,0.916085,0.911856,0.889886,3
-1.484567,-1.709192,-1.694578,-1.702798,-1.712728,-1.738904,-1.73937,-1.76984,-1.679288,-1.735077,-1.734071,-1.719177,-1.76819,-1.732483,-1.767239,-1.765198,-1.8009,-1.715222,-1.705776,-1.768886,-1.726594,-1.782657,-1.784019,-1.772377,-1.703043,-1.729199,-1.75471,-1.778539,-1.755711,-1.707528,-1.686473,-1.690588,-1.672557,-1.632379,-1.539941,-1.357507,-1.211793,-0.957355,-0.680874,-0.319135,-0.028701,0.333916,0.495147,0.672705,0.788732,0.893421,0.915946,0.941741,0.968444,0.926498,0.957113,1.019863,0.955864,0.976616,1.003936,0.937432,0.98854,0.947851,0.900391,0.931709,0.976527,0.96081,0.99015,0.952088,0.975381,0.987966,0.947991,0.984718,0.942041,0.961371,0.932341,0.969753,0.954519,0.944667,0.944373,1.005149,0.97084,1.012866,0.945229,0.994366,0.978724,0.97294,0.92619,1.02462,0.957758,0.982758,0.945982,0.989789,0.99934,0.980811,0.905237,0.993972,0.961559,1.005721,0.951132,1.02892,0.919876,0.964338,0.928512,0.982147,0.931932,0.978475,0.944694,0.919097,0.944847,0.883167,0.926523,0.972201,0.961778,0.943116,4
0.774139,0.769831,0.778844,0.740381,0.787613,0.740268,0.769764,0.707711,0.790581,0.825441,0.768421,0.820067,0.783421,0.786217,0.811382,0.836438,0.813948,0.813697,0.73101,0.800496,0.832093,0.804243,0.823438,0.797982,0.814672,0.791928,0.821768,0.760697,0.813228,0.781662,0.793725,0.867245,0.846588,0.898962,0.816855,1.893046,4.791292,2.821703,-2.134184,-2.316035,-2.214444,-2.248982,-2.293981,-2.244971,-2.169975,-2.159258,-2.183715,-2.124735,-2.088569,-2.084421,-2.010167,-1.949261,-1.892129,-1.87253,-1.791236,-1.646944,-1.673452,-1.634678,-1.533456,-1.515224,-1.484502,-1.367984,-1.259803,-1.156813,-1.058554,-1.049945,-0.811804,-0.782755,-0.747107,-0.581852,-0.524682,-0.464177,-0.303067,-0.249913,-0.139948,-0.066058,0.044148,0.07341,0.112606,0.130893,0.240786,0.257891,0.329103,0.389406,0.412464,0.463178,0.471469,0.552647,0.565645,0.580774,0.536386,0.615859,0.656198,0.65962,0.577858,0.691305,0.685342,0.718986,0.658764,0.673312,0.745172,0.715353,0.723878,0.716192,0.771653,0.66877,0.775843,0.744955,0.69017,0.760477,1
0.79688,0.918841,0.903104,0.973592,0.919741,0.912855,0.843188,0.873936,0.892113,0.9101,0.96701,0.853527,0.850449,0.856959,0.924757,0.876644,0.907269,0.903733,0.962516,0.913868,0.917542,0.88303,0.899674,0.899627,0.907527,0.862318,0.939667,0.864717,0.842143,0.942788,0.911068,0.917813,0.881254,0.914664,0.931572,0.879582,0.93452,0.933036,0.889337,0.937815,0.988985,1.004939,0.910189,-0.147639,-2.618694,-2.692665,-2.599144,-2.635096,-2.566599,-2.492283,-2.569718,-2.513013,-2.426453,-2.400678,-2.275258,-2.291938,-2.220178,-2.124982,-2.142994,-2.04922,-2.028482,-1.881141,-1.795046,-1.69045,-1.591073,-1.531745,-1.31158,-1.286653,-1.24474,-1.014902,-0.927486,-0.782437,-0.70161,-0.584803,-0.508127,-0.380346,-0.248377,-0.153935,-0.066404,-0.012142,0.166185,0.189691,0.20496,0.28715,0.308746,0.378866,0.488223,0.533213,0.502995,0.651474,0.732845,0.686185,0.756216,0.764814,0.705303,0.753268,0.77084,0.739916,0.765012,0.780705,0.808092,0.830483,0.773611,0.774593,0.857974,0.881568,0.862862,0.846067,0.867246,0.884041,2
0.802987,0.79666,0.778378,0.750995,0.708736,0.789467,0.766669,0.775467,0.777676,0.77212,0.7542,0.735944,0.74068,0.785943,0.75959,0.793604,0.77117,0.75177,0.774385,0.751794,0.766861,0.800137,0.784895,0.782408,0.779271,0.728225,0.776862,0.791025,0.875844,3.716088,4.723966,-0.371903,-2.319346,-2.342909,-2.385914,-2.237957,-2.280677,-2.324986,-2.281249,-2.282234,-2.167399,-2.174177,-2.124769,-2.031538,-2.022783,-2.016942,-1.929376,-1.876804,-1.883778,-1.712641,-1.620126,-1.609907,-1.476027,-1.371525,-1.370705,-1.276908,-1.150402,-1.101402,-0.950499,-0.883583,-0.70728,-0.680449,-0.622628,-0.42959,-0.320746,-0.268175,-0.234864,-0.086275,0.025741,0.036257,0.092069,0.202177,0.207471,0.349389,0.316733,0.382999,0.473785,0.461029,0.473199,0.520096,0.517417,0.519996,0.587665,0.62957,0.53304,0.613516,0.668497,0.634824,0.625621,0.686713,0.666809,0.723937,0.659044,0.673518,0.706059,0.741512,0.675232,0.695361,0.744341,0.755598,0.711714,0.722893,0.744666,0.782434,0.762987,0.699255,0.771866,0.766462,0.741364,0.761801,1
-1.833623,-2.057877,-2.050285,-2.043468,-2.135168,-2.116863,-2.098023,-2.158549,-2.106909,-2.130663,-2.137,-2.116492,-2.12004,-2.127828,-2.084516,-2.088089,-2.096784,-2.163955,-2.123854,-2.089051,-2.055819,-2.085168,-2.05158,-1.976693,-2.034906,-1.865896,-1.720758,-1.540551,-1.314894,-1.213016,-0.810109,-0.394735,-0.087863,0.242352,0.445353,0.493877,0.590241,0.697356,0.845582,0.775077,0.824829,0.796847,0.82189,0.788403,0.880409,0.765231,0.869736,0.811493,0.771225,0.801317,0.815546,0.843404,0.852491,0.8173,0.840776,0.839675,0.779237,0.841671,0.857514,0.864125,0.820337,0.791687,0.821663,0.817972,0.768312,0.763288,0.873434,0.817333,0.821659,0.819286,0.798129,0.830875,0.836086,0.784147,0.849764,0.857106,0.836748,0.734702,0.834506,0.862197,0.814191,0.811701,0.842607,0.851108,0.875264,0.781229,0.820134,0.717211,0.764968,0.794582,0.816131,0.795626,0.825225,0.824637,0.812214,0.813984,0.847232,0.778773,0.840391,0.82868,0.816221,0.788865,0.764285,0.753626,0.845307,0.761935,0.778075,0.818764,0.77845,0.757422,4
-1.675989,-1.931129,-1.938626,-1.979021,-2.019112,-1.949986,-1.97624,-1.977172,-2.020876,-1.993013,-2.021281,-2.013456,-1.948987,-1.971254,-2.011738,-2.014413,-1.997474,-1.965986,-2.027622,-1.98607,-2.017843,-1.972799,-1.986601,-1.956929,-1.927282,-1.912812,-1.860478,-1.715275,-1.729353,-1.496066,-1.390301,-1.169243,-0.845666,-0.485992,-0.226607,0.049127,0.302457,0.355787,0.549808,0.710695,0.711172,0.768644,0.833312,0.796741,0.797641,0.856549,0.841285,0.847042,0.86259,0.856471,0.873705,0.875158,0.896747,0.865219,0.842478,0.887324,0.858614,0.828494,0.829959,0.896647,0.873936,0.826038,0.911555,0.861456,0.908868,0.854779,0.881274,0.828611,0.864836,0.857141,0.88203,0.860762,0.851633,0.848463,0.841912,0.906234,0.879954,0.872861,0.811516,0.884679,0.816987,0.822476,0.849777,0.839805,0.924553,0.893567,0.828711,0.859067,0.868159,0.899072,0.877252,0.876944,0.907464,0.878208,0.894762,0.844086,0.894508,0.851247,0.81891,0.8664,0.885195,0.892723,0.866499,0.860792,0.913847,0.872839,0.924352,0.819193,0.844932,0.818157,4
-1.742583,-1.983621,-2.04142,-2.008867,-2.019383,-2.076082,-2.03399,-2.018999,-2.023809,-2.086005,-2.060236,-2.113131,-2.055121,-2.026446,-2.070119,-2.021034,-2.048383,-2.081517,-2.023644,-2.066086,-2.0344,-2.069527,-1.97946,-2.0119,-1.96085,-1.926047,-1.879872,-1.759686,-1.579228,-1.313704,-1.039936,-0.790029,-0.430302,-0.129245,0.155533,0.377282,0.545884,0.70828,0.745444,0.748503,0.780637,0.767115,0.861631,0.829783,0.79529,0.88914,0.8484,0.844376,0.863678,0.853391,0.824342,0.82855,0.807119,0.765524,0.830392,0.816139,0.78874,0.874362,0.851965,0.834222,0.835488,0.860248,0.763426,0.829195,0.845108,0.929834,0.88512,0.850676,0.78384,0.87829,0.837272,0.796079,0.823106,0.844211,0.867897,0.84573,0.89231,0.815944,0.825069,0.860969,0.795615,0.881857,0.812778,0.809656,0.837652,0.84683,0.839868,0.84922,0.889397,0.778964,0.8348,0.818333,0.837713,0.873225,0.789571,0.883113,0.887641,0.821388,0.802493,0.81659,0.78054,0.82321,0.834657,0.812049,0.827939,0.798121,0.795293,0.809514,0.836414,0.774691,4
0.863136,0.775051,0.804154,0.870847,0.858401,0.829255,0.833836,0.846773,0.852138,0.850996,0.839724,0.895661,0.814335,0.808472,0.918105,0.840261,0.836607,0.78499,0.848878,0.781568,0.849183,0.808173,0.790795,0.807568,0.859132,0.801577,0.811751,0.80717,0.824043,0.84549,0.821741,0.763279,0.799579,0.856569,0.761704,0.838441,0.82602,0.920408,0.844736,0.925318,0.847834,0.880075,1.366853,4.669849,4.058936,-1.758227,-2.25371,-2.272347,-2.227406,-2.192273,-2.275161,-2.223932,-2.129123,-2.141782,-2.075763,-2.018646,-2.008557,-1.951975,-1.909412,-1.890458,-1.801905,-1.766664,-1.699822,-1.701023,-1.664523,-1.529457,-1.514203,-1.474585,-1.377,-1.372881,-1.326554,-1.165703,-1.126685,-1.040203,-0.896397,-0.864079,-0.707664,-0.612453,-0.538416,-0.475839,-0.383047,-0.298762,-0.178327,-0.15222,-0.013626,-0.032792,0.074409,0.109663,0.114626,0.201232,0.295238,0.315885,0.393326,0.395125,0.382127,0.523446,0.478764,0.552026,0.560447,0.545013,0.631425,0.706823,0.605641,0.711395,0.7297,0.700556,0.715347,0.684997,0.742151,0.734828,1
