@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute attr181 numeric
@attribute attr182 numeric
@attribute attr183 numeric
@attribute attr184 numeric
@attribute attr185 numeric
@attribute attr186 numeric
@attribute attr187 numeric
@attribute attr188 numeric
@attribute attr189 numeric
@attribute attr190 numeric
@attribute target {1,2}

@data
-0.715636,-0.723438,-0.708484,-0.667523,-0.61941,-0.600555,-0.61876,-0.643467,-0.644442,-0.638265,-0.63729,-0.629813,-0.606732,-0.553093,-0.458493,-0.33366,-0.249789,-0.206877,-0.113578,0.008004,0.16632,0.263521,0.303506,0.321711,0.415336,0.619489,1.213745,1.416923,1.580766,1.817103,2.101227,2.306681,2.367472,2.343741,2.330087,2.389578,2.543343,2.736444,2.855425,2.837545,2.721815,2.599583,2.575527,2.601208,2.458171,2.07457,1.672115,1.483891,1.51835,1.606123,1.580116,1.402294,1.15588,0.939048,0.782682,0.672478,0.585355,0.510586,0.459222,0.445244,0.473851,0.453696,0.389654,0.284326,0.162094,0.072046,0.049615,0.084724,0.150391,0.224836,0.290828,0.408184,0.595108,0.664026,0.824618,0.88996,0.931896,0.942949,0.919218,0.868504,0.79536,0.537893,0.46865,0.406558,0.345767,0.289528,0.241415,0.211182,0.196878,0.176723,0.171522,0.177373,0.194603,0.22256,0.318135,0.365273,0.466699,0.478727,0.472551,0.446869,0.409484,0.342192,0.169246,0.139989,0.125685,0.128611,0.151041,0.180624,0.20338,0.214433,0.216709,0.204681,0.181599,-0.023854,-0.112928,-0.17957,-0.267018,-0.326509,-0.435412,-0.551142,-0.681502,-0.793656,-0.898333,-0.994559,-1.059576,-1.106388,-1.167504,-1.193186,-1.18961,-1.178882,-1.177256,-1.167179,-1.185059,-1.186684,-1.178882,-1.166854,-1.162628,-1.165228,-1.159052,-1.144423,-1.118741,-1.090459,-1.041371,-1.013413,-0.995534,-0.966601,-0.959774,-0.965626,-0.977979,-0.976679,-0.971478,-0.956199,-0.918489,-0.907761,-0.928241,-0.917839,-0.874602,-0.862249,-0.907111,-0.915563,-0.914588,-0.873302,-0.841118,-0.794631,-0.711735,-0.637615,-0.536189,-0.405179,-0.258891,0.002803,0.104879,0.191352,0.254744,0.266122,0.232638,0.146165,-0.121055,-0.451991,-0.642816,-0.80731,-0.951647,-1.078431,-1.167179,-1.231871,-1.287785,-1.320944,-1.342725,-1.358329,-1.378809,-1.378809,2
-0.686323,-0.706036,-0.719971,-0.705356,-0.627525,-0.619708,-0.658794,-0.664572,-0.651656,-0.633303,-0.584362,-0.492596,-0.367523,-0.285954,-0.250947,-0.166659,-0.051442,0.093343,0.179331,0.217397,0.241528,0.336352,0.540615,1.132672,1.331838,1.488179,1.707736,1.978614,2.170982,2.22944,2.216864,2.217544,2.294355,2.450357,2.634228,2.744346,2.721235,2.60058,2.475847,2.448657,2.466331,2.325284,1.9623,1.580964,1.397093,1.429381,1.526244,1.508571,1.333197,1.092228,0.880827,0.727205,0.621845,0.543674,0.472301,0.416222,0.397529,0.426758,0.399908,0.331254,0.230992,0.121213,0.051199,0.05018,0.109317,0.28911,0.372378,0.517164,0.666028,0.744199,0.828487,1.012358,1.083051,1.123836,1.128254,1.091208,1.021534,0.933847,0.834605,0.730604,0.636459,0.556929,0.485216,0.350966,0.296247,0.26158,0.244586,0.23439,0.229292,0.229292,0.237789,0.258861,0.359803,0.390731,0.481137,0.50119,0.516824,0.5277,0.522942,0.498811,0.462784,0.383934,0.198704,0.171514,0.162337,0.171174,0.193946,0.252743,0.259201,0.253083,0.23575,0.205501,0.15588,0.069212,-0.027991,-0.118057,-0.193509,-0.292072,-0.364804,-0.604074,-0.736624,-0.843684,-0.943267,-1.034352,-1.096549,-1.144811,-1.180158,-1.209726,-1.237936,-1.236916,-1.216864,-1.217204,-1.235897,-1.238616,-1.2274,-1.220602,-1.207008,-1.14685,-1.122719,-1.085333,-1.006143,-0.984051,-0.969437,-0.971816,-0.989489,-1.026196,-1.032653,-1.025856,-1.032653,-1.047607,-1.024836,-1.023476,-1.026196,-1.016679,-0.983032,-0.958221,-0.955842,-0.93375,-0.848102,-0.796102,-0.731526,-0.622088,-0.526244,-0.415105,-0.272699,-0.094946,0.063095,0.216037,0.327855,0.418601,0.493033,0.50187,0.450889,0.334992,-0.013376,-0.219679,-0.414426,-0.621408,-0.793043,-0.948025,-1.087712,-1.190014,-1.269544,-1.3331,-1.370486,-1.398695,-1.416029,-1.43812,-1.442539,-1.442539,2
-0.465798,-0.454289,-0.446527,-0.422706,-0.363824,-0.293165,-0.25168,-0.249271,-0.273091,-0.3028,-0.326621,-0.36195,-0.376136,-0.374262,-0.346159,-0.276036,-0.170583,-0.088682,-0.026321,0.098938,0.44688,0.646277,0.838984,0.935872,0.96906,1.018575,1.11921,1.307367,1.537008,1.706161,1.839717,2.043665,2.310241,2.505892,2.583242,2.604653,2.637307,2.73473,2.899066,3.053498,3.098731,3.023789,2.87471,2.717868,2.638645,2.594483,2.399903,2.001911,1.616499,1.446543,1.481337,1.56752,1.557349,1.413355,1.213155,1.037845,0.909107,0.81891,0.75628,0.709442,0.669563,0.599171,0.552601,0.487562,0.401915,0.287362,0.152736,0.035506,-0.030871,-0.048,-0.033279,-0.004641,0.019715,0.063341,0.089303,0.148186,0.181106,0.298603,0.330453,0.351062,0.354809,0.341695,0.314662,0.212956,0.157018,0.124633,0.054509,0.032562,-0.007585,-0.015079,-0.015079,-0.003303,0.022124,0.120618,0.167991,0.247483,0.26943,0.285221,0.287095,0.274783,0.226606,0.204659,0.17843,0.076456,0.049959,0.034971,0.032294,0.034168,0.063341,0.109109,0.14203,0.154877,0.151397,0.11125,0.085288,0.026138,-0.007853,-0.042647,-0.091627,-0.147832,-0.18905,-0.280318,-0.382559,-0.495774,-0.585436,-0.682592,-0.77493,-0.83408,-0.881186,-0.916783,-0.948634,-0.980484,-0.991725,-0.991992,-0.998148,-1.040437,-1.092628,-1.211196,-1.262049,-1.133043,-1.038563,-0.99681,-0.982625,-0.967101,-0.959339,-0.943013,-0.943013,-0.951578,-0.965495,-0.982892,-1.028928,-1.040972,-1.036957,-1.039634,-1.032407,-1.012066,-0.993866,-0.949704,-0.93311,-0.924813,-0.919192,-0.898851,-0.881454,-0.859507,-0.727289,-0.670013,-0.589986,-0.518524,-0.450809,-0.398083,-0.351245,-0.312436,-0.301997,-0.316183,-0.356865,-0.471686,-0.546359,-0.629598,-0.731036,-0.820966,-0.902866,-0.973525,-1.022772,-1.059975,-1.089416,-1.105207,-1.116716,-1.129831,-1.136522,-1.136522,2
-0.582667,-0.584592,-0.593895,-0.580101,-0.533907,-0.479373,-0.451785,-0.45371,-0.472636,-0.497658,-0.511773,-0.529095,-0.527812,-0.495412,-0.419385,-0.304543,-0.220175,-0.170132,-0.061063,0.089708,0.217061,0.364304,0.516358,0.592385,0.625426,0.694075,0.83811,1.07389,1.335334,1.514014,1.65067,1.860466,2.125118,2.316629,2.387844,2.400676,2.429868,2.526746,2.864858,2.935432,2.880256,2.742638,2.599886,2.543748,2.523538,2.342292,1.954458,1.571756,1.394359,1.427721,1.523958,1.517863,1.361318,1.14286,0.95199,0.815655,0.723267,0.653014,0.591102,0.538813,0.506093,0.487166,0.458616,0.402798,0.321639,0.213212,0.089387,-0.003321,-0.03123,-0.000755,0.062441,0.135581,0.20423,0.39125,0.525982,0.597197,0.747326,0.806993,0.84645,0.857678,0.833619,0.780689,0.71204,0.552286,0.479788,0.240479,0.192681,0.161885,0.144563,0.123711,0.119862,0.125957,0.144563,0.172792,0.245932,0.278011,0.376494,0.40761,0.418517,0.413384,0.391571,0.296938,0.225723,0.141676,0.11505,0.103502,0.10703,0.124995,0.176642,0.188832,0.193644,0.184341,0.162206,0.124995,0.057308,-0.122013,-0.190342,-0.279521,-0.345604,-0.564061,-0.691736,-0.795671,-0.887738,-0.975314,-1.034339,-1.080533,-1.116461,-1.146615,-1.177732,-1.178053,-1.17292,-1.169391,-1.171316,-1.183185,-1.185752,-1.180619,-1.170033,-1.163938,-1.145974,-1.100422,-1.072834,-1.032093,-1.017658,-1.001939,-1.009638,-1.045887,-1.053265,-1.045246,-1.043963,-1.047812,-1.041717,-1.015092,-0.981409,-0.96569,-0.948367,-0.882926,-0.886134,-0.879398,-0.867528,-0.81524,-0.777707,-0.729268,-0.645863,-0.573044,-0.481298,-0.362285,-0.219854,-0.098916,0.018813,0.110238,0.184341,0.240158,0.243366,0.195568,0.094199,-0.211834,-0.387948,-0.715795,-0.847319,-0.964728,-1.074438,-1.15656,-1.219114,-1.271723,-1.302519,-1.324012,-1.33941,-1.357053,-1.362186,-1.362186,2
-0.546347,-0.524227,-0.509174,-0.461862,-0.390896,-0.35065,-0.35403,-0.374306,-0.399498,-0.436364,-0.452646,-0.460634,-0.460634,-0.43237,-0.360174,-0.252341,-0.166935,-0.10672,0.006642,0.167009,0.321539,0.678832,0.769768,0.807863,0.862547,0.971916,1.170071,1.402633,1.57191,1.697561,1.890186,2.143639,2.331348,2.41061,2.43826,2.484957,2.593097,2.763909,2.927963,2.985105,2.917824,2.766981,2.604771,2.528581,2.497245,2.314759,1.92613,1.549483,1.388809,1.435198,1.535351,1.53658,1.397411,1.194955,1.012469,0.879137,0.789122,0.725529,0.679446,0.64258,0.575914,0.52891,0.462551,0.376531,0.265319,0.139053,0.035521,-0.010254,-0.000116,0.041972,0.149191,0.240127,0.346731,0.465316,0.600184,0.655176,0.693578,0.712318,0.702487,0.665314,0.608479,0.404795,0.347038,0.200803,0.157178,0.1283,0.111403,0.084983,0.07976,0.082525,0.097271,0.125842,0.198345,0.228145,0.278529,0.322461,0.340894,0.364242,0.363013,0.344273,0.233982,0.202339,0.124613,0.093892,0.070543,0.062249,0.069007,0.101265,0.147655,0.174075,0.176226,0.159329,0.126457,0.070236,-0.076306,-0.142358,-0.222848,-0.286135,-0.402877,-0.514089,-0.634211,-0.729141,-0.834209,-0.928217,-0.985974,-1.0382,-1.081518,-1.110089,-1.135281,-1.136817,-1.142961,-1.132208,-1.1276,-1.153714,-1.209013,-1.35494,-1.419763,-1.256324,-1.130058,-1.079367,-1.071994,-1.075066,-1.054483,-1.045573,-1.025297,-1.019153,-1.024683,-1.03605,-1.076295,-1.089198,-1.093192,-1.064928,-1.055404,-1.031749,-1.019767,-1.01731,-0.997955,-0.94665,-0.919922,-0.918079,-0.891351,-0.888279,-0.855099,-0.824685,-0.791813,-0.722075,-0.569081,-0.479374,-0.354951,-0.130376,-0.048964,0.078224,0.097271,0.069622,-0.005646,-0.103648,-0.196428,-0.324844,-0.469543,-0.641277,-0.785976,-0.918693,-1.03267,-1.113161,-1.177677,-1.224988,-1.248951,-1.268305,-1.301792,-1.303942,2
-0.690797,-0.695135,-0.71382,-0.694468,-0.585694,-0.56434,-0.569345,-0.599374,-0.601376,-0.590699,-0.570346,-0.529973,-0.44856,-0.333114,-0.249699,-0.198982,-0.097549,0.033579,0.135345,0.257465,0.393265,0.463,0.495031,0.579447,0.753618,1.010202,1.282803,1.472989,1.611792,1.812989,2.067572,2.251419,2.312478,2.316482,2.344843,2.431595,2.575736,2.726551,2.797954,2.755246,2.505,2.464627,2.458288,2.302468,1.584765,1.435286,1.49134,1.599113,1.59611,1.435619,1.199722,0.982842,0.82035,0.706238,0.622489,0.557426,0.509378,0.486022,0.480016,0.464001,0.417622,0.339545,0.233441,0.120664,0.042254,0.028574,0.072284,0.216425,0.283491,0.400272,0.527396,0.595463,0.825688,0.892754,0.939133,0.949476,0.925119,0.873402,0.799329,0.628162,0.54875,0.480016,0.421626,0.30985,0.260134,0.226768,0.208417,0.183059,0.175051,0.177053,0.1914,0.219761,0.316857,0.341214,0.403942,0.420625,0.446317,0.449987,0.431969,0.376582,0.302843,0.172382,0.141018,0.126003,0.128005,0.145022,0.193402,0.204413,0.204079,0.189065,0.159703,0.112656,0.031577,-0.055175,-0.134252,-0.21066,-0.308756,-0.378491,-0.603045,-0.731504,-0.843947,-0.952053,-1.045144,-1.106204,-1.155586,-1.192622,-1.221651,-1.238,-1.248677,-1.248677,-1.233663,-1.232662,-1.240002,-1.253015,-1.258353,-1.254016,-1.24434,-1.226989,-1.189619,-1.163594,-1.127892,-1.099865,-0.997097,-0.954055,-0.94538,-0.940375,-0.950051,-0.988756,-1.003103,-0.988089,-0.987088,-0.968736,-0.914016,-0.913682,-0.848952,-0.8633,-0.90067,-0.915017,-0.917353,-0.860297,-0.822259,-0.770542,-0.678452,-0.598707,-0.493604,-0.353801,-0.187304,0.08563,0.191734,0.283157,0.359899,0.374913,0.334874,0.241783,-0.028815,-0.201651,-0.379826,-0.586028,-0.767206,-0.930365,-1.072171,-1.174271,-1.251346,-1.312406,-1.348108,-1.373133,-1.390816,-1.402161,-1.415507,-1.415507,2
-1.040609,-1.033868,-1.03772,-1.02135,-0.978018,-0.908206,-0.85717,-0.846578,-0.884614,-0.895206,-0.900021,-0.891836,-0.863911,-0.790728,-0.687213,-0.602475,-0.542773,-0.449369,-0.1966,0.08265,0.163536,0.213127,0.298347,0.45723,0.711444,0.993101,1.18328,1.302684,1.469271,1.686412,1.857814,1.937737,1.969995,2.025845,2.137545,2.29017,2.423535,2.472164,2.430757,2.334464,2.248282,2.208802,2.0374,1.678708,1.334461,1.196761,1.266092,1.390792,1.416791,1.288721,1.067729,0.85781,0.697963,0.576634,0.489489,0.426898,0.37827,0.346012,0.307495,0.260311,0.181351,-0.019902,-0.073345,-0.054086,0.02006,0.124538,0.351308,0.663779,1.118283,1.223242,1.30461,1.353238,1.354682,1.303647,1.205909,0.812552,0.695074,0.597818,0.515006,0.384529,0.332531,0.299791,0.27957,0.268014,0.273792,0.296902,0.339271,0.495748,0.540042,0.607929,0.634891,0.645965,0.647891,0.730703,0.737443,0.727814,0.678705,0.572782,0.479859,0.33879,0.308939,0.319531,0.373937,0.512117,0.595411,0.630558,0.626706,0.589152,0.505858,0.387418,0.299791,0.095168,0.005134,-0.05216,-0.092122,-0.209118,-0.358372,-0.486923,-0.652066,-0.731989,-1.089237,-1.143161,-1.164827,-1.250528,-1.23801,-1.234639,-1.213455,-1.211529,-1.229343,-1.146531,-1.121976,-1.144605,-1.112347,-1.103199,-1.112829,-1.140272,-1.151827,-1.076237,-1.045424,-1.036276,-0.918798,-0.837912,-0.656881,-0.438777,-0.355483,-0.305411,-0.282301,-0.272671,-0.289041,-0.330447,-0.42674,-0.496553,-0.592364,-0.649659,-0.68288,-0.698768,-0.777247,-0.793617,-0.910132,-0.890873,-0.836467,-0.798432,-0.765211,-0.660251,-0.639548,-0.581291,-0.47922,-0.394001,-0.322744,-0.135935,0.257422,0.376344,0.449527,0.579041,0.620447,0.538598,0.342642,0.113945,-0.083455,-0.629437,-0.915909,-1.351154,-1.547111,-1.691069,-1.823953,-1.903876,-1.972245,-1.991503,-2.047835,-2.045909,2
-0.461859,-0.470895,-0.472141,-0.450954,-0.349381,-0.318847,-0.324455,-0.377423,-0.438803,-0.446281,-0.445346,-0.419797,-0.350004,-0.243134,-0.161813,-0.10386,0.00706,0.313026,0.668533,0.755151,0.787554,0.85392,0.986962,1.206934,1.462425,1.645007,1.778984,1.97808,2.237934,2.432356,2.510561,2.530814,2.562906,2.656067,2.813723,2.962033,3.010638,2.954243,2.825875,2.686289,2.62304,2.587832,2.397148,2.006122,1.623197,1.449027,1.484858,1.576149,1.568983,1.423166,1.210984,1.019054,0.880092,0.782881,0.71153,0.652331,0.602479,0.569452,0.546707,0.514615,0.460089,0.380015,0.270652,0.143218,0.035725,-0.018177,-0.019424,0.012357,0.087758,0.155681,0.23264,0.320193,0.42052,0.461647,0.49374,0.510876,0.504645,0.477226,0.434229,0.330786,0.285608,0.10209,0.082773,0.056289,0.044761,0.040399,0.048188,0.071244,0.103025,0.179049,0.327359,0.3473,0.359139,0.390608,0.409614,0.399644,0.382819,0.358828,0.322374,0.262551,0.212388,0.178115,0.131378,0.129509,0.139791,0.154435,0.18902,0.213322,0.229836,0.229524,0.199613,0.156927,0.134806,0.101467,0.01485,-0.030329,-0.092332,-0.168979,-0.236903,-0.332556,-0.403595,-0.632914,-0.741342,-0.808019,-0.850704,-0.956328,-0.984682,-0.989978,-1.002753,-1.021447,-0.991848,-0.993094,-1.007427,-1.012723,-1.009296,-1.030795,-1.030171,-1.004311,-0.995275,-1.005869,-1.009296,-0.953836,-0.907411,-0.894948,-0.860986,-0.818301,-0.809888,-0.813939,-0.836684,-0.957575,-1.004934,-1.066002,-1.092175,-1.162902,-1.160098,-1.193125,-1.184401,-1.158229,-1.119905,-1.09716,-0.993094,-0.95072,-0.965987,-0.918005,-0.884355,-0.870022,-0.811135,-0.741653,-0.662513,-0.558448,-0.362156,-0.316043,-0.283327,-0.207303,-0.185181,-0.220701,-0.389263,-0.464975,-0.811758,-0.901803,-1.004622,-1.093733,-1.16446,-1.228021,-1.258555,-1.291894,-1.297814,-1.315574,-1.325544,-1.324921,2
-0.552835,-0.557051,-0.552483,-0.521913,-0.465693,-0.393661,-0.349036,-0.356063,-0.386633,-0.457611,-0.481856,-0.508912,-0.517345,-0.500831,-0.433366,-0.33217,-0.253461,-0.185645,-0.055987,0.297498,0.721611,0.834403,0.881136,0.939816,1.043472,1.229351,1.469342,1.648544,1.77012,1.952837,2.203017,2.404005,2.500634,2.545961,2.616588,2.747301,2.922638,3.070919,3.107462,3.03297,2.887149,2.729029,2.638725,2.583207,2.381517,1.980244,1.597243,1.426473,1.460206,1.550158,1.546996,1.409607,1.201241,1.004821,0.862162,0.771155,0.710718,0.6169,0.538895,0.486188,0.416615,0.328068,0.21879,0.090889,-0.019092,-0.076718,-0.086908,-0.063717,-0.006794,0.037831,0.065238,0.134811,0.258144,0.316121,0.330528,0.326311,0.305931,0.271848,0.193491,0.164326,0.09124,0.029749,0.012531,-0.010659,-0.018741,-0.019795,-0.004686,0.148514,0.204032,0.301715,0.344232,0.393073,0.43559,0.454213,0.458078,0.437347,0.390965,0.312256,0.267983,0.211762,0.223006,0.286606,0.344934,0.3871,0.412399,0.416264,0.379721,0.314716,0.259198,0.130243,0.078942,0.031857,-0.029282,-0.101666,-0.164211,-0.24819,-0.313547,-0.6716,-0.735551,-0.772797,-0.823395,-0.862749,-0.867669,-0.853965,-0.864155,-0.812502,-0.804772,-0.820584,-0.818827,-0.825503,-0.837801,-0.858181,-0.858884,-0.829368,-0.81707,-0.830423,-0.828666,-0.757687,-0.731334,-0.652626,-0.599919,-0.539482,-0.515237,-0.492398,-0.513832,-0.620299,-0.683898,-0.753822,-0.846937,-0.923889,-0.984677,-1.027896,-1.04406,-1.101686,-1.101686,-1.08482,-1.061629,-1.078846,-1.025086,-0.964649,-0.943215,-0.961486,-0.923186,-0.905969,-0.924592,-0.904563,-0.859938,-0.849046,-0.847289,-0.772445,-0.61046,-0.578836,-0.553537,-0.481505,-0.461125,-0.495911,-0.573214,-0.709549,-0.807934,-1.017004,-1.10274,-1.203936,-1.286862,-1.414763,-1.439359,-1.465361,-1.469578,-1.487498,-1.496985,-1.496634,2
-0.548762,-0.546996,-0.535516,-0.504022,-0.445154,-0.378634,-0.340664,-0.331245,-0.3492,-0.37569,-0.398649,-0.41366,-0.434558,-0.434853,-0.408362,-0.337426,-0.229698,-0.140514,-0.07517,0.049629,0.397538,0.600043,0.795484,0.893793,0.937355,0.998872,1.115136,1.322056,1.572833,1.751202,1.876002,2.075564,2.336937,2.52708,2.606551,2.632453,2.673366,2.777856,2.935033,3.070724,3.106044,3.031871,2.732528,2.658944,2.608612,2.404046,2.002862,1.626108,1.467165,1.508667,1.59844,1.586667,1.438909,1.230811,1.04008,0.897914,0.80196,0.732496,0.676277,0.633598,0.562073,0.516451,0.452874,0.366632,0.249485,0.113207,-0.002174,-0.06634,-0.085472,-0.072521,-0.014537,0.032263,0.062875,0.167365,0.287455,0.318949,0.337198,0.338376,0.320715,0.290987,0.187086,0.15824,0.132927,0.102022,0.034912,0.010188,-0.029842,-0.036612,-0.030725,-0.011005,0.018429,0.125569,0.283334,0.305115,0.318361,0.318361,0.310119,0.295108,0.272444,0.216814,0.144406,0.112618,0.092603,0.088188,0.101433,0.127335,0.156769,0.18061,0.197976,0.20298,0.193561,0.161184,0.044331,-0.024838,-0.056627,-0.105487,-0.169653,-0.203502,-0.287683,-0.385992,-0.504905,-0.701818,-0.792769,-0.849282,-0.888723,-0.943176,-0.96378,-0.954949,-0.935817,-0.933463,-0.926693,-0.925515,-0.954066,-0.959953,-0.959659,-0.951123,-0.950829,-0.954655,-0.941704,-0.924632,-0.899614,-0.871063,-0.804837,-0.788059,-0.78335,-0.786882,-0.795418,-0.811018,-0.831327,-0.896082,-0.938172,-0.93258,-0.976142,-0.948474,-0.940527,-0.940821,-0.925221,-0.92787,-0.922572,-0.928753,-0.924338,-0.907855,-0.907266,-0.900202,-0.88107,-0.847516,-0.819553,-0.774814,-0.71418,-0.639712,-0.510203,-0.406302,-0.370981,-0.365977,-0.383343,-0.428966,-0.503433,-0.572014,-0.738022,-0.837214,-0.925515,-1.005576,-1.079455,-1.13067,-1.198662,-1.219266,-1.231922,-1.240164,-1.249877,-1.249877,2
-0.949242,-0.969063,-0.954774,-0.832623,-0.78699,-0.775466,-0.816951,-0.816951,-0.844147,-0.844608,-0.822483,-0.745966,-0.634418,-0.540846,-0.484611,-0.3915,-0.092348,0.248751,0.349237,0.417917,0.505036,0.6341,0.845673,1.099192,1.281265,1.388665,1.546769,1.774936,1.945946,2.03076,2.098518,2.206379,2.364483,2.54379,2.684378,2.720332,2.653495,2.511985,2.356647,2.261693,2.200387,2.026611,1.362391,1.231944,1.293249,1.409868,1.431994,1.299703,0.877017,0.723984,0.612896,0.532231,0.470004,0.422066,0.361221,0.318353,0.257048,0.185601,0.098483,-0.002464,-0.067457,-0.060082,-0.003846,0.092491,0.202656,0.30222,0.572333,0.993175,1.086286,1.162802,1.207514,1.202444,1.149435,1.0637,0.607826,0.518403,0.368596,0.304525,0.254743,0.216024,0.190211,0.179148,0.184219,0.201274,0.236305,0.415612,0.45848,0.565419,0.599529,0.620732,0.641936,0.633639,0.597224,0.538224,0.392104,0.343705,0.280556,0.290697,0.333564,0.387956,0.466777,0.518403,0.528083,0.518403,0.426675,0.363065,0.165781,0.079584,-0.108481,-0.202052,-0.338031,-0.417313,-0.532549,-0.825248,-0.937258,-1.017462,-1.112416,-1.179253,-1.205988,-1.199996,-1.225348,-1.225348,-1.198152,-1.110573,-1.098588,-1.07001,-1.069088,-1.09951,-1.119331,-1.109651,-1.047423,-1.074158,-1.059408,-1.023454,-0.943711,-0.886093,-0.869499,-0.782841,-0.708169,-0.616441,-0.553752,-0.468017,-0.446353,-0.462486,-0.485994,-0.584175,-0.654238,-0.705864,-0.71877,-0.799435,-0.865811,-0.853827,-0.88471,-0.88978,-0.803584,-0.825248,-0.91421,-0.893468,-0.756107,-0.703098,-0.657004,-0.554213,-0.506275,-0.434829,-0.285022,-0.086816,0.219711,0.328955,0.458941,0.54606,0.535919,0.470004,0.339557,-0.068379,-0.322359,-0.565276,-0.848296,-1.099971,-1.317075,-1.505601,-1.643885,-1.727315,-1.799684,-1.864216,-1.902474,-1.931514,-1.94442,-1.941193,-1.955022,-1.955022,2
