@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute target {1,2}

@data
-0.715636,-0.723438,-0.708484,-0.61941,-0.600555,-0.643467,-0.644442,-0.629813,-0.606732,-0.553093,-0.458493,-0.33366,-0.249789,-0.206877,-0.113578,0.008004,0.263521,0.321711,0.415336,0.619489,1.213745,1.416923,1.580766,1.817103,2.101227,2.306681,2.367472,2.330087,2.389578,2.543343,2.736444,2.855425,2.837545,2.599583,2.575527,2.601208,2.458171,1.672115,1.483891,1.51835,1.606123,1.580116,1.402294,1.15588,0.939048,0.782682,0.672478,0.510586,0.459222,0.445244,0.473851,0.453696,0.389654,0.162094,0.072046,0.049615,0.084724,0.290828,0.595108,0.88996,0.931896,0.942949,0.919218,0.868504,0.537893,0.406558,0.289528,0.211182,0.176723,0.177373,0.318135,0.478727,0.446869,0.139989,0.128611,0.214433,0.216709,0.181599,-0.112928,-0.17957,-0.267018,-0.326509,-0.793656,-0.994559,-1.106388,-1.167504,-1.193186,-1.167179,-1.186684,-1.144423,-1.013413,-0.966601,-0.976679,-0.907761,-0.928241,-0.917839,-0.874602,-0.862249,-0.915563,-0.914588,-0.873302,-0.794631,-0.637615,-0.536189,0.002803,0.104879,0.254744,0.266122,0.232638,0.146165,-0.121055,-0.451991,-0.80731,-1.078431,-1.167179,-1.287785,-1.320944,-1.358329,-1.378809,2
-0.686323,-0.719971,-0.705356,-0.627525,-0.619708,-0.664572,-0.633303,-0.584362,-0.492596,-0.367523,-0.285954,-0.250947,-0.166659,-0.051442,0.179331,0.241528,0.336352,0.540615,1.132672,1.331838,1.488179,1.707736,1.978614,2.170982,2.22944,2.217544,2.294355,2.450357,2.634228,2.744346,2.721235,2.475847,2.448657,2.466331,2.325284,1.580964,1.397093,1.429381,1.526244,1.508571,1.333197,1.092228,0.880827,0.727205,0.621845,0.416222,0.397529,0.426758,0.399908,0.331254,0.121213,0.051199,0.05018,0.109317,0.372378,0.744199,1.012358,1.083051,1.123836,1.128254,1.091208,1.021534,0.636459,0.556929,0.350966,0.26158,0.229292,0.237789,0.390731,0.50119,0.5277,0.498811,0.383934,0.198704,0.171514,0.171174,0.252743,0.259201,0.205501,-0.118057,-0.364804,-0.736624,-0.943267,-1.034352,-1.144811,-1.209726,-1.237936,-1.216864,-1.238616,-1.207008,-1.122719,-0.984051,-0.971816,-1.026196,-1.047607,-1.024836,-1.016679,-0.958221,-0.93375,-0.848102,-0.731526,-0.415105,-0.272699,-0.094946,0.216037,0.327855,0.493033,0.50187,0.450889,0.334992,-0.013376,-0.621408,-0.793043,-1.087712,-1.190014,-1.3331,-1.398695,-1.43812,-1.442539,2
-0.465798,-0.446527,-0.422706,-0.293165,-0.25168,-0.249271,-0.326621,-0.36195,-0.374262,-0.346159,-0.276036,-0.170583,-0.088682,-0.026321,0.098938,0.44688,0.838984,0.935872,1.018575,1.11921,1.307367,1.537008,1.706161,1.839717,2.043665,2.310241,2.505892,2.583242,2.637307,2.73473,3.053498,3.098731,3.023789,2.717868,2.638645,2.594483,2.399903,1.616499,1.446543,1.481337,1.56752,1.557349,1.413355,1.213155,1.037845,0.909107,0.81891,0.75628,0.599171,0.487562,0.401915,0.035506,-0.030871,-0.048,-0.033279,0.148186,0.330453,0.354809,0.314662,0.054509,-0.015079,-0.003303,0.120618,0.285221,0.287095,0.226606,0.17843,0.076456,0.034971,0.034168,0.14203,0.151397,0.085288,-0.007853,-0.042647,-0.18905,-0.280318,-0.495774,-0.77493,-0.881186,-0.948634,-0.980484,-0.998148,-1.040437,-1.092628,-1.211196,-1.262049,-1.133043,-1.038563,-0.99681,-0.982625,-0.943013,-0.965495,-1.040972,-1.039634,-1.012066,-0.993866,-0.949704,-0.93311,-0.919192,-0.881454,-0.859507,-0.727289,-0.670013,-0.450809,-0.398083,-0.312436,-0.301997,-0.316183,-0.356865,-0.471686,-0.629598,-0.731036,-0.902866,-0.973525,-1.022772,-1.089416,-1.105207,-1.136522,2
-0.582667,-0.593895,-0.580101,-0.479373,-0.451785,-0.45371,-0.511773,-0.527812,-0.495412,-0.419385,-0.304543,-0.220175,-0.170132,-0.061063,0.516358,0.592385,0.625426,0.694075,0.83811,1.07389,1.335334,1.514014,1.65067,1.860466,2.125118,2.316629,2.387844,2.429868,2.526746,2.864858,2.935432,2.880256,2.599886,2.543748,2.523538,2.342292,1.571756,1.394359,1.427721,1.523958,1.517863,1.361318,1.14286,0.95199,0.815655,0.723267,0.538813,0.458616,0.402798,0.321639,0.089387,-0.003321,-0.03123,-0.000755,0.062441,0.806993,0.84645,0.857678,0.833619,0.780689,0.479788,0.240479,0.192681,0.144563,0.123711,0.125957,0.172792,0.278011,0.376494,0.418517,0.391571,0.11505,0.10703,0.188832,0.193644,0.162206,0.057308,-0.122013,-0.190342,-0.279521,-0.345604,-0.564061,-0.691736,-0.887738,-0.975314,-1.080533,-1.146615,-1.177732,-1.169391,-1.185752,-1.145974,-1.100422,-1.032093,-1.001939,-1.053265,-1.041717,-0.981409,-0.948367,-0.882926,-0.867528,-0.81524,-0.729268,-0.481298,-0.098916,0.018813,0.110238,0.240158,0.243366,0.195568,0.094199,-0.211834,-0.715795,-0.964728,-1.074438,-1.15656,-1.271723,-1.302519,-1.33941,-1.362186,2
-0.546347,-0.509174,-0.461862,-0.390896,-0.35065,-0.35403,-0.436364,-0.460634,-0.460634,-0.43237,-0.360174,-0.252341,-0.166935,-0.10672,0.006642,0.321539,0.678832,0.769768,0.862547,0.971916,1.170071,1.402633,1.57191,1.697561,1.890186,2.143639,2.331348,2.41061,2.484957,2.593097,2.927963,2.985105,2.917824,2.604771,2.528581,2.497245,2.314759,1.549483,1.388809,1.435198,1.535351,1.53658,1.397411,1.012469,0.879137,0.789122,0.725529,0.575914,0.462551,0.376531,0.035521,-0.010254,-0.000116,0.041972,0.346731,0.655176,0.712318,0.702487,0.665314,0.347038,0.157178,0.084983,0.097271,0.278529,0.364242,0.344273,0.233982,0.124613,0.070543,0.069007,0.147655,0.174075,0.176226,0.070236,-0.076306,-0.286135,-0.634211,-0.928217,-1.0382,-1.110089,-1.135281,-1.142961,-1.1276,-1.153714,-1.209013,-1.35494,-1.419763,-1.256324,-1.130058,-1.079367,-1.019153,-1.089198,-1.093192,-1.01731,-0.997955,-0.94665,-0.919922,-0.888279,-0.824685,-0.791813,-0.569081,-0.479374,-0.130376,-0.048964,0.078224,0.097271,0.069622,-0.005646,-0.196428,-0.324844,-0.469543,-0.641277,-0.918693,-1.03267,-1.113161,-1.224988,-1.248951,-1.301792,-1.303942,2
-0.690797,-0.71382,-0.694468,-0.585694,-0.56434,-0.599374,-0.590699,-0.529973,-0.44856,-0.333114,-0.249699,-0.198982,-0.097549,0.033579,0.257465,0.393265,0.463,0.495031,0.579447,0.753618,1.282803,1.472989,1.611792,1.812989,2.067572,2.251419,2.312478,2.316482,2.344843,2.431595,2.726551,2.797954,2.755246,2.505,2.464627,2.458288,2.302468,1.584765,1.435286,1.49134,1.599113,1.59611,1.435619,0.982842,0.82035,0.706238,0.622489,0.509378,0.464001,0.417622,0.339545,0.120664,0.042254,0.028574,0.072284,0.283491,0.595463,0.892754,0.939133,0.949476,0.925119,0.873402,0.54875,0.421626,0.260134,0.208417,0.177053,0.1914,0.341214,0.420625,0.449987,0.376582,0.141018,0.128005,0.204413,0.189065,-0.134252,-0.378491,-0.843947,-1.045144,-1.155586,-1.221651,-1.248677,-1.232662,-1.258353,-1.254016,-1.189619,-0.997097,-0.954055,-0.940375,-1.003103,-0.968736,-0.914016,-0.913682,-0.848952,-0.90067,-0.917353,-0.860297,-0.770542,-0.598707,-0.493604,-0.353801,-0.187304,0.08563,0.283157,0.359899,0.374913,0.334874,0.241783,-0.028815,-0.379826,-0.586028,-0.767206,-1.072171,-1.174271,-1.312406,-1.348108,-1.402161,-1.415507,2
-1.040609,-1.02135,-0.85717,-0.846578,-0.895206,-0.891836,-0.863911,-0.602475,-0.542773,-0.449369,0.08265,0.298347,0.45723,0.993101,1.18328,1.302684,1.469271,1.686412,1.857814,1.937737,2.025845,2.137545,2.423535,2.472164,2.430757,2.248282,2.208802,2.0374,1.334461,1.196761,1.266092,1.390792,1.416791,1.288721,0.85781,0.697963,0.576634,0.489489,0.37827,0.307495,0.260311,-0.019902,-0.073345,-0.054086,0.02006,1.223242,1.353238,1.354682,1.303647,1.205909,0.695074,0.515006,0.332531,0.27957,0.268014,0.296902,0.495748,0.634891,0.647891,0.730703,0.727814,0.678705,0.479859,0.33879,0.308939,0.319531,0.595411,0.630558,0.589152,0.005134,-0.092122,-0.486923,-0.652066,-0.731989,-1.089237,-1.250528,-1.213455,-1.229343,-1.146531,-1.121976,-1.144605,-1.103199,-1.151827,-1.076237,-1.045424,-1.036276,-0.918798,-0.656881,-0.355483,-0.305411,-0.272671,-0.289041,-0.42674,-0.592364,-0.649659,-0.698768,-0.777247,-0.793617,-0.910132,-0.890873,-0.836467,-0.765211,-0.581291,-0.322744,0.257422,0.376344,0.449527,0.579041,0.620447,0.538598,0.342642,-0.083455,-0.915909,-1.547111,-1.691069,-1.823953,-1.903876,-2.047835,-2.045909,2
-0.461859,-0.472141,-0.450954,-0.349381,-0.318847,-0.324455,-0.438803,-0.445346,-0.419797,-0.350004,-0.243134,-0.161813,-0.10386,0.00706,0.313026,0.668533,0.755151,0.787554,0.85392,0.986962,1.206934,1.462425,1.645007,1.778984,1.97808,2.237934,2.432356,2.510561,2.562906,2.656067,2.962033,3.010638,2.954243,2.686289,2.62304,2.587832,2.397148,1.623197,1.449027,1.484858,1.576149,1.568983,1.423166,1.019054,0.880092,0.782881,0.71153,0.602479,0.514615,0.460089,0.380015,0.035725,-0.018177,-0.019424,0.012357,0.23264,0.461647,0.510876,0.477226,0.285608,0.10209,0.040399,0.071244,0.179049,0.327359,0.409614,0.358828,0.262551,0.178115,0.131378,0.139791,0.213322,0.229524,0.101467,0.01485,-0.030329,-0.236903,-0.332556,-0.403595,-0.741342,-0.808019,-0.956328,-1.021447,-0.991848,-1.030795,-1.030171,-0.995275,-1.009296,-0.953836,-0.894948,-0.818301,-0.813939,-0.836684,-0.957575,-1.066002,-1.162902,-1.160098,-1.193125,-1.184401,-1.09716,-0.95072,-0.965987,-0.884355,-0.870022,-0.741653,-0.662513,-0.362156,-0.283327,-0.207303,-0.185181,-0.220701,-0.464975,-0.811758,-1.004622,-1.093733,-1.228021,-1.291894,-1.325544,-1.324921,2
-0.552835,-0.552483,-0.521913,-0.393661,-0.349036,-0.356063,-0.481856,-0.517345,-0.500831,-0.185645,-0.055987,0.297498,0.721611,0.834403,0.939816,1.043472,1.229351,1.469342,1.648544,1.77012,1.952837,2.203017,2.404005,2.500634,2.545961,2.616588,2.747301,2.922638,3.070919,3.107462,3.03297,2.729029,2.638725,2.583207,2.381517,1.597243,1.426473,1.460206,1.550158,1.546996,1.409607,1.004821,0.862162,0.771155,0.710718,0.538895,0.416615,0.328068,-0.019092,-0.076718,-0.086908,0.037831,0.134811,0.258144,0.330528,0.305931,0.193491,0.029749,-0.019795,-0.004686,0.148514,0.301715,0.344232,0.43559,0.454213,0.437347,0.267983,0.211762,0.223006,0.286606,0.3871,0.416264,0.379721,0.078942,0.031857,-0.029282,-0.313547,-0.6716,-0.735551,-0.862749,-0.864155,-0.812502,-0.804772,-0.825503,-0.858181,-0.858884,-0.81707,-0.828666,-0.757687,-0.652626,-0.539482,-0.492398,-0.513832,-0.620299,-0.984677,-1.027896,-1.04406,-1.101686,-1.101686,-1.061629,-1.078846,-0.964649,-0.943215,-0.961486,-0.905969,-0.924592,-0.859938,-0.847289,-0.61046,-0.553537,-0.481505,-0.461125,-0.495911,-0.709549,-1.203936,-1.286862,-1.414763,-1.487498,-1.496634,2
-0.548762,-0.535516,-0.504022,-0.378634,-0.340664,-0.331245,-0.41366,-0.434853,-0.408362,-0.337426,-0.229698,-0.140514,-0.07517,0.049629,0.397538,0.795484,0.893793,0.937355,0.998872,1.115136,1.322056,1.572833,1.751202,1.876002,2.075564,2.336937,2.52708,2.606551,2.673366,2.777856,2.935033,3.070724,3.106044,3.031871,2.732528,2.658944,2.608612,2.404046,2.002862,1.626108,1.467165,1.508667,1.59844,1.586667,1.438909,1.04008,0.897914,0.80196,0.676277,0.562073,0.516451,0.452874,0.366632,-0.002174,-0.06634,-0.085472,-0.072521,0.032263,0.167365,0.287455,0.337198,0.338376,0.320715,0.187086,0.010188,-0.036612,-0.011005,0.125569,0.283334,0.318361,0.295108,0.216814,0.112618,0.092603,0.101433,0.197976,0.193561,-0.056627,-0.169653,-0.203502,-0.385992,-0.504905,-0.701818,-0.792769,-0.849282,-0.943176,-0.96378,-0.935817,-0.926693,-0.925515,-0.959953,-0.941704,-0.899614,-0.804837,-0.78335,-0.811018,-0.938172,-0.93258,-0.976142,-0.948474,-0.925221,-0.928753,-0.900202,-0.819553,-0.774814,-0.510203,-0.406302,-0.370981,-0.365977,-0.383343,-0.428966,-0.572014,-1.005576,-1.079455,-1.13067,-1.198662,-1.219266,-1.240164,-1.249877,2
-0.949242,-0.954774,-0.78699,-0.775466,-0.816951,-0.844147,-0.822483,-0.540846,-0.484611,-0.3915,-0.092348,0.248751,0.505036,0.6341,0.845673,1.099192,1.281265,1.388665,1.546769,1.774936,1.945946,2.098518,2.206379,2.54379,2.684378,2.720332,2.653495,2.356647,2.200387,2.026611,1.362391,1.231944,1.293249,1.409868,1.431994,1.299703,0.877017,0.723984,0.612896,0.470004,0.361221,0.257048,-0.067457,-0.060082,-0.003846,0.30222,0.572333,1.086286,1.207514,1.202444,1.0637,0.607826,0.518403,0.304525,0.190211,0.201274,0.45848,0.620732,0.641936,0.597224,0.392104,0.280556,0.333564,0.518403,0.518403,0.363065,0.079584,-0.108481,-0.202052,-0.338031,-0.532549,-0.825248,-0.937258,-1.112416,-1.179253,-1.205988,-1.225348,-1.198152,-1.110573,-1.07001,-1.119331,-1.047423,-1.074158,-1.059408,-1.023454,-0.886093,-0.869499,-0.553752,-0.446353,-0.485994,-0.705864,-0.71877,-0.865811,-0.853827,-0.88978,-0.803584,-0.91421,-0.893468,-0.756107,-0.657004,-0.554213,-0.434829,-0.285022,-0.086816,0.219711,0.458941,0.54606,0.535919,0.470004,0.339557,-0.068379,-0.565276,-1.099971,-1.505601,-1.643885,-1.799684,-1.902474,-1.94442,-1.955022,2
-0.951662,-0.946699,-0.847431,-0.832045,-0.873241,-0.876715,-0.788863,-0.442419,-0.205169,0.084196,0.306555,0.466376,0.97562,1.16671,1.284342,1.444163,1.664537,1.825351,2.006018,2.385717,2.433862,2.402593,2.244757,2.198101,2.030339,1.352837,1.220314,1.296254,1.426791,1.446149,1.313626,0.887271,0.715042,0.587979,0.379517,0.300599,0.241039,-0.046837,-0.096471,-0.079099,-0.006634,0.737377,1.20195,1.287816,1.338443,1.341421,1.291291,1.202943,0.824733,0.607337,0.386466,0.334847,0.28968,0.264367,0.294147,0.476303,0.614782,0.618256,0.710079,0.723976,0.714546,0.661934,0.48077,0.349241,0.321942,0.339314,0.630664,0.660445,0.653992,0.614782,0.533878,0.411283,0.018679,-0.091012,-0.489075,-0.654852,-0.725332,-1.099571,-1.26783,-1.217203,-1.24202,-1.153672,-1.1363,-1.169555,-1.116943,-1.119425,-1.017675,-0.897065,-0.639466,-0.41115,-0.329254,-0.262248,-0.257285,-0.295007,-0.508929,-0.659815,-0.729799,-0.879197,-0.790352,-0.771492,-0.644925,-0.580401,-0.314364,0.276279,0.388948,0.461909,0.598402,0.63811,0.559192,0.363634,-0.084063,-0.958611,-1.40879,-1.602858,-1.884282,-1.966674,-2.036162,-2.112598,-2.10962,2
-0.443994,-0.457531,-0.445568,-0.332548,-0.306733,-0.324677,-0.38953,-0.436123,-0.436753,-0.409049,-0.336955,-0.154675,-0.092971,0.019105,0.329831,0.679594,0.766484,0.80017,0.861245,0.985283,1.196212,1.443659,1.624365,1.760367,1.965629,2.231336,2.429986,2.509636,2.564099,2.657285,2.97116,3.024364,2.963604,2.698527,2.639341,2.606914,2.411727,1.628458,1.454993,1.482697,1.571161,1.562976,1.417215,1.018339,0.879819,0.781911,0.706984,0.594593,0.49637,0.437814,0.355961,0.009975,-0.037248,-0.037248,-0.00797,0.219644,0.455444,0.503611,0.497944,0.47024,0.280404,0.098124,0.039568,0.044605,0.066013,0.294571,0.404128,0.355331,0.182181,0.143458,0.142514,0.232237,0.249867,0.110087,0.015957,-0.044803,-0.247547,-0.345455,-0.412197,-0.738979,-0.809183,-0.953685,-0.996815,-1.02263,-0.990519,-0.983908,-1.007519,-0.977611,-0.99776,-0.952741,-0.81422,-0.810442,-0.864276,-1.071427,-1.195466,-1.174688,-1.20554,-1.093465,-0.95337,-0.941722,-0.863962,-0.808554,-0.728275,-0.646737,-0.356789,-0.305473,-0.279343,-0.207565,-0.180805,-0.217954,-0.489957,-0.846961,-1.027038,-1.111724,-1.239855,-1.274485,-1.305023,-1.341227,-1.338708,2
-0.52923,-0.505658,-0.371619,-0.332568,-0.352621,-0.431075,-0.476106,-0.494401,-0.472588,-0.407855,-0.153144,-0.025085,0.149765,0.333762,0.757694,0.871681,0.975113,1.069399,1.251988,1.484536,1.656923,1.775131,1.958073,2.211025,2.403817,2.498806,2.622292,2.757387,2.928015,3.069443,3.106383,3.028281,2.72502,2.583592,2.378135,1.591838,1.430708,1.470815,1.560878,1.554898,1.416284,1.016627,0.871681,0.708793,0.518815,0.383719,0.294008,-0.059914,-0.116907,-0.106001,0.020651,0.208518,0.283805,0.265159,0.159968,0.016781,-0.035287,-0.012771,0.142025,0.299637,0.339391,0.432269,0.454785,0.447749,0.279232,0.231033,0.244402,0.411512,0.441416,0.403069,0.081866,0.025224,-0.167568,-0.260446,-0.322717,-0.65553,-0.725188,-0.841638,-0.833194,-0.852192,-0.803994,-0.792384,-0.823344,-0.800124,-0.80716,-0.572503,-0.502844,-0.471181,-0.453239,-0.476458,-0.581298,-0.722726,-0.815604,-0.871894,-1.049558,-1.065038,-1.128715,-1.076296,-1.092127,-0.964068,-0.943663,-0.953162,-0.909537,-0.916925,-0.867672,-0.860636,-0.805049,-0.643217,-0.591149,-0.525712,-0.498974,-0.532748,-0.76248,-1.060112,-1.296529,-1.417552,-1.445697,-1.500579,-1.497061,2
-0.509504,-0.511285,-0.486054,-0.363753,-0.320711,-0.315071,-0.418373,-0.429059,-0.402937,-0.338819,-0.234923,-0.082345,0.047673,0.386967,0.777021,0.877948,0.922178,0.98689,1.107706,1.314903,1.560394,1.742063,1.870596,2.062655,2.319129,2.507922,2.586883,2.656048,2.758459,2.916974,3.055897,3.087957,3.012855,2.717198,2.640909,2.590445,2.38859,1.615607,1.45442,1.498353,1.586219,1.574939,1.43097,1.221991,1.032901,0.89279,0.794831,0.672234,0.562105,0.452866,0.372125,0.016801,-0.044942,-0.058003,-0.041677,0.059547,0.153647,0.306522,0.357282,0.334722,0.196392,0.020364,-0.019117,0.00849,0.147413,0.305334,0.339768,0.330566,0.294945,0.130493,0.10259,0.110604,0.19758,0.19283,-0.061269,-0.182085,-0.22483,-0.403234,-0.520784,-0.722639,-0.807536,-0.860672,-0.954474,-0.974066,-0.95299,-0.950022,-1.049465,-0.984456,-0.927165,-0.844642,-0.800709,-0.818223,-0.953584,-0.963973,-0.986534,-0.975847,-0.922712,-0.945569,-0.947053,-0.864827,-0.792694,-0.746386,-0.592324,-0.456963,-0.403531,-0.328726,-0.327835,-0.348318,-0.394032,-0.536814,-0.704531,-0.81377,-0.992767,-1.073806,-1.131097,-1.207089,-1.227572,-1.248944,-1.260225,2
-0.892482,-0.928656,-0.910346,-0.737067,-0.724116,-0.791998,-0.80093,-0.714291,-0.524488,-0.462411,-0.348083,-0.054671,0.276702,0.378972,0.504465,0.608522,0.804577,1.044844,1.206065,1.311461,1.480274,1.712057,1.900073,2.193039,2.561926,2.706622,2.752621,2.695457,2.395792,2.247076,2.068439,1.387829,1.244472,1.299403,1.408819,1.417304,1.288238,0.879158,0.733568,0.634871,0.504465,0.306177,0.143617,-0.052438,-0.114961,-0.098884,-0.024749,0.389691,1.071194,1.189094,1.185522,1.13193,1.045291,0.700967,0.504465,0.253926,0.206587,0.197208,0.228023,0.47633,0.619687,0.665686,0.617454,0.401749,0.314663,0.295459,0.349944,0.49866,0.512057,0.480796,0.440156,0.063677,-0.163193,-0.263677,-0.405694,-0.495906,-0.929996,-1.030926,-1.180982,-1.217602,-1.205544,-1.123371,-1.104167,-1.3163,-1.240825,-1.1524,-0.957238,-0.695534,-0.557983,-0.463751,-0.446781,-0.480722,-0.588798,-0.67499,-0.722776,-0.804503,-0.783959,-0.797357,-0.770561,-0.53342,-0.443654,-0.361928,-0.040826,0.242314,0.480349,0.529028,0.499553,0.412467,0.261071,0.033308,-0.573613,-0.84023,-1.07112,-1.453404,-1.58247,-1.754409,-1.80934,-1.870523,-1.892407,2
-0.549122,-0.562969,-0.552455,-0.476807,-0.464755,-0.498091,-0.512708,-0.499117,-0.475012,-0.4227,-0.325255,-0.192166,-0.118569,-0.090875,0.007596,0.135556,0.278903,0.369167,0.394811,0.391734,0.473792,0.68612,1.277199,1.695955,1.983931,2.328065,2.560393,2.615783,2.514235,2.547572,2.723229,2.972995,3.137882,3.148396,3.029924,2.889142,2.854523,2.884013,2.750667,2.353451,1.914181,1.68416,1.678774,1.729805,1.664927,1.454139,1.19591,0.9823,0.833569,0.6415,0.499179,0.479177,0.546876,0.547132,0.490973,0.376091,0.096066,0.02093,0.001698,0.094014,0.161456,0.234027,0.392246,0.423788,0.431224,0.394042,0.268902,0.188895,0.085039,0.052985,0.021187,0.049907,0.12812,0.185817,0.306085,0.315316,0.252234,0.089655,0.073499,0.092219,0.160174,0.204537,0.204793,0.088629,-0.033177,-0.13216,-0.162933,-0.343718,-0.46296,-0.761449,-0.818377,-0.903257,-0.971468,-1.041731,-1.01301,-0.914796,-0.929669,-0.987367,-0.942235,-0.955569,-0.892486,-0.925054,-0.91018,-0.868638,-0.752987,-0.706059,-0.549635,-0.410904,-0.355514,-0.268583,-0.26089,-0.280892,-0.328076,-0.475012,-0.831199,-0.958133,-1.025063,-1.064041,-1.088658,2
-1.247108,-1.253067,-1.183385,-1.12058,-1.055941,-0.923454,-0.869359,-0.584214,-0.465939,-0.130825,-0.019426,0.100225,0.33265,0.97904,1.199546,1.489733,1.698778,1.864272,1.909657,1.882151,1.894071,1.97613,2.222308,2.317662,2.324539,2.235144,2.26265,2.132455,1.484691,1.366874,1.448933,1.581878,1.602966,1.450308,0.928612,0.728736,0.577453,0.369325,0.31523,0.304227,0.354197,0.336776,0.273512,0.067676,0.000287,0.001204,0.064926,0.752574,1.188085,1.338451,1.351287,1.306819,1.214215,0.8328,0.632006,0.42342,0.34136,0.304686,0.49356,0.705814,0.699396,0.65447,0.471555,0.343653,0.301477,0.349612,0.598999,0.630631,0.614128,0.509605,0.093807,-0.10011,-0.209675,-0.35729,-0.453103,-0.592466,-1.05044,-1.137084,-1.184302,-1.22602,-1.222352,-1.133416,-1.169174,-1.157713,-1.098575,-0.994511,-0.272022,-0.211051,-0.147328,-0.143661,-0.217469,-0.275231,-0.479692,-0.563585,-0.729537,-0.790509,-0.885404,-0.94225,-0.912452,-0.822141,-0.548457,-0.445768,-0.311906,0.247382,0.389954,0.618254,0.638425,0.58112,0.431672,0.008539,-0.515908,-0.818932,-1.058692,-1.479074,-1.617521,-1.810521,-1.854072,-1.927421,-1.944841,2
-0.906577,-0.900808,-0.869658,-0.759284,-0.724288,-0.748516,-0.688907,-0.639681,-0.443163,-0.300485,0.054094,0.329835,0.440209,0.546736,0.736717,1.019381,1.331657,1.55548,1.700081,1.898522,2.161572,2.352322,2.408855,2.44039,2.519613,2.836119,2.915726,2.883037,2.684211,2.659983,2.487308,1.713156,1.544327,1.589323,1.686236,1.672776,1.495486,0.997844,0.817478,0.689799,0.602885,0.474821,0.448285,0.450208,0.410596,0.330605,0.069477,-0.032051,-0.075123,-0.061663,0.201002,0.539814,0.59827,0.58404,0.540583,0.350603,0.258304,0.10755,0.056786,0.0764,0.239845,0.420595,0.565196,0.569042,0.548275,0.429825,0.335989,0.274457,0.265996,0.34368,0.467129,0.51674,0.47059,0.124856,0.061401,-0.01436,-0.180882,-0.235492,-0.447393,-0.69083,-0.886579,-0.973878,-1.011182,-0.945804,-0.946188,-0.984261,-0.997722,-0.939266,-0.906962,-0.709674,-0.371632,-0.307407,-0.245875,-0.256643,-0.293563,-0.415089,-0.582379,-0.645065,-0.930805,-0.913884,-0.992338,-0.97234,-0.954265,-0.790435,-0.726595,-0.448547,-0.372401,-0.248183,-0.239337,-0.274718,-0.353556,-0.585841,-1.010797,-1.268848,-1.382298,-1.459982,-1.565356,-1.590354,-1.634195,2
