@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute target {1,2,3,4,5}

@data
-1.585086,-1.60109,-1.399479,-1.099093,-0.803037,-0.540408,-0.38054,-0.277387,-0.191207,-0.175981,-0.195162,-0.217674,-0.241572,-0.274793,-0.314371,-0.35501,-0.395912,-0.432356,-0.475946,-0.522255,-0.571764,-0.616015,-0.654778,-0.688279,-0.71918,-0.742295,-0.756241,-0.763117,-0.757808,-0.735492,-0.705994,-0.671191,-0.636044,-0.591175,-0.546987,-0.491394,-0.432894,-0.378699,-0.322169,-0.262759,-0.210051,-0.156486,-0.110904,-0.066687,-0.026088,0.008488,0.03908,0.061138,0.08791,0.116037,0.132994,0.157371,0.186246,0.210314,0.241072,0.273933,0.305577,0.342151,0.370057,0.392736,0.418527,0.439987,0.464537,0.489555,0.502857,0.519872,0.52408,0.526131,0.523821,0.513006,0.504819,0.493107,0.473785,0.459996,0.435825,0.413324,0.399336,0.380524,0.355709,0.344327,0.329886,0.316236,0.301862,0.2962,0.307262,0.330447,0.37972,0.441731,0.508685,0.593647,0.702425,0.812684,0.912665,1.008438,1.085572,1.156826,1.218667,1.251167,1.254695,1.210138,1.140869,1.049815,0.944258,0.839877,0.716873,0.562093,0.411842,0.279056,0.151444,0.040098,-0.059536,-0.149073,-0.208824,-0.236981,-0.234103,-0.214014,-0.166547,-0.06794,0.031188,0.133375,0.239867,0.328817,0.411705,0.485567,0.608209,0.61949,1
-1.576691,-1.602677,-1.473645,-1.268209,-1.010677,-0.777728,-0.602392,-0.498919,-0.422693,-0.374617,-0.396312,-0.414919,-0.437829,-0.464736,-0.489319,-0.52057,-0.542758,-0.567017,-0.594342,-0.630728,-0.675027,-0.725108,-0.7731,-0.810686,-0.843014,-0.873572,-0.908866,-0.93312,-0.949639,-0.960379,-0.955342,-0.948286,-0.929961,-0.901296,-0.858049,-0.80121,-0.738404,-0.678266,-0.613413,-0.549856,-0.48741,-0.421343,-0.358656,-0.296474,-0.241418,-0.195032,-0.154705,-0.124717,-0.092809,-0.067032,-0.051616,-0.035603,-0.012619,0.008561,0.027561,0.052362,0.079513,0.107892,0.13284,0.159836,0.189973,0.227497,0.266782,0.295442,0.331898,0.365578,0.392527,0.413834,0.431592,0.448841,0.464078,0.471764,0.473921,0.479266,0.479865,0.472652,0.464841,0.453801,0.445665,0.433681,0.424028,0.41318,0.416085,0.422,0.434,0.452401,0.487334,0.535727,0.588663,0.660532,0.747172,0.833196,0.920566,1.004205,1.08601,1.155145,1.209764,1.236354,1.237793,1.214913,1.171404,1.111047,1.043579,0.974716,0.885154,0.785365,0.677914,0.576128,0.481582,0.389676,0.30931,0.244342,0.20024,0.176991,0.185757,0.23461,0.334092,0.427511,0.508492,0.604078,0.697964,0.77997,0.846519,0.897024,0.978914,0.990778,1
-1.731879,-1.669425,-1.459011,-1.192788,-0.909769,-0.654147,-0.455666,-0.341575,-0.256711,-0.18959,-0.173847,-0.192068,-0.214594,-0.230117,-0.248507,-0.269248,-0.294751,-0.326696,-0.360075,-0.40091,-0.437752,-0.466324,-0.493056,-0.509575,-0.52546,-0.533636,-0.534786,-0.531229,-0.524525,-0.509825,-0.488359,-0.456288,-0.41858,-0.36809,-0.306458,-0.249615,-0.18795,-0.133303,-0.088557,-0.043021,0.001972,0.038089,0.074395,0.104268,0.130927,0.148972,0.16606,0.181802,0.185092,0.186024,0.187891,0.188819,0.196725,0.213215,0.231385,0.24586,0.267709,0.293632,0.318522,0.343411,0.375392,0.404251,0.426289,0.453523,0.475291,0.490769,0.503449,0.516356,0.521387,0.519958,0.515802,0.509204,0.499964,0.488278,0.478356,0.463326,0.436995,0.419579,0.404476,0.394607,0.401976,0.406146,0.422258,0.453818,0.503643,0.576084,0.673529,0.791177,0.912326,1.02324,1.118515,1.212549,1.286762,1.338118,1.353992,1.333671,1.286767,1.211723,1.11937,1.010781,0.882054,0.728548,0.550794,0.369263,0.200105,0.047625,-0.095344,-0.218225,-0.321529,-0.395589,-0.442712,-0.453392,-0.451467,-0.43657,-0.394123,-0.311225,-0.223009,-0.126977,-0.014684,0.084938,0.167457,0.240268,0.316105,0.422808,0.529284,0.484897,1
-0.282692,-0.471846,-0.526958,-0.469107,-0.246126,0.045577,0.407579,0.727922,0.919478,1.020095,1.095563,1.078995,1.012234,0.960554,0.893445,0.839965,0.762084,0.679135,0.573633,0.475913,0.381006,0.285851,0.184731,0.087355,-0.000474,-0.103836,-0.1947,-0.271148,-0.34151,-0.3913,-0.443343,-0.474318,-0.489652,-0.468263,-0.448813,-0.425988,-0.373692,-0.326304,-0.282642,-0.242677,-0.184828,-0.122775,-0.058127,0.009834,0.058869,0.098172,0.1392,0.156092,0.172161,0.174876,0.184988,0.189544,0.185345,0.201871,0.219564,0.241162,0.251859,0.261406,0.265481,0.279331,0.306992,0.325066,0.364135,0.379465,0.402278,0.416699,0.428709,0.451494,0.453411,0.454014,0.446346,0.43843,0.406962,0.376777,0.334113,0.297721,0.266396,0.211056,0.161267,0.105191,0.070952,0.008581,-0.046085,-0.085588,-0.12711,-0.176764,-0.212074,-0.229437,-0.249453,-0.25294,-0.283626,-0.284642,-0.239755,-0.154575,-0.068392,-0.009148,0.050665,0.100858,0.123916,0.162536,0.216454,0.226548,0.206724,0.155101,0.0892,0.037773,-0.042235,-0.138412,-0.287214,-0.435082,-0.566724,-0.670007,-0.765698,-0.859155,-0.954105,-1.043217,-1.09471,-1.064424,-0.890609,-0.714054,-0.546493,-0.38594,-0.248208,-0.176765,-0.161202,-0.182197,1
-1.908508,-1.893103,-1.728206,-1.499558,-1.232898,-0.994312,-0.788566,-0.649132,-0.561665,-0.498611,-0.465774,-0.457914,-0.457772,-0.452821,-0.448445,-0.44758,-0.451399,-0.45983,-0.465806,-0.481503,-0.488529,-0.501042,-0.5148,-0.527123,-0.539464,-0.554656,-0.561239,-0.562847,-0.556366,-0.545847,-0.531652,-0.505412,-0.479955,-0.447759,-0.40996,-0.372276,-0.328301,-0.284855,-0.243836,-0.198451,-0.154573,-0.118703,-0.084194,-0.054465,-0.028468,-0.002508,0.021295,0.039609,0.060138,0.07595,0.090573,0.101404,0.115093,0.124967,0.144195,0.164118,0.188575,0.214908,0.235258,0.264562,0.292759,0.320829,0.357743,0.388448,0.415375,0.445991,0.474584,0.500363,0.524005,0.537971,0.553745,0.563838,0.571295,0.574919,0.575885,0.57436,0.569279,0.559792,0.545739,0.538015,0.528228,0.531403,0.545891,0.570424,0.603007,0.639368,0.695895,0.766608,0.851518,0.928816,1.005364,1.077679,1.140306,1.190956,1.229367,1.249404,1.237241,1.204281,1.141762,1.070238,0.989428,0.886317,0.76733,0.643218,0.519859,0.394833,0.277691,0.17017,0.075155,-0.005252,-0.066949,-0.107852,-0.134766,-0.137123,-0.119762,-0.073716,0.003745,0.088857,0.181316,0.287686,0.393327,0.475516,0.537234,0.605776,0.693798,0.676561,1
-1.67723,-1.694249,-1.538973,-1.296248,-1.039348,-0.809013,-0.637231,-0.536579,-0.458115,-0.408259,-0.406867,-0.421399,-0.437153,-0.45883,-0.487998,-0.507031,-0.521653,-0.54929,-0.578458,-0.612378,-0.650339,-0.680652,-0.708121,-0.731318,-0.747768,-0.759105,-0.762094,-0.758073,-0.743679,-0.721852,-0.690503,-0.655157,-0.612,-0.556799,-0.497834,-0.433945,-0.368041,-0.303982,-0.24138,-0.178028,-0.123553,-0.074553,-0.029808,0.012898,0.051471,0.087883,0.11721,0.145698,0.167826,0.188019,0.213599,0.240042,0.264995,0.29421,0.322271,0.354389,0.390898,0.427086,0.461014,0.491922,0.517452,0.539789,0.559712,0.583305,0.605343,0.614064,0.619528,0.634602,0.635063,0.63164,0.627538,0.61682,0.59744,0.584918,0.566008,0.545452,0.53168,0.514245,0.492372,0.4745,0.461035,0.44554,0.439504,0.451798,0.477753,0.517173,0.567012,0.632759,0.714197,0.814795,0.914686,1.003667,1.093841,1.161403,1.218497,1.260879,1.275317,1.255409,1.191432,1.10993,1.009906,0.900196,0.783563,0.637852,0.485924,0.334866,0.185735,0.045057,-0.074616,-0.188016,-0.278993,-0.342755,-0.38486,-0.395757,-0.384812,-0.349259,-0.270876,-0.193803,-0.113515,-0.016749,0.08477,0.178489,0.273257,0.404838,0.579479,0.61909,1
-1.719382,-1.789275,-1.733618,-1.560207,-1.314761,-1.057766,-0.81189,-0.613681,-0.492814,-0.414642,-0.345257,-0.322319,-0.329512,-0.336125,-0.348781,-0.360796,-0.386907,-0.40718,-0.433507,-0.46269,-0.486935,-0.509405,-0.526563,-0.540239,-0.550345,-0.562968,-0.564486,-0.562243,-0.553819,-0.536822,-0.517694,-0.485138,-0.450955,-0.406273,-0.36622,-0.319657,-0.272416,-0.233214,-0.183053,-0.144058,-0.106231,-0.072805,-0.038948,-0.015864,0.004884,0.025359,0.046082,0.061253,0.068864,0.085095,0.098975,0.117686,0.13388,0.14316,0.167806,0.190564,0.218998,0.25147,0.292024,0.325893,0.355724,0.384632,0.424454,0.455716,0.492004,0.522255,0.544665,0.56857,0.587725,0.597827,0.610143,0.61349,0.608747,0.599421,0.589475,0.578933,0.563887,0.545123,0.533113,0.518109,0.51744,0.527855,0.552244,0.590454,0.642402,0.713096,0.792625,0.889244,0.985904,1.079471,1.174334,1.257059,1.320554,1.366653,1.390635,1.376996,1.328597,1.254773,1.155523,1.041219,0.919704,0.78328,0.630063,0.474542,0.323927,0.180153,0.044619,-0.072709,-0.173006,-0.262837,-0.323589,-0.353407,-0.363426,-0.358827,-0.324336,-0.258034,-0.179097,-0.096194,-0.001602,0.096886,0.177258,0.24358,0.322608,0.428614,0.501425,0.41954,1
-1.909095,-1.875951,-1.7335,-1.540974,-1.302865,-1.04714,-0.809094,-0.613647,-0.502509,-0.417369,-0.360092,-0.346933,-0.343778,-0.33892,-0.337795,-0.332631,-0.325472,-0.329623,-0.334322,-0.345233,-0.348225,-0.3493,-0.362711,-0.355849,-0.362737,-0.357186,-0.343023,-0.331089,-0.313623,-0.288964,-0.262441,-0.243436,-0.212201,-0.180125,-0.136808,-0.099266,-0.066575,-0.026244,-0.001337,0.033053,0.055488,0.078706,0.099709,0.118387,0.134871,0.138394,0.151571,0.154737,0.159023,0.161715,0.168005,0.179027,0.184835,0.19872,0.212277,0.229155,0.246406,0.272323,0.286298,0.309083,0.336298,0.361087,0.391184,0.415338,0.436502,0.461962,0.481771,0.498984,0.508227,0.518215,0.529678,0.534852,0.532583,0.530706,0.520867,0.519266,0.511875,0.499516,0.495662,0.492967,0.495766,0.51113,0.546515,0.594895,0.645198,0.707362,0.785006,0.879404,0.982176,1.080687,1.172156,1.256562,1.327785,1.384077,1.42179,1.435524,1.424288,1.370406,1.294141,1.203225,1.096478,0.973779,0.834679,0.698936,0.563387,0.428866,0.309351,0.204626,0.105093,0.022092,-0.051316,-0.10714,-0.131044,-0.136617,-0.11265,-0.049719,0.057173,0.158344,0.232096,0.259016,0.227403,0.158373,0.080495,0.027767,0.015001,-0.040801,1
-1.108577,-1.281149,-1.26218,-1.07323,-0.802898,-0.524968,-0.277354,-0.09275,-0.000685,0.073011,0.100916,0.080134,0.044468,0.009148,-0.020155,-0.06224,-0.095877,-0.144588,-0.185436,-0.230484,-0.286776,-0.330442,-0.381606,-0.414582,-0.451566,-0.477156,-0.500673,-0.516551,-0.525908,-0.53923,-0.530304,-0.514389,-0.483911,-0.439188,-0.400488,-0.349186,-0.294755,-0.242865,-0.198678,-0.150256,-0.09999,-0.057502,-0.014622,0.026842,0.069205,0.102608,0.123406,0.147385,0.162291,0.181906,0.201041,0.213891,0.233073,0.252955,0.272822,0.298002,0.316037,0.342313,0.368441,0.392213,0.414028,0.430336,0.447962,0.462487,0.474308,0.476421,0.480801,0.481776,0.475372,0.46732,0.450331,0.437325,0.410961,0.379825,0.355574,0.325521,0.308613,0.279842,0.256311,0.240393,0.231475,0.231748,0.244259,0.279558,0.330238,0.39853,0.488041,0.602584,0.737937,0.853239,0.964976,1.066502,1.150552,1.213282,1.244158,1.25201,1.230295,1.158684,1.051728,0.927369,0.787525,0.631455,0.447412,0.244383,0.060515,-0.111177,-0.290151,-0.439833,-0.563149,-0.669591,-0.760393,-0.82483,-0.852696,-0.856407,-0.834807,-0.766142,-0.682428,-0.595787,-0.482906,-0.368945,-0.256723,-0.136145,0.009725,0.202677,0.369753,0.305666,1
-0.822643,-0.979201,-1.110717,-1.134143,-1.053315,-0.840483,-0.560611,-0.349895,-0.225418,-0.137366,-0.06077,-0.077236,-0.119724,-0.161844,-0.21931,-0.271987,-0.337348,-0.39936,-0.465222,-0.535411,-0.618295,-0.7103,-0.784829,-0.867867,-0.949373,-1.029771,-1.106131,-1.165133,-1.213288,-1.250192,-1.275681,-1.275475,-1.278882,-1.255647,-1.218764,-1.152507,-1.083316,-1.014428,-0.932899,-0.858363,-0.76773,-0.680326,-0.596175,-0.507679,-0.419951,-0.347646,-0.269768,-0.202815,-0.151793,-0.09838,-0.060983,-0.018622,0.012249,0.052769,0.108513,0.151897,0.202948,0.237338,0.278069,0.308348,0.349098,0.369375,0.397559,0.442348,0.468186,0.490517,0.511975,0.541487,0.554974,0.556614,0.56256,0.560635,0.56487,0.552993,0.54753,0.538141,0.528603,0.516153,0.477327,0.447834,0.436237,0.409925,0.383321,0.357056,0.34245,0.324283,0.314166,0.298223,0.280311,0.263516,0.261813,0.264201,0.285043,0.345226,0.430097,0.49981,0.566073,0.63,0.677321,0.707863,0.752036,0.779482,0.797024,0.797463,0.76504,0.713865,0.666395,0.609977,0.520804,0.409477,0.301129,0.206525,0.123517,0.055484,0.008102,-0.054471,-0.102592,-0.107751,-0.041756,0.03879,0.137569,0.288044,0.464004,0.653598,0.799393,0.931735,1
-1.859865,-1.796251,-1.595598,-1.356305,-1.10433,-0.880671,-0.696887,-0.584111,-0.51221,-0.455918,-0.428031,-0.429811,-0.424366,-0.42102,-0.424625,-0.436497,-0.450994,-0.468008,-0.487373,-0.50148,-0.515198,-0.526206,-0.540783,-0.551636,-0.557442,-0.561882,-0.564228,-0.567254,-0.563191,-0.55227,-0.52256,-0.48453,-0.447288,-0.403589,-0.35816,-0.312647,-0.270513,-0.226844,-0.182106,-0.146854,-0.110752,-0.077087,-0.043591,-0.014227,0.009786,0.028955,0.035427,0.046489,0.050028,0.048278,0.063412,0.075807,0.089813,0.099929,0.119346,0.133944,0.152969,0.173094,0.195234,0.223027,0.245473,0.27844,0.3,0.331804,0.372,0.398591,0.427012,0.449299,0.476235,0.494955,0.513711,0.530311,0.539128,0.550505,0.546013,0.549547,0.546442,0.550665,0.55348,0.554032,0.557792,0.572765,0.597476,0.63061,0.669787,0.723951,0.794477,0.877293,0.96065,1.043164,1.114554,1.177517,1.234987,1.269139,1.2867,1.27813,1.239325,1.182236,1.110509,1.032674,0.942719,0.830086,0.709512,0.590205,0.479853,0.367502,0.266364,0.169853,0.09726,0.040536,0.001597,-0.012124,-0.020602,-0.007053,0.044931,0.114148,0.194085,0.285776,0.383656,0.468226,0.533683,0.581766,0.647902,0.697342,0.672679,0.523584,1
-1.289101,-1.410474,-1.364576,-1.204072,-0.983927,-0.693056,-0.415993,-0.218877,-0.119002,-0.029646,0.023094,0.017846,-0.0097,-0.036705,-0.07098,-0.11373,-0.160068,-0.209245,-0.250706,-0.290896,-0.346524,-0.393488,-0.437559,-0.475824,-0.521477,-0.559157,-0.587302,-0.607706,-0.613648,-0.616846,-0.617154,-0.598313,-0.568408,-0.537184,-0.496402,-0.451122,-0.40652,-0.356047,-0.303533,-0.25213,-0.187806,-0.136562,-0.091491,-0.05712,-0.023488,0.023109,0.055441,0.078422,0.101558,0.118798,0.135387,0.150364,0.171295,0.188249,0.21147,0.225489,0.244062,0.269981,0.295885,0.312339,0.321382,0.335224,0.350649,0.36164,0.376111,0.394075,0.400893,0.396167,0.397377,0.39626,0.400041,0.390275,0.378562,0.357132,0.352077,0.341025,0.330507,0.318944,0.298152,0.281651,0.262029,0.259182,0.285538,0.317615,0.367206,0.410535,0.477567,0.553186,0.660461,0.793312,0.922354,1.039205,1.141242,1.247202,1.333829,1.394985,1.43296,1.400318,1.322218,1.216149,1.105634,0.972488,0.82928,0.654647,0.454889,0.26086,0.077569,-0.091651,-0.250929,-0.39787,-0.519725,-0.628929,-0.687361,-0.70969,-0.712551,-0.685675,-0.613513,-0.533787,-0.417325,-0.285438,-0.147961,-0.018423,0.104816,0.25663,0.430978,0.395868,1
-1.890788,-1.789516,-1.603217,-1.389074,-1.140533,-0.91596,-0.720184,-0.605311,-0.518107,-0.445904,-0.428844,-0.432084,-0.426261,-0.418688,-0.414452,-0.40347,-0.403355,-0.401252,-0.399933,-0.393189,-0.386184,-0.384883,-0.378017,-0.378129,-0.372549,-0.353182,-0.330668,-0.315784,-0.299501,-0.285697,-0.270784,-0.248573,-0.220076,-0.19513,-0.170171,-0.138723,-0.118485,-0.100335,-0.076566,-0.058621,-0.041774,-0.031717,-0.022878,-0.013807,0.001719,0.003175,0.002763,-0.002159,-0.001139,-0.00538,-0.003452,0.002001,-0.001756,0.009127,0.02791,0.03642,0.049715,0.068986,0.093623,0.121569,0.152581,0.185996,0.220021,0.253894,0.294812,0.330765,0.370511,0.419983,0.454454,0.475545,0.499754,0.524806,0.544758,0.55439,0.566219,0.58201,0.583877,0.582808,0.582908,0.582687,0.576366,0.58656,0.60841,0.635258,0.684603,0.743104,0.816616,0.909585,1.016111,1.121838,1.218855,1.310479,1.394437,1.458218,1.508562,1.542613,1.547229,1.518855,1.454565,1.368979,1.271671,1.15412,1.019731,0.881214,0.720811,0.569185,0.440444,0.317339,0.212255,0.108801,0.031614,-0.033738,-0.073718,-0.075285,-0.064154,-0.010802,0.079862,0.164978,0.221695,0.261797,0.253805,0.211575,0.162755,0.118858,0.113072,0.080159,1
-1.72216,-1.710461,-1.575102,-1.408062,-1.23228,-1.091183,-0.993086,-0.938862,-0.896523,-0.883655,-0.883513,-0.88268,-0.883002,-0.886252,-0.893702,-0.893901,-0.903078,-0.91202,-0.922605,-0.935944,-0.944463,-0.957612,-0.967189,-0.969392,-0.968647,-0.965842,-0.955824,-0.942738,-0.924942,-0.898383,-0.871546,-0.835915,-0.799253,-0.756159,-0.712349,-0.670655,-0.622288,-0.572873,-0.526267,-0.484992,-0.442954,-0.401767,-0.371299,-0.33571,-0.306085,-0.27963,-0.255648,-0.230612,-0.206021,-0.18252,-0.152085,-0.127868,-0.104108,-0.07622,-0.044127,-0.012784,0.016615,0.04986,0.074838,0.107138,0.138639,0.171574,0.203733,0.231572,0.262797,0.290729,0.315456,0.337925,0.361824,0.378422,0.394899,0.407652,0.421025,0.434864,0.445967,0.456647,0.461012,0.468776,0.480053,0.48986,0.500467,0.513022,0.535132,0.559166,0.593593,0.631846,0.6783,0.734382,0.796245,0.856737,0.915815,0.974034,1.020965,1.065499,1.10481,1.129982,1.145157,1.143269,1.126542,1.099758,1.068443,1.027801,0.980148,0.927234,0.876252,0.825003,0.772687,0.732225,0.692759,0.660723,0.641011,0.632514,0.634578,0.65249,0.690634,0.744491,0.801699,0.851131,0.905003,0.953706,0.998658,1.042982,1.096491,1.163026,1.220403,1.215105,1
-1.613933,-1.620044,-1.498518,-1.279641,-1.021144,-0.802631,-0.64095,-0.550784,-0.487808,-0.444308,-0.443425,-0.459254,-0.475694,-0.502362,-0.527126,-0.554377,-0.583404,-0.616131,-0.652519,-0.68217,-0.72229,-0.764899,-0.796664,-0.814199,-0.832693,-0.860797,-0.867702,-0.868743,-0.862824,-0.850687,-0.831598,-0.80222,-0.757645,-0.711094,-0.665245,-0.603563,-0.541608,-0.477553,-0.419244,-0.362793,-0.301724,-0.257039,-0.209505,-0.163017,-0.119692,-0.081075,-0.052468,-0.03063,-0.002456,0.020693,0.041878,0.066576,0.082205,0.097615,0.115345,0.141375,0.170928,0.193895,0.223054,0.252413,0.284882,0.320188,0.354363,0.379369,0.402171,0.419543,0.440213,0.463126,0.473944,0.483359,0.485101,0.491511,0.504202,0.504361,0.499793,0.485621,0.467169,0.457368,0.444664,0.439415,0.448431,0.451159,0.463933,0.497544,0.538613,0.589709,0.650375,0.719091,0.823289,0.916143,1.010188,1.100421,1.168272,1.232826,1.283472,1.308047,1.306639,1.276864,1.216637,1.135608,1.047543,0.941122,0.822704,0.67598,0.538345,0.416625,0.296074,0.18705,0.078895,-0.01429,-0.087184,-0.142846,-0.175,-0.181624,-0.16448,-0.10913,-0.018591,0.071631,0.165382,0.282132,0.405614,0.523164,0.622474,0.723838,0.85135,0.946697,1
-1.496341,-1.540503,-1.597949,-1.528626,-1.356106,-1.141801,-0.867762,-0.617628,-0.464413,-0.358293,-0.271799,-0.27013,-0.290226,-0.317937,-0.340677,-0.358905,-0.393882,-0.422612,-0.456735,-0.494005,-0.533548,-0.582548,-0.627896,-0.665219,-0.701704,-0.742225,-0.763075,-0.781861,-0.788579,-0.786611,-0.774558,-0.753887,-0.741987,-0.70563,-0.654619,-0.592715,-0.523483,-0.462957,-0.396552,-0.327449,-0.251434,-0.186861,-0.125738,-0.059612,-0.011344,0.03896,0.083255,0.129776,0.166735,0.189221,0.213539,0.235709,0.259168,0.28346,0.308566,0.327948,0.355451,0.384929,0.412233,0.444451,0.470713,0.493194,0.516815,0.532093,0.54937,0.562247,0.576328,0.590391,0.591165,0.592459,0.588811,0.576037,0.564069,0.542768,0.532256,0.513743,0.49641,0.484564,0.467342,0.456597,0.441057,0.419124,0.405021,0.397232,0.381931,0.370418,0.372871,0.381127,0.405754,0.436479,0.49187,0.547052,0.625567,0.738651,0.871078,1.007535,1.146131,1.258378,1.35251,1.429171,1.473665,1.461328,1.40684,1.34117,1.24476,1.137487,1.031217,0.902981,0.739801,0.562471,0.373248,0.187982,0.026272,-0.114886,-0.232547,-0.327498,-0.366503,-0.36506,-0.305913,-0.204468,-0.121485,-0.012967,0.068068,0.095572,0.067955,0.098214,1
-1.871584,-1.813899,-1.680522,-1.50877,-1.266675,-0.991495,-0.74057,-0.574853,-0.47927,-0.390459,-0.353697,-0.351538,-0.353168,-0.364759,-0.376074,-0.389365,-0.40342,-0.422478,-0.450172,-0.467947,-0.487712,-0.506896,-0.52177,-0.535185,-0.550468,-0.561082,-0.567097,-0.571292,-0.553838,-0.536685,-0.511016,-0.478959,-0.442257,-0.396708,-0.355062,-0.304033,-0.255175,-0.209812,-0.166531,-0.130651,-0.09251,-0.056972,-0.025379,-0.004843,0.020839,0.040494,0.053906,0.062058,0.07347,0.08328,0.088472,0.10122,0.118792,0.142901,0.169308,0.198988,0.230222,0.261651,0.298439,0.331125,0.36129,0.401717,0.444608,0.482216,0.517983,0.554748,0.586211,0.605412,0.625649,0.643504,0.646485,0.648696,0.648292,0.638969,0.635236,0.625673,0.605361,0.580058,0.559007,0.535869,0.517524,0.500833,0.490154,0.486716,0.492376,0.51938,0.547921,0.594215,0.650037,0.717708,0.807721,0.895831,0.990763,1.063543,1.124391,1.171405,1.204496,1.220047,1.204604,1.164249,1.089524,1.008316,0.911452,0.808452,0.688722,0.549529,0.412899,0.278365,0.162824,0.057805,-0.038677,-0.118303,-0.180715,-0.219722,-0.236606,-0.225881,-0.174999,-0.069399,0.037178,0.155799,0.293009,0.41151,0.479495,0.487278,0.487165,0.476625,1
-1.216061,-1.354204,-1.44105,-1.443416,-1.344309,-1.187571,-0.990468,-0.813506,-0.695234,-0.618902,-0.549044,-0.523649,-0.540709,-0.563391,-0.585214,-0.604332,-0.630743,-0.67146,-0.705834,-0.736756,-0.772174,-0.813022,-0.845577,-0.885474,-0.929864,-0.970112,-0.996019,-1.018818,-1.033652,-1.039637,-1.044024,-1.028212,-0.999967,-0.962995,-0.925962,-0.887971,-0.833938,-0.787642,-0.729054,-0.667055,-0.596918,-0.54559,-0.488633,-0.433477,-0.389458,-0.347665,-0.308841,-0.275312,-0.248558,-0.224605,-0.202003,-0.18364,-0.160664,-0.141415,-0.116389,-0.099829,-0.074694,-0.051242,-0.02846,-0.000197,0.032155,0.052768,0.071868,0.097592,0.126202,0.158392,0.180869,0.204339,0.22369,0.238802,0.247439,0.261942,0.273353,0.275303,0.280496,0.277681,0.280342,0.284137,0.282735,0.276144,0.268179,0.26541,0.262749,0.262098,0.263205,0.28671,0.308821,0.350005,0.408923,0.475182,0.551808,0.639078,0.74956,0.871026,0.994569,1.103474,1.204598,1.28629,1.351379,1.403829,1.420192,1.402118,1.354515,1.290768,1.218627,1.140744,1.050525,0.937703,0.808499,0.67903,0.567238,0.468305,0.389419,0.323274,0.272364,0.244265,0.253018,0.306134,0.380964,0.459539,0.568019,0.687327,0.819626,0.917853,1.030147,1.144863,1
