@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute target {1,2}

@data
1.707753,1.223721,1.032703,0.895431,0.779597,0.674545,0.5773,0.488565,0.408841,0.33776,0.274776,0.217571,0.169876,0.131218,0.097864,0.065106,0.041666,0.02825,0.01496,0.002729,0.005337,0.029166,0.087528,0.200545,0.405136,0.806041,1.391693,1.382423,0.687179,0.233459,0.073515,0.060708,0.137378,0.260745,0.311762,0.167779,-0.032702,-0.153336,-0.207578,-0.231378,-0.246686,-0.264602,-0.28421,-0.309444,-0.335784,-0.353766,-0.362756,-0.371282,-0.385424,-0.397575,-0.403323,-0.406019,-0.40752,-0.407092,-0.403101,-0.396094,-0.389084,-0.383387,-0.378537,-0.373627,-0.368225,-0.362334,-0.358196,-0.353793,-0.347304,-0.336267,-0.318412,-0.293896,-0.273159,-0.277816,-0.296849,-0.30803,-0.309234,-0.304145,-0.293869,-0.281775,-0.271454,-0.264289,-0.262473,-0.267646,-0.281649,-0.298472,-0.312299,-0.322356,-0.322383,-0.312579,-0.275718,-0.219538,-0.189874,-0.19168,-0.205789,-0.206874,-0.194367,-0.183277,-0.179369,-0.192248,-0.212581,-0.242483,-0.270125,-0.270165,-0.234646,-0.211702,-0.282814,-0.342577,-0.373469,-0.386589,-0.381927,-0.388852,-0.407446,-0.412684,-0.405732,-0.396096,-0.379801,-0.363321,-0.346519,-0.325301,-0.297803,-0.258575,-0.223768,-0.175389,-0.111962,-0.04325,0.047139,0.141078,0.258504,0.394573,0.554844,0.743698,0.960912,1.216049,1.46624,1.743678,1.959247,2.140135,2.203395,2.24428,2.085887,1.923396,1.799867,1.580107,1.335807,1.071828,0.835421,0.53435,0.33736,0.120283,-0.10486,-0.276459,-0.417308,-0.573721,-0.680205,-0.783047,-0.891706,-0.967846,-1.041752,-1.113442,-1.165007,-1.21446,-1.256799,-1.300878,-1.336457,-1.376373,-1.424975,-1.515889,2
1.707499,1.223147,1.032168,0.895115,0.780109,0.676108,0.577758,0.488827,0.409717,0.338816,0.274621,0.217798,0.170594,0.13164,0.096792,0.065865,0.041985,0.028157,0.014473,0.001773,0.004409,0.028611,0.086908,0.19934,0.403707,0.802787,1.38735,1.377917,0.68502,0.231828,0.072889,0.060133,0.136833,0.258444,0.309591,0.166478,-0.033385,-0.154634,-0.209241,-0.232349,-0.247988,-0.264955,-0.283988,-0.309527,-0.335742,-0.354085,-0.363084,-0.371914,-0.386246,-0.397878,-0.403655,-0.406921,-0.408443,-0.407906,-0.403975,-0.397079,-0.389818,-0.384634,-0.380094,-0.374789,-0.368967,-0.363994,-0.359311,-0.355159,-0.348204,-0.337149,-0.319329,-0.294344,-0.273532,-0.278667,-0.29752,-0.308322,-0.309801,-0.304732,-0.294821,-0.282332,-0.27258,-0.265673,-0.263018,-0.268281,-0.28187,-0.298894,-0.313277,-0.322425,-0.322943,-0.31355,-0.276947,-0.220864,-0.190893,-0.192698,-0.206847,-0.207756,-0.195252,-0.183425,-0.179411,-0.192449,-0.213024,-0.243265,-0.270906,-0.270541,-0.235848,-0.212615,-0.282855,-0.342029,-0.373323,-0.386102,-0.381442,-0.388134,-0.406647,-0.412241,-0.405701,-0.396087,-0.380237,-0.36247,-0.346054,-0.324634,-0.296293,-0.257385,-0.221446,-0.173717,-0.109962,-0.040806,0.049895,0.144076,0.260649,0.396714,0.556867,0.744272,0.961316,1.215862,1.466519,1.744404,1.960661,2.144334,2.203355,2.245177,2.084872,1.924113,1.803192,1.581523,1.336326,1.073928,0.836262,0.53697,0.338491,0.121126,-0.103462,-0.275692,-0.416426,-0.572668,-0.67897,-0.781901,-0.890095,-0.966544,-1.040308,-1.112391,-1.163202,-1.212134,-1.254943,-1.29913,-1.3347,-1.374818,-1.423367,-1.514027,2
1.716363,1.232359,1.040916,0.904377,0.788148,0.681573,0.585013,0.495467,0.416105,0.345408,0.280636,0.222679,0.175672,0.13643,0.102546,0.070207,0.045762,0.031923,0.017371,0.003446,0.003645,0.023942,0.076512,0.178658,0.365172,0.730918,1.272204,1.272119,0.626551,0.207843,0.060465,0.047382,0.115878,0.228209,0.274951,0.143462,-0.040388,-0.150928,-0.201175,-0.224847,-0.242271,-0.260195,-0.2809,-0.307348,-0.331599,-0.34803,-0.357049,-0.366614,-0.382226,-0.394786,-0.401357,-0.404202,-0.405701,-0.404959,-0.400926,-0.394922,-0.388505,-0.383756,-0.379652,-0.375242,-0.37066,-0.366199,-0.361785,-0.35742,-0.351331,-0.34052,-0.324091,-0.301739,-0.283102,-0.286759,-0.302962,-0.31289,-0.314885,-0.310283,-0.301348,-0.290702,-0.280863,-0.274927,-0.27256,-0.276544,-0.28914,-0.304324,-0.317226,-0.325514,-0.325856,-0.31755,-0.284626,-0.232957,-0.2049,-0.205688,-0.218842,-0.219498,-0.208343,-0.196771,-0.192851,-0.205178,-0.223914,-0.250398,-0.274911,-0.274255,-0.242406,-0.221478,-0.28647,-0.340257,-0.369323,-0.380746,-0.376074,-0.381871,-0.398067,-0.402464,-0.395067,-0.383965,-0.365973,-0.3491,-0.331104,-0.308296,-0.280315,-0.241438,-0.204213,-0.154191,-0.090682,-0.020596,0.070628,0.166542,0.285378,0.422433,0.584592,0.774522,0.992607,1.246961,1.495483,1.771288,1.984346,2.166297,2.226098,2.259411,2.103133,1.934348,1.804615,1.583905,1.339304,1.077193,0.838127,0.541362,0.341336,0.123363,-0.101752,-0.274072,-0.417095,-0.573421,-0.680761,-0.783767,-0.890353,-0.966312,-1.037812,-1.107181,-1.157384,-1.205654,-1.247381,-1.290828,-1.326686,-1.366402,-1.414828,-1.505912,2
1.711992,1.22845,1.038617,0.902135,0.785665,0.681012,0.582071,0.493372,0.414958,0.345156,0.28005,0.222345,0.176329,0.136589,0.102248,0.0706,0.046784,0.03213,0.017638,0.004633,0.00479,0.025113,0.07791,0.181395,0.366918,0.734229,1.274736,1.271672,0.628754,0.210501,0.06237,0.050499,0.118948,0.230173,0.277407,0.145477,-0.037988,-0.148674,-0.19965,-0.222322,-0.239132,-0.257651,-0.27897,-0.304929,-0.329522,-0.346406,-0.355662,-0.366276,-0.380568,-0.393347,-0.399881,-0.403269,-0.404745,-0.403487,-0.399797,-0.393641,-0.386739,-0.382065,-0.37838,-0.374438,-0.370154,-0.365716,-0.361333,-0.356726,-0.349887,-0.339872,-0.323532,-0.300885,-0.283057,-0.287027,-0.302893,-0.312433,-0.314931,-0.310847,-0.301745,-0.290732,-0.281413,-0.275225,-0.273776,-0.277718,-0.29033,-0.30481,-0.31807,-0.326281,-0.326232,-0.318374,-0.285214,-0.233533,-0.206182,-0.207383,-0.220538,-0.220712,-0.20965,-0.198625,-0.194722,-0.207402,-0.225767,-0.251785,-0.275829,-0.274749,-0.243154,-0.2231,-0.288655,-0.342849,-0.37108,-0.383276,-0.379038,-0.384507,-0.401088,-0.405325,-0.397901,-0.386506,-0.369798,-0.35118,-0.332954,-0.310591,-0.282116,-0.243163,-0.206801,-0.157522,-0.092824,-0.023307,0.067995,0.163907,0.282678,0.420214,0.581431,0.772707,0.991669,1.245331,1.496946,1.771555,1.986892,2.166601,2.23324,2.263447,2.100811,1.937351,1.804068,1.581578,1.338764,1.07753,0.838235,0.540349,0.339807,0.123841,-0.101116,-0.274026,-0.416573,-0.571995,-0.679394,-0.781812,-0.888129,-0.963997,-1.035577,-1.105254,-1.155833,-1.204386,-1.246017,-1.28944,-1.324827,-1.364769,-1.413176,-1.503928,2
1.711152,1.226898,1.037393,0.900878,0.783048,0.677834,0.581113,0.492292,0.413169,0.342964,0.278092,0.220706,0.174975,0.136065,0.10221,0.070516,0.046787,0.032596,0.018539,0.005176,0.00531,0.025906,0.07825,0.181633,0.367583,0.732504,1.271515,1.270207,0.629468,0.212188,0.065714,0.053808,0.121359,0.23119,0.277077,0.146316,-0.03573,-0.146265,-0.196565,-0.21962,-0.236096,-0.25564,-0.276901,-0.302811,-0.328763,-0.344471,-0.354237,-0.364071,-0.379518,-0.393015,-0.399659,-0.403627,-0.404729,-0.403756,-0.399363,-0.392437,-0.385784,-0.38109,-0.377706,-0.373355,-0.368634,-0.364615,-0.35998,-0.35503,-0.348555,-0.338516,-0.322083,-0.300182,-0.281955,-0.285895,-0.301326,-0.310902,-0.313373,-0.309661,-0.30099,-0.289936,-0.280273,-0.274262,-0.272388,-0.276368,-0.28901,-0.303378,-0.316605,-0.324845,-0.325481,-0.317061,-0.283235,-0.232689,-0.205276,-0.206535,-0.219739,-0.220242,-0.209144,-0.198531,-0.195123,-0.206947,-0.226015,-0.251862,-0.274962,-0.273872,-0.242429,-0.222287,-0.2884,-0.342346,-0.371173,-0.383554,-0.37976,-0.385323,-0.40109,-0.405558,-0.398647,-0.386711,-0.369171,-0.350519,-0.332536,-0.310085,-0.283757,-0.244655,-0.207948,-0.158429,-0.093994,-0.023234,0.069016,0.164216,0.284539,0.423369,0.58592,0.777473,0.998253,1.251942,1.500826,1.774776,1.986917,2.168151,2.229768,2.258191,2.100853,1.932142,1.801353,1.579121,1.335027,1.075021,0.834828,0.538907,0.337614,0.122578,-0.103204,-0.276433,-0.418946,-0.574371,-0.681905,-0.78512,-0.891648,-0.966944,-1.039069,-1.109012,-1.159432,-1.208131,-1.249886,-1.293434,-1.328915,-1.368938,-1.417422,-1.508144,2
1.70266,1.215935,1.024415,0.888026,0.771751,0.665831,0.567934,0.478097,0.400785,0.330205,0.267485,0.211187,0.165589,0.127726,0.095596,0.064089,0.041992,0.028976,0.016803,0.006277,0.011922,0.039804,0.102936,0.222191,0.437802,0.861919,1.4747,1.462019,0.73404,0.256262,0.087192,0.072913,0.152238,0.283742,0.34042,0.190528,-0.019485,-0.146192,-0.203878,-0.230226,-0.249548,-0.270627,-0.293135,-0.319785,-0.344384,-0.360978,-0.369629,-0.378425,-0.393904,-0.407326,-0.414377,-0.417835,-0.418893,-0.417543,-0.412206,-0.404314,-0.396378,-0.390355,-0.386373,-0.38064,-0.374882,-0.368703,-0.362472,-0.355657,-0.346376,-0.332561,-0.311895,-0.285024,-0.262252,-0.26664,-0.285709,-0.297924,-0.300519,-0.296309,-0.286928,-0.275251,-0.264382,-0.257105,-0.25435,-0.259068,-0.273573,-0.291236,-0.306226,-0.315319,-0.315121,-0.303814,-0.264551,-0.204989,-0.173867,-0.177039,-0.193293,-0.194803,-0.182242,-0.170539,-0.167456,-0.180907,-0.202584,-0.233317,-0.260424,-0.260078,-0.224891,-0.203232,-0.278272,-0.341944,-0.376081,-0.390118,-0.385538,-0.393469,-0.413505,-0.42028,-0.414468,-0.404621,-0.387705,-0.371151,-0.354984,-0.334682,-0.307925,-0.271025,-0.2353,-0.188518,-0.125759,-0.058082,0.030325,0.124196,0.240356,0.376908,0.536991,0.726601,0.944495,1.197527,1.445159,1.720425,1.936168,2.119426,2.190614,2.227889,2.076173,1.913968,1.785886,1.566503,1.326882,1.066372,0.828325,0.533086,0.332073,0.117236,-0.108217,-0.280836,-0.423675,-0.579223,-0.68721,-0.79054,-0.897938,-0.974789,-1.047972,-1.11941,-1.170681,-1.219847,-1.261941,-1.30582,-1.341518,-1.381533,-1.430217,-1.52083,2
1.705987,1.217964,1.026504,0.88868,0.77218,0.666663,0.568948,0.478744,0.40082,0.330738,0.266781,0.211302,0.165785,0.127794,0.095128,0.063971,0.040984,0.028915,0.017244,0.005953,0.010486,0.038279,0.102067,0.221774,0.437009,0.859786,1.471448,1.45632,0.731949,0.255613,0.086673,0.071952,0.151063,0.281715,0.338607,0.189208,-0.02025,-0.146341,-0.204419,-0.231161,-0.249661,-0.271214,-0.29346,-0.31945,-0.344382,-0.360592,-0.370136,-0.378632,-0.394314,-0.407944,-0.414632,-0.418094,-0.418756,-0.417638,-0.412823,-0.404502,-0.396859,-0.391139,-0.386334,-0.381445,-0.375595,-0.369396,-0.363236,-0.356505,-0.347653,-0.333539,-0.312873,-0.285154,-0.262702,-0.26703,-0.286427,-0.298593,-0.301197,-0.296977,-0.287088,-0.274871,-0.264423,-0.257134,-0.254359,-0.259048,-0.273988,-0.291092,-0.306369,-0.315306,-0.314859,-0.304442,-0.265409,-0.205476,-0.174383,-0.176967,-0.192908,-0.194087,-0.181994,-0.170088,-0.166556,-0.180199,-0.201995,-0.232834,-0.260773,-0.260398,-0.224992,-0.202798,-0.27846,-0.342114,-0.375247,-0.389105,-0.384032,-0.392191,-0.412705,-0.419461,-0.413696,-0.403454,-0.387176,-0.370602,-0.354266,-0.333085,-0.306539,-0.270179,-0.233944,-0.186633,-0.124257,-0.056824,0.032611,0.125668,0.241851,0.377984,0.537966,0.727541,0.944027,1.196411,1.443512,1.717822,1.934664,2.119734,2.191977,2.226012,2.072463,1.916683,1.788493,1.568515,1.328021,1.068493,0.829539,0.533701,0.333296,0.117554,-0.107106,-0.280888,-0.423391,-0.578862,-0.687343,-0.790561,-0.897439,-0.97477,-1.047944,-1.118929,-1.170579,-1.219775,-1.261891,-1.306126,-1.341805,-1.381594,-1.429828,-1.520878,2
1.704729,1.218817,1.026588,0.889683,0.772874,0.667804,0.570871,0.480997,0.402222,0.332294,0.268739,0.212785,0.166781,0.129344,0.096857,0.06542,0.043361,0.030392,0.018325,0.006599,0.011846,0.039557,0.102557,0.222513,0.436819,0.858682,1.46987,1.455962,0.732733,0.256083,0.087218,0.072546,0.152488,0.282841,0.339051,0.190446,-0.019659,-0.146443,-0.203265,-0.229603,-0.249483,-0.270428,-0.292534,-0.318536,-0.343912,-0.360568,-0.368941,-0.377735,-0.393209,-0.406596,-0.414108,-0.417488,-0.418619,-0.417035,-0.411774,-0.403871,-0.395866,-0.390185,-0.385294,-0.380857,-0.374948,-0.369107,-0.363201,-0.356009,-0.34677,-0.333179,-0.312521,-0.285131,-0.262658,-0.267392,-0.286479,-0.298246,-0.301122,-0.297403,-0.28732,-0.275581,-0.265128,-0.258568,-0.255312,-0.260052,-0.274535,-0.292543,-0.30713,-0.316252,-0.315694,-0.304881,-0.26608,-0.206995,-0.175853,-0.178211,-0.194529,-0.19569,-0.183611,-0.17216,-0.168576,-0.182625,-0.203836,-0.234612,-0.262071,-0.261237,-0.225495,-0.204168,-0.279725,-0.342909,-0.376469,-0.390267,-0.385622,-0.393448,-0.413878,-0.420845,-0.414577,-0.404371,-0.387911,-0.371736,-0.35467,-0.333718,-0.307204,-0.271347,-0.234976,-0.18733,-0.124949,-0.057981,0.030492,0.124497,0.240821,0.376983,0.537241,0.727243,0.944637,1.196137,1.445457,1.721025,1.93461,2.119047,2.19139,2.223565,2.074695,1.916577,1.787491,1.568933,1.327422,1.067119,0.828812,0.533657,0.332885,0.11824,-0.106485,-0.280027,-0.422073,-0.57808,-0.68622,-0.789488,-0.897024,-0.974713,-1.047563,-1.118984,-1.170756,-1.220032,-1.261654,-1.305697,-1.341798,-1.381567,-1.429797,-1.520866,2
1.719548,1.232515,1.039044,0.902869,0.786831,0.681796,0.581321,0.492913,0.41285,0.340427,0.274424,0.216584,0.168622,0.130098,0.096371,0.06611,0.043515,0.030045,0.016704,0.004067,0.007304,0.032845,0.092184,0.2087,0.417106,0.827945,1.430851,1.419067,0.711114,0.244556,0.079971,0.066722,0.147282,0.274974,0.32804,0.181641,-0.025155,-0.150873,-0.208441,-0.231675,-0.249725,-0.271352,-0.29232,-0.317026,-0.341494,-0.357683,-0.365246,-0.372745,-0.386617,-0.399941,-0.405658,-0.409473,-0.411435,-0.411194,-0.406408,-0.398954,-0.390696,-0.385009,-0.379618,-0.375127,-0.370326,-0.364907,-0.361125,-0.3571,-0.349519,-0.336314,-0.316089,-0.290304,-0.268958,-0.273249,-0.292964,-0.305521,-0.307368,-0.302244,-0.292733,-0.281051,-0.270473,-0.262651,-0.259805,-0.263451,-0.278229,-0.296639,-0.313105,-0.322904,-0.323392,-0.313451,-0.275803,-0.216764,-0.185283,-0.188172,-0.203235,-0.204147,-0.191134,-0.178553,-0.174045,-0.186705,-0.206514,-0.237667,-0.267958,-0.267022,-0.230913,-0.206184,-0.281539,-0.341544,-0.373834,-0.389122,-0.384117,-0.392193,-0.412816,-0.418823,-0.412127,-0.403192,-0.38548,-0.368879,-0.351666,-0.329994,-0.300679,-0.263758,-0.227894,-0.180519,-0.119079,-0.051503,0.038117,0.129822,0.246722,0.381414,0.541247,0.727711,0.947609,1.200212,1.448752,1.725733,1.938536,2.128186,2.194071,2.237575,2.074031,1.907364,1.789963,1.578457,1.339029,1.075498,0.843019,0.533476,0.340982,0.129767,-0.103114,-0.275915,-0.411878,-0.573995,-0.679032,-0.780319,-0.891849,-0.968573,-1.042835,-1.117509,-1.168546,-1.218922,-1.260789,-1.306457,-1.342049,-1.382414,-1.430817,-1.522637,2
1.724519,1.232903,1.041373,0.903909,0.787002,0.680233,0.582774,0.491953,0.412894,0.339524,0.273968,0.216536,0.168132,0.128348,0.095185,0.06513,0.041703,0.029049,0.015388,0.003468,0.006285,0.031157,0.090832,0.205834,0.414997,0.824718,1.424829,1.417412,0.709293,0.2442,0.078699,0.066161,0.144229,0.27177,0.326053,0.179641,-0.025837,-0.150753,-0.206754,-0.231335,-0.249744,-0.27013,-0.291363,-0.315692,-0.341141,-0.356907,-0.364195,-0.372565,-0.386382,-0.399351,-0.405136,-0.409141,-0.411575,-0.410469,-0.405976,-0.398844,-0.3906,-0.384479,-0.379404,-0.374472,-0.369364,-0.364312,-0.360866,-0.356788,-0.349672,-0.33716,-0.317366,-0.290501,-0.268514,-0.273325,-0.292601,-0.304375,-0.306489,-0.302257,-0.292489,-0.280677,-0.270565,-0.262303,-0.258196,-0.262132,-0.277857,-0.296093,-0.311696,-0.321652,-0.322598,-0.313028,-0.274716,-0.216363,-0.184933,-0.186961,-0.201664,-0.203132,-0.189615,-0.177046,-0.172146,-0.185193,-0.204893,-0.235813,-0.265722,-0.264827,-0.228667,-0.204315,-0.27925,-0.339575,-0.372144,-0.387276,-0.38304,-0.390744,-0.412097,-0.418418,-0.410881,-0.403455,-0.385072,-0.368424,-0.351373,-0.328981,-0.29939,-0.264491,-0.226235,-0.178899,-0.116861,-0.050139,0.0404,0.131886,0.24899,0.383979,0.542235,0.731131,0.951102,1.204013,1.450827,1.729019,1.941128,2.128099,2.188912,2.234802,2.072666,1.907062,1.789942,1.575565,1.3385,1.073205,0.840859,0.53327,0.341055,0.128939,-0.104493,-0.277627,-0.413905,-0.575519,-0.680611,-0.782905,-0.895071,-0.971004,-1.045184,-1.120437,-1.171387,-1.221423,-1.263079,-1.308661,-1.344381,-1.385071,-1.433562,-1.525498,2
1.727725,1.237527,1.047485,0.908084,0.790549,0.684148,0.585394,0.495917,0.415092,0.342,0.275443,0.217986,0.169513,0.129818,0.097174,0.066214,0.042527,0.029021,0.016211,0.003409,0.00653,0.031651,0.092585,0.207441,0.418122,0.830804,1.432466,1.421056,0.711306,0.24516,0.081354,0.067495,0.146918,0.274979,0.328998,0.181917,-0.025748,-0.150602,-0.206738,-0.231253,-0.250144,-0.270508,-0.291327,-0.316062,-0.340355,-0.357482,-0.365305,-0.372339,-0.386559,-0.399368,-0.406028,-0.410032,-0.41201,-0.410941,-0.406516,-0.398593,-0.391055,-0.384845,-0.379715,-0.375232,-0.369763,-0.364253,-0.360835,-0.356777,-0.349156,-0.336334,-0.317365,-0.290341,-0.268259,-0.272978,-0.292149,-0.303933,-0.306049,-0.30181,-0.292038,-0.27984,-0.269437,-0.261679,-0.257575,-0.261799,-0.277602,-0.296068,-0.311419,-0.321025,-0.321599,-0.312437,-0.27346,-0.215343,-0.183744,-0.18604,-0.202021,-0.202667,-0.188744,-0.176695,-0.171851,-0.183542,-0.2042,-0.235241,-0.26428,-0.263801,-0.227755,-0.202954,-0.2779,-0.338848,-0.371963,-0.38704,-0.382403,-0.390414,-0.411937,-0.418104,-0.410434,-0.401949,-0.384189,-0.367069,-0.350425,-0.327762,-0.299802,-0.26306,-0.226208,-0.179354,-0.118068,-0.050813,0.039939,0.132453,0.247687,0.382952,0.542081,0.730109,0.948243,1.202928,1.451705,1.724926,1.939185,2.12655,2.1776,2.230479,2.063051,1.896791,1.78732,1.576577,1.338245,1.0686,0.83694,0.530476,0.33991,0.125992,-0.106056,-0.278277,-0.414845,-0.577388,-0.682466,-0.78479,-0.897815,-0.973523,-1.048222,-1.123261,-1.174561,-1.224819,-1.266678,-1.312859,-1.348596,-1.388598,-1.437107,-1.529541,2
