@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute target {1,2}

@data
-1.295256,-1.197336,-1.124318,-1.153046,-1.092499,-1.152485,-1.122807,-1.193604,-1.123809,-1.154959,-1.098236,-1.17253,-1.144696,-1.11634,-1.188205,-1.118849,-1.150117,-1.093309,-1.16736,-1.139126,-1.110171,-1.181126,-1.110272,-1.13996,-1.171927,-1.171124,-1.137538,-1.106196,-1.175331,-1.102564,-1.12958,-1.155709,-1.079338,-1.133556,-1.099373,-1.165447,-1.089998,-1.113657,-1.044891,-1.036126,-1.093799,-1.038143,-0.979557,-0.716037,1.742109,5.000259,4.465209,-0.293698,-1.096782,-1.187351,-1.159071,-1.220856,-1.210173,-1.235474,-1.233817,-1.205327,-1.213361,-1.150647,-1.184084,-1.129,-1.205855,-1.184625,-1.195979,-1.135274,-1.170042,-1.115849,-1.193259,-1.172291,-1.183606,-1.122506,-1.156381,-1.100468,-1.174469,-1.145235,-1.11355,-1.176075,-1.165435,-1.186849,-1.109999,-1.165305,-1.133225,-1.202387,-1.131258,-1.161162,-1.103133,-1.175884,-1.145942,-1.114011,-1.176868,-1.167672,-1.194161,-1.193182,-1.164765,-1.172153,-1.107855,-1.13824,-1.076986,-1.134933,-1.102118,-1.168579,-1.092865,-1.115656,-1.045933,-1.09214,-1.040643,-1.071734,-1.002994,-0.885903,7.207058,4.599308,4.990381,4.62703,5.068121,5.134974,5.495424,5.106942,5.273416,4.981946,4.725636,5.009881,4.819157,4.833438,5.09903,5.675562,5.257932,4.187664,4.085437,4.200142,4.932012,4.04902,4.60654,4.620494,0.479468,-0.90549,-1.063707,-1.089524,-1.040795,-1.108168,-1.081274,-1.146981,-1.138832,-1.162804,-1.145658,-1.104976,1
-0.99644,-1.036887,-1.080193,-1.030488,-1.099686,-1.114108,-1.063147,-1.038456,-1.080794,-1.099523,-1.07729,-1.082004,-1.083953,-1.082931,-1.061172,-1.096918,-1.092633,-1.090442,-1.118869,-1.119547,-1.092559,-1.096414,-1.101051,-1.114287,-1.092513,-1.105243,-1.053031,-1.026184,-1.063289,-1.009163,-1.072652,-1.075081,-1.074205,-1.069294,-1.035265,-1.095008,-1.084627,-1.018738,-1.072818,-1.039333,-1.098178,-1.087254,-1.109607,-1.096503,-1.091945,-1.088144,-1.081745,-1.04706,-1.106829,-1.097274,-1.033581,-1.093616,-1.095576,-1.097728,-1.108181,-1.082094,-1.084598,-1.085406,-1.085113,-1.083704,-1.080553,-1.105892,-1.094479,-1.090893,-1.087538,-1.11394,-1.10549,-1.110654,-1.049793,-1.083917,-1.035125,-1.138754,-1.019901,-1.061584,-1.06945,-1.072613,-1.075643,-1.174135,-1.077008,-1.075831,-1.07594,-1.075881,-1.075531,-1.07375,-1.013233,-1.076017,-1.084255,-1.022554,-1.053349,-0.996157,-1.057538,-1.058229,-1.055753,-1.04925,-1.013532,-1.071331,-1.059618,-1.082131,-1.076649,-1.040309,-1.006312,-1.069694,-0.995341,-1.019705,-1.110113,-0.998054,-0.973493,-0.9346,-0.891033,-0.693098,3.908119,4.116991,4.190956,4.056317,4.789545,5.713383,4.742631,5.023211,4.859277,4.737212,4.541023,5.902176,5.471898,6.006176,5.784228,5.682252,5.65525,6.319341,6.572837,6.369147,4.868748,6.625699,6.549161,6.245484,-1.300394,-1.213113,-1.16571,-1.069935,-1.073152,-1.150859,-1.142756,-1.136445,-1.132082,-1.130593,1
-1.083334,-1.054457,-1.032046,-1.066055,-1.029636,-1.101918,-1.036429,-1.003417,-1.040085,-1.077538,-1.031348,-1.054202,-1.058109,-1.065176,-0.999723,-1.031097,-0.967521,-0.964683,-1.055213,-0.979994,-1.036832,-1.003308,-1.071807,-0.994449,-1.0089,-1.002472,-1.061192,-1.045135,-0.960226,-1.01374,-1.074901,-1.063777,-0.997712,-1.070583,-1.043371,-1.044429,-1.041528,-0.974283,-1.030922,-0.992026,-1.021211,-1.079776,-1.134216,-1.067006,-1.065358,-1.074996,-1.046838,-1.048696,-1.04822,-1.079112,-1.080996,-1.055012,-1.066656,-1.009146,-1.122013,-1.039112,-1.050154,-0.989008,-1.027572,-1.044134,-1.017967,-1.019324,-1.015643,-1.038637,-1.051371,-1.029894,-0.985275,-1.011981,-1.067134,-1.054774,-0.987267,-1.051482,-1.059284,-0.994041,-1.026178,-0.964345,-0.963998,-0.967025,-1.034662,-1.038641,-1.042238,-1.05465,-1.029634,-1.039394,-0.975475,-1.008948,-1.008485,-0.974174,-1.037673,-1.028185,-1.02011,-0.983335,-1.046806,-1.040438,-1.047919,-1.018137,-1.018543,-1.015678,-0.949571,-1.01105,-1.008948,-1.002663,-1.023663,-0.942353,-0.994058,-0.95361,-1.00866,-0.986837,-0.991518,-0.929625,-0.171061,5.044961,4.555254,5.816218,4.597816,5.045489,6.50733,6.474131,5.949937,5.848697,6.349712,7.415884,6.68658,7.613045,4.643956,5.076161,5.16409,6.031795,6.575385,4.463519,4.968016,4.72678,5.47567,-1.352511,-1.199428,-1.079243,-1.053269,-1.04306,-1.109307,-1.011607,-1.008075,-1.00599,-1.005015,-1.007756,1
-1.062303,-1.087445,-1.01931,-0.920494,-1.088845,-1.054034,-1.136879,-1.056281,-0.89036,-1.008229,-1.096156,-1.077935,-1.043966,-1.005793,-1.053807,-1.087224,-1.056741,-1.112394,-1.085996,-0.981488,-0.984565,-0.993714,-1.029082,-0.93971,-0.947477,-1.108071,-1.081028,-0.976142,-1.087379,-1.09095,-1.054902,-1.022049,-1.108192,-1.036041,-1.000742,-1.045344,-1.092415,-1.237226,-1.010178,-0.976498,-1.009232,-1.045548,-1.038955,-1.063904,-1.077417,-1.09,-1.000749,-1.077959,-0.969003,-0.964756,-0.950242,-1.020153,-1.102495,-1.02618,-0.986248,-1.023903,-1.055782,-1.070811,-0.97808,-1.038744,-0.999438,-0.936295,-1.059564,-1.09155,-0.915681,-1.086123,-1.079135,-1.187505,-1.096006,-1.115285,-1.056664,-1.082893,-1.120024,-1.038639,-1.06462,-0.86229,-1.042119,-1.135274,-1.04688,-1.086493,-0.969827,-1.059174,-1.115133,-1.09295,-1.067109,-1.080173,-1.009894,-0.931162,-1.130558,-1.052078,-0.964047,-1.089081,-1.020375,-0.982167,-0.998022,-1.086415,-0.960852,-1.061239,-0.959296,-1.13201,-1.035939,-1.030839,-1.130964,-0.998037,-1.051433,-1.12296,-1.036934,-0.950619,-1.01879,-0.973706,-1.028352,-1.128732,-1.191408,-0.753319,6.450529,6.040864,5.833888,5.326917,6.082479,6.318827,5.13994,5.591275,5.640456,6.875736,6.072994,6.086675,5.29492,5.772508,6.098531,6.384799,5.741305,5.449626,5.455481,5.496991,5.610069,5.777363,-1.721368,-1.40098,-1.152077,-1.158232,-1.146015,-1.143593,-1.063456,-1.102834,1
-2.645935,-2.615365,-2.669716,-2.610432,-2.633322,-2.583342,-2.631416,-2.60637,-2.662868,-2.604275,-2.627263,-2.649841,-2.589289,-2.635427,-2.610014,-2.666733,-2.608797,-2.633174,-2.659712,-2.659815,-2.633452,-2.609147,-2.666915,-2.609481,-2.633769,-2.658161,-2.601068,-2.659525,-2.636624,-2.614186,-2.674488,-2.623685,-2.597947,-2.626448,-2.651139,-2.664572,-2.603764,-2.653225,-2.654164,-2.652693,-2.600849,-2.648906,-2.623449,-2.675806,-2.669524,-2.617068,-2.665789,-2.641705,-2.695955,-2.692859,-2.719437,-2.719211,-2.73302,-2.695209,-2.74422,-2.786973,-2.818147,-2.931121,-3.202663,3.6874,3.047448,2.630095,2.591167,3.62678,2.170839,2.813691,2.87412,2.64082,1.824703,2.462124,1.852007,2.244909,1.882768,2.27815,1.873816,2.114799,2.316964,2.253067,2.636152,2.212422,2.671552,2.323446,2.404963,3.537121,1.683547,2.254874,1.98401,1.887694,1.86831,1.864381,3.397605,2.841469,2.910243,2.944862,3.416908,2.93163,2.944352,3.215239,2.887504,1.78448,2.350169,1.612213,4.332779,1.924363,1.891774,1.818977,2.583465,1.934567,2.765371,2.397769,1.809717,1.83898,1.8415,1.83914,1.833157,1.818113,2.022322,1.83651,1.792231,2.159913,1.911616,1.888944,1.881362,1.879392,2.274364,1.899799,2.139248,1.752865,1.72664,3.11237,1.872574,1.884624,1.874438,2.286823,1.883136,2.057028,-2.750977,-2.708648,-2.618461,-2.649669,-2.613854,-2.658369,-2.645753,-2.661483,1
-0.769676,-0.62068,-0.856801,-0.617713,-0.771031,-0.678605,-0.576245,-0.801062,-0.556786,-0.799787,-0.573557,-0.674188,-0.764286,-0.607498,-0.840682,-0.591983,-0.68683,-0.774554,-0.616676,-0.849448,-0.600815,-0.696188,-0.785035,-0.629278,-0.866308,-0.62841,-0.783152,-0.692934,-0.595425,-0.8401,-0.597503,-0.698576,-0.799381,-0.555854,-0.798434,-0.696035,-0.590882,-0.81467,-0.569975,-0.812765,-0.586308,-0.686432,-0.775181,-0.614276,-0.827909,-0.576019,-0.798323,-0.570262,-0.814332,-0.711549,-0.604678,-0.8238,-0.563852,-0.645631,-0.862414,-0.612628,-0.83442,-0.802757,-0.903425,-0.673021,-0.940732,-0.886988,-1.00294,-1.043035,-1.523733,1.696838,-0.245391,-0.557633,-0.739981,-0.540435,-0.814242,-0.831429,-0.593947,-0.709873,-0.906196,-0.656152,-0.745686,-0.933088,-0.678387,-0.7654,-0.952056,-0.699262,-0.796247,-0.894824,-0.649845,-0.891463,-0.788849,-0.685877,-0.926442,-0.679798,-0.776408,-0.872231,-0.622121,-0.729323,-0.814153,-0.536842,-0.57917,-0.584332,2.912938,9.214195,7.345823,6.835694,7.115862,7.835795,8.820008,8.395436,7.176385,7.021446,6.89371,7.143209,0.825243,-0.747517,-0.605626,-0.733344,-0.947441,-0.952217,-0.711666,-0.83141,-1.042599,-0.861812,-0.785076,-1.117757,-1.547989,9.312608,-1.161023,-0.705828,-0.920371,-0.813305,-0.711085,-0.953953,-0.709761,-0.805927,-0.805447,-0.707911,-0.949138,-0.700555,-0.91518,-0.754467,-0.842958,-0.942435,-0.714842,-0.955678,-0.707269,-0.922064,1
-1.554635,-1.717635,-1.72649,-1.728791,-1.729662,-1.730046,-1.730221,-1.730294,-1.73031,-1.730293,-1.730255,-1.730204,-1.730143,-1.730074,-1.73,-1.729921,-1.729838,-1.729751,-1.72966,-1.729567,-1.729469,-1.729368,-1.729263,-1.729154,-1.729041,-1.728923,-1.728801,-1.728673,-1.72854,-1.728401,-1.728256,-1.728104,-1.727944,-1.727776,-1.727599,-1.727412,-1.727214,-1.727005,-1.726783,-1.726547,-1.726295,-1.726026,-1.725738,-1.725428,-1.725094,-1.724734,-1.724342,-1.723916,-1.723451,-1.72294,-1.722377,-1.721753,-1.721059,-1.72028,-1.719402,-1.718404,-1.717261,-1.715937,-1.714388,-1.712553,-1.710344,-1.707638,-1.704248,-1.699883,-1.694056,-1.685897,-1.673677,-1.653391,-1.613254,-1.498084,2.128951,3.905297,3.963854,3.740651,3.964961,4.420887,4.997494,4.449864,3.885765,3.865411,3.692819,3.780998,3.795212,3.659363,4.10371,3.707092,3.709987,3.607758,3.919811,4.902197,5.247064,3.857014,3.623634,3.774535,3.758859,3.665489,5.132303,5.059892,3.736381,3.760773,4.003262,4.173933,3.764131,3.737368,3.694533,3.983397,3.700454,3.833679,3.680126,-0.304064,-0.978916,-0.95199,-0.960914,-1.020246,-0.988161,-1.041865,-1.028532,-0.886527,-1.023306,-0.881946,-1.015669,-0.990365,-1.039701,-1.001207,-1.04786,-1.008621,-1.055537,-1.017751,-1.069012,-0.917693,-1.064756,-0.926575,-0.987788,-1.043044,-0.948677,-1.093133,-0.948306,-1.04267,-0.989557,-0.989601,-1.044268,-1.008919,-1.057854,-0.969962,1
-0.485153,-0.367055,-0.702943,-0.703911,-0.374399,-0.695008,-0.559002,-0.422558,-0.741939,-0.412282,-0.529296,-0.776802,-0.440151,-0.568114,-0.698618,-0.37398,-0.700486,-0.697702,-0.365254,-0.682485,-0.540048,-0.377678,-0.695778,-0.558586,-0.424373,-0.753875,-0.495448,-0.346752,-0.666726,-0.524319,-0.361931,-0.680092,-0.543233,-0.410021,-0.742145,-0.491037,-0.372533,-0.708051,-0.456487,-0.335006,-0.664719,-0.402067,-0.245374,-0.385813,-0.494073,-0.121426,-0.175121,-0.190505,5.524028,13.297075,11.0181,-1.44872,-1.163404,-1.004971,-0.599736,-0.701012,-0.933991,-0.644956,-0.472342,-0.578834,-0.824262,-0.801373,-0.453734,-0.565675,-0.82079,-0.815321,-0.548981,-0.424802,-0.757692,-0.758071,-0.428853,-0.578333,-0.853563,-0.738742,-0.491253,-0.374148,-0.709994,-0.710649,-0.378761,-0.520322,-0.771865,-0.433617,-0.55051,-0.80695,-0.541499,-0.413702,-0.733659,-0.402429,-0.516563,-0.759549,-0.415037,-0.524056,-0.76454,-0.418753,-0.527311,-0.768148,-0.423953,-0.536759,-0.790167,-0.522714,-0.394927,-0.721793,-0.457856,-0.302403,-0.61873,-0.603472,-0.303123,-0.10562,-0.237882,2.063721,10.12082,9.880491,10.80402,-1.073443,-0.722202,-0.964806,-0.923638,-0.574867,-0.725302,-0.895006,8.444425,7.671799,-0.655462,-0.448458,-0.342933,-0.476798,-0.72951,-0.845895,-0.570697,-0.418613,-0.566785,-0.836775,-0.70918,-0.389053,-0.710264,-0.569795,-0.408619,-0.727442,-0.590394,-0.454908,-0.777478,-0.455152,-0.59236,-0.737423,1
-1.048657,-0.758796,-0.867371,-0.978565,-0.695866,-0.829735,-0.94638,-0.664011,-0.93965,-0.8161,-0.674958,-0.949789,-0.829835,-0.711199,-0.989086,-0.707685,-0.822469,-0.93761,-0.657343,-0.937389,-0.822561,-0.709784,-0.999381,-0.782838,-0.678951,-0.961,-0.680176,-0.938302,-0.818031,-0.701077,-0.981334,-0.702992,-0.822203,-0.945629,-0.692913,-0.98639,-0.772667,-0.670081,-0.952113,-0.669062,-0.918299,-0.735372,-0.83854,-0.951967,-0.67296,-0.955638,-0.844116,-0.73434,-1.022605,-0.754314,-0.886995,-1.02956,-0.80601,-1.148046,-1.006054,-1.854607,10.076339,9.13099,9.276759,9.078737,9.067313,8.346267,0.358971,-0.330974,-0.658908,-0.562497,-0.570527,-0.687436,-0.412557,-0.700508,-0.60329,-0.671032,-0.570434,-0.575486,-0.6897,-0.412059,-0.694815,-0.436717,-0.554122,-0.6591,-0.479865,-0.749201,-0.46417,-0.574539,-0.677116,-0.49805,-0.770675,-0.496798,-0.674887,-0.574104,-0.57307,-0.671587,-0.490494,-0.759376,-0.475074,-0.588401,-0.702018,-0.418128,-0.677311,-0.41582,-0.683576,-0.710247,-0.612916,-0.680571,-0.434258,-0.592331,-0.560909,-0.662758,-0.624243,-0.453452,-0.698516,-0.667997,-0.393884,-0.644724,-0.599278,-0.703741,-0.70027,-0.588716,-0.626594,-0.367213,-0.630907,-0.649101,-0.535583,-0.557609,-0.391726,-0.635432,-0.617083,-0.48195,-0.47822,-0.271354,-0.431786,-0.139892,4.058834,8.584518,8.779817,8.981767,9.082344,-1.475614,-1.015759,-1.176955,-0.837722,-1.060736,-0.916636,-0.78215,1
-1.114332,-0.957827,-0.886719,-1.095643,-0.944624,-0.873331,-1.076231,-0.880731,-0.965495,-1.050804,-0.85614,-0.956537,-1.045223,-0.851734,-0.952558,-1.041297,-0.847576,-0.94784,-1.035451,-0.83923,-0.931633,-1.095098,-0.933117,-0.842548,-1.041588,-0.959654,-0.878976,-1.082733,-0.925297,-0.835097,-1.032537,-0.945882,-0.846653,-1.04182,-0.95554,-0.858263,-0.954388,-1.039509,-0.843175,-0.94124,-1.026782,-0.828442,-0.918524,-1.079295,-0.914003,-0.8191,-1.011946,-0.919693,-0.812851,-0.997767,-0.966024,-0.674897,0.659576,5.929991,5.93966,7.706964,8.031854,5.476186,6.130638,5.960057,6.541839,-1.143537,-1.229854,-0.979575,-1.032464,-1.180539,-1.013576,-0.936093,-1.143531,-1.070868,-0.877179,-1.080185,-1.080548,-0.877856,-0.967561,-1.129457,-0.966497,-0.875382,-1.07428,-0.992677,-0.913008,-1.11901,-0.966891,-0.896115,-1.103664,-0.94874,-0.861388,-1.065095,-1.065516,-0.864309,-1.065431,-1.064699,-0.861357,-1.05549,-1.132361,-0.965473,-0.875033,-1.079481,-1.086286,-0.928084,-0.855469,-1.06258,-1.064829,-0.864011,-0.95621,-1.123912,-1.047198,-0.851062,-0.94092,-1.09955,-0.989674,-0.240976,6.194947,7.306103,7.070756,5.851948,5.416015,5.599449,5.446797,5.634345,6.956048,7.421751,4.758107,-1.075457,-1.002692,-0.811545,-0.891002,-1.052217,-1.045582,-0.837112,-0.908082,-1.061011,-0.967809,-0.867036,-1.06281,-0.979797,-0.899218,-1.104085,-0.949135,-0.862731,-0.963148,-1.050516,-0.854769,-0.948402,1
-0.713461,-0.712221,-0.710876,-0.709397,-0.707747,-0.705875,-0.703714,-0.701168,-0.698103,-0.694321,-0.689515,-0.683198,-0.674541,-0.662025,-0.642572,-0.608938,-0.539526,-0.332671,2.90146,9.434866,8.255669,8.2476,8.859062,8.080274,8.448506,8.022788,3.476708,-0.351304,-0.536667,-0.601209,-0.632951,-0.651352,-0.663098,-0.671083,-0.676753,-0.68091,-0.684027,-0.686403,-0.688236,-0.689658,-0.690764,-0.691621,-0.692279,-0.692774,-0.693136,-0.693386,-0.69354,-0.693613,-0.693614,-0.693552,-0.693433,-0.693263,-0.693047,-0.692786,-0.692483,-0.692141,-0.691761,-0.691343,-0.690887,-0.690394,-0.689863,-0.689293,-0.688682,-0.68803,-0.687333,-0.686589,-0.685796,-0.684948,-0.684043,-0.683075,-0.682037,-0.680925,-0.679728,-0.678439,-0.677046,-0.675536,-0.673894,-0.672102,-0.670138,-0.667975,-0.665579,-0.662912,-0.659922,-0.656544,-0.652695,-0.648267,-0.643112,-0.637031,-0.629739,-0.62082,-0.609642,-0.595182,-0.575671,-0.547734,-0.50393,-0.423594,-0.217349,6.949677,8.639082,10.619311,-1.599898,-1.081362,-0.951529,-0.890709,-0.854795,-0.830857,-0.813662,-0.800662,-0.790461,-0.782225,-0.775422,-0.769698,-0.764808,-0.760575,-0.756869,-0.753593,-0.75067,-0.748043,-0.745665,-0.743498,-0.741512,-0.739681,-0.737984,-0.736404,-0.734925,-0.733536,-0.732223,-0.730979,-0.729793,-0.728659,-0.727569,-0.726517,-0.725496,-0.724501,-0.723526,-0.722565,-0.721613,-0.720664,-0.719711,-0.718748,-0.717767,-0.716759,-0.715714,-0.714619,1
-0.609194,-0.609252,-0.609306,-0.609356,-0.609402,-0.609445,-0.609484,-0.609521,-0.609554,-0.609585,-0.609614,-0.60964,-0.609664,-0.609685,-0.609705,-0.609722,-0.609738,-0.609752,-0.609764,-0.609775,-0.609784,-0.609791,-0.609797,-0.609801,-0.609804,-0.609805,-0.609805,-0.609803,-0.609799,-0.609794,-0.609788,-0.60978,-0.60977,-0.609759,-0.609746,-0.609732,-0.609716,-0.609697,-0.609677,-0.609655,-0.609631,-0.609605,-0.609576,-0.609545,-0.609512,-0.609476,-0.609437,-0.609394,-0.609349,-0.6093,-0.609247,-0.60919,-0.609128,-0.609062,-0.608991,-0.608914,-0.60883,-0.60874,-0.608642,-0.608536,-0.608421,-0.608296,-0.608159,-0.60801,-0.607847,-0.607668,-0.607471,-0.607254,-0.607014,-0.606748,-0.606451,-0.606119,-0.605747,-0.605327,-0.604851,-0.604308,-0.603686,-0.602969,-0.602134,-0.601155,-0.599996,-0.59861,-0.596932,-0.594871,-0.592298,-0.589021,-0.584748,-0.57901,-0.57101,-0.559289,-0.540884,-0.508823,-0.442303,-0.243825,7.685191,9.797331,9.981617,10.052874,9.418826,9.8203,10.723748,9.151436,3.672843,-0.275675,-0.431237,-0.508566,-0.541455,-0.559948,-0.57163,-0.579568,-0.585248,-0.589469,-0.592702,-0.595239,-0.597268,-0.598919,-0.600282,-0.60142,-0.602381,-0.603199,-0.603903,-0.604512,-0.605043,-0.605508,-0.605919,-0.606282,-0.606605,-0.606895,-0.607154,-0.607387,-0.607598,-0.607789,-0.607963,-0.60812,-0.608265,-0.608396,-0.608517,-0.608628,-0.60873,-0.608823,-0.60891,-0.60899,-0.609063,-0.609131,1
2.288561,2.423959,2.411039,2.346924,2.535219,3.056414,2.730511,2.566093,2.59404,2.557261,2.531426,2.536833,2.238113,2.34324,2.346969,2.21915,2.347551,2.244266,3.057523,2.570509,2.646124,2.408327,2.617665,2.634011,2.34031,2.437785,2.364208,2.368367,2.386484,2.363373,2.500456,3.116561,2.883427,2.434012,2.306275,2.385982,2.384666,2.431536,2.39941,2.665734,2.68284,3.006691,2.58564,2.532725,2.677747,2.621041,2.671728,2.653105,2.417577,2.404664,2.663261,2.835116,2.315965,2.459315,2.466971,2.381398,2.85121,2.802673,3.018336,-2.820076,-2.535985,-2.476088,-2.494235,-2.459904,-2.456394,-2.450617,-2.446099,-2.442584,-2.439795,-2.437538,-2.43568,-2.434126,-2.432811,-2.431686,-2.430715,-2.42987,-2.429129,-2.428477,-2.4279,-2.427387,-2.42693,-2.426522,-2.426156,-2.425828,-2.425535,-2.425271,-2.425036,-2.424825,-2.424638,-2.424472,-2.424326,-2.4242,-2.424091,-2.423999,-2.423924,-2.423864,-2.423821,-2.423793,-2.423781,-2.423784,-2.423804,-2.42384,-2.423893,-2.423965,-2.424055,-2.424165,-2.424298,-2.424454,-2.424637,-2.424848,-2.425091,-2.425371,-2.425692,-2.42606,-2.426483,-2.426969,-2.427532,-2.428185,-2.428947,-2.429844,-2.43091,-2.432189,-2.433746,-2.435672,-2.438103,-2.441248,-2.44545,-2.451304,-2.459937,-2.473763,-2.498971,-2.557286,-2.806877,3.655933,2.743468,2.928104,2.970574,2.809729,2.550162,2.482852,2.519985,2.614922,3.10218,2.633257,1
-0.458347,-0.434644,-0.395031,-0.315462,-0.081636,8.662215,11.118866,10.730507,10.643871,11.941879,11.570232,11.800412,-1.28293,-0.818019,-0.716618,-0.673496,-0.649586,-0.634271,-0.623536,-0.615536,-0.609308,-0.604297,-0.600162,-0.596679,-0.593697,-0.591109,-0.588836,-0.586821,-0.585018,-0.583394,-0.58192,-0.580574,-0.57934,-0.578202,-0.577148,-0.576168,-0.575253,-0.574397,-0.573592,-0.572833,-0.572117,-0.571438,-0.570793,-0.570179,-0.569593,-0.569033,-0.568496,-0.567981,-0.567486,-0.567009,-0.566548,-0.566103,-0.565673,-0.565255,-0.56485,-0.564455,-0.564072,-0.563697,-0.563332,-0.562975,-0.562626,-0.562284,-0.561948,-0.561618,-0.561294,-0.560975,-0.56066,-0.56035,-0.560044,-0.559741,-0.559441,-0.559144,-0.55885,-0.558558,-0.558268,-0.557979,-0.557692,-0.557405,-0.55712,-0.556835,-0.556549,-0.556264,-0.555979,-0.555693,-0.555405,-0.555117,-0.554827,-0.554535,-0.554241,-0.553945,-0.553646,-0.553343,-0.553038,-0.552728,-0.552415,-0.552096,-0.551773,-0.551444,-0.551109,-0.550768,-0.55042,-0.550065,-0.549701,-0.549328,-0.548946,-0.548554,-0.548151,-0.547735,-0.547307,-0.546865,-0.546407,-0.545934,-0.545442,-0.544931,-0.544399,-0.543844,-0.543263,-0.542656,-0.542018,-0.541347,-0.540639,-0.539891,-0.539097,-0.538254,-0.537355,-0.536393,-0.53536,-0.534247,-0.533042,-0.531733,-0.530303,-0.528732,-0.526996,-0.525065,-0.522901,-0.520456,-0.517665,-0.514443,-0.510676,-0.506201,-0.500783,-0.494072,-0.48551,-0.474165,1
