@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute target {1,2}

@data
-0.468079,-0.44663,-0.269918,-0.359127,-0.356933,-0.31891,-0.041777,0.010871,0.429373,0.76476,0.845681,0.931722,1.072116,1.567397,1.894984,2.1085,2.382464,2.572338,2.616943,2.615968,2.715657,3.072493,3.159752,3.108079,2.799504,2.710295,2.541383,1.779451,1.612732,1.659774,1.763608,1.754102,1.582996,1.091859,0.918316,0.800346,0.674332,0.601941,0.549293,0.457891,0.015746,-0.077607,-0.116118,-0.089794,0.113486,0.15809,0.131279,0.001609,-0.071513,-0.055914,0.212932,0.199038,0.03817,0.162234,0.176614,0.017208,-0.120018,-0.681108,-0.783479,-0.888287,-0.951172,-0.811265,-0.854164,-0.983834,-0.897549,-0.82004,-0.625048,-0.558994,-0.589462,-0.974571,-1.02137,-1.034531,1
-0.416923,-0.414809,-0.325285,-0.397656,-0.400475,-0.332569,-0.124385,-0.005959,0.543403,0.587577,0.669817,0.874007,1.475767,1.868168,2.45912,2.677173,2.721817,2.593053,2.621485,2.773041,2.975351,3.107874,3.10106,2.867264,2.849406,2.881597,2.734741,1.901064,1.69429,1.718727,1.804491,1.76948,1.573515,1.064333,0.88646,0.761456,0.537293,0.588047,0.573244,0.501813,0.059128,-0.03862,-0.07833,-0.092664,0.113876,0.159695,0.142307,-0.014888,-0.061882,0.066647,0.241935,0.215148,0.086619,0.058893,0.190241,0.029286,-0.091489,-0.252679,-0.648135,-0.785123,-0.864308,-0.9301,-0.812379,-0.84551,-0.96652,-0.965345,-0.827417,-0.620643,-0.591272,-0.678211,-0.951247,-0.998476,1
-0.459182,-0.41625,-0.258172,-0.359173,-0.374063,-0.341802,-0.150471,-0.018449,0.101908,0.778641,0.860533,0.935726,1.06874,1.537266,1.8698,2.096618,2.388703,2.596164,2.657956,2.656467,2.739601,3.086777,3.174377,3.123504,2.831172,2.763176,2.744812,2.565889,1.769295,1.588635,1.624122,1.716933,1.701548,1.535777,1.085614,0.928281,0.817354,0.690544,0.536436,0.446106,0.003141,-0.096372,-0.140792,-0.141537,0.069151,0.095704,0.075603,-0.045995,-0.101087,-0.074285,0.237155,0.232192,0.083793,0.100916,0.220032,0.234178,0.032672,-0.08719,-0.248742,-0.64555,-0.775834,-0.838122,-0.890235,-0.729428,-0.721487,-0.971384,-0.929445,-0.894454,-0.673592,-0.702627,-1.012082,-1.054517,1
-0.444666,-0.368383,-0.165039,-0.172906,-0.29639,-0.267784,-0.203419,0.055945,0.196831,0.596604,1.060504,1.176359,1.255027,1.331787,1.496035,1.71249,1.869348,1.970424,2.135148,2.367575,2.5323,2.677238,3.118729,3.144713,3.04769,2.70942,2.544219,2.3373,1.604262,1.471958,1.646457,1.652655,1.517013,1.125106,0.981598,0.828316,0.732961,0.613291,0.40518,-0.04084,-0.139055,-0.185064,-0.16933,-0.104728,0.105529,0.068818,-0.049899,-0.120223,-0.099245,0.167748,0.156067,0.017564,0.13938,0.018756,-0.109019,-0.676854,-0.811304,-0.883297,-0.961964,-0.83252,-0.818217,-0.950998,-0.957196,-0.915479,-0.912618,-0.861842,-0.644195,-0.613205,-0.692588,-0.957673,-1.001059,-1.012502,1
-0.483624,-0.477116,-0.353228,-0.419802,-0.403534,-0.354229,-0.13949,-0.011097,0.550278,0.622858,0.708954,0.899667,1.48632,1.692549,1.84597,2.069469,2.350031,2.544247,2.594804,2.566022,2.639854,2.983737,3.100367,3.089855,2.853091,2.814548,2.666884,1.907288,1.727338,1.769385,1.868996,1.844468,1.655258,1.137932,0.945968,0.810818,0.647886,0.608342,0.643631,0.603837,0.508481,0.033702,-0.064157,-0.103951,-0.090936,0.154837,0.191378,0.152835,0.023441,-0.044385,0.243436,0.219159,0.07625,0.169604,0.192629,0.034203,-0.070664,-0.661071,-0.800226,-0.869053,-0.869053,-0.940132,-0.762434,-0.711377,-0.749169,-0.953146,-0.976672,-0.877812,-0.635292,-0.720387,-1.023475,-1.062268,1
-0.47911,-0.466019,-0.366627,-0.424808,-0.33996,-0.042753,0.098094,0.524754,0.576632,0.662691,0.871173,1.493225,1.882068,2.419029,2.615148,2.644723,2.541937,2.584118,2.734176,2.937325,3.070414,3.075262,2.871629,2.879629,2.73054,1.920612,1.722797,1.759403,1.85128,1.822432,1.630435,1.109473,0.790205,0.692024,0.573481,0.623177,0.603783,0.524269,0.062215,-0.037419,-0.076449,-0.054146,0.165002,0.20791,0.175426,0.001125,-0.053177,-0.039116,0.236516,0.205729,0.048882,0.167184,0.176638,0.034095,-0.104328,-0.67135,-0.810257,-0.883225,-0.954739,-0.801045,-0.773893,-0.789651,-0.904801,-0.950133,-0.913528,-0.843711,-0.621411,-0.583351,-0.678622,-0.98189,-1.025041,-1.029162,1
-0.579668,-0.535471,-0.370913,-0.446243,-0.384533,-0.298363,0.089126,0.68954,0.888567,1.037836,1.575707,1.761669,1.877582,2.050757,2.288699,2.459094,2.546098,2.653673,2.994741,3.075074,3.036437,2.750406,2.679246,2.514132,1.761669,1.602392,1.665769,1.792801,1.799473,1.633803,1.140129,0.950554,0.825746,0.688985,0.608929,0.54444,0.307055,-0.002603,-0.087662,-0.113513,0.016854,0.296214,0.332628,0.203928,0.039092,-0.034292,0.27898,0.253684,0.082177,0.20504,0.017688,-0.161602,-0.767853,-0.904614,-0.967991,-1.011355,-0.984392,-0.761738,-0.726158,-0.79426,-0.909062,-0.956039,-0.919347,-0.81344,-0.573275,-0.433734,-0.48627,-0.596346,-0.971327,-1.083071,-1.156733,-1.180638,1
-0.466441,-0.432797,-0.27931,-0.374595,-0.368455,-0.327689,-0.129262,0.009981,0.427219,0.755557,0.927216,1.072844,1.577508,1.767094,1.899952,2.106729,2.370235,2.553436,2.603534,2.609183,2.693416,3.035507,3.119003,3.077255,2.79926,2.717237,2.542385,1.770532,1.60403,1.649217,1.754815,1.745238,1.577508,1.119504,0.952756,0.836843,0.703985,0.622945,0.564743,0.469213,0.015138,-0.081865,-0.124596,-0.076463,0.124175,0.168379,0.145295,-0.009174,-0.073761,-0.057553,0.219705,0.204479,0.063271,0.181149,0.011454,-0.088005,-0.668552,-0.809514,-0.881714,-0.943354,-0.792569,-0.750575,-0.77808,-0.974297,-0.972333,-0.887608,-0.678375,-0.618209,-0.643749,-0.993207,-1.036183,-1.04355,1
-0.703408,-0.668663,-0.526686,-0.563229,-0.540764,-0.455398,0.409041,0.49291,0.596546,0.813405,1.468175,1.691923,1.818623,2.390424,2.406898,2.486872,2.83163,2.960127,2.965819,2.770526,2.759144,2.639033,1.902492,1.738949,1.934541,1.939334,1.753027,1.168047,0.947894,0.79783,0.621407,0.577077,0.609726,0.57498,0.478532,0.001083,-0.084582,-0.108245,0.091242,0.391968,0.465353,0.423419,0.103223,0.029838,0.326072,0.312893,0.131079,0.255084,0.256282,0.059491,-0.167252,-0.808543,-0.915175,-1.017015,-0.996946,-1.043373,-1.031392,-0.701311,-0.61325,-0.633618,-0.941234,-0.979274,-0.81004,-0.509014,-0.339481,-0.323306,-0.38441,-0.522792,-1.015218,-1.154199,-1.248251,-1.271614,1
-0.408439,-0.374236,-0.24667,-0.33726,-0.340727,-0.300516,-0.098766,0.031574,0.149204,0.759999,0.924542,1.070828,1.572775,1.919655,2.145671,2.431078,2.629361,2.67951,2.659173,2.737054,3.070992,3.147255,3.098724,2.817707,2.754155,2.734281,2.560263,1.791627,1.622693,1.65574,1.738936,1.712822,1.538573,1.086774,0.925466,0.81269,0.637516,0.613251,0.564951,0.475054,0.340092,0.023254,-0.075656,-0.12488,-0.144293,0.06023,0.094202,0.078949,-0.039373,-0.094837,0.191033,0.1841,0.044978,0.168616,0.039894,-0.075656,-0.235577,-0.627983,-0.73036,-0.843137,-0.907151,-0.80177,-0.792526,-0.983183,-0.94898,-0.909925,-0.914084,-0.8711,-0.685527,-0.74492,-0.947363,-0.980872,1
-0.537404,-0.508388,-0.386625,-0.45761,-0.428076,-0.37678,-0.168746,-0.034548,0.072189,0.591885,0.761576,0.945775,1.495523,1.849414,2.069624,2.347866,2.53906,2.582583,2.559785,2.633879,2.957718,3.055646,3.030776,2.79269,2.748389,2.598905,1.849414,1.684127,1.733868,1.840346,1.828429,1.645525,1.134638,0.946553,0.81339,0.605875,0.611056,0.562869,0.466495,0.016748,-0.072113,-0.102165,0.003795,0.227632,0.262865,0.233072,0.064935,-0.007864,0.271415,0.263124,0.088511,0.181517,0.006385,-0.105274,-0.722639,-0.826786,-0.941554,-0.93715,-1.008135,-0.831449,-0.757096,-0.969534,-1.012539,-0.98171,-0.935855,-0.817459,-0.603726,-0.487921,-0.525746,-1.014094,-1.081193,-1.099328,1
-0.527884,-0.480747,-0.326357,-0.397328,-0.389649,-0.348866,-0.156078,-0.022344,0.402691,0.738218,0.930741,1.070566,1.567367,1.882767,2.071584,2.319984,2.4945,2.574211,2.665574,2.989978,3.063333,3.018313,2.753229,2.667163,2.49556,1.76916,1.616888,1.780812,1.778164,1.615829,1.141802,0.962784,0.839379,0.703261,0.606602,0.542516,0.442149,-0.000629,-0.089608,-0.119003,0.017644,0.236914,0.273195,0.230559,0.054454,-0.0287,0.248566,0.225262,0.081995,0.168856,-0.010957,-0.133039,-0.739475,-0.88698,-0.956362,-0.99688,-0.798265,-0.736297,-0.755629,-0.992907,-1.023891,-0.982315,-0.992378,-0.942062,-0.825541,-0.597002,-0.469094,-0.513849,-0.61448,-1.044282,-1.107045,-1.123463,1
-0.516851,-0.536848,-0.439983,-0.491661,-0.455564,-0.410378,-0.204963,-0.103423,0.349737,0.370772,0.458548,0.686557,1.300986,1.73415,2.017214,2.348579,2.587235,2.652677,2.550619,2.564902,2.713445,2.938078,3.103241,3.131807,2.955477,2.988198,2.85238,2.019811,1.788426,1.787647,1.849193,1.790763,1.575479,1.060252,0.761088,0.512304,0.495684,0.576448,0.518537,0.081736,-0.010973,-0.048629,-0.037202,0.177562,0.210283,0.168213,-0.001365,-0.043435,0.085891,0.295202,0.282478,0.135492,0.285334,0.24638,-0.096671,-0.678639,-0.83757,-0.87081,-0.909245,-0.70279,-0.649813,-0.684872,-0.868992,-0.935993,-0.952094,-0.859903,-0.599433,-0.572425,-0.614236,-1.033896,-1.094145,-1.105052,1
-0.477087,-0.454571,-0.296225,-0.387023,-0.341012,-0.257066,0.124237,0.757866,0.844259,0.932854,1.070153,1.557917,1.744409,1.875833,2.070401,2.326887,2.509707,2.565018,2.599526,2.706232,3.065264,3.150678,3.102465,2.79801,2.697177,2.530265,1.776959,1.615431,1.668295,1.775735,1.769372,1.599033,1.129135,0.964426,0.850132,0.675634,0.619833,0.559872,0.463934,0.002112,-0.098231,-0.138858,-0.086973,0.107105,0.168045,0.151892,0.006517,-0.06617,0.217972,0.208182,0.073331,0.18224,0.040781,-0.064946,-0.667004,-0.810176,-0.879193,-0.875032,-0.943804,-0.793045,-0.743607,-0.759515,-0.898038,-1.005968,-1.007436,-0.899506,-0.689765,-0.62442,-0.673367,-0.988836,-1.030442,-1.038518,1
-0.40693,-0.378445,-0.272581,-0.256208,-0.338746,-0.340989,-0.306449,-0.110196,0.016078,0.672122,0.822844,0.986799,1.51141,1.863767,2.099494,2.400489,2.612218,2.674121,2.651244,2.721222,3.062365,3.159706,3.128754,2.860729,2.787387,2.623432,1.829002,1.633198,1.650244,1.729867,1.701831,1.523745,1.07472,0.811629,0.619639,0.577921,0.495831,0.365071,0.051964,-0.04762,-0.091356,-0.117374,0.088748,0.124634,0.094131,-0.032368,-0.086422,-0.051433,0.211882,0.183846,0.05174,0.163211,0.047479,-0.061974,-0.62135,-0.794052,-0.837564,-0.912028,-0.822761,-0.824107,-0.856404,-1.013182,-1.014752,-0.979539,-0.934457,-0.951502,-0.867619,-0.693571,-0.66688,-0.719588,-0.923018,-0.953297,1
-0.452778,-0.412421,-0.266036,-0.36229,-0.332712,-0.014374,0.106444,0.790995,0.877974,0.966457,1.083014,1.515402,1.693119,1.821708,2.026496,2.299214,2.498238,2.578198,2.63209,2.732354,3.075006,3.147697,3.089544,2.789003,2.672446,2.495481,1.757539,1.599122,1.648,1.748766,1.734979,1.5718,1.129636,0.965956,0.849148,0.718053,0.59899,0.534821,0.31023,0.001919,-0.086815,-0.119902,-0.046709,0.134518,0.181642,0.149307,0.062579,-0.041947,0.222499,0.212724,0.07436,0.164096,0.005679,-0.093582,-0.695416,-0.844057,-0.915245,-0.910983,-0.972896,-0.823503,-0.777883,-0.8032,-0.986181,-0.997962,-0.954348,-0.871881,-0.659572,-0.559559,-0.596155,-0.998965,-1.049097,-1.064638,1
-0.432738,-0.403482,-0.200114,-0.18727,-0.289548,-0.310955,-0.221997,0.024422,0.154054,0.889744,0.991071,1.076462,1.181119,1.605217,1.777663,1.900872,2.086401,2.338528,2.529052,2.600884,2.664868,2.77119,3.098242,3.154139,3.086825,2.780704,2.642509,2.44604,1.699884,1.550034,1.59927,1.691083,1.680379,1.530054,1.115708,0.97014,0.804354,0.669251,0.553653,0.320078,0.011102,-0.085705,-0.129709,-0.134228,-0.095933,0.088168,0.111716,0.100536,-0.02743,-0.098074,0.178791,0.175937,0.050349,0.161428,0.042024,-0.084278,-0.657037,-0.760742,-0.867778,-0.872059,-0.928669,-0.787858,-0.780484,-0.836618,-0.963872,-1.005972,-0.917014,-0.680822,-0.654658,-0.730059,-0.969818,-1.010254,1
-0.435185,-0.447333,-0.336018,-0.409402,-0.391551,-0.351141,-0.138924,-0.021411,0.529462,0.584252,0.673998,0.869357,1.431882,1.800784,2.045478,2.340996,2.556188,2.62263,2.587178,2.649653,3.000952,3.120944,3.111524,2.877737,2.842781,2.859639,2.708658,1.913338,1.717235,1.822104,1.784917,1.593276,1.092731,0.915718,0.792255,0.57855,0.609292,0.585492,0.506902,0.058667,-0.032567,-0.07149,-0.075209,0.141471,0.177915,0.148909,0.020487,-0.044963,0.093375,0.241134,0.233201,0.100565,0.197996,0.071063,-0.06554,-0.657567,-0.800863,-0.875734,-0.921103,-0.732686,-0.726488,-0.752767,-0.949862,-1.004404,-0.961266,-0.932508,-0.879949,-0.729959,-0.644427,-0.743099,-1.000685,-1.052748,1
-0.566566,-0.576172,-0.440561,-0.515994,-0.499325,-0.422479,-0.200698,0.022777,0.423395,0.499959,0.595452,0.807627,1.438783,1.650393,1.796175,2.261208,2.444848,2.484401,2.443153,2.523389,3.015545,3.017805,2.794047,2.792069,2.666911,1.910032,1.739388,1.897318,1.88291,1.683166,1.105689,0.894361,0.748862,0.544598,0.563809,0.48216,0.055833,-0.023556,0.065438,0.365478,0.403901,0.283829,0.119118,0.037751,0.146805,0.315471,0.286654,0.105839,0.229584,0.227324,-0.033445,-0.168773,-0.687768,-0.875929,-0.981592,-1.005889,-1.154214,-0.794279,-0.753879,-0.765462,-0.950515,-0.948537,-0.862368,-0.740318,-0.418806,-0.327834,-0.384338,-0.518254,-0.967466,-1.092624,-1.172578,-1.1997,1
-0.529555,-0.557325,-0.440221,-0.493926,-0.459607,-0.401448,-0.103842,-0.069785,0.141892,0.35619,0.3947,0.489536,0.712217,1.345416,1.733142,1.986998,2.295083,2.513834,2.571993,2.505975,2.553393,3.115072,3.142056,2.919637,2.88296,2.918851,2.800437,1.995643,1.777154,1.793135,1.882993,1.843173,1.624945,1.077675,0.755967,0.526475,0.520973,0.601139,0.598257,0.538788,0.092903,-0.030751,-0.008482,0.21839,0.260044,0.234632,0.033434,-0.022367,0.10312,0.289124,0.278645,0.124602,0.246421,0.24354,0.062513,-0.08367,-0.688575,-0.825589,-0.89187,-0.935882,-0.69853,-0.684122,-0.897895,-0.98199,-0.888202,-0.676,-0.56728,-0.694339,-0.930642,-1.055605,-1.102499,-1.111669,1
-0.459928,-0.403971,-0.251768,-0.355972,-0.324388,-0.008294,0.116552,0.462241,0.853939,0.950434,1.023053,1.129993,1.57143,1.875587,2.08698,2.366515,2.571442,2.640579,2.665449,2.762441,3.10813,3.181993,3.12156,2.809693,2.731105,2.701262,2.522946,1.732089,1.55999,1.60202,1.695779,1.685831,1.529649,1.095175,0.937999,0.828572,0.707457,0.622153,0.518944,0.293625,-0.017247,-0.113244,-0.153284,-0.134135,0.047414,0.088698,0.074522,-0.041619,-0.10255,-0.049329,0.232445,0.219513,0.06731,0.203099,0.217026,0.078253,-0.110508,-0.27241,-0.668585,-0.798156,-0.865055,-0.917282,-0.74394,-0.764582,-0.908329,-0.902609,-0.864309,-0.676046,-0.643964,-0.669331,-1.008056,-1.05705,1
-0.548037,-0.490236,-0.337387,-0.404949,-0.4106,-0.372324,-0.051725,0.066959,0.675018,0.843025,0.993562,1.491416,1.819465,2.040134,2.328108,2.536446,2.601439,2.598356,2.685699,3.04329,3.144248,3.108541,2.836751,2.768161,2.597586,1.809703,1.630137,1.668927,1.764233,1.747792,1.575419,1.10608,0.939615,0.824528,0.648045,0.611053,0.563014,0.474644,0.028425,-0.06534,-0.102075,-0.045816,0.157384,0.195404,0.15276,-0.00009,-0.061743,-0.039394,0.257315,0.24447,0.08417,0.219295,0.224689,0.029453,-0.111066,-0.692152,-0.820084,-0.881224,-0.937226,-0.767678,-0.722208,-0.755861,-0.953153,-0.981668,-0.96086,-0.854764,-0.67417,-0.560624,-0.598387,-1.028165,-1.084681,-1.092644,1
-0.484455,-0.407131,-0.235706,-0.325917,-0.292118,-0.217226,0.047571,0.173039,0.899346,0.996122,1.085846,1.202805,1.67088,1.841818,1.959992,2.149654,2.395728,2.562289,2.611164,2.637181,2.740036,3.053707,3.098205,3.025501,2.732742,2.616999,2.429283,1.685226,1.542736,1.607173,1.717809,1.719511,1.56997,1.125967,0.964998,0.854605,0.739592,0.620203,0.434918,-0.020513,-0.11656,-0.155708,-0.085679,-0.035346,0.136079,0.17231,0.130973,-0.012975,-0.085679,-0.065254,0.193464,0.173282,0.02131,0.141915,0.011097,-0.126286,-0.698918,-0.835085,-0.907789,-0.983654,-0.821955,-0.973198,-0.916786,-0.934293,-0.831438,-0.657338,-0.543541,-0.568343,-0.640561,-0.965903,-1.020857,-1.033014,1
-0.556052,-0.554036,-0.425313,-0.474687,-0.44471,-0.392062,-0.084236,-0.041412,0.478266,0.53041,0.619584,0.828916,1.449607,1.668512,1.835272,2.077856,2.373087,2.570076,2.609373,2.524985,2.563778,3.071364,3.086227,2.886719,2.902589,2.760515,1.948881,1.748869,1.783128,1.883889,1.858195,1.65768,1.125659,0.933708,0.799191,0.573485,0.613286,0.532173,0.065647,-0.031336,-0.073656,-0.03058,0.194874,0.2314,0.189332,0.009725,-0.046702,0.074968,0.25659,0.242988,0.067914,0.175477,0.200668,0.001412,-0.099098,-0.687042,-0.827856,-0.889069,-0.896122,-0.967914,-0.742712,-0.693843,-0.876977,-0.936175,-0.926854,-0.865641,-0.620539,-0.582501,-0.686034,-1.024089,-1.066661,-1.067416,1
-0.576365,-0.57111,-0.468628,-0.509358,-0.452599,-0.39111,-0.160396,-0.041097,0.167282,0.375399,0.426114,0.534376,0.772711,1.457498,1.862168,2.384298,2.571392,2.584531,2.456561,2.471013,2.598984,2.953464,2.986311,2.8431,2.905114,2.784501,1.992241,1.802256,1.840358,1.94573,1.922343,1.718694,1.135864,0.927485,0.663135,0.523603,0.61058,0.530172,0.069268,-0.023491,-0.057126,0.0401,0.314172,0.347282,0.266085,0.073735,0.003575,0.104217,0.272129,0.25899,0.073472,0.186202,-0.018761,-0.137009,-0.741912,-0.879605,-0.948189,-1.020452,-0.746379,-0.716949,-0.835985,-0.926116,-0.932423,-0.842029,-0.558497,-0.475986,-0.455752,-0.584774,-0.943985,-1.042787,-1.100597,-1.113736,1
-0.464889,-0.454505,-0.278719,-0.363027,-0.368466,-0.328167,-0.048047,0.010054,0.126502,0.769566,0.939417,1.081331,1.58347,1.906855,2.110579,2.374875,2.559561,2.606289,2.615684,2.703453,3.051315,3.136859,3.08395,2.803337,2.716062,2.540771,1.762469,1.593359,1.637614,1.74714,1.740465,1.57086,1.11273,0.944856,0.832611,0.663006,0.621471,0.562875,0.328989,0.010054,-0.088099,-0.128152,-0.077963,0.121557,0.167049,0.120321,-0.016401,-0.080435,0.216744,0.201168,0.057029,0.181142,0.042442,-0.095764,-0.678501,-0.814976,-0.891372,-0.954912,-0.794208,-0.756381,-0.784071,-0.929941,-0.918568,-0.962577,-0.916838,-0.946259,-0.863929,-0.678007,-0.615456,-0.711631,-0.999168,-1.051829,1
-0.690649,-0.680961,-0.538374,-0.565317,-0.450278,0.404339,0.491526,0.599602,0.815451,1.456641,1.671279,1.798124,1.982186,2.223767,2.38906,2.425993,2.409949,2.489568,2.84982,2.985142,2.987867,2.784733,2.779889,2.646989,1.906805,1.74121,1.808114,1.932235,1.933143,1.750595,1.159962,0.944718,0.791232,0.691027,0.573567,0.604748,0.567209,0.469729,-0.001627,-0.089117,-0.113033,0.132787,0.384661,0.459436,0.387386,0.126429,0.024105,0.33138,0.306556,0.124613,0.25721,0.256302,0.051049,-0.174791,-0.525659,-0.817494,-0.987933,-1.059984,-0.889847,-0.703666,-0.60225,-0.869564,-0.941917,-0.838685,-0.386099,-0.335845,-0.396392,-0.546245,-0.941009,-1.168665,-1.260696,-1.285217,1
-0.418477,-0.376198,-0.244511,-0.33854,-0.337616,-0.298341,-0.102659,0.032494,0.147084,0.772945,0.847798,0.932586,1.08368,1.57716,1.914464,2.141335,2.424116,2.621184,2.672473,2.666928,2.747326,3.080703,3.157174,3.103113,2.816635,2.73462,2.556727,1.786704,1.612045,1.647855,1.736571,1.710695,1.53673,1.082063,0.922421,0.808523,0.635713,0.611917,0.563631,0.333295,0.017015,-0.083252,-0.130382,-0.146555,-0.10058,0.0586,0.090944,0.077313,-0.045132,-0.100118,-0.081404,0.190749,0.183587,0.04728,0.170881,0.060217,-0.074704,-0.238273,-0.630793,-0.769411,-0.843572,-0.908029,-0.799907,-0.790204,-0.985193,-0.924432,-0.933212,-0.873837,-0.679541,-0.718354,-0.946842,-0.981035,1
-0.551146,-0.509337,-0.385988,-0.450389,-0.429615,-0.37612,-0.089429,-0.038272,0.597693,0.764669,0.941773,1.493081,1.835344,2.056334,2.334195,2.532593,2.586088,2.562197,2.632312,2.972237,3.064425,3.040015,2.796432,2.75722,2.60141,1.843394,1.676417,1.724459,1.825995,1.808856,1.630973,1.131342,0.811932,0.651188,0.610158,0.613533,0.566271,0.470188,0.022234,-0.068135,-0.100855,0.008212,0.232318,0.266077,0.22271,0.069497,-0.002695,0.261403,0.268934,0.094686,0.177525,0.050021,-0.106828,-0.726433,-0.874452,-0.943009,-0.939892,-1.00767,-0.824593,-0.730588,-0.762269,-0.931323,-0.92509,-0.992089,-0.862766,-0.580491,-0.499989,-0.537643,-0.629571,-1.019615,-1.085055,-1.101935,1
-0.559133,-0.50009,-0.351676,-0.406157,-0.365631,-0.031767,0.086857,0.719696,0.920444,1.055976,1.551942,1.737929,1.862458,2.051934,2.300453,2.474632,2.560782,2.654983,2.98509,3.057821,3.019711,2.765824,2.659009,2.49154,1.774161,1.630041,1.796973,1.789995,1.631651,1.161986,0.978951,0.851739,0.717281,0.611808,0.544444,0.308539,0.00178,-0.087322,-0.116843,0.033449,0.247616,0.285458,0.23205,0.094103,-0.018348,0.246811,0.230977,0.08471,0.155294,0.060287,0.012784,-0.106913,-0.748878,-0.859719,-0.968144,-0.941843,-1.022625,-0.717477,-0.709963,-0.85945,-0.982368,-0.9456,-1.006522,-0.992567,-0.892998,-0.621666,-0.491502,-0.529075,-0.631864,-1.057783,-1.132124,-1.138834,1
-0.538622,-0.535716,-0.453575,-0.503758,-0.467045,-0.423201,-0.140858,-0.112861,0.098963,0.335878,0.356743,0.444431,0.668668,1.298065,1.724882,2.346355,2.585911,2.651413,2.54418,2.563461,2.707934,2.941416,3.119696,3.153504,2.964658,2.998201,2.865878,2.023337,1.793025,1.79144,1.845056,1.785893,1.574598,1.049264,0.747112,0.497255,0.478502,0.568831,0.512046,0.073871,-0.021212,-0.058452,-0.037323,0.18084,0.216232,0.171331,0.001503,-0.038908,0.093416,0.306296,0.290185,0.134355,0.286488,0.285431,-0.103089,-0.680454,-0.864809,-0.915256,-0.894919,-0.644533,-0.626573,-0.888052,-0.860055,-0.935065,-0.927141,-0.853188,-0.682038,-0.588012,-0.635817,-1.05207,-1.115987,-1.12259,1
-0.491195,-0.468244,-0.295491,-0.285866,-0.372489,-0.385322,-0.341147,-0.001564,0.115168,0.760771,0.936732,1.071973,1.558643,1.742748,1.868117,2.067277,2.329861,2.516435,2.575911,2.604292,2.709424,3.075414,3.168947,3.115641,2.801724,2.722504,2.700046,2.535931,1.77409,1.607507,1.656618,1.767674,1.763725,1.598376,1.127254,0.847641,0.716595,0.619607,0.558403,0.323706,0.000164,-0.097318,-0.140506,-0.085226,0.142562,0.167981,0.147497,0.004359,-0.068444,-0.053143,0.214624,0.205987,0.065316,0.176619,0.030766,-0.075354,-0.676041,-0.852002,-0.888033,-0.882604,-0.946769,-0.791538,-0.729594,-0.766366,-0.953433,-0.919869,-1.012169,-0.898399,-0.627176,-0.717501,-0.997608,-1.048447,1
-0.395406,-0.395631,-0.257027,-0.335779,-0.345004,-0.304503,-0.106047,0.018607,0.678327,0.830881,0.991536,1.500277,1.853088,2.09452,2.394004,2.608886,2.677513,2.660187,2.726564,3.069925,3.166453,3.132702,2.858643,2.796992,2.781916,2.618336,1.828112,1.633706,1.651707,1.730009,1.696033,1.519853,1.077939,0.813556,0.62545,0.612625,0.576174,0.495621,0.366692,0.049883,-0.050245,-0.092547,-0.115047,0.091959,0.122335,0.097809,-0.032695,-0.086697,-0.049795,0.211438,0.196812,0.048983,0.159686,0.044932,-0.067796,-0.228901,-0.628738,-0.730891,-0.842495,-0.913597,-0.818194,-0.867245,-0.974574,-0.962873,-0.996399,-0.926647,-0.945323,-0.895146,-0.699615,-0.67374,-0.927997,-0.956798,1
