@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute target {1,2,3,4,5}

@data
0.484222,0.315969,0.067943,-0.280075,-0.462485,-0.636418,-0.717572,-0.865224,-0.84439,-0.836797,-0.917218,-1.02958,-1.17012,-1.089371,0.312256,0.350461,0.335901,0.361766,0.369737,0.382566,0.377868,0.424665,0.407364,0.420819,0.44316,0.439744,0.431776,0.473864,0.416493,0.395184,0.428381,0.428567,0.455193,0.393648,0.396824,0.389867,0.393282,0.384439,0.315842,0.323573,0.205082,0.183164,2
0.490739,0.216875,-0.204751,-0.55816,-0.938764,-1.134451,-1.18616,-1.169936,-1.024721,-0.794105,-0.489353,-0.094107,0.249707,0.314879,0.147108,0.266678,0.395789,0.490512,0.464993,0.422969,0.454693,0.440351,0.410917,0.40696,0.395269,0.414255,0.40931,0.384632,0.378376,0.327979,0.304953,0.329733,0.302701,0.272146,0.226744,0.157333,0.162158,0.159103,0.096644,0.078304,0.083805,0.04533,2
0.136935,0.002524,-0.204247,-0.330275,-0.48609,-0.621517,-0.783849,-0.929825,-0.983374,-1.039495,-1.027119,-0.86966,-0.695111,-0.428741,0.215085,0.307674,0.376897,0.392258,0.374014,0.395538,0.40836,0.397073,0.397548,0.386585,0.390405,0.42692,0.44967,0.435282,0.435228,0.425893,0.391866,0.41367,0.406383,0.400626,0.435716,0.392928,0.40905,0.456354,0.397315,0.37625,0.380287,0.338253,2
0.40266,0.330336,0.17963,0.004471,-0.19574,-0.265686,-0.271153,-0.360458,-0.350811,-0.384421,-0.411634,-0.394572,-0.421331,-0.666094,-0.2518,-0.193912,-0.201712,-0.183548,-0.177767,-0.139833,-0.138195,-0.114779,-0.098975,-0.06795,-0.064206,-0.035858,0.011949,0.057095,0.05969,0.124451,0.175253,0.201131,0.245085,0.275468,0.348356,0.434851,0.429306,0.471242,0.54105,0.611974,0.679811,0.74156,2
0.172269,-0.02804,-0.176453,-0.430474,-0.652524,-0.877572,-1.12505,-1.259576,-1.233722,-1.103766,-0.775246,-0.428967,-0.306599,0.087039,0.267818,0.252684,0.302291,0.418724,0.476143,0.473241,0.447432,0.428003,0.446663,0.433597,0.427679,0.493466,0.492668,0.408964,0.362304,0.35928,0.389088,0.436313,0.465188,0.480465,0.468436,0.410514,0.351545,0.313188,0.26829,0.24443,0.264917,0.268243,2
0.003689,-0.309001,-0.493503,-0.649367,-0.677885,-0.804299,-0.894763,-0.912562,-0.981182,-0.977887,-0.899598,-0.579691,-0.321351,-0.010046,0.319561,0.348571,0.333615,0.321947,0.346683,0.365734,0.330744,0.413583,0.440062,0.405532,0.436344,0.429131,0.427515,0.450527,0.465847,0.514709,0.517125,0.481253,0.491032,0.45073,0.43151,0.416016,0.410719,0.428295,0.366559,0.367833,0.350608,0.281477,2
0.24881,-0.073689,-0.344246,-0.574946,-0.678147,-0.870515,-1.016456,-1.154415,-1.213019,-1.116132,-0.845659,-0.42125,-0.280004,0.074442,0.20485,0.357052,0.416634,0.38024,0.367178,0.423671,0.426405,0.408827,0.442794,0.432387,0.423144,0.421944,0.422793,0.447941,0.443996,0.439641,0.42405,0.405541,0.370788,0.369953,0.406714,0.401794,0.403134,0.391441,0.370672,0.35133,0.328154,0.337235,2
-0.131153,-0.356974,-0.454344,-0.588206,-0.629357,-0.656001,-0.696811,-0.698567,-0.796643,-0.964664,-1.145068,-0.902938,-0.516898,-0.172058,0.316445,0.296403,0.30358,0.317088,0.345854,0.367722,0.419437,0.408473,0.456031,0.461287,0.434468,0.43696,0.477328,0.491886,0.486979,0.564161,0.557832,0.509378,0.516665,0.490246,0.47862,0.428838,0.390141,0.419399,0.40221,0.364788,0.264174,0.206516,2
0.199336,0.044825,0.01739,-0.114954,-0.209081,-0.429,-0.600098,-0.757984,-0.902513,-0.950031,-1.152197,-0.996333,-1.118067,-0.671081,0.270282,0.352309,0.387432,0.393068,0.408036,0.398524,0.389533,0.381261,0.383452,0.441009,0.42913,0.39487,0.439188,0.410601,0.380213,0.410026,0.406958,0.400295,0.354464,0.348027,0.31267,0.251964,0.25493,0.295934,0.327335,0.332888,0.32332,0.308666,2
0.091186,-0.202876,-0.424523,-0.735038,-0.96742,-1.1475,-1.292612,-1.306435,-1.075712,-0.722162,-0.350915,0.013247,0.158229,0.310906,0.118423,0.221886,0.345147,0.447024,0.444197,0.395382,0.420621,0.446301,0.4607,0.46316,0.439064,0.464459,0.465813,0.453163,0.432447,0.353615,0.37002,0.406818,0.361872,0.366506,0.371011,0.333874,0.324838,0.300824,0.262393,0.274107,0.26799,0.190512,2
0.188066,0.051344,-0.058623,-0.338156,-0.566577,-0.766223,-0.943087,-1.121878,-1.291525,-1.339323,-1.133067,-0.715143,-0.447217,-0.059862,0.090456,0.144265,0.246549,0.350617,0.408941,0.389787,0.388433,0.427058,0.436083,0.46348,0.487868,0.494516,0.484,0.441447,0.481396,0.517141,0.509041,0.489213,0.440179,0.506122,0.561812,0.520126,0.493749,0.44684,0.398113,0.310085,0.217655,0.243387,2
0.392927,0.029505,-0.184298,-0.504674,-0.711455,-0.975511,-1.086544,-1.226085,-1.349599,-1.196183,-1.005344,-0.613719,-0.545592,-0.049127,0.225153,0.333606,0.403243,0.447647,0.389054,0.391784,0.462003,0.437759,0.436146,0.472179,0.476945,0.500832,0.520316,0.528951,0.53753,0.507244,0.483357,0.474013,0.442669,0.427517,0.436409,0.460652,0.460888,0.422073,0.33935,0.313884,0.331261,0.3718,2
0.216821,-0.007809,-0.218282,-0.390684,-0.551382,-0.670623,-0.730055,-0.745216,-0.735631,-0.728118,-0.922826,-0.933094,-0.640109,-0.265045,0.275361,0.318736,0.332974,0.348283,0.36629,0.439348,0.39073,0.402312,0.417364,0.432464,0.439291,0.460569,0.40446,0.406629,0.398439,0.408381,0.367785,0.402344,0.418643,0.359889,0.347204,0.320579,0.223714,0.236949,0.227889,0.22503,0.198589,0.19249,2
-0.257478,-0.701086,-0.763499,-0.652914,-0.539021,-0.42535,-0.356349,-0.422382,-0.513017,-0.752449,-0.819756,-0.750996,-0.315795,-0.116423,0.363481,0.358484,0.396607,0.444818,0.412138,0.38076,0.392307,0.421707,0.36895,0.415677,0.459324,0.404079,0.349394,0.372905,0.409527,0.380457,0.360593,0.357797,0.321244,0.375793,0.403962,0.356642,0.315822,0.260828,0.195187,0.197654,0.211882,0.160666,2
0.269206,-0.071735,-0.347133,-0.503003,-0.720394,-0.966985,-1.11894,-1.102213,-1.133545,-1.163375,-1.045563,-0.657639,-0.17876,0.133811,0.375461,0.388382,0.432977,0.470533,0.495717,0.477552,0.49231,0.526247,0.568809,0.580758,0.579678,0.521445,0.502912,0.505799,0.478729,0.432235,0.477022,0.478292,0.43899,0.428963,0.363118,0.294878,0.287661,0.250678,0.175447,0.177573,0.13951,0.133348,2
0.48237,0.325339,0.047631,-0.241171,-0.437636,-0.700883,-0.8807,-1.080297,-1.225063,-1.240111,-1.23022,-0.859665,-0.68899,-0.316184,0.178388,0.261118,0.28752,0.343634,0.334794,0.35014,0.361352,0.344716,0.367498,0.42151,0.375329,0.401298,0.440082,0.424572,0.436722,0.431892,0.462776,0.441892,0.432371,0.426106,0.386252,0.419332,0.444723,0.45401,0.423633,0.402846,0.368769,0.304163,2
0.264924,-0.056683,-0.350638,-0.492869,-0.473376,-0.423053,-0.527498,-0.612139,-0.644911,-0.862754,-1.052074,-0.966102,-0.619924,-0.31694,0.369516,0.345185,0.387502,0.419345,0.406062,0.446267,0.440479,0.42964,0.390798,0.408978,0.457499,0.392481,0.406981,0.403596,0.395672,0.369816,0.346405,0.325748,0.329824,0.302255,0.282838,0.28628,0.208493,0.172926,0.166938,0.176172,0.24144,0.202914,2
0.304128,-0.005279,-0.241175,-0.361248,-0.431991,-0.545465,-0.720036,-0.830859,-0.904468,-1.000936,-1.113973,-0.981051,-0.816699,-0.437448,0.115275,0.261521,0.282316,0.27435,0.263598,0.320439,0.325109,0.343271,0.356446,0.349254,0.366672,0.378723,0.426628,0.423296,0.436141,0.480837,0.489606,0.518452,0.498422,0.485606,0.439644,0.418325,0.447148,0.491231,0.474629,0.416448,0.367259,0.331353,2
-0.097433,-0.303344,-0.414609,-0.556001,-0.541556,-0.647695,-0.680781,-0.746678,-0.803011,-0.723596,-0.892129,-0.90889,-1.011542,-0.561862,0.280806,0.328978,0.319964,0.301125,0.375271,0.431922,0.429648,0.450615,0.45252,0.500275,0.512674,0.535931,0.547277,0.495917,0.487378,0.513927,0.527544,0.485654,0.449916,0.460255,0.40752,0.370911,0.366411,0.370363,0.422912,0.38287,0.344747,0.298839,2
0.028217,-0.240487,-0.42387,-0.715779,-0.838506,-0.945433,-1.067255,-1.188037,-1.167271,-0.981672,-0.728526,-0.416401,-0.278096,0.107553,0.349058,0.349875,0.379918,0.413542,0.379685,0.42363,0.451619,0.411619,0.429215,0.427896,0.439265,0.465917,0.476671,0.516168,0.497543,0.477153,0.481805,0.421607,0.437369,0.462751,0.436918,0.489959,0.471944,0.410084,0.370686,0.295779,0.296102,0.343641,2
0.615953,0.450777,0.119532,-0.17665,-0.516679,-0.800943,-0.964787,-1.075324,-1.065174,-1.071356,-1.05223,-0.82487,-0.619243,-0.229402,0.083547,0.150609,0.246766,0.380717,0.415283,0.399701,0.398041,0.41393,0.43034,0.393035,0.406476,0.454656,0.431308,0.433548,0.448273,0.404885,0.379744,0.371058,0.350563,0.35783,0.359352,0.337645,0.317384,0.278709,0.243164,0.229408,0.226759,0.27113,2
0.612065,0.533772,0.419206,0.137633,-0.169447,-0.357058,-0.51622,-0.59203,-0.708478,-0.920538,-1.041631,-1.134187,-1.159076,-1.055935,-0.164292,-0.101829,-0.05549,-0.064777,-0.056625,-0.051746,-0.011954,0.012845,0.012326,0.030208,0.071125,0.131306,0.153639,0.215413,0.270876,0.254926,0.301998,0.375713,0.439833,0.480555,0.508018,0.550905,0.636002,0.736095,0.752439,0.7994,0.859484,0.849503,2
0.092894,0.014285,-0.057781,-0.175308,-0.343379,-0.610491,-0.823447,-0.967311,-1.030601,-1.074618,-1.185855,-1.036013,-0.858027,-0.423487,0.161389,0.2304,0.247526,0.299314,0.309197,0.299795,0.332012,0.37549,0.419155,0.44347,0.451829,0.480878,0.46148,0.461883,0.51058,0.473454,0.528723,0.54449,0.531622,0.500353,0.462454,0.427211,0.372356,0.421238,0.434822,0.4012,0.394777,0.32842,2
0.20737,-0.015802,-0.266485,-0.455122,-0.629,-0.745917,-0.850709,-0.945463,-0.989063,-1.005835,-0.981281,-0.885028,-0.742965,-0.552215,-0.032823,-0.011085,0.048809,0.092671,0.120879,0.18512,0.200586,0.214313,0.220501,0.226102,0.246434,0.2565,0.26648,0.327427,0.410565,0.450147,0.516414,0.57591,0.624173,0.722831,0.792045,0.831772,0.844313,0.868912,0.866723,0.770307,0.640439,0.533554,2
0.352715,0.196805,0.041981,-0.141227,-0.324774,-0.510546,-0.667872,-0.852991,-0.944946,-1.053907,-1.109927,-0.959039,-0.968181,-0.361883,0.239143,0.210549,0.249641,0.352643,0.408936,0.44949,0.488219,0.486582,0.474325,0.491446,0.491611,0.435765,0.410631,0.426582,0.40323,0.389482,0.392095,0.371234,0.379205,0.347972,0.299038,0.313002,0.312048,0.300662,0.213525,0.109116,0.140883,0.151333,2
-0.021472,-0.218327,-0.375729,-0.603253,-0.623457,-0.628691,-0.640732,-0.594574,-0.609712,-0.617739,-0.795931,-0.828246,-0.954145,-0.884318,0.267648,0.168686,0.185433,0.259,0.3092,0.380601,0.350208,0.378113,0.41946,0.434888,0.487439,0.509702,0.527578,0.398311,0.429579,0.47787,0.507065,0.532592,0.50382,0.530578,0.510209,0.492831,0.448791,0.378722,0.308336,0.325423,0.343273,0.329745,2
0.381897,0.14803,-0.051104,-0.310372,-0.555969,-0.751169,-0.870111,-0.94554,-1.05762,-1.084226,-1.168261,-0.95906,-0.854302,-0.403712,0.115492,0.234441,0.342318,0.344517,0.37813,0.375844,0.400699,0.441982,0.449043,0.48316,0.485941,0.492419,0.48608,0.487356,0.4983,0.485933,0.528538,0.514481,0.460672,0.39289,0.359942,0.387157,0.328353,0.40495,0.419982,0.321236,0.357601,0.331234,2
0.141212,-0.163615,-0.462224,-0.787201,-0.898367,-0.970693,-1.082075,-1.140143,-1.071195,-0.898781,-0.618988,-0.309266,-0.013836,0.285403,0.131265,0.182686,0.23231,0.235619,0.256762,0.277707,0.336668,0.375584,0.38277,0.384458,0.345462,0.366512,0.432368,0.446589,0.457012,0.538643,0.527757,0.478016,0.490404,0.451472,0.481006,0.512204,0.46309,0.45447,0.433644,0.332188,0.29342,0.352939,2
0.207842,-0.092797,-0.363016,-0.623253,-0.680328,-0.596538,-0.360923,-0.064563,0.032924,0.109544,0.068788,0.130126,0.134643,0.090265,-0.149215,-0.157728,-0.130389,-0.125488,-0.039514,0.003889,-0.033687,-0.048059,-0.016211,-0.013942,0.007586,-0.025099,-0.059854,0.002919,0.081981,0.163731,0.166777,0.147466,0.0977,0.196101,0.252602,0.214285,0.225847,0.243667,0.316223,0.361563,0.437467,0.555763,2
0.374825,0.2564,0.10826,-0.089967,-0.329017,-0.515463,-0.678812,-0.902564,-0.970473,-1.013812,-1.073444,-0.92063,-0.849057,-0.256578,0.209303,0.185394,0.209972,0.338973,0.46065,0.470812,0.436945,0.466611,0.446323,0.418381,0.445874,0.404442,0.386917,0.40573,0.38508,0.416807,0.442909,0.410314,0.356809,0.291468,0.311725,0.320214,0.26442,0.247133,0.172388,0.125112,0.111708,0.004698,2
0.010484,-0.216544,-0.353561,-0.538771,-0.732508,-0.896051,-1.065592,-1.190167,-1.201756,-1.049372,-0.800769,-0.446437,-0.290241,-0.051048,0.366948,0.391603,0.413511,0.402429,0.408922,0.430314,0.423051,0.471112,0.45979,0.453042,0.516814,0.485395,0.461333,0.494102,0.47013,0.446987,0.501256,0.480947,0.412834,0.418374,0.415427,0.466751,0.458889,0.426404,0.379617,0.298659,0.225973,0.182497,2
0.567033,0.423905,0.357464,0.309952,0.220235,0.086307,-0.043938,-0.135847,-0.211487,-0.317414,-0.441445,-0.488751,-0.37118,-0.119806,-0.630746,-0.571705,-0.500074,-0.460108,-0.45786,-0.458857,-0.4264,-0.359062,-0.276403,-0.18312,-0.076062,0.032619,0.112756,0.146855,0.155433,0.16567,0.185553,0.200126,0.206093,0.220171,0.254399,0.303042,0.34623,0.376051,0.401966,0.444436,0.508588,0.560373,2
0.193066,-0.127637,-0.385386,-0.721143,-1.000522,-1.184485,-1.291646,-1.333572,-1.251862,-0.931385,-0.593177,-0.317698,-0.173615,0.075391,0.278644,0.345317,0.369734,0.35777,0.288986,0.326277,0.387253,0.40158,0.417184,0.468719,0.506113,0.514119,0.507798,0.529408,0.604256,0.568218,0.544043,0.524746,0.424996,0.404467,0.433528,0.507642,0.47105,0.376346,0.400278,0.388445,0.350803,0.360508,2
-0.028688,-0.301123,-0.461557,-0.667601,-0.733569,-0.848331,-0.834698,-0.810313,-0.84594,-0.853437,-0.983132,-0.705887,-0.386258,-0.0488,0.500914,0.469562,0.444143,0.502479,0.515398,0.489181,0.505548,0.497999,0.521854,0.519845,0.50321,0.507378,0.465882,0.461901,0.476745,0.465155,0.411493,0.418423,0.365113,0.275291,0.294196,0.231375,0.273568,0.254373,0.27549,0.248366,0.212501,0.238396,2
0.421477,0.091094,-0.135451,-0.37647,-0.548195,-0.582258,-0.550238,-0.507019,-0.519241,-0.731322,-0.845869,-0.783726,-0.718005,-0.655602,-0.091726,-0.047604,-0.033759,0.003278,0.023092,0.015683,0.038513,0.048951,0.076421,0.083052,0.114184,0.161745,0.183834,0.241415,0.246151,0.244321,0.304191,0.382671,0.437766,0.484138,0.529849,0.562659,0.657327,0.716965,0.739238,0.824116,0.826593,0.814705,2
-0.300277,-0.54535,-0.729896,-0.981281,-1.032299,-1.101119,-1.093602,-1.067073,-0.85982,-0.477274,-0.236307,0.002028,0.177669,0.473277,0.48082,0.467667,0.472692,0.440637,0.450919,0.493285,0.471338,0.459251,0.477935,0.446746,0.434459,0.445493,0.416707,0.426606,0.452041,0.388658,0.333884,0.34017,0.354185,0.404053,0.404203,0.295342,0.23822,0.22002,0.147089,0.161281,0.173166,0.064896,2
0.101749,-0.118531,-0.325537,-0.521732,-0.663659,-0.783775,-0.83114,-0.904319,-0.956451,-0.92563,-0.958351,-0.875404,-0.791005,-0.371842,0.200629,0.278957,0.320445,0.332637,0.335533,0.366775,0.383523,0.399745,0.425901,0.436609,0.47833,0.50015,0.523188,0.563192,0.556089,0.542592,0.544846,0.552264,0.541741,0.47264,0.436008,0.445439,0.450836,0.439859,0.376749,0.340324,0.338476,0.317355,2
0.088045,-0.239608,-0.455596,-0.527617,-0.482033,-0.495245,-0.581968,-0.611703,-0.658455,-0.622726,-0.806352,-0.973752,-1.110007,-0.889765,0.291995,0.309996,0.338255,0.372629,0.450631,0.428235,0.448985,0.410486,0.486604,0.524455,0.479869,0.468317,0.484776,0.509616,0.422491,0.43755,0.421583,0.424499,0.419759,0.411702,0.445102,0.382113,0.283196,0.291182,0.311144,0.291341,0.319198,0.290001,2
0.086852,0.04651,0.034697,-0.091543,-0.122473,-0.282228,-0.456372,-0.67891,-0.879439,-1.068337,-1.272537,-1.205378,-1.259512,-0.745765,0.096351,0.113461,0.16417,0.298471,0.36978,0.354541,0.401979,0.42421,0.388983,0.372696,0.357551,0.39221,0.428987,0.421277,0.419137,0.437636,0.45469,0.43764,0.413313,0.388229,0.362759,0.368118,0.4103,0.465192,0.487653,0.450448,0.419431,0.426702,2
0.351268,0.232047,0.057052,-0.227657,-0.306309,-0.454489,-0.645968,-0.779571,-0.982811,-1.004271,-1.120255,-1.098344,-1.119304,-0.759431,0.085403,0.198293,0.390524,0.411572,0.357628,0.341377,0.348863,0.331012,0.341785,0.39354,0.347733,0.356835,0.394653,0.37456,0.38824,0.430142,0.429628,0.460288,0.496537,0.50528,0.489885,0.479167,0.400229,0.371303,0.393214,0.386254,0.319496,0.253952,2
-0.050256,-0.386913,-0.513543,-0.535983,-0.554775,-0.589207,-0.606623,-0.646357,-0.69034,-0.914666,-1.04531,-0.950045,-0.589884,-0.244485,0.228947,0.255784,0.275703,0.252734,0.281523,0.300369,0.325446,0.378411,0.352542,0.389159,0.438846,0.405696,0.475717,0.470185,0.494307,0.489526,0.517873,0.507686,0.504832,0.516163,0.524572,0.435738,0.374456,0.408075,0.424423,0.397141,0.35744,0.307889,2
0.016582,-0.246214,-0.490211,-0.731296,-0.831049,-0.753129,-0.613927,-0.485726,-0.5205,-0.564007,-0.635803,-0.644296,-0.754809,-0.922104,0.210845,0.245453,0.285135,0.259701,0.295387,0.32845,0.376895,0.388553,0.42489,0.427563,0.383029,0.434418,0.394605,0.492951,0.491613,0.449718,0.493298,0.497691,0.501017,0.450363,0.461075,0.478718,0.483572,0.417013,0.398791,0.271855,0.28082,0.278565,2
-0.024701,-0.201811,-0.32118,-0.521351,-0.665802,-0.827087,-1.03656,-1.191098,-1.209302,-1.139883,-0.900796,-0.535858,-0.306369,0.025773,0.16515,0.19362,0.294439,0.395955,0.454267,0.447944,0.426136,0.455715,0.474672,0.461049,0.477936,0.495404,0.482815,0.509419,0.527906,0.480885,0.482014,0.518739,0.539879,0.574443,0.552969,0.491174,0.450738,0.385855,0.314107,0.279436,0.257864,0.217504,2
0.519954,0.367884,0.217835,0.048573,-0.249156,-0.584531,-0.877768,-1.053777,-1.17236,-1.297068,-1.284236,-1.132667,-0.808362,-0.464877,0.090478,0.252629,0.29018,0.296748,0.32864,0.308233,0.335873,0.370169,0.319492,0.390712,0.413584,0.43567,0.461546,0.423493,0.493592,0.447558,0.439983,0.458128,0.477027,0.470857,0.420184,0.389353,0.372245,0.382255,0.420686,0.36826,0.27956,0.223606,2
0.222957,-0.067257,-0.269775,-0.573459,-0.784407,-0.950035,-1.0404,-1.039748,-1.029264,-1.02319,-0.852577,-0.525102,-0.289749,0.117361,0.135947,0.295056,0.355005,0.372488,0.381069,0.348228,0.340024,0.356986,0.370468,0.373037,0.384585,0.402255,0.388596,0.436959,0.503354,0.452882,0.424798,0.435131,0.406158,0.419585,0.422712,0.413762,0.434514,0.417881,0.399756,0.384496,0.366005,0.384453,2
0.217096,-0.020526,-0.238063,-0.517576,-0.7907,-0.993823,-1.081838,-1.127824,-1.136222,-1.039964,-0.793907,-0.482695,-0.211723,0.181966,0.166944,0.248863,0.368992,0.445542,0.470361,0.449095,0.403963,0.426419,0.477451,0.439315,0.417479,0.465866,0.435164,0.399241,0.448128,0.431298,0.377716,0.392101,0.396527,0.396368,0.439043,0.432307,0.365576,0.337403,0.327481,0.276304,0.226439,0.253011,2
0.366931,0.234468,-0.039491,-0.28295,-0.433004,-0.59177,-0.694165,-0.807375,-0.858012,-0.858404,-0.910358,-1.07142,-1.172205,-1.009063,0.312749,0.360644,0.345216,0.318615,0.364367,0.379701,0.376063,0.42194,0.375289,0.429546,0.463368,0.470659,0.435262,0.433149,0.444788,0.445898,0.425224,0.426458,0.442141,0.453556,0.449549,0.445545,0.418487,0.386385,0.297585,0.26891,0.231104,0.213558,2
0.337017,0.089266,-0.20141,-0.523518,-0.839427,-1.042234,-1.088192,-1.159119,-1.200949,-1.08151,-0.877589,-0.568199,-0.277967,0.071058,0.173244,0.219417,0.224401,0.265569,0.270947,0.280707,0.420974,0.446289,0.440094,0.487139,0.481415,0.496395,0.461818,0.471166,0.487421,0.477504,0.554137,0.538784,0.482813,0.452151,0.42829,0.483604,0.475462,0.391879,0.353875,0.308787,0.281149,0.294932,2
0.017851,-0.302809,-0.51698,-0.578865,-0.530404,-0.433556,-0.417162,-0.487419,-0.477261,-0.569076,-0.83703,-0.989381,-0.792081,-0.499872,0.339114,0.359385,0.364019,0.405099,0.48456,0.39942,0.466706,0.449703,0.457022,0.453391,0.434113,0.446743,0.421224,0.414263,0.407661,0.39894,0.379527,0.37363,0.380826,0.355454,0.354922,0.321321,0.250626,0.156597,0.172128,0.159464,0.12592,0.153618,2
0.372721,0.094542,-0.18711,-0.502068,-0.711323,-0.971258,-1.219996,-1.392161,-1.407564,-1.206964,-0.848921,-0.404311,-0.196203,0.082125,0.089287,0.225066,0.329793,0.368125,0.373378,0.366528,0.363843,0.400064,0.42845,0.442692,0.454833,0.447645,0.45161,0.455102,0.472593,0.505694,0.502912,0.513093,0.489762,0.455706,0.527677,0.556411,0.484065,0.402941,0.342063,0.284822,0.26643,0.330738,2
0.108279,-0.213271,-0.498913,-0.802633,-0.968083,-1.036588,-1.039188,-1.084925,-1.04915,-0.879791,-0.609436,-0.251769,-0.059052,0.265905,0.33343,0.439058,0.511533,0.494808,0.476578,0.491692,0.466447,0.475855,0.508407,0.489409,0.473209,0.482548,0.492112,0.482732,0.448217,0.393174,0.362068,0.357708,0.343612,0.332413,0.3372,0.339114,0.298594,0.269406,0.255691,0.18539,0.140354,0.144064,2
0.192056,0.075449,-0.061542,-0.245969,-0.38157,-0.533042,-0.676831,-0.786164,-1.005754,-1.155855,-1.240662,-1.036869,-0.799815,-0.472346,0.236292,0.329072,0.354944,0.344501,0.363283,0.397986,0.383308,0.395628,0.444446,0.403811,0.391551,0.386766,0.358901,0.368916,0.410666,0.470186,0.477293,0.458455,0.43104,0.442586,0.417067,0.375154,0.375356,0.40903,0.399855,0.35772,0.349669,0.305072,2
0.424042,0.041525,-0.267659,-0.523945,-0.748068,-1.030123,-1.218077,-1.318867,-1.308623,-1.101602,-0.730925,-0.302788,-0.053087,0.277183,0.237081,0.391443,0.49998,0.506546,0.47289,0.430769,0.447132,0.478329,0.42944,0.369865,0.389765,0.471064,0.475656,0.441546,0.451882,0.381329,0.314855,0.309655,0.327663,0.383082,0.34395,0.277704,0.275025,0.274853,0.248163,0.200485,0.276356,0.374845,2
0.291075,0.004916,-0.218914,-0.339644,-0.559973,-0.764565,-0.822128,-0.964255,-1.014551,-0.942632,-0.914183,-0.793072,-1.020978,-0.720412,0.064772,0.179118,0.272637,0.295252,0.313197,0.363032,0.359239,0.38762,0.423209,0.393292,0.419255,0.454941,0.451214,0.508841,0.522653,0.528048,0.573991,0.551494,0.553475,0.582694,0.563336,0.497838,0.453158,0.438496,0.429871,0.434078,0.372687,0.318318,2
0.533253,0.440578,0.114687,-0.20524,-0.395499,-0.510043,-0.617995,-0.753266,-0.894465,-0.940384,-0.976158,-0.956038,-0.821286,-0.60818,-0.099393,-0.114742,-0.104202,-0.10446,-0.07736,-0.055734,-0.033246,-0.001478,0.030125,0.080771,0.135044,0.167003,0.214206,0.266192,0.279525,0.337097,0.386883,0.446765,0.494495,0.5248,0.586751,0.645335,0.739439,0.77441,0.849151,0.88463,0.827099,0.70761,2
0.513611,0.242187,-0.173657,-0.477245,-0.832706,-0.943805,-1.029434,-1.05572,-0.981082,-0.894875,-0.710756,-0.426323,-0.140516,0.08601,0.446934,0.48902,0.493812,0.449695,0.475392,0.483921,0.470678,0.500121,0.455312,0.435727,0.464264,0.432477,0.387039,0.3914,0.397314,0.441541,0.471743,0.383267,0.308248,0.262727,0.194025,0.175125,0.143986,0.074307,0.049754,-0.014928,-0.063627,-0.100191,2
-0.098694,-0.272291,-0.337985,-0.424028,-0.524004,-0.565828,-0.491571,-0.376127,-0.346582,-0.509771,-0.567367,-0.574861,-0.617122,-0.631109,-0.002604,-0.033231,0.008308,0.018614,0.041532,0.094003,0.070075,0.029303,0.059574,0.071339,0.087467,0.089921,0.119654,0.192645,0.238326,0.305524,0.352675,0.411798,0.497318,0.517695,0.506726,0.549191,0.622188,0.681326,0.705388,0.759492,0.756196,0.699343,2
0.078332,-0.173173,-0.306151,-0.582193,-0.809188,-0.9746,-1.049057,-1.089883,-1.095212,-1.013237,-0.792587,-0.467815,-0.246155,0.144706,0.183428,0.305165,0.440074,0.421766,0.392766,0.445008,0.416565,0.408336,0.440362,0.419265,0.455021,0.492988,0.458735,0.461402,0.47901,0.43119,0.389223,0.391707,0.385926,0.3807,0.38652,0.398528,0.421487,0.38808,0.331491,0.347545,0.351911,0.344088,2
0.244865,-0.041324,-0.302625,-0.795105,-0.924172,-1.079141,-1.055349,-0.935433,-0.929552,-0.818858,-0.76118,-0.406427,-0.115195,0.361883,0.18955,0.162524,0.186527,0.244067,0.207017,0.248862,0.269666,0.290887,0.369139,0.350374,0.374198,0.430015,0.430535,0.475235,0.508805,0.518909,0.502895,0.506341,0.508679,0.4275,0.399963,0.408019,0.4092,0.407448,0.363276,0.301,0.284445,0.301744,2
