@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute target {1,2,3,4,5}

@data
1.691762,0.702239,-0.258884,-1.400975,-1.773054,-1.677086,-1.267849,-0.847634,-0.381823,-0.342603,-0.175261,0.249401,0.551195,0.516396,0.556578,0.551679,0.480558,0.413675,0.501084,0.460441,0.464372,0.45406,0.457832,0.476891,0.42042,0.408521,0.381147,0.362191,0.37227,0.348465,0.278244,0.288105,0.254245,0.261944,0.182413,0.170033,0.116483,0.106829,0.108286,0.032779,-0.006227,-0.054366,-0.071608,-0.097854,-0.133865,-0.166256,-0.133739,-0.105836,-0.12234,-0.102584,-0.065318,-0.093422,-0.018137,0.044029,0.074541,0.054171,0.210159,0.251878,0.275191,0.324595,0.423562,0.456591,0.449149,0.51476,0.473054,0.490733,0.524074,0.496395,0.556894,0.537645,0.488537,0.551416,0.52988,0.50331,0.523041,0.519422,0.529574,0.504088,0.468207,0.41376,0.259649,0.260394,0.132094,-0.001375,-0.11602,-0.157746,-0.333164,-0.470623,-0.490948,-0.737405,-1.142421,-1.694293,-2.119203,-2.264787,-2.274884,-2.084696,-1.393873,-0.370601,0.487434,2
-0.142956,-1.006306,-1.451615,-1.833541,-1.839671,-1.676607,-1.128783,-0.588285,-0.303352,-0.281334,-0.033294,0.253378,0.266836,0.332325,0.336629,0.357083,0.319115,0.355027,0.365134,0.351345,0.341353,0.30569,0.380336,0.343705,0.447032,0.314567,0.355889,0.279191,0.297012,0.287803,0.245439,0.218399,0.281124,0.225755,0.21239,0.19251,0.147482,0.157305,0.131329,0.09482,0.08718,0.104808,0.075226,0.062432,0.101445,0.080953,0.096099,0.084668,0.127496,0.079126,0.12271,0.105909,0.146092,0.15534,0.194869,0.255666,0.265519,0.290939,0.327115,0.329296,0.371939,0.337295,0.355911,0.436236,0.380175,0.387682,0.374449,0.383021,0.441493,0.407647,0.376215,0.419014,0.435725,0.403786,0.421174,0.40577,0.406009,0.408791,0.457139,0.45176,0.417823,0.370209,0.348266,0.325986,0.267549,0.296742,0.284654,0.179747,0.103025,0.105884,0.249831,0.076249,-0.240474,-0.785994,-1.499069,-2.243298,-2.853011,-2.653291,-1.815207,2
-0.107791,-0.859154,-1.443002,-1.804293,-1.605099,-1.231233,-0.804984,-0.691476,-0.508626,-0.213608,-0.240504,-0.173191,-0.225921,-0.186934,-0.189804,-0.167792,-0.165387,-0.166357,-0.198041,-0.198643,-0.23507,-0.2184,-0.202656,-0.213365,-0.257532,-0.242431,-0.275801,-0.228407,-0.26999,-0.272816,-0.325402,-0.335721,-0.368012,-0.369355,-0.330365,-0.37762,-0.38458,-0.378289,-0.373846,-0.366187,-0.33662,-0.326288,-0.262107,-0.263962,-0.211637,-0.17529,-0.133234,-0.149113,-0.138638,-0.077691,-0.103564,-0.093586,-0.061968,-0.097421,-0.088113,-0.109434,-0.098129,-0.103927,-0.084586,-0.070493,-0.060041,-0.065536,-0.03472,-0.048026,-0.039687,0.016181,-0.012965,-0.039481,0.01271,0.024704,0.062612,0.060926,0.076971,0.146446,0.114329,0.163787,0.179067,0.255253,0.332113,0.414592,0.546569,0.679791,0.782673,0.952216,1.211041,1.258496,1.413687,1.629521,1.842158,1.976117,2.165366,2.089138,1.589345,1.273119,0.580378,0.130197,-0.148221,-0.246293,-1.091046,2
0.085061,-0.413769,-0.851977,-1.044144,-1.310725,-1.304882,-1.130106,-0.842067,-0.39724,-0.093239,-0.094183,-0.046434,0.241551,0.424096,0.425582,0.368509,0.326378,0.3185,0.389676,0.328249,0.328795,0.330089,0.336733,0.369729,0.366266,0.354714,0.343943,0.311707,0.281546,0.338469,0.336929,0.322225,0.335316,0.303209,0.247127,0.266544,0.225877,0.239884,0.245395,0.290321,0.305676,0.297243,0.271236,0.223326,0.230506,0.259265,0.265469,0.288026,0.331682,0.282376,0.298703,0.345186,0.31638,0.319563,0.390357,0.352505,0.370652,0.393925,0.369909,0.381514,0.40426,0.459663,0.438892,0.404851,0.429336,0.411455,0.394768,0.378854,0.299657,0.317813,0.321105,0.316466,0.356327,0.329868,0.280071,0.339016,0.320958,0.345746,0.301243,0.173648,0.093046,0.19002,0.302252,0.287783,0.137643,0.017409,-0.121847,-0.159835,-0.106293,-0.272092,-0.583244,-1.056646,-1.671443,-2.284654,-2.934817,-2.887251,-2.129256,-1.129039,-0.562884,2
-0.458353,-1.857211,-2.406162,-2.233396,-2.015426,-1.523785,-0.964983,-0.629309,-0.454144,-0.110121,0.276645,0.267769,0.23632,0.261095,0.20136,0.298263,0.280996,0.316232,0.241787,0.256665,0.237519,0.225903,0.210837,0.2282,0.208507,0.143982,0.170446,0.140505,0.184874,0.135949,0.083037,0.112479,0.060547,0.085026,0.086723,0.010338,0.112958,-0.022696,-0.039511,-0.102323,-0.089424,-0.056366,-0.069827,-0.022215,-0.086594,-0.020263,0.001445,0.044238,0.056826,0.057201,0.135057,0.191626,0.232638,0.265311,0.311331,0.267439,0.331419,0.33981,0.430749,0.430675,0.456459,0.489793,0.464146,0.464586,0.402136,0.512731,0.467682,0.462698,0.499515,0.488601,0.565143,0.513582,0.537501,0.538496,0.59393,0.623259,0.579508,0.602013,0.584712,0.624965,0.637404,0.623989,0.549636,0.404455,0.35861,0.349911,0.295579,0.161561,0.076277,0.008678,0.167092,0.073895,-0.198292,-0.8623,-1.354326,-2.324727,-2.498751,-1.393849,-0.554918,2
-0.089695,-1.359336,-2.124059,-2.106297,-2.092034,-1.842704,-1.307812,-0.798452,-0.460048,-0.439945,-0.041778,0.327097,0.349563,0.306317,0.368504,0.327713,0.361683,0.293728,0.291863,0.293566,0.340858,0.299343,0.365153,0.287554,0.356711,0.227956,0.307795,0.252228,0.26851,0.210284,0.189743,0.149513,0.210539,0.155373,0.115652,0.06138,0.076648,0.060045,0.020522,-0.003434,-0.010981,0.022077,-0.039075,0.015175,-0.031133,-0.042807,-0.055923,-0.031326,0.012927,0.027754,0.013501,0.040086,0.102386,0.166667,0.142339,0.238206,0.232936,0.264594,0.313303,0.34817,0.380393,0.355054,0.431778,0.476657,0.453824,0.473965,0.490281,0.486229,0.457174,0.511186,0.535364,0.507682,0.513963,0.549167,0.548505,0.605079,0.607254,0.599576,0.586471,0.5923,0.613692,0.524711,0.396618,0.366742,0.446978,0.31261,0.249109,0.188916,0.101818,0.277449,0.207288,-0.039207,-0.552782,-1.194069,-1.898831,-2.598347,-2.380177,-0.979791,-0.143757,2
-0.538453,-1.382539,-1.861183,-1.82271,-1.450175,-0.825435,-0.588596,-0.506328,-0.138261,0.217214,0.212126,0.184787,0.183579,0.21144,0.253763,0.226623,0.259822,0.161495,0.146616,0.165142,0.153443,0.196141,0.070072,0.081419,0.143293,0.05385,0.085493,0.049896,0.009968,0.001251,-0.047332,-0.084897,-0.155553,-0.110028,-0.125698,-0.122438,-0.131782,-0.194382,-0.170599,-0.105942,-0.127235,-0.119985,-0.137913,-0.086708,0.024475,0.035421,0.034367,0.09112,0.165326,0.158343,0.232084,0.271605,0.32228,0.371258,0.339148,0.396365,0.332956,0.394887,0.404327,0.381731,0.416074,0.481095,0.458368,0.497227,0.46146,0.501082,0.506879,0.507601,0.597491,0.54091,0.569561,0.632882,0.642743,0.61953,0.634698,0.704485,0.693074,0.681518,0.688908,0.678178,0.758806,0.705887,0.728966,0.606635,0.50395,0.358896,0.474503,0.290734,0.092627,-0.061748,-0.218668,-0.121257,-0.398238,-0.805405,-1.478741,-2.193577,-2.986786,-2.505359,-1.453935,2
0.415382,-0.24457,-0.588701,-0.55697,-0.830709,-0.858218,-0.588302,-0.183869,0.117288,0.14446,0.29825,0.508177,0.535864,0.557179,0.504994,0.498005,0.529065,0.493621,0.4602,0.445253,0.407409,0.431025,0.42682,0.401319,0.381051,0.374047,0.321064,0.379022,0.35395,0.351385,0.316877,0.315684,0.31008,0.273692,0.282675,0.268993,0.219565,0.225751,0.193157,0.193373,0.212462,0.225031,0.196167,0.173891,0.18566,0.18682,0.223722,0.2144,0.215107,0.217629,0.193295,0.195693,0.19855,0.196444,0.198454,0.168052,0.17082,0.161968,0.140796,0.140577,0.111548,0.083232,0.069259,0.085174,0.081543,0.088652,0.103534,0.085355,0.072915,0.074652,0.052946,0.056892,0.106998,0.126706,0.118176,0.10636,0.164163,0.168638,0.198208,0.178266,0.189441,0.182814,0.129674,0.077024,-0.036763,-0.021678,0.101587,0.159052,0.16639,0.100052,-0.050061,-0.133771,-0.45761,-1.005755,-1.62012,-2.449649,-3.438354,-3.059757,-2.864607,2
0.002937,-0.702113,-1.260946,-1.68201,-1.916843,-1.849664,-1.453374,-1.010828,-0.741453,-0.612885,-0.460147,-0.02653,0.214677,0.210181,0.237894,0.268102,0.248325,0.219705,0.214955,0.250012,0.303348,0.264817,0.249476,0.237607,0.238447,0.201596,0.211271,0.182969,0.185062,0.191067,0.158452,0.157478,0.142447,0.140441,0.186962,0.102804,0.093476,0.073748,0.069063,0.073404,0.040201,0.001509,0.007405,0.0125,0.001486,-0.003933,0.044337,0.034396,0.03884,-0.006928,0.011605,0.067165,0.122022,0.167363,0.236035,0.193597,0.254592,0.294865,0.369283,0.43868,0.479757,0.562125,0.573025,0.610237,0.559714,0.636836,0.587864,0.632883,0.614799,0.647299,0.630242,0.665896,0.728639,0.624216,0.688379,0.71933,0.684256,0.706265,0.707467,0.61189,0.398797,0.455511,0.375161,0.327254,0.267694,0.277055,0.106314,0.120638,-0.065086,-0.346592,-0.768659,-1.354858,-1.85383,-2.314126,-2.544755,-1.895262,-0.857623,0.314336,0.747957,2
0.042983,-0.313601,-0.797656,-1.046006,-1.289925,-1.430696,-1.521943,-1.352992,-0.93568,-0.452946,-0.356319,-0.254204,0.027579,0.188873,0.150391,0.152706,0.146666,0.16292,0.242337,0.154258,0.187021,0.137939,0.239777,0.176198,0.264842,0.183219,0.182196,0.231063,0.163545,0.191656,0.232696,0.169296,0.192344,0.140343,0.122826,0.124065,0.134637,0.273765,0.266017,0.201131,0.177539,0.214042,0.264504,0.213506,0.266701,0.274734,0.284377,0.31255,0.27455,0.244687,0.335031,0.429568,0.415776,0.479154,0.47082,0.471128,0.51412,0.472546,0.41771,0.435215,0.44423,0.430111,0.374741,0.39096,0.46594,0.532204,0.474025,0.48909,0.477197,0.383557,0.416862,0.448658,0.426198,0.430039,0.464173,0.525371,0.54646,0.48759,0.454508,0.502869,0.525995,0.43204,0.340876,0.431122,0.463792,0.362296,0.151321,-0.032462,-0.124624,-0.167065,-0.271561,-0.623303,-1.145427,-1.701902,-2.346968,-2.880969,-2.707835,-1.493528,-0.676164,2
0.370597,-0.831042,-1.536617,-1.667811,-1.739358,-1.501838,-1.075905,-0.526169,-0.303522,-0.183899,0.10875,0.406342,0.554106,0.471034,0.502479,0.454545,0.461818,0.442967,0.452388,0.40011,0.47572,0.360459,0.40521,0.392247,0.357529,0.338023,0.280321,0.206242,0.234165,0.190283,0.173823,0.154007,0.133155,0.066257,0.046161,0.063868,0.036292,0.069268,0.017635,0.010556,0.037122,-0.004101,0.013782,0.016859,0.066334,0.089013,0.09704,0.137259,0.203273,0.215544,0.191869,0.269095,0.278037,0.273157,0.276265,0.295549,0.336383,0.295323,0.38339,0.323916,0.286373,0.242176,0.283384,0.230624,0.242677,0.250665,0.338169,0.271833,0.28352,0.310598,0.30577,0.377375,0.284396,0.377573,0.37366,0.38526,0.415122,0.423062,0.458455,0.489433,0.453703,0.389739,0.264828,0.252304,0.298691,0.302975,0.221612,0.13978,0.168287,0.422331,0.204913,-0.233181,-0.82929,-1.48752,-2.225952,-2.980934,-2.89805,-1.430338,-0.72933,2
0.498222,-0.604102,-1.640715,-2.416734,-2.326965,-1.788603,-1.125198,-0.867114,-0.679329,-0.216575,-0.09892,-0.095931,-0.1271,-0.090827,-0.123636,-0.0749,-0.068249,-0.100332,-0.083694,-0.061095,-0.123761,-0.155273,-0.14458,-0.127351,-0.150025,-0.181121,-0.174744,-0.229855,-0.275938,-0.177401,-0.259122,-0.223807,-0.257018,-0.309992,-0.297498,-0.252771,-0.190335,-0.183332,-0.083635,-0.128937,-0.054833,0.023484,0.097216,0.15331,0.181648,0.165916,0.23778,0.299908,0.271731,0.203327,0.276985,0.283143,0.33003,0.231352,0.259832,0.273217,0.384799,0.377339,0.416265,0.404386,0.458368,0.453642,0.484703,0.4852,0.542467,0.625767,0.608649,0.668437,0.7031,0.725666,0.727493,0.735876,0.710317,0.830246,0.763354,0.752867,0.738983,0.745198,0.695436,0.679923,0.700289,0.654984,0.690744,0.618357,0.520605,0.33001,0.2925,0.357003,0.255182,0.2463,0.159136,0.41449,0.561813,0.153367,-0.541384,-1.251012,-2.10499,-2.415925,-1.575703,2
-0.883359,-2.339016,-2.371947,-2.00859,-1.311865,-0.903678,-0.637051,-0.063835,0.027693,0.007572,0.024554,0.093145,0.090972,0.015789,0.032653,0.055219,0.035593,0.052201,-0.005,-0.068848,-0.02912,-0.093705,-0.032964,-0.063921,-0.049825,-0.117878,-0.167831,-0.202762,-0.143185,-0.227167,-0.239744,-0.254757,-0.155313,-0.176462,-0.103038,-0.098783,-0.09275,-0.054002,0.042658,0.086558,0.074955,0.080075,0.170936,0.170801,0.244094,0.245994,0.292357,0.319279,0.253788,0.312213,0.325833,0.34894,0.368869,0.41089,0.403149,0.425494,0.440867,0.424804,0.435196,0.494479,0.536775,0.574157,0.649468,0.59395,0.575517,0.640364,0.641285,0.641116,0.712834,0.670193,0.646268,0.633865,0.670037,0.586955,0.579024,0.500645,0.56399,0.500004,0.463928,0.514621,0.509043,0.46256,0.417562,0.468933,0.462217,0.337137,0.206932,0.1395,0.141279,0.066142,-0.105224,-0.051978,0.096313,-0.093615,-0.762267,-1.564279,-2.743675,-2.589191,-1.203612,2
0.850981,-0.851406,-1.556786,-2.050101,-2.241182,-1.78151,-0.983292,-0.644143,-0.443891,0.011851,0.310243,0.292243,0.093382,0.204928,0.196819,0.193758,0.23124,0.237099,0.175442,0.13058,0.126647,0.077393,0.03935,0.063265,0.015067,0.035431,-0.007266,-0.17094,-0.120169,-0.094786,-0.06675,-0.144664,-0.198053,-0.178147,-0.257797,-0.237685,-0.285645,-0.173035,-0.08957,-0.156383,-0.098661,0.010735,0.089188,0.157791,0.131273,0.248889,0.250666,0.257039,0.21319,0.287841,0.306885,0.328597,0.368045,0.367828,0.391446,0.351427,0.293723,0.361967,0.383336,0.389055,0.379074,0.323489,0.44246,0.406201,0.469771,0.527411,0.575724,0.582099,0.643756,0.605491,0.64378,0.66329,0.750644,0.684697,0.700551,0.710878,0.689147,0.668348,0.667064,0.57191,0.502202,0.56814,0.516583,0.449119,0.221314,0.204173,0.237657,0.071247,-0.052101,-0.133909,0.130293,0.076395,-0.351499,-1.008003,-1.468128,-2.511372,-2.771542,-1.644734,-0.3844,2
1.049168,-0.1434,-1.052283,-1.437557,-1.807707,-1.829733,-1.345921,-0.791607,-0.467026,-0.396646,-0.060185,0.226335,0.286764,0.249074,0.227324,0.258641,0.235478,0.248027,0.228825,0.235241,0.203542,0.215507,0.186734,0.174223,0.219772,0.193895,0.201897,0.144381,0.159633,0.071176,0.143251,0.070415,0.060307,0.059363,0.136106,0.035406,0.055867,0.037425,0.045932,-0.084908,-0.032273,-0.064202,-0.01224,-0.011614,0.008459,0.035945,0.098746,0.078873,0.137104,0.151691,0.202766,0.17492,0.171533,0.219051,0.242365,0.305377,0.339454,0.340502,0.334835,0.375803,0.377148,0.376451,0.396776,0.373131,0.420249,0.414726,0.375799,0.461209,0.411387,0.431784,0.433,0.3989,0.467112,0.435306,0.470962,0.475958,0.51167,0.519619,0.540856,0.540615,0.50415,0.549134,0.549453,0.431373,0.4449,0.418155,0.394586,0.273904,0.1668,0.03242,0.298536,0.109509,-0.326192,-0.958222,-1.64028,-2.564033,-3.19833,-2.314446,-1.343905,2
0.748813,-0.99086,-2.086151,-2.247442,-1.791991,-1.306093,-0.737364,-0.580003,-0.151774,0.123338,0.155906,0.1464,0.155578,0.149301,0.155223,0.132316,0.101386,0.202273,0.112071,0.064268,0.094024,0.062542,-0.000052,0.011399,-0.06062,-0.014691,-0.049355,-0.069204,-0.087151,-0.121431,-0.110113,-0.147298,-0.172594,-0.147835,-0.118036,-0.081844,-0.137232,-0.032162,0.03483,0.026266,0.077638,0.12812,0.220646,0.20634,0.24636,0.24493,0.267045,0.303141,0.336133,0.352455,0.317526,0.274966,0.302788,0.249867,0.319588,0.356286,0.330925,0.348778,0.326166,0.340555,0.440771,0.416552,0.477736,0.414788,0.472191,0.468471,0.485894,0.507835,0.562296,0.557609,0.504502,0.513952,0.45877,0.549669,0.49957,0.508271,0.483657,0.450199,0.427004,0.451006,0.415598,0.397645,0.374451,0.335528,0.313273,0.118028,0.057863,0.119701,0.239588,0.160128,0.213448,0.445399,0.574022,0.144785,-0.827122,-1.648916,-2.823075,-3.007097,-2.038879,2
0.437606,-1.026583,-1.788725,-1.917046,-1.983249,-1.863665,-1.237538,-0.791427,-0.642923,-0.594068,-0.112364,0.128096,0.167163,0.126001,0.15666,0.166154,0.138551,0.089781,0.137213,0.107495,0.102211,0.128079,0.131275,0.121985,0.031212,0.096337,0.090376,0.078797,0.041647,0.054234,0.055888,0.008022,0.070379,0.019459,-0.027688,-0.016536,-0.057645,-0.020476,-0.08087,-0.070902,-0.057983,-0.046855,-0.120296,-0.034244,-0.038736,-0.05705,0.038566,0.019259,0.108016,0.102535,0.139462,0.180654,0.234479,0.219737,0.280288,0.297067,0.395087,0.369107,0.380052,0.398309,0.433995,0.399185,0.422232,0.452942,0.44801,0.464549,0.448875,0.472495,0.475992,0.507212,0.520551,0.53293,0.52693,0.541749,0.581301,0.625397,0.622757,0.654825,0.618872,0.658193,0.669604,0.688304,0.658198,0.636491,0.480316,0.527435,0.550236,0.495039,0.294956,0.221793,0.24878,0.356585,0.170978,-0.25875,-0.885946,-1.828294,-2.824868,-2.398501,-1.471714,2
-0.467223,-1.497349,-2.070525,-1.924115,-1.824402,-1.563559,-1.002348,-0.596713,-0.492655,-0.189614,0.136167,0.119259,0.045895,0.12131,0.182493,0.211511,0.149312,0.156811,0.157927,0.072989,0.08484,0.077435,0.092672,0.056113,0.084625,0.085994,0.005016,0.026619,0.053992,0.008743,0.006452,-0.028809,-0.060922,-0.076133,-0.048094,-0.030491,-0.03045,-0.001249,0.001883,0.005716,0.04001,0.014694,0.065701,0.13145,0.131142,0.166294,0.242982,0.296939,0.292348,0.264361,0.293803,0.347546,0.280421,0.333743,0.259055,0.285627,0.297763,0.307211,0.367329,0.306352,0.369733,0.407369,0.348434,0.409894,0.433773,0.360332,0.39087,0.432629,0.474551,0.466487,0.510978,0.515926,0.531488,0.591118,0.574723,0.635987,0.639985,0.626278,0.674007,0.649852,0.636293,0.654733,0.568811,0.56285,0.410439,0.422595,0.520814,0.426731,0.283746,0.154945,0.102425,0.182423,0.130199,-0.36533,-0.948364,-1.534481,-2.347849,-2.346998,-2.322288,2
-0.663808,-1.453771,-1.970304,-1.897048,-1.716458,-1.310044,-0.78849,-0.403025,-0.315422,-0.107549,0.254964,0.316112,0.339421,0.280343,0.315463,0.253959,0.273372,0.280566,0.338159,0.345696,0.309034,0.289383,0.254117,0.260596,0.215295,0.227981,0.238292,0.204197,0.206429,0.264074,0.198399,0.178132,0.12271,0.156438,0.14435,0.101366,0.062835,0.116815,0.09124,0.121934,0.036874,0.079185,0.056663,0.101767,0.129546,0.122522,0.121133,0.137131,0.175281,0.220933,0.243146,0.272143,0.331211,0.323708,0.364243,0.415827,0.389224,0.422652,0.462858,0.436807,0.456265,0.386533,0.39885,0.411168,0.390127,0.358263,0.420479,0.404091,0.451711,0.465082,0.445905,0.452108,0.468557,0.45713,0.469088,0.491432,0.515623,0.492595,0.486602,0.474494,0.469814,0.383788,0.332508,0.416762,0.393602,0.36795,0.21687,0.058872,-0.007077,0.069763,-0.130579,-0.523138,-1.101843,-1.705828,-2.510683,-2.773812,-2.316479,-1.114023,-0.401176,2
1.27971,0.189276,-0.989319,-1.924143,-2.205769,-2.075065,-1.673155,-1.271562,-0.799058,-0.589712,-0.418926,-0.23501,0.19412,0.281925,0.259015,0.319222,0.301895,0.266639,0.35187,0.315981,0.334557,0.301618,0.321106,0.281312,0.224428,0.301973,0.302625,0.254928,0.229554,0.244408,0.210495,0.202345,0.201709,0.185232,0.141815,0.142798,0.132145,0.101278,0.114691,0.059182,0.029423,0.036759,0.002958,0.024738,0.004924,-0.041798,-0.041018,0.00195,-0.001255,-0.025342,0.031847,0.030298,0.099514,0.131864,0.1545,0.186984,0.226792,0.294335,0.28999,0.360803,0.423005,0.44143,0.475087,0.536336,0.482903,0.502419,0.566232,0.58164,0.574122,0.564231,0.606332,0.609892,0.585642,0.550994,0.563898,0.577569,0.577574,0.569495,0.584178,0.598467,0.483645,0.399361,0.272089,0.346717,0.248556,0.120302,-0.007476,-0.050172,-0.053305,0.10817,0.160915,0.055169,-0.402885,-1.038475,-1.602042,-2.000351,-2.443868,-2.03996,-1.192233,2
0.582417,0.358872,-0.164951,-0.615182,-0.833916,-1.025258,-0.941834,-0.67295,-0.475365,-0.419162,-0.125329,-0.014524,-0.035821,-0.035443,-0.043679,-0.008568,-0.047689,-0.060768,-0.063551,-0.069056,-0.072266,-0.081699,-0.092534,-0.089625,-0.123543,-0.150214,-0.107058,-0.184731,-0.176855,-0.196551,-0.196142,-0.207591,-0.219039,-0.2364,-0.264255,-0.282176,-0.284969,-0.294709,-0.30243,-0.249629,-0.27561,-0.200661,-0.242117,-0.237579,-0.165055,-0.167759,-0.158769,-0.119608,-0.100445,-0.066277,-0.054228,-0.057899,-0.017536,-0.009264,0.032554,0.01266,0.031768,0.019894,0.041538,0.014752,0.035936,0.034889,0.034553,-0.008452,0.016909,0.039534,0.0628,0.062285,0.078791,0.07461,0.08853,0.126501,0.144303,0.145813,0.184452,0.242208,0.300961,0.442283,0.499541,0.647664,0.665085,0.811657,1.000505,1.109001,1.234608,1.485144,1.680424,1.821634,1.944139,1.768915,1.332888,0.933688,0.194761,-0.251516,-0.40799,-1.029651,-1.954897,-2.639441,-2.709246,2
-0.265865,-0.727712,-1.152791,-1.491638,-1.937603,-1.902903,-1.329912,-0.777191,-0.603805,-0.4059,-0.080889,0.001131,0.018435,0.016644,0.022013,0.043038,0.078461,0.004319,0.021349,0.016981,0.044676,0.052596,0.048301,-0.016075,0.027429,0.013062,-0.001988,-0.004579,-0.007312,-0.038268,-0.042009,-0.071514,-0.02382,-0.039492,-0.02471,-0.083157,-0.128285,-0.105427,-0.114393,-0.065284,-0.045927,-0.044414,0.046406,0.059248,0.086707,0.140131,0.148565,0.212305,0.261343,0.210161,0.22805,0.290838,0.325516,0.369162,0.31098,0.297202,0.324038,0.337321,0.37873,0.314071,0.373059,0.340459,0.345507,0.414892,0.393741,0.459235,0.450243,0.443986,0.50331,0.474953,0.541892,0.569928,0.596463,0.592935,0.621201,0.67724,0.730344,0.758737,0.700309,0.746795,0.680196,0.773967,0.778706,0.685139,0.56374,0.500688,0.577426,0.511514,0.431553,0.313555,0.364123,0.37536,0.116268,-0.511313,-1.092844,-1.972553,-2.872508,-2.525372,-1.649222,2
-0.110481,-0.333689,-0.912372,-1.376917,-1.528495,-1.4605,-1.348363,-1.113172,-0.872838,-0.614496,-0.562793,-0.419689,-0.233941,-0.096324,-0.020956,-0.013615,-0.06836,-0.02935,-0.053289,-0.02377,0.051755,0.152443,0.206994,0.295611,0.350407,0.359758,0.322461,0.347858,0.346298,0.325176,0.342255,0.377493,0.340145,0.345521,0.360858,0.380815,0.407063,0.37013,0.34474,0.357325,0.357557,0.340149,0.29326,0.297042,0.230989,0.221781,0.210722,0.162941,0.12754,0.100677,0.073294,0.093793,0.074557,0.038753,0.061294,0.050195,0.064893,0.046932,0.062344,0.081031,0.099202,0.071428,0.098168,0.060432,0.078605,0.099018,0.084227,0.112225,0.086248,0.112297,0.096001,0.11756,0.110672,0.138682,0.20973,0.258987,0.364881,0.449927,0.50619,0.664169,0.781178,0.880483,1.005588,1.183014,1.31858,1.408015,1.465357,1.271232,0.855447,0.560051,-0.33943,-0.711343,-0.956675,-1.210614,-1.663051,-1.979723,-2.156424,-2.057719,-1.654052,2
1.162949,0.486501,-0.144671,-0.515174,-0.788724,-1.044713,-1.146051,-0.97566,-0.553612,-0.209414,-0.129703,-0.089992,0.23539,0.421406,0.491539,0.437748,0.45167,0.459782,0.380155,0.397065,0.386435,0.371454,0.362189,0.405289,0.415847,0.407687,0.408509,0.310537,0.305688,0.343369,0.349995,0.302306,0.303634,0.221203,0.251428,0.279101,0.214901,0.22438,0.15181,0.150545,0.120225,0.082931,0.030601,0.089107,0.060881,0.038566,0.061981,-0.017791,-0.034404,-0.001699,-0.031301,0.037724,0.014026,0.040873,-0.003544,0.074949,0.083427,0.051472,0.120109,0.217106,0.226438,0.242805,0.358634,0.343537,0.402266,0.382969,0.430011,0.403357,0.419584,0.453661,0.490613,0.460945,0.470694,0.407478,0.535958,0.49145,0.50039,0.523742,0.482302,0.460887,0.449355,0.390894,0.383515,0.242629,0.214697,0.168242,0.077843,-0.129762,-0.234996,-0.441546,-0.639627,-0.829566,-1.133336,-1.588216,-2.121395,-2.361145,-2.835471,-2.554679,-2.073196,2
