@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute target {1,2}

@data
-1.207277,-1.097993,-0.883387,-0.978788,-1.042783,-1.044707,-0.709801,-0.101798,0.421749,1.215164,1.513264,2.452652,4.080176,5.358837,6.511926,6.39341,7.396299,7.609652,7.124458,6.386274,4.424138,4.657544,3.666362,2.255472,1.660793,1.528498,1.559263,0.787928,-0.104484,-0.284148,-0.271229,-0.266942,-0.232511,-0.048888,0.278196,0.446676,0.472195,0.419185,0.237555,0.051431,0.001361,-0.114398,-0.050434,0.080226,0.209979,0.387813,0.566505,0.612604,0.559346,0.3994,0.211843,0.231856,0.40691,0.484152,0.415577,0.284035,0.185287,-0.07774,-0.576228,-1.25809,-1.756836,-2.023196,-2.162753,-2.195777,-2.177652,-2.260829,-2.334673,-2.360217,-2.26718,-2.124535,-1.981032,-1.851419,-1.789246,-1.825951,-2.079751,-2.32276,-2.423175,-2.434785,-2.38313,-2.372561,-2.314996,-2.245377,-2.156985,-1.9755,-1.773523,-1.605611,-1.636318,-1.827354,-2.085346,-2.36068,-2.547995,-2.632944,-2.64895,-2.655329,1
-1.201898,-1.120709,-0.908684,-1.01511,-1.0525,-1.043465,-0.672344,-0.072431,0.424242,1.164399,1.405442,2.390108,4.126724,5.500237,6.662818,6.29943,7.27299,7.576272,7.226342,6.531814,4.425604,4.612372,3.595482,2.198291,1.595746,1.425122,1.54384,0.851501,-0.037405,-0.209266,-0.19265,-0.179632,-0.142114,0.065939,0.389903,0.521275,0.505293,0.431331,0.211548,-0.00761,-0.068748,-0.139023,-0.051791,0.093864,0.210605,0.398841,0.558646,0.58581,0.52475,0.363867,0.151306,0.171362,0.353592,0.443934,0.371456,0.232197,0.088483,-0.171487,-0.631195,-1.295917,-1.788028,-2.050314,-2.19857,-2.241864,-2.262683,-2.32448,-2.387807,-2.379918,-2.303421,-2.181135,-2.06228,-1.959169,-1.937377,-1.985975,-2.185743,-2.259984,-2.314256,-2.357448,-2.331973,-2.309607,-2.288087,-2.250315,-2.11932,-1.902613,-1.655086,-1.47756,-1.506033,-1.727995,-2.019976,-2.316939,-2.495667,-2.567282,-2.567834,-2.572055,1
-1.443424,-1.299532,-0.956281,-0.992554,-1.096409,-1.113189,-0.804582,-0.184243,0.433831,1.467795,1.994753,2.782297,4.258842,5.29252,6.281013,6.368625,7.437297,7.453989,6.841837,6.003827,4.093527,4.488481,3.646746,2.273958,1.75907,1.590409,1.424854,0.649442,-0.170719,-0.256878,-0.168971,-0.066562,0.098738,0.37385,0.715864,0.829087,0.716005,0.565502,0.330449,0.084022,-0.012586,-0.087935,0.030934,0.191211,0.36953,0.552908,0.687271,0.690927,0.595877,0.42092,0.216079,0.254387,0.448893,0.510686,0.40542,0.209031,0.045915,-0.287423,-0.820602,-1.516329,-2.026707,-2.280097,-2.413131,-2.434476,-2.447008,-2.520538,-2.551607,-2.52324,-2.40293,-2.187205,-2.007108,-1.854117,-1.827739,-1.861629,-2.077354,-2.253604,-2.290345,-2.353865,-2.375287,-2.358626,-2.321975,-2.246067,-2.061091,-1.709325,-1.343794,-1.109639,-1.183602,-1.540825,-2.002674,-2.476685,-2.776,-2.899997,-2.938297,-2.951816,1
-1.169112,-1.03973,-0.703981,-0.77197,-0.897441,-0.951099,-0.658502,-0.073119,0.556772,1.634847,2.117453,2.849958,4.269823,5.441237,6.532948,6.509343,7.52991,7.565072,6.955578,6.063726,4.098331,4.383876,3.52651,2.285956,1.793405,1.614167,1.46935,0.713152,-0.152308,-0.333743,-0.301828,-0.266189,-0.19709,-0.009033,0.285894,0.427775,0.416608,0.355456,0.160544,-0.033715,-0.105642,-0.189783,-0.094954,0.064671,0.212974,0.391985,0.535563,0.564395,0.523742,0.381157,0.185469,0.188292,0.345666,0.448536,0.384686,0.25466,0.137822,-0.127202,-0.609119,-1.282934,-1.778036,-2.048337,-2.189619,-2.232849,-2.229428,-2.328147,-2.373402,-2.374686,-2.280095,-2.139207,-1.998511,-1.901068,-1.876586,-1.966461,-2.156146,-2.371636,-2.450668,-2.428911,-2.446847,-2.417929,-2.368854,-2.285988,-2.177221,-1.955869,-1.716401,-1.55994,-1.595018,-1.808585,-2.074603,-2.34895,-2.521795,-2.592645,-2.605375,-2.609004,1
-1.753446,-1.632368,-1.34596,-1.406258,-1.417211,-1.338913,-0.968029,-0.321601,0.197172,0.884274,1.179442,2.257533,4.063022,5.14868,6.084604,6.000806,7.012572,7.31827,6.937155,6.323899,4.443478,4.848714,3.860132,2.245188,1.605796,1.443782,1.486002,0.701823,-0.166387,-0.209859,-0.036914,0.102353,0.302182,0.663241,1.077832,1.158538,0.992845,0.778717,0.494995,0.244515,0.178024,0.06619,0.170443,0.316233,0.451635,0.624822,0.770437,0.834966,0.73209,0.531781,0.333034,0.422518,0.632691,0.637326,0.474509,0.264907,0.150083,-0.269674,-0.894543,-1.613146,-2.134222,-2.396379,-2.525705,-2.537678,-2.496581,-2.568723,-2.613899,-2.60464,-2.44503,-2.184502,-1.889353,-1.671833,-1.568777,-1.537994,-1.795317,-2.03375,-2.257364,-2.351654,-2.407486,-2.475606,-2.393497,-2.243322,-2.0522,-1.598301,-1.152712,-0.839203,-0.924688,-1.369889,-1.969784,-2.598907,-2.963894,-3.129513,-3.16551,-3.177026,1
-1.019581,-0.908661,-0.63692,-0.71557,-0.833384,-0.880359,-0.58792,-0.007132,0.604886,1.662016,2.104671,2.848486,4.2652,5.55728,6.721664,6.633655,7.62011,7.618248,6.997503,6.109056,4.146953,4.337182,3.42397,2.222991,1.728636,1.556931,1.462152,0.738645,-0.138481,-0.343556,-0.349722,-0.376289,-0.364337,-0.217122,0.04944,0.20539,0.23834,0.226277,0.068187,-0.108532,-0.170182,-0.244396,-0.152966,0.005901,0.134027,0.313385,0.466784,0.50085,0.469176,0.335521,0.145222,0.141945,0.311749,0.416672,0.376095,0.251147,0.108222,-0.11946,-0.528737,-1.190639,-1.674431,-1.943924,-2.090458,-2.143867,-2.150947,-2.22626,-2.256852,-2.266028,-2.201378,-2.105565,-2.01143,-1.976208,-1.993839,-2.107075,-2.24786,-2.405713,-2.415888,-2.350044,-2.309158,-2.302262,-2.299017,-2.24913,-2.18308,-2.026548,-1.85365,-1.726865,-1.742775,-1.881706,-2.074474,-2.269432,-2.396884,-2.444089,-2.452078,-2.451705,1
-1.346862,-1.234586,-0.973049,-1.058681,-1.135747,-1.117473,-0.769867,-0.172171,0.379369,1.281331,1.660372,2.55064,4.090516,5.359424,6.487156,6.377174,7.338835,7.461285,6.971518,6.215488,4.302161,4.598666,3.647757,2.258135,1.673185,1.498443,1.461959,0.702125,-0.129792,-0.232604,-0.128176,-0.078783,0.00236,0.228109,0.546166,0.660518,0.624536,0.529958,0.33814,0.156113,0.10288,-0.014249,0.045138,0.185594,0.316056,0.488125,0.644941,0.683946,0.625738,0.451297,0.244638,0.264037,0.405578,0.459442,0.371728,0.244595,0.136313,-0.160284,-0.697219,-1.409685,-1.913636,-2.185388,-2.336797,-2.362042,-2.344072,-2.430045,-2.484914,-2.524247,-2.428113,-2.249237,-2.102111,-1.969065,-1.899895,-1.934607,-2.124469,-2.298454,-2.453639,-2.496029,-2.454967,-2.426613,-2.346222,-2.214882,-2.056657,-1.744533,-1.427078,-1.231794,-1.295779,-1.59155,-1.958902,-2.33881,-2.592857,-2.709548,-2.737817,-2.747486,1
-1.314122,-1.160235,-0.834492,-0.879725,-0.977669,-1.011897,-0.711498,-0.154079,0.486236,1.581736,2.119783,2.845513,4.237494,5.348237,6.383222,6.436248,7.422902,7.424505,6.835721,5.966707,4.12261,4.458341,3.61018,2.307486,1.789959,1.599815,1.417351,0.647446,-0.175008,-0.274474,-0.16145,-0.087912,0.031735,0.261951,0.567088,0.685411,0.623669,0.519456,0.309486,0.126141,0.053408,-0.070592,0.001925,0.152668,0.288502,0.445951,0.591084,0.619103,0.573566,0.430296,0.233801,0.240672,0.381846,0.432213,0.341456,0.204495,0.09555,-0.215309,-0.758531,-1.458646,-1.965091,-2.237955,-2.379894,-2.412905,-2.390497,-2.449792,-2.510702,-2.508862,-2.406457,-2.193559,-2.015126,-1.900682,-1.847646,-1.902183,-2.1556,-2.363576,-2.510924,-2.525846,-2.462983,-2.469553,-2.401148,-2.266022,-2.074193,-1.750734,-1.411951,-1.193482,-1.257991,-1.581901,-1.998127,-2.411922,-2.664648,-2.774699,-2.803204,-2.807474,1
-1.314814,-1.269199,-1.08978,-1.216341,-1.214513,-1.189737,-0.846884,-0.306224,0.110456,0.750943,0.910359,1.908335,3.679348,5.238653,6.673788,6.302271,7.252996,7.734726,7.451813,6.840026,4.612152,4.583145,3.44795,2.114789,1.499397,1.248526,1.462785,0.870271,0.020465,-0.129841,-0.095742,-0.103003,-0.102393,0.107174,0.416956,0.535721,0.497406,0.41059,0.191093,-0.012303,-0.056013,-0.10844,-0.013374,0.137956,0.263193,0.483933,0.694118,0.745761,0.67097,0.513973,0.344548,0.422753,0.644123,0.712558,0.552399,0.328298,0.10299,-0.164255,-0.608975,-1.301033,-1.794457,-2.038054,-2.162701,-2.183314,-2.17419,-2.248538,-2.268397,-2.259067,-2.153272,-1.975801,-1.781458,-1.647644,-1.630772,-1.745154,-2.043089,-2.258339,-2.33618,-2.367062,-2.391559,-2.336884,-2.313686,-2.211704,-2.098218,-1.886745,-1.610142,-1.434462,-1.517976,-1.825336,-2.199229,-2.521264,-2.673406,-2.740341,-2.756229,-2.762167,1
-1.182233,-1.025953,-0.754954,-0.797718,-0.924506,-0.975143,-0.695095,-0.074817,0.542343,1.631488,2.144144,2.836284,4.214176,5.352252,6.426079,6.504852,7.60192,7.624532,6.923584,6.041589,4.127346,4.440793,3.566396,2.312902,1.831705,1.619049,1.45754,0.695785,-0.189979,-0.367623,-0.333993,-0.292174,-0.223207,-0.051567,0.243051,0.404157,0.416805,0.372692,0.193697,0.002645,-0.066213,-0.167563,-0.088652,0.065166,0.210339,0.377557,0.531176,0.562177,0.528242,0.401935,0.212906,0.206388,0.353076,0.451619,0.397062,0.29395,0.207586,-0.063767,-0.566671,-1.261422,-1.779532,-2.048132,-2.190408,-2.218651,-2.1996,-2.281347,-2.336242,-2.371649,-2.297387,-2.13774,-2.000234,-1.912951,-1.861564,-1.921566,-2.154178,-2.316071,-2.457233,-2.494755,-2.492609,-2.452227,-2.41005,-2.314052,-2.207653,-1.977782,-1.739417,-1.582559,-1.598118,-1.79509,-2.0587,-2.336836,-2.510222,-2.581123,-2.592617,-2.59544,1
-1.018959,-0.905595,-0.645679,-0.75305,-0.85818,-0.891748,-0.604131,-0.042868,0.527758,1.476476,1.846997,2.643102,4.120782,5.445492,6.708914,6.606992,7.593768,7.698613,7.11336,6.263972,4.19598,4.305471,3.38933,2.208738,1.705959,1.502761,1.485525,0.803286,-0.06171,-0.265602,-0.284074,-0.309033,-0.296774,-0.143396,0.124865,0.275186,0.310513,0.271134,0.094703,-0.091563,-0.146389,-0.219717,-0.138262,0.018334,0.157837,0.353231,0.52083,0.53083,0.507448,0.373875,0.176913,0.141687,0.290238,0.39744,0.366727,0.265152,0.125488,-0.091983,-0.500548,-1.169079,-1.654741,-1.923394,-2.073144,-2.126418,-2.132367,-2.20787,-2.244069,-2.273295,-2.223613,-2.135927,-2.063279,-2.05266,-2.069382,-2.166006,-2.362933,-2.504167,-2.540711,-2.513325,-2.381849,-2.343712,-2.378314,-2.278127,-2.17633,-1.990934,-1.815851,-1.677109,-1.689113,-1.815429,-2.008413,-2.215964,-2.329575,-2.374455,-2.382192,-2.3827,1
-1.130725,-1.005622,-0.689569,-0.718998,-0.854042,-0.913878,-0.697952,-0.14799,0.525651,1.69303,2.241727,2.846978,4.085965,5.24973,6.444309,6.587515,7.627817,7.597296,6.888066,5.960422,4.085734,4.364635,3.5268,2.318357,1.829148,1.620227,1.39681,0.662862,-0.171125,-0.297375,-0.23527,-0.193379,-0.128378,0.042114,0.309599,0.448826,0.451504,0.406078,0.255759,0.105945,0.029133,-0.097014,-0.049451,0.096675,0.225926,0.398555,0.549065,0.567474,0.537778,0.408588,0.221706,0.208934,0.34249,0.410008,0.35638,0.244761,0.125069,-0.141196,-0.632333,-1.334219,-1.850694,-2.136275,-2.277624,-2.311868,-2.277215,-2.348243,-2.410379,-2.425533,-2.337467,-2.197376,-2.065936,-1.991184,-1.943823,-2.033754,-2.226172,-2.409284,-2.519144,-2.503151,-2.478412,-2.406851,-2.387941,-2.271636,-2.11918,-1.840408,-1.587958,-1.411327,-1.471868,-1.732373,-2.049073,-2.346124,-2.541367,-2.62912,-2.656834,-2.661338,1
-1.069338,-0.880619,-0.52571,-0.540592,-0.717078,-0.789515,-0.595062,-0.060396,0.658297,1.917512,2.536995,3.093649,4.303438,5.390721,6.499463,6.673895,7.692697,7.585774,6.859647,5.831161,3.951835,4.231382,3.439167,2.342901,1.925344,1.721047,1.445313,0.691477,-0.163484,-0.356201,-0.346453,-0.302921,-0.247612,-0.111756,0.129701,0.268892,0.286545,0.247647,0.086033,-0.077213,-0.15957,-0.247646,-0.16488,0.003173,0.131425,0.300126,0.43328,0.472499,0.448176,0.34152,0.161075,0.151006,0.296651,0.403732,0.34197,0.233546,0.108627,-0.128399,-0.584444,-1.251287,-1.753975,-2.009953,-2.156122,-2.194993,-2.184538,-2.261851,-2.31062,-2.31923,-2.254022,-2.115381,-2.010234,-1.943066,-1.952421,-2.02729,-2.26892,-2.445343,-2.475245,-2.500807,-2.425679,-2.435299,-2.388853,-2.318788,-2.201284,-1.998322,-1.787795,-1.646551,-1.674346,-1.848766,-2.081383,-2.312466,-2.455752,-2.512034,-2.520635,-2.525199,1
-1.107878,-1.034478,-0.830914,-0.944779,-1.011598,-1.032507,-0.694799,-0.122415,0.380271,1.164518,1.433159,2.359254,3.943647,5.296181,6.578757,6.439261,7.436553,7.663266,7.207043,6.480382,4.409521,4.535858,3.516044,2.189402,1.610443,1.428315,1.500803,0.819039,-0.034035,-0.201589,-0.202655,-0.200692,-0.191829,-0.039517,0.253124,0.411374,0.444753,0.407529,0.221517,0.043686,-0.002402,-0.109214,-0.050404,0.095267,0.220621,0.41026,0.5904,0.616989,0.591168,0.458805,0.284502,0.278988,0.426975,0.501354,0.427058,0.304252,0.1859,-0.073919,-0.544707,-1.246573,-1.752305,-2.027177,-2.176693,-2.192423,-2.187589,-2.254591,-2.307183,-2.303256,-2.190516,-2.028989,-1.886449,-1.811568,-1.817182,-1.898945,-2.169677,-2.382846,-2.428977,-2.472854,-2.415548,-2.402199,-2.378725,-2.30787,-2.207267,-1.983012,-1.782251,-1.629965,-1.67677,-1.887434,-2.138063,-2.385911,-2.54043,-2.610129,-2.622974,-2.631567,1
-1.437325,-1.350593,-1.094392,-1.224384,-1.267936,-1.233901,-0.878125,-0.239669,0.234,0.939458,1.193556,2.243088,3.972098,5.179386,6.234788,6.091427,7.14072,7.434185,7.003026,6.385363,4.443666,4.744536,3.681121,2.114546,1.504651,1.362813,1.446375,0.768876,-0.01473,-0.044637,0.043556,0.099798,0.213956,0.507503,0.885967,1.010113,0.8941,0.751328,0.535513,0.281726,0.186448,0.084361,0.15444,0.288972,0.423307,0.627116,0.776937,0.779159,0.675943,0.486783,0.27315,0.316118,0.506819,0.589455,0.448058,0.248709,0.068147,-0.295828,-0.865347,-1.555022,-2.038003,-2.295308,-2.437954,-2.487128,-2.506851,-2.643889,-2.847668,-2.689778,-2.459831,-2.216113,-2.010526,-1.900222,-1.887103,-1.988151,-2.254989,-2.385063,-2.434971,-2.404679,-2.420286,-2.369424,-2.287103,-2.119272,-1.883568,-1.505534,-1.077597,-0.836388,-0.929325,-1.351758,-1.907722,-2.473973,-2.80241,-2.940406,-2.982128,-2.998148,1
-1.35438,-1.307189,-1.091374,-1.229258,-1.223366,-1.214127,-0.820017,-0.234086,0.213281,0.792675,0.946977,1.996739,3.756704,5.15666,6.465504,6.214328,7.280561,7.750795,7.310362,6.709301,4.580248,4.6727,3.557052,2.106994,1.499426,1.313082,1.528538,0.91668,0.058677,-0.085953,-0.060086,-0.053427,-0.025139,0.186085,0.52068,0.656622,0.627896,0.531116,0.300863,0.073048,0.026897,-0.06105,0.028272,0.178122,0.307259,0.514656,0.710835,0.736943,0.660403,0.492393,0.321739,0.366059,0.556489,0.624078,0.499749,0.323957,0.16085,-0.116641,-0.608073,-1.320931,-1.828081,-2.088292,-2.21996,-2.248911,-2.225046,-2.303582,-2.327137,-2.333315,-2.208911,-2.032526,-1.869874,-1.744295,-1.700967,-1.801714,-2.067939,-2.24948,-2.341936,-2.370054,-2.360502,-2.428519,-2.354556,-2.294621,-2.17939,-1.906775,-1.619642,-1.433855,-1.497146,-1.775863,-2.140621,-2.484054,-2.682267,-2.759469,-2.769207,-2.778693,1
-1.1301,-0.966238,-0.651605,-0.682509,-0.826845,-0.899228,-0.680648,-0.130515,0.559806,1.825226,2.417082,2.974795,4.218351,5.403313,6.611919,6.665984,7.717051,7.665773,6.95002,6.004614,3.995609,4.238556,3.424998,2.252697,1.800405,1.592774,1.353988,0.625417,-0.230667,-0.403653,-0.395125,-0.395081,-0.343676,-0.175489,0.094015,0.229687,0.237925,0.214527,0.057516,-0.116283,-0.206661,-0.254764,-0.13803,0.036752,0.198767,0.390906,0.567496,0.593611,0.520467,0.370598,0.182772,0.222715,0.430922,0.544018,0.450592,0.258393,0.041569,-0.206351,-0.621796,-1.294727,-1.772819,-2.015398,-2.145206,-2.187859,-2.206474,-2.275424,-2.295605,-2.293458,-2.208938,-2.082171,-1.945988,-1.86478,-1.874335,-1.984049,-2.137026,-2.262481,-2.238623,-2.249006,-2.254167,-2.275385,-2.271114,-2.248013,-2.177349,-1.978434,-1.77805,-1.622218,-1.66031,-1.876787,-2.152298,-2.403379,-2.556065,-2.620211,-2.635961,-2.642253,1
-1.364286,-1.188921,-0.85963,-0.916923,-1.018317,-1.040304,-0.788745,-0.221603,0.396587,1.450393,1.906864,2.653604,4.050356,5.291979,6.517023,6.485473,7.544663,7.644859,7.058568,6.20318,4.173573,4.406162,3.505165,2.253492,1.755192,1.570287,1.456258,0.740927,-0.115687,-0.243316,-0.20392,-0.181068,-0.120311,0.07764,0.371103,0.492868,0.447974,0.375612,0.186752,-0.00968,-0.081568,-0.155504,-0.04729,0.114639,0.259807,0.463364,0.631985,0.659226,0.574453,0.404584,0.224234,0.269357,0.479157,0.572231,0.460433,0.269503,0.080067,-0.195272,-0.660393,-1.340822,-1.83028,-2.071397,-2.192823,-2.234277,-2.246655,-2.312227,-2.340543,-2.351982,-2.278981,-2.120934,-1.940367,-1.830633,-1.811612,-1.900976,-2.130703,-2.345548,-2.362767,-2.426776,-2.389593,-2.389101,-2.352274,-2.269846,-2.153751,-1.900895,-1.616534,-1.417688,-1.475642,-1.747168,-2.090598,-2.422333,-2.613512,-2.700656,-2.725482,-2.731479,1
-1.189218,-0.981818,-0.615805,-0.639899,-0.78426,-0.819681,-0.592192,0.001391,0.697783,1.944457,2.53797,3.171189,4.464203,5.541209,6.543083,6.603476,7.590149,7.432713,6.761545,5.785197,3.929842,4.305579,3.520745,2.319398,1.877712,1.704969,1.42306,0.625137,-0.238407,-0.393636,-0.328566,-0.279506,-0.174226,0.034833,0.317059,0.434869,0.402255,0.316882,0.136659,-0.046305,-0.131982,-0.214037,-0.117278,0.046662,0.195275,0.350053,0.473052,0.49329,0.444527,0.292604,0.092207,0.083647,0.250064,0.355699,0.294625,0.164946,0.028086,-0.230585,-0.697347,-1.356139,-1.852144,-2.108701,-2.255919,-2.306332,-2.328342,-2.386528,-2.434963,-2.455458,-2.406776,-2.287159,-2.176018,-2.095664,-2.057366,-2.127223,-2.236765,-2.368337,-2.428851,-2.384119,-2.313799,-2.335441,-2.303496,-2.205623,-2.094632,-1.834387,-1.579175,-1.38567,-1.404352,-1.633379,-1.934137,-2.25609,-2.46417,-2.557136,-2.576346,-2.582719,1
-1.398268,-1.295007,-1.064644,-1.144556,-1.176821,-1.164695,-0.791183,-0.17379,0.315556,1.05173,1.290673,2.280055,4.018738,5.380612,6.572336,6.257859,7.232109,7.610268,7.265599,6.609811,4.487885,4.694011,3.656326,2.224042,1.606289,1.423703,1.558693,0.865074,-0.030302,-0.196767,-0.163357,-0.129212,-0.08678,0.134037,0.463669,0.583152,0.557862,0.461664,0.2354,0.013153,-0.036255,-0.120569,-0.025882,0.110771,0.233933,0.421389,0.598562,0.645524,0.570851,0.390935,0.190797,0.226943,0.424911,0.503978,0.41635,0.246369,0.118174,-0.15474,-0.653666,-1.337631,-1.824519,-2.096675,-2.208553,-2.250302,-2.248922,-2.339944,-2.394188,-2.419197,-2.311655,-2.170907,-1.974744,-1.85678,-1.751536,-1.769066,-1.917577,-2.054371,-2.210048,-2.234834,-2.325673,-2.308229,-2.306591,-2.252936,-2.17582,-1.93131,-1.666119,-1.470906,-1.509419,-1.748643,-2.071766,-2.402612,-2.59956,-2.667155,-2.6678,-2.667312,1
-1.441308,-1.35416,-1.18122,-1.251751,-1.265232,-1.204045,-0.776565,-0.165029,0.278364,0.857107,1.016873,2.169629,4.061473,5.434789,6.524433,6.06667,6.925743,7.378595,7.200343,6.672444,4.608981,4.858078,3.7615,2.1963,1.495601,1.330666,1.553289,0.861916,-0.010377,-0.120504,-0.025294,0.000723,0.084185,0.377755,0.75617,0.871413,0.788649,0.65208,0.390233,0.1735,0.111492,0.002072,0.070073,0.187902,0.3018,0.472291,0.637957,0.685508,0.607759,0.410305,0.191139,0.231072,0.408776,0.475974,0.360147,0.20568,0.078772,-0.232251,-0.761437,-1.447857,-1.962407,-2.212584,-2.36463,-2.389709,-2.417469,-2.466585,-2.545304,-2.543275,-2.432151,-2.24881,-2.054916,-1.906477,-1.808124,-1.808428,-1.972589,-2.111481,-2.153746,-2.283154,-2.312777,-2.349453,-2.330685,-2.271444,-2.127795,-1.792344,-1.42909,-1.173242,-1.191458,-1.509857,-1.961494,-2.40235,-2.674624,-2.775751,-2.780107,-2.784876,1
-1.164136,-1.018859,-0.713279,-0.777028,-0.896036,-0.949665,-0.663559,-0.076992,0.558016,1.664302,2.158881,2.874616,4.28139,5.452791,6.544579,6.526044,7.5694,7.58373,6.957092,6.059138,4.071343,4.366154,3.50791,2.271036,1.794115,1.605948,1.465349,0.706539,-0.16394,-0.342999,-0.321983,-0.282015,-0.203011,-0.020772,0.275564,0.41277,0.398326,0.339971,0.145862,-0.054394,-0.124568,-0.202368,-0.103401,0.061277,0.204563,0.389721,0.529308,0.557833,0.51206,0.373034,0.177208,0.177565,0.353876,0.450627,0.385766,0.244922,0.111431,-0.149398,-0.626802,-1.306514,-1.801243,-2.060407,-2.21139,-2.254344,-2.244573,-2.328647,-2.379278,-2.382159,-2.297437,-2.143857,-2.003762,-1.926753,-1.899005,-1.982653,-2.134767,-2.265878,-2.336115,-2.366303,-2.320667,-2.36624,-2.35119,-2.261553,-2.174302,-1.953521,-1.713458,-1.553031,-1.592767,-1.805945,-2.084823,-2.363569,-2.537156,-2.609625,-2.622739,-2.629182,1
-1.72958,-1.586694,-1.350312,-1.390611,-1.414362,-1.354753,-0.948557,-0.321566,0.20285,0.865275,1.180623,2.255889,4.021888,5.116131,6.097734,6.003728,7.056696,7.369828,6.98153,6.343651,4.446328,4.842916,3.845944,2.230294,1.597213,1.424032,1.467589,0.679534,-0.173583,-0.230133,-0.041822,0.10256,0.309352,0.664868,1.063008,1.14605,0.989339,0.757417,0.468177,0.235967,0.165718,0.054394,0.162824,0.308142,0.454053,0.619044,0.787602,0.825648,0.718342,0.512,0.323621,0.400332,0.621183,0.644865,0.482226,0.250351,0.129142,-0.287337,-0.930797,-1.644952,-2.154325,-2.412204,-2.535056,-2.542829,-2.525217,-2.579329,-2.63404,-2.632684,-2.435823,-2.187615,-1.890796,-1.673962,-1.53537,-1.572032,-1.771703,-1.951109,-2.155151,-2.224079,-2.309417,-2.336652,-2.30443,-2.204371,-2.016644,-1.598201,-1.154052,-0.847931,-0.963472,-1.427039,-2.038452,-2.631489,-3.006266,-3.159365,-3.1979,-3.21183,1
-1.039637,-0.908172,-0.62643,-0.6923,-0.83347,-0.873896,-0.585727,-0.011756,0.60899,1.69417,2.13783,2.873456,4.268388,5.539765,6.706923,6.650127,7.646587,7.627935,6.996273,6.104622,4.126407,4.328213,3.418493,2.211814,1.722731,1.552629,1.456484,0.722863,-0.153098,-0.360178,-0.366864,-0.38171,-0.369094,-0.2298,0.03972,0.19986,0.230609,0.222396,0.057403,-0.120481,-0.182037,-0.253569,-0.156997,0.003714,0.134617,0.312192,0.467813,0.49921,0.470193,0.337005,0.143835,0.148693,0.309416,0.422427,0.384561,0.25606,0.096783,-0.118052,-0.536203,-1.201099,-1.681572,-1.951788,-2.089902,-2.142159,-2.153382,-2.218918,-2.253915,-2.263907,-2.206629,-2.101051,-2.014393,-1.976285,-2.014712,-2.117023,-2.266674,-2.414029,-2.427449,-2.331894,-2.319549,-2.324918,-2.277708,-2.221914,-2.147679,-1.987916,-1.830897,-1.709284,-1.728034,-1.879799,-2.068877,-2.269864,-2.390616,-2.443681,-2.452669,-2.451551,1
