@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute target {1,2}

@data
-0.334157,-0.28099,-0.080085,0.90533,1.035496,1.305886,1.439469,1.324292,1.379698,1.478936,1.383114,0.271858,-0.229189,-0.412219,-0.329622,-0.183213,0.214858,1.148586,1.27325,1.324102,1.248772,1.342318,1.254085,1.237198,1.322205,1.293743,1.133596,0.676969,0.152981,-0.076272,-0.255602,-1.107321,-1.107321,2
-0.51986,-0.33977,0.158193,0.702818,1.420394,1.539824,1.452032,1.506695,1.591671,1.460646,0.974477,0.789451,0.056139,-0.22405,-0.433724,-0.528622,-0.496073,-0.355473,0.049629,1.215491,1.36043,1.286221,1.301626,1.393559,1.430001,1.372025,1.366062,1.227914,0.212077,-0.256136,-0.414277,-1.059648,-1.059648,2
-0.47692,-0.446226,-0.29654,-0.08034,0.466135,0.969654,1.172317,1.426326,1.480517,1.427581,1.556887,1.550401,1.401009,0.749834,-0.19592,-0.506506,-0.43227,-0.300118,-0.110909,0.091963,1.052636,1.230693,1.35686,1.255382,1.421932,1.401009,1.341377,1.36251,1.221487,-0.028178,-0.379397,-1.072753,-1.072753,2
-0.455313,-0.451989,-0.273313,0.720909,1.109054,1.346134,1.387538,1.336579,1.509164,1.457408,0.874224,0.303003,-0.374794,-0.465883,-0.455393,-0.109726,1.302938,1.365443,1.155037,1.149264,1.311299,1.366836,1.379377,1.324835,1.401472,1.41461,1.280046,1.063868,0.830949,0.016756,-0.372047,-1.085376,-1.085376,2
-0.425726,-0.373392,-0.205641,0.01066,0.999681,1.155207,1.367703,1.407,1.448376,1.307613,0.684867,0.422033,-0.2744,-0.426141,-0.456228,-0.398675,-0.248098,-0.049367,1.354812,1.356891,1.464178,1.404505,1.283702,1.39598,1.391822,1.31198,1.29992,1.384129,1.239831,0.006939,-0.377301,-1.086189,-1.086189,2
-0.439719,-0.389275,-0.216227,0.013164,1.263475,1.451621,1.471452,1.382629,1.413459,1.48795,1.454288,1.283473,1.060664,0.056826,-0.21851,-0.360045,-0.447218,-0.425371,-0.117738,0.312414,1.263475,1.378629,1.313803,1.298805,1.350132,1.352466,1.269808,1.3443,1.173985,-0.021066,-0.350979,-1.085264,-1.085264,2
-0.427125,-0.393215,-0.258557,0.630708,0.911489,1.34425,1.422279,1.353245,1.446128,1.360985,0.705349,-0.266004,-0.43177,-0.489005,-0.384324,-0.199083,0.23828,1.183379,1.32354,1.400523,1.35722,1.385461,1.33379,1.353873,1.396548,1.230239,0.735808,0.512639,0.260413,-0.188518,-0.356229,-1.08659,-1.08659,2
-0.49044,-0.435787,-0.263327,0.212977,0.481165,0.94307,1.122849,1.336424,1.466608,1.556398,1.466009,1.274031,1.11085,-0.143321,-0.550253,-0.549593,-0.422328,-0.251169,0.171402,1.325225,1.460609,1.397617,1.415015,1.390818,1.428613,1.429213,1.246635,1.012462,-0.022476,-0.247609,-0.426268,-1.060693,-1.060693,2
-0.442239,-0.437108,-0.273124,0.195156,0.959547,1.380738,1.430043,1.441821,1.495917,1.430243,1.050772,0.773725,-0.203817,-0.413374,-0.46258,-0.44178,-0.320473,-0.148822,0.282289,0.773126,1.309275,1.4526,1.375149,1.367164,1.44761,1.386926,1.430043,1.248792,-0.023284,-0.231524,-0.38423,-1.072148,-1.072148,2
-0.538455,-0.460622,-0.24735,0.513627,0.738614,1.011888,1.438349,1.383182,1.530501,1.465002,1.23235,1.043707,-0.175013,-0.387892,-0.481263,-0.441799,-0.283426,-0.099597,0.831117,1.095568,1.341651,1.438349,1.35942,1.407769,1.362726,1.455911,1.340205,1.135032,0.368746,-0.275657,-0.445063,-1.072482,-1.072482,1
-0.374275,-0.369994,-0.278003,0.196194,0.73894,1.340309,1.411097,1.377678,1.523864,1.450606,0.788327,-0.200926,-0.354108,-0.39342,-0.36043,-0.248568,-0.067647,0.858292,1.015507,1.428053,1.26096,1.348869,1.347223,1.286148,1.321871,1.447149,1.179801,0.988838,0.485618,0.023373,-0.330666,-1.093316,-1.093316,2
-0.407415,-0.341901,-0.037459,0.720348,1.368881,1.408744,1.369239,1.367093,1.53155,1.259839,0.559574,-0.229945,-0.349838,-0.411616,-0.368679,-0.244192,-0.059213,0.622783,1.113436,1.247862,1.281826,1.254476,1.394265,1.239103,1.208357,1.308818,1.237494,0.571139,0.04965,-0.162428,-0.328816,-1.098689,-1.098689,2
-0.466409,-0.484534,-0.307496,0.420328,0.954354,1.136003,1.354853,1.367714,1.445282,1.426681,1.477733,1.403134,1.266205,0.968403,0.748286,-0.248549,-0.497515,-0.431207,-0.083758,0.340802,0.832977,1.466256,1.342584,1.428462,1.366923,1.443105,1.431034,0.741084,-0.026018,-0.233589,-0.387813,-1.070106,-1.070106,2
-0.457411,-0.459544,-0.30097,-0.081229,0.645563,0.911677,1.097201,1.315376,1.480329,1.456737,1.505053,1.439374,1.323681,0.914508,-0.019022,-0.389014,-0.46313,-0.435197,-0.283135,-0.08757,0.583187,1.313678,1.438619,1.386906,1.450698,1.377469,1.415405,1.253283,0.008457,-0.207698,-0.387032,-1.071529,-1.071529,2
-0.430098,-0.375422,-0.272351,-0.054033,0.95204,1.132948,1.387409,1.444063,1.415256,1.477479,1.443679,0.710542,0.496622,-0.281723,-0.419093,-0.474364,-0.393148,-0.244946,0.166782,0.904028,1.330371,1.464227,1.324994,1.306558,1.373774,1.339781,1.412759,1.404117,0.192843,-0.214526,-0.373041,-1.078849,-1.078849,2
-0.519171,-0.508093,-0.324292,-0.096984,0.424581,0.919171,1.495745,1.410113,1.447169,1.537217,1.446977,1.298946,1.037443,0.331558,-0.192408,-0.416797,-0.525181,-0.485322,-0.107909,1.292034,1.370177,1.345409,1.347905,1.418369,1.360769,1.353857,1.373825,0.716747,-0.030745,-0.257707,-0.447632,-1.065908,-1.065908,2
-0.428715,-0.439553,-0.266228,0.465823,1.001223,1.420428,1.422757,1.372775,1.475247,1.432431,1.256687,1.002119,0.320534,-0.199119,-0.362412,-0.473,-0.419936,-0.275328,-0.087188,1.29825,1.363459,1.361847,1.316702,1.359876,1.353606,1.290009,1.409321,0.972201,-0.012107,-0.197131,-0.331885,-1.084412,-1.084412,2
-0.25847,-0.254257,-0.146937,0.006928,0.471154,0.592468,1.264103,1.383871,1.380005,1.319,0.984555,0.725032,0.569465,0.089467,-0.204231,-0.29311,-0.261254,-0.129579,0.253848,0.934181,1.094271,1.193897,1.335275,1.279605,1.379309,1.30802,1.349927,1.302067,1.046797,0.147224,-0.217762,-1.133533,-1.133533,1
-0.458,-0.407966,-0.235083,0.697981,0.880052,1.121844,1.330858,1.452951,1.470629,1.424223,1.097721,0.82407,0.637026,0.344923,-0.143412,-0.367618,-0.504149,-0.476268,-0.174203,0.468821,1.194585,1.374502,1.378553,1.444664,1.375791,1.410043,1.338408,1.206002,0.938797,0.0175,-0.375316,-1.076753,-1.076753,2
-0.460738,-0.398099,-0.22419,-0.030233,0.698758,1.354065,1.411449,1.426333,1.376301,1.470805,1.341154,1.154656,0.938031,0.417505,-0.302483,-0.506681,-0.518821,-0.398817,-0.219779,-0.010579,1.165953,1.362493,1.401765,1.314075,1.351375,1.284128,1.321786,1.430099,1.249698,0.047917,-0.366198,-1.082779,-1.082779,2
-0.457037,-0.378677,0.00829,0.535129,0.759205,0.939962,1.398465,1.400574,1.342494,1.444277,1.33176,0.459414,-0.313486,-0.407545,-0.396561,-0.304746,-0.157764,0.300587,1.037528,1.25662,1.370096,1.306266,1.341536,1.206975,1.186848,1.303774,1.365687,1.233427,0.773313,0.019216,-0.392594,-1.097811,-1.097811,2
-0.422063,-0.412587,-0.053291,0.47478,0.951337,1.145315,1.377157,1.356381,1.378128,1.468224,1.494437,1.347255,1.131141,0.864736,0.649186,-0.342898,-0.427422,-0.384471,-0.272763,-0.104746,0.331151,0.830853,1.352109,1.307255,1.355992,1.278712,1.414244,1.215023,0.927648,0.014107,-0.351578,-1.092714,-1.092714,2
-0.50254,-0.443583,-0.248284,0.725361,1.001653,1.448355,1.465707,1.406326,1.452597,1.540896,1.477467,0.876338,0.637389,-0.424555,-0.525424,-0.515997,-0.363401,0.040868,1.225872,1.382613,1.232041,1.220281,1.391674,1.320148,1.334029,1.298362,1.382998,1.223944,0.996062,0.244419,-0.441829,-1.071839,-1.071839,2
-0.472852,-0.422817,-0.272382,-0.044345,0.985869,1.157516,1.409535,1.467552,1.408611,1.487506,1.409351,1.236595,0.958154,0.78854,0.578166,-0.191713,-0.403713,-0.484677,-0.453766,-0.299043,0.094063,1.261723,1.466443,1.453694,1.35891,1.35078,1.411383,1.326761,1.381821,0.002142,-0.389523,-1.076664,-1.076664,2
-0.420194,-0.421186,-0.329117,-0.09921,0.935768,1.089188,1.556119,1.393805,1.362334,1.4458,1.433485,1.328982,1.12254,-0.135692,-0.344134,-0.430508,-0.445987,-0.299956,0.106548,0.852302,1.296143,1.369346,1.256291,1.250647,1.352414,1.276473,1.271,1.35019,1.229438,0.023047,-0.35479,-1.086058,-1.086058,2
-0.488804,-0.42679,-0.228296,0.749897,0.915925,1.170243,1.359311,1.400642,1.372677,1.052405,0.590148,-0.192821,-0.510525,-0.48446,-0.347681,0.061602,1.287904,1.497374,1.481721,1.289487,1.260468,1.317452,1.328884,1.272779,1.355793,1.48858,1.302678,0.829041,0.004601,-0.238356,-0.425172,-1.079751,-1.079751,1
-0.47512,-0.435518,-0.325281,1.203579,1.380259,1.404696,1.345544,1.465206,1.455121,1.356986,0.749523,0.602321,0.322076,-0.412012,-0.465171,-0.399891,-0.252961,0.183175,1.174294,1.365714,1.332162,1.242561,1.259434,1.32615,1.33895,1.301907,1.374247,1.295313,0.25472,-0.196659,-0.391551,-1.086482,-1.086482,2
-0.528187,-0.450745,-0.273519,-0.042135,0.976761,1.384975,1.478034,1.47728,1.533228,1.473701,1.057575,0.050942,-0.392291,-0.520313,-0.485463,-0.348211,-0.159815,0.275036,1.223159,1.42039,1.387236,1.318478,1.350691,1.465036,1.322811,1.375933,1.185672,0.960937,0.180998,-0.256622,-0.432811,-1.065251,-1.065251,2
-0.39764,-0.411978,-0.263457,0.165927,0.894494,1.048764,1.28981,1.406227,1.44533,1.521215,1.458007,1.327485,0.951095,0.47668,-0.046283,-0.413299,-0.436439,-0.346645,-0.015465,1.124113,1.311772,1.32927,1.268741,1.393192,1.411762,1.355875,1.392121,1.236066,1.034837,0.036779,-0.320273,-1.089586,-1.089586,2
-0.454919,-0.391624,-0.215886,0.779785,1.226114,1.4189,1.438487,1.387706,1.447374,1.413641,1.277257,1.008843,0.309117,-0.210663,-0.426427,-0.480074,-0.426464,-0.290026,0.136099,0.855231,1.299021,1.367031,1.283242,1.390245,1.340915,1.394054,1.129448,0.659343,0.389043,-0.249256,-0.388577,-1.081883,-1.081883,2
-0.470469,-0.425398,-0.265241,0.998092,1.181867,1.423291,1.459452,1.392545,1.52007,1.499806,1.343457,1.13208,0.1899,-0.093712,-0.297716,-0.438046,-0.483204,-0.436281,-0.276911,0.885416,1.282839,1.379793,1.283538,1.40687,1.313235,1.416128,1.01626,0.534094,-0.001667,-0.226564,-0.393272,-1.074097,-1.074097,2
-0.524818,-0.459782,-0.292048,0.192301,0.986595,1.396375,1.431454,1.400895,1.520336,1.433391,1.229373,1.123705,0.860096,0.392876,0.116828,-0.380176,-0.48578,-0.480378,-0.360657,-0.184142,1.124566,1.363663,1.325787,1.331813,1.387767,1.33913,1.404338,1.25778,1.048963,0.013269,-0.410564,-1.073795,-1.073795,2
-0.456714,-0.467553,-0.107405,1.198656,1.407643,1.362658,1.500093,1.372222,0.784933,-0.250507,-0.433087,-0.454181,-0.357781,0.012249,0.21672,0.963458,1.126219,1.328122,1.458296,1.336446,1.313776,1.347427,1.286679,1.306338,1.420926,1.318735,1.121615,0.964343,0.010726,-0.203415,-0.376803,-1.084435,-1.084435,2
-0.458548,-0.405224,-0.291413,0.424007,0.629309,0.871279,1.041865,1.447115,1.487253,1.458558,1.4825,1.45046,0.820931,-0.262049,-0.430169,-0.490499,-0.457914,-0.322889,-0.137252,1.283923,1.399055,1.349235,1.416484,1.347123,1.346243,1.433912,1.000495,0.480746,0.014796,-0.202247,-0.382567,-1.071,-1.071,2
-0.375228,-0.408602,-0.251713,0.19849,0.950753,1.149339,1.393986,1.469743,1.351562,1.409945,1.512168,1.444087,1.084086,0.669601,-0.128581,-0.318521,-0.43547,-0.400177,-0.301248,-0.134723,0.296995,1.224895,1.285501,1.234996,1.318026,1.232369,1.31439,1.287925,1.070147,0.284045,-0.307915,-1.096117,-1.096117,2
-0.441877,-0.453702,-0.126341,0.934899,1.383675,1.438486,1.357028,1.392911,1.483,1.508739,1.276932,0.879332,-0.177335,-0.332544,-0.422285,-0.404373,-0.109065,0.090598,0.559708,1.311151,1.40563,1.329622,1.297675,1.32826,1.275872,1.379285,1.417894,1.241351,0.481581,0.012971,-0.364144,-1.083078,-1.083078,2
-0.546537,-0.467153,-0.275968,0.717223,0.988109,1.166171,1.423228,1.470067,1.437168,1.506683,1.39163,1.225278,0.937738,0.707874,0.198054,-0.346152,-0.477617,-0.543024,-0.442507,-0.285912,0.151289,1.351111,1.468766,1.427317,1.326576,1.454826,1.371185,1.452967,1.357059,-0.081214,-0.467357,-1.057566,-1.057566,2
-0.385792,-0.251102,-0.03315,0.761932,0.993762,1.183417,1.333652,1.337474,1.421742,1.336468,0.692406,-0.059014,-0.283824,-0.399106,-0.367771,-0.268318,-0.130492,0.227862,1.349139,1.385541,1.294032,1.281764,1.340893,1.295641,1.345317,1.439441,1.269898,0.523406,0.059103,-0.146501,-0.301664,-1.101493,-1.101493,2
-0.43232,-0.417725,-0.268411,0.192423,0.702557,1.085721,1.317562,1.463924,1.36635,1.214043,0.739824,-0.2663,-0.391548,-0.45741,-0.373427,-0.22809,-0.039132,0.403622,1.121594,1.312028,1.420057,1.463924,1.307313,1.317562,1.401403,1.364095,1.441375,1.407552,0.985276,-0.205152,-0.356515,-1.083465,-1.083465,2
-0.480806,-0.438824,-0.091744,1.427843,1.498463,1.451383,1.454044,1.533465,1.573381,1.254672,0.787028,-0.251017,-0.427647,-0.497202,-0.459252,-0.304503,-0.108714,0.574351,1.317513,1.36971,1.275551,1.266544,1.357838,1.388337,1.295406,1.375851,1.247917,0.443183,0.202012,-0.252184,-0.402347,-1.066968,-1.066968,2
-0.534965,-0.506612,-0.327407,0.901275,1.334532,1.4632,1.459594,1.533607,1.489769,1.135648,0.415507,-0.360846,-0.511679,-0.513995,-0.404646,-0.247094,0.165478,1.126538,1.317642,1.429989,1.406268,1.448967,1.405319,1.469273,1.389377,1.185748,0.670432,0.459819,-0.035741,-0.257987,-0.427817,-1.057208,-1.057208,2
-0.450783,-0.427895,-0.25177,-0.039758,0.740722,1.128176,1.363524,1.45378,1.428609,1.449106,1.51509,1.47176,1.312463,0.80365,0.590865,-0.189364,-0.5001,-0.469877,-0.371998,-0.201392,0.225652,1.401101,1.321812,1.318576,1.400742,1.363704,1.42843,1.253491,1.019761,0.005801,-0.387082,-1.071769,-1.071769,2
-0.470978,-0.462835,-0.289348,-0.076849,0.173,0.965211,1.207317,1.413719,1.399277,1.570777,1.461057,1.29056,1.046648,-0.25543,-0.499221,-0.401796,-0.244999,-0.058535,0.651075,0.804302,0.880985,1.131095,1.236603,1.30099,1.278124,1.315031,1.618516,0.988078,0.216667,-0.252361,-0.403321,-1.074539,-1.074539,1
-0.396026,-0.338999,-0.157638,0.281071,0.575177,0.775644,1.27783,1.321764,1.276375,1.432665,1.408274,1.199127,0.633659,-0.073504,-0.252101,-0.365088,-0.253022,-0.092076,0.343238,1.279721,1.351635,1.202667,1.216584,1.284958,1.370305,1.399933,1.336651,0.928201,0.217983,-0.179799,-0.323336,-1.111093,-1.111093,1
-0.429323,-0.379908,-0.276332,0.181625,1.301149,1.397414,1.360478,1.375979,1.588796,1.475689,1.312058,0.118832,-0.274897,-0.417648,-0.392577,-0.289844,0.033093,0.227441,0.729244,1.358372,1.335024,1.260002,1.33866,1.282011,1.352248,1.151872,0.999341,0.548848,0.263785,-0.15913,-0.310111,-1.092077,-1.092077,1
-0.396186,-0.35693,-0.201061,0.929781,1.339715,1.447396,1.315678,1.452593,1.473057,1.346212,1.176976,0.940013,-0.107852,-0.287661,-0.407652,-0.397063,-0.305104,0.004295,0.43674,1.386166,1.290341,1.28758,1.35011,1.27751,1.300736,1.413776,1.267278,1.040873,0.755511,0.061823,-0.301173,-1.096338,-1.096338,2
-0.387253,-0.377214,-0.283061,0.198893,1.467508,1.448581,1.356173,1.344668,1.516125,1.206426,0.984682,0.510058,-0.266751,-0.418371,-0.440861,-0.377771,-0.233647,0.183807,0.918809,1.344297,1.356915,1.246321,1.241311,1.29401,1.230549,1.256527,1.377512,1.265063,1.000826,0.087891,-0.302768,-1.0934,-1.0934,2
-0.487707,-0.449433,-0.315735,1.000102,1.404815,1.370547,1.522908,1.461929,1.288304,0.837725,-0.189576,-0.318213,-0.382918,-0.348509,-0.210734,0.183699,0.904679,0.988328,1.364924,1.33997,1.258078,1.264756,1.340497,1.239802,1.223986,1.331183,1.252455,0.725255,-0.006497,-0.209276,-0.361162,-1.092704,-1.092704,1
-0.448633,-0.440927,-0.282287,-0.08154,0.708032,0.941365,1.244432,1.41136,1.383567,1.470776,1.426838,0.525409,-0.231476,-0.367432,-0.436883,-0.362572,-0.22189,-0.03737,0.410573,0.898759,1.078502,1.293362,1.419016,1.294527,1.288203,1.358935,1.289534,1.38856,1.245098,0.022927,-0.364719,-1.087403,-1.087403,2
-0.441261,-0.399149,-0.245039,-0.035219,0.951372,1.179411,1.37688,1.358785,1.469642,1.414653,1.290444,1.116516,0.120543,-0.065876,-0.321304,-0.441648,-0.461166,-0.209832,-0.008814,1.173965,1.355447,1.457344,1.329973,1.315742,1.386367,1.404111,1.264618,0.791851,0.045455,-0.178314,-0.350098,-1.084284,-1.084284,2
-0.422985,-0.426225,-0.08853,0.671331,0.962069,1.430162,1.43507,1.386969,1.45634,1.439488,1.266387,0.74512,0.307181,0.011453,-0.22459,-0.421578,-0.450734,-0.219354,-0.032772,0.41217,1.130098,1.334286,1.329868,1.268677,1.367172,1.292401,1.282421,1.368153,1.002808,0.030775,-0.337318,-1.088639,-1.088639,2
-0.29401,-0.272634,-0.1379,0.072514,0.22378,0.487246,0.660707,1.171789,1.275483,1.261839,1.394413,1.352344,1.16292,0.937043,0.139574,-0.272407,-0.350178,-0.293168,-0.001573,0.867868,1.217723,1.268206,1.531081,1.280486,1.292765,1.150186,1.224091,1.210219,0.717261,0.095799,-0.20712,-1.126317,-1.126317,1
-0.494929,-0.461219,-0.303855,-0.093162,0.94124,1.173154,1.337969,1.422084,1.43959,1.581775,1.50684,1.288439,-0.244591,-0.366088,-0.383615,-0.321639,-0.165322,0.208329,0.932615,1.013507,1.224606,1.34416,1.33925,1.415039,1.398173,1.297406,1.12149,0.929712,-0.033513,-0.254091,-0.397279,-1.082582,-1.082582,1
-0.399523,-0.413328,-0.260542,-0.049018,0.938641,1.352626,1.481516,1.38305,1.522571,1.468267,0.878285,-0.169043,-0.342046,-0.44434,-0.407096,-0.325101,-0.149104,0.036805,0.474049,1.201655,1.321222,1.282293,1.339541,1.369801,1.264464,1.327764,1.263156,0.794213,0.262297,-0.162353,-0.343257,-1.085486,-1.085486,2
-0.490412,-0.417536,-0.230165,1.018987,1.13054,1.133233,1.231323,1.282676,1.104575,0.440735,-0.112206,-0.3522,-0.538072,-0.550208,-0.407939,-0.211874,0.806612,1.534057,1.587333,1.401154,1.349993,1.180932,1.138234,1.138041,1.450776,1.520786,1.531557,1.503668,0.804554,0.004887,-0.404342,-1.079761,-1.079761,1
-0.462855,-0.449417,-0.315715,0.433977,0.642078,0.893736,1.333117,1.476463,1.471889,1.431858,1.345316,0.769927,0.568289,-0.201724,-0.422806,-0.505211,-0.495128,-0.185407,0.45018,1.415465,1.437577,1.348748,1.437768,1.400787,1.474748,1.430714,1.231516,0.723302,0.000048,-0.219871,-0.380946,-1.063178,-1.063178,2
-0.37025,-0.396422,-0.256179,-0.055157,1.151363,1.347318,1.408638,1.402641,1.32662,1.46106,1.436106,1.076696,0.860818,-0.131294,-0.338313,-0.427837,-0.260589,-0.085469,0.341143,1.297023,1.230287,1.248277,1.318302,1.300892,1.224097,1.305148,1.32662,1.116931,0.106114,-0.118392,-0.286181,-1.101818,-1.101818,2
-0.480888,-0.421934,-0.314298,0.144882,0.947097,1.299858,1.422085,1.40133,1.460033,1.466741,1.378478,0.875941,0.200965,-0.061562,-0.270586,-0.411913,-0.438979,-0.194063,0.264238,1.015884,1.240736,1.404684,1.360448,1.31705,1.394411,1.362335,1.363802,1.339063,1.194193,-0.030932,-0.422249,-1.079279,-1.079279,2
-0.478176,-0.475937,-0.053466,0.432571,0.952986,1.45411,1.405567,1.471267,1.469175,1.306388,0.866802,0.380743,-0.052315,-0.295993,-0.436538,-0.478071,-0.213616,0.198686,0.462388,1.423143,1.39636,1.314548,1.340703,1.469803,1.396988,1.370624,1.404102,1.231481,0.232499,-0.222823,-0.408626,-1.07536,-1.07536,2
-0.448107,-0.403539,-0.275857,-0.074625,0.160987,0.928818,1.327372,1.468371,1.417721,1.416548,1.479127,1.49047,1.329914,0.730207,-0.232873,-0.374361,-0.370117,-0.332726,-0.196928,-0.024522,0.174031,1.367462,1.422219,1.364333,1.384671,1.334216,1.327176,1.429259,0.210347,-0.00919,-0.370039,-1.085264,-1.085264,2
-0.460411,-0.395224,-0.241502,0.230678,1.25595,1.380125,1.412163,1.38892,1.505347,1.560629,1.502206,0.872766,0.110984,-0.212898,-0.414991,-0.347752,-0.017945,0.401612,1.116279,1.284638,1.354369,1.329659,1.371121,1.473309,1.382638,1.173027,0.635283,0.44812,-0.03499,-0.245795,-0.387476,-1.079716,-1.079716,1
-0.429058,-0.293423,-0.076912,0.695949,1.413279,1.451454,1.412445,1.484205,1.410985,1.254114,1.024022,0.206853,-0.298701,-0.415833,-0.447916,-0.354732,-0.003254,1.324622,1.352784,1.275183,1.273305,1.304387,1.380111,1.394922,1.279772,1.258703,1.35633,0.801879,0.5401,-0.165548,-0.322962,-1.089356,-1.089356,2
-0.400171,-0.369678,-0.018728,0.729388,0.926734,1.398612,1.448739,1.384261,1.459139,1.461635,0.886445,0.380373,-0.175889,-0.355181,-0.416852,-0.421864,-0.291909,0.073039,1.025885,1.228056,1.373237,1.247816,1.217449,1.322486,1.338086,1.211625,1.301063,1.272983,1.076428,0.076533,-0.322505,-1.097744,-1.097744,2
-0.462604,-0.394158,-0.271931,-0.036179,1.00636,1.445259,1.423323,1.604013,1.486155,1.293382,0.609863,0.10921,-0.171009,-0.352071,-0.494671,-0.46266,-0.364098,-0.21897,0.454102,0.943713,1.324798,1.375734,1.276094,1.388003,1.435406,1.396182,1.400644,1.193928,-0.075552,-0.281078,-0.405274,-1.067489,-1.067489,2
-0.428255,-0.398258,-0.217869,0.010697,0.518614,1.426012,1.387631,1.532266,1.504995,1.359755,1.119169,0.684842,-0.129594,-0.322729,-0.382158,-0.40555,-0.327193,0.016919,0.206822,0.677994,0.936962,1.097353,1.226231,1.354099,1.388843,1.46217,0.951911,0.455165,0.000011,-0.205446,-0.371856,-1.086503,-1.086503,1
-0.435196,-0.399918,-0.248483,0.769149,0.993485,1.205711,1.321224,1.310253,1.455236,1.36403,0.692937,0.514096,-0.201804,-0.370492,-0.392884,-0.381376,-0.019952,1.203345,1.332624,1.346391,1.273685,1.230878,1.329398,1.378442,1.523425,1.516111,1.403825,1.192804,-0.019974,-0.22353,-0.38172,-1.092501,-1.092501,1
-0.490936,-0.432329,-0.113004,0.416105,1.13864,1.347483,1.438768,1.398304,1.519122,1.508383,1.314881,1.181214,0.976781,-0.25743,-0.442608,-0.473906,-0.383503,-0.188678,0.252348,0.970452,1.376249,1.288225,1.320635,1.419015,1.342305,1.314881,1.315648,1.396002,1.19598,-0.027414,-0.420535,-1.078479,-1.078479,2
-0.478769,-0.441088,-0.319007,-0.124016,0.408764,0.982906,1.167065,1.40085,1.475194,1.458212,1.578029,1.506893,0.857239,0.098995,-0.333517,-0.465146,-0.304723,-0.143847,0.302476,0.829124,1.336696,1.29443,1.418587,1.384812,1.422361,1.345565,1.31896,1.091024,0.921582,-0.040069,-0.409011,-1.074175,-1.074175,2
-0.493272,-0.464883,-0.10721,0.110866,0.407293,0.913669,1.089135,1.317979,1.455581,1.476083,1.444499,1.53648,1.542391,1.416979,0.52105,-0.234137,-0.423363,-0.439284,-0.201057,-0.010593,1.197369,1.327029,1.278453,1.442468,1.33571,1.313362,1.358244,1.339035,1.138634,-0.037984,-0.414091,-1.077222,-1.077222,2
-0.468311,-0.405557,-0.287625,-0.062797,0.123633,0.697871,1.373178,1.35856,1.514004,1.461709,1.266323,0.806229,-0.24375,-0.394603,-0.406236,-0.13391,0.063761,0.805529,0.952182,1.375855,1.338795,1.208263,1.377708,1.251705,1.21794,1.338795,0.964288,0.74786,0.017643,-0.197282,-0.3707,-1.096429,-1.096429,1
-0.462952,-0.404337,-0.237433,-0.011354,0.744695,0.887411,1.35745,1.385989,1.462626,1.380401,0.773514,0.523506,0.304752,-0.179895,-0.430721,-0.391524,-0.277388,-0.080507,0.882222,1.323921,1.381399,1.306159,1.374214,1.311747,1.39956,1.413131,0.995022,0.762357,0.005649,-0.213763,-0.369292,-1.091134,-1.091134,2
-0.433704,-0.429788,-0.067668,0.441163,1.003508,1.36742,1.325759,1.335133,1.544273,1.455742,1.309511,1.113494,-0.125473,-0.331176,-0.443349,-0.405875,-0.10333,0.336677,1.298679,1.419497,1.362838,1.220772,1.235979,1.30472,1.250977,1.356172,1.25306,0.481804,0.00826,-0.192443,-0.348444,-1.091017,-1.091017,2
-0.438944,-0.437848,-0.312439,-0.084575,0.690634,0.909087,1.059366,1.29633,1.420584,1.354837,1.462654,1.481635,1.39769,1.254455,0.968181,-0.240333,-0.356408,-0.397911,-0.144843,0.048954,1.011817,1.221386,1.374404,1.260521,1.352097,1.283219,1.340552,1.337617,1.176772,-0.007948,-0.348835,-1.093656,-1.093656,2
-0.444547,-0.451789,-0.269557,0.967561,1.351666,1.412145,1.370246,1.46504,1.391101,1.195636,0.254028,-0.041976,-0.446518,-0.531207,-0.444812,-0.09343,0.11434,1.29953,1.4421,1.502768,1.351477,1.279433,1.391101,1.351098,1.255166,1.250237,1.371952,1.258199,0.833333,0.052761,-0.36729,-1.079799,-1.079799,2
-0.48535,-0.414635,-0.289015,0.925528,1.10269,1.307855,1.436107,1.408104,1.424906,1.401944,1.035671,0.772914,0.558452,0.305048,-0.240198,-0.454734,-0.512158,-0.466999,-0.309551,-0.115661,1.302441,1.440774,1.338658,1.367034,1.409971,1.353033,1.419679,1.219367,0.760313,0.000437,-0.413739,-1.073851,-1.073851,2
