@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute target {1,2,3,4,5}

@data
2.315337,0.173988,-1.367076,-2.227738,-3.240694,-3.599601,-3.74698,-3.152618,-2.83539,-2.358724,-1.818168,-0.883551,0.037153,1.461432,2.548554,3.139712,4.102109,3.874898,3.931185,3.624243,3.094642,2.343743,1.440695,0.522224,-0.05152,-0.576708,-1.196661,-1.772359,-2.383254,-2.956692,-3.574052,-4.140787,-4.772003,-5.312461,-6.003691,-5.958403,-5.267866,-4.742934,-3.679391,-2.795711,-2.015287,-1.245136,-0.459061,0.314746,1.078649,1.734523,2.415062,3.081643,3.75169,4.398906,4.959423,5.490347,6.040114,6.549387,6.71784,6.915244,7.018402,6.491476,6.16476,5.44729,4.685058,4.485064,4.586092,4.630489,4.708415,4.763392,4.834734,4.894638,4.9618,5.025596,5.088861,5.156793,5.21544,5.288787,5.340737,5.423064,5.466612,5.561617,5.578904,5.738693,5.524854,5.729693,7.112376,8.290817,8.776906,8.291518,8.11451,7.853009,7.675293,7.424023,7.241393,6.994784,6.808261,6.564894,6.375644,6.1346,5.943345,5.704053,5.511249,5.270025,5.075965,4.839213,4.644075,4.408348,4.212217,3.977473,3.780348,3.54662,3.348509,3.115068,2.911859,2.683396,2.47861,2.25546,2.040482,1.842002,1.448222,0.530805,-0.23196,-1.06334,-1.827982,-2.653821,-3.422605,-4.244783,-5.022466,-5.832037,-6.613426,-6.880013,-6.920347,-6.61146,-6.454022,-6.314809,-5.956723,-5.255882,-5.141386,-5.463253,-4.935332,-4.75293,-4.723569,-4.726061,-4.166469,-3.528681,-3.829115,-3.940429,-4.111492,-4.895841,-5.383507,-5.359145,-4.97557,-5.87576,-6.965216,-6.662279,-6.967726,-7.354343,-8.605812,-9.387253,-9.530321,-9.712918,-9.361398,-8.348558,-7.658892,-6.703521,-6.030837,-5.582099,-5.657472,-5.703858,-5.35387,-5.044228,-4.603983,-4.322968,-4.254137,-4.206756,-4.315131,-4.351784,-4.038221,-3.647124,-2.743417,-1.593359,-1.727461,-1.410446,1
-9.073422,-9.377242,-9.061458,-8.674984,-8.41332,-8.075464,-7.936561,-7.870297,-7.691714,-7.713358,-8.431903,-8.805185,-9.084687,-9.185789,-8.981659,-8.762331,-8.210907,-7.391901,-7.08789,-6.838375,-7.235194,-7.380266,-7.411758,-7.180332,-6.703646,-5.681279,-4.861685,-4.520104,-4.503031,-3.738541,-3.764198,-2.535258,-1.488712,-0.920084,-0.845639,-0.792688,-0.536135,0.749332,1.617767,1.546194,1.767122,2.154807,2.788053,3.578676,4.097611,3.742434,3.846479,4.500666,4.892054,4.957707,5.019959,4.351048,3.629701,3.182519,2.380076,2.032232,1.72753,1.692034,1.011788,0.263767,0.087604,-0.259507,-0.372158,-0.052088,0.620494,0.671672,0.625095,0.256881,0.398296,0.444005,0.531044,0.533047,0.216732,0.222575,0.475293,0.766546,0.927167,0.412339,-0.121983,-0.235912,0.346766,0.772225,1.155066,1.539042,2.058108,1.865058,1.58968,1.505737,1.481418,1.609128,1.674699,1.328771,0.660902,-0.021566,-0.805639,-1.285636,-2.277536,-3.20242,-3.151642,-3.143626,-3.004479,-3.002692,-2.895824,-3.262801,-3.319897,-3.040455,-2.995273,-3.04776,-2.837479,-2.694858,-2.410955,-1.992861,-1.808615,-1.629565,-1.364315,-1.455711,-1.523383,-1.360409,-1.492266,-1.484895,-1.452214,-1.368159,-1.299614,-1.28483,-1.510663,-1.518508,-1.387402,-1.338627,-1.157527,-0.833866,-0.839954,-0.786091,-0.92257,-1.42244,-1.641,-1.404691,-1.087251,-0.473957,-0.293627,-1.034272,-1.87854,-1.99099,-1.873903,-1.1658,-0.347132,0.444417,0.903642,1.170428,1.016151,0.905128,1.262171,1.850817,2.667073,2.526807,2.371377,3.714159,4.629391,5.444669,6.025087,5.664947,5.340763,5.431461,5.652913,6.699599,7.968216,8.599827,9.51028,9.572354,10.253592,11.162074,10.952725,10.788641,10.981738,12.076289,12.456316,12.866036,13.38797,12.832036,10.916024,10.284768,1
3.402392,2.90519,2.505148,1.913338,0.419897,-1.090673,-2.88622,-3.844362,-4.273971,-4.160769,-3.561448,-2.577004,-1.341475,0.012393,1.28248,2.262618,2.395878,2.179172,2.282938,2.030539,0.931205,0.152792,-0.004996,0.597826,-0.800438,-1.629755,-2.109412,-1.703175,-0.152943,1.596566,1.980339,2.015954,3.453476,4.989041,5.480865,5.291727,4.421789,2.331495,0.480589,-0.039319,-1.769721,-2.967924,-4.06693,-5.037827,-4.824073,-4.59611,-3.928929,-3.032467,-2.055684,-0.507841,0.916681,1.739591,2.294593,2.939518,4.487366,4.976752,4.84397,5.100239,6.018623,7.142185,6.976114,6.74303,6.097685,5.589477,5.637438,6.333742,6.160044,5.774094,6.016791,5.689981,4.284853,1.862819,-0.906802,-3.134798,-4.697307,-4.868693,-4.638815,-4.353985,-4.9015,-4.716569,-4.107694,-2.870232,-0.681524,1.140177,3.040156,4.192934,4.573635,5.424367,6.792772,7.879856,8.401783,9.049119,9.278684,9.061946,8.356561,7.263936,6.762269,5.90313,5.14018,3.405913,2.317123,1.674099,0.451691,0.219984,0.451479,0.661275,1.126258,1.77406,2.266088,2.0873,2.675168,3.510734,3.989123,3.82804,4.158794,4.793535,5.635557,5.662773,5.287099,4.736769,4.177559,3.487597,2.310763,1.583298,1.865414,0.491266,-1.094911,-2.456427,-3.314306,-4.085778,-5.067175,-5.908084,-7.37174,-8.052914,-7.704022,-7.137617,-6.145794,-4.998065,-3.037381,-2.816307,-2.04017,-0.131303,0.545222,1.888728,3.213073,3.115751,3.01828,2.781549,2.23103,0.794516,0.18425,-0.408722,-0.206715,2.187784,2.975118,2.257578,0.428278,-1.570933,-3.293897,-5.117218,-6.684784,-7.345668,-7.781102,-8.626989,-9.401603,-10.54435,-12.453407,-13.36827,-13.110288,-12.587647,-11.661639,-10.613064,-9.638076,-9.33349,-8.137676,-7.18952,-6.107708,-5.792611,-5.991506,-6.282395,1
0.857377,1.152143,1.292874,1.30187,1.261875,1.372113,2.016348,2.803664,3.393619,3.833677,3.738964,3.366147,3.540994,4.179073,4.24118,4.304042,4.331718,4.241279,4.291271,4.400961,4.535244,4.409877,4.571008,4.44616,4.259571,4.139189,4.05501,4.010439,3.522871,2.113926,0.769159,0.402544,0.219458,0.09045,-0.185643,-1.179942,-2.492351,-4.767863,-6.338727,-7.00278,-7.674585,-8.117189,-8.314106,-8.068025,-7.877715,-7.611882,-7.521426,-7.150648,-7.137854,-6.938529,-6.94615,-6.876372,-6.796469,-6.955937,-7.106401,-7.046865,-7.03796,-7.005385,-6.961283,-7.031884,-7.082925,-6.929895,-7.047762,-7.161124,-7.23591,-7.139358,-7.09393,-6.866602,-6.808186,-6.774609,-6.879513,-6.973458,-7.072048,-6.990562,-6.939643,-6.732542,-6.281953,-4.520146,-2.441852,-1.047709,-0.120829,0.280789,0.899513,1.335721,1.702765,2.271631,2.920803,3.003546,3.328886,3.222506,3.136556,3.42795,3.809503,4.217408,4.593969,4.424024,4.09264,3.997919,4.182231,4.832207,5.127408,4.606945,4.379652,4.493362,4.159425,3.814586,3.80418,3.907426,4.390861,4.777718,5.433456,6.003156,6.579473,6.703256,6.690585,6.628151,6.295175,6.223202,6.510531,6.677784,6.426426,6.115974,5.861392,5.737023,5.578309,5.848033,6.382692,6.783416,6.423057,6.196905,5.920708,5.531639,5.18024,4.779766,4.556817,4.907588,5.19305,5.030234,4.44289,4.03291,4.014277,4.240373,3.822427,3.091212,2.839613,2.760429,2.069273,1.290024,0.824792,0.452763,0.503658,0.762782,0.275625,-0.234928,-0.677942,-0.982787,-1.395362,-2.225213,-3.043636,-3.452814,-3.595071,-3.625735,-4.769797,-5.605937,-6.36319,-6.626598,-6.17529,-6.234733,-5.979492,-5.826694,-5.488964,-5.282872,-5.068312,-5.040615,-5.019172,-4.447389,-3.555348,-3.679828,-3.653051,-3.894009,1
4.563186,6.536743,7.322828,5.133891,3.031116,0.269105,-1.53948,-2.994508,-4.670029,-6.017297,-5.195575,-3.230718,-0.569123,2.292157,4.219989,4.558479,3.860903,2.126874,-0.472089,-3.024155,-4.209261,-5.207406,-7.717152,-8.794202,-8.074402,-7.266492,-5.217507,-4.681393,-4.201318,-3.452468,-0.812295,2.270725,4.123919,6.248232,7.719934,6.783001,5.496732,3.679138,1.972176,-0.607439,-2.421159,-2.969958,-4.202396,-4.754562,-5.350083,-6.272152,-5.888484,-4.009017,-1.499787,1.942154,4.509691,5.872122,5.539776,4.899525,3.506349,1.411124,-0.923772,-3.476422,-4.369255,-5.180626,-5.250121,-6.245504,-6.251238,-4.825051,-3.112356,-0.384516,2.708166,4.948302,7.68607,8.339827,8.352993,6.990427,4.814415,2.696272,0.08235,-1.864243,-2.208879,-3.833531,-4.4209,-3.104692,-0.813958,2.16586,4.403015,7.113388,8.762874,8.580682,6.855042,4.401356,1.064353,-2.192744,-4.023127,-4.400834,-3.537333,-1.580765,0.612901,2.812093,5.247256,6.470078,6.231609,4.587243,1.743842,-0.678892,-4.068974,-6.833108,-8.129668,-8.515319,-6.53678,-2.986549,0.246198,3.439591,5.936119,6.737781,5.643145,3.716167,1.116034,-1.441088,-4.361687,-5.58805,-6.16005,-5.778353,-4.568501,-2.813036,-0.707765,0.921819,2.41588,4.699748,5.110876,5.177622,4.441282,3.756526,2.100407,0.468826,-1.761439,-3.445447,-6.576204,-7.959954,-7.742982,-8.100398,-7.208942,-5.254288,-2.152713,2.634575,5.84949,7.666847,8.46159,6.516978,4.207972,0.282903,-2.528362,-5.077734,-7.301345,-7.463797,-7.14871,-6.562509,-5.607355,-3.69369,-1.416019,1.602969,4.707747,6.10402,6.430738,5.969355,3.885568,1.063572,-1.85591,-4.234484,-5.530758,-6.774707,-6.837226,-5.674947,-2.358196,1.556111,5.003568,7.128534,9.343258,9.805331,8.158079,5.294231,2.427513,-0.831543,1
-3.255061,-4.547134,-5.156732,-5.636277,-5.670025,-5.7537,-5.322257,-5.981932,-6.673865,-6.996929,-7.250046,-7.072348,-7.018816,-7.056995,-6.983879,-6.802331,-6.799601,-6.751103,-6.650548,-6.477389,-6.28742,-6.30726,-6.261167,-6.211714,-6.171857,-6.10592,-6.140989,-6.17591,-5.794402,-5.700348,-6.099678,-7.092481,-8.114115,-8.009274,-7.707532,-7.193276,-6.895063,-6.493403,-6.247866,-5.147971,-3.511981,-2.073396,-0.609676,0.412742,1.248359,2.13733,2.411526,2.85199,2.639334,1.490029,1.164524,0.735514,-0.025538,-0.065928,-0.044576,0.262493,0.381565,0.476667,1.309881,2.711257,3.794959,4.37494,4.463544,5.026834,6.310245,7.435396,8.232076,8.721233,8.576273,8.548812,9.068182,9.433391,9.590668,9.469659,9.352524,9.531868,10.184203,10.111411,9.476882,9.252724,9.054389,8.615204,7.511366,7.530587,7.850201,8.093633,7.986429,7.538168,6.760602,5.605597,4.254095,2.89211,2.141825,1.504247,1.64735,1.737343,1.031369,0.198519,-0.26178,-0.679294,-0.635108,-0.134128,0.477939,1.262031,1.854855,1.816123,1.755255,2.798031,3.473344,3.219936,2.537202,2.235655,2.429178,2.491638,2.647888,2.263205,1.978626,1.889877,1.466153,0.731698,0.61567,0.955496,1.866464,2.834518,3.59347,4.236876,4.50778,4.44513,4.527503,4.668821,3.917617,3.204833,2.624416,1.564552,0.908405,0.220682,-0.923228,-2.060246,-2.962645,-3.702822,-4.431166,-4.758946,-4.756711,-5.670415,-6.272354,-6.144125,-5.732216,-5.277192,-4.844675,-4.143288,-3.509244,-2.624755,-1.932712,-1.191386,-0.62344,0.495311,1.152433,1.277539,1.622616,2.15496,2.47091,2.667393,2.337194,1.930392,2.002146,1.187205,0.628878,-0.133524,-0.931242,-1.828067,-2.173386,-3.052296,-2.876393,-3.385845,-4.686179,-5.062862,-5.168669,-4.480622,-4.151216,-3.54203,1
3.68682,3.574766,3.496696,4.238704,5.061647,4.643787,3.67053,2.904643,1.845633,0.312397,-2.318394,-4.274387,-6.328374,-7.495309,-7.8442,-9.227834,-9.805812,-10.540344,-9.846135,-8.267238,-6.562295,-4.856327,-2.491702,-1.592996,-2.171514,-2.214805,-2.74778,-2.071988,-2.187248,-0.017821,2.416299,3.956966,5.993742,6.972643,6.953564,6.545587,6.71108,6.133102,4.866303,2.739281,1.307691,-0.687184,-2.177664,-2.879458,-3.332145,-4.328057,-4.807779,-5.137844,-4.155654,-3.0043,-1.342527,-0.010482,-0.05732,1.249855,2.839544,2.825392,3.543779,4.185162,3.737506,3.652493,2.474642,1.503922,0.030283,-2.022793,-3.829589,-4.674486,-5.745453,-7.661788,-8.014521,-7.800174,-7.001804,-5.659904,-3.646825,-2.652777,-0.195167,1.457214,2.468474,3.835976,4.193592,3.282516,2.455679,2.298834,1.741157,0.670337,-1.35899,-2.789901,-3.843915,-5.625599,-6.436605,-6.529178,-6.407315,-4.59385,-2.643151,-0.508739,1.166531,2.804902,4.27492,4.906277,5.925571,6.907561,7.623893,7.198208,5.317702,3.963847,2.707414,1.245784,-0.043276,-0.873445,-1.432082,-3.543915,-4.638567,-4.480574,-4.172809,-3.49982,-2.133322,-0.686435,1.035215,2.458951,3.907148,4.439021,5.145739,5.680248,5.052795,4.41213,3.378236,2.501638,2.319302,1.311958,-0.955366,-3.145607,-4.477162,-5.251622,-6.331337,-6.879685,-8.12113,-7.591436,-6.346092,-5.114947,-3.28623,-1.293899,0.241025,0.983989,2.177161,3.384359,4.016437,5.084122,5.365118,6.5954,7.972894,7.523024,6.25018,4.776737,3.558224,1.398758,-0.670088,-2.771854,-4.594713,-6.705063,-7.818542,-7.253406,-7.038009,-6.527014,-5.427118,-4.809518,-4.909764,-3.866671,-2.240575,-0.306259,1.371694,2.966217,4.036266,4.626178,6.015313,7.922494,10.650813,11.613922,11.160157,11.063711,10.779444,9.96593,1
-5.417061,-5.651922,-5.739096,-5.581003,-5.651759,-5.608926,-5.675686,-5.804934,-5.721981,-5.487029,-5.680496,-6.43999,-6.505397,-6.012002,-5.513283,-4.953825,-4.69151,-4.609158,-4.989627,-5.745185,-5.746984,-5.590386,-5.041523,-4.65523,-4.562888,-5.094077,-5.579411,-5.654397,-5.497281,-5.185797,-4.690081,-4.156882,-4.150284,-4.325715,-4.881342,-5.293977,-5.557654,-5.336782,-5.234536,-4.446222,-4.089559,-4.085744,-3.149045,-1.886065,-0.643097,0.295072,1.567749,2.789285,3.442355,3.229769,3.24532,3.102645,3.778425,5.482205,6.530066,6.75872,7.860504,8.434198,8.583766,9.168349,9.248058,8.902408,7.494231,6.127194,5.683305,5.35269,4.926252,4.118817,1.789402,-0.551225,-1.152535,-0.951497,-0.762046,-0.162341,-0.217164,-1.607681,-3.16745,-4.541794,-5.206703,-5.171423,-4.277278,-3.711567,-3.38252,-2.930982,-2.245194,-1.560045,-1.254138,-1.482407,-1.786579,-2.225783,-2.35155,-1.941069,-1.516574,-1.241468,-1.827217,-2.031813,-2.137611,-2.153294,-2.251248,-2.312117,-2.980695,-2.746727,-1.946285,-1.425434,-1.738049,-2.23751,-3.388724,-4.319598,-5.391384,-5.682858,-5.434447,-5.06971,-4.291813,-2.903077,-1.024087,1.262492,2.594619,3.55413,4.845923,6.494119,6.765077,6.951021,6.303062,7.114868,8.556397,9.110237,10.744141,11.784218,12.465812,11.717889,10.935535,10.994821,11.272228,11.338628,11.607507,11.087673,9.812864,7.285808,6.574252,5.952804,5.25625,4.16016,2.076757,0.723543,1.093523,1.813555,0.930475,-1.757159,-3.250809,-2.98328,-2.706335,-1.789585,-1.15673,-0.987593,-1.047034,-1.095385,-0.817289,-0.618448,-0.115166,0.640298,0.460064,0.345186,0.178031,0.345418,0.534494,0.642241,0.790627,0.898755,1.012233,0.527828,0.527076,0.562786,0.798832,0.553721,0.306167,0.151223,0.253032,0.458896,0.844488,1.109786,1
-0.544601,-1.998401,-3.152187,-3.322793,-3.6241,-4.682395,-5.64396,-5.890607,-5.372973,-4.475351,-3.409076,-2.199344,-0.813641,0.453253,1.920267,3.507353,4.922682,6.560038,8.364631,8.773238,8.519548,7.435869,6.751353,5.650873,4.547638,2.85752,0.531048,-1.402007,-2.817471,-3.171861,-2.997256,-2.638527,-2.094549,-1.193877,0.04219,1.467562,2.417348,2.915047,2.930374,3.676783,4.084453,4.354138,4.326562,4.224119,4.260615,4.553049,4.886313,5.251122,4.90953,3.960612,2.41779,0.622383,-1.37837,-3.486225,-5.858207,-6.763047,-6.719116,-6.387201,-6.158241,-4.947009,-3.952911,-2.710236,-0.998461,0.951635,1.991716,2.946441,3.464864,3.160737,3.236819,2.762826,2.185503,1.872578,0.983965,-0.360249,-1.023511,-0.929631,-1.948113,-3.883543,-5.051897,-5.732699,-6.814273,-7.635706,-8.177315,-8.080037,-7.635182,-6.689946,-5.838592,-4.60908,-3.985065,-4.209828,-4.361665,-4.291792,-4.254599,-3.934415,-3.562962,-2.878691,-2.095905,-0.434061,0.047292,-0.038597,1.477681,3.286003,4.103465,4.694414,4.873689,5.356626,5.861113,5.815174,5.439145,5.530707,5.653247,5.497497,5.278818,5.990428,6.326431,5.180649,4.985259,5.702149,5.107346,5.168835,5.249549,3.887513,2.807398,2.302572,1.99328,2.916818,3.38142,2.929304,1.236964,-0.51026,-2.113574,-2.26016,-2.866746,-4.690892,-5.172158,-5.929191,-6.901966,-8.852011,-10.3586,-11.13179,-11.293996,-11.390428,-10.971168,-9.856395,-9.775778,-7.795665,-4.384177,-3.765214,-3.200074,-2.692628,-1.224658,-0.029471,1.073681,1.329598,1.039323,0.044637,-1.112095,-3.316922,-5.091297,-6.067376,-5.276396,-4.445356,-2.660614,-1.588315,-0.387257,2.380905,3.654042,4.645319,5.745899,8.133953,8.689464,8.845723,8.812703,8.119308,7.481334,6.775223,6.825283,6.574357,6.362959,6.107111,1
-0.817431,-1.003539,-0.745546,-1.527115,-1.598774,-5.114336,-6.374928,-6.285296,-6.25146,-4.973597,-2.520852,-0.616988,-0.73608,-1.842018,-2.749367,-3.079505,-3.49299,-5.209721,-6.347647,-6.743265,-6.890747,-5.891461,-4.115604,-3.674871,-3.336642,-3.730441,-4.201567,-3.651081,-2.335724,-0.826207,-0.185693,-0.530756,-1.327941,-1.774927,-1.93207,-2.297198,-3.666374,-4.776409,-2.429828,1.184621,5.658338,8.477114,11.73148,8.288408,3.539425,4.269965,3.756852,3.624963,2.604909,2.714778,6.169899,9.673929,2.055287,-1.516591,-2.790927,-4.599014,-6.545248,-9.947097,-12.294848,-13.881981,-13.505128,-11.028283,-9.2763,-8.41093,-8.312833,-6.957428,-6.36181,-5.566889,-3.625186,-1.501663,-0.742593,0.340561,1.01766,1.941964,2.416711,3.665761,2.085287,1.741434,2.723194,2.574097,0.511098,0.040745,1.125282,1.360956,3.801084,3.402811,7.061198,8.872764,7.553803,5.472456,4.331685,1.258932,0.095705,-1.851619,0.407015,4.352344,10.634835,15.323171,16.898808,16.152265,13.12469,11.276907,7.72878,4.661838,1.318629,-0.341753,-0.588413,1.416172,5.220148,7.767532,7.232486,4.111565,1.757235,0.795964,0.380903,-0.172542,-0.556853,-0.447431,0.825816,1.441834,1.362418,0.944945,0.822747,0.888353,0.119144,-0.773626,-1.432384,-1.182276,-1.31614,-0.545299,0.270998,0.099336,0.674155,0.525607,1.636355,1.548087,1.385574,0.389585,0.592976,0.238425,0.138409,0.007051,1.01729,1.939175,1.238221,-0.233362,-1.290093,-2.149049,-1.908933,-1.90587,-1.904632,0.444463,2.449252,2.969238,3.723572,3.94772,3.859811,2.466361,0.713681,0.428186,0.509016,1.596386,1.412642,0.57925,-0.356839,-1.397309,-0.087402,1.875062,3.715294,1.884115,0.146376,-0.85797,-2.97393,-4.310916,-5.034117,-5.326479,-6.607173,-6.765237,-7.1402,-6.604785,1
-5.344464,-4.965835,-4.66685,-3.514044,-1.61351,1.353823,3.392585,4.562157,5.186515,4.686996,3.688945,1.701115,0.102903,-1.804289,-3.080855,-4.470455,-5.103818,-5.421164,-5.047843,-4.052558,-2.680078,-0.727883,1.516878,3.241761,4.481953,6.182213,5.685073,4.315687,2.962896,1.423938,-0.070741,-1.925263,-1.649259,-0.644107,-1.161449,0.981339,3.246065,4.392445,4.098784,1.564541,-1.313423,-3.579024,-5.253603,-6.107543,-7.064929,-8.076697,-6.427996,-5.03363,-3.817704,-1.889162,0.077684,1.681706,2.847555,3.58738,3.058848,2.680019,2.317849,1.37938,0.39488,0.073481,-0.000589,-0.590036,-1.428789,-1.742289,-1.031248,-1.64676,-3.286519,-4.147102,-4.824769,-4.869271,-5.128962,-5.183081,-5.708306,-6.246154,-6.300371,-5.663468,-5.364922,-5.10024,-5.27212,-5.251532,-5.437966,-5.146957,-4.878143,-3.817691,-3.372321,-2.057012,-0.466894,0.821811,2.190302,2.301794,2.476748,2.77774,4.01766,4.213547,4.141097,3.395908,2.593838,1.666381,0.645401,-0.150489,-1.176213,-1.270638,-1.252307,-1.838363,-2.469326,-2.717199,-2.951546,-3.360981,-3.802505,-4.371248,-4.976411,-4.456744,-2.754919,-2.804817,-1.914906,-2.614226,-3.429476,-3.608946,-2.399588,-0.541075,1.888302,2.658226,1.414091,-0.259951,-2.081336,-3.480662,-4.407599,-4.729401,-4.838163,-4.806568,-3.396634,-2.094728,-0.131422,2.018979,3.907957,5.657292,6.658264,6.756001,6.450056,5.811984,4.472127,3.026912,1.302432,-0.369921,-1.189826,-2.096941,-3.28985,-2.896151,-2.843989,-4.594594,-6.306695,-6.879313,-6.844416,-5.49584,-4.584418,-3.95847,-4.858134,-5.640746,-4.0211,-1.295034,1.443022,3.4405,4.643671,5.065752,6.039229,7.340157,9.795068,12.27208,13.302296,13.871924,14.429752,14.442734,14.400474,13.207533,12.2226,11.378926,10.789177,8.846488,7.909614,7.752273,1
