@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.689608,-0.621144,-0.453949,-0.198681,0.070128,0.386803,0.613273,0.917426,1.263888,1.448139,1.424837,1.408262,1.493811,1.561674,1.458078,1.225062,0.921149,0.608739,0.342331,0.215013,-0.071633,-0.316991,-0.524875,-0.630182,-0.612436,-0.446322,0.016078,0.28729,0.551836,0.840044,1.118432,1.416219,1.477596,1.420543,1.423306,1.336495,1.372078,1.471591,1.488707,1.452853,1.454355,1.220858,0.927635,0.626575,0.056796,-0.431668,-0.600515,-0.6594,-0.557275,-0.660631,-0.83233,-0.97142,-1.118857,-1.260264,-1.388633,-1.444906,-1.302645,-1.179603,-1.027542,-0.923225,-0.777349,-0.597632,-0.50914,-0.747592,-0.859536,-0.999406,-1.089669,-1.297652,-1.308372,-1.282728,-1.227888,-1.098498,-1.023638,-0.781763,3
-0.434867,-0.427279,-0.269751,-0.032764,0.221942,0.475337,0.750822,1.011131,1.2066,1.362936,1.383198,1.407036,1.49762,1.553042,1.468816,1.230239,0.997821,0.784573,0.546871,0.269061,0.040716,-0.213991,-0.346171,-0.432921,-0.398137,-0.281948,-0.103225,0.097906,0.315247,0.549552,0.783043,0.926109,1.157733,1.342277,1.411009,1.297581,1.276326,1.349627,1.383794,1.3242,1.346647,1.426106,1.239179,1.026029,0.777143,0.512604,0.248442,0.020493,-0.20376,-0.371598,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,-1.083413,5
-0.291506,-0.250276,-0.176249,0.054315,0.249806,0.397808,0.577676,0.78641,1.017595,1.183134,1.261971,1.252091,1.285612,1.258506,1.150129,1.004248,0.8145,0.577262,0.363355,0.107443,-0.035283,-0.266209,-0.448353,-0.495739,-0.126381,0.131963,0.378202,0.656928,0.94631,1.248108,1.356639,1.206723,1.162907,1.090536,1.242986,1.197929,1.187065,1.275163,1.302994,1.372831,1.341896,1.368278,1.325859,1.019147,0.725523,0.448814,0.184056,-0.034662,-0.236929,-0.711974,-0.604115,-0.692782,-0.89536,-1.058053,-1.453199,-1.54679,-1.607667,-1.392824,-0.993596,-0.89179,-0.687298,-0.541728,-0.698006,-0.796192,-0.942745,-1.145426,-1.209262,-1.314876,-1.454311,-1.506264,-1.356726,-1.242473,-1.045845,-0.758635,1
-0.836121,-0.750497,-0.567226,-0.288141,0.391827,0.714735,1.001415,1.357136,1.3932,1.376534,1.369704,1.456585,1.600841,1.51232,1.029283,0.726374,0.401854,-0.225275,-0.429829,-0.662058,-0.797844,-0.699761,-0.527365,-0.314916,-0.060502,0.186427,0.779759,1.104689,1.325171,1.325717,1.35577,1.216706,1.24512,1.310417,1.461776,1.570241,1.506856,1.270802,0.941391,0.618674,0.291148,-0.020258,-0.316009,-0.562199,-0.729022,-0.080036,-0.223745,-0.415813,-0.575177,-0.846967,-1.059034,-1.324486,-1.613123,-1.483659,-1.308011,-1.075481,-0.881556,-0.650993,-0.472668,-0.513786,-0.614765,-0.785358,-1.057968,-1.206978,-1.390685,-1.490325,-1.464179,-1.329977,-1.15086,-0.984283,-0.752737,-0.586624,-0.375296,-0.151099,4
-0.894709,-0.832638,-0.62426,-0.326707,-0.002689,0.354405,0.678521,0.918745,1.232787,1.473601,1.356388,1.413643,1.525696,1.602117,1.510952,1.317809,1.036941,0.779909,0.493462,0.167061,-0.43038,-0.694637,-0.856719,-0.803888,-0.6421,-0.384822,-0.098572,0.173573,0.770079,1.089773,1.369904,1.448045,1.407009,1.388579,1.355897,1.373344,1.371869,1.427404,1.404551,1.221483,0.887784,0.243704,-0.338354,-0.600645,-0.773909,-0.241685,-0.288201,-0.521545,-0.712132,-0.956829,-1.222732,-1.456519,-1.640808,-1.489348,-1.265588,-1.067997,-0.849691,-0.453503,-0.291273,-0.266872,-0.398042,-0.58659,-0.793813,-1.05802,-1.216171,-1.325865,-1.393023,-1.415359,-1.36958,-1.189879,-0.978773,-0.785605,-0.515304,-0.342483,3
-0.422985,-0.426225,-0.258065,-0.08853,0.156004,0.422511,0.671331,0.962069,1.195379,1.430162,1.43507,1.386969,1.432125,1.45634,1.439488,1.266387,1.002481,0.74512,0.531656,0.307181,0.011453,-0.22459,-0.421578,-0.450734,-0.353581,-0.219354,-0.032772,0.189953,0.41217,0.656606,0.886153,1.130098,1.334286,1.329868,1.268677,1.283075,1.338376,1.367172,1.292401,1.282421,1.332159,1.368153,1.192598,1.002808,0.754446,0.49769,0.263316,0.030775,-0.170009,-0.337318,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,-1.088639,6
-0.557261,-0.539893,-0.403629,-0.172697,0.139624,0.329971,0.550218,0.885492,1.192624,1.29015,1.358964,1.45051,1.399592,1.28971,1.205903,0.984645,0.721966,0.416109,0.151628,-0.165398,-0.447775,-0.554447,-0.593141,-0.414402,-0.179073,0.064918,0.314406,0.584823,0.861396,1.14518,1.382356,1.460535,1.379718,1.423732,1.393568,1.404165,1.408166,1.442639,1.433449,1.506968,1.320885,1.032748,0.700772,0.409865,0.234555,-0.258747,-0.45059,-0.557965,-0.604661,-0.777201,-1.021588,-1.229699,-1.322059,-1.376221,-1.414365,-1.318136,-1.191269,-0.902296,-0.788853,-0.719248,-0.595428,-0.59534,-0.849312,-1.065294,-1.179309,-1.277209,-1.429034,-1.448574,-1.350006,-1.223631,-1.089961,-0.924062,-0.807101,-0.640849,2
-0.399953,-0.392635,-0.316284,-0.08169,0.113239,0.378557,0.61894,0.887488,1.094415,1.334971,1.428403,1.373376,1.335544,1.42248,1.432989,1.337455,1.109127,0.832269,0.601458,0.379111,0.109417,-0.153723,-0.355224,-0.403201,-0.36216,-0.214807,-0.025229,0.194825,0.432285,0.616074,0.872011,1.03633,1.258161,1.455535,1.37242,1.316246,1.305737,1.330003,1.267523,1.278414,1.372993,1.386368,1.157277,1.027159,0.765739,0.524419,0.266552,0.030945,-0.156684,-0.314736,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,-1.095998,6
-0.610758,-0.588891,-0.453488,-0.267974,0.027201,0.357316,0.548276,0.763001,0.946456,1.279356,1.344354,1.38579,1.335034,1.059588,0.852409,0.500345,0.209608,-0.006892,-0.270637,-0.510215,-0.642915,-0.596435,-0.399544,-0.190307,0.046567,0.327218,0.560986,0.862092,1.180789,1.474915,1.555205,1.605719,1.425773,1.338423,1.264226,1.31131,1.39975,1.659662,1.557182,1.236064,1.041271,0.769577,0.159618,-0.120669,-0.354518,-0.69706,-0.730628,-0.746928,-0.888302,-1.072686,-1.153379,-1.29345,-1.355245,-1.32883,-1.080271,-0.902343,-0.766173,-0.708881,-0.726513,-0.728974,-0.802082,-0.904764,-1.05917,-1.190296,-1.293414,-1.273692,-1.277283,-1.29343,-1.211639,-1.176134,-1.089672,-0.901294,-0.756208,-0.690403,4
-0.900385,-0.855988,-0.722698,-0.394352,-0.145716,0.572219,0.903584,1.432901,1.387232,1.392223,1.437892,1.585632,1.531477,1.295394,1.037848,0.770319,0.459143,0.158673,-0.178283,-0.491107,-0.740043,-0.868366,-0.790728,-0.594649,-0.326372,-0.04654,0.569598,0.793528,1.137921,1.467091,1.614082,1.523991,1.379745,1.312364,1.39971,1.426912,1.614581,1.506521,1.226016,0.903834,0.560639,-0.048362,-0.331388,-0.59707,-0.793424,-0.419807,-0.592054,-0.728987,-0.842362,-1.014484,-1.236243,-1.414379,-1.407416,-1.361547,-1.161699,-0.947801,-0.859058,-0.727365,-0.505431,-0.357742,-0.22802,-0.364405,-0.569419,-0.815385,-1.183386,-1.272354,-1.292469,-1.277495,-1.190598,-1.180666,-1.023518,-0.846305,-0.577155,-0.413893,2
-0.336957,-0.371228,-0.228709,-0.032225,0.219797,0.463781,0.713837,0.95694,1.181793,1.372918,1.473352,1.396152,1.371981,1.435127,1.48703,1.326823,1.111339,0.898478,0.655169,0.407475,0.158375,-0.115196,-0.260601,-0.356519,-0.34048,-0.251888,-0.12998,0.038304,0.257048,0.476504,0.723711,0.93839,1.16343,1.333943,1.287099,1.306961,1.332444,1.379288,1.319703,1.279978,1.294219,1.428756,1.226014,0.9605,0.732949,0.475399,0.223245,0.008604,-0.111973,-0.267196,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,-1.100464,6
-0.913202,-0.799982,-0.582589,-0.319314,-0.004566,0.346058,0.978673,1.24607,1.45308,1.457982,1.481156,1.568952,1.592572,1.502548,1.300664,1.049756,0.734451,0.437975,0.122581,-0.490515,-0.7699,-0.890206,-0.849049,-0.70002,-0.485992,-0.221826,0.069012,0.390913,0.665597,1.243842,1.510347,1.570734,1.380883,1.430128,1.511461,1.369295,1.328963,1.533744,1.248967,0.931211,0.625509,0.291486,-0.024354,-0.332528,-0.602532,-0.822443,-0.352962,-0.168503,-0.205693,-0.343759,-0.678784,-0.905938,-1.09082,-1.220797,-1.402652,-1.436266,-1.363699,-1.195484,-0.830643,-0.67308,-0.502592,-0.525009,-0.666105,-0.791826,-0.985065,-1.137704,-1.357125,-1.417755,-1.337137,-1.16656,-1.042444,-0.836794,-0.714371,-0.554712,4
-0.680338,-0.691718,-0.487851,-0.232962,0.385878,0.747679,1.093864,1.297004,1.347583,1.31281,1.357573,1.383115,1.463537,1.407046,1.181556,0.890598,0.578396,0.326415,0.041305,-0.209569,-0.499263,-0.616038,-0.678852,-0.610285,-0.403288,-0.171097,0.079714,0.371937,0.654581,0.972378,1.227836,1.413495,1.341862,1.334148,1.353021,1.213737,1.29615,1.405623,1.518384,1.502262,1.399459,1.061936,0.745561,0.414076,-0.164711,-0.408694,-0.621065,-0.425006,-0.550127,-0.665954,-0.807829,-1.193846,-1.326806,-1.482484,-1.528789,-1.366755,-1.028198,-0.883098,-0.750896,-0.571623,-0.423552,-0.587524,-0.712297,-0.942244,-1.13334,-1.252423,-1.326332,-1.359462,-1.341348,-1.231401,-1.129041,-0.951633,-0.732972,-0.581644,3
-0.457411,-0.459544,-0.30097,-0.081229,0.166163,0.417574,0.645563,0.911677,1.097201,1.315376,1.480329,1.473346,1.456737,1.505053,1.439374,1.323681,1.126832,0.914508,0.676232,0.44845,0.224745,-0.019022,-0.205981,-0.389014,-0.46313,-0.435197,-0.283135,-0.08757,0.124849,0.350196,0.583187,0.820896,1.069646,1.313678,1.438619,1.386906,1.42956,1.450698,1.401816,1.377469,1.381999,1.415405,1.253283,1.005099,0.748762,0.496049,0.243392,0.008457,-0.207698,-0.387032,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,-1.071529,6
-0.473583,-0.478527,-0.353352,-0.179894,0.003998,0.346924,0.590045,0.881449,1.110828,1.224409,1.260724,1.35221,1.382421,1.342116,1.237946,1.124501,0.881381,0.542273,0.251176,-0.058675,-0.311241,-0.564761,-0.534721,-0.400442,-0.178087,0.05685,0.279478,0.810013,1.38849,1.443422,1.48226,1.34822,1.317668,1.365883,1.527884,1.569859,1.473054,1.217794,1.032163,0.740555,0.42934,-0.115823,-0.335382,-0.433585,-0.541199,-0.638618,-0.729695,-0.829807,-0.970326,-1.135566,-1.219005,-1.361832,-1.443239,-1.384702,-1.247988,-1.133964,-1.008687,-0.840139,-0.707974,-0.641823,-0.704871,-0.835058,-1.002208,-1.12353,-1.278305,-1.406859,-1.410313,-1.386598,-1.295678,-1.17761,-1.044081,-0.875704,-0.779785,-0.609396,2
-0.637894,-0.571658,-0.440441,-0.213315,0.044131,0.313238,0.642947,0.911265,1.192033,1.368244,1.478506,1.53344,1.497739,1.499748,1.422532,1.280336,1.020451,0.769356,0.450087,-0.162902,-0.437463,-0.616114,-0.667496,-0.573272,-0.389096,-0.163728,0.07384,0.328343,0.611659,0.880013,1.163544,1.357229,1.368208,1.328381,1.362145,1.461786,1.427879,1.4695,1.430964,1.510297,1.455435,1.209256,0.594006,0.029419,-0.236458,-0.427488,-0.536351,-0.532296,-0.641877,-0.78619,-0.854148,-0.955368,-1.130001,-1.216678,-1.330148,-1.372581,-1.272965,-1.20802,-1.075677,-0.903126,-0.762795,-0.701547,-0.91877,-1.11999,-1.18872,-1.243894,-1.25783,-1.284432,-1.202265,-1.135455,-0.877256,-0.764195,-0.666132,-0.528995,1
-0.804402,-0.714969,-0.514993,-0.236468,0.084361,0.39218,0.71522,0.95503,1.212015,1.445794,1.417936,1.338957,1.367389,1.487725,1.559525,1.353891,1.126373,0.876912,0.543993,0.226754,-0.05381,-0.31585,-0.600836,-0.823099,-0.805781,-0.688547,-0.471224,-0.215732,0.067703,0.66565,0.983061,1.257967,1.329192,1.365092,1.212877,1.249638,1.426839,1.433158,1.549473,1.459005,1.354465,1.033263,0.692158,0.369979,0.063051,-0.256141,-0.491213,-0.70394,-0.364903,-0.710862,-1.090509,-1.299618,-1.470113,-1.650493,-1.530519,-1.37607,-1.167018,-0.914658,-0.734498,-0.593541,-0.338452,-0.163778,-0.20703,-0.352755,-0.581393,-0.75509,-1.145019,-1.291634,-1.417225,-1.465773,-1.34106,-0.922699,-0.701901,-0.498824,5
-0.492177,-0.428462,-0.23928,-0.008905,0.266594,0.529259,0.748623,0.924749,1.161401,1.338089,1.325454,1.366567,1.484893,1.565917,1.476069,1.300184,1.074963,0.879625,0.626928,0.383116,0.123299,-0.146926,-0.364626,-0.439994,-0.391921,-0.287974,-0.140989,0.071637,0.309794,0.540048,0.771527,0.993338,1.225779,1.461027,1.348718,1.243428,1.260074,1.32405,1.369776,1.317632,1.342701,1.410889,1.216152,0.96506,0.71469,0.458183,0.213207,-0.026714,-0.249649,-0.396153,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,-1.083989,6
-0.664323,-0.678205,-0.485185,-0.266989,-0.028302,0.2,0.481732,0.68157,0.958442,1.203039,1.337628,1.425641,1.441306,1.365602,1.179156,0.870359,0.574535,0.258116,-0.321258,-0.571974,-0.721425,-0.658938,-0.500711,-0.26017,0.000197,0.272103,0.556003,0.849519,1.454069,1.509248,1.541942,1.478861,1.380428,1.352035,1.490331,1.600653,1.634046,1.198563,0.581179,0.279411,-0.014175,-0.293669,-0.49085,-0.666596,-0.454589,-0.561135,-0.621663,-0.759854,-0.889583,-1.041376,-1.185232,-1.388941,-1.476947,-1.39897,-1.284983,-1.109283,-0.967315,-0.77003,-0.643832,-0.556938,-0.562184,-0.661036,-0.794437,-0.9727,-1.143971,-1.248355,-1.330588,-1.347103,-1.281284,-1.169916,-1.011724,-0.896996,-0.764714,-0.556274,2
-0.691672,-0.634307,-0.418728,-0.150564,0.368573,0.687357,0.964885,1.219133,1.368375,1.357995,1.325383,1.484612,1.405079,1.262059,0.944061,0.620234,0.305052,0.01996,-0.254261,-0.501796,-0.646356,-0.58146,-0.501174,-0.243456,-0.025651,0.259998,0.513493,0.821897,1.152599,1.409729,1.327872,1.153647,1.254168,1.301743,1.223127,1.275909,1.39578,1.411431,1.48638,1.529469,1.293164,0.984629,0.662865,0.372469,0.089015,-0.429337,-0.577498,-0.556379,-0.677822,-0.791538,-1.143261,-1.296399,-1.436627,-1.517871,-1.260873,-1.110747,-0.920413,-0.759089,-0.493807,-0.518986,-0.635944,-0.777491,-0.969658,-1.116543,-1.274625,-1.360578,-1.365545,-1.387349,-1.262838,-1.165788,-1.048732,-0.887736,-0.691868,-0.527631,1
-0.662382,-0.603113,-0.418926,-0.18356,0.172054,0.378908,0.641182,0.972918,1.219189,1.412571,1.457513,1.444148,1.364707,1.144845,0.930471,0.686088,0.387818,0.082456,-0.185913,-0.42805,-0.560559,-0.626208,-0.503642,-0.327866,-0.066697,0.164855,0.488572,0.79315,1.085041,1.382456,1.354692,1.286371,1.374686,1.419949,1.320585,1.333237,1.253903,1.214235,1.414425,1.555523,1.287867,0.959268,0.670906,0.361302,0.085841,-0.180816,-0.410408,-0.582157,-0.558029,-0.692747,-1.013257,-1.109805,-1.301868,-1.418942,-1.497342,-1.426031,-1.295168,-1.156173,-1.001282,-0.839192,-0.665198,-0.38072,-0.441486,-0.611417,-0.764063,-0.967281,-1.12709,-1.269899,-1.3928,-1.469832,-1.288183,-1.138495,-0.974409,-0.631019,3
-0.539759,-0.520627,-0.355814,-0.243284,0.039134,0.456378,0.714901,0.987597,1.177555,1.294615,1.410815,1.338034,1.245065,1.075724,0.856754,0.618809,0.404252,0.168806,-0.108459,-0.33879,-0.431407,-0.457646,-0.312747,-0.111778,0.111838,0.364347,0.634701,0.9138,1.20805,1.416867,1.485275,1.422763,1.393596,1.2854,1.27763,1.419444,1.496482,1.467783,1.467627,1.281808,0.974439,0.716697,0.418816,0.166658,-0.098698,-0.251601,-0.429845,-0.623903,-0.623981,-0.738425,-0.932678,-1.087534,-1.288139,-1.419501,-1.348356,-1.224667,-1.133686,-0.983867,-0.876959,-0.722377,-0.648814,-0.886174,-0.959502,-1.114202,-1.219587,-1.34367,-1.39281,-1.411528,-1.328068,-1.200142,-1.107408,-0.96532,-0.854899,-0.699379,1
-0.382334,-0.406118,-0.247776,-0.031541,0.244333,0.478758,0.706858,0.949543,1.179125,1.370975,1.359149,1.337749,1.364217,1.454511,1.47347,1.341878,1.154346,0.950669,0.683787,0.448592,0.184375,-0.059962,-0.243458,-0.367579,-0.378467,-0.267299,-0.114926,0.086761,0.311105,0.532353,0.746992,0.979015,1.207283,1.378108,1.352391,1.220986,1.244827,1.300017,1.305648,1.265101,1.297201,1.344882,1.192265,1.012054,0.780782,0.535469,0.293835,0.04366,-0.17006,-0.3425,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,-1.103368,6
-0.659061,-0.624859,-0.505029,-0.230206,0.013337,0.313701,0.5877,0.825881,1.12126,1.381509,1.479202,1.50897,1.569228,1.562422,1.452905,1.223971,0.903945,0.690342,0.379735,0.098724,-0.191431,-0.429405,-0.620562,-0.597668,-0.552054,-0.361344,-0.112748,0.16871,0.424868,0.732279,0.965029,1.28282,1.423412,1.559672,1.481539,1.397975,1.458233,1.534751,1.457752,1.196369,1.03309,0.860049,0.552054,0.327692,0.031143,-0.452746,-0.517782,-0.730732,-0.822752,-0.863142,-0.936876,-1.044708,-1.138987,-1.187307,-1.268393,-1.275275,-1.173722,-1.093451,-0.96056,-0.864689,-0.869055,-0.826362,-0.752525,-0.735819,-0.821446,-0.945607,-1.160059,-1.230523,-1.267111,-1.242024,-1.171887,-1.082073,-0.778925,-0.706739,2
-0.850209,-0.864953,-0.69245,-0.403171,-0.09129,0.239632,0.554223,0.930937,1.474783,1.37983,1.3852,1.409365,1.614894,1.516035,1.210183,0.924346,0.377668,0.062198,-0.276656,-0.580019,-0.772611,-0.870762,-0.798021,-0.576382,-0.338559,-0.078182,0.216369,0.519097,0.842574,1.17845,1.484303,1.540445,1.426696,1.373971,1.383247,1.357617,1.35664,1.428161,1.488941,1.346388,1.037363,0.720037,0.383893,0.053289,-0.263573,-0.534715,-0.768461,-0.279415,-0.374441,-0.744149,-0.887873,-1.133336,-1.325074,-1.481857,-1.458985,-1.085738,-0.880184,-0.753547,-0.545797,-0.410055,-0.350251,-0.444985,-0.578579,-0.818281,-1.078244,-1.206321,-1.292194,-1.28658,-1.287215,-1.240592,-1.17493,-1.049807,-0.844448,-0.367143,5
-0.452093,-0.41168,-0.271333,-0.044706,0.228302,0.477774,0.719242,0.996479,1.18046,1.333811,1.463843,1.416217,1.441315,1.512259,1.433805,1.221565,1.067819,0.814928,0.565911,0.325629,0.079141,-0.167979,-0.38186,-0.452943,-0.451105,-0.331191,-0.165371,0.037088,0.255929,0.493682,0.734814,0.963477,1.192713,1.425901,1.409894,1.363256,1.378275,1.417403,1.361082,1.373927,1.461472,1.392701,1.169196,0.919211,0.689066,0.435859,0.225101,-0.018581,-0.216198,-0.371169,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,-1.074745,6
-0.666945,-0.609991,-0.434493,-0.179593,0.092352,0.349459,0.631732,0.973646,1.242489,1.39218,1.417123,1.367429,1.365222,1.462948,1.450541,1.318598,1.12241,0.829199,0.487158,0.161393,-0.132105,-0.404434,-0.637397,-0.758403,-0.721692,-0.560616,-0.35669,-0.108217,0.156564,0.434777,1.042272,1.338137,1.416835,1.434008,1.359626,1.324801,1.330909,1.349265,1.438933,1.544653,1.470207,1.303728,1.034373,0.414215,0.115504,-0.15417,-0.397942,-0.557866,-0.345753,-0.505645,-0.629722,-0.852484,-1.037479,-1.174123,-1.346679,-1.499827,-1.471024,-1.32487,-1.138563,-0.927665,-0.818011,-0.512169,-0.574719,-0.731669,-0.917816,-1.196348,-1.246842,-1.370311,-1.415698,-1.355249,-1.092386,-0.7215,-0.527103,-0.371944,3
-0.593263,-0.589105,-0.414707,-0.176159,0.1067,0.44751,0.773549,1.015125,1.212025,1.388903,1.413593,1.44627,1.417787,1.338429,1.084563,0.793206,0.480953,0.191128,-0.110914,-0.403219,-0.619594,-0.689215,-0.580644,-0.413248,-0.207085,0.025774,0.267605,0.550938,1.087225,1.344227,1.400683,1.332229,1.320558,1.384417,1.359873,1.384052,1.319902,1.385001,1.476248,1.250063,1.018662,0.736022,0.458487,0.161405,-0.09133,-0.322001,-0.531337,-0.59443,-0.703803,-0.806684,-0.944247,-1.075137,-1.242898,-1.388656,-1.448821,-1.35916,-1.205553,-1.104532,-0.974736,-0.83761,-0.656684,-0.50745,-0.552782,-0.662081,-0.94567,-1.080608,-1.156209,-1.35939,-1.375571,-1.308398,-1.224007,-1.109091,-0.979623,-0.701578,4
-0.530718,-0.48632,-0.3113,-0.100742,0.459717,0.653218,0.923459,1.095908,1.226391,1.325469,1.338149,1.292432,1.187621,0.946249,0.47528,0.177594,-0.077049,-0.360874,-0.525923,-0.580986,-0.534817,-0.351112,-0.212952,0.027796,0.282439,0.576304,0.85186,1.153576,1.345097,1.54572,1.548951,1.47492,1.4069,1.34402,1.21847,1.295419,1.467208,1.558574,1.617423,1.344889,1.052553,0.726345,0.226473,-0.036508,-0.249637,-0.414756,-0.592832,-0.609438,-0.718626,-0.996475,-1.049627,-1.18282,-1.244275,-1.2677,-1.324124,-1.264605,-1.167708,-1.040908,-0.990048,-0.919631,-0.835074,-0.844384,-0.951557,-1.051052,-1.180909,-1.251153,-1.333869,-1.296246,-1.194319,-1.116154,-1.058034,-0.903615,-0.828959,-0.685762,1
-0.55999,-0.557745,-0.415106,-0.175574,0.087939,0.340761,0.674885,0.932018,1.218152,1.405148,1.36971,1.34697,1.3703,1.370596,1.407215,1.204509,0.964385,0.794518,0.47581,0.166996,-0.111224,-0.33853,-0.558749,-0.54041,-0.511292,-0.387967,-0.166655,0.086108,0.350211,0.917873,1.233952,1.412826,1.455352,1.48577,1.363213,1.32048,1.296087,1.349924,1.442063,1.496992,1.344431,1.211242,0.989399,0.428618,0.165165,-0.080688,-0.469858,-0.614417,-0.542152,-0.824388,-0.993399,-1.288127,-1.40639,-1.451302,-1.34002,-1.18134,-1.076502,-0.902707,-0.760452,-0.646607,-0.645337,-0.93215,-1.032795,-1.158157,-1.240581,-1.310217,-1.366927,-1.335679,-1.281128,-1.169734,-1.039882,-0.967972,-0.851941,-0.704843,2
-0.417368,-0.373169,-0.25118,-0.049409,0.202948,0.459186,0.727981,0.971701,1.174486,1.315381,1.318565,1.287123,1.367719,1.47359,1.362346,1.189611,0.976875,0.754229,0.523325,0.248779,-0.016514,-0.247438,-0.334085,-0.414542,-0.29502,-0.147498,0.047685,0.273097,0.484021,0.730349,0.981452,1.220456,1.358565,1.355978,1.24573,1.228814,1.266227,1.271003,1.244536,1.299461,1.467421,1.37767,1.214884,1.046925,0.792239,0.547006,0.299385,0.043008,-0.172593,-0.355358,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,-1.10252,6
