@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute target {1,2,3}

@data
-0.39386,-0.319354,-0.182229,0.295961,0.551683,0.759212,1.124561,1.254554,1.325401,1.369447,1.346142,1.107315,0.939591,0.797222,0.588878,0.400529,0.143268,-0.23364,-0.379294,-0.437067,-0.311128,-0.139558,0.576736,0.828754,1.275995,1.371078,1.354765,1.300931,1.399277,1.397879,1.465928,1.396247,1.235911,1.023931,0.772053,0.544482,0.2827,-0.199755,-0.340562,-1.104817,-1.104817,3
-0.473134,-0.486457,-0.30521,-0.056341,0.210907,0.724479,1.15428,1.294025,1.365833,1.420901,1.432584,1.3289,1.211161,1.031694,0.608484,0.320903,0.185274,-0.133311,-0.269428,-0.362266,-0.521192,-0.43655,-0.254572,0.003853,0.494268,1.246978,1.383166,1.444895,1.220403,1.23948,1.328516,1.500381,1.331516,1.115638,0.864502,0.590628,0.339143,-0.184089,-0.383435,-1.079509,-1.079509,3
-0.444,-0.374719,-0.191031,0.275201,0.459635,0.422268,0.649556,0.900349,1.184874,1.356809,1.454465,1.466347,1.406806,1.157441,0.944664,0.479893,0.072099,-0.066657,-0.244599,-0.438059,-0.503541,-0.406308,-0.201063,0.034179,1.297333,1.516505,1.486378,1.337233,1.326909,1.365023,1.417617,1.471379,1.375607,1.173186,0.955508,0.373765,0.142548,-0.148275,-0.354266,-1.085187,-1.085187,3
-0.512235,-0.459891,-0.246931,-0.015479,0.750646,1.175469,1.356996,1.348961,1.282094,1.133193,1.036959,0.872633,0.667063,0.38359,0.133583,-0.419003,-0.519206,-0.534341,-0.402964,-0.25345,-0.006282,0.458815,0.716277,1.169499,1.432608,1.474497,1.478047,1.375681,1.359642,1.398497,1.348541,1.442516,1.413923,1.26215,1.06339,0.813866,0.338184,0.069427,-0.411935,-1.073856,-1.073856,3
-0.538519,-0.436467,-0.232835,0.040442,0.357622,0.615687,0.850042,1.447461,1.502959,1.43656,1.338398,1.169229,0.957767,0.816124,0.648317,0.415053,0.236345,-0.24438,-0.433321,-0.511364,-0.470088,-0.309045,0.902641,1.165066,1.311516,1.376181,1.391691,1.333864,1.430118,1.453407,1.398504,1.430118,1.436064,1.320906,1.174729,0.223164,-0.029599,-0.249955,-0.448583,-1.074717,-1.074717,3
-0.479,-0.410094,-0.026621,0.898822,1.296993,1.36892,1.424557,1.397237,1.260639,1.113145,0.979406,0.796178,0.548144,0.284251,0.046088,-0.229239,-0.3821,-0.454215,-0.438546,-0.296743,-0.11036,0.340779,0.556936,1.020129,1.273072,1.416547,1.434185,1.306729,1.336719,1.399503,1.370538,1.445917,1.449423,1.369486,1.09308,0.60076,0.076832,-0.160711,-0.386253,-1.085021,-1.085021,3
-0.520807,-0.423085,-0.023581,0.24539,0.700583,0.908369,1.097612,1.26089,1.401321,1.36263,1.24402,1.105903,0.952619,0.820286,0.583836,0.368371,0.12363,-0.086694,-0.359232,-0.484205,-0.508917,-0.41113,0.029506,0.282634,0.51285,1.0148,1.250382,1.404406,1.447949,1.360541,1.336922,1.430339,1.466876,1.429889,1.300192,1.088614,0.318979,-0.206558,-0.418232,-1.078223,-1.078223,3
-0.461949,-0.374327,-0.158877,0.384955,0.454404,0.645371,0.715165,0.93258,1.292273,1.385205,1.390136,1.290928,1.143651,0.969374,0.767682,0.549612,0.266644,0.090159,-0.216981,-0.460466,-0.508122,-0.467121,-0.297154,0.93196,1.411826,1.409895,1.260135,1.329653,1.39324,1.352929,1.387998,1.461068,1.474999,1.343136,1.086513,0.597336,0.08609,-0.179395,-0.389362,-1.093023,-1.093023,3
-0.467459,-0.41811,-0.247916,0.21861,0.469659,0.6333,0.89175,1.127558,1.324431,1.43372,1.480027,1.431789,1.322968,0.809052,0.531968,0.386815,-0.085562,-0.204622,-0.378852,-0.464651,-0.434345,-0.283458,-0.074417,0.389272,1.356375,1.477979,1.435533,1.380743,1.445041,1.392297,1.454694,1.458204,1.348915,1.106087,0.595213,0.30593,0.046661,-0.234635,-0.456109,-1.074341,-1.074341,3
-0.448919,-0.402506,-0.252043,-0.023904,0.69985,0.896896,1.119039,1.396433,1.418516,1.358206,1.261431,1.129839,0.671997,0.182493,-0.020294,-0.295869,-0.38804,-0.442609,-0.374312,-0.211173,-0.005287,0.466481,0.687771,0.929865,1.097694,1.283543,1.439037,1.315034,1.32464,1.386372,1.47192,1.409052,1.376453,1.397996,1.31006,1.176479,0.424787,-0.118632,-0.32844,-1.095281,-1.095281,3
-0.399619,-0.376845,-0.200684,0.014588,0.510808,0.714474,0.946055,1.207902,1.304842,1.281129,1.294587,1.285918,1.074907,0.952813,0.776799,0.426268,-0.068982,-0.292746,-0.398531,-0.343229,-0.18514,0.038831,0.783469,1.012787,1.26723,1.3823,1.387413,1.308574,1.301463,1.273841,1.32309,1.301874,1.354561,1.357235,1.199469,0.947612,0.162129,-0.07383,-0.294745,-1.122924,-1.122924,3
-0.445872,-0.360702,-0.217158,-0.014031,0.445046,0.687474,0.918112,1.09186,1.256236,1.369658,1.353223,1.262722,1.137399,0.966592,0.809828,0.599858,0.123164,-0.03981,-0.253271,-0.372355,-0.450297,-0.342674,-0.168871,0.042666,1.212208,1.420007,1.458401,1.368861,1.308838,1.347287,1.406513,1.355917,1.336706,1.418716,1.347342,1.157626,0.911818,-0.114976,-0.333522,-1.098815,-1.098815,3
-0.483284,-0.424401,-0.244561,0.237264,0.50183,0.521416,0.634551,1.252977,1.386386,1.368771,1.410477,1.172787,1.018384,0.624195,0.305439,0.094124,-0.241839,-0.460256,-0.527899,-0.492607,-0.32353,-0.117879,0.368608,1.136775,1.374403,1.467514,1.472833,1.357852,1.333323,1.368302,1.497393,1.493264,1.427091,1.310545,0.918046,0.600635,0.353434,0.063369,-0.423306,-1.077712,-1.077712,3
-0.403459,-0.349896,-0.201054,0.023785,0.747934,0.946939,1.18978,1.297991,1.343834,1.355901,1.332241,1.212074,1.022684,0.582091,0.292655,-0.215127,-0.41207,-0.447239,-0.375618,-0.221453,0.458023,0.714938,1.402997,1.428023,1.346091,1.30794,1.333495,1.345562,1.334247,1.358938,1.389677,1.464976,1.37198,1.252538,0.72929,0.50682,0.008931,-0.201388,-0.35076,-1.098151,-1.098151,3
-0.433126,-0.400235,-0.240352,0.233265,0.411622,0.616222,0.880297,1.006541,1.180534,1.284181,1.333056,1.361174,1.196212,1.01455,0.68507,0.112373,-0.002078,-0.265846,-0.45303,-0.429581,-0.31196,0.092639,0.324403,0.534695,1.014414,1.232715,1.492462,1.523443,1.352756,1.296587,1.272592,1.28718,1.449142,1.349824,1.162845,0.609542,0.374164,-0.126617,-0.323549,-1.100096,-1.100096,3
-0.437917,-0.41148,-0.217298,0.024716,0.496785,0.717988,0.970699,1.076997,1.241639,1.383472,1.406619,1.332259,1.248586,1.15609,1.08794,0.885888,0.091083,-0.123296,-0.320737,-0.415446,-0.454209,-0.293532,0.117242,0.835598,1.082868,1.304071,1.378369,1.282676,1.284459,1.315045,1.373328,1.424479,1.383749,1.412613,1.283722,0.756597,0.263287,-0.181547,-0.36491,-1.095408,-1.095408,3
-0.393378,-0.204017,0.040609,0.307678,0.526456,0.792864,1.034813,1.155324,1.309087,1.362071,1.337017,1.356452,1.142434,1.000867,0.833222,0.547875,0.426537,-0.273065,-0.375662,-0.428877,-0.269297,0.115706,1.072725,1.254979,1.364484,1.320391,1.306443,1.249856,1.336455,1.35708,1.340686,1.354502,1.44239,1.37873,1.243312,0.519019,0.058127,-0.156057,-0.326214,-1.109242,-1.109242,3
-0.461001,-0.398714,-0.236864,-0.037866,0.240284,0.495724,0.782403,1.017336,1.306762,1.378311,1.428748,1.444016,1.388246,1.249362,1.086298,0.946616,0.243383,-0.039495,-0.248619,-0.404879,-0.422894,-0.416027,-0.329528,-0.121841,0.046205,0.269096,0.522108,1.240482,1.397796,1.416706,1.390418,1.413256,1.39556,1.342249,1.440694,1.044774,0.314869,0.058854,-0.36872,-1.079397,-1.079397,3
-0.498927,-0.447553,-0.311154,0.195965,0.436626,1.02937,1.242057,1.397473,1.445031,1.333925,1.201879,0.442271,-0.09402,-0.346823,-0.51867,-0.516115,-0.36584,-0.143628,0.032444,0.532626,0.759379,1.005559,1.271324,1.433709,1.458939,1.393814,1.377415,1.39536,1.446545,1.400942,1.388989,1.41116,1.368332,1.232627,1.045643,0.792051,0.564668,-0.196926,-0.391038,-1.077479,-1.077479,3
-0.530641,-0.457511,-0.254695,-0.008883,0.260165,0.753718,1.014582,1.231282,1.384527,1.479695,1.489311,1.339135,1.18402,1.042232,0.8794,0.130654,-0.129889,-0.3477,-0.523831,-0.57916,-0.445294,-0.237508,0.209863,0.910353,1.117876,1.351441,1.429393,1.357666,1.448158,1.401597,1.383972,1.442341,1.371608,1.201382,0.994415,0.268788,0.003685,-0.231399,-0.430533,-1.066838,-1.066838,3
-0.384887,-0.354955,-0.210888,0.248728,0.441558,0.59122,0.765575,1.045418,1.16047,1.321176,1.396703,1.407302,1.331746,0.893032,0.699463,0.182942,0.16882,-0.007667,-0.230399,-0.333401,-0.407299,-0.284313,-0.081121,0.651292,1.165059,1.382107,1.443541,1.334943,1.344625,1.380183,1.392173,1.339621,1.396437,1.414438,1.32612,1.150522,0.629472,-0.108626,-0.288043,-1.10827,-1.10827,3
-0.51396,-0.448467,-0.195391,0.026575,0.302203,1.093776,1.1918,1.345153,1.38068,1.390504,1.155995,0.987133,0.748175,0.312367,0.129944,0.020891,-0.391346,-0.493386,-0.363635,-0.188162,0.304829,0.577182,1.065602,1.271658,1.399895,1.29557,1.316577,1.30459,1.401718,1.388867,1.404529,1.379074,1.275767,1.02992,0.764889,0.279311,0.01533,-0.216244,-0.41742,-1.091444,-1.091444,3
-0.414725,-0.372484,-0.156845,0.327443,0.587,0.873265,1.091789,1.330041,1.395433,1.348427,1.242906,1.168857,0.964996,0.841357,0.391091,0.208166,0.127876,-0.117288,-0.306353,-0.350373,-0.445425,-0.0936,0.135425,1.166509,1.335644,1.359533,1.342656,1.267332,1.272298,1.311486,1.383287,1.38671,1.354265,1.426704,1.426267,1.27515,1.026396,-0.047567,-0.293704,-1.104989,-1.104989,3
-0.441206,-0.400563,-0.249683,-0.056417,0.430954,0.647054,0.906907,1.073067,1.212702,1.286091,1.381835,1.356643,1.165769,1.043226,0.865684,0.663598,0.425553,0.153497,-0.251255,-0.410647,-0.394205,-0.286531,0.680553,0.876793,1.148097,1.22323,1.093679,1.267222,1.326187,1.413215,1.404156,1.466334,1.379203,1.266128,1.094124,0.828493,0.335517,-0.196495,-0.387437,-1.103521,-1.103521,3
-0.473451,-0.422293,-0.263852,-0.040812,0.446815,0.715265,1.006165,1.212621,1.405697,1.500019,1.416563,1.368399,1.020683,0.936598,0.566612,0.355456,-0.146181,-0.308753,-0.433279,-0.45549,-0.302886,0.116911,1.064896,1.318049,1.431769,1.40399,1.364717,1.356186,1.411145,1.394022,1.449221,1.343763,1.174904,0.923487,0.723587,0.492076,0.283075,-0.208863,-0.366017,-1.085575,-1.085575,3
-0.544817,-0.464637,-0.277539,0.180152,0.43954,0.684041,0.867854,1.091941,1.264611,1.333772,1.34912,1.392311,1.155668,1.024899,0.837894,0.627006,0.432204,0.157006,-0.061003,-0.33442,-0.450608,-0.451222,-0.336047,0.10697,1.298593,1.465308,1.482222,1.355781,1.312192,1.360232,1.372879,1.362842,1.450911,1.396301,1.077729,0.830342,0.048953,-0.227657,-0.418653,-1.085451,-1.085451,3
-0.483796,-0.235398,0.013749,0.304829,0.800556,1.084744,1.255476,1.335362,1.378968,1.273414,1.192489,1.015182,0.724967,0.460708,0.172569,-0.267987,-0.354939,-0.414551,-0.37556,-0.163414,0.587834,0.820312,0.70426,1.302715,1.397079,1.340524,1.318635,1.380438,1.434282,1.407029,1.480051,1.407519,1.26606,1.042176,0.770448,0.59141,0.070477,-0.168115,-0.36016,-1.100852,-1.100852,3
-0.399172,-0.363513,-0.210531,1.013138,1.150315,1.261107,1.336422,1.350059,1.294597,1.272836,1.179078,1.050156,0.876772,0.652785,0.366285,0.143239,-0.146423,-0.372081,-0.443556,-0.406957,-0.276546,-0.07952,1.111182,1.294049,1.435222,1.243839,1.244884,1.273986,1.268003,1.33023,1.345356,1.393711,1.390786,1.289686,1.078501,0.576033,0.030148,-0.205751,-0.387913,-1.102035,-1.102035,3
-0.451194,-0.394277,-0.213775,0.019321,0.525416,0.752548,0.927313,1.15795,1.328759,1.416791,1.42007,1.268026,1.150292,0.315268,0.134766,-0.089116,-0.354711,-0.523711,-0.4961,-0.347137,0.087316,0.791068,1.279359,1.394691,1.389633,1.31997,1.348824,1.408002,1.409387,1.445504,1.457911,1.417639,1.258474,0.993585,0.540253,0.278134,0.05216,-0.19744,-0.392524,-1.085791,-1.085791,3
-0.482212,-0.388638,-0.219439,0.013681,0.267519,0.480111,0.636248,0.842703,1.195519,1.341473,1.386604,1.404444,1.283798,1.180747,1.037915,0.69539,0.574879,0.312297,-0.185143,-0.381714,-0.460108,-0.394177,0.009227,1.003293,1.169098,1.385735,1.504372,1.376095,1.343564,1.348235,1.385545,1.427417,1.367053,1.277742,1.015459,0.781877,0.029186,-0.200105,-0.400124,-1.095981,-1.095981,3
-0.404898,-0.31087,-0.142125,0.006404,0.23703,0.498327,0.691204,0.690119,0.872693,1.11754,1.195028,1.322558,1.312164,1.265888,1.010135,0.688492,0.483775,0.22739,-0.000767,-0.343016,-0.431652,-0.304513,-0.135528,0.584311,0.839914,1.29939,1.396973,1.357054,1.319334,1.330542,1.372359,1.39146,1.456746,1.467863,1.364978,1.126909,0.350702,-0.131671,-0.317498,-1.112867,-1.112867,3
-0.515471,-0.432927,-0.245268,-0.026899,0.379998,0.858197,1.083231,1.258952,1.329298,1.321794,1.263559,1.149753,0.814651,0.704322,0.478564,0.284822,0.013432,-0.104257,-0.312196,-0.44185,-0.472706,-0.309907,0.142072,0.641421,0.8677,1.361024,1.561256,1.607381,1.337121,1.278103,1.282942,1.422852,1.41051,1.487897,1.415058,1.171946,0.655647,-0.205836,-0.430174,-1.082878,-1.082878,3
-0.503191,-0.44443,-0.273874,-0.04435,0.934507,1.210377,1.296345,1.327553,1.374037,1.235619,1.112064,0.889506,0.720776,0.527253,-0.00121,-0.276977,-0.495949,-0.548951,-0.480983,-0.280012,0.147415,0.627739,0.850091,1.337932,1.45297,1.419038,1.298621,1.258344,1.334553,1.360381,1.506972,1.504351,1.313449,1.106719,0.860884,0.629705,0.051826,-0.209906,-0.423878,-1.074414,-1.074414,3
-0.404188,-0.357023,0.068791,0.208057,0.66654,0.780641,1.02361,1.186684,1.301659,1.318265,1.370855,1.297711,1.071227,0.941726,0.785523,0.540776,0.27659,-0.070866,-0.22288,-0.399155,-0.419829,-0.258051,-0.047208,0.180963,0.438067,0.673261,0.934403,1.169777,1.383814,1.395447,1.286771,1.241655,1.409642,1.390264,1.430949,1.351145,1.161097,0.139283,-0.318898,-1.111939,-1.111939,3
-0.528152,-0.481014,-0.283295,0.188282,0.68552,0.970129,1.180132,1.343079,1.481977,1.399738,1.26125,1.139259,0.971798,0.75118,0.577564,0.131185,-0.053648,-0.292925,-0.486239,-0.577151,-0.481834,-0.265129,-0.043198,1.128562,1.391667,1.482087,1.395662,1.331835,1.411338,1.448299,1.511032,1.459161,1.288663,1.050372,0.827921,0.583474,0.325292,-0.213996,-0.447746,-1.063528,-1.063528,3
-0.359687,-0.316052,-0.189584,0.733725,0.920655,1.129163,1.252972,1.345306,1.353677,1.331251,1.256846,1.21601,0.874814,0.730784,0.341625,-0.079038,-0.265148,-0.367097,-0.364947,-0.241478,-0.087352,0.577338,1.285748,1.357862,1.374123,1.265754,1.271863,1.330035,1.351697,1.351471,1.417957,1.466004,1.353648,1.155463,0.902528,0.6253,0.415322,-0.065831,-0.255363,-1.116174,-1.116174,3
-0.352075,-0.279822,-0.119005,0.077036,0.316483,0.583846,0.825975,0.942565,1.093694,1.217591,1.237132,1.311821,1.18078,1.044512,0.809992,0.492188,0.292809,0.06108,-0.270216,-0.322353,-0.27402,0.371192,0.608696,0.822444,1.061645,1.336343,1.350437,1.303665,1.229797,1.251418,1.261243,1.249585,1.384402,1.405695,1.323562,1.057074,0.081113,-0.124889,-0.295368,-1.131859,-1.131859,3
-0.440295,-0.353945,-0.1949,0.26077,0.502182,0.748456,1.034194,1.282226,1.347448,1.304493,1.230556,1.009833,0.874658,0.69857,0.24171,-0.021399,-0.230485,-0.381668,-0.464423,-0.355626,-0.170436,0.251667,0.720397,1.212686,1.366016,1.349568,1.294148,1.272891,1.344965,1.359059,1.478692,1.409075,1.464572,1.452857,1.288924,1.049478,0.543637,-0.194771,-0.348644,-1.099956,-1.099956,3
-0.453641,-0.398574,-0.219545,-0.001122,0.195279,0.432549,0.685099,0.750845,0.84597,1.059964,1.261335,1.387561,1.457194,1.406507,1.278485,1.140571,0.928841,0.595806,0.349998,-0.169817,-0.404602,-0.463754,-0.464024,-0.296363,0.133864,1.400109,1.444153,1.340244,1.317361,1.403308,1.5005,1.450305,1.53667,1.509111,1.304197,0.544381,0.009508,-0.236941,-0.398106,-1.082827,-1.082827,3
-0.421552,-0.383682,-0.234991,0.229578,0.486224,0.90263,1.128154,1.393344,1.423932,1.38679,1.212634,1.051684,0.850145,0.686379,0.495303,0.278543,0.087588,-0.357439,-0.445974,-0.475129,-0.315005,-0.132741,0.338165,0.590344,1.040226,1.309422,1.416892,1.426602,1.347948,1.412765,1.457918,1.429273,1.433885,1.490691,1.320468,0.803826,0.317991,-0.142087,-0.340009,-1.088632,-1.088632,3
-0.488285,-0.403429,0.233738,0.486325,0.698429,0.9018,1.044658,1.248254,1.355524,1.330149,1.232367,1.161666,0.99145,0.867315,0.640654,0.489839,0.224,0.076448,-0.154756,-0.351852,-0.438064,-0.335915,-0.147905,0.313299,0.567467,1.026638,1.277293,1.396986,1.431646,1.331655,1.364082,1.341895,1.393597,1.376731,1.282463,0.818675,0.068542,-0.171723,-0.3962,-1.104269,-1.104269,3
-0.428558,-0.403769,-0.256151,-0.075915,0.654132,0.931267,1.175622,1.288802,1.34194,1.34031,1.296956,1.113649,0.88824,0.801914,0.598711,0.375068,0.182682,-0.091408,-0.341036,-0.440871,-0.430189,-0.292817,0.353704,0.603304,1.064561,1.317614,1.41647,1.407718,1.279914,1.27831,1.347811,1.336695,1.39565,1.398993,1.312966,1.172034,0.430842,0.158492,-0.321303,-1.101118,-1.101118,3
-0.50246,-0.412664,-0.217757,0.011191,0.770057,0.925893,1.06485,1.232005,1.304446,1.34374,1.270545,1.171414,1.096319,0.950711,0.780453,0.591582,0.442313,0.197659,-0.064994,-0.300761,-0.469706,-0.411043,-0.275692,0.174937,0.411375,0.668662,1.370067,1.443961,1.322751,1.248047,1.368166,1.430406,1.390189,1.285777,1.0978,0.834392,0.346844,0.075136,-0.392402,-1.103561,-1.103561,3
-0.478465,-0.438196,-0.304286,-0.123147,0.170876,0.416733,0.700402,0.959244,1.192643,1.368459,1.405512,1.397294,1.307222,1.041859,0.769068,0.760529,0.481947,0.276067,-0.225443,-0.375993,-0.4806,-0.23021,0.212198,0.714323,0.895286,1.146846,1.372729,1.45976,1.303128,1.33825,1.360856,1.411566,1.475962,1.289295,1.05303,0.280922,0.005821,-0.231263,-0.435447,-1.082623,-1.082623,2
-0.508135,-0.443921,-0.290065,-0.042415,0.423425,0.905033,1.092591,1.311865,1.409902,1.412008,1.405268,1.36949,1.242295,1.038066,0.877289,0.587392,0.34591,-0.231267,-0.420841,-0.528838,-0.478947,-0.336827,-0.143913,1.029641,1.287552,1.443454,1.411918,1.36305,1.383121,1.407344,1.370122,1.37283,1.346019,1.371295,1.258002,1.063313,0.565455,0.013133,-0.454032,-1.072524,-1.072524,3
-0.393957,-0.363222,-0.173453,0.029062,0.480151,1.004298,1.163911,1.225062,1.369728,1.270368,1.146965,0.968783,0.875506,0.689763,0.377083,0.154638,-0.317424,-0.429704,-0.42307,-0.301433,-0.126612,0.526152,0.775856,1.228278,1.39719,1.408285,1.379085,1.301103,1.338878,1.33094,1.385979,1.347626,1.245688,1.092969,0.870755,0.600716,0.388149,-0.092893,-0.304475,-1.10654,-1.10654,3
-0.520423,-0.420801,-0.243083,0.227788,0.479827,0.703338,0.841815,1.101986,1.288579,1.378326,1.399399,1.38265,1.271282,0.823549,0.272387,0.023833,-0.20326,-0.471306,-0.528684,-0.457203,-0.274806,-0.05549,0.418253,0.920266,1.372807,1.456035,1.397817,1.254145,1.280866,1.328015,1.404982,1.504926,1.51464,1.393784,1.118638,0.915813,0.353227,-0.17783,-0.402052,-1.082525,-1.082525,3
-0.550044,-0.469678,-0.265229,0.199102,0.966002,1.176295,1.280593,1.415556,1.465368,1.424266,1.297261,1.131826,0.890728,0.75237,0.266723,0.064945,-0.226271,-0.424542,-0.547512,-0.507023,-0.346959,0.604828,0.86432,1.097042,1.299014,1.392626,1.372006,1.433227,1.423042,1.504688,1.468206,1.373537,1.388313,1.375819,1.219066,1.007131,0.75852,0.221753,-0.462944,-1.066663,-1.066663,3
-0.376321,-0.384004,-0.228143,-0.020194,0.462805,0.995972,1.123375,1.276051,1.402368,1.398627,1.325613,1.127899,0.924903,0.623771,0.332016,0.093713,-0.167639,-0.371645,-0.486007,-0.399193,-0.259962,-0.09144,0.359134,1.060065,1.270921,1.363245,1.372166,1.305824,1.302159,1.327382,1.380557,1.42337,1.375527,1.269733,1.080031,0.858333,0.109913,-0.122071,-0.295118,-1.099645,-1.099645,3
-0.44653,-0.418923,-0.219795,0.010801,0.249061,0.756797,0.938107,1.172591,1.324895,1.421508,1.382796,1.140983,0.798782,0.591794,0.329646,0.203412,0.162602,0.018941,-0.415202,-0.455453,-0.406531,-0.250703,-0.036051,0.217565,0.692575,0.94924,1.188926,1.447381,1.475884,1.392529,1.375607,1.381145,1.465311,1.527883,1.418179,0.954862,0.690421,0.105065,-0.405329,-1.082627,-1.082627,3
-0.467575,-0.368032,-0.150405,0.646714,0.799526,1.113632,1.349644,1.375583,1.371621,1.302411,1.260842,1.129015,0.97546,0.739447,0.659528,0.418965,0.240091,-0.23732,-0.371716,-0.445723,-0.348811,-0.134805,1.097815,1.268425,1.30693,1.288018,1.222677,1.266878,1.339059,1.318537,1.361314,1.297211,1.380566,1.371311,1.257375,0.993908,0.023486,-0.206027,-0.393166,-1.107023,-1.107023,3
-0.447997,-0.378832,-0.168049,0.064951,0.335037,0.843952,1.044154,1.338279,1.389312,1.366428,1.265878,1.128369,1.036551,0.819424,0.641028,0.499615,0.25832,0.213375,-0.0403,-0.26657,-0.433383,-0.413658,-0.297493,0.181733,0.711092,0.90721,1.347936,1.4086,1.345933,1.336533,1.376239,1.466054,1.498415,1.444249,0.985801,0.805299,0.588737,-0.179118,-0.366684,-1.104848,-1.104848,3
-0.316647,-0.296317,-0.118959,0.0824,0.253173,0.755274,0.973868,1.252769,1.308002,1.246364,1.137301,1.009059,0.82087,0.684892,0.617173,0.23788,-0.213017,-0.366231,-0.372924,-0.205353,0.008563,0.171097,0.622174,1.101786,1.283822,1.361904,1.334197,1.234741,1.255504,1.331355,1.378564,1.311348,1.404471,1.405191,0.916548,0.637215,0.154761,-0.071606,-0.231152,-1.129314,-1.129314,3
-0.502242,-0.451996,-0.253622,0.478256,0.66637,0.892271,1.076457,1.193864,1.385672,1.479187,1.464119,1.397105,1.119023,0.893092,0.713919,0.517128,0.072683,-0.208272,-0.405532,-0.543342,-0.463253,-0.288038,-0.088227,1.153292,1.366236,1.396401,1.331087,1.334986,1.375587,1.397574,1.387724,1.357881,1.420498,1.309277,0.792014,0.56881,0.303158,-0.193966,-0.403656,-1.081213,-1.081213,3
-0.522898,-0.476554,0.092159,0.340613,0.740814,0.966573,1.242399,1.401096,1.401491,1.374416,1.269244,1.184197,0.76173,0.645161,-0.109555,-0.323061,-0.510118,-0.454946,-0.340453,-0.10995,0.080993,0.317458,0.580371,1.062193,1.345331,1.450997,1.432848,1.3507,1.360285,1.476656,1.486307,1.518093,1.503962,1.04108,0.775926,0.291963,0.021474,-0.21611,-0.433372,-1.072408,-1.072408,3
-0.413735,-0.340439,-0.166673,0.064995,0.216072,0.438283,0.68073,0.951708,1.386931,1.382381,1.316573,1.218619,0.986952,0.837746,0.565832,0.33026,0.099754,-0.081694,-0.328982,-0.427516,-0.278569,-0.04929,0.165175,0.417692,0.648294,0.900327,1.34775,1.297434,1.300597,1.259995,1.308278,1.386576,1.37499,1.340327,0.866535,0.594912,0.076969,-0.160702,-0.357545,-1.106348,-1.106348,3
-0.473978,-0.399189,-0.22821,0.20018,0.596325,0.832277,1.100787,1.280269,1.357512,1.489057,1.4886,1.29622,1.120447,0.984766,0.577948,0.469917,0.260987,-0.031122,-0.28642,-0.419791,-0.439765,-0.37365,-0.247071,-0.021705,0.455478,0.952436,1.181397,1.381168,1.41227,1.393751,1.416408,1.455072,1.378343,1.396748,1.309774,1.127581,0.594384,-0.169486,-0.36138,-1.086329,-1.086329,3
-0.463414,-0.37969,-0.209034,0.010981,0.255716,0.488376,0.770578,1.039928,1.155405,1.314373,1.384703,1.373326,1.179167,1.028784,0.827049,0.687138,0.488557,0.258664,0.000096,-0.06284,-0.161251,-0.334182,-0.381267,-0.299378,0.17375,0.672425,1.160344,1.335705,1.39789,1.301936,1.287844,1.311658,1.466902,1.413327,1.451543,1.451699,1.276958,-0.22323,-0.426309,-1.098329,-1.098329,3
-0.370382,-0.31187,0.095933,0.277119,0.320602,0.604423,0.858335,1.05371,1.217029,1.35947,1.339901,1.396487,1.316457,1.167451,1.064198,0.926742,0.6311,0.499813,0.332422,0.045837,-0.190134,-0.355945,-0.349159,-0.176364,0.04332,1.012227,1.23265,1.358483,1.352067,1.307795,1.295505,1.315766,1.367861,1.321244,1.383902,1.17942,0.688674,-0.104822,-0.276087,-1.12733,-1.12733,3
-0.42801,-0.370228,-0.172395,0.006533,0.773465,1.103925,1.22464,1.321298,1.348145,1.34685,1.252034,1.039669,0.878698,0.688835,0.218063,0.008835,-0.234666,-0.442484,-0.449908,-0.346632,-0.175992,0.500757,1.2211,1.379281,1.346764,1.276753,1.29868,1.393352,1.345872,1.324434,1.416114,1.439767,1.318506,1.04459,0.552121,0.322117,0.068257,-0.152712,-0.357394,-1.10142,-1.10142,3
-0.41164,-0.38506,-0.220467,-0.028432,0.482696,0.678901,1.142042,1.380535,1.424186,1.410451,1.26051,1.129002,0.948117,0.656214,0.511472,-0.136002,-0.258279,-0.375802,-0.292782,0.079443,0.823393,1.036641,1.426327,1.448569,1.309693,1.31695,1.388264,1.425604,1.377227,1.397439,1.488216,1.422073,1.258898,0.723275,0.56705,0.32016,0.160294,-0.087124,-0.267482,-1.100012,-1.100012,3
