@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute target {1,2}

@data
0.111314,0.103867,0.096485,0.089247,0.082171,0.075204,0.06832,0.061444,0.054555,0.047669,0.040749,0.03382,0.026915,0.01999,0.013074,0.006165,-0.000727,-0.007508,-0.014141,-0.020619,-0.026952,-0.03318,-0.039397,-0.045534,-0.051508,-0.057323,-0.06304,-0.068692,-0.074277,-0.07982,-0.085294,-0.090676,-0.096036,-0.101273,-0.106344,-0.111283,-0.116101,-0.120817,-0.125458,-0.130055,-0.13457,-0.13909,-0.143595,-0.148069,-0.152415,-0.15656,-0.160465,-0.164167,-0.167626,-0.170876,-0.173872,-0.176701,-0.179412,-0.181967,-0.184355,-0.186594,-0.188647,-0.190436,-0.19197,-0.19324,-0.194269,-0.195022,-0.195537,-0.195781,-0.195804,-0.195577,-0.195058,-0.194313,-0.193355,-0.192355,-0.191361,-0.190366,-0.189428,-0.188509,-0.187638,-0.186858,-0.186212,-0.185697,-0.185205,-0.184711,-0.184208,-0.183701,-0.183225,-0.182733,-0.182247,-0.181748,-0.181256,-0.180774,-0.180307,-0.179951,-0.179659,-0.179338,-0.179006,-0.178643,-0.178212,-0.177696,-0.177033,-0.176224,-0.175239,-0.174105,-0.172861,-0.171404,-0.169726,-0.167813,-0.165704,-0.163382,-0.160877,-0.158215,-0.155347,-0.152259,-0.148992,-0.145531,-0.141851,-0.137968,-0.133906,-0.129708,-0.125383,-0.120898,-0.116169,-0.111132,-0.105812,-0.100295,-0.094565,-0.088535,-0.082309,-0.075932,-0.069391,-0.062713,-0.055838,-0.048864,-0.041799,-0.034648,-0.02741,-0.020042,-0.012546,-0.004933,0.002717,0.010421,0.018146,0.025849,0.033509,0.041141,0.048754,0.05643,0.064162,0.072006,0.0799,0.087803,0.095687,0.103519,0.111332,0.119113,0.126873,2
0.084783,0.076907,0.068947,0.060966,0.052947,0.044915,0.036859,0.028789,0.0208,0.01307,0.005607,-0.001682,-0.008886,-0.016046,-0.023125,-0.030074,-0.036869,-0.043505,-0.049945,-0.056223,-0.062393,-0.068509,-0.074594,-0.080671,-0.08675,-0.092833,-0.098939,-0.105069,-0.111186,-0.117174,-0.12294,-0.128421,-0.133663,-0.138684,-0.143488,-0.148121,-0.152658,-0.157126,-0.16152,-0.165853,-0.170045,-0.174003,-0.17771,-0.181209,-0.184512,-0.187672,-0.190756,-0.193809,-0.196796,-0.199699,-0.20248,-0.205024,-0.207341,-0.209373,-0.211146,-0.212625,-0.213835,-0.21484,-0.215661,-0.216377,-0.216923,-0.217261,-0.217321,-0.217125,-0.216656,-0.215905,-0.214888,-0.213619,-0.212096,-0.210394,-0.208577,-0.206558,-0.204269,-0.201774,-0.199103,-0.19623,-0.193217,-0.190175,-0.187133,-0.184094,-0.181081,-0.17812,-0.175256,-0.172425,-0.169591,-0.166715,-0.163817,-0.160887,-0.157945,-0.154992,-0.152161,-0.149418,-0.146823,-0.144258,-0.141695,-0.139109,-0.136521,-0.133921,-0.131289,-0.128651,-0.126076,-0.1236,-0.121185,-0.118706,-0.116077,-0.113312,-0.110416,-0.107389,-0.104203,-0.100899,-0.097523,-0.094095,-0.090572,-0.086827,-0.082809,-0.078596,-0.074315,-0.069913,-0.065327,-0.060463,-0.055446,-0.050337,-0.045066,-0.039697,-0.034232,-0.028652,-0.023042,-0.017382,-0.011577,-0.005616,0.000518,0.006838,0.013273,0.019811,0.026482,0.033329,0.040313,0.047405,0.054551,0.06176,0.069064,0.07651,0.084075,0.091678,0.099263,0.106867,0.114507,0.122132,0.129784,0.13745,0.145142,0.152821,0.160464,1
0.112338,0.10409,0.095732,0.087284,0.078738,0.070136,0.061595,0.053245,0.045085,0.037159,0.029463,0.021971,0.014686,0.007661,0.000858,-0.00568,-0.01209,-0.018475,-0.024855,-0.031223,-0.037607,-0.043971,-0.050196,-0.056171,-0.061913,-0.067531,-0.073065,-0.078532,-0.083909,-0.089262,-0.094577,-0.099878,-0.105167,-0.110422,-0.115649,-0.120822,-0.125744,-0.130414,-0.134822,-0.138994,-0.142955,-0.146798,-0.150583,-0.154326,-0.157957,-0.161448,-0.164771,-0.167915,-0.1709,-0.173697,-0.176375,-0.179,-0.181576,-0.184049,-0.186337,-0.188404,-0.190266,-0.191928,-0.193378,-0.194594,-0.195517,-0.196124,-0.196426,-0.196464,-0.196172,-0.195632,-0.194949,-0.194153,-0.193351,-0.192662,-0.192093,-0.19154,-0.191017,-0.190457,-0.18992,-0.189357,-0.188807,-0.188246,-0.187661,-0.187074,-0.186482,-0.185846,-0.18522,-0.184577,-0.183924,-0.183367,-0.182942,-0.182521,-0.182056,-0.181572,-0.181086,-0.180631,-0.180229,-0.179832,-0.179413,-0.179005,-0.178609,-0.178223,-0.177742,-0.177108,-0.176262,-0.175198,-0.173978,-0.172566,-0.170885,-0.169002,-0.166949,-0.164637,-0.162133,-0.159488,-0.156699,-0.153732,-0.150571,-0.147128,-0.143495,-0.139707,-0.135672,-0.131449,-0.127102,-0.122562,-0.117823,-0.112838,-0.107666,-0.102297,-0.096752,-0.091054,-0.085243,-0.079416,-0.073531,-0.067421,-0.06106,-0.054425,-0.047638,-0.040708,-0.03371,-0.02663,-0.019514,-0.012369,-0.005154,0.002137,0.009515,0.017026,0.024685,0.032491,0.040412,0.048349,0.056223,0.064009,0.071777,0.079553,0.087335,0.095122,0.102933,2
0.060967,0.054298,0.047574,0.040783,0.034012,0.027253,0.020519,0.013788,0.007077,0.000388,-0.006327,-0.013053,-0.019717,-0.026254,-0.032674,-0.039023,-0.045315,-0.051594,-0.057854,-0.064046,-0.070162,-0.076198,-0.082112,-0.087906,-0.093649,-0.099362,-0.105036,-0.110688,-0.116347,-0.122002,-0.127672,-0.133333,-0.138951,-0.144393,-0.149673,-0.154772,-0.159717,-0.164491,-0.169068,-0.173465,-0.177662,-0.181655,-0.185444,-0.189023,-0.192374,-0.195494,-0.198431,-0.201212,-0.203881,-0.20637,-0.208672,-0.210773,-0.21267,-0.214389,-0.215992,-0.217465,-0.218798,-0.220013,-0.221079,-0.221939,-0.222548,-0.222915,-0.223113,-0.223083,-0.222779,-0.222185,-0.221335,-0.220238,-0.218878,-0.217304,-0.215497,-0.21346,-0.211256,-0.208896,-0.206386,-0.203722,-0.200862,-0.197749,-0.194379,-0.190795,-0.187164,-0.183507,-0.179842,-0.176182,-0.172527,-0.168885,-0.165238,-0.161577,-0.157918,-0.154239,-0.150533,-0.146808,-0.143093,-0.139447,-0.13587,-0.132347,-0.12885,-0.125393,-0.121914,-0.118436,-0.114952,-0.111462,-0.107947,-0.104434,-0.100903,-0.097368,-0.093818,-0.090256,-0.086721,-0.08325,-0.079876,-0.076538,-0.073138,-0.069644,-0.065984,-0.062153,-0.05814,-0.053962,-0.049632,-0.045168,-0.040603,-0.035896,-0.030984,-0.02591,-0.02075,-0.015452,-0.010032,-0.004507,0.001069,0.00669,0.01236,0.018146,0.024072,0.030067,0.03616,0.042248,0.048403,0.05462,0.061047,0.067575,0.074201,0.080901,0.087658,0.09448,0.101369,0.108328,0.115366,0.122443,0.129579,0.136808,0.144121,0.151502,0.158887,1
0.149161,0.142393,0.135541,0.128615,0.121539,0.114426,0.107255,0.100009,0.092714,0.085421,0.078085,0.070751,0.06351,0.056394,0.049366,0.042505,0.035773,0.029206,0.022737,0.016383,0.010167,0.004035,-0.001968,-0.007882,-0.013715,-0.019411,-0.024967,-0.030378,-0.035643,-0.040706,-0.045668,-0.050563,-0.055307,-0.059985,-0.064532,-0.068997,-0.073323,-0.077551,-0.081677,-0.085662,-0.089584,-0.093481,-0.097391,-0.101267,-0.105024,-0.1087,-0.112334,-0.115934,-0.119537,-0.123146,-0.126761,-0.130286,-0.133629,-0.136778,-0.139726,-0.142468,-0.144917,-0.147152,-0.149174,-0.150984,-0.152525,-0.153886,-0.155109,-0.156269,-0.15743,-0.158553,-0.159747,-0.16101,-0.162285,-0.163553,-0.164826,-0.166092,-0.167399,-0.168696,-0.169982,-0.17129,-0.172649,-0.174059,-0.17549,-0.176928,-0.178474,-0.180013,-0.181511,-0.182948,-0.18444,-0.185929,-0.187323,-0.188604,-0.189754,-0.190794,-0.191689,-0.192416,-0.192979,-0.193319,-0.193493,-0.193476,-0.193304,-0.192969,-0.192356,-0.191468,-0.190361,-0.189034,-0.187546,-0.185953,-0.184256,-0.182482,-0.180605,-0.178591,-0.176416,-0.174141,-0.171717,-0.169164,-0.166422,-0.163411,-0.160134,-0.156591,-0.152842,-0.148974,-0.144998,-0.140862,-0.136523,-0.132071,-0.12742,-0.122571,-0.117527,-0.112237,-0.106833,-0.101223,-0.095482,-0.08952,-0.083377,-0.077005,-0.070408,-0.063596,-0.05654,-0.049317,-0.041959,-0.034415,-0.026648,-0.018678,-0.010609,-0.002443,0.00577,0.014026,0.022323,0.030699,0.039159,0.047611,0.056092,0.06465,0.073196,0.0818,0.090339,1
0.142536,0.134466,0.126475,0.118608,0.110828,0.103148,0.09557,0.088011,0.080442,0.072836,0.06525,0.057713,0.050257,0.042877,0.035542,0.028264,0.021021,0.01377,0.006539,-0.000673,-0.007879,-0.015079,-0.022266,-0.029448,-0.036487,-0.04327,-0.049795,-0.056058,-0.062081,-0.067864,-0.073409,-0.078773,-0.083976,-0.089086,-0.094119,-0.099051,-0.103841,-0.108506,-0.11302,-0.117399,-0.121657,-0.125792,-0.129838,-0.133823,-0.137742,-0.141648,-0.14553,-0.149403,-0.15322,-0.156956,-0.160462,-0.163666,-0.166573,-0.16921,-0.171519,-0.173541,-0.175301,-0.176804,-0.178071,-0.179148,-0.180022,-0.180671,-0.181064,-0.18119,-0.181076,-0.180765,-0.180276,-0.179666,-0.178997,-0.178273,-0.177495,-0.176671,-0.175765,-0.174904,-0.174184,-0.173504,-0.172795,-0.172076,-0.17133,-0.170583,-0.169824,-0.169055,-0.168275,-0.167488,-0.16674,-0.16606,-0.165393,-0.164732,-0.16405,-0.163333,-0.162607,-0.161897,-0.161279,-0.160766,-0.160384,-0.160126,-0.159993,-0.159878,-0.159744,-0.159571,-0.159315,-0.158926,-0.158378,-0.157686,-0.156876,-0.155899,-0.154714,-0.153336,-0.151737,-0.150023,-0.148196,-0.146128,-0.143804,-0.141242,-0.138564,-0.135787,-0.132825,-0.129705,-0.126432,-0.123027,-0.119395,-0.115523,-0.111375,-0.107011,-0.102434,-0.097744,-0.092894,-0.087911,-0.08273,-0.077329,-0.071748,-0.065988,-0.060047,-0.053906,-0.047593,-0.041092,-0.034396,-0.027506,-0.020475,-0.013318,-0.006081,0.001189,0.008493,0.015886,0.023358,0.03091,0.038556,0.046293,0.054099,0.062012,0.069992,0.077978,0.085875,1
0.080925,0.073647,0.066434,0.059325,0.052253,0.045189,0.038104,0.031011,0.023923,0.016824,0.009741,0.002738,-0.004143,-0.010886,-0.017503,-0.024034,-0.030487,-0.036901,-0.043323,-0.049722,-0.056116,-0.062451,-0.068639,-0.074638,-0.080503,-0.086216,-0.09186,-0.097424,-0.102954,-0.108441,-0.113852,-0.119169,-0.12435,-0.129369,-0.134242,-0.138923,-0.143391,-0.147659,-0.151745,-0.15568,-0.1595,-0.163223,-0.166904,-0.170501,-0.173972,-0.177248,-0.180364,-0.183339,-0.18619,-0.188938,-0.191503,-0.193831,-0.19596,-0.197845,-0.199492,-0.200906,-0.20212,-0.203131,-0.203853,-0.204305,-0.204494,-0.204405,-0.20406,-0.203438,-0.202536,-0.201361,-0.199913,-0.198199,-0.196345,-0.194532,-0.19279,-0.191117,-0.189426,-0.187741,-0.186034,-0.184329,-0.182608,-0.180878,-0.179133,-0.177395,-0.175729,-0.17414,-0.172655,-0.171189,-0.169736,-0.168262,-0.166787,-0.165313,-0.163834,-0.162337,-0.160841,-0.159325,-0.157807,-0.156303,-0.154841,-0.153439,-0.152109,-0.150813,-0.149484,-0.148062,-0.146502,-0.144799,-0.142924,-0.140867,-0.138608,-0.136116,-0.133386,-0.130508,-0.12744,-0.124228,-0.120854,-0.117273,-0.113458,-0.109393,-0.105079,-0.100546,-0.095889,-0.091152,-0.086316,-0.081424,-0.076356,-0.071057,-0.065496,-0.059733,-0.053891,-0.047953,-0.041944,-0.035817,-0.029566,-0.023208,-0.016654,-0.009861,-0.002931,0.003983,0.010909,0.017882,0.024907,0.03201,0.03922,0.046516,0.053833,0.061229,0.068795,0.076564,0.084371,0.092185,0.099998,0.107869,0.115655,0.123319,0.130945,0.138536,0.146086,2
0.051663,0.046574,0.041398,0.036148,0.030852,0.025632,0.020632,0.015772,0.010957,0.006151,0.001357,-0.003481,-0.008304,-0.013087,-0.017825,-0.022544,-0.027223,-0.031878,-0.036546,-0.041198,-0.045878,-0.050547,-0.055224,-0.059886,-0.064552,-0.069208,-0.07386,-0.078469,-0.082987,-0.087434,-0.091824,-0.096075,-0.100208,-0.10419,-0.108072,-0.11181,-0.115444,-0.118975,-0.122387,-0.12569,-0.128889,-0.132011,-0.13509,-0.138089,-0.140994,-0.143837,-0.146647,-0.149393,-0.152096,-0.154679,-0.157142,-0.159421,-0.161536,-0.16346,-0.165187,-0.166768,-0.168146,-0.169319,-0.170288,-0.17105,-0.171597,-0.171952,-0.17214,-0.172117,-0.171938,-0.17158,-0.171024,-0.170242,-0.16915,-0.167783,-0.166112,-0.164231,-0.162049,-0.159578,-0.156865,-0.153987,-0.150971,-0.147917,-0.14488,-0.141913,-0.139017,-0.136123,-0.133276,-0.130432,-0.127641,-0.124826,-0.121971,-0.119109,-0.116241,-0.113364,-0.110518,-0.107697,-0.104884,-0.102093,-0.099366,-0.096641,-0.093984,-0.091326,-0.088664,-0.086015,-0.083366,-0.080691,-0.078028,-0.075359,-0.072691,-0.06998,-0.06726,-0.064504,-0.061671,-0.05871,-0.055572,-0.052198,-0.048639,-0.044887,-0.04094,-0.036827,-0.032504,-0.02811,-0.023572,-0.018725,-0.013638,-0.008365,-0.002946,0.00256,0.008114,0.013798,0.019543,0.025282,0.031051,0.036863,0.042742,0.048665,0.054706,0.060808,0.067025,0.073416,0.079881,0.086438,0.093072,0.099808,0.106714,0.1138,0.12099,0.128281,0.13567,0.143119,0.150648,0.158246,0.165862,0.17364,0.181543,0.189494,0.197421,2
0.076428,0.06993,0.063368,0.056745,0.050108,0.043457,0.036813,0.03012,0.023377,0.016648,0.010013,0.003456,-0.003054,-0.009566,-0.016061,-0.02252,-0.02897,-0.035428,-0.041903,-0.048344,-0.054665,-0.06081,-0.066806,-0.072709,-0.078527,-0.084309,-0.090048,-0.095748,-0.101419,-0.107042,-0.112641,-0.118233,-0.123652,-0.12883,-0.133711,-0.138373,-0.142833,-0.147125,-0.151274,-0.15528,-0.159187,-0.162959,-0.166595,-0.170037,-0.173377,-0.176636,-0.179822,-0.182949,-0.185996,-0.188852,-0.191467,-0.193874,-0.196079,-0.198118,-0.199948,-0.201556,-0.202927,-0.204053,-0.204941,-0.205645,-0.206178,-0.206504,-0.206549,-0.206367,-0.205949,-0.205308,-0.204439,-0.203285,-0.201876,-0.200229,-0.198373,-0.196318,-0.194129,-0.191849,-0.189458,-0.186905,-0.184183,-0.181417,-0.178621,-0.175802,-0.172958,-0.170094,-0.167241,-0.164403,-0.161669,-0.15902,-0.156476,-0.154,-0.151531,-0.149042,-0.146549,-0.144085,-0.141645,-0.139194,-0.136752,-0.134384,-0.132104,-0.129915,-0.127691,-0.125444,-0.123171,-0.120863,-0.118546,-0.11625,-0.114015,-0.111818,-0.109632,-0.107348,-0.104923,-0.102314,-0.099539,-0.096647,-0.093636,-0.090474,-0.087207,-0.083824,-0.080358,-0.076677,-0.072769,-0.068707,-0.064488,-0.060141,-0.055594,-0.05089,-0.046095,-0.041174,-0.036048,-0.030717,-0.025198,-0.019505,-0.013625,-0.007562,-0.001381,0.004934,0.011373,0.017902,0.024577,0.031392,0.038246,0.045241,0.052412,0.059739,0.067211,0.074787,0.082462,0.090196,0.098013,0.105924,0.113914,0.121948,0.130055,0.138217,0.146411,1
0.122195,0.11427,0.106215,0.098079,0.089824,0.081522,0.073261,0.065042,0.056854,0.048646,0.040412,0.032198,0.024045,0.015998,0.007995,0.00002,-0.007899,-0.015713,-0.023515,-0.031306,-0.039019,-0.046557,-0.053893,-0.061025,-0.06795,-0.074707,-0.081333,-0.087841,-0.094224,-0.100516,-0.106716,-0.11286,-0.118928,-0.124921,-0.130896,-0.136816,-0.142675,-0.148471,-0.154116,-0.159528,-0.164658,-0.169501,-0.174095,-0.178421,-0.182504,-0.186376,-0.190093,-0.193697,-0.197197,-0.200633,-0.203879,-0.206855,-0.209558,-0.212011,-0.214215,-0.216146,-0.217846,-0.21936,-0.220749,-0.222046,-0.223256,-0.224307,-0.225189,-0.225829,-0.226212,-0.226348,-0.226235,-0.225856,-0.22532,-0.224662,-0.223966,-0.223443,-0.223058,-0.222741,-0.222462,-0.222175,-0.221846,-0.22148,-0.22108,-0.220674,-0.220253,-0.219824,-0.219387,-0.218919,-0.218449,-0.218029,-0.217685,-0.21738,-0.217082,-0.216773,-0.216495,-0.216183,-0.215887,-0.215582,-0.215142,-0.214498,-0.213675,-0.212684,-0.211548,-0.210296,-0.208984,-0.207617,-0.206174,-0.204526,-0.202681,-0.200616,-0.198373,-0.195984,-0.193516,-0.190893,-0.188051,-0.184943,-0.181564,-0.177952,-0.174123,-0.170058,-0.165799,-0.161367,-0.156776,-0.151987,-0.146997,-0.14181,-0.136453,-0.130947,-0.125241,-0.119341,-0.11325,-0.10696,-0.100438,-0.093733,-0.086854,-0.079816,-0.072673,-0.065443,-0.058112,-0.050721,-0.04327,-0.03569,-0.027986,-0.020202,-0.012325,-0.004362,0.003648,0.011719,0.019827,0.027909,0.036016,0.044099,0.052192,0.060332,0.068469,0.076554,0.084609,1
0.102377,0.096247,0.090126,0.083941,0.077638,0.07123,0.064728,0.058156,0.051536,0.044872,0.038229,0.031573,0.024896,0.0182,0.011476,0.004761,-0.00197,-0.008662,-0.015297,-0.021836,-0.028257,-0.034597,-0.04091,-0.047156,-0.053406,-0.059565,-0.06558,-0.071415,-0.077094,-0.082616,-0.087973,-0.093188,-0.098259,-0.103178,-0.107962,-0.112634,-0.117171,-0.121597,-0.125915,-0.130148,-0.134342,-0.138509,-0.142647,-0.146731,-0.150755,-0.154716,-0.158546,-0.162213,-0.165652,-0.168821,-0.171793,-0.174587,-0.177198,-0.179649,-0.181986,-0.184128,-0.186102,-0.187814,-0.189264,-0.190451,-0.191417,-0.192133,-0.192571,-0.192757,-0.192685,-0.192373,-0.191763,-0.190889,-0.189724,-0.188364,-0.186793,-0.184911,-0.18279,-0.180458,-0.177994,-0.175513,-0.17302,-0.170569,-0.168171,-0.16576,-0.163345,-0.160928,-0.158505,-0.15606,-0.153609,-0.151156,-0.148736,-0.146395,-0.144143,-0.141908,-0.139722,-0.137564,-0.13548,-0.133421,-0.131373,-0.129387,-0.127514,-0.125717,-0.124033,-0.122326,-0.120618,-0.118895,-0.117173,-0.115423,-0.113652,-0.111809,-0.109816,-0.107715,-0.105424,-0.103026,-0.100534,-0.097952,-0.095267,-0.092484,-0.089484,-0.086215,-0.082681,-0.078958,-0.075102,-0.071105,-0.066857,-0.062397,-0.057692,-0.05279,-0.047774,-0.042589,-0.037341,-0.03202,-0.026672,-0.021238,-0.015728,-0.010148,-0.004392,0.001639,0.007902,0.014384,0.021106,0.027962,0.034937,0.042041,0.049187,0.056451,0.063805,0.071188,0.078539,0.085886,0.093229,0.100595,0.108032,0.115591,0.123218,0.130828,0.138474,1
0.081242,0.074221,0.067073,0.059839,0.052536,0.045265,0.038092,0.031016,0.024021,0.017108,0.010263,0.003433,-0.003361,-0.010139,-0.016867,-0.023542,-0.030155,-0.036753,-0.043335,-0.04991,-0.056477,-0.063022,-0.069458,-0.075719,-0.081761,-0.087646,-0.093311,-0.098792,-0.10415,-0.109433,-0.114633,-0.119759,-0.124771,-0.129692,-0.134545,-0.139303,-0.14391,-0.148318,-0.152506,-0.156433,-0.160293,-0.164161,-0.167974,-0.17168,-0.175234,-0.178671,-0.182045,-0.185351,-0.188588,-0.191755,-0.194801,-0.197633,-0.20022,-0.202581,-0.204713,-0.206573,-0.208153,-0.209454,-0.210472,-0.211227,-0.211719,-0.211914,-0.211825,-0.211467,-0.210853,-0.210031,-0.209065,-0.207991,-0.206831,-0.205581,-0.204244,-0.202689,-0.201003,-0.19928,-0.197546,-0.195811,-0.194136,-0.192513,-0.190898,-0.18929,-0.187662,-0.186047,-0.184402,-0.182765,-0.181179,-0.179644,-0.178202,-0.176817,-0.175497,-0.174181,-0.172819,-0.171411,-0.170027,-0.16865,-0.16729,-0.16594,-0.164551,-0.163155,-0.16176,-0.160255,-0.158609,-0.156802,-0.154872,-0.152811,-0.150614,-0.148283,-0.145822,-0.143217,-0.14046,-0.1375,-0.134341,-0.131005,-0.127463,-0.123711,-0.119851,-0.115831,-0.111697,-0.107372,-0.102848,-0.098169,-0.093319,-0.088349,-0.083217,-0.077958,-0.072552,-0.067023,-0.061358,-0.055495,-0.049424,-0.043184,-0.036785,-0.030245,-0.023552,-0.01672,-0.009765,-0.002716,0.004373,0.011508,0.018702,0.025971,0.03339,0.040917,0.048563,0.056324,0.064141,0.072085,0.080178,0.088438,0.096883,0.105496,0.114238,0.122975,0.131668,1
0.093517,0.085992,0.078449,0.070979,0.063612,0.05633,0.049142,0.041996,0.034891,0.027803,0.020727,0.013685,0.00676,-0.00002,-0.006644,-0.013215,-0.01973,-0.02617,-0.03254,-0.038854,-0.045063,-0.05105,-0.056824,-0.062386,-0.067776,-0.073008,-0.07815,-0.083194,-0.088149,-0.09297,-0.09765,-0.102224,-0.106698,-0.11105,-0.115275,-0.119385,-0.123432,-0.127449,-0.13147,-0.135441,-0.139205,-0.142784,-0.14612,-0.14922,-0.152111,-0.154785,-0.157351,-0.159824,-0.16217,-0.164464,-0.166721,-0.168803,-0.1706,-0.172152,-0.173518,-0.17464,-0.175508,-0.176089,-0.176403,-0.176509,-0.176458,-0.176261,-0.175921,-0.175249,-0.174298,-0.173092,-0.171644,-0.170004,-0.168215,-0.166502,-0.164914,-0.163466,-0.162127,-0.160895,-0.159734,-0.15858,-0.157404,-0.156198,-0.154972,-0.153722,-0.152414,-0.151081,-0.149729,-0.148423,-0.147207,-0.146104,-0.145119,-0.144166,-0.143188,-0.142194,-0.141166,-0.140138,-0.139083,-0.137988,-0.136895,-0.135894,-0.134963,-0.133911,-0.13265,-0.13121,-0.129599,-0.127754,-0.125637,-0.123363,-0.121058,-0.118678,-0.116161,-0.113521,-0.110734,-0.107821,-0.104799,-0.101639,-0.098375,-0.09503,-0.091549,-0.087868,-0.083968,-0.079873,-0.075505,-0.070947,-0.066229,-0.061394,-0.056423,-0.051227,-0.04582,-0.040165,-0.034362,-0.028545,-0.022624,-0.016596,-0.010411,-0.00398,0.002739,0.009648,0.016696,0.023848,0.030971,0.03808,0.045195,0.052302,0.059469,0.066735,0.074151,0.081707,0.089428,0.097253,0.105122,0.112962,0.120774,0.128536,0.136249,0.143978,0.15167,2
