@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.839345,-0.781654,1.405537,1.510979,1.460309,-0.637704,-0.785369,-0.780085,-0.57427,1.692665,1.442454,1.779769,1.744059,1.493847,-0.291147,-0.767514,-0.666127,-1.225061,-0.594031,-0.673631,-1.311026,-1.291303,-0.659709,-0.548646,-0.599508,2
-0.567719,-0.522979,-0.331074,0.937411,1.500318,1.397177,1.493623,1.33999,0.730676,-0.453799,-0.585897,-0.55264,-0.38665,1.51938,1.613784,1.383561,1.365406,1.441202,1.599374,1.526755,1.350089,0.129531,-0.496655,-1.041555,-1.041555,6
-0.706732,-0.456754,1.308566,1.493231,1.521142,1.511764,0.977197,-0.571952,-0.720264,-0.676297,0.044653,1.495464,1.658245,1.537666,1.657575,-0.477833,-0.655107,-0.571929,-0.752731,-1.330023,-1.273051,-0.64479,-0.611899,-1.39102,-0.526601,2
-0.748772,-0.291014,0.566865,1.450328,1.606496,1.408019,-0.466387,-0.746247,-0.680037,-0.277657,1.489979,1.615799,1.61004,1.388748,-0.525619,-0.684024,-0.570454,-0.732912,-1.259207,-1.247821,-0.897718,-0.622,-1.29682,-1.276662,-0.5802,2
-0.627837,-0.526435,-0.317716,0.740567,1.43727,1.463169,1.325625,1.388505,1.572014,1.510883,0.743951,-0.495543,-0.635956,-0.578676,-0.386651,1.266594,1.449636,1.533632,1.35339,1.341841,1.551015,1.416854,-0.532221,-1.043187,-1.043187,6
-0.561358,-0.508347,-0.12749,0.885298,1.297269,1.421247,1.462225,1.252642,0.605853,-0.359063,-0.509359,-0.562401,-0.440989,-0.227871,1.497572,1.623427,1.622905,1.406545,1.395596,1.583491,1.51363,0.114845,-0.49572,-1.043598,-1.043598,6
-0.620252,-0.522715,-0.105959,0.950386,1.409384,1.512083,1.502165,1.596439,1.544183,1.07772,0.406606,-0.359282,-0.552938,-0.626587,-0.516242,-0.327694,1.319803,1.517202,1.569778,1.485955,1.545569,1.509843,-0.54142,-1.029362,-1.029362,6
-0.887695,-0.633126,1.376097,1.602003,1.54423,1.265737,-0.473696,-0.892325,-0.88888,-0.679548,1.561636,1.495901,1.739768,1.371653,-0.81798,-0.565706,-0.714359,-1.272993,-0.854476,-0.556318,-0.698602,-1.22922,-1.30515,-0.541394,-0.494602,2
-1.001083,-0.87249,-0.388708,1.526014,1.562966,1.521293,1.400378,-0.598759,-0.961257,-0.873312,-0.387271,1.607103,1.6691,1.512671,1.762917,1.632354,-0.899917,-0.54327,-1.17839,-1.24361,-0.504819,-1.358303,-0.383145,-0.333712,-0.422088,3
-0.593806,-0.52111,-0.330059,0.132012,1.15812,1.559478,1.484208,1.489064,1.576232,0.820985,-0.183829,-0.550793,-0.602268,-0.483937,-0.075732,1.318493,1.603426,1.417194,1.436254,1.544302,1.422657,-0.083053,-0.509419,-1.032228,-1.032228,6
-0.89505,-0.646679,1.390719,1.574867,1.334335,-0.448805,-0.863176,-0.855848,-0.462436,1.503865,1.597838,1.449001,1.665802,1.639034,1.392427,-0.369507,-0.808957,-0.498658,-1.354625,-0.844533,-0.493703,-1.358999,-1.34818,-0.45076,-0.433542,3
-0.810579,-0.500175,1.224093,1.56502,1.455932,0.21674,-0.668082,-0.810844,-0.788894,-0.614332,1.37902,1.558629,1.428826,1.680499,1.294174,-0.700015,-0.782415,-0.563645,-1.372963,-0.696798,-0.5716,-0.806877,-1.347593,-1.288461,-0.533519,2
-0.545569,-0.501136,-0.135221,1.344464,1.417854,1.371428,1.422308,1.413047,0.805768,-0.366925,-0.524114,-0.531887,-0.440748,0.008708,1.533213,1.643414,1.655724,1.353843,1.339423,1.615864,1.52442,-0.084728,-0.484419,-1.043854,-1.043854,6
-0.858087,-0.592933,0.914552,1.429726,1.551279,1.584931,1.345495,0.393301,-0.66666,-0.830084,-0.488797,1.5317,1.539043,1.757879,-0.662398,-0.785073,-0.56693,-1.283205,-1.268492,-0.556447,-0.548431,-1.321757,-1.223562,-0.441114,-0.477111,3
-0.625343,-0.350432,0.712182,1.56114,1.517287,1.430747,1.034318,0.56756,-0.253687,-0.588826,-0.62602,-0.514952,-0.100923,1.490812,1.620855,1.636017,1.481481,1.472617,1.625054,1.583767,0.679992,-0.38464,-0.525682,-1.016874,-1.016874,6
-0.764312,-0.488526,1.399836,1.49246,1.536048,1.424073,-0.428781,-0.74962,-0.697484,-0.326049,1.106747,1.581139,1.486448,1.65009,-0.038972,-0.733895,-0.575119,-1.280357,-1.260292,-0.631032,-0.730927,-1.324922,-1.308821,-0.672816,-0.514284,2
-0.762754,-0.517917,1.319962,1.571609,1.532068,1.397336,-0.380646,-0.75365,-0.730487,-0.368759,1.370243,1.574782,1.543784,1.717081,1.645322,-0.064464,-0.70415,-0.613523,-0.729095,-1.200806,-1.201367,-0.681573,-1.264701,-1.142763,-0.567953,2
-0.583093,-0.320033,0.969496,1.385009,1.49351,1.441378,1.464619,1.320422,0.490552,-0.062469,-0.275644,-0.597615,-0.540514,-0.382077,1.006219,1.397464,1.546412,1.594307,1.409534,1.538323,1.19433,-0.106511,-0.493031,-1.041685,-1.041685,6
-0.740572,-0.5354,0.866183,1.439135,1.466359,1.215899,0.40706,-0.390697,-0.653103,-0.451871,1.558312,1.65635,1.390004,1.637133,1.713872,-0.457251,-0.804052,-1.124846,-1.178333,-0.967428,-0.682922,-1.259841,-1.037889,-0.662295,-0.716199,1
-0.608832,-0.526974,-0.357821,0.693349,1.402918,1.376807,1.433212,1.043697,0.903381,-0.302455,-0.489721,-0.58087,-0.4864,-0.282326,1.394932,1.547671,1.581261,1.390242,1.393411,1.515095,1.568205,1.550586,-0.512486,-1.044827,-1.044827,6
-0.60837,-0.523708,-0.357379,0.907097,1.505604,1.426701,1.475195,0.709093,-0.296135,-0.492331,-0.55672,-0.511901,-0.339537,1.312667,1.515049,1.59637,1.451812,1.434419,1.577595,1.580475,1.384428,-0.333029,-0.523892,-1.038739,-1.038739,6
-0.954019,-0.824692,-0.042297,1.196082,1.567863,1.579449,1.442901,-0.542122,-0.871718,-0.860318,-0.441449,1.456763,1.590414,1.422006,1.736478,1.621447,-0.847657,-0.469152,-1.210417,-1.27627,-0.504509,-0.501447,-0.718061,-1.33093,-0.4676,4
-0.847577,-0.544313,1.431811,1.582979,1.474559,1.151366,-0.573059,-0.841774,-0.785355,-0.341248,1.408062,1.521231,1.46444,1.684789,1.658562,-0.309652,-0.779428,-0.512675,-1.333616,-0.884027,-0.562961,-0.685733,-1.3281,-1.173021,-0.543404,2
-0.862452,-0.544671,1.552078,1.471994,1.57241,-0.66407,-0.884589,-0.55992,1.511414,1.619298,1.47158,1.604153,0.115082,-0.835585,-0.504277,-0.682327,-1.22542,-1.381249,-0.916809,-0.53131,-0.647535,-1.388008,-1.361852,-0.484733,-0.35909,3
-0.586834,-0.503459,-0.308408,0.94479,1.371521,1.478923,1.425775,1.474715,1.354137,-0.277206,-0.469179,-0.57017,-0.507423,-0.357126,0.79642,1.424225,1.543143,1.434633,1.557094,1.55034,1.369195,-0.319414,-0.505917,-1.044147,-1.044147,6
-0.679859,-0.67456,0.965034,1.487747,1.461072,1.324641,-0.415505,-0.55136,-0.496497,1.510153,1.613702,1.455441,1.567983,1.499253,-0.183669,-0.62878,-0.545275,-0.620242,-1.298034,-1.170568,-0.812777,-0.889592,-1.327609,-1.341049,-0.494529,2
-0.597213,-0.508965,-0.116336,1.391693,1.552865,1.478517,1.520795,1.620407,1.342918,0.666469,-0.076904,-0.484279,-0.587231,-0.566638,-0.435319,-0.227145,1.47862,1.592256,1.478414,1.548843,1.358489,-0.11087,-0.524216,-1.025067,-1.025067,6
-0.596305,-0.56549,-0.394995,1.145974,1.465948,1.492218,1.309901,-0.681027,-0.534544,-0.33678,1.17671,1.590732,1.611486,1.386611,1.463846,1.69739,-0.079094,-0.699679,-0.852704,-1.28769,-0.831609,-0.771713,-1.340703,-0.778307,-0.75595,2
-0.609753,-0.529455,-0.341474,0.670423,1.361639,1.436591,1.421359,1.562605,0.76444,-0.472704,-0.61681,-0.601513,-0.431777,1.391992,1.558332,1.619147,1.418729,1.413141,1.555811,1.565235,1.393198,-0.329124,-0.522474,-1.033074,-1.033074,6
-0.694427,-0.557133,1.051454,1.592548,1.589081,0.574766,-0.484486,-0.661037,-0.669038,-0.624953,-0.209739,1.489338,1.560812,1.512807,1.645087,1.585614,-0.179736,-0.62818,-0.796917,-1.267724,-0.951386,-0.661997,-1.267409,-1.188103,-0.58999,1
-0.833319,-0.544278,0.91614,1.52672,1.405793,0.974235,-0.461771,-0.670622,-0.858234,-0.501777,1.486159,1.584412,1.491701,1.722722,1.520422,-0.291869,-0.763156,-0.578868,-1.308354,-0.583882,-0.799383,-1.206201,-1.29672,-0.684704,-0.517649,2
-0.601507,-0.529099,-0.342795,1.113244,1.383887,1.535795,1.512116,1.367644,0.455396,-0.308513,-0.521161,-0.598361,-0.564697,-0.404267,1.449088,1.585325,1.622158,1.45721,1.466132,1.584295,1.379083,-0.32439,-0.517168,-1.025705,-1.025705,6
-0.724206,-0.451639,0.601404,1.475853,1.486221,1.378843,0.795029,-0.426757,-0.807886,-0.74773,-0.35885,1.510412,1.487702,1.638278,1.718256,-0.251744,-0.707247,-0.674096,-0.859403,-1.218625,-1.199077,-0.696263,-1.182173,-1.251988,-0.697497,1
-0.860331,-0.565188,1.126215,1.54291,1.53588,1.225214,-0.718197,-0.867048,-0.705603,1.471052,1.598365,1.459532,1.787381,1.693654,1.181279,-0.800443,-0.603401,-1.198334,-1.051241,-0.590982,-0.629137,-1.158383,-1.272845,-0.543201,-0.539589,2
-0.621629,-0.525149,-0.321486,0.926067,1.560583,1.393582,1.517388,1.35715,0.69471,-0.305615,-0.509823,-0.595603,-0.515539,-0.330245,1.349296,1.485427,1.500153,1.484446,1.35944,1.525459,1.509316,1.309918,-0.534835,-1.039764,-1.039764,6
-0.865755,-0.540366,1.240858,1.482079,1.569117,1.462184,1.582125,1.491452,-0.731199,-0.895099,-0.470219,1.509816,1.372468,1.667824,1.479592,-0.306931,-0.770587,-0.575277,-1.186036,-1.217772,-0.617323,-1.294289,-1.253869,-0.607835,-0.494417,2
-0.720533,-0.499371,0.316591,1.500277,1.523761,1.221273,-0.612533,-0.712415,-0.439587,1.475632,1.689604,1.581168,1.713958,1.656841,-0.556024,-0.684407,-0.634394,-0.711313,-1.217304,-1.170653,-0.690786,-0.6731,-1.25679,-1.221313,-0.580727,2
-0.620326,-0.534253,-0.332769,0.143796,0.927484,1.564592,1.451987,1.535504,1.545957,1.381198,-0.3422,-0.542002,-0.653846,-0.576,-0.383992,1.280637,1.497893,1.593454,1.423013,1.433807,1.563115,-0.33845,-0.523754,-1.024862,-1.024862,6
-0.858913,-0.867583,-0.662822,0.817714,1.29984,1.538736,1.348441,-0.679752,-0.90457,-0.599048,1.452715,1.619965,1.526186,1.862054,1.447467,-0.796713,-0.6492,-1.22604,-1.149831,-0.62814,-0.726756,-0.537716,-1.293054,-0.634574,-0.569568,2
-0.838933,-0.606246,1.522336,1.533138,1.379305,0.984292,-0.391121,-0.763077,-0.750599,-0.363688,1.561446,1.51917,1.741912,1.669651,-0.309381,-0.770732,-0.531359,-1.30872,-1.241563,-0.836456,-0.570488,-0.688358,-1.242326,-1.344907,-0.492193,2
-0.540776,-0.336921,0.92427,1.286906,1.404509,1.419304,1.472328,1.307101,0.840145,0.056774,-0.49718,-0.546089,-0.47232,-0.293583,1.338526,1.588095,1.611529,1.471896,1.41736,1.574056,1.389066,-0.059231,-0.462374,-1.045713,-1.045713,6
-0.55876,-0.48383,-0.299869,1.189037,1.562437,1.409941,1.493689,1.393691,0.473032,-0.05717,-0.471285,-0.555646,-0.540942,-0.377083,1.012905,1.163129,1.570164,1.586868,1.436645,1.450849,1.543574,1.519483,-0.485591,-1.044316,-1.044316,6
-0.875259,-0.780951,-0.351724,1.512423,1.596377,1.515774,1.571861,0.921036,-0.563198,-0.911433,-0.617874,1.324583,1.527238,1.485085,1.705554,1.688093,-0.797142,-0.48136,-0.635265,-1.319335,-0.547959,-0.748692,-1.286672,-1.311844,-0.508804,3
-0.641978,-0.576878,-0.388007,0.91555,1.373062,1.541345,1.493582,1.544099,1.508197,1.35887,0.482186,-0.473536,-0.639596,-0.618383,-0.456453,1.525354,1.648627,1.473566,1.464458,1.587626,1.510421,-0.139055,-0.566997,-1.017328,-1.017328,6
-0.60566,-0.521831,-0.335585,1.000929,1.485056,1.504567,1.399025,1.569148,1.316644,0.424836,-0.312959,-0.507146,-0.625251,-0.564584,-0.380826,1.300556,1.500346,1.526246,1.397884,1.558537,1.386245,-0.099089,-0.522059,-1.032338,-1.032338,6
-0.792557,-0.279738,1.228701,1.433203,1.526608,1.093944,-0.477698,-0.749764,-0.731967,-0.341994,1.433203,1.666097,1.451308,1.675767,1.653547,-0.307204,-0.752356,-0.641711,-1.127166,-1.144675,-0.644612,-0.772662,-1.255744,-1.269207,-0.584269,2
-0.664429,-0.58309,-0.40883,0.64272,1.35834,1.487364,1.471181,1.55365,0.857206,0.401519,-0.363549,-0.556354,-0.62734,-0.501375,-0.279728,1.378625,1.544672,1.637671,1.481046,1.525717,1.347588,-0.372062,-0.567816,-1.024068,-1.024068,6
-0.645809,-0.543548,-0.341735,0.679536,1.365042,1.501646,1.429957,1.48697,0.69297,-0.304321,-0.510277,-0.642953,-0.574606,-0.377365,0.834091,1.502436,1.619848,1.603365,1.481776,1.607091,1.518693,-0.378584,-0.564964,-1.024633,-1.024633,6
-0.619116,-0.531479,-0.337447,1.659194,1.82371,1.724892,1.808557,1.172681,-0.304771,-0.506444,-0.617817,-0.553277,-0.36627,1.257104,1.383196,1.372481,1.194003,1.163156,1.204502,1.333409,1.274096,0.103651,-0.518848,-1.023068,-1.023068,6
-0.611973,-0.521594,-0.307754,0.727784,1.414187,1.531988,1.332709,1.487485,1.352779,0.653723,-0.385688,-0.57275,-0.60401,-0.470275,-0.251756,1.378848,1.520971,1.573436,1.345689,1.402626,1.545731,0.901648,-0.523579,-1.044451,-1.044451,6
-0.555844,-0.480534,-0.283495,1.378877,1.355692,1.452277,1.28974,0.67527,-0.305503,-0.491875,-0.560686,-0.472305,-0.27881,1.137894,1.545138,1.59271,1.324698,1.56496,1.55619,1.384043,0.626377,-0.294608,-0.480294,-1.053295,-1.053295,6
-0.607056,-0.386046,1.129028,1.517388,1.556465,1.101192,0.169807,-0.413088,-0.628208,-0.491921,1.375777,1.516822,1.411768,1.603753,1.490204,0.99863,-0.44956,-0.51902,-0.750054,-1.259779,-1.16183,-0.719076,-1.268724,-1.248959,-0.723578,1
-0.620136,-0.576374,-0.367348,0.650219,1.525353,1.481518,1.52151,1.38304,0.769714,-0.430446,-0.60247,-0.625456,-0.25698,1.422431,1.59717,1.64857,1.428796,1.467467,1.570509,1.576033,1.378356,-0.356527,-0.534628,-1.023188,-1.023188,6
-0.900747,-0.674205,1.498126,1.555181,1.560265,-0.681266,-0.888357,-0.565142,1.482121,1.60395,1.447474,1.766264,1.655921,-0.372437,-0.801702,-0.363041,-1.025138,-1.303896,-1.241795,-0.589338,-0.577438,-1.383584,-1.326567,-0.432523,-0.274258,4
-0.557495,-0.508314,-0.088416,0.710152,1.395396,1.455264,1.30437,1.413154,1.27417,-0.161492,-0.535579,-0.431219,1.04767,1.47951,1.587975,1.561922,1.303307,1.250031,1.320959,1.504074,1.553095,1.369024,-0.499169,-1.054531,-1.054531,6
-0.634915,-0.53147,-0.106514,1.445348,1.399762,1.47515,1.440052,1.259993,0.617948,-0.358056,-0.551417,-0.619163,-0.502426,-0.280862,1.401942,1.657909,1.430395,1.410042,1.576394,1.476396,0.839543,-0.366436,-0.542176,-1.033112,-1.033112,6
-0.910161,-0.828988,-0.616093,1.456465,1.641237,1.518702,1.369544,1.147041,-0.677855,-0.892988,-0.945282,-0.588254,1.316298,1.508123,1.590636,1.821779,1.11125,-0.650932,-0.819255,-0.426913,-1.322599,-0.59573,-0.721862,-1.288469,-0.378727,4
-0.813862,-0.521728,1.412786,1.577603,1.596763,1.389911,-0.224745,-0.659779,-0.785141,-0.754328,-0.391419,1.578971,1.698429,1.528529,1.688653,-0.279664,-0.737495,-0.708188,-1.216167,-1.222521,-0.787311,-0.652349,-1.19861,-1.233405,-0.618135,2
-0.773327,-0.759458,-0.396318,1.40426,1.59617,1.427555,-0.324482,-0.769941,-0.708211,-0.521426,1.170063,1.570546,1.643117,1.476831,1.695081,1.650643,-0.355625,-0.780907,-0.531981,-1.197642,-1.172144,-0.618994,-1.321271,-0.469641,-0.479156,2
-0.866115,-0.783625,-0.565731,1.146039,1.602756,1.60033,1.473503,-0.231874,-0.854489,-0.634724,1.568277,1.547312,1.662878,1.598078,-0.600591,-0.766922,-0.498194,-1.232787,-1.240688,-0.87554,-0.545737,-0.66151,-1.204477,-1.31202,-0.507914,3
-0.649795,-0.538676,-0.329331,1.390288,1.475549,1.442276,1.497696,1.438429,1.244202,0.972096,-0.410598,-0.583053,-0.63528,-0.507795,1.424392,1.613525,1.661666,1.460576,1.611341,1.628186,1.476172,-0.155524,-0.560303,-1.019982,-1.019982,6
-0.782383,-0.526152,1.133571,1.509022,1.566364,1.326747,-0.560732,-0.76167,-0.784105,-0.511631,1.567236,1.477407,1.727708,1.71201,1.47043,-0.701144,-0.669137,-1.177696,-1.221259,-0.691354,-0.632704,-0.808154,-1.288458,-1.27073,-0.661157,2
-0.542289,-0.465936,-0.301241,0.937498,1.349562,1.438375,1.114731,-0.274871,-0.459197,-0.538828,-0.464682,-0.283387,1.346036,1.500021,1.585569,1.387438,1.351522,1.387438,1.539203,1.563104,1.41369,0.166527,-0.474452,-1.056866,-1.056866,6
-0.557187,-0.47553,-0.077706,0.688963,1.342569,1.365544,1.518435,1.248418,-0.366197,-0.572961,-0.481949,-0.28428,1.142662,1.428311,1.544252,1.570662,1.525659,1.369689,1.358793,1.544015,1.473906,-0.279318,-0.480848,-1.05063,-1.05063,6
-0.561563,-0.477623,-0.159128,0.379497,1.571381,1.523643,1.292699,1.434658,1.416337,0.959474,0.611069,-0.187184,-0.568744,-0.54856,-0.382429,1.351325,1.499669,1.512965,1.298667,1.539137,1.42555,-0.062489,-0.492709,-1.051392,-1.051392,6
-0.803312,-0.550227,0.798754,1.509961,1.589938,1.52387,0.551765,-0.29929,-0.705396,-0.749578,-0.502875,1.429574,1.616939,1.658666,1.518143,1.70428,1.690575,-0.558184,-0.725543,-0.632209,-1.118865,-1.149874,-0.677168,-1.27028,-0.581768,2
-0.84545,-0.33394,0.906916,1.391166,1.543789,1.562549,1.47676,-0.467567,-0.761791,-0.601821,1.391557,1.577792,1.469529,1.668467,1.585022,-0.591972,-0.743285,-0.482087,-1.279614,-1.294134,-0.611553,-0.616985,-1.37774,-0.613311,-0.467392,3
-0.794521,-0.502515,0.636214,1.512788,1.547403,1.371123,-0.606852,-0.781231,-0.785996,-0.404653,1.571975,1.64206,1.568129,1.66706,1.666633,-0.283991,-0.748154,-0.621937,-0.662279,-1.061891,-1.205265,-0.87373,-0.745312,-1.267216,-0.662364,2
-0.800074,-0.752544,-0.543576,1.395692,1.462504,1.336062,0.895146,-0.514762,-0.844709,-0.773828,-0.335327,1.603963,1.452276,1.751515,-0.555655,-0.748322,-0.703686,-1.060728,-1.196289,-0.600465,-0.717701,-1.335367,-0.603468,-0.509256,-0.580095,2
-0.613428,-0.546471,-0.120163,0.953523,1.360274,1.480134,1.412765,1.389059,0.56939,-0.408976,-0.59768,-0.64404,-0.495491,-0.266257,1.491503,1.628417,1.624909,1.364507,1.389059,1.637851,1.508315,-0.354138,-0.538935,-1.031366,-1.031366,6
-0.738313,-0.484834,0.576822,1.490604,1.458419,0.584587,-0.508579,-0.75911,-0.71216,-0.521881,1.615521,1.481376,1.789054,-0.505991,-0.693996,-0.831967,-1.208157,-1.132622,-0.8468,-0.700501,-0.79537,-1.253022,-1.23825,-0.695257,-0.685871,2
-0.793149,-0.508754,1.397207,1.544298,1.387286,0.692659,-0.43393,-0.773021,-0.806293,-0.439539,1.491643,1.607446,1.50576,1.712756,1.696349,-0.25725,-0.715292,-0.579094,-0.603858,-1.301518,-1.344625,-0.864557,-0.58726,-1.296047,-0.59821,2
-0.784702,-0.579606,0.364198,1.334916,1.431619,1.361428,0.495643,-0.61046,-0.746299,-0.378271,1.667444,1.737888,1.373547,1.719709,-0.621872,-0.708324,-0.522265,-1.273167,-1.257563,-0.7566,-0.65462,-1.379955,-1.197522,-0.619448,-0.45379,2
-0.516656,-0.492843,-0.297678,0.126,1.394377,1.447042,1.298809,1.367137,1.327752,0.709964,-0.263105,-0.460995,-0.544883,-0.461437,-0.253843,1.447836,1.553733,1.534778,1.26771,1.534778,1.408905,-0.034638,-0.447828,-1.064288,-1.064288,6
-0.818143,-0.61542,1.20675,1.507947,1.525131,1.236822,-0.602031,-0.794873,-0.479404,1.564034,1.734441,1.508424,1.812247,1.442552,-0.722104,-0.478569,-0.598785,-1.289175,-1.318347,-0.845447,-0.651387,-0.725207,-1.308498,-1.306168,-0.50697,2
-0.728322,-0.446658,0.672521,1.377113,1.503203,1.562652,1.411632,0.547222,-0.326273,-0.737359,-0.775785,-0.345067,1.37112,1.560015,1.561454,1.703364,-0.223579,-0.681002,-0.557382,-1.229996,-1.160143,-0.561481,-0.671821,-1.364519,-0.557478,2
-0.789313,-0.497875,0.96532,1.477474,1.505339,1.209386,-0.741628,-0.811413,-0.751285,-0.528839,1.428468,1.563473,1.510624,1.714813,-0.513201,-0.700094,-0.595285,-0.860106,-1.148974,-1.242074,-0.666751,-1.280615,-1.115703,-0.685128,-0.54443,2
-0.642386,-0.569604,0.670683,1.459868,1.437591,1.479196,1.304258,0.873576,-0.33915,-0.543833,-0.67366,-0.576113,-0.39554,0.143141,1.392819,1.607396,1.695302,1.441085,1.465546,1.644851,1.538928,-0.370676,-0.564363,-1.019724,-1.019724,6
-0.902376,-0.579397,1.453505,1.574996,1.379228,-0.563486,-0.821037,-0.512279,1.433736,1.568087,1.578451,1.468475,1.681709,1.628161,-0.379003,-0.795587,-0.499727,-1.371814,-0.757853,-0.534716,-0.671677,-1.391778,-1.337727,-0.814818,-0.433223,3
-0.594215,-0.50978,-0.321635,0.921751,1.585228,1.465177,1.607138,1.156832,-0.06874,-0.493244,-0.611367,-0.556648,-0.378614,0.569357,1.238084,1.438359,1.500325,1.46278,1.412569,1.469171,1.386322,-0.331871,-0.516399,-1.036271,-1.036271,6
-0.95875,-0.858777,-0.139658,1.377835,1.573893,1.653087,1.487611,0.666513,-0.546946,-0.914414,-0.647649,1.540069,1.609541,1.486599,1.673138,1.655517,-0.869552,-0.484138,-1.125968,-1.32944,-0.500139,-0.701443,-1.370859,-0.533274,-0.384427,3
-0.846792,-0.576324,1.46992,1.576601,1.497236,-0.467115,-0.797789,-0.603105,1.565342,1.45497,1.622927,1.606685,-0.582544,-0.750189,-0.538506,-1.390808,-1.360153,-0.903399,-0.513811,-0.671396,-1.432251,-1.392209,-0.521618,-0.402793,-0.430478,3
-0.833963,-0.75118,-0.057999,0.854579,1.602,1.558845,1.419082,-0.027866,-0.515037,-0.799802,-0.769578,-0.602453,1.300367,1.489039,1.747215,1.679377,-0.326122,-0.764066,-0.507875,-1.37004,-0.588719,-0.549395,-0.732737,-1.355465,-0.547396,3
-0.595882,-0.53693,-0.360349,0.107773,0.914381,1.35632,1.480958,1.398322,1.504242,1.08707,-0.130853,-0.506718,-0.568923,-0.308188,1.468289,1.568387,1.565762,1.375837,1.405627,1.643032,1.298566,-0.123137,-0.510005,-1.034169,-1.034169,6
-0.741444,-0.486398,0.86525,1.538928,1.53786,1.395217,0.704087,-0.370004,-0.598446,-0.671833,-0.661362,-0.329491,1.535545,1.618708,1.535901,1.647557,-0.2992,-0.668342,-0.816844,-1.185577,-1.212235,-0.673613,-1.192379,-1.236223,-0.665493,2
-0.80964,-0.706137,-0.249813,1.471865,1.603033,1.576172,1.432259,-0.482367,-0.757369,-0.717881,-0.399842,1.587544,1.509313,1.683616,1.546958,-0.375903,-0.815522,-0.563656,-1.187833,-1.195636,-0.703569,-1.260369,-1.15858,-0.523227,-0.518482,2
-0.673551,-0.600542,-0.191293,0.620467,1.309916,1.479724,1.498618,1.426845,1.474495,1.390602,-0.301686,-0.524159,-0.648621,-0.560521,-0.348374,0.432122,1.570985,1.637411,1.423517,1.401296,1.605327,1.511689,-0.571001,-1.024015,-1.024015,6
-0.615598,-0.522283,-0.316069,1.222589,1.40133,1.442395,1.37387,1.463739,1.281004,0.639559,-0.362439,-0.552139,-0.599246,-0.250102,1.365632,1.536259,1.57021,1.344038,1.400331,1.286372,1.520407,1.436154,-0.528486,-1.047497,-1.047497,6
-0.809158,-0.802924,-0.575426,0.620524,1.395939,1.6096,1.52567,1.393781,-0.504566,-0.830021,-0.736212,-0.507275,1.426633,1.619192,-0.824098,-0.587296,-1.274129,-1.229639,-0.617631,-0.749688,-1.273954,-1.316048,-0.513654,-0.422219,-0.469243,2
-0.578917,-0.501575,-0.302405,1.415115,1.276203,1.474543,1.358907,1.094454,0.727612,-0.293652,-0.598169,-0.552063,-0.366055,1.522828,1.64614,1.418582,1.389487,1.520476,1.562941,1.408801,0.45474,-0.099274,-0.536922,-1.044941,-1.044941,6
-0.923993,-0.618204,1.163821,1.544015,1.351855,-0.445625,-0.867583,-0.931753,-0.588578,1.235861,1.698251,1.411677,1.492603,1.770608,1.499268,-0.852794,-0.421823,-0.443832,-0.987274,-1.191288,-0.683897,-0.646337,-1.274324,-0.476805,-0.444197,5
-0.88554,-0.578035,1.482198,1.643881,1.513309,1.571664,1.1037,-0.413676,-0.798138,-0.861908,-0.516747,1.445766,1.57924,1.410141,-0.613644,-0.804811,-0.43742,-0.513652,-1.421748,-0.465679,-0.653944,-1.368592,-1.384438,-0.572296,-0.494082,5
-0.551815,-0.48597,-0.12118,0.097876,1.108789,1.528933,1.45036,1.448053,0.61007,-0.332813,-0.492701,-0.544704,-0.480569,-0.30327,0.926807,1.45511,1.623792,1.459045,1.487543,1.571681,1.53314,0.105272,-0.484695,-1.038482,-1.038482,6
-0.764504,-0.783794,-0.617666,1.026373,1.483684,1.579428,1.385824,-0.294725,-0.744179,-0.836159,-0.519381,1.474745,1.603423,1.512619,1.721985,-0.252099,-0.700753,-0.735593,-1.151337,-1.198103,-0.858742,-0.705293,-1.243587,-0.71755,-0.622841,2
-0.626592,-0.535766,-0.337218,0.938595,1.411715,1.562563,1.324827,1.189381,0.981745,0.885921,-0.342509,-0.544043,-0.64076,-0.54951,-0.335854,1.338583,1.52682,1.632167,1.445811,1.425941,1.549277,1.569852,-0.524879,-1.0336,-1.0336,6
-0.668357,-0.597452,-0.254036,1.074665,1.474328,1.574751,1.497658,0.471975,-0.077992,-0.505398,-0.664249,-0.571307,-0.104949,1.567904,1.54508,1.679231,-0.460715,-0.632499,-0.590326,-0.712837,-1.280663,-1.2699,-0.789625,-1.273448,-0.595931,1
